page	locus	section	language	hand	line_mode	ordinal	surface	literal_gloss_de	aligned_chunk_de	action_licensed	signals	identity_signals	action_signals	lost_signals_literal_to_aligned	primary_class	debt_severity	specificity_score	specificity_open	strict_card_debt	strict_debt_categories	mechanical_debt	mechanical_debt_flags	low_or_exploratory_card	low_confidence_sources	low_confidence_labels	repair_route	anchor_drift_ids	practical_translation_de
f114r	f114r.24	S	B	3	NOMINAL_REGISTER	3	chor	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_FLOWER_FRUIT|VALUE_QUANTITY	IDENTITY_FLOWER_FRUIT	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Drei Dosen bis zur Mittelstufe kalt getrockneter Droge: abgemessene Rohdroge I und Pflanzenteil; nachgetrocknetes Pulver der Form II; ein bis zur Mittelstufe getrocknetes sowie ein auf Anfangsstufe angetrocknetes Arzneikompositum; eine Charge Trockenansatz der dritten Fraktion. Dazu kalt-trockener Anfangsansatz, eine Pulverzubereitung aus Trockenansatz mit Samenfraktion II, Arzneikompositum in Grundform und die zweite abgemessene Fraktion.
f114r	f114r.24	S	B	3	NOMINAL_REGISTER	9	chty	trocken-kalt am Gradanfang	trocken-kalt, Anfangsstufe	0	STATE_COLD|STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Drei Dosen bis zur Mittelstufe kalt getrockneter Droge: abgemessene Rohdroge I und Pflanzenteil; nachgetrocknetes Pulver der Form II; ein bis zur Mittelstufe getrocknetes sowie ein auf Anfangsstufe angetrocknetes Arzneikompositum; eine Charge Trockenansatz der dritten Fraktion. Dazu kalt-trockener Anfangsansatz, eine Pulverzubereitung aus Trockenansatz mit Samenfraktion II, Arzneikompositum in Grundform und die zweite abgemessene Fraktion.
f114r	f114r.26	S	B	3	MIXED_RECORD	3	qokaiin	heiß, Grad III	heiß, Grad III	0	STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Hiervon drei Dosen des zweiten Trockenansatzes abmessen. Die dritte erhitzte Holzdrogenfraktion mit einer Zubereitung auf Heizstufe III, drei Dosen Trockenansatz und der ersten heißen Ansatzfraktion verbinden. Heiße Drogenbasis Stufe III und heißen Ansatz Stufe III zusammengeben, den getrockneten Ansatz als Grundansatz aus der zweiten Fraktion nehmen und davon ein Maß verwenden.
f114r	f114r.26	S	B	3	MIXED_RECORD	7	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatz	0	MATERIAL_ROLE|STATE_HOT|STRUCTURAL_META|VALUE_GRADE	NONE	NONE	STRUCTURAL_META	D2_STRUCTURAL_OR_REGISTER_META	CRITICAL	0	1	0	NONE	1	STRUCTURAL_META_AS_VALUE	0	NONE	NONE	STRUCTURAL_TO_PRACTICAL_CARD	NONE	Hiervon drei Dosen des zweiten Trockenansatzes abmessen. Die dritte erhitzte Holzdrogenfraktion mit einer Zubereitung auf Heizstufe III, drei Dosen Trockenansatz und der ersten heißen Ansatzfraktion verbinden. Heiße Drogenbasis Stufe III und heißen Ansatz Stufe III zusammengeben, den getrockneten Ansatz als Grundansatz aus der zweiten Fraktion nehmen und davon ein Maß verwenden.
f114r	f114r.26	S	B	3	MIXED_RECORD	10	olam	ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	ein Maß Ansatz-/Drogenmaterial	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_WOOD|MATERIAL_ROLE|UNRESOLVED_COMPONENT|VALUE_QUANTITY	IDENTITY_WOOD	NONE	IDENTITY_WOOD|UNRESOLVED_COMPONENT	D1_UNRESOLVED_COMPONENT	CRITICAL	0	1	1	UNRESOLVED_BINDING	1	HARD_GENERIC_CARRIER|NON_SINGLE_GLOSS|OPEN_COMPOSITION	0	NONE	NONE	BOUNDARY_OR_COMPONENT_RECONCILIATION	G684-A007	Hiervon drei Dosen des zweiten Trockenansatzes abmessen. Die dritte erhitzte Holzdrogenfraktion mit einer Zubereitung auf Heizstufe III, drei Dosen Trockenansatz und der ersten heißen Ansatzfraktion verbinden. Heiße Drogenbasis Stufe III und heißen Ansatz Stufe III zusammengeben, den getrockneten Ansatz als Grundansatz aus der zweiten Fraktion nehmen und davon ein Maß verwenden.
f114v	f114v.36	S	B	3	MIXED_RECORD	1	tshey	kalt und feucht in der Mitte des Grades	Kalt-feucht, Mittelstufe	0	STATE_COLD|STATE_WET|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Kalt-feuchten Mittelansatz mit einer abgemessenen Rohstoffmenge I in Grundform, einem Pulveransatz und einem erhitzten Feuchtansatz verbinden. Aus dem kalt-trockenen Mittelansatz getrockneten Pulverstoff und drei Teile Pulveransatz nehmen. Mit kalter Fraktion I, Rohdroge I und heiß angesetzter Rohdroge I abschließen; ein Maß Wurzeldroge.
f114v	f114v.36	S	B	3	MIXED_RECORD	6	qopchol	nimm getrockneten Pulverstoff	getrockneten Pulverstoff nehmen	1	ACT_TAKE|IDENTITY_POWDER|MATERIAL_ROLE|STATE_DRY	IDENTITY_POWDER	ACT_TAKE	NONE	A1_LICENSED_OPERATION	NONE	4	0	0	NONE	1	HARD_GENERIC_CARRIER	0	NONE	NONE	NONE	NONE	Kalt-feuchten Mittelansatz mit einer abgemessenen Rohstoffmenge I in Grundform, einem Pulveransatz und einem erhitzten Feuchtansatz verbinden. Aus dem kalt-trockenen Mittelansatz getrockneten Pulverstoff und drei Teile Pulveransatz nehmen. Mit kalter Fraktion I, Rohdroge I und heiß angesetzter Rohdroge I abschließen; ein Maß Wurzeldroge.
f114v	f114v.36	S	B	3	MIXED_RECORD	11	ram	Wurzel/Wurzeldroge: Maß-/Einheitsform I	Wurzeldroge, Einheit I	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_ROOT|MATERIAL_ROLE|VALUE_QUANTITY	IDENTITY_ROOT	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Kalt-feuchten Mittelansatz mit einer abgemessenen Rohstoffmenge I in Grundform, einem Pulveransatz und einem erhitzten Feuchtansatz verbinden. Aus dem kalt-trockenen Mittelansatz getrockneten Pulverstoff und drei Teile Pulveransatz nehmen. Mit kalter Fraktion I, Rohdroge I und heiß angesetzter Rohdroge I abschließen; ein Maß Wurzeldroge.
f115r	f115r.1	S	B	@	ACTION_SEQUENCE	2	qopchol	nimm getrockneten Pulverstoff	getrockneten Pulverstoff nehmen	1	ACT_TAKE|IDENTITY_POWDER|MATERIAL_ROLE|STATE_DRY	IDENTITY_POWDER	ACT_TAKE	NONE	A1_LICENSED_OPERATION	NONE	4	0	0	NONE	1	HARD_GENERIC_CARRIER	0	NONE	NONE	NONE	NONE	Die erste Blütenfraktion abmessen; getrockneten Pulverstoff nehmen und davon zwei Dosen bis zur Mittelstufe getrocknetes Gut abteilen. Danach: kalter Ansatz, auf Mittelstufe abgeschlossen; bis zur Mittelstufe getrockneter Pulverstoff; vollständig abgekühlt und abgeschlossen; eine Portion der dritten Ansatzfraktion; bis zur Mittelstufe getrockneter und fertiggestellter Ansatz; auf Kühlendstufe abgeschlossener Ansatz; kalt-trocken auf Mittelstufe abgeschlossen.
f115r	f115r.1	S	B	@	ACTION_SEQUENCE	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	1	ACT_MEASURE|MATERIAL_ROLE|STATE_DRY|VALUE_GRADE	NONE	ACT_MEASURE	NONE	B1_LICENSED_OPERATION_WITH_GENERIC_OBJECT	MAJOR	3	1	1	GENERIC_CARRIER	1	HARD_GENERIC_CARRIER	0	NONE	NONE	OBJECT_IDENTITY_BINDING	NONE	Die erste Blütenfraktion abmessen; getrockneten Pulverstoff nehmen und davon zwei Dosen bis zur Mittelstufe getrocknetes Gut abteilen. Danach: kalter Ansatz, auf Mittelstufe abgeschlossen; bis zur Mittelstufe getrockneter Pulverstoff; vollständig abgekühlt und abgeschlossen; eine Portion der dritten Ansatzfraktion; bis zur Mittelstufe getrockneter und fertiggestellter Ansatz; auf Kühlendstufe abgeschlossener Ansatz; kalt-trocken auf Mittelstufe abgeschlossen.
f115r	f115r.1	S	B	@	ACTION_SEQUENCE	6	ol	Pulverstoff	Pulverstoff	0	IDENTITY_POWDER|MATERIAL_ROLE	IDENTITY_POWDER	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	0	NONE	1	HARD_GENERIC_CARRIER	0	NONE	NONE	NONE	NONE	Die erste Blütenfraktion abmessen; getrockneten Pulverstoff nehmen und davon zwei Dosen bis zur Mittelstufe getrocknetes Gut abteilen. Danach: kalter Ansatz, auf Mittelstufe abgeschlossen; bis zur Mittelstufe getrockneter Pulverstoff; vollständig abgekühlt und abgeschlossen; eine Portion der dritten Ansatzfraktion; bis zur Mittelstufe getrockneter und fertiggestellter Ansatz; auf Kühlendstufe abgeschlossener Ansatz; kalt-trocken auf Mittelstufe abgeschlossen.
f115r	f115r.1	S	B	@	ACTION_SEQUENCE	11	qotchedy	kalt und trocken in der Mitte des Grades, abgeschlossen	kalt-trocken, Mittelstufe, abgeschlossen	0	STATE_COLD|STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Die erste Blütenfraktion abmessen; getrockneten Pulverstoff nehmen und davon zwei Dosen bis zur Mittelstufe getrocknetes Gut abteilen. Danach: kalter Ansatz, auf Mittelstufe abgeschlossen; bis zur Mittelstufe getrockneter Pulverstoff; vollständig abgekühlt und abgeschlossen; eine Portion der dritten Ansatzfraktion; bis zur Mittelstufe getrockneter und fertiggestellter Ansatz; auf Kühlendstufe abgeschlossener Ansatz; kalt-trocken auf Mittelstufe abgeschlossen.
f115r	f115r.23	S	B	@	ACTION_SEQUENCE	2	keey	heiß am Ende des Grades	heiß, Endstufe	0	STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Am Heizende einen heißen Auszug bereiten und abschließen; den fertigen Trockenansatz erhitzen, trocknen und neu ansetzen. Saatgutposten und trockenes Blatt- oder Krautgut stark bis zur Endstufe III erhitzen. Das stark erhitzte Gut mit Holzstoff bis zur mittleren Trockenstufe führen, heiß-trocken abschließen und als fertig aufbereitete Holzdroge halten.
f115r	f115r.23	S	B	@	ACTION_SEQUENCE	6	s	Samen-/Saatgutposten	Samen-/Saatgutposten	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_SEED|MATERIAL_ROLE	IDENTITY_SEED	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	0	NONE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Am Heizende einen heißen Auszug bereiten und abschließen; den fertigen Trockenansatz erhitzen, trocknen und neu ansetzen. Saatgutposten und trockenes Blatt- oder Krautgut stark bis zur Endstufe III erhitzen. Das stark erhitzte Gut mit Holzstoff bis zur mittleren Trockenstufe führen, heiß-trocken abschließen und als fertig aufbereitete Holzdroge halten.
f115r	f115r.23	S	B	@	ACTION_SEQUENCE	7	checthy	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	trockenes Blatt-/Krautgut	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_LEAF_HERB|MATERIAL_ROLE|STATE_DRY	IDENTITY_LEAF_HERB	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	HARD_GENERIC_CARRIER|NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Am Heizende einen heißen Auszug bereiten und abschließen; den fertigen Trockenansatz erhitzen, trocknen und neu ansetzen. Saatgutposten und trockenes Blatt- oder Krautgut stark bis zur Endstufe III erhitzen. Das stark erhitzte Gut mit Holzstoff bis zur mittleren Trockenstufe führen, heiß-trocken abschließen und als fertig aufbereitete Holzdroge halten.
f115r	f115r.23	S	B	@	ACTION_SEQUENCE	10	lol	Holzstoff	Holzstoff	0	IDENTITY_WOOD|MATERIAL_ROLE	IDENTITY_WOOD	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	0	NONE	1	HARD_GENERIC_CARRIER	0	NONE	NONE	NONE	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Am Heizende einen heißen Auszug bereiten und abschließen; den fertigen Trockenansatz erhitzen, trocknen und neu ansetzen. Saatgutposten und trockenes Blatt- oder Krautgut stark bis zur Endstufe III erhitzen. Das stark erhitzte Gut mit Holzstoff bis zur mittleren Trockenstufe führen, heiß-trocken abschließen und als fertig aufbereitete Holzdroge halten.
f115r	f115r.23	S	B	@	ACTION_SEQUENCE	11	chedy	trocken in der Mitte des Grades, abgeschlossen	trocken, Mittelstufe, abgeschlossen	0	STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Am Heizende einen heißen Auszug bereiten und abschließen; den fertigen Trockenansatz erhitzen, trocknen und neu ansetzen. Saatgutposten und trockenes Blatt- oder Krautgut stark bis zur Endstufe III erhitzen. Das stark erhitzte Gut mit Holzstoff bis zur mittleren Trockenstufe führen, heiß-trocken abschließen und als fertig aufbereitete Holzdroge halten.
f115r	f115r.23	S	B	@	ACTION_SEQUENCE	12	qokchedy	heiß und trocken in der Mitte des Grades, abgeschlossen	heiß-trocken, Mittelstufe, abgeschlossen	0	STATE_DRY|STATE_FINISHED|STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Am Heizende einen heißen Auszug bereiten und abschließen; den fertigen Trockenansatz erhitzen, trocknen und neu ansetzen. Saatgutposten und trockenes Blatt- oder Krautgut stark bis zur Endstufe III erhitzen. Das stark erhitzte Gut mit Holzstoff bis zur mittleren Trockenstufe führen, heiß-trocken abschließen und als fertig aufbereitete Holzdroge halten.
f116r	f116r.12	S	B	3	MIXED_RECORD	3	cholches	nachgetrocknetes Drogenmaterial, Mittelstufe	nachgetrocknetes Drogenmaterial, Mittelstufe	0	MATERIAL_ROLE|STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	D3_GENERIC_CARRIER	CRITICAL	0	1	1	GENERIC_DRUG_HEAD	1	HARD_GENERIC_CARRIER	0	NONE	NONE	PRODUCTIVE_CARRIER_COMPOSITION	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f116r	f116r.12	S	B	3	MIXED_RECORD	4	okain	heiß im Zubereitungsrahmen, Grad II	heiß, Grad II, im Zubereitungsrahmen	0	MATERIAL_ROLE|STATE_HOT|STRUCTURAL_META|VALUE_GRADE	NONE	NONE	NONE	D2_STRUCTURAL_OR_REGISTER_META	CRITICAL	0	1	0	NONE	1	STRUCTURAL_META_AS_VALUE	0	NONE	NONE	STRUCTURAL_TO_PRACTICAL_CARD	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f116r	f116r.12	S	B	3	MIXED_RECORD	5	dain	Grad-/Maßwert II	Grad/Maß II	0	AMBIGUOUS_ALTERNATIVE|VALUE_GRADE|VALUE_QUANTITY	NONE	NONE	NONE	C3_VALUE_WITHOUT_AXIS_OR_OBJECT	MAJOR	1	1	1	VALUE_DIMENSION_OPEN	1	NON_SINGLE_GLOSS	0	NONE	NONE	VALUE_AXIS_BINDING	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f116r	f116r.12	S	B	3	MIXED_RECORD	6	cheey	trocken am Ende des Grades	trocken, Endstufe	0	STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f116r	f116r.12	S	B	3	MIXED_RECORD	8	otain	kalt im Zubereitungsrahmen, Grad II	kalt, Grad II, im Zubereitungsrahmen	0	MATERIAL_ROLE|STATE_COLD|STRUCTURAL_META|VALUE_GRADE	NONE	NONE	NONE	D2_STRUCTURAL_OR_REGISTER_META	CRITICAL	0	1	0	NONE	1	STRUCTURAL_META_AS_VALUE	0	NONE	NONE	STRUCTURAL_TO_PRACTICAL_CARD	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f116r	f116r.12	S	B	3	MIXED_RECORD	9	olchdy	Drogenstoff trocknen und fertigstellen	Drogenstoff trocknen und fertigstellen	1	ACT_DRY|ACT_FINISH|MATERIAL_ROLE|STATE_DRY|STATE_FINISHED	NONE	ACT_DRY|ACT_FINISH	NONE	B1_LICENSED_OPERATION_WITH_GENERIC_OBJECT	MAJOR	3	1	1	GENERIC_DRUG_HEAD	1	HARD_GENERIC_CARRIER	0	NONE	NONE	OBJECT_IDENTITY_BINDING	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f116r	f116r.12	S	B	3	MIXED_RECORD	11	dain	Grad-/Maßwert II	Grad/Maß II	0	AMBIGUOUS_ALTERNATIVE|VALUE_GRADE|VALUE_QUANTITY	NONE	NONE	NONE	C3_VALUE_WITHOUT_AXIS_OR_OBJECT	MAJOR	1	1	1	VALUE_DIMENSION_OPEN	1	NON_SINGLE_GLOSS	0	NONE	NONE	VALUE_AXIS_BINDING	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f116r	f116r.12	S	B	3	MIXED_RECORD	12	olam	ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	ein Maß Ansatz-/Drogenmaterial	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_WOOD|MATERIAL_ROLE|UNRESOLVED_COMPONENT|VALUE_QUANTITY	IDENTITY_WOOD	NONE	IDENTITY_WOOD|UNRESOLVED_COMPONENT	D1_UNRESOLVED_COMPONENT	CRITICAL	0	1	1	UNRESOLVED_BINDING	1	HARD_GENERIC_CARRIER|NON_SINGLE_GLOSS|OPEN_COMPOSITION	0	NONE	NONE	BOUNDARY_OR_COMPONENT_RECONCILIATION	NONE	Den zweiten Ansatz nehmen: erste Drogenfraktion und nachgetrocknetes Drogenmaterial der Mittelstufe. Auf Heizgrad II bringen; Maß II. Bis zur Trocken-Endstufe, danach zur heißen Endstufe und anschließend auf Kühlgrad II führen. Den Drogenstoff trocknen und fertigstellen; Rohdroge I im kalten Anfangsansatz, Maß II, schließlich ein Maß Drogenmaterial.
f23r	f23r.6	H	A	1	MIXED_RECORD	1	tshol	kalt eingeweichter Drogenstoff	kalt eingeweichter Drogenstoff	0	MATERIAL_ROLE|STATE_COLD|STATE_WET	NONE	NONE	NONE	D3_GENERIC_CARRIER	CRITICAL	0	1	1	GENERIC_DRUG_HEAD	1	HARD_GENERIC_CARRIER	0	NONE	NONE	PRODUCTIVE_CARRIER_COMPOSITION	NONE	Kalt eingeweichten Drogenstoff nehmen. Hierzu eine heiße Drogenportion auf Stufe III leicht nachwärmen. Die erste Fraktion des heißen Ansatzstoffs abmessen; dazu bis Mittelstufe getrocknete Messdroge, drei abgemessene Mengen Rohdroge I und eine Dosis I. Hieraus einen Kalt-Trockenansatz herstellen und eine Charge Holzrohdroge I abmessen.
f23r	f23r.6	H	A	1	MIXED_RECORD	4	qokaiin	heiß, Grad III	heiß, Grad III	0	STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Kalt eingeweichten Drogenstoff nehmen. Hierzu eine heiße Drogenportion auf Stufe III leicht nachwärmen. Die erste Fraktion des heißen Ansatzstoffs abmessen; dazu bis Mittelstufe getrocknete Messdroge, drei abgemessene Mengen Rohdroge I und eine Dosis I. Hieraus einen Kalt-Trockenansatz herstellen und eine Charge Holzrohdroge I abmessen.
f23r	f23r.6	H	A	1	MIXED_RECORD	7	okol	heißer Ansatzstoff	heißer Ansatzstoff	0	MATERIAL_ROLE|STATE_HOT	NONE	NONE	NONE	D3_GENERIC_CARRIER	CRITICAL	0	1	0	NONE	1	HARD_GENERIC_CARRIER	0	NONE	NONE	PRODUCTIVE_CARRIER_COMPOSITION	NONE	Kalt eingeweichten Drogenstoff nehmen. Hierzu eine heiße Drogenportion auf Stufe III leicht nachwärmen. Die erste Fraktion des heißen Ansatzstoffs abmessen; dazu bis Mittelstufe getrocknete Messdroge, drei abgemessene Mengen Rohdroge I und eine Dosis I. Hieraus einen Kalt-Trockenansatz herstellen und eine Charge Holzrohdroge I abmessen.
f26r	f26r.2	H	B	2	ACTION_SEQUENCE	4	ykecthey	hiervon Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen	hiervon Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen	1	ACT_FINISH|ACT_HEAT|IDENTITY_LEAF_HERB|MATERIAL_ROLE|STATE_FINISHED|STATE_HOT|VALUE_GRADE	IDENTITY_LEAF_HERB	ACT_FINISH|ACT_HEAT	NONE	A1_LICENSED_OPERATION	NONE	4	0	0	NONE	1	NON_SINGLE_GLOSS	1	GDT681	LOW_EXPLORATORY	NONE	NONE	Abgemessene, bis zur Mittelstufe getrocknete und abgeschlossene Droge, Menge III; ein gleicher abgemessener Teil des vollständig fertiggestellten Ansatzes. Hieraus die Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen, anschließend bis Mitte trocknen und abschließen, dann hiervon bis Mitte abkühlen und fertigstellen. Den Posten schließen und die Krautdroge in zwei mäßigen Trockengängen fertigstellen; Wurzelholz.
f26r	f26r.2	H	B	2	ACTION_SEQUENCE	5	chedy	trocken in der Mitte des Grades, abgeschlossen	trocken, Mittelstufe, abgeschlossen	0	STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Abgemessene, bis zur Mittelstufe getrocknete und abgeschlossene Droge, Menge III; ein gleicher abgemessener Teil des vollständig fertiggestellten Ansatzes. Hieraus die Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen, anschließend bis Mitte trocknen und abschließen, dann hiervon bis Mitte abkühlen und fertigstellen. Den Posten schließen und die Krautdroge in zwei mäßigen Trockengängen fertigstellen; Wurzelholz.
f26r	f26r.2	H	B	2	ACTION_SEQUENCE	7	dy	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	0	AMBIGUOUS_ALTERNATIVE|STRUCTURAL_META	NONE	NONE	NONE	D2_STRUCTURAL_OR_REGISTER_META	CRITICAL	0	1	1	STRUCTURAL_META_CARD	1	NON_SINGLE_GLOSS|STRUCTURAL_META_AS_VALUE	0	NONE	NONE	STRUCTURAL_TO_PRACTICAL_CARD	G684-A002	Abgemessene, bis zur Mittelstufe getrocknete und abgeschlossene Droge, Menge III; ein gleicher abgemessener Teil des vollständig fertiggestellten Ansatzes. Hieraus die Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen, anschließend bis Mitte trocknen und abschließen, dann hiervon bis Mitte abkühlen und fertigstellen. Den Posten schließen und die Krautdroge in zwei mäßigen Trockengängen fertigstellen; Wurzelholz.
