event_id	page	record	statement_id	desk	surface	card_no	semantic_component_parse	command_id	standard_command_de	local_surface_palette	silent_owner_de	case_expansion_de
E112	f81v	B1	B1-S002	B_BAD_ANWENDUNG	dl	PROC072	L	CMD051	FUEHREN	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten führen
E113	f81v	B1	B1-S002	B_BAD_ANWENDUNG	olor	PROC022	OL+OR	CMD102	FORTSETZEN · ANSATZ	NO	gemeinsame zweireihige Figuren-/Beckenstation	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten
E114	f81v	B1	B1-S002	B_BAD_ANWENDUNG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	gemeinsame zweireihige Figuren-/Beckenstation	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten
E115	f81v	B1	B1-S002	B_BAD_ANWENDUNG	sheckhal	PROC073	SH+E+CKH+AL	CMD133	HALTEN · KURZ · DURCHLASS · ZIEL	NO	gemeinsame zweireihige Figuren-/Beckenstation	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten
E116	f81v	B1	B1-S002	B_BAD_ANWENDUNG	daiin	PROC009	AIIN	CMD001	MASS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen
E117	f81v	B1	B1-S002	B_BAD_ANWENDUNG	qokeedal	PROC074	OK+EE+AL	CMD087	ANSETZEN · LANG · ZIEL	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen
E118	f81v	B1	B1-S002	B_BAD_ANWENDUNG	daiin	PROC009	AIIN	CMD001	MASS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen
E119	f81v	B1	B1-S002	B_BAD_ANWENDUNG	chckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen
E120	f81v	B1	B1-S002	B_BAD_ANWENDUNG	schedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen
E121	f81v	B1	B1-S003	B_BAD_ANWENDUNG	qol	PROC013	OL	CMD097	FORTSETZEN	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen
E122	f81v	B1	B1-S003	B_BAD_ANWENDUNG	sshkchdy	PROC077	SH+K+CHD+DY	CMD142	HALTEN · ZUFUEHREN · UMSETZEN; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen
E123	f81v	B1	B1-S004	B_BAD_ANWENDUNG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten umsetzen
E124	f81v	B1	B1-S004	B_BAD_ANWENDUNG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E125	f81v	B1	B1-S004	B_BAD_ANWENDUNG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E126	f81v	B1	B1-S005	B_BAD_ANWENDUNG	qolchedy	PROC079	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter überführen und den Schritt schließen
E127	f81v	B1	B1-S006	B_BAD_ANWENDUNG	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	gemeinsame zweireihige Figuren-/Beckenstation	eine Portion einsetzen
E128	f81v	B1	B1-S006	B_BAD_ANWENDUNG	shckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass durchleiten
E129	f81v	B1	B1-S006	B_BAD_ANWENDUNG	dl	PROC072	L	CMD051	FUEHREN	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass durchleiten
E130	f81v	B1	B1-S006	B_BAD_ANWENDUNG	ral	PROC081	R+AL	CMD126	KUEHLEN · ZIEL	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle abkühlen lassen
E131	f81v	B1	B1-S007	B_BAD_ANWENDUNG	qokchdy	PROC082	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten einsetzen und überführen und den Schritt schließen
E132	f81v	B1	B1-S008	B_BAD_ANWENDUNG	chey	PROC019	Y	CMD158	DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz warm halten
E133	f81v	B1	B1-S008	B_BAD_ANWENDUNG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz warm halten
E134	f81v	B1	B1-S008	B_BAD_ANWENDUNG	cheky	PROC083	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz warm halten
E135	f81v	B1	B1-S008	B_BAD_ANWENDUNG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E136	f81v	B1	B1-S008	B_BAD_ANWENDUNG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E137	f81v	B1	B1-S009	B_BAD_ANWENDUNG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz einwirken lassen und den Schritt schließen
E138	f81v	B1	B1-S010	B_BAD_ANWENDUNG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz einwirken lassen und den Schritt schließen
E139	f81v	B1	B1-S011	B_BAD_ANWENDUNG	chckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass einleiten
E140	f81v	B1	B1-S011	B_BAD_ANWENDUNG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass einleiten
E141	f81v	B1	B1-S012	B_BAD_ANWENDUNG	lsho	PROC084	LSH+O	CMD070	WASCHEN · GANG	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang waschen
E142	f81v	B1	B1-S012	B_BAD_ANWENDUNG	qokey	PROC085	OK+E+Y	CMD086	ANSETZEN · KURZ · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz wirken lassen
E143	f81v	B1	B1-S012	B_BAD_ANWENDUNG	lshedy	PROC086	LSH+E+DY	CMD069	WASCHEN · KURZ; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz durchwaschen und den Schritt schließen
E144	f81v	B1	B1-S013	B_BAD_ANWENDUNG	lshedy	PROC086	LSH+E+DY	CMD069	WASCHEN · KURZ; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz durchwaschen und den Schritt schließen
E145	f81v	B1	B1-S014	B_BAD_ANWENDUNG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten umsetzen
E146	f81v	B1	B1-S014	B_BAD_ANWENDUNG	qolky	PROC087	SOLK+Y	CMD152	AUFFANGEN · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten auffangen
E147	f81v	B1	B1-S014	B_BAD_ANWENDUNG	lchedal	PROC088	L+CHD+AL	CMD057	FUEHREN · UMSETZEN · ZIEL	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen
E148	f81v	B1	B1-S014	B_BAD_ANWENDUNG	qol	PROC013	OL	CMD097	FORTSETZEN	YES	gemeinsame zweireihige Figuren-/Beckenstation	danach den laufenden Posten weiter von dort kurz übertragen
E149	f81v	B1	B1-S014	B_BAD_ANWENDUNG	otar	PROC089	OT+AR	CMD111	DANACH · QUELLE	NO	gemeinsame zweireihige Figuren-/Beckenstation	danach den laufenden Posten weiter von dort kurz übertragen
E150	f81v	B1	B1-S015	B_BAD_ANWENDUNG	ytey	PROC090	T+E+Y	CMD154	EINTRAGEN · KURZ · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	danach den laufenden Posten weiter von dort kurz übertragen
E151	f81v	B1	B1-S015	B_BAD_ANWENDUNG	okchedy	PROC091	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten einsetzen und überführen und den Schritt schließen
E152	f81v	B1	B1-S016	B_BAD_ANWENDUNG	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle anlegen
E153	f81v	B1	B1-S016	B_BAD_ANWENDUNG	okeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten länger wirken lassen
E154	f81v	B1	B1-S016	B_BAD_ANWENDUNG	qol	PROC013	OL	CMD097	FORTSETZEN	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E155	f81v	B1	B1-S016	B_BAD_ANWENDUNG	cheedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E156	f81v	B1	B1-S017	B_BAD_ANWENDUNG	sal	PROC055	AL	CMD004	ZIEL	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen
E157	f81v	B1	B1-S017	B_BAD_ANWENDUNG	teol	PROC093	E+OL	CMD033	KURZ · FORTSETZEN	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen
E158	f81v	B1	B1-S017	B_BAD_ANWENDUNG	dchdy	PROC094	CHD+DY	CMD021	UMSETZEN; SCHLUSS	YES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen
E159	f81v	B1	B1-S018	B_BAD_ANWENDUNG	ly	PROC095	L+Y	CMD068	FUEHREN · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten führen
E160	f81v	B1	B1-S018	B_BAD_ANWENDUNG	dsheol	PROC096	SH+E+OL	CMD138	HALTEN · KURZ · FORTSETZEN	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz halten
E161	f81v	B1	B1-S018	B_BAD_ANWENDUNG	oiiin	PROC097	O+IIN	CMD075	GANG · STUFE	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen
E162	f81v	B1	B1-S018	B_BAD_ANWENDUNG	olkeedy	PROC098	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen
E163	f81v	B1	B1-S019	B_BAD_ANWENDUNG	tedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten absetzen lassen und den Schritt schließen
E164	f81v	B1	B1-S020	B_BAD_ANWENDUNG	cheky	PROC083	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz warm halten
E165	f81v	B1	B1-S020	B_BAD_ANWENDUNG	shckhedy	PROC099	SH+CKH+E+DY	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	NO	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen
E166	f81v	B1	B1-S021	B_BAD_ANWENDUNG	chal	PROC055	AL	CMD004	ZIEL	NO	gemeinsame zweireihige Figuren-/Beckenstation	an der bezeichneten Stelle weiterarbeiten
E167	f82r	B2	B2-S001	B_BAD_ANWENDUNG	dchedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	YES	oberes Beckenpaar mit Zylinder	den laufenden Posten überführen und den Schritt schließen
E168	f82r	B2	B2-S002	B_BAD_ANWENDUNG	qolchedy	PROC079	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter überführen und den Schritt schließen
E169	f82r	B2	B2-S003	B_BAD_ANWENDUNG	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	oberes Beckenpaar mit Zylinder	eine Portion einsetzen
E170	f82r	B2	B2-S003	B_BAD_ANWENDUNG	dy	PROC019	Y	CMD158	DIES	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten länger einwirken lassen und den Schritt schließen
E171	f82r	B2	B2-S003	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten länger einwirken lassen und den Schritt schließen
E172	f82r	B2	B2-S004	B_BAD_ANWENDUNG	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten an der bezeichneten Stelle anlegen
E173	f82r	B2	B2-S004	B_BAD_ANWENDUNG	lcheckhy	PROC101	L+CKH+Y	CMD061	FUEHREN · DURCHLASS · DIES	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass durchleiten
E174	f82r	B2	B2-S004	B_BAD_ANWENDUNG	lched	PROC102	L+CHD	CMD056	FUEHREN · UMSETZEN	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten führen und umsetzen
E175	f82r	B2	B2-S004	B_BAD_ANWENDUNG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten länger wirken lassen
E176	f82r	B2	B2-S004	B_BAD_ANWENDUNG	lcheckhedy	PROC103	L+CKH+E+DY	CMD060	FUEHREN · DURCHLASS · KURZ; SCHLUSS	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass kurz durchleiten und den Schritt schließen
E177	f82r	B2	B2-S005	B_BAD_ANWENDUNG	qokaly	PROC104	OK+AL+Y	CMD081	ANSETZEN · ZIEL · DIES	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten an der bezeichneten Stelle anlegen
E178	f82r	B2	B2-S005	B_BAD_ANWENDUNG	solkaiin	PROC105	SOLK+AIIN	CMD148	AUFFANGEN · MASS	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß bis zum Maß auffangen
E179	f82r	B2	B2-S005	B_BAD_ANWENDUNG	chckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten
E180	f82r	B2	B2-S005	B_BAD_ANWENDUNG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten
E181	f82r	B2	B2-S005	B_BAD_ANWENDUNG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten
E182	f82r	B2	B2-S005	B_BAD_ANWENDUNG	octheol	PROC106	O+CTH+E+OL	CMD072	GANG · BEREIT · KURZ · FORTSETZEN	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten
E183	f82r	B2	B2-S005	B_BAD_ANWENDUNG	chkeey	PROC107	CHK+EE+Y	CMD025	WAERMEN · LANG · DIES	YES	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten
E184	f82r	B2	B2-S005	B_BAD_ANWENDUNG	ldy	PROC108	L+DY	CMD062	FUEHREN; SCHLUSS	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten abführen und den Schritt schließen
E185	f82r	B2	B2-S006	B_BAD_ANWENDUNG	oteey	PROC109	OT+EE+Y	CMD118	DANACH · LANG · DIES	NO	oberes Beckenpaar mit Zylinder	danach den laufenden Posten an der bezeichneten Stelle länger anlegen
E186	f82r	B2	B2-S006	B_BAD_ANWENDUNG	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	NO	oberes Beckenpaar mit Zylinder	danach den laufenden Posten an der bezeichneten Stelle länger anlegen
E187	f82r	B2	B2-S006	B_BAD_ANWENDUNG	sheckhy	PROC110	SH+E+CKH+Y	CMD134	HALTEN · KURZ · DURCHLASS · DIES	NO	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass kurz zurückhalten
E188	f82r	B2	B2-S006	B_BAD_ANWENDUNG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	oberes Beckenpaar mit Zylinder	den laufenden Posten einsetzen
E189	f82r	B2	B2-S007	B_BAD_ANWENDUNG	dshedy	PROC111	SH+E+DY	CMD137	HALTEN · KURZ; SCHLUSS	NO	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten kurz ruhen lassen und den Schritt schließen
E190	f82r	B2	B2-S008	B_BAD_ANWENDUNG	sotaiin	PROC112	OT+AIIN	CMD109	DANACH · MASS	NO	mittleres linkes Handgerät mit Inline-Knoten	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen
E191	f82r	B2	B2-S008	B_BAD_ANWENDUNG	qokar	PROC113	OK+AR	CMD082	ANSETZEN · QUELLE	NO	mittleres linkes Handgerät mit Inline-Knoten	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen
E192	f82r	B2	B2-S008	B_BAD_ANWENDUNG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten absetzen lassen und den Schritt schließen
E193	f82r	B2	B2-S009	B_BAD_ANWENDUNG	solshedy	PROC114	OL+SH+E+DY	CMD103	FORTSETZEN · HALTEN · KURZ; SCHLUSS	NO	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter kurz ruhen lassen und den Schritt schließen
E194	f82r	B2	B2-S010	B_BAD_ANWENDUNG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten länger wirken lassen
E195	f82r	B2	B2-S010	B_BAD_ANWENDUNG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten einsetzen
E196	f82r	B2	B2-S010	B_BAD_ANWENDUNG	ls	PROC115	OL	CMD097	FORTSETZEN	YES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten
E197	f82r	B2	B2-S010	B_BAD_ANWENDUNG	cheey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten
E198	f82r	B2	B2-S011	B_BAD_ANWENDUNG	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	mittlere rechte unklare Station	eine Portion einsetzen
E199	f82r	B2	B2-S011	B_BAD_ANWENDUNG	char	PROC003	AR	CMD008	QUELLE	NO	mittlere rechte unklare Station	eine Portion von dort einsetzen
E200	f82r	B2	B2-S011	B_BAD_ANWENDUNG	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	mittlere rechte unklare Station	eine Portion von dort einsetzen
E201	f82r	B2	B2-S011	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	mittlere rechte unklare Station	den laufenden Posten länger einwirken lassen und den Schritt schließen
E202	f82r	B2	B2-S012	B_BAD_ANWENDUNG	lchy	PROC116	L+CH+Y	CMD055	FUEHREN · ABZIEHEN · DIES	NO	mittlere rechte unklare Station	den laufenden Posten führen und abnehmen
E203	f82r	B2	B2-S012	B_BAD_ANWENDUNG	cheey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	unteres grünes Mehrfigurenbecken	den laufenden Posten länger halten
E204	f82r	B2	B2-S012	B_BAD_ANWENDUNG	qcthey	PROC117	CTH+E+Y	CMD028	BEREIT · KURZ · DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen
E205	f82r	B2	B2-S012	B_BAD_ANWENDUNG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen
E206	f82r	B2	B2-S012	B_BAD_ANWENDUNG	lcheey	PROC118	L+EE+Y	CMD063	FUEHREN · LANG · DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten länger führen
E207	f82r	B2	B2-S012	B_BAD_ANWENDUNG	daiin	PROC009	AIIN	CMD001	MASS	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen
E208	f82r	B2	B2-S012	B_BAD_ANWENDUNG	chey	PROC019	Y	CMD158	DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen
E209	f82r	B2	B2-S012	B_BAD_ANWENDUNG	qokeeedy	PROC119	OK+EEE+DY	CMD091	ANSETZEN · VOLL; SCHLUSS	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen
E210	f82r	B2	B2-S013	B_BAD_ANWENDUNG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten abführen und überführen und den Schritt schließen
E211	f82r	B2	B2-S014	B_BAD_ANWENDUNG	lar	PROC121	L+AR	CMD054	FUEHREN · QUELLE	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten von dort ableiten
E212	f82r	B2	B2-S015	B_BAD_ANWENDUNG	tshey	PROC122	SH+E+Y	CMD139	HALTEN · KURZ · DIES	NO	kleine Randstationen des unteren Beckens	den laufenden Posten kurz halten
E213	f82r	B2	B2-S015	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen
E214	f82r	B2	B2-S016	B_BAD_ANWENDUNG	cheal	PROC055	AL	CMD004	ZIEL	NO	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen
E215	f82r	B2	B2-S016	B_BAD_ANWENDUNG	lchedar	PROC123	L+CHD+AR	CMD058	FUEHREN · UMSETZEN · QUELLE	NO	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen
E216	f82r	B2	B2-S016	B_BAD_ANWENDUNG	ches	PROC124	CH+E+S	CMD014	ABZIEHEN · KURZ · TEILEN	NO	kleine Randstationen des unteren Beckens	den laufenden Posten kurz abnehmen und abteilen
E217	f82r	B2	B2-S016	B_BAD_ANWENDUNG	aiin	PROC009	AIIN	CMD001	MASS	NO	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen
E218	f82r	B2	B2-S016	B_BAD_ANWENDUNG	oteey	PROC109	OT+EE+Y	CMD118	DANACH · LANG · DIES	NO	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen
E219	f82r	B2	B2-S016	B_BAD_ANWENDUNG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen
E220	f82r	B2	B2-S016	B_BAD_ANWENDUNG	okey	PROC085	OK+E+Y	CMD086	ANSETZEN · KURZ · DIES	NO	kleine Randstationen des unteren Beckens	den laufenden Posten kurz wirken lassen
E221	f82r	B2	B2-S016	B_BAD_ANWENDUNG	pchedy	PROC125	P+CHD+DY	CMD124	HINEIN · UMSETZEN; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten einfüllen und überführen und den Schritt schließen
E222	f82r	B2	B2-S017	B_BAD_ANWENDUNG	rsheal	PROC126	R+SH+E+AL	CMD129	KUEHLEN · HALTEN · KURZ · ZIEL	NO	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen
E223	f82r	B2	B2-S017	B_BAD_ANWENDUNG	daldy	PROC127	AL+DY	CMD006	ZIEL; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen
E224	f82r	B2	B2-S018	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen
E225	f82r	B2	B2-S019	B_BAD_ANWENDUNG	rshedy	PROC128	R+SHED+DY	CMD130	KUEHLEN · ABSETZEN; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten auskühlen lassen und absetzen lassen und den Schritt schließen
E226	f82r	B2	B2-S020	B_BAD_ANWENDUNG	qoteedy	PROC129	OT+EE+DY	CMD117	DANACH · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	danach länger einwirken lassen und den Schritt schließen
E227	f82r	B2	B2-S021	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen
E228	f82r	B2	B2-S022	B_BAD_ANWENDUNG	lochedy	PROC130	L+O+CHD+DY	CMD066	FUEHREN · GANG · UMSETZEN; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten im Arbeitsgang abführen und überführen und den Schritt schließen
