triple_id	action_case_id	page	locus	action_ordinal	action_surface	action_gloss_de	right_clause_id	semantic_start_rank	item_ordinals	item_surfaces	item_glosses_de	action_adjacent	search_role	word_delta	status
T056	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	2	5	6|7|8	cheey|okeey|otain	trocken am Ende des Grades|heißer Ansatz am Ende des Grades|kalter Ansatz, Grad II	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T057	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	2	6	7|8|9	okeey|otain|olchdy	heißer Ansatz am Ende des Grades|kalter Ansatz, Grad II|Holz im Ansatz fertig getrocknet	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T058	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	2	7	8|9|10	otain|olchdy|otal	kalter Ansatz, Grad II|Holz im Ansatz fertig getrocknet|Rohstoffklasse I im kalten Ansatz, Gradanfang	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T059	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	2	8	9|10|11	olchdy|otal|dain	Holz im Ansatz fertig getrocknet|Rohstoffklasse I im kalten Ansatz, Gradanfang|zwei Portionen der Rohdroge I im kalten Anfangsansatz	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T060	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	2	9	10|11|12	otal|dain|olam	Rohstoffklasse I im kalten Ansatz, Gradanfang|zwei Portionen der Rohdroge I im kalten Anfangsansatz|ein Maß Holz	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T061	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	3	1	6|7|8	dar|okol|dchey	abgemessener Anteil I|heißer Ansatzstoff|fertige abgemessene Mittelstufen-Trockenportion	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T062	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	3	2	7|8|9	okol|dchey|daiidal	heißer Ansatzstoff|fertige abgemessene Mittelstufen-Trockenportion|drei abgemessene Mengen Rohdroge I	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T063	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	3	3	8|9|10	dchey|daiidal|dam	fertige abgemessene Mittelstufen-Trockenportion|drei abgemessene Mengen Rohdroge I|Dosis I	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T064	A032	f24v	f24v.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	1	2|3|4	kchod|dchal|ochdy	heißer Auszug aus Trockengut, abgezogen und abgeschlossen|eine Dosis angetrocknete Rohdroge I|fertige Trockenmasse	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T065	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	1	2|3|4	keeod|shotchey|chol	vollständig erhitzter und abgezogener Auszug|Mazerat aus kalt bis Mittelstufe getrockneter Droge|trocken	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T066	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	3|4|5	shotchey|chol|oty	Mazerat aus kalt bis Mittelstufe getrockneter Droge|trocken|kalter Ansatz am Anfang des Grades	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T067	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	3	4|5|6	chol|oty|chy	trocken|kalter Ansatz am Anfang des Grades|trocken am Anfang des Grades	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T068	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	4	5|6|7	oty|chy|tolg	kalter Ansatz am Anfang des Grades|trocken am Anfang des Grades|ein Gran kalten Drogenmaterials	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T069	A043	f56r	f56r.6	1	ykcho	hieraus eine warme Trockenmischung bereiten	2	1	3|4|5	dchey|keey|daiin	fertige abgemessene Mittelstufen-Trockenportion|heiß am Ende des Grades|Qualitätsgrad III des heißen Endzustands	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T070	A045	f75r	f75r.3	6	sheeky	vollständig einweichen, erhitzen und abschließen	5	1	7|8|9	ltain|olkar|or	Holz, kalt auf Stufe II|Anteil I des heißen Holzansatzes|Drogenportion	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T071	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	4	1	4|5|6	dshedy|shedy|tchedy	bis zur Mittelstufe angefeuchtete Drogenportion|mittlere Feuchtstufe erreicht|kalt-trockene Mittelstufe erreicht	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T072	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	4	2	5|6|7	shedy|tchedy|lsheetal	mittlere Feuchtstufe erreicht|kalt-trockene Mittelstufe erreicht|Rohholz I, vollständig eingeweicht und kaltgestellt	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T073	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	4	3	6|7|8	tchedy|lsheetal|shecphy	kalt-trockene Mittelstufe erreicht|Rohholz I, vollständig eingeweicht und kaltgestellt|bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T074	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	4	4	7|8|9	lsheetal|shecphy|daiin	Rohholz I, vollständig eingeweicht und kaltgestellt|bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum|drei Portionen des eingeweichten Arzneikompositums	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T075	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	6	1	6|7|8	okedy|lshedy|chs	heißer Ansatz, Mittelstufe erreicht|vollständig eingeweichtes Holz, Form I|Trockengut, Grundform	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T076	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	6	2	7|8|9	lshedy|chs|shdal	vollständig eingeweichtes Holz, Form I|Trockengut, Grundform|feuchte abgemessene Rohstoffmenge I am Gradanfang	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T077	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	6	3	8|9|10	chs|shdal|chedy	Trockengut, Grundform|feuchte abgemessene Rohstoffmenge I am Gradanfang|mittlere Trockenstufe erreicht	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T078	A055	f7r	f7r.2	1	dcheey	eine Dosis vollständig trocknen und abschließen	2	1	2|3|4	keo|r|shor	Ansatz auf mittlerer Heizstufe|Wurzel|Blüte	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T079	A059	f80r	f80r.17	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	6	1	8|9|10	ol|olkar|okain	Grundansatz|Anteil I des heißen Holzansatzes|heißer Ansatz, Grad II	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T080	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	4	1	7|8|9	kain|okiin|ol	heiß, Grad II|erhitzte Zubereitung, Form III|Grundansatz	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T081	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	4	2	8|9|10	okiin|ol|kain	erhitzte Zubereitung, Form III|Grundansatz|heiß, Grad II	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T082	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	4	3	9|10|11	ol|kain|shey	Grundansatz|heiß, Grad II|feucht in der Mitte des Grades	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T083	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	4	4	10|11|12	kain|shey|ldy	heiß, Grad II|feucht in der Mitte des Grades|fertig aufbereitetes Holz	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T084	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	3	1	5|6|7	cheey|qoal|qokeedy	trocken am Ende des Grades|Rohstoffklasse I|heiß am Ende des Grades	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T085	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	3	2	6|7|8	qoal|qokeedy|olkar	Rohstoffklasse I|heiß am Ende des Grades|Anteil I des heißen Holzansatzes	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T086	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	3	3	7|8|9	qokeedy|olkar|sheedy	heiß am Ende des Grades|Anteil I des heißen Holzansatzes|feucht am Ende des Grades	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T087	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	3	4	8|9|10	olkar|sheedy|qokain	Anteil I des heißen Holzansatzes|feucht am Ende des Grades|heiß, Grad II	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T088	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	3	5	9|10|11	sheedy|qokain|olal	feucht am Ende des Grades|heiß, Grad II|Ansatz aus Holzrohstoff, Form I	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T089	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	1	4|5|6	qokain|qodaiin|olkar	heiß, Grad II|drei Portionen des folgenden Anteils|Anteil I des heißen Holzansatzes	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T090	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	2	5|6|7	qodaiin|olkar|chedaiin	drei Portionen des folgenden Anteils|Anteil I des heißen Holzansatzes|abgemessene Trockendroge, Dosis III	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T091	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	3	6|7|8	olkar|chedaiin|y	Anteil I des heißen Holzansatzes|abgemessene Trockendroge, Dosis III|Hierzu:	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T092	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	4	7|8|9	chedaiin|y|chedy	abgemessene Trockendroge, Dosis III|Hierzu:|mittlere Trockenstufe erreicht	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T093	A067	f86v3	f86v3.18	4	qopchol	nimm getrockneten Pulverstoff	3	1	5|6|7	shol|sheody|solkam	feucht|feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen|ein Maß erhitzter Samenzubereitung	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T094	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	5	1	5|6|7	chol|kchdy|chol	trocken|heiß-trockene Anfangsstufe erreicht|trocken	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T095	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	5	2	6|7|8	kchdy|chol|tchdy	heiß-trockene Anfangsstufe erreicht|trocken|kalt-trockene Anfangsstufe erreicht	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T096	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	5	3	7|8|9	chol|tchdy|dar	trocken|kalt-trockene Anfangsstufe erreicht|abgemessener Anteil I	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T097	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	5	4	8|9|10	tchdy|dar|aiindy	kalt-trockene Anfangsstufe erreicht|abgemessener Anteil I|drei fertig abgeteilte Teile	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T098	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	3	1	4|5|6	okal|kchody|chckhy	Rohstoffklasse I im heißen Ansatz, Gradanfang|fertige heiß-trockene Zubereitung|Arzneikompositum: trocken, Gradanfang	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T099	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	3	2	5|6|7	kchody|chckhy|otaiin	fertige heiß-trockene Zubereitung|Arzneikompositum: trocken, Gradanfang|kalter Ansatz, Grad III	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T100	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	3	3	6|7|8	chckhy|otaiin|olkar	Arzneikompositum: trocken, Gradanfang|kalter Ansatz, Grad III|Anteil I des heißen Holzansatzes	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T101	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	3	4	7|8|9	otaiin|olkar|otaiin	kalter Ansatz, Grad III|Anteil I des heißen Holzansatzes|kalter Ansatz, Grad III	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T102	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	1	2|3|4	oky|sheeey|qoty	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T103	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	3|4|5	sheeey|qoty|qotaiin	vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades|kalt, Grad III	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T104	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	3	4|5|6	qoty|qotaiin|sail	kalt am Anfang des Grades|kalt, Grad III|Samen, Charge II	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T105	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	4	5|6|7	qotaiin|sail|chepy	kalt, Grad III|Samen, Charge II|Trockenpulver in Grundform	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T106	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	5	6|7|8	sail|chepy|ltedy	Samen, Charge II|Trockenpulver in Grundform|fertig abgekühltes Holz, Mittelstufe	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T107	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	6	7|8|9	chepy|ltedy|dar	Trockenpulver in Grundform|fertig abgekühltes Holz, Mittelstufe|abgemessener Anteil I	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T108	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	7	8|9|10	ltedy|dar|olkar	fertig abgekühltes Holz, Mittelstufe|abgemessener Anteil I|Anteil I des heißen Holzansatzes	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T109	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	8	9|10|11	dar|olkar|am	abgemessener Anteil I|Anteil I des heißen Holzansatzes|Maßeinheit I	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T110	A077	f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	5	1	6|7|8	or|okeeeey|ofchedy	Drogenportion|Zubereitung vollständig bis zur letzten Heizstufe geführt|fertig getrocknete Blütenmasse	1	LEADING_ACTION_RESULT_BUNDLE	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
T111	A077	f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	5	2	7|8|9	okeeeey|ofchedy|qokaiin	Zubereitung vollständig bis zur letzten Heizstufe geführt|fertig getrocknete Blütenmasse|heiß, Grad III	0	LATER_STARTING_TRIPLE_CONTROL	0	PASS_V80_119_TRIPLES__32_ACTION_ADJACENT_BUNDLES__1_NEW_C020_4_HOLDS_27_STOPS__9_DCHEY_CONTEXTS__19_EDGES_13_COMPONENTS__ZERO_WORD_DELTA
