burst_id	statement_id	first_event_id	second_event_id	second_stream_ordinal	neutral_stop_score	pair_index_within_statement	state_bank_id	first_decision	second_decision	burst_class	first_stop_safe	second_stop_safe	first_same_bank_unmutated_recovery_event	unmutated_card_distance	recovery_before_next_fault	post_bank_boundary_event_id	post_bank_boundary_id	post_bank_boundary_is_distinct
G455-B0086	P1009-S084	G407-E1495	G407-E1496	1496	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1498	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0087	P1009-S085	G407-E1498	G407-E1499	1499	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1503	4	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0088	P1009-S086	G407-E1507	G407-E1508	1508	1	6	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1511	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0089	P1009-S089	G407-E1515	G407-E1516	1516	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1517	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0090	P1009-S090	G407-E1519	G407-E1520	1520	1	3	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1522	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0091	P1009-S091	G407-E1522	G407-E1523	1523	2	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E1525	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0092	P1009-S092	G407-E1533	G407-E1534	1534	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1535	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0093	P1009-S098	G407-E1540	G407-E1541	1541	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1542	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0094	P1009-S099	G407-E1546	G407-E1547	1547	1	5	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1548	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0095	P1009-S100	G407-E1548	G407-E1549	1549	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1550	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0096	P1009-S102	G407-E1562	G407-E1563	1563	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1564	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0097	P1009-S103	G407-E1564	G407-E1565	1565	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1566	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0098	P1009-S104	G407-E1566	G407-E1567	1567	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1569	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0099	P1009-S105	G407-E1572	G407-E1573	1573	2	3	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E1574	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0100	P1009-S106	G407-E1581	G407-E1582	1582	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1583	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0101	P1009-S107	G407-E1583	G407-E1584	1584	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1588	4	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0102	P1009-S108	G407-E1589	G407-E1590	1590	1	5	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1592	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0103	P1009-S109	G407-E1639	G407-E1640	1640	2	49	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1642	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0104	P1009-S110	G407-E1642	G407-E1643	1643	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1646	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0105	P1009-S112	G407-E1657	G407-E1658	1658	2	13	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1659	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0106	P1009-S114	G407-E1661	G407-E1662	1662	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1663	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0107	P1009-S115	G407-E1665	G407-E1666	1666	2	3	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E1667	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0108	P1009-S116	G407-E1669	G407-E1670	1670	1	3	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1673	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0109	P1009-S119	G407-E1676	G407-E1677	1677	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1680	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0110	P1009-S120	G407-E1689	G407-E1690	1690	1	4	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1691	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0111	P1009-S121	G407-E1701	G407-E1702	1702	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1703	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0112	P1009-S122	G407-E1703	G407-E1704	1704	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1705	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0113	P1009-S123	G407-E1708	G407-E1709	1709	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1711	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0114	P1009-S125	G407-E1712	G407-E1713	1713	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1714	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0115	P1009-S126	G407-E1715	G407-E1716	1716	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1717	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0116	P1009-S128	G407-E1718	G407-E1719	1719	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1720	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0117	P1009-S130	G407-E1722	G407-E1723	1723	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1726	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0118	P1009-S131	G407-E1727	G407-E1728	1728	1	4	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1729	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0119	P1009-S133	G407-E1731	G407-E1732	1732	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1733	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0120	P1009-S134	G407-E1739	G407-E1740	1740	1	7	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1741	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0121	P1009-S135	G407-E1745	G407-E1746	1746	1	5	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1747	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0122	P1009-S136	G407-E1747	G407-E1748	1748	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1749	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0123	P1009-S137	G407-E1749	G407-E1750	1750	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1751	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0124	P1009-S139	G407-E1754	G407-E1755	1755	1	3	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1756	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0125	P1009-S141	G407-E1758	G407-E1759	1759	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1760	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0126	P1009-S144	G407-E1762	G407-E1763	1763	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1764	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0127	P1009-S154	G407-E1773	G407-E1774	1774	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1775	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0128	P1009-S155	G407-E1775	G407-E1776	1776	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1777	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0129	P1009-S156	G407-E1777	G407-E1778	1778	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1779	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0130	P1009-S157	G407-E1779	G407-E1780	1780	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ_AMBER	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1781	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0131	P1009-S162	G407-E1786	G407-E1787	1787	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1788	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0132	P1009-S163	G407-E1788	G407-E1789	1789	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1792	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0133	P1009-S166	G407-E1792	G407-E1793	1793	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1794	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0134	P1009-S167	G407-E1794	G407-E1795	1795	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1796	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0135	P1009-S168	G407-E1796	G407-E1797	1797	2	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1798	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0136	P1009-S169	G407-E1798	G407-E1799	1799	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1802	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0137	P1009-S170	G407-E1803	G407-E1804	1804	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1805	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0138	P1009-S174	G407-E1813	G407-E1814	1814	1	6	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1815	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0139	P1009-S175	G407-E1815	G407-E1816	1816	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1817	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0140	P1009-S176	G407-E1819	G407-E1820	1820	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1821	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0141	P1009-S179	G407-E1824	G407-E1825	1825	1	2	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1826	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0142	P1009-S180	G407-E1826	G407-E1827	1827	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1828	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0143	P1009-S181	G407-E1828	G407-E1829	1829	1	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1830	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0144	P1009-S182	G407-E1830	G407-E1831	1831	0	1	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1832	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0145	P1009-S183	G407-E1837	G407-E1838	1838	2	5	f76r::unbebilderter Textabschnitt A0	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E1839	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0146	P1009-S184	G407-E1846	G407-E1847	1847	1	1	f76r::unbebilderter Textabschnitt A0	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1848	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0147	P1009-S185	G407-E1860	G407-E1861	1861	1	8	f76r::unbebilderter Textabschnitt A0	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1862	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0148	P1009-S186	G407-E1862	G407-E1863	1863	2	1	f76r::unbebilderter Textabschnitt A0	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1865	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0149	P1009-S188	G407-E1865	G407-E1866	1866	0	1	f76r::unbebilderter Textabschnitt A0	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1868	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0150	P1009-S190	G407-E1874	G407-E1875	1875	1	4	f76r::unbebilderter Textabschnitt A1	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1877	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0151	P1009-S192	G407-E1879	G407-E1880	1880	1	1	f76r::unbebilderter Textabschnitt A1	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1881	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0152	P1009-S193	G407-E1883	G407-E1884	1884	2	3	f76r::unbebilderter Textabschnitt A1	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1885	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0153	P1009-S194	G407-E1885	G407-E1886	1886	1	1	f76r::unbebilderter Textabschnitt A1	STOP	READ_AMBER	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1887	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0154	P1009-S196	G407-E1890	G407-E1891	1891	0	1	f76r::unbebilderter Textabschnitt A1	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1892	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0155	P1009-S197	G407-E1900	G407-E1901	1901	1	5	f76r::unbebilderter Textabschnitt A2	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1903	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0156	P1009-S198	G407-E1907	G407-E1908	1908	2	6	f76r::unbebilderter Textabschnitt A2	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1910	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0157	P1009-S200	G407-E1910	G407-E1911	1911	1	1	f76r::unbebilderter Textabschnitt A2	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1913	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0158	P1009-S201	G407-E1915	G407-E1916	1916	0	1	f76r::unbebilderter Textabschnitt A2	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1917	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0159	P1009-S203	G407-E1925	G407-E1926	1926	1	1	f76r::unbebilderter Textabschnitt A3	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1927	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0160	P1009-S204	G407-E1930	G407-E1931	1931	1	4	f76r::unbebilderter Textabschnitt A3	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1933	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0161	P1009-S205	G407-E1937	G407-E1938	1938	1	1	f76r::unbebilderter Textabschnitt A3	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1939	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0162	P1009-S206	G407-E1948	G407-E1949	1949	1	1	f76r::unbebilderter Textabschnitt A3	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1950	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0163	P1009-S208	G407-E1951	G407-E1952	1952	2	1	f76r::unbebilderter Textabschnitt A3	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E1954	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0164	P1009-S209	G407-E1957	G407-E1958	1958	0	1	f76r::unbebilderter Textabschnitt A3	READ	READ_AMBER	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1959	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0165	P1009-S211	G407-E1971	G407-E1972	1972	2	8	f76r::unbebilderter Textabschnitt A4	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1975	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0166	P1009-S213	G407-E1982	G407-E1983	1983	2	9	f76r::unbebilderter Textabschnitt A4	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E1985	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0167	P1009-S214	G407-E1985	G407-E1986	1986	1	2	f76r::unbebilderter Textabschnitt A4	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E1987	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0168	P1009-S216	G407-E1995	G407-E1996	1996	0	1	f76r::unbebilderter Textabschnitt A4	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E1998	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0169	P1009-S218	G407-E2004	G407-E2005	2005	1	6	f76r::unbebilderter Textabschnitt A5	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2006	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
