projection_ordinal	in_exact_542_join	gdt800_occurrence_id	gdt791_occurrence_ordinal	gdt791_occurrence_id	source_selector	physical_page	locus	token_index	token_count	surface	stem	terminal	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	occurrence_kind	line_kind	paragraph_start	paragraph_end_line	paragraph_role	paragraph_close	legacy_statement_id	statement_close	record_id	record_close	panel_id	panel_close	topology_family	register	context_scope	structurally_internal	semantic_export_credit
268	0	NONE	2261	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0132	f72r1	f72r	f72r1.5	1	1	okalam	okala	m	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
269	0	NONE	2272	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0143	f72r1	f72r	f72r1.11	2	2	sharam	shara	m	0	FINAL	1	1	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
276	0	NONE	2321	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0192	f72r2	f72r	f72r2.3	1	1	okaram	okara	m	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
284	0	NONE	2367	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0238	f72r2	f72r	f72r2.9	1	1	okal	oka	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
285	0	NONE	2369	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0240	f72r2	f72r	f72r2.11	1	1	okal	oka	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
286	0	NONE	2376	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0247	f72r2	f72r	f72r2.16	1	1	okeal	okea	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
293	0	NONE	2408	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0279	f72r2	f72r	f72r2.23	1	1	otal	ota	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
294	0	NONE	2410	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0281	f72r2	f72r	f72r2.25	1	1	okam	oka	m	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
295	0	NONE	2414	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0285	f72r2	f72r	f72r2.29	1	1	otam	ota	m	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
299	0	NONE	2486	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0357	f72r3	f72r	f72r3.7	2	3	al	a	l	1	INTERNAL	0	0	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
304	0	NONE	2548	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0419	f72r3	f72r	f72r3.21	2	2	airal	aira	l	0	FINAL	1	1	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
311	0	NONE	2581	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0452	f72r3	f72r	f72r3.27	1	1	opalal	opala	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
312	0	NONE	2587	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0458	f72r3	f72r	f72r3.32	1	1	aral	ara	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	RADIAL_ARRAY	CELESTIAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
352	1	GDT800-O2684	3006	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E0848	f75r	f75r	f75r.47	1	2	sal	sa	l	1	FIRST	0	0	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	1	0	START	0	NONE	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
526	1	GDT800-O3350	4381	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1112	f81v	f81v	f81v.28	2	2	olkal	olka	l	0	FINAL	1	1	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
554	1	GDT800-O3376	4662	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1393	f82r	f82r	f82r.35	1	1	darol	daro	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_COMPONENT_LABEL	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
555	1	GDT800-O3377	4663	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1394	f82r	f82r	f82r.36	1	1	okal	oka	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_COMPONENT_LABEL	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
616	1	GDT800-O3768	5072	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2416	f88r	f88r	f88r.13	1	1	oram	ora	m	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
617	1	GDT800-O3769	5074	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2418	f88r	f88r	f88r.15	1	1	okol	oko	l	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
627	1	GDT800-O3779	5118	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2462	f88r	f88r	f88r.24	2	2	am	a	m	0	FINAL	1	1	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
658	1	GDT800-O3843	5315	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1040	f89r1	f89r	f89r1.3	1	1	oldam	olda	m	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
667	1	GDT800-O3821	5366	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1091	f89r1	f89r	f89r1.12	1	2	chol	cho	l	1	FIRST	0	0	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
688	1	GDT800-O3842	5451	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176	f89r1	f89r	f89r1.25	1	1	saldam	salda	m	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
696	0	NONE	5505	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1230	f89r2	f89r	f89r2.10	1	3	okol	oko	l	2	FIRST	0	0	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
697	0	NONE	5506	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1231	f89r2	f89r	f89r2.10	2	3	shol	sho	l	1	INTERNAL	0	0	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
