event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class	statement_position	previous_value_de	next_value_de	selection_layer	selection_reason	predicted_joint_tuple_id	exact_card_recovered
E094	HERBAL	H5	f56r	f56r.18	F019	H5-S005	sho	2cc054357a929df85f64	F56R_PICTURED_PLANT	HO	Zutat	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies ansetzen	UNIQUE_VALUE	only card with value	2cc054357a929df85f64	YES
E095	HERBAL	H5	f56r	f56r.18	F019	H5-S005	chokchy	9ad66e67803a12e745de	F56R_PICTURED_PLANT	OK+Y	dies ansetzen	PRODUCTIVE_COMPOSITION	2	Zutat	Zutat aus dem Vorrat zuführen	UNIQUE_VALUE	only card with value	9ad66e67803a12e745de	YES
E096	HERBAL	H5	f56r	f56r.18	F019	H5-S005	kchoar	c71c72da4e09e0833392	F56R_PICTURED_PLANT	K+HO+AR	Zutat aus dem Vorrat zuführen	PRODUCTIVE_COMPOSITION	3	dies ansetzen	danach eine Portion	UNIQUE_VALUE	only card with value	c71c72da4e09e0833392	YES
E097	HERBAL	H5	f56r	f56r.18	F019	H5-S005	sotodan	61a075bc54793c1c781f	F56R_PICTURED_PLANT	OT+O+AIN	danach eine Portion	PRODUCTIVE_COMPOSITION	4	Zutat aus dem Vorrat zuführen	STATEMENT_END	UNIQUE_VALUE	only card with value	61a075bc54793c1c781f	YES
E098	HERBAL	H5	f56r	f56r.19	F020	H5-S006	otchey	faf321940aed922846a9	F56R_PICTURED_PLANT	OT+Y	nächster Posten	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	kurz weiter zuführen	RECORD_RENDERER	H3 allograph	faf321940aed922846a9	YES
E099	HERBAL	H5	f56r	f56r.19	F020	H5-S006	keol	9bb7122b386ebbc6138f	F56R_PICTURED_PLANT	K+E+OL	kurz weiter zuführen	PRODUCTIVE_COMPOSITION	2	nächster Posten	Mass	UNIQUE_VALUE	only card with value	9bb7122b386ebbc6138f	YES
E100	HERBAL	H5	f56r	f56r.19	F020	H5-S006	daiin	2f1c5e56e8f0ff459065	F56R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION	3	kurz weiter zuführen	STATEMENT_END	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E101	BIOLOGICAL	B1	f81v	f81v.2	F021	B1-S001	qokedy	7db18b2f0fb7ed0fcfd3	B1_SHARED_POOL_WORKSTATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E102	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	okaiin	b5fcea1eaed06b2f2291	B1_SHARED_POOL_WORKSTATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Wasser zufuehren	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E103	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	kair	22fb87a5a83e5c3fb510	B1_SHARED_POOL_WORKSTATION	K+AIR	Wasser zufuehren	PRODUCTIVE_COMPOSITION	2	bemessen	an die Stelle setzen	UNIQUE_VALUE	only card with value	22fb87a5a83e5c3fb510	YES
E104	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	okal	308e8ea2d5d190c498e8	B1_SHARED_POOL_WORKSTATION	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION	3	Wasser zufuehren	von dort	UNIQUE_VALUE	only card with value	308e8ea2d5d190c498e8	YES
E105	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	sar	4d4559019a961b834aa1	B1_SHARED_POOL_WORKSTATION	AR	von dort	PRODUCTIVE_COMPOSITION	4	an die Stelle setzen	fortsetzen	UNIQUE_VALUE	only card with value	4d4559019a961b834aa1	YES
E106	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	5	von dort	eine Portion	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E107	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	kain	9da1b6ac2c929daea697	B1_SHARED_POOL_WORKSTATION	K+AIN	eine Portion	PRODUCTIVE_COMPOSITION	6	fortsetzen	weitere Portion	UNIQUE_VALUE	only card with value	9da1b6ac2c929daea697	YES
E108	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	olkain	94df4847b7b16c98394a	B1_SHARED_POOL_WORKSTATION	OL+K+AIN	weitere Portion	PRODUCTIVE_COMPOSITION	7	eine Portion	Stelle	UNIQUE_VALUE	only card with value	94df4847b7b16c98394a	YES
E109	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	al	dd0ecaf5e27d81befffc	B1_SHARED_POOL_WORKSTATION	AL	Stelle	PRODUCTIVE_COMPOSITION	8	weitere Portion	fortsetzen	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E110	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	9	Stelle	weiter abkuehlen	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E111	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	rol	1496a731803a9f48d2e1	B1_SHARED_POOL_WORKSTATION	R+OL	weiter abkuehlen	PRODUCTIVE_COMPOSITION	10	fortsetzen	weiterfuehren	UNIQUE_VALUE	only card with value	1496a731803a9f48d2e1	YES
E112	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	dl	0f18de177ed7c878bf95	B1_SHARED_POOL_WORKSTATION	L	weiterfuehren	PRODUCTIVE_COMPOSITION	11	weiter abkuehlen	weiterer Ansatz	RECORD_RENDERER	B5 L+OL allograph	0f18de177ed7c878bf95	YES
E113	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	olor	dec401773c1f0347793d	B1_SHARED_POOL_WORKSTATION	OL+OR	weiterer Ansatz	PRODUCTIVE_COMPOSITION	12	weiterfuehren	fortsetzen	UNIQUE_VALUE	only card with value	dec401773c1f0347793d	YES
E114	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	13	weiterer Ansatz	kurz an der Durchlassstelle	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E115	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	sheckhal	4eab1841ed655c20a348	B1_SHARED_POOL_WORKSTATION	SH+E+CKH+AL	kurz an der Durchlassstelle	PRODUCTIVE_COMPOSITION	14	fortsetzen	Mass	UNIQUE_VALUE	only card with value	4eab1841ed655c20a348	YES
E116	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	daiin	2f1c5e56e8f0ff459065	B1_SHARED_POOL_WORKSTATION	AIIN	Mass	PRODUCTIVE_COMPOSITION	15	kurz an der Durchlassstelle	länger an der Stelle halten	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E117	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	qokeedal	93f69c38fdedee1598e9	B1_SHARED_POOL_WORKSTATION	OK+EE+AL	länger an der Stelle halten	PRODUCTIVE_COMPOSITION	16	Mass	Mass	UNIQUE_VALUE	only card with value	93f69c38fdedee1598e9	YES
E118	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	daiin	2f1c5e56e8f0ff459065	B1_SHARED_POOL_WORKSTATION	AIIN	Mass	PRODUCTIVE_COMPOSITION	17	länger an der Stelle halten	durchführen	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E119	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	chckhy	2cc8bb3c2af19607888f	B1_SHARED_POOL_WORKSTATION	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION	18	Mass	umsetzen; Schluss	UNIQUE_VALUE	only card with value	2cc8bb3c2af19607888f	YES
E120	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	schedy	259b2b3b0bf859882e2c	B1_SHARED_POOL_WORKSTATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION	19	durchführen	STATEMENT_END	LOCAL_CONTEXT	short predecessor	259b2b3b0bf859882e2c	YES
E121	BIOLOGICAL	B1	f81v	f81v.7	F024	B1-S003	qol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	gebuendelt umsetzen; Schluss	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E122	BIOLOGICAL	B1	f81v	f81v.17	F025	B1-S003	sshkchdy	54e32e9c1414b20640e9	B1_SHARED_POOL_WORKSTATION	SH+K+CHD+DY	gebuendelt umsetzen; Schluss	PRODUCTIVE_COMPOSITION	2	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	54e32e9c1414b20640e9	YES
E123	BIOLOGICAL	B1	f81v	f81v.17	F026	B1-S004	chedy	6f7ff8287eddf4da9fdb	B1_SHARED_POOL_WORKSTATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	fortsetzen	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E124	BIOLOGICAL	B1	f81v	f81v.17	F026	B1-S004	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	2	dies umsetzen	absetzen; Schluss	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E125	BIOLOGICAL	B1	f81v	f81v.17	F026	B1-S004	shedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	3	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E126	BIOLOGICAL	B1	f81v	f81v.17	F027	B1-S005	qolchedy	28ffbc88b97772a75f1e	B1_SHARED_POOL_WORKSTATION	OL+CHD+DY	weiterführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	28ffbc88b97772a75f1e	YES
E127	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	qokain	1645e612504fcef59ced	B1_SHARED_POOL_WORKSTATION	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	durchführen	UNIQUE_VALUE	only card with value	1645e612504fcef59ced	YES
E128	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	shckhy	2cc8bb3c2af19607888f	B1_SHARED_POOL_WORKSTATION	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION	2	eine Portion zugeben	weiterfuehren	UNIQUE_VALUE	only card with value	2cc8bb3c2af19607888f	YES
E129	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	dl	0f18de177ed7c878bf95	B1_SHARED_POOL_WORKSTATION	L	weiterfuehren	PRODUCTIVE_COMPOSITION	3	durchführen	an der Stelle abkuehlen	RECORD_RENDERER	B5 L+OL allograph	0f18de177ed7c878bf95	YES
E130	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	ral	4da0f0f7b5fc7ac20067	B1_SHARED_POOL_WORKSTATION	R+AL	an der Stelle abkuehlen	PRODUCTIVE_COMPOSITION	4	weiterfuehren	STATEMENT_END	UNIQUE_VALUE	only card with value	4da0f0f7b5fc7ac20067	YES
E131	BIOLOGICAL	B1	f81v	f81v.18	F029	B1-S007	qokchdy	87411f84689b4f93a303	B1_SHARED_POOL_WORKSTATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	LOCAL_CONTEXT	statement entry	87411f84689b4f93a303	YES
E132	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	chey	b921a237be883a820352	B1_SHARED_POOL_WORKSTATION	Y	dies	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	fortsetzen	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E133	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	2	dies	kurz wärmen	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E134	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	cheky	d904bf7b044dd3922781	B1_SHARED_POOL_WORKSTATION	CHK+E+Y	kurz wärmen	PRODUCTIVE_COMPOSITION	3	fortsetzen	fortsetzen	UNIQUE_VALUE	only card with value	d904bf7b044dd3922781	YES
E135	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	4	kurz wärmen	absetzen; Schluss	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E136	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	shedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	5	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E137	BIOLOGICAL	B1	f81v	f81v.18	F031	B1-S009	qokedy	7db18b2f0fb7ed0fcfd3	B1_SHARED_POOL_WORKSTATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E138	BIOLOGICAL	B1	f81v	f81v.18	F032	B1-S010	qokedy	7db18b2f0fb7ed0fcfd3	B1_SHARED_POOL_WORKSTATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E139	BIOLOGICAL	B1	f81v	f81v.18	F033	B1-S011	chckhy	2cc8bb3c2af19607888f	B1_SHARED_POOL_WORKSTATION	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	verwende dies	UNIQUE_VALUE	only card with value	2cc8bb3c2af19607888f	YES
E140	BIOLOGICAL	B1	f81v	f81v.18	F033	B1-S011	qoky	276a7c2d74d1143446f4	B1_SHARED_POOL_WORKSTATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION	2	durchführen	STATEMENT_END	UNIQUE_VALUE	only card with value	276a7c2d74d1143446f4	YES
E141	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	lsho	be0974b366c981dc1eef	B1_SHARED_POOL_WORKSTATION	LSH+O	Waschgang	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	kurz ansetzen	UNIQUE_VALUE	only card with value	be0974b366c981dc1eef	YES
E142	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	qokey	08bd5ca0c2ad137a056d	B1_SHARED_POOL_WORKSTATION	OK+E+Y	kurz ansetzen	PRODUCTIVE_COMPOSITION	2	Waschgang	Waschgang; Schluss	UNIQUE_VALUE	only card with value	08bd5ca0c2ad137a056d	YES
E143	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	lshedy	2e7e89e0bd12b999c280	B1_SHARED_POOL_WORKSTATION	LSH+E+DY	Waschgang; Schluss	PRODUCTIVE_COMPOSITION	3	kurz ansetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	2e7e89e0bd12b999c280	YES
E144	BIOLOGICAL	B1	f81v	f81v.21	F035	B1-S013	lshedy	2e7e89e0bd12b999c280	B1_SHARED_POOL_WORKSTATION	LSH+E+DY	Waschgang; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	2e7e89e0bd12b999c280	YES
E145	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	chedy	6f7ff8287eddf4da9fdb	B1_SHARED_POOL_WORKSTATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies auffangen	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E146	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	qolky	c205570c49d4d93c23d3	B1_SHARED_POOL_WORKSTATION	SOLK+Y	dies auffangen	PRODUCTIVE_COMPOSITION	2	dies umsetzen	zum Auslass führen	UNIQUE_VALUE	only card with value	c205570c49d4d93c23d3	YES
E147	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	lchedal	433713294b25b0a12f66	B1_SHARED_POOL_WORKSTATION	L+CHD+AL	zum Auslass führen	PRODUCTIVE_COMPOSITION	3	dies auffangen	fortsetzen	UNIQUE_VALUE	only card with value	433713294b25b0a12f66	YES
E148	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	qol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	4	zum Auslass führen	danach von dort	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E149	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	otar	b6b654722e55729cc947	B1_SHARED_POOL_WORKSTATION	OT+AR	danach von dort	PRODUCTIVE_COMPOSITION	5	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	b6b654722e55729cc947	YES
E150	BIOLOGICAL	B1	f81v	f81v.24	F037	B1-S015	ytey	a7af89ab31ce5e247395	B1_SHARED_POOL_WORKSTATION	T+E+Y	dies kurz fuellen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Ansatz umsetzen; Schluss	RECORD_RENDERER	H1/B1 atom order	a7af89ab31ce5e247395	YES
E151	BIOLOGICAL	B1	f81v	f81v.24	F037	B1-S015	okchedy	07913ef9b1fb773cd325	B1_SHARED_POOL_WORKSTATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION	2	dies kurz fuellen	STATEMENT_END	LOCAL_CONTEXT	statement entry	07913ef9b1fb773cd325	YES
E152	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	qokal	308e8ea2d5d190c498e8	B1_SHARED_POOL_WORKSTATION	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	länger ansetzen	UNIQUE_VALUE	only card with value	308e8ea2d5d190c498e8	YES
E153	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	okeey	0275fbf14e07935b0a45	B1_SHARED_POOL_WORKSTATION	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION	2	an die Stelle setzen	fortsetzen	UNIQUE_VALUE	only card with value	0275fbf14e07935b0a45	YES
E154	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	qol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	3	länger ansetzen	absetzen; Schluss	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E155	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	cheedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	4	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E156	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	sal	dd0ecaf5e27d81befffc	B1_SHARED_POOL_WORKSTATION	AL	Stelle	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	kurz fortsetzen	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E157	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	teol	a06244ef1f2b37ca44c1	B1_SHARED_POOL_WORKSTATION	E+OL	kurz fortsetzen	PRODUCTIVE_COMPOSITION	2	Stelle	umsetzen; Schluss	UNIQUE_VALUE	only card with value	a06244ef1f2b37ca44c1	YES
E158	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	dchdy	d225b7a7b95da7aee437	B1_SHARED_POOL_WORKSTATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION	3	kurz fortsetzen	STATEMENT_END	LOCAL_CONTEXT	short predecessor	d225b7a7b95da7aee437	YES
E159	BIOLOGICAL	B1	f81v	f81v.24	F040	B1-S018	ly	b38d70daefd663d74625	B1_SHARED_POOL_WORKSTATION	L+Y	dies fuehren	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	kurz halten	UNIQUE_VALUE	only card with value	b38d70daefd663d74625	YES
E160	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	dsheol	74c76d589d44120f647b	B1_SHARED_POOL_WORKSTATION	SH+E+OL	kurz halten	PRODUCTIVE_COMPOSITION	2	dies fuehren	Sollstand	UNIQUE_VALUE	only card with value	74c76d589d44120f647b	YES
E161	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	oiiin	2c82523794dcb7d2b343	B1_SHARED_POOL_WORKSTATION	O+IIN	Sollstand	PRODUCTIVE_COMPOSITION	3	kurz halten	länger auffangen; Schluss	UNIQUE_VALUE	only card with value	2c82523794dcb7d2b343	YES
E162	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	olkeedy	3b70942557b3a40e8030	B1_SHARED_POOL_WORKSTATION	SOLK+EE+DY	länger auffangen; Schluss	PRODUCTIVE_COMPOSITION	4	Sollstand	STATEMENT_END	UNIQUE_VALUE	only card with value	3b70942557b3a40e8030	YES
E163	BIOLOGICAL	B1	f81v	f81v.27	F042	B1-S019	tedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E164	BIOLOGICAL	B1	f81v	f81v.27	F043	B1-S020	cheky	d904bf7b044dd3922781	B1_SHARED_POOL_WORKSTATION	CHK+E+Y	kurz wärmen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	seihen; Schluss	UNIQUE_VALUE	only card with value	d904bf7b044dd3922781	YES
E165	BIOLOGICAL	B1	f81v	f81v.27	F043	B1-S020	shckhedy	d68bc8de3bcee09db23c	B1_SHARED_POOL_WORKSTATION	SH+CKHE+DY	seihen; Schluss	PRODUCTIVE_COMPOSITION	2	kurz wärmen	STATEMENT_END	UNIQUE_VALUE	only card with value	d68bc8de3bcee09db23c	YES
E166	BIOLOGICAL	B1	f81v	f81v.27	F044	B1-S021	chal	dd0ecaf5e27d81befffc	B1_SHARED_POOL_WORKSTATION	AL	Stelle	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E167	BIOLOGICAL	B2	f82r	f82r.2	F045	B2-S001	dchedy	259b2b3b0bf859882e2c	B2_ZONE_A_UPPER_STATIONS	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	LOCAL_CONTEXT	short predecessor	259b2b3b0bf859882e2c	YES
E168	BIOLOGICAL	B2	f82r	f82r.2	F046	B2-S002	qolchedy	28ffbc88b97772a75f1e	B2_ZONE_A_UPPER_STATIONS	OL+CHD+DY	weiterführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	28ffbc88b97772a75f1e	YES
E169	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	qokain	1645e612504fcef59ced	B2_ZONE_A_UPPER_STATIONS	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies	UNIQUE_VALUE	only card with value	1645e612504fcef59ced	YES
E170	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	dy	b921a237be883a820352	B2_ZONE_A_UPPER_STATIONS	Y	dies	PRODUCTIVE_COMPOSITION	2	eine Portion zugeben	länger ansetzen; Schluss	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E171	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	qokeedy	7d25241b0e56c836372a	B2_ZONE_A_UPPER_STATIONS	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	3	dies	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E172	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	qokal	308e8ea2d5d190c498e8	B2_ZONE_A_UPPER_STATIONS	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies zum Durchlass führen	UNIQUE_VALUE	only card with value	308e8ea2d5d190c498e8	YES
E173	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	lcheckhy	f329f2051370174e9a38	B2_ZONE_A_UPPER_STATIONS	L+CKH+Y	dies zum Durchlass führen	PRODUCTIVE_COMPOSITION	2	an die Stelle setzen	hinausführen	UNIQUE_VALUE	only card with value	f329f2051370174e9a38	YES
E174	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	lched	ba8142680851f24c9ff2	B2_ZONE_A_UPPER_STATIONS	L+CHD	hinausführen	PRODUCTIVE_COMPOSITION	3	dies zum Durchlass führen	länger ansetzen	UNIQUE_VALUE	only card with value	ba8142680851f24c9ff2	YES
E175	BIOLOGICAL	B2	f82r	f82r.3	F049	B2-S004	qokeey	0275fbf14e07935b0a45	B2_ZONE_A_UPPER_STATIONS	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION	4	hinausführen	hinaus seihen; Schluss	UNIQUE_VALUE	only card with value	0275fbf14e07935b0a45	YES
E176	BIOLOGICAL	B2	f82r	f82r.3	F049	B2-S004	lcheckhedy	c1db6b0a28d5cbb5d3d2	B2_ZONE_A_UPPER_STATIONS	L+CKHE+DY	hinaus seihen; Schluss	PRODUCTIVE_COMPOSITION	5	länger ansetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	c1db6b0a28d5cbb5d3d2	YES
E177	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	qokaly	4a7a6326ac95a8809302	B2_ZONE_A_UPPER_STATIONS	OK+AL+Y	dies an die Stelle setzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Auffangmass	UNIQUE_VALUE	only card with value	4a7a6326ac95a8809302	YES
E178	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	solkaiin	2d2e37ccb2dacc53ee5a	B2_ZONE_A_UPPER_STATIONS	SOLK+AIIN	Auffangmass	PRODUCTIVE_COMPOSITION	2	dies an die Stelle setzen	durchführen	UNIQUE_VALUE	only card with value	2d2e37ccb2dacc53ee5a	YES
E179	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	chckhy	2cc8bb3c2af19607888f	B2_ZONE_A_UPPER_STATIONS	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION	3	Auffangmass	bemessen	UNIQUE_VALUE	only card with value	2cc8bb3c2af19607888f	YES
