event_id	statement_id	record_unit_id	page	field_id	field_position	master_card_id	surface	atomic_value_de	multi_surface_diagnostic	surface_frame	field_frame_mode	aligns_with_mode	primary_grammar_slot	field_close_role
E227	B2-S021	B2	f82r	F069	1	MC082	qokeedy	lange einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E228	B2-S022	B2	f82r	F070	1	MC167	lochedy	Abführung; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E229	B3-S001	B3	f83r	F071	1	MC045	olkeedy	lange sammeln; Schluss	YES	O	LOW_DATA	NOT_SCORED	G5	YES
E230	B3-S002	B3	f83r	F072	1	MC093	qotal	danach dorthin	YES	Q	LOW_DATA	NOT_SCORED	G5	NO
E231	B3-S002	B3	f83r	F072	2	MC110	chkeedy	Langwärmen; Schluss	NO	CH	LOW_DATA	NOT_SCORED	G6	YES
E232	B3-S003	B3	f83r	F073	1	MC123	chey	dies	YES	CH	CH	YES	G2	NO
E233	B3-S003	B3	f83r	F073	2	MC039	daiin	Sollmaß	YES	D	CH	NO	G2	NO
E234	B3-S003	B3	f83r	F073	3	MC123	chey	dies	YES	CH	CH	YES	G2	NO
E235	B3-S003	B3	f83r	F073	4	MC155	lchedy	abführen; Schluss	NO	L	CH	NOT_SCORED	G4	YES
E236	B3-S004	B3	f83r	F074	1	MC120	qokaiin	bemessen	YES	Q	Q	YES	G2	NO
E237	B3-S004	B3	f83r	F074	2	MC093	qotal	danach dorthin	YES	Q	Q	YES	G5	NO
E238	B3-S004	B3	f83r	F074	3	MC055	dar	davon	YES	D	Q	NO	G1	NO
E239	B3-S005	B3	f83r	F075	1	MC025	schedy	überführen; Schluss	YES	S	LOW_DATA	NOT_SCORED	G4	YES
E240	B3-S006	B3	f83r	F076	1	MC064	chedchy	Postentransfer	NO	CH	MIXED	NOT_SCORED	G4	NO
E241	B3-S006	B3	f83r	F076	2	MC040	qokal	dorthin einsetzen	YES	Q	MIXED	NOT_SCORED	G5	NO
E242	B3-S006	B3	f83r	F076	3	MC028	olchedy	weiterführen; Schluss	YES	O	MIXED	NOT_SCORED	G4	YES
E243	B3-S007	B3	f83r	F077	1	MC120	qokaiin	bemessen	YES	Q	MIXED	NOT_SCORED	G2	NO
E244	B3-S007	B3	f83r	F077	2	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E245	B3-S007	B3	f83r	F077	3	MC082	qokeedy	lange einwirken; Schluss	NO	Q	MIXED	NOT_SCORED	G4	YES
E246	B3-S008	B3	f83r	F078	1	MC155	lchedy	abführen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E247	B3-S009	B3	f83r	F079	1	MC026	qoky	einsetzen	YES	Q	LOW_DATA	NOT_SCORED	G4	NO
E248	B3-S010	B3	f83r	F080	1	MC126	pchedal	Zielzuführung	NO	X	LOW_DATA	NOT_SCORED	G5	NO
E249	B3-S010	B3	f83r	F080	2	MC135	otedy	Kurzfolge; Schluss	NO	O	LOW_DATA	NOT_SCORED	G6	YES
E250	B3-S011	B3	f83r	F081	1	MC043	shecthedchy	Vorbereitungstransfer	NO	S	MIXED	NOT_SCORED	G4	NO
E251	B3-S011	B3	f83r	F081	2	MC026	qoky	einsetzen	YES	Q	MIXED	NOT_SCORED	G4	NO
E252	B3-S011	B3	f83r	F081	3	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E253	B3-S011	B3	f83r	F081	4	MC009	chary	Quellposten	NO	CH	MIXED	NOT_SCORED	G4	NO
E254	B3-S012	B3	f83r	F082	1	MC080	sor	Ansatz	YES	S	S	YES	G1	NO
E255	B3-S012	B3	f83r	F082	2	MC128	shedy	kurz absetzen; Schluss	YES	S	S	YES	G6	YES
E256	B3-S013	B3	f83r	F083	1	MC120	qokaiin	bemessen	YES	Q	MIXED	NOT_SCORED	G2	NO
E257	B3-S013	B3	f83r	F083	2	MC105	chkain	Anteil	YES	CH	MIXED	NOT_SCORED	G2	NO
E258	B3-S013	B3	f83r	F083	3	MC073	shcthey	kurz vorbereiten	YES	S	MIXED	NOT_SCORED	G3	NO
E259	B3-S013	B3	f83r	F083	4	MC083	qokedy	kurz einwirken; Schluss	NO	Q	MIXED	NOT_SCORED	G4	YES
E260	B3-S014	B3	f83r	F084	1	MC081	okair	Laufeinsatz	NO	O	LOW_DATA	NOT_SCORED	G4	NO
E261	B3-S014	B3	f83r	F084	2	MC003	sheedy	Langabsetzen; Schluss	NO	S	LOW_DATA	NOT_SCORED	G6	YES
E262	B3-S015	B3	f83r	F085	1	MC155	lchedy	abführen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E263	B3-S016	B3	f83r	F086	1	MC030	lo	Abzug	NO	L	LOW_DATA	NOT_SCORED	G4	NO
E264	B3-S016	B3	f83r	F087	1	MC005	qokchedy	einführen; Schluss	YES	Q	LOW_DATA	NOT_SCORED	G4	YES
E265	B3-S017	B3	f83r	F088	1	MC082	qokeedy	lange einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E266	B3-S018	B3	f83r	F089	1	MC128	shedy	kurz absetzen; Schluss	YES	S	LOW_DATA	NOT_SCORED	G6	YES
E267	B3-S019	B3	f83r	F090	1	MC151	qokshedy	Einsatzabsetzen; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E268	B3-S020	B3	f83r	F091	1	MC154	dal	dorthin	YES	D	LOW_DATA	NOT_SCORED	G5	NO
E269	B3-S020	B3	f83r	F091	2	MC155	lchedy	abführen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E270	B3-S021	B3	f83r	F092	1	MC120	qokaiin	bemessen	YES	Q	S	NO	G2	NO
E271	B3-S021	B3	f83r	F092	2	MC161	shcthy	bereit	YES	S	S	YES	G3	NO
E272	B3-S021	B3	f83r	F092	3	MC154	dal	dorthin	YES	D	S	NO	G5	NO
E273	B3-S021	B3	f83r	F092	4	MC123	sy	dies	YES	S	S	YES	G2	NO
E274	B3-S021	B3	f83r	F093	1	MC039	saiin	Sollmaß	YES	S	S	YES	G2	NO
E275	B3-S021	B3	f83r	F093	2	MC113	shedal	am Ziel absetzen	NO	S	S	NOT_SCORED	G5	NO
E276	B3-S021	B3	f83r	F093	3	MC137	shecthy	Kurzvorbereitung	NO	S	S	NOT_SCORED	G3	NO
E277	B3-S021	B3	f83r	F093	4	MC123	chey	dies	YES	CH	S	NO	G2	NO
E278	B3-S021	B3	f83r	F093	5	MC154	tal	dorthin	YES	T	S	NO	G5	NO
E279	B3-S021	B3	f83r	F093	6	MC161	shcthy	bereit	YES	S	S	YES	G3	NO
E280	B3-S021	B3	f83r	F093	7	MC031	dalchdy	Zieltransfer; Schluss	NO	D	S	NOT_SCORED	G4	YES
E281	B3-S022	B3	f83r	F094	1	MC057	qotchedy	Folgetransfer; Schluss	YES	Q	LOW_DATA	NOT_SCORED	G4	YES
E282	B3-S023	B3	f83r	F095	1	MC155	lchedy	abführen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E283	B3-S024	B3	f83r	F096	1	MC025	tchedy	überführen; Schluss	YES	T	LOW_DATA	NOT_SCORED	G4	YES
E284	B3-S025	B3	f83r	F097	1	MC088	qokchdy	einführen; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E285	B3-S026	B3	f83r	F098	1	MC042	cheedar	Quelltransfer	NO	CH	CH	NOT_SCORED	G4	NO
E286	B3-S026	B3	f83r	F098	2	MC144	chldaiin	Sollabsetzung	NO	CH	CH	NOT_SCORED	G3	NO
E287	B3-S026	B3	f83r	F098	3	MC074	chedy	überführen	YES	CH	CH	YES	G4	NO
E288	B3-S026	B3	f83r	F098	4	MC017	qokain	Anteil zugeben	YES	Q	CH	NO	G2	NO
E289	B3-S026	B3	f83r	F098	5	MC161	checthy	bereit	YES	CH	CH	YES	G3	NO
E290	B3-S026	B3	f83r	F098	6	MC146	chealror	Zielbereitung	NO	CH	CH	NOT_SCORED	G3	NO
E291	B3-S026	B3	f83r	F099	1	MC045	solkeedy	lange sammeln; Schluss	YES	S	LOW_DATA	NOT_SCORED	G5	YES
E292	B3-S027	B3	f83r	F100	1	MC173	qoteedy	lange Folgestufe; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G6	YES
E293	B3-S028	B3	f83r	F101	1	MC002	qokeey	lange einwirken	YES	Q	LOW_DATA	NOT_SCORED	G4	NO
E294	B3-S028	B3	f83r	F101	2	MC083	qokedy	kurz einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E295	B3-S029	B3	f83r	F102	1	MC153	sol	weiter	YES	S	LOW_DATA	NOT_SCORED	G4	NO
E296	B3-S029	B3	f83r	F102	2	MC094	cheeety	Vollteil	NO	CH	LOW_DATA	NOT_SCORED	G4	NO
E297	B3-S029	B3	f83r	F102	3	MC083	qokedy	kurz einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E298	B3-S030	B3	f83r	F103	1	MC026	qoky	einsetzen	YES	Q	MIXED	NOT_SCORED	G4	NO
E299	B3-S030	B3	f83r	F103	2	MC039	saiin	Sollmaß	YES	S	MIXED	NOT_SCORED	G2	NO
E300	B3-S030	B3	f83r	F104	1	MC116	schedair	Weiterlauf	NO	S	LOW_DATA	NOT_SCORED	G4	NO
E301	B3-S030	B3	f83r	F104	2	MC057	otchedy	Folgetransfer; Schluss	YES	O	LOW_DATA	NOT_SCORED	G4	YES
E302	B3-S031	B3	f83r	F105	1	MC082	qokeedy	lange einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E303	B3-S032	B3	f83r	F106	1	MC145	chedain	Anteilstransfer	NO	CH	MIXED	NOT_SCORED	G2	NO
E304	B3-S032	B3	f83r	F106	2	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E305	B3-S032	B3	f83r	F106	3	MC018	qotedaiin	Kurzsoll	NO	Q	MIXED	NOT_SCORED	G4	NO
E306	B3-S032	B3	f83r	F106	4	MC060	otaiin	Folgemaß	YES	O	MIXED	NOT_SCORED	G2	NO
E307	B3-S032	B3	f83r	F106	5	MC135	otedy	Kurzfolge; Schluss	NO	O	MIXED	NOT_SCORED	G6	YES
E308	B3-S033	B3	f83r	F107	1	MC004	ldy	abziehen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G6	YES
E309	B3-S034	B3	f83r	F108	1	MC033	soiiin	Arbeitsstufe	YES	S	MIXED	NOT_SCORED	G3	NO
E310	B3-S034	B3	f83r	F108	2	MC161	checthy	bereit	YES	CH	MIXED	NOT_SCORED	G3	NO
E311	B3-S034	B3	f83r	F108	3	MC086	chety	Anteil	YES	CH	MIXED	NOT_SCORED	G4	NO
E312	B3-S034	B3	f83r	F108	4	MC060	otaiin	Folgemaß	YES	O	MIXED	NOT_SCORED	G2	NO
E313	B3-S034	B3	f83r	F108	5	MC078	olsaly	Zwischenziel	NO	O	MIXED	NOT_SCORED	G5	NO
E314	B3-S034	B3	f83r	F108	6	MC128	shedy	kurz absetzen; Schluss	YES	S	MIXED	NOT_SCORED	G6	YES
E315	B4-S001	B4	f83r	F109	1	MC082	qokeedy	lange einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E316	B4-S002	B4	f83r	F110	1	MC162	qolchey	Weiterposten	NO	Q	LOW_DATA	NOT_SCORED	G4	NO
E317	B4-S002	B4	f83r	F110	2	MC002	qokeey	lange einwirken	YES	Q	LOW_DATA	NOT_SCORED	G4	NO
E318	B4-S002	B4	f83r	F110	3	MC083	qokedy	kurz einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E319	B4-S003	B4	f83r	F111	1	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E320	B4-S003	B4	f83r	F111	2	MC093	otal	danach dorthin	YES	O	MIXED	NOT_SCORED	G5	NO
E321	B4-S003	B4	f83r	F112	1	MC171	otchey	das nächste	NO	O	Q	NOT_SCORED	G2	NO
E322	B4-S003	B4	f83r	F112	2	MC002	qokeey	lange einwirken	YES	Q	Q	YES	G4	NO
E323	B4-S003	B4	f83r	F112	3	MC026	qoky	einsetzen	YES	Q	Q	YES	G4	NO
E324	B4-S003	B4	f83r	F112	4	MC153	tol	weiter	YES	T	Q	NO	G4	NO
E325	B4-S003	B4	f83r	F112	5	MC128	shedy	kurz absetzen; Schluss	YES	S	Q	NO	G6	YES
E326	B4-S004	B4	f83r	F113	1	MC164	qokylddy	Festsetzen; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E327	B4-S005	B4	f83r	F114	1	MC059	dain	Einlage	NO	D	LOW_DATA	NOT_SCORED	G4	NO
E328	B4-S005	B4	f83r	F114	2	MC074	chedy	überführen	YES	CH	LOW_DATA	NOT_SCORED	G4	NO
E329	B4-S005	B4	f83r	F114	3	MC082	qokeedy	lange einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E330	B4-S006	B4	f83r	F115	1	MC143	shckhedy	durchlassen; Schluss	NO	S	LOW_DATA	NOT_SCORED	G6	YES
E331	B4-S007	B4	f83r	F116	1	MC143	shckhedy	durchlassen; Schluss	NO	S	LOW_DATA	NOT_SCORED	G6	YES
E332	B4-S008	B4	f83r	F117	1	MC039	saiin	Sollmaß	YES	S	LOW_DATA	NOT_SCORED	G2	NO
E333	B4-S008	B4	f83r	F117	2	MC032	cheeky	länger bearbeiten	NO	CH	LOW_DATA	NOT_SCORED	G3	NO
E334	B4-S008	B4	f83r	F117	3	MC095	sheey	Langhalt	NO	S	LOW_DATA	NOT_SCORED	G4	NO
E335	B4-S008	B4	f83r	F117	4	MC083	qokedy	kurz einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E336	B4-S009	B4	f83r	F118	1	MC128	shedy	kurz absetzen; Schluss	YES	S	LOW_DATA	NOT_SCORED	G6	YES
E337	B4-S010	B4	f83r	F119	1	MC019	oldy	fertig	NO	O	LOW_DATA	NOT_SCORED	G6	YES
E338	B4-S011	B4	f83r	F120	1	MC039	saiin	Sollmaß	YES	S	MIXED	NOT_SCORED	G2	NO
E339	B4-S011	B4	f83r	F120	2	MC147	cheky	kurz wärmen	NO	CH	MIXED	NOT_SCORED	G3	NO
E340	B4-S011	B4	f83r	F120	3	MC150	okeeol	Langfortsetzung	NO	O	MIXED	NOT_SCORED	G4	NO
E341	B4-S011	B4	f83r	F120	4	MC017	okain	Anteil zugeben	YES	O	MIXED	NOT_SCORED	G2	NO
E342	B4-S011	B4	f83r	F120	5	MC074	chdy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E343	B4-S011	B4	f83r	F121	1	MC153	sol	weiter	YES	S	LOW_DATA	NOT_SCORED	G4	NO
E344	B4-S011	B4	f83r	F121	2	MC124	lkedy	Kurzabzug; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E345	B4-S012	B4	f83r	F122	1	MC155	lchedy	abführen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E346	B4-S013	B4	f83r	F123	1	MC024	qokol	Weiter einsetzen	NO	Q	LOW_DATA	NOT_SCORED	G4	NO
E347	B4-S013	B4	f83r	F123	2	MC128	shedy	kurz absetzen; Schluss	YES	S	LOW_DATA	NOT_SCORED	G6	YES
E348	B4-S014	B4	f83r	F124	1	MC080	or	Ansatz	YES	O	MIXED	NOT_SCORED	G1	NO
E349	B4-S014	B4	f83r	F124	2	MC123	chey	dies	YES	CH	MIXED	NOT_SCORED	G2	NO
E350	B4-S014	B4	f83r	F124	3	MC165	qockhey	Kurzdurchgang	NO	Q	MIXED	NOT_SCORED	G4	NO
E351	B4-S014	B4	f83r	F124	4	MC091	dairydy	Laufschluss	NO	D	MIXED	NOT_SCORED	G4	YES
E352	B4-S015	B4	f83r	F125	1	MC017	qokain	Anteil zugeben	YES	Q	MIXED	NOT_SCORED	G2	NO
E353	B4-S015	B4	f83r	F125	2	MC119	shey	Klarauszug	YES	S	MIXED	NOT_SCORED	G4	NO
E354	B4-S015	B4	f83r	F125	3	MC105	kain	Anteil	YES	K	MIXED	NOT_SCORED	G2	NO
E355	B4-S015	B4	f83r	F125	4	MC022	chckhal	Zielpassage	NO	CH	MIXED	NOT_SCORED	G4	NO
E356	B4-S015	B4	f83r	F126	1	MC050	solkey	Kurzsammlung	NO	S	LOW_DATA	NOT_SCORED	G5	NO
E357	B4-S015	B4	f83r	F126	2	MC155	lchedy	abführen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E358	B4-S016	B4	f83r	F127	1	MC097	qolkain	weiterer Anteil	YES	Q	MIXED	NOT_SCORED	G2	NO
E359	B4-S016	B4	f83r	F127	2	MC154	dal	dorthin	YES	D	MIXED	NOT_SCORED	G5	NO
E360	B4-S016	B4	f83r	F128	1	MC089	skar	Quellausguss	NO	S	LOW_DATA	NOT_SCORED	G1	NO
E361	B4-S016	B4	f83r	F128	2	MC128	shedy	kurz absetzen; Schluss	YES	S	LOW_DATA	NOT_SCORED	G6	YES
E362	B5-S001	B5	f83r	F129	1	MC067	otchdy	Nachtransfer; Schluss	NO	O	LOW_DATA	NOT_SCORED	G4	YES
E363	B5-S002	B5	f83r	F130	1	MC088	qokchdy	einführen; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E364	B5-S003	B5	f83r	F131	1	MC113	shedal	am Ziel absetzen	NO	S	LOW_DATA	NOT_SCORED	G5	NO
E365	B5-S003	B5	f83r	F132	1	MC154	dal	dorthin	YES	D	MIXED	NOT_SCORED	G5	NO
E366	B5-S003	B5	f83r	F132	2	MC153	cheol	weiter	YES	CH	MIXED	NOT_SCORED	G4	NO
E367	B5-S003	B5	f83r	F132	3	MC092	lol	Weiterabzug	NO	L	MIXED	NOT_SCORED	G3	NO
E368	B5-S003	B5	f83r	F132	4	MC001	chdal	Zieltransfer	NO	CH	MIXED	NOT_SCORED	G5	NO
E369	B5-S003	B5	f83r	F132	5	MC039	aiin	Sollmaß	YES	X	MIXED	NOT_SCORED	G2	NO
E370	B5-S003	B5	f83r	F133	1	MC153	sol	weiter	YES	S	MIXED	NOT_SCORED	G4	NO
E371	B5-S003	B5	f83r	F133	2	MC172	daiiin	Endstufe	NO	D	MIXED	NOT_SCORED	G3	NO
E372	B5-S003	B5	f83r	F133	3	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E373	B6-S001	B6	f83r	F134	1	MC020	solkeey	Langsammlung	NO	S	LOW_DATA	NOT_SCORED	G5	NO
E374	B6-S001	B6	f83r	F134	2	MC052	qekey	Kurzbearbeitung	NO	Q	LOW_DATA	NOT_SCORED	G3	NO
E375	B6-S001	B6	f83r	F134	3	MC046	raly	Endposten	NO	X	LOW_DATA	NOT_SCORED	G4	NO
E376	B6-S001	B6	f83r	F134	4	MC153	ol	weiter	YES	O	LOW_DATA	NOT_SCORED	G4	NO
E377	B6-S001	B6	f83r	F135	1	MC039	daiin	Sollmaß	YES	D	MIXED	NOT_SCORED	G2	NO
E378	B6-S001	B6	f83r	F135	2	MC153	ol	weiter	YES	O	MIXED	NOT_SCORED	G4	NO
E379	B6-S001	B6	f83r	F135	3	MC059	dain	Einlage	NO	D	MIXED	NOT_SCORED	G4	NO
E380	B6-S001	B6	f83r	F135	4	MC123	chey	dies	YES	CH	MIXED	NOT_SCORED	G2	NO
E381	B6-S001	B6	f83r	F135	5	MC101	ldalor	Endziel	NO	L	MIXED	NOT_SCORED	G5	NO
