book_event_ordinal	event_id	physical_page	register	locus	kind	surface	component_recipe	portable_default_de	local_contextual_expansion_de	event_role	statement_id	source_release
1973	P912-E1973	f68r1	CELESTIAL	f68r1.11	CURRENT_BASE	okoaly	OK+O+AL+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Reihe aufrufen, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1974	P912-E1974	f68r1	CELESTIAL	f68r1.12	CURRENT_BASE	chocfhy	CH+O+CFH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Klassenkennung, Reihe aufrufen, Trennklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1975	P912-E1975	f68r1	CELESTIAL	f68r1.13	CURRENT_BASE	octhey	O+CTH+E+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Bereitschaftsklasse, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1976	P912-E1976	f68r1	CELESTIAL	f68r1.14	CURRENT_BASE	otshey	OT+SH+E+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Bezug halten, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1977	P912-E1977	f68r1	CELESTIAL	f68r1.15	CURRENT_BASE	otydy	OT+Y+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1978	P912-E1978	f68r1	CELESTIAL	f68r1.16	CURRENT_BASE	okear	OK+E+AR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, erster Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1979	P912-E1979	f68r1	CELESTIAL	f68r1.17	CURRENT_BASE	cphocthy	CPH+O+CTH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Gegenplatz, Reihe aufrufen, Bereitschaftsklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1980	P912-E1980	f68r1	CELESTIAL	f68r1.18	CURRENT_BASE	ytchody	Y+T+CH+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: dieser Platz, Platz einstellen, Klassenkennung, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1981	P912-E1981	f68r1	CELESTIAL	f68r1.19	CURRENT_BASE	otys	OT+Y+S	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1982	P912-E1982	f68r1	CELESTIAL	f68r1.20	CURRENT_BASE	olor	OL+OR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: gleiche Reihe weiter, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1983	P912-E1983	f68r1	CELESTIAL	f68r1.21	CURRENT_BASE	ockhy	O+CKH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Verbindungsweg, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1984	P912-E1984	f68r1	CELESTIAL	f68r1.22	CURRENT_BASE	ofcheor	O+LOCAL_CHAR_F+CHEO+R	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, f-Zeichen, lokaler Eintrag, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1985	P912-E1985	f68r1	CELESTIAL	f68r1.23	CURRENT_BASE	otchdy	OT+CHD+DY	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, zum nächsten Platz wechseln, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1986	P912-E1986	f68r1	CELESTIAL	f68r1.24	CURRENT_BASE	otykchs	OT+Y+K+CH+S	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Wert zuordnen, Klassenkennung, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1987	P912-E1987	f68r1	CELESTIAL	f68r1.25	CURRENT_BASE	otol	OT+OL	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1988	P912-E1988	f68r1	CELESTIAL	f68r1.26	CURRENT_BASE	otor	OT+OR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1989	P912-E1989	f68r1	CELESTIAL	f68r1.27	CURRENT_BASE	oiinar	O+IIN+AR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Indexstufe, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1990	P912-E1990	f68r1	CELESTIAL	f68r1.28	CURRENT_BASE	okoldy	OK+OL+DY	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, gleiche Reihe weiter, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1991	P912-E1991	f68r1	CELESTIAL	f68r1.29	CURRENT_BASE	ykchdy	Y+K+CHD+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: dieser Platz, Wert zuordnen, zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1992	P912-E1992	f68r1	CELESTIAL	f68r1.30	CURRENT_BASE	oeeody	O+EE+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, zweiter Grad, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1993	P912-E1993	f68r1	CELESTIAL	f68r1.31	CURRENT_BASE	ocphy	O+CPH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Gegenplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1994	P912-E1994	f68r1	CELESTIAL	f68r1.32	CURRENT_BASE	okeeodal	OK+EE+O+DA+L	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, zweiter Grad, Reihe aufrufen, zweite Stufe, Verbindung.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1995	P912-E1995	f68r1	CELESTIAL	f68r1.33	CURRENT_BASE	okshor	OK+SH+OR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Bezug halten, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1996	P912-E1996	f68r1	CELESTIAL	f68r1.34	CURRENT_BASE	osdaiin	O+S+D_ADDR+AIIN	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Klasse wählen, Unterplatz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1997	P912-E1997	f68r1	CELESTIAL	f68r1.35	CURRENT_BASE	otochedy	OT+O+CHD+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Reihe aufrufen, zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1998	P912-E1998	f68r1	CELESTIAL	f68r1.36	CURRENT_BASE	dolchedy	D_ADDR+OL+CHD+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Unterplatz, gleiche Reihe weiter, zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
1999	P912-E1999	f68r1	CELESTIAL	f68r1.37	CURRENT_BASE	oky	OK+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2000	P912-E2000	f68r1	CELESTIAL	f68r1.37	CURRENT_BASE	okchdy	OK+CHD+DY	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, zum nächsten Platz wechseln, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2001	P912-E2001	f68r1	CELESTIAL	f68r1.37	CURRENT_BASE	okardy	OK+AR+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Quell- oder Bezugsstelle, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2002	P912-E2002	f68r1	CELESTIAL	f68r1.37	CURRENT_BASE	qear	CARRIER_Q+E+AR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: q-Träger, erster Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2003	P912-E2003	f68r1	CELESTIAL	f68r1.37	CURRENT_BASE	oygy	O+Y+G_LABEL+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, dieser Platz, g-Zeichen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2004	P912-E2004	f69v	CELESTIAL	f69v.1	CURRENT_BASE	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2005	P912-E2005	f69v	CELESTIAL	f69v.1	CURRENT_BASE	cheyky	CH+E+Y+K+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, dieser Platz, Wert zuordnen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2006	P912-E2006	f69v	CELESTIAL	f69v.1	CURRENT_BASE	otaza	OT+A_ADDR+LOCAL_CHAR_Z+A_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, lokale Adresse, z-Zeichen, lokale Adresse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2007	P912-E2007	f69v	CELESTIAL	f69v.1	CURRENT_BASE	sar	S+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2008	P912-E2008	f69v	CELESTIAL	f69v.1	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2009	P912-E2009	f69v	CELESTIAL	f69v.1	CURRENT_BASE	chykar	CH+Y+K+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2010	P912-E2010	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okoirsh	OK+O+LOCAL_CHAR_I+R+SH	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, i-Zeichen, Zustandsmarke, Bezug halten.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2011	P912-E2011	f69v	CELESTIAL	f69v.1	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2012	P912-E2012	f69v	CELESTIAL	f69v.1	CURRENT_BASE	chetody	CH+E+T+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Platz einstellen, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2013	P912-E2013	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okeeos	OK+EE+O+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, Reihe aufrufen, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2014	P912-E2014	f69v	CELESTIAL	f69v.1	CURRENT_BASE	o	O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2015	P912-E2015	f69v	CELESTIAL	f69v.1	CURRENT_BASE	tey	T+E+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2016	P912-E2016	f69v	CELESTIAL	f69v.1	CURRENT_BASE	otokeeey	OT+OK+EEE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Platz aktivieren, voller Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2017	P912-E2017	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okeeody	OK+EE+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2018	P912-E2018	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okeey	OK+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2019	P912-E2019	f69v	CELESTIAL	f69v.1	CURRENT_BASE	doiir	D_ADDR+O+IIN+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Reihe aufrufen, Indexstufe, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2020	P912-E2020	f69v	CELESTIAL	f69v.1	CURRENT_BASE	teeo	T+EE+O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz einstellen, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2021	P912-E2021	f69v	CELESTIAL	f69v.1	CURRENT_BASE	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2022	P912-E2022	f69v	CELESTIAL	f69v.1	CURRENT_BASE	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2023	P912-E2023	f69v	CELESTIAL	f69v.1	CURRENT_BASE	ot	OT	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2024	P912-E2024	f69v	CELESTIAL	f69v.1	CURRENT_BASE	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2025	P912-E2025	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okedy	OK+E+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2026	P912-E2026	f69v	CELESTIAL	f69v.1	CURRENT_BASE	chsdy	CH+S+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, Klasse wählen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2027	P912-E2027	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2028	P912-E2028	f69v	CELESTIAL	f69v.1	CURRENT_BASE	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2029	P912-E2029	f69v	CELESTIAL	f69v.1	CURRENT_BASE	dy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2030	P912-E2030	f69v	CELESTIAL	f69v.1	CURRENT_BASE	choaiin	CH+O+AIIN	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, Reihe aufrufen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2031	P912-E2031	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okar	OK+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2032	P912-E2032	f69v	CELESTIAL	f69v.1	CURRENT_BASE	okar	OK+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2033	P912-E2033	f69v	CELESTIAL	f69v.1	CURRENT_BASE	chol	OL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2034	P912-E2034	f69v	CELESTIAL	f69v.1	CURRENT_BASE	chees	SH+EE+S_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Bezug halten, zweiter Grad, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2035	P912-E2035	f69v	CELESTIAL	f69v.1	CURRENT_BASE	yto	Y+T+O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2036	P912-E2036	f69v	CELESTIAL	f69v.1	CURRENT_BASE	odair	O+D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2037	P912-E2037	f69v	CELESTIAL	f69v.1	CURRENT_BASE	oty	OT+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2038	P912-E2038	f69v	CELESTIAL	f69v.1	CURRENT_BASE	oteeo	OT+EE+O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2039	P912-E2039	f69v	CELESTIAL	f69v.1	CURRENT_BASE	dar	D_ADDR+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2040	P912-E2040	f69v	CELESTIAL	f69v.1	CURRENT_BASE	o	O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2041	P912-E2041	f69v	CELESTIAL	f69v.1	CURRENT_BASE	eykeody	E+Y+K+E+O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: erster Grad, dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2042	P912-E2042	f69v	CELESTIAL	f69v.1	CURRENT_BASE	dchor	D_ADDR+CH+OR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Klassenkennung, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2043	P912-E2043	f69v	CELESTIAL	f69v.1	CURRENT_BASE	char	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2044	P912-E2044	f69v	CELESTIAL	f69v.2	CURRENT_BASE	yka	Y+K+A_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, lokale Adresse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2045	P912-E2045	f69v	CELESTIAL	f69v.2	CURRENT_BASE	chol	OL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2046	P912-E2046	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ykar	Y+K+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2047	P912-E2047	f69v	CELESTIAL	f69v.2	CURRENT_BASE	dal	AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2048	P912-E2048	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ykady	Y+K+A_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, lokale Adresse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2049	P912-E2049	f69v	CELESTIAL	f69v.2	CURRENT_BASE	iokeeor	OK+EE+OR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2050	P912-E2050	f69v	CELESTIAL	f69v.2	CURRENT_BASE	cheey	SH+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Bezug halten, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2051	P912-E2051	f69v	CELESTIAL	f69v.2	CURRENT_BASE	choly	OL+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2052	P912-E2052	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ykeeal	Y+K+EE+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2053	P912-E2053	f69v	CELESTIAL	f69v.2	CURRENT_BASE	cheo	CHEO	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: lokaler Eintrag.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2054	P912-E2054	f69v	CELESTIAL	f69v.2	CURRENT_BASE	oaram	O+AR+AM_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Quell- oder Bezugsstelle, Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2055	P912-E2055	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ockhy	O+CKH+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Verbindungsweg, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2056	P912-E2056	f69v	CELESTIAL	f69v.2	CURRENT_BASE	sheey	SH+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Bezug halten, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2057	P912-E2057	f69v	CELESTIAL	f69v.2	CURRENT_BASE	aiin	AIIN	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2058	P912-E2058	f69v	CELESTIAL	f69v.2	CURRENT_BASE	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2059	P912-E2059	f69v	CELESTIAL	f69v.2	CURRENT_BASE	daiial	DA+IIN+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: zweite Stufe, Indexstufe, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2060	P912-E2060	f69v	CELESTIAL	f69v.2	CURRENT_BASE	cheody	CHEO+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: lokaler Eintrag, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2061	P912-E2061	f69v	CELESTIAL	f69v.2	CURRENT_BASE	cheal	AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2062	P912-E2062	f69v	CELESTIAL	f69v.2	CURRENT_BASE	yetey	Y+E+T+E+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, erster Grad, Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2063	P912-E2063	f69v	CELESTIAL	f69v.2	CURRENT_BASE	chear	CH+E+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2064	P912-E2064	f69v	CELESTIAL	f69v.2	CURRENT_BASE	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2065	P912-E2065	f69v	CELESTIAL	f69v.2	CURRENT_BASE	dy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2066	P912-E2066	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ykey	Y+K+E+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2067	P912-E2067	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ch	CH	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2068	P912-E2068	f69v	CELESTIAL	f69v.2	CURRENT_BASE	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
