endpoint	representation	regime	n	positives	scored_domains	macro_auc	macro_ap	gain_bits	positive_gain_domains	domains_auc_json	domains_gain_json	gain_vs_structure_bits	equality_isomorphism_check	fixed_prediction_max_family_p
COORDINATOR	SOURCE_TOKEN_EQUALITY	UNIVERSAL	133183	6664	4	0.5	0.05810894264655109	-6976.235477819175	1	"{""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""CURIOUS_CURES"":771.619778038,""HARLEIAN_COOKERY"":-2085.528246894,""PCEEC2"":-3416.646141439,""QUINTE_ESSENCE"":-2245.680867525}"	-13977.042402367435	SOURCE_EQUIVALENT	NA
COORDINATOR	DOMAIN_LOCAL_OPAQUE_ID	UNIVERSAL	133183	6664	4	0.5	0.05810894264655109	-6976.235477819175	1	"{""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""CURIOUS_CURES"":771.619778038,""HARLEIAN_COOKERY"":-2085.528246894,""PCEEC2"":-3416.646141439,""QUINTE_ESSENCE"":-2245.680867525}"	-13977.042402367435	SOURCE_EQUIVALENT	NA
COORDINATOR	HOST_IDENTITY	UNIVERSAL	133183	6664	4	0.4589061084117958	0.10065922289220432	-25236.220472262077	1	"{""CURIOUS_CURES"":0.867964484,""HARLEIAN_COOKERY"":0.004350098,""PCEEC2"":0.359707144,""QUINTE_ESSENCE"":0.603602707}"	"{""CURIOUS_CURES"":2483.349375669,""HARLEIAN_COOKERY"":-21399.099729494,""PCEEC2"":-5410.280867299,""QUINTE_ESSENCE"":-910.189251138}"	-27444.830509548454	SOURCE_EQUIVALENT	NA
COORDINATOR	COMPOSITE_JOINT_STATE	UNIVERSAL	133183	6664	4	0.24933154014200715	0.03951454813905074	-16632.604833786976	0	"{""CURIOUS_CURES"":0.113129515,""HARLEIAN_COOKERY"":0.097945535,""PCEEC2"":0.436868138,""QUINTE_ESSENCE"":0.349382973}"	"{""CURIOUS_CURES"":-5564.993430711,""HARLEIAN_COOKERY"":-7808.199265446,""PCEEC2"":-1814.989246722,""QUINTE_ESSENCE"":-1444.422890908}"	-17750.890799156696	NOT_APPLICABLE	NA
COORDINATOR	COMPLETE_RENDERED_GROUP	UNIVERSAL	133183	6664	4	0.5221738918335352	0.11408258481413053	-18140.459938912012	1	"{""CURIOUS_CURES"":0.526145882,""HARLEIAN_COOKERY"":0.312335983,""PCEEC2"":0.829153041,""QUINTE_ESSENCE"":0.421060661}"	"{""CURIOUS_CURES"":-6329.662066942,""HARLEIAN_COOKERY"":-9114.895982471,""PCEEC2"":602.062596235,""QUINTE_ESSENCE"":-3297.964485734}"	-21277.609432059944	NOT_APPLICABLE	NA
COORDINATOR	FIELD_CONSTRUCTION_SPAN	UNIVERSAL	133183	6664	4	0.49658887217389514	0.06254094595607987	-18809.502630583953	0	"{""CURIOUS_CURES"":0.510181302,""HARLEIAN_COOKERY"":0.497370937,""PCEEC2"":0.475551361,""QUINTE_ESSENCE"":0.50325189}"	"{""CURIOUS_CURES"":-293.658244641,""HARLEIAN_COOKERY"":-5757.740305293,""PCEEC2"":-8658.108123402,""QUINTE_ESSENCE"":-4099.995957248}"	-32377.438277825422	NOT_APPLICABLE	NA
COORDINATOR	SOURCE_TOKEN_EQUALITY	LOCAL	133183	6664	4	0.9961629484211896	0.9886837302580256	29515.81615534069	4	"{""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":1.0,""PCEEC2"":0.984651794,""QUINTE_ESSENCE"":1.0}"	"{""CURIOUS_CURES"":8139.381895506,""HARLEIAN_COOKERY"":15379.924912657,""PCEEC2"":5006.4929043,""QUINTE_ESSENCE"":990.016442877}"	36436.13213920088	SOURCE_EQUIVALENT	0.0038910505836575876
COORDINATOR	DOMAIN_LOCAL_OPAQUE_ID	LOCAL	133183	6664	4	0.9961629484211896	0.9886837302580256	29515.81615534069	4	"{""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":1.0,""PCEEC2"":0.984651794,""QUINTE_ESSENCE"":1.0}"	"{""CURIOUS_CURES"":8139.381895506,""HARLEIAN_COOKERY"":15379.924912657,""PCEEC2"":5006.4929043,""QUINTE_ESSENCE"":990.016442877}"	36436.13213920088	SOURCE_EQUIVALENT	0.0038910505836575876
COORDINATOR	HOST_IDENTITY	LOCAL	133183	6664	4	0.9975088302091278	0.945452658004238	34805.022603369594	4	"{""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.999987956,""PCEEC2"":0.990047365,""QUINTE_ESSENCE"":1.0}"	"{""CURIOUS_CURES"":8314.426827698,""HARLEIAN_COOKERY"":19421.000025967,""PCEEC2"":5715.116649488,""QUINTE_ESSENCE"":1354.479100217}"	41726.869709434366	SOURCE_EQUIVALENT	0.0038910505836575876
COORDINATOR	COMPOSITE_JOINT_STATE	LOCAL	133183	6664	4	0.8529741636905932	0.444488897686612	3373.438839261291	3	"{""CURIOUS_CURES"":0.999131463,""HARLEIAN_COOKERY"":0.720019454,""PCEEC2"":0.935217536,""QUINTE_ESSENCE"":0.757528202}"	"{""CURIOUS_CURES"":7236.103349386,""HARLEIAN_COOKERY"":345.534125135,""PCEEC2"":1832.121884943,""QUINTE_ESSENCE"":-6040.320520203}"	10291.717385168457	NOT_APPLICABLE	0.0038910505836575876
COORDINATOR	COMPLETE_RENDERED_GROUP	LOCAL	133183	6664	4	0.955498836931808	0.8015488584429747	20593.6106822311	3	"{""CURIOUS_CURES"":0.99998129,""HARLEIAN_COOKERY"":0.996463471,""PCEEC2"":0.983231875,""QUINTE_ESSENCE"":0.842318712}"	"{""CURIOUS_CURES"":7079.323226054,""HARLEIAN_COOKERY"":15227.058155069,""PCEEC2"":2500.72011289,""QUINTE_ESSENCE"":-4213.490811782}"	27511.897575228642	NOT_APPLICABLE	0.0038910505836575876
COORDINATOR	FIELD_CONSTRUCTION_SPAN	LOCAL	133183	6664	4	0.4750491311858084	0.07955832818816296	-39347.941988804	0	"{""CURIOUS_CURES"":0.500811946,""HARLEIAN_COOKERY"":0.257541641,""PCEEC2"":0.63377556,""QUINTE_ESSENCE"":0.508067378}"	"{""CURIOUS_CURES"":-9035.862200994,""HARLEIAN_COOKERY"":-11371.878438901,""PCEEC2"":-9013.948495756,""QUINTE_ESSENCE"":-9926.252853153}"	-32441.252759252216	NOT_APPLICABLE	1.0
REF_ANAPHORA	SOURCE_TOKEN_EQUALITY	UNIVERSAL	133183	4469	5	0.5	0.03305544314452478	-10762.365556989704	1	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":-6737.433036268,""CURIOUS_CURES"":-3697.504473766,""HARLEIAN_COOKERY"":-7259.780356504,""PCEEC2"":9700.304081245,""QUINTE_ESSENCE"":-2767.951771697}"	-9446.47758616243	SOURCE_EQUIVALENT	NA
REF_ANAPHORA	DOMAIN_LOCAL_OPAQUE_ID	UNIVERSAL	133183	4469	5	0.5	0.03305544314452478	-10762.365556989704	1	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":-6737.433036268,""CURIOUS_CURES"":-3697.504473766,""HARLEIAN_COOKERY"":-7259.780356504,""PCEEC2"":9700.304081245,""QUINTE_ESSENCE"":-2767.951771697}"	-9446.47758616243	SOURCE_EQUIVALENT	NA
REF_ANAPHORA	HOST_IDENTITY	UNIVERSAL	133183	4469	5	0.626660181249792	0.04096401729338046	-14161.241173877126	0	"{""COREMA"":0.574130803,""CURIOUS_CURES"":0.722741968,""HARLEIAN_COOKERY"":0.770708165,""PCEEC2"":0.505626121,""QUINTE_ESSENCE"":0.560093849}"	"{""COREMA"":-4135.905196098,""CURIOUS_CURES"":-2493.876500109,""HARLEIAN_COOKERY"":-3927.630507882,""PCEEC2"":-2293.071569577,""QUINTE_ESSENCE"":-1310.757400211}"	-12845.353203049868	SOURCE_EQUIVALENT	NA
REF_ANAPHORA	COMPOSITE_JOINT_STATE	UNIVERSAL	133183	4469	5	0.5090649213233445	0.031864937544782444	-7144.622541361225	1	"{""COREMA"":0.530993921,""CURIOUS_CURES"":0.501072541,""HARLEIAN_COOKERY"":0.504095583,""PCEEC2"":0.487959185,""QUINTE_ESSENCE"":0.521203376}"	"{""COREMA"":-7157.049795026,""CURIOUS_CURES"":-639.045791357,""HARLEIAN_COOKERY"":-1755.246118306,""PCEEC2"":3399.563044327,""QUINTE_ESSENCE"":-992.843880999}"	-5828.7345705339685	NOT_APPLICABLE	NA
REF_ANAPHORA	COMPLETE_RENDERED_GROUP	UNIVERSAL	133183	4469	5	0.5650713411975908	0.03676893444908173	-20330.328035961007	1	"{""COREMA"":0.585464384,""CURIOUS_CURES"":0.535224302,""HARLEIAN_COOKERY"":0.7139048,""PCEEC2"":0.502398529,""QUINTE_ESSENCE"":0.48836469}"	"{""COREMA"":-7200.191167601,""CURIOUS_CURES"":-3676.242036726,""HARLEIAN_COOKERY"":-11736.3217868,""PCEEC2"":5660.123320772,""QUINTE_ESSENCE"":-3377.696365605}"	-19014.44006513375	NOT_APPLICABLE	NA
REF_ANAPHORA	FIELD_CONSTRUCTION_SPAN	UNIVERSAL	133183	4469	5	0.4927490690523502	0.03368376706879099	-21775.343852377002	1	"{""COREMA"":0.479406486,""CURIOUS_CURES"":0.494813133,""HARLEIAN_COOKERY"":0.525579683,""PCEEC2"":0.513817978,""QUINTE_ESSENCE"":0.450128066}"	"{""COREMA"":-13798.71978311,""CURIOUS_CURES"":-3827.371400319,""HARLEIAN_COOKERY"":-10094.474335508,""PCEEC2"":10343.402458497,""QUINTE_ESSENCE"":-4398.180791937}"	-20459.455881549722	NOT_APPLICABLE	NA
REF_ANAPHORA	SOURCE_TOKEN_EQUALITY	LOCAL	133183	4469	5	0.8693374600785051	0.610723348884007	12788.09324154272	4	"{""COREMA"":0.676346019,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.979187035,""PCEEC2"":0.992969291,""QUINTE_ESSENCE"":0.698184956}"	"{""COREMA"":78.170848723,""CURIOUS_CURES"":554.891516912,""HARLEIAN_COOKERY"":271.443813546,""PCEEC2"":12006.112410603,""QUINTE_ESSENCE"":-122.525348241}"	16967.090641032148	SOURCE_EQUIVALENT	0.0038910505836575876
REF_ANAPHORA	DOMAIN_LOCAL_OPAQUE_ID	LOCAL	133183	4469	5	0.8693374600785051	0.610723348884007	12788.09324154272	4	"{""COREMA"":0.676346019,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.979187035,""PCEEC2"":0.992969291,""QUINTE_ESSENCE"":0.698184956}"	"{""COREMA"":78.170848723,""CURIOUS_CURES"":554.891516912,""HARLEIAN_COOKERY"":271.443813546,""PCEEC2"":12006.112410603,""QUINTE_ESSENCE"":-122.525348241}"	16967.090641032148	SOURCE_EQUIVALENT	0.0038910505836575876
REF_ANAPHORA	HOST_IDENTITY	LOCAL	133183	4469	5	0.8680908585477283	0.5951564142797641	12926.98937099223	3	"{""COREMA"":0.705346711,""CURIOUS_CURES"":0.999990688,""HARLEIAN_COOKERY"":0.96408684,""PCEEC2"":0.986226873,""QUINTE_ESSENCE"":0.684803182}"	"{""COREMA"":-6.990647918,""CURIOUS_CURES"":553.71339705,""HARLEIAN_COOKERY"":178.145522524,""PCEEC2"":12255.270684916,""QUINTE_ESSENCE"":-53.14958558}"	17105.986770481657	SOURCE_EQUIVALENT	0.0038910505836575876
REF_ANAPHORA	COMPOSITE_JOINT_STATE	LOCAL	133183	4469	5	0.6893820003575839	0.12490734099746	-1780.5956408056932	2	"{""COREMA"":0.617454352,""CURIOUS_CURES"":0.847117506,""HARLEIAN_COOKERY"":0.68610695,""PCEEC2"":0.796419237,""QUINTE_ESSENCE"":0.499811957}"	"{""COREMA"":-48.474222665,""CURIOUS_CURES"":96.194033108,""HARLEIAN_COOKERY"":-147.090084048,""PCEEC2"":2410.183547828,""QUINTE_ESSENCE"":-4091.408915028}"	2398.4017586837326	NOT_APPLICABLE	0.0038910505836575876
REF_ANAPHORA	COMPLETE_RENDERED_GROUP	LOCAL	133183	4469	5	0.7900096350624208	0.28241515504160775	3470.2139046816947	2	"{""COREMA"":0.647300651,""CURIOUS_CURES"":0.958652138,""HARLEIAN_COOKERY"":0.866025079,""PCEEC2"":0.935602103,""QUINTE_ESSENCE"":0.542468205}"	"{""COREMA"":-345.939670777,""CURIOUS_CURES"":4.690543719,""HARLEIAN_COOKERY"":-1318.802799379,""PCEEC2"":5762.433901895,""QUINTE_ESSENCE"":-632.168070777}"	7649.21130417112	NOT_APPLICABLE	0.0038910505836575876
REF_ANAPHORA	FIELD_CONSTRUCTION_SPAN	LOCAL	133183	4469	5	0.4772428543984503	0.032755626997187696	-18409.968073790293	0	"{""COREMA"":0.476563262,""CURIOUS_CURES"":0.454229414,""HARLEIAN_COOKERY"":0.452100408,""PCEEC2"":0.499707815,""QUINTE_ESSENCE"":0.503613374}"	"{""COREMA"":-2221.405834994,""CURIOUS_CURES"":-1598.940167115,""HARLEIAN_COOKERY"":-1569.607371622,""PCEEC2"":-10475.462001636,""QUINTE_ESSENCE"":-2544.552698424}"	-14230.970674300876	NOT_APPLICABLE	1.0
