cell_id	page	locus	token_ordinal	surface	v99r6_spoken_cell_de	v99r7_semantic_value_de	v99r7_spoken_cell_de	gdt734_dispatch_class	gdt734_authority_id	gdt734_score_0_100_not_probability	gdt734_confidence_level	gdt734_semantic_scope	gdt734_global_export_scope	gdt734_candidate_decision	gdt734_composition_semantic_credit	practical_unit_layer	practical_unit_id	practical_unit_role	v99r6_practical_render_once_de	v99r7_practical_render_once_de	v99r7_changed_from_v99r6	editorial_override_applied	unknown_v99r6	unknown_v99r7	component_export_credit
G733-C04616	f107r	f107r.5	8	chokchedy	[chokchedy:?]	[chokchedy:?]	[chokchedy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chokchedy:?]	[chokchedy:?]	0	0	1	1	0
G733-C04617	f107r	f107r.5	9	qokain	heiß, Grad II	heiß, Grad II	heiß, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	heiß, Grad II	0	0	0	0	0
G733-C04618	f107r	f107r.5	10	ar	Drogenfraktion I	Drogenfraktion I	Drogenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenfraktion I	Drogenfraktion I	0	0	0	0	0
G733-C04619	f107r	f107r.50	1	chain	trocken, Grad II	trocken, Grad II	trocken, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad II	trocken, Grad II	0	0	0	0	0
G733-C04620	f107r	f107r.50	2	al	Rohstoffklasse I	Rohstoffklasse I	Rohstoffklasse I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I	Rohstoffklasse I	0	0	0	0	0
G733-C04621	f107r	f107r.50	3	lkeey	Drogenholz, vollständig erhitzt	Drogenholz, heiß am Gradende	Drogenholz, vollständig erhitzt	UNCHANGED_GDT733	lkeey#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenholz, vollständig erhitzt	Drogenholz, vollständig erhitzt	0	0	0	0	0
G733-C04622	f107r	f107r.50	4	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C04623	f107r	f107r.50	5	taidy	[taidy:?]	[taidy:?]	[taidy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[taidy:?]	[taidy:?]	0	0	1	1	0
G733-C04624	f107r	f107r.50	6	qotaiin	kalt, Grad III	kalt, Grad III	kalt, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt, Grad III	kalt, Grad III	0	0	0	0	0
G733-C04625	f107r	f107r.50	7	y	hierzu:	hierzu:	hierzu:	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	hierzu:	hierzu:	0	0	0	0	0
G733-C04626	f107r	f107r.50	8	taiin	kalt, Grad III	kalt, Grad III	kalt, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt, Grad III	kalt, Grad III	0	0	0	0	0
G733-C04627	f107r	f107r.50	9	lkl	[lkl:?]	[lkl:?]	[lkl:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lkl:?]	[lkl:?]	0	0	1	1	0
G733-C04628	f107r	f107r.50	10	lfchal	[lfchal:?]	[lfchal:?]	[lfchal:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lfchal:?]	[lfchal:?]	0	0	1	1	0
G733-C04629	f107r	f107r.50	11	pchdy	getrocknetes Pulver, Kompaktform	getrocknetes Pulver, Kompaktform	getrocknetes Pulver, Kompaktform	UNCHANGED_GDT733	pchdy#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	getrocknetes Pulver, Kompaktform	getrocknetes Pulver, Kompaktform	0	0	0	0	0
G733-C04630	f107r	f107r.50	12	pal	Pulverrohstoff I	Pulverrohstoff I	Pulverrohstoff I	UNCHANGED_GDT733	pal#GLOBAL	40	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pulverrohstoff I	Pulverrohstoff I	0	0	0	0	0
G733-C04631	f107r	f107r.50	13	tar	kalte Drogenfraktion I	kalte Drogenfraktion I	kalte Drogenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalte Drogenfraktion I	kalte Drogenfraktion I	0	0	0	0	0
G733-C04632	f107r	f107r.51	1	sar	Samenfraktion I	Samenfraktion I	Samenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samenfraktion I	Samenfraktion I	0	0	0	0	0
G733-C04633	f107r	f107r.51	2	ain	Menge-/Klassenwert II	Menge-/Klassenwert II	Menge-/Klassenwert II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge-/Klassenwert II	Menge-/Klassenwert II	0	0	0	0	0
G733-C04634	f107r	f107r.51	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C04635	f107r	f107r.51	4	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	0	0	0	0
G733-C04636	f107r	f107r.51	5	cheey	vollständig getrocknet	trocken am Ende des Grades	vollständig getrocknet	UNCHANGED_GDT733	G732-X0620	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig getrocknet	vollständig getrocknet	0	0	0	0	0
G733-C04637	f107r	f107r.51	6	otal	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im Ansatz, kalt am Gradanfang	Rohstoffklasse I im leicht abgekühlten Ansatz	UNCHANGED_GDT733	G732-X0621	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im leicht abgekühlten Ansatz	0	0	0	0	0
G733-C04638	f107r	f107r.51	7	otal	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im Ansatz, kalt am Gradanfang	Rohstoffklasse I im leicht abgekühlten Ansatz	UNCHANGED_GDT733	G732-X0622	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im leicht abgekühlten Ansatz	0	0	0	0	0
G733-C04639	f107r	f107r.51	8	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	0	0	0	0
G733-C04640	f107r	f107r.51	9	otchy	kalt-trockener Ansatz, Anfangsstufe	kalt-trockener Ansatz am Anfang des Grades	kalt-trockener Ansatz, Anfangsstufe	UNCHANGED_GDT733	G732-X0623	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockener Ansatz, Anfangsstufe	kalt-trockener Ansatz, Anfangsstufe	0	0	0	0	0
G733-C04641	f107r	f107r.51	10	qoky	leicht erhitzt	heiß am Anfang des Grades	leicht erhitzt	UNCHANGED_GDT733	qoky#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht erhitzt	leicht erhitzt	0	0	0	0	0
G733-C04642	f107r	f107r.51	11	otaily	[otaily:?]	[otaily:?]	[otaily:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otaily:?]	[otaily:?]	0	0	1	1	0
G733-C04643	f107r	f107r.6	1	okcheey	heiß-trockener Ansatz, Endstufe	heiß-trockener Ansatz am Ende des Grades	heiß-trockener Ansatz, Endstufe	UNCHANGED_GDT733	okcheey#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß-trockener Ansatz, Endstufe	heiß-trockener Ansatz, Endstufe	0	0	0	0	0
G733-C04644	f107r	f107r.6	2	qokeedy	vollständig erhitzt; abgeschlossen	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt; abgeschlossen	UNCHANGED_GDT733	G732-X0624	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt; abgeschlossen	vollständig erhitzt; abgeschlossen	0	0	0	0	0
G733-C04645	f107r	f107r.6	3	chotchedy	[chotchedy:?]	[chotchedy:?]	[chotchedy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chotchedy:?]	[chotchedy:?]	0	0	1	1	0
G733-C04646	f107r	f107r.6	4	daiinar	[daiinar:?]	[daiinar:?]	[daiinar:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[daiinar:?]	[daiinar:?]	0	0	1	1	0
G733-C04647	f107r	f107r.6	5	oteey	vollständig abgekühlter Ansatz	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	UNCHANGED_GDT733	oteey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlter Ansatz	vollständig abgekühlter Ansatz	0	0	0	0	0
G733-C04648	f107r	f107r.6	6	lteey	[lteey:?]	[lteey:?]	[lteey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lteey:?]	[lteey:?]	0	0	1	1	0
G733-C04649	f107r	f107r.6	7	chedaiin	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	0	0	0	0	0
G733-C04650	f107r	f107r.6	8	okchey	heiß-trockener Ansatz, Mittelstufe	heiß-trockener Ansatz in der Mitte des Grades	heiß-trockener Ansatz, Mittelstufe	UNCHANGED_GDT733	okchey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß-trockener Ansatz, Mittelstufe	heiß-trockener Ansatz, Mittelstufe	0	0	0	0	0
G733-C04651	f107r	f107r.6	9	otaiin	kalt im Zubereitungsrahmen, Grad III	kalt im Zubereitungsrahmen, Grad III	kalt im Zubereitungsrahmen, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt im Zubereitungsrahmen, Grad III	kalt im Zubereitungsrahmen, Grad III	0	0	0	0	0
G733-C04652	f107r	f107r.6	10	am	Maßeinheit I	Maßeinheit I	Maßeinheit I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Maßeinheit I	Maßeinheit I	0	0	0	0	0
G733-C04653	f107r	f107r.7	1	ytaiin	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	UNCHANGED_GDT733	ytaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	0	0	0	0	0
G733-C04654	f107r	f107r.7	2	cheotchey	Trockenansatz bis zur mittleren Kühlstufe	Trockenansatz bis zur mittleren Kühlstufe	Trockenansatz bis zur mittleren Kühlstufe	UNCHANGED_GDT733	cheotchey#GLOBAL	36	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz bis zur mittleren Kühlstufe	Trockenansatz bis zur mittleren Kühlstufe	0	0	0	0	0
G733-C04655	f107r	f107r.7	3	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	0	0	0	0	0
G733-C04656	f107r	f107r.7	4	chckhy	leicht getrocknetes Arzneikompositum	Arzneikompositum: trocken, Gradanfang	leicht getrocknetes Arzneikompositum	UNCHANGED_GDT733	G732-X0625	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht getrocknetes Arzneikompositum	leicht getrocknetes Arzneikompositum	0	0	0	0	0
G733-C04657	f107r	f107r.7	5	okeedy	vollständig erhitzter Ansatz, abgeschlossen	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	UNCHANGED_GDT733	okeedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	0	0	0	0	0
G733-C04658	f107r	f107r.7	6	otcheey	kalt-trockener Ansatz, Endstufe	kalt-trockener Ansatz am Ende des Grades	kalt-trockener Ansatz, Endstufe	UNCHANGED_GDT733	otcheey#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockener Ansatz, Endstufe	kalt-trockener Ansatz, Endstufe	0	0	0	0	0
G733-C04659	f107r	f107r.8	1	torshor	[torshor:?]	[torshor:?]	[torshor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[torshor:?]	[torshor:?]	0	0	1	1	0
G733-C04660	f107r	f107r.8	2	sheeey	[sheeey:?]	feucht, Endstufe	feucht, Endstufe	ACTIVE_WHOLE_EXPORT_REPAIR	sheeey#1	35	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sheeey:?]	feucht, Endstufe	1	0	1	0	0
G733-C04661	f107r	f107r.8	3	oteeol	[oteeol:?]	[oteeol:?]	[oteeol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[oteeol:?]	[oteeol:?]	0	0	1	1	0
G733-C04662	f107r	f107r.8	4	qokeey	vollständig erhitzt	heiß am Ende des Grades	vollständig erhitzt	UNCHANGED_GDT733	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	vollständig erhitzt	0	0	0	0	0
G733-C04663	f107r	f107r.8	5	qokedy	bis zur Mittelstufe erhitzt; abgeschlossen	heiß in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe erhitzt; abgeschlossen	UNCHANGED_GDT733	G732-X0626	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe erhitzt; abgeschlossen	bis zur Mittelstufe erhitzt; abgeschlossen	0	0	0	0	0
G733-C04664	f107r	f107r.8	6	lkaiin	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	UNCHANGED_GDT733	lkaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	0	0	0	0	0
G733-C04665	f107r	f107r.8	7	qokaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	heiß, Grad III	0	0	0	0	0
G733-C04666	f107r	f107r.8	8	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	heiße Drogenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I	heiße Drogenfraktion I	0	0	0	0	0
G733-C04667	f107r	f107r.8	9	al	Rohstoffklasse I	Rohstoffklasse I	Rohstoffklasse I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I	Rohstoffklasse I	0	0	0	0	0
G733-C04668	f107r	f107r.8	10	okiroley	[okiroley:?]	[okiroley:?]	[okiroley:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okiroley:?]	[okiroley:?]	0	0	1	1	0
G733-C04669	f107r	f107r.9	1	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	0	0	0	0	0
G733-C04670	f107r	f107r.9	2	sheey	vollständig angefeuchtet	feucht am Ende des Grades	vollständig angefeuchtet	UNCHANGED_GDT733	G732-X0627	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig angefeuchtet	vollständig angefeuchtet	0	0	0	0	0
G733-C04671	f107r	f107r.9	3	tcheol	kalt-trockener Drogenstoff	kalt-trockener Drogenstoff	kalt-trockener Drogenstoff	UNCHANGED_GDT733	tcheol#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockener Drogenstoff	kalt-trockener Drogenstoff	0	0	0	0	0
G733-C04672	f107r	f107r.9	4	kain	heiß, Grad II	heiß, Grad II	heiß, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	heiß, Grad II	0	0	0	0	0
G733-C04673	f107r	f107r.9	5	okeey	vollständig erhitzter Ansatz	heißer Ansatz am Ende des Grades	vollständig erhitzter Ansatz	UNCHANGED_GDT733	G732-X0628	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz	vollständig erhitzter Ansatz	0	0	0	0	0
G733-C04674	f107r	f107r.9	6	chedy	bis zur Mittelstufe getrocknet; abgeschlossen	trocken in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe getrocknet; abgeschlossen	UNCHANGED_GDT733	G732-X0629	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet; abgeschlossen	bis zur Mittelstufe getrocknet; abgeschlossen	0	0	0	0	0
G733-C04675	f107r	f107r.9	7	okeedy	vollständig erhitzter Ansatz, abgeschlossen	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	UNCHANGED_GDT733	okeedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	0	0	0	0	0
G733-C04676	f107r	f107r.9	8	chdykchedy	[chdykchedy:?]	[chdykchedy:?]	[chdykchedy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chdykchedy:?]	[chdykchedy:?]	0	0	1	1	0
G733-C04677	f107r	f107r.9	9	chey	bis zur Mittelstufe getrocknet	trocken in der Mitte des Grades	bis zur Mittelstufe getrocknet	UNCHANGED_GDT733	G732-X0630	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet	bis zur Mittelstufe getrocknet	0	0	0	0	0
G733-C04678	f107r	f107r.9	10	kain	heiß, Grad II	heiß, Grad II	heiß, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	heiß, Grad II	0	0	0	0	0
