repair_id	surface	reading_id	cache_occurrences_repaired	page_count	locus_count	v99r4_semantic_default_de	v99r7_spoken_default_de	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	unconditional_global_export_allowed	gdt734_renderer_decision	gdt734_renderer_blocker_status	component_export_allowed	repair_basis
G734-R033	dairody	dairody#1	2	2	2	abgemessener Anteil II; fertig	abgemessener Anteil II; fertig	30	W1_WEAK_WORKING	GDT724 audit: GDT694 erhaelt D, Anteil II und DY-Ergebnis; der exakte linke Nachbar bezeichnet drei Portionen bis zur Mittelstufe getrockneten Pulvers. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT724 Grenze: Ansatz oder Pulverzubereitung bleibt als Binnenrahmen offen; der lokale Renderer folgt dem benannten Pulverreferenten und der nominale Block lizenziert weder abmessen noch fertigstellen als Handlung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R034	kchod	kchod#1	2	2	2	heiß-trocken; abgeschlossen	heiß-trocken; abgeschlossen	30	W1_WEAK_WORKING	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet kchod an drei exakte Fundstellen auf drei Seiten mit dem kleineren heiß-trockenen abgeschlossenen Ganzwortkern; GDT691 bewahrt Auszug aus Trockengut und abgezogen nur in der konkreten Fundstelle. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: GDT691s Quelltrocken-Workflow bleibt ein lokaler Rivale; das Ganzwort lizenziert weder Trockengutidentität noch Abziehen noch freie k/ch/o/d-Komponenten. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R035	olkchey	olkchey#1	2	2	2	erhitzter Holzansatz, bis Mittelstufe getrocknet	erhitzter Holzansatz, bis Mittelstufe getrocknet	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R036	olpchedy	olpchedy#1	2	1	2	fertiges Holzextraktpulver	fertiges Pulver aus Drogenholz	40	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 1 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 2 identitaetssignalisierte Positionen; Zwei Belege tragen Holz-, Pulver-, Trocken- und Endpunktsignale.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: getrocknetes Holzpulver|Holzrückstand; Beide liegen auf derselben Seite; Holzpulver und Holzrückstand bleiben lokale Rivalen.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	EXTRACT_UNSUPPORTED	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R037	orchey	orchey#1	2	2	2	trockene Portion, Mittelstufe	trockene Portion, Mittelstufe	53	W2_PROVISIONAL_WORKING	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT679 belegt OR-CH-E-Y als exakte Portions-, Trocken- und Mittelstufenkomposition an drei Stellen. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: Portionsinhalt und Y-Abschluss bleiben offen; der Zustand beweist weder Droge noch ausgefuehrte Trocknung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R038	orom	orom#V84_1	2	2	2	Portion	Portion	42	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Die OR-Familie stützt Portion; die einzelne Position trägt nur eine lokale Materialrolle.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || OM und der Materialkopf bleiben offen; Handvoll, Droge und historische Einheit sind nicht unabhängig belegt.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R039	pchedaiin	pchedaiin#1	2	2	2	drei Portionen des bis zur Mittelstufe getrockneten Pulvers	drei Portionen des bis zur Mittelstufe getrockneten Pulvers	59	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 2 identitaetssignalisierte Positionen; Zwei exakte Stellen auf zwei Seiten tragen dieselbe Pulver-Trocken-Wert-Komposition. || GDT727: Zwei unabhängige aktive Stellen auf zwei Seiten tragen dieselbe Menge-III-, Pulver- und Mittelstufen-Trockenkomposition; Maß bleibt eigenen AM-Köpfen vorbehalten.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; Nur zwei Belege; die daiin-Achse und historische Stoffidentität bleiben offen. || GDT727: Nur zwei Belege; drei Teile und in drei Teilen trocknen bleiben Mengen-/Prozessrivalen; keine historische Einheit ist identifiziert.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R040	pshol	pshol#1	2	2	2	eingeweichtes Pulver	eingeweichtes Pulver	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R041	qeeey	qeeey#1	2	2	2	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	bis zur Endstufe weiterführen und abschließen	41	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_PATIENT	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R042	qotchody	qotchody#1	2	2	2	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	40	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: dy als selbständiger Befehl innerhalb des Wortes	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R043	sairy	sairy#1	2	2	2	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	30	W1_WEAK_WORKING	GDT724 audit: IDENTITY_SEED, STATE_FINISHED und Anteil II sind an der exakten Ganzform aktiv; GDT694 bewahrt den nominalen Ergebnisposten. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT724 Grenze: Samenposten II bleibt Rivale; Y und AIR werden nicht als freie Woerter oder Handlung exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R044	saraiin	saraiin#1	2	2	2	drei Teile des Samenanteils I	drei Teile des Samenanteils I	30	W1_WEAK_WORKING	GDT724 audit: IDENTITY_SEED, VALUE_QUANTITY und GDT694s Anteil-I-Lesung tragen die vollstaendige Mengenbezeichnung. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT724 Grenze: Erster Samenposten bleibt Rivale; die innere Zerlegung bleibt gebunden und AIIN ist keine bestaetigte historische Einheit. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R045	alched	alched#1	1	1	1	Material I, bis Mittelstufe getrocknet und abgeschlossen	Rohstoff I, mitteltrocken; abgeschlossen	34	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: Die aktive Ganzform traegt MATERIAL_ROLE, STATE_DRY, STATE_FINISHED und VALUE_GRADE; der Zustandskern bleibt vollständig erhalten. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; keine zugelassene AL|CHED-Grenze und kein Stoffidentitaetssignal. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_MATERIAL	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R046	chair	chair#1	1	1	1	trockener Anteil II	trockener Anteil II	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT694 bindet CHAIR exakt als CH+AIR mit Trockenmerkmal und Anteil II; die Komposition bleibt exact-card-only und GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: CH und AIR werden nicht frei exportiert; die Zubereitung stammt nur aus dem unmittelbaren OS-Kontext. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R047	chcphey	chcphey#1	1	1	1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	46	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R048	checthedy	checthedy#1	1	1	1	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	mäßig trocknen, nachtrocknen und abschließen	54	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	PATIENT_LOCAL_ONLY	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R049	dchal	dchal#1	1	1	1	angetrocknetes, abgemessenes Material I	angetrockneter, abgemessener Anteil I	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: MATERIAL_ROLE, STATE_DRY und VALUE_QUANTITY tragen angetrocknet plus abgemessen, ohne eine benannte Einheit zu verlangen. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; D|CH|AL ist nicht zugelassen und die Materialidentitaet bleibt offen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_MATERIAL	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R050	dold	dold#1	1	1	1	abmessen und abschließen	abmessen und abschließen	39	W1_WEAK_WORKING	GDT715 trennt Wortkern und einmaligen Kontext: GDT678 belegt zwei aktionslizenzierte DOLD-Ganzformen mit Messen und Abschluss; an P291 steht unmittelbar davor SHOR, dessen kanonische V87-Fundstellenlesung Blüte lautet. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT715 Gegenbeleg: OL identifiziert keinen Drogenstoff; SHOR als Patient ist eine konkrete lokale Arbeitshypothese und keine portable DOLD-Bedeutung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	HOLD_UNCHANGED	OPEN_PATIENT	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R051	dshees	dshees#1	1	1	1	abgemessene feuchte Form, Endstufe	abgemessene feuchte Zubereitung, Endstufe	36	W1_WEAK_WORKING	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT690 sichert nur die lokale Ganzform ohne Upstream-Bindung; D-SH-EE-S bleibt eine ausdrücklich unlizenzierte Default-Hypothese zu Messung, Feuchte, Endstufe und gebundener Form. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: Nur ein lokaler Ganzwortbeleg; keine interne Grenze ist unabhaengig zugelassen. Deshalb gibt die Kompositionshypothese null neue Confidence-Punkte. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_PRODUCT_HEAD	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R052	keeod	keeod#1	1	1	1	vollständig erhitzt; abgezogen	vollständig erhitzt; entnommen	30	W1_WEAK_WORKING	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet keeod an zwei exakte Fundstellen auf zwei Seiten mit vollständig erhitztem und abgezogenem Ganzwortkern; GDT691 liefert Auszug nur als konkrete lokale Kopfwahl. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: Vollständig ausgekocht ohne Abzug bleibt Rivale; Erhitzen beweist weder Kochen noch Absud, und d oder eed werden nicht als freie Einheiten exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_SOURCE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R053	lchl	lchl#1	1	1	1	getrocknetes Holz	getrocknetes Holz	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R054	ltain	ltain#1	1	1	1	Holz, kalt auf Stufe II	Holz, kalt auf Stufe II	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R055	okiin	okiin#1	1	1	1	erhitzt; Form III	erhitzt; Form III	30	W1_WEAK_WORKING	GDT723 trennt portablen Kern und exakte Fundstellenausgabe: KAIN links liefert heiß Grad II, GDT691 bewahrt für die exakte nominale Form Hitze und den opaken Formwert III ohne Kochsignal. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT723 Grenze: Zubereitung, Heißansatz und Absud rivalisieren; Form III ist ein gebundener Arbeitscode und kein historisch benannter Formbegriff. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R056	olam	olam#1	1	1	1	ein Maß Holz	ein Maß Holz	69	W3_SOLID_WORKING_THEORY	4 aktive exakte Positionen auf 4 Seiten und 4 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 4 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R057	oltain	oltain#1	1	1	1	Holzansatz, kalt auf Stufe II	Holzansatz, kalt auf Stufe II	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R058	op	op#1	1	1	1	Pulverzubereitung	Pulverzubereitung	30	W1_WEAK_WORKING	GDT722 schließt die Form als konkreten gebundenen, nicht zerlegten Rendererwert: Die exakte nominale Position und das spätere qopaiin derselben Zeile stützen einen lokalen Pulverzubereitungsrahmen. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT722 Grenze: Eine einzige aktive Bedeutungsposition trennt Pulverzubereitung, Pulvermischung, Pulveransatz und bloßes Pulverprodukt nicht; internes p ist nicht lizenziert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R059	oror	oror#1	1	1	1	zwei Portionen	zwei Portionen	28	W1_WEAK_WORKING	GDT725 audit: Drei voneinander getrennte aktuelle Kontexte tragen dieselbe Zweier-Portionslesung; stärkste echte Mehrstelleninvarianz dieser Runde. || 3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei Belege auf drei Seiten und ein Mengensignal tragen eine Zweierlesung.	GDT725 Grenze: Historische Einheit und Materialkopf fehlen; eine doppelte Portion bleibt als gleichwertige Formulierung möglich. || Keine historische Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R060	otytam	otytam#1	1	1	1	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	49	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R061	qocho	qocho#1	1	1	1	Trockengut	getrocknete Zubereitung	30	W1_WEAK_WORKING	GDT723 trennt portablen Kern und exakte Fundstellenausgabe: Die einzige aktive Position ist als ACT_TAKE lizenziert und liegt vor cheey trocken am Ende des Grades; GDT691 benoetigt einen handhabbaren trockenen Patienten. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT723 Grenze: Nehmen ist nur die lokale Aktion; Droge, Trockenzubereitung und Trockenmasse bleiben rivalisierende Patienten- oder Produktkoepfe, und q/cho werden nicht frei exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	ACTION_LOCAL_ONLY	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R062	qodor	qodor#1	1	1	1	eine Portion des Ansatzes abmessen	eine Portion des Ansatzes abmessen	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R063	qoeeo	qoeeo#V84_1	1	1	1	zweite Feuchtzubereitung	zweiter feuchter Ansatz	42	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Die exakte lokale QO+EE+O-Zelle und der O-Zubereitungsrahmen stützen die neutralisierte Produktlesung.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Kein universeller Mazerat- oder freier Feuchtigkeitskopf; QO/EE/O-Grenzen bleiben gelernt.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_PRODUCT_HEAD	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R064	qoin	qoin#1	1	1	1	zweiten Ansatz nehmen	zweiten Ansatz nehmen	49	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	INHERITED_UNCHANGED	NONE	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R065	qolsheedy	qolsheedy#1	1	1	1	vollständig eingeweichten Drogenstoff zugeben und abschließen	vollständig Eingeweichtes zugeben und abschließen	54	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_PATIENT	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
G734-R066	qopchol	qopchol#1	1	1	1	nimm getrockneten Pulverstoff	getrocknetes Pulver nehmen	69	W3_SOLID_WORKING_THEORY	4 aktive exakte Positionen auf 4 Seiten und 4 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 4 aktionslizenzierte und 4 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	RENDERER_REVISE	OPEN_POWDER_IDENTITY	0	GDT733_OMITTED_ACTIVE_WORKING_DEFAULT_LAYER
