change_id	cell_id	page	locus	token_ordinal	surface	v99r6_before_de	v99r7_semantic_de	v99r7_spoken_de	dispatch_class	authority_id	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	exact_whole_surface_default_allowed	component_global_export_allowed	candidate_decision	composition_semantic_credit	score_formula	editorial_decision	editorial_blocker_status
G734-P0117	G733-C05457	f108r	f108r.4	1	ychedaiin	[ychedaiin:?]	drei Portionen der bis zur Mittelstufe getrockneten Droge abmessen	drei Portionen der bis zur Mittelstufe getrockneten Droge abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	ychedaiin#1	49	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen || GDT727: Das exakte aktionslizenzierte Ganzwort bindet Menge III, Trocknung bis Mittelstufe und Abmessen; AM-Formen schreiben Maß getrennt, während die physische Vorgängerzeile keinen eindeutigen Referenten für hiervon liefert.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE || GDT727: Singleton; Droge und historische Einheit bleiben Arbeitshypothesen; die Vorgängerzeile enthält sechs im aktuellen Wörterbuch fehlende Formen.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0118	G733-C05458	f108r	f108r.4	2	shky	[shky:?]	heiß angefeuchtet, Anfangsstufe	heiß angefeuchtet, Anfangsstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shky#G734	32	W1_WEAK_WORKING	Zwölf Cache-Vorkommen und die sh/ky-Familie stützen Feuchte, Hitze und Anfangsstufe als nominalen Ganzwortzustand.	Einweichen als Imperativ ist nur lokal denkbar; der Patient fehlt und wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0119	G733-C05477	f108r	f108r.41	4	qoteody	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	abgekühlten, fertigen Ansatz nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteody#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teody verbinden Nehmen mit einem kalten fertigen Ansatz.	Die Fassung behauptet keine serielle Abkühl- oder Abschlussaktion; derselbe Patient bleibt eine Arbeitshypothese.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0120	G733-C05770	f108v	f108v.20	6	opchedaiin	[opchedaiin:?]	drei Portionen bis zur Mittelstufe getrockneten Pulvers	drei Portionen bis zur Mittelstufe getrockneten Pulvers	ACTIVE_WHOLE_EXPORT_REPAIR	opchedaiin#1	30	W1_WEAK_WORKING	GDT722 schließt die Form als konkreten gebundenen, nicht zerlegten Rendererwert: GDT691 entfernt den redundanten zweiten Ansatzkopf; die exakte Position trägt Pulver, Trocknung bis Mittelstufe und eine Dreimenge. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT722 Grenze: GDT635 lizenziert p=Pulver nur tokeninitial; O|P|CHEDAIIN ist nicht als Komponentenfolge belegt, und die genaue Einheit bleibt offen. Portion ist hier der neutrale praktische Renderer. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0121	G733-C05817	f108v	f108v.24	7	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0122	G733-C05822	f108v	f108v.24	12	oram	[oram:?]	Maßportion	ein Maß	ACTIVE_WHOLE_EXPORT_REPAIR	oram#1	45	W2_PROVISIONAL_WORKING	GDT713 trennt erneut Wortkern und lokale Realisierung: GDT681 deklariert OR+AM als produktive Portion-plus-Mass-I-Ganzwortfamilie; die aktive Stelle traegt Material- und Mengensignale. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT713 Gegenbeleg: Nur eine aktive Position; eine O+R+AM-Rivalensegmentierung bleibt offen, und weder Inhalt noch historische Einheit sind identifiziert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0123	G733-C05849	f108v	f108v.26	14	ls	[ls:?]	eine Charge Holz	ein Posten Drogenholz	ACTIVE_WHOLE_EXPORT_REPAIR	ls#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0124	G733-C05852	f108v	f108v.27	3	lkeeey	[lkeeey:?]	holziger Pflanzenteil, stark erhitzt, Endstufe	holziger Pflanzenteil, stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	lkeeey#G734	31	W1_WEAK_WORKING	Sieben Cache-Vorkommen und die l/keeey-Familie verbinden einen holzigen Kopf mit dem stark erhitzten Endzustand.	L bleibt gebunden; Drogenholz gegen anderen holzigen Pflanzenteil und eine numerische Stufe III bleiben offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=4	NONE	NONE
G734-P0125	G733-C06106	f108v	f108v.48	7	olchey	[olchey:?]	Holzansatz, bis Mittelstufe getrocknet	Holzansatz, bis Mittelstufe getrocknet	ACTIVE_WHOLE_EXPORT_REPAIR	olchey#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0126	G733-C06124	f108v	f108v.5	1	polaiin	[polaiin:?]	Pulver, Wert III	Pulver, Wert III	UNIQUE_SPLIT_EXPLORATORY_WHOLE	polaiin#G734	37	W1_WEAK_WORKING	Acht Cache-Vorkommen und genau die Zweiteilung pol plus aiin werden durch die cth/p/s-Kreuzmatrix als Pulverkopf plus dritter Wert gestützt.	Wert III entscheidet nicht zwischen Menge, Form, Charge oder Grad; deshalb wird keine konkrete Einheit erfunden.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0127	G733-C06184	f108v	f108v.7	1	pchedaiin	[pchedaiin:?]	drei Portionen des bis zur Mittelstufe getrockneten Pulvers	drei Portionen des bis zur Mittelstufe getrockneten Pulvers	ACTIVE_WHOLE_EXPORT_REPAIR	pchedaiin#1	59	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 2 identitaetssignalisierte Positionen; Zwei exakte Stellen auf zwei Seiten tragen dieselbe Pulver-Trocken-Wert-Komposition. || GDT727: Zwei unabhängige aktive Stellen auf zwei Seiten tragen dieselbe Menge-III-, Pulver- und Mittelstufen-Trockenkomposition; Maß bleibt eigenen AM-Köpfen vorbehalten.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; Nur zwei Belege; die daiin-Achse und historische Stoffidentität bleiben offen. || GDT727: Nur zwei Belege; drei Teile und in drei Teilen trocknen bleiben Mengen-/Prozessrivalen; keine historische Einheit ist identifiziert.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0128	G733-C06190	f108v	f108v.7	7	qoteol	[qoteol:?]	abgekühlten Drogenstoff nehmen	abgekühlten Drogenstoff nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteol#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teol verbinden den starken Nehmen-Block mit einem bereits konkreten gekühlten Drogenstoff.	Drogenstoff bleibt eine Stoffklasse; die genaue Kühlstufe wird im portablen Renderer nicht als historisch identifiziertes Maß gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0129	G733-C06442	f111r	f111r.15	5	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0130	G733-C06470	f111r	f111r.17	10	oteed	[oteed:?]	vollständig abgekühlt; abgezogen	vollständig abgekühlt; entnommen	ACTIVE_WHOLE_EXPORT_REPAIR	oteed#1	30	W1_WEAK_WORKING	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet oteed an sechs exakte Fundstellen auf fünf Seiten mit vollständig abgekühltem und abgezogenem Ganzwortkern; GDT691 liefert Auszug nur als konkrete lokale Kopfwahl. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: Abgeschlossen bleibt GDT679s stärkster Rivale; d oder eed sind nicht frei segmentiert, und weder Auszug noch ein bestimmter Abziehmechanismus ist historisch bestätigt. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_SOURCE
G734-P0131	G733-C06475	f111r	f111r.18	3	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0132	G733-C06555	f111r	f111r.22	14	keo	[keo:?]	heiße Zubereitung, Mittelstufe	erhitzter Ansatz, Mittelstufe	ACTIVE_WHOLE_EXPORT_REPAIR	keo#1	31	W1_WEAK_WORKING	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT678 auditiert fuenf K-E-O-Kontexte: zwei behalten die heiße Zubereitung, drei keo-r-Stellen werden vom bekannten keor-Ganzwort gerendert. GDT711 stuetzt Zustand, Stufe und O-Rahmen. Die reine Kernkompression verdient keine neuen Punkte. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: Die aktive f7r-Stelle ist gebunden; E und Inhalt der Zubereitung bleiben offen. Der lokale Join erlaubt kein globales keo+r-Gesetz. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	BOUND_SPAN_PRECEDENCE
G734-P0133	G733-C06607	f111r	f111r.27	2	sheod	[sheod:?]	vom feuchten Ansatz abmessen	vom feuchten Ansatz abmessen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	sheod#G734	59	W2_PROVISIONAL_WORKING	Elf Cache-Vorkommen und genau die Zweiteilung she plus od verbinden den stabilen Feuchtwert mit dem bekannten Abmessblock.	Ansatz ist der praktisch beste Patient, aber nicht unabhängig als Stoff oder Gefäßinhalt identifiziert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0134	G733-C06620	f111r	f111r.28	3	qokeod	[qokeod:?]	heißen Auszug bereiten und abschließen	Ansatz erhitzen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	qokeod#1	49	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	EXTRACTION_UNSUPPORTED
G734-P0135	G733-C06659	f111r	f111r.30	6	chkeey	[chkeey:?]	heiß-trocken, Endstufe	heiß-trocken, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chkeey#G734	27	W1_WEAK_WORKING	Dreizehn überwiegend nominale Cache-Kontexte stützen den heiß-trockenen Endzustand als Ganzwortdefault.	Context-only ch plus keey beweist weder Imperativ noch Operationsreihenfolge; der Split erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0136	G733-C06701	f111r	f111r.34	4	lkeeey	[lkeeey:?]	holziger Pflanzenteil, stark erhitzt, Endstufe	holziger Pflanzenteil, stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	lkeeey#G734	31	W1_WEAK_WORKING	Sieben Cache-Vorkommen und die l/keeey-Familie verbinden einen holzigen Kopf mit dem stark erhitzten Endzustand.	L bleibt gebunden; Drogenholz gegen anderen holzigen Pflanzenteil und eine numerische Stufe III bleiben offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=4	NONE	NONE
G734-P0137	G733-C06719	f111r	f111r.36	4	qofchedy	[qofchedy:?]	Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen	Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qofchedy#G734	59	W2_PROVISIONAL_WORKING	Acht Cache-Vorkommen und genau die Zweiteilung qo plus fchedy verbinden den starken Nehmen-Block mit der Trocknung einer reproduktiven Pflanzenfraktion.	Blüte gegen Fruchtstand und die genaue Mittelstufe bleiben offen; das Semikolon hält die beiden sichtbaren Aktionskomponenten getrennt.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0138	G733-C06740	f111r	f111r.37	15	ltedy	[ltedy:?]	fertig abgekühltes Holz, Mittelstufe	fertig abgekühltes Holz, Mittelstufe	ACTIVE_WHOLE_EXPORT_REPAIR	ltedy#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0139	G733-C06752	f111r	f111r.38	12	ltain	[ltain:?]	Holz, kalt auf Stufe II	Holz, kalt auf Stufe II	ACTIVE_WHOLE_EXPORT_REPAIR	ltain#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0140	G733-C06829	f111r	f111r.45	3	keeey	[keeey:?]	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	ACTIVE_WHOLE_EXPORT_REPAIR	keeey#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt bereits eine konkrete gelernte Ganzwortlesung. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: EEE liegt ausserhalb der direkten GDT647-EE-Zelle; eine scheinbare K+EEE+Y-Zerlegung wuerde mehr behaupten als der Atlas. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0141	G733-C06834	f111r	f111r.45	8	lkeeey	[lkeeey:?]	holziger Pflanzenteil, stark erhitzt, Endstufe	holziger Pflanzenteil, stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	lkeeey#G734	31	W1_WEAK_WORKING	Sieben Cache-Vorkommen und die l/keeey-Familie verbinden einen holzigen Kopf mit dem stark erhitzten Endzustand.	L bleibt gebunden; Drogenholz gegen anderen holzigen Pflanzenteil und eine numerische Stufe III bleiben offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=4	NONE	NONE
G734-P0142	G733-C06841	f111r	f111r.46	2	cheeo	[cheeo:?]	vollständig getrocknet	vollständig getrocknet	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeo#G734	20	W1_WEAK_WORKING	Neunzehn Cache-Vorkommen sichern den vollständigen Trockenzustand als knappen Ganzwortdefault.	Der schwache o-Wert wählt keinen Patienten; die Zerlegung bleibt Navigation und erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0143	G733-C06843	f111r	f111r.46	4	oteed	[oteed:?]	vollständig abgekühlt; abgezogen	vollständig abgekühlt; entnommen	ACTIVE_WHOLE_EXPORT_REPAIR	oteed#1	30	W1_WEAK_WORKING	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet oteed an sechs exakte Fundstellen auf fünf Seiten mit vollständig abgekühltem und abgezogenem Ganzwortkern; GDT691 liefert Auszug nur als konkrete lokale Kopfwahl. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: Abgeschlossen bleibt GDT679s stärkster Rivale; d oder eed sind nicht frei segmentiert, und weder Auszug noch ein bestimmter Abziehmechanismus ist historisch bestätigt. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_SOURCE
G734-P0144	G733-C06873	f111r	f111r.49	2	keeey	[keeey:?]	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	ACTIVE_WHOLE_EXPORT_REPAIR	keeey#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt bereits eine konkrete gelernte Ganzwortlesung. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: EEE liegt ausserhalb der direkten GDT647-EE-Zelle; eine scheinbare K+EEE+Y-Zerlegung wuerde mehr behaupten als der Atlas. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0145	G733-C07010	f111v	f111v.10	11	qoteol	[qoteol:?]	abgekühlten Drogenstoff nehmen	abgekühlten Drogenstoff nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteol#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teol verbinden den starken Nehmen-Block mit einem bereits konkreten gekühlten Drogenstoff.	Drogenstoff bleibt eine Stoffklasse; die genaue Kühlstufe wird im portablen Renderer nicht als historisch identifiziertes Maß gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0146	G733-C07027	f111v	f111v.12	4	okeeey	[okeeey:?]	stark erhitzt, Endstufe	stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okeeey#G734	21	W1_WEAK_WORKING	Zwanzig Cache-Vorkommen und die eindeutige o-plus-keeey-Route stützen die stark erhitzte Endstufe als Ganzwortkern.	Der schwache o-Wert identifiziert keinen Patienten; Ansatz, Wasser oder Zubereitung werden deshalb nicht gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=8	NONE	NONE
G734-P0147	G733-C07164	f111v	f111v.22	4	chetain	[chetain:?]	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	ACTIVE_WHOLE_EXPORT_REPAIR	chetain#1	49	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0148	G733-C07171	f111v	f111v.22	11	lkeeey	[lkeeey:?]	holziger Pflanzenteil, stark erhitzt, Endstufe	holziger Pflanzenteil, stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	lkeeey#G734	31	W1_WEAK_WORKING	Sieben Cache-Vorkommen und die l/keeey-Familie verbinden einen holzigen Kopf mit dem stark erhitzten Endzustand.	L bleibt gebunden; Drogenholz gegen anderen holzigen Pflanzenteil und eine numerische Stufe III bleiben offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=4	NONE	NONE
