page	locus	section	language	hand	token_count	practical_unit_count	gdt734_changed_cell_count	active_whole_repair_count	unique_split_candidate_count	editorial_override_count	unknown_cells_v99r6	unknown_cells_v99r7	unknown_delta	complete_line_v99r6	complete_line_v99r7	newly_complete_line	gdt734_changed_ordinals	gdt734_dispatch_classes	zl3b_line	v99r7_semantic_token_values_de	v99r7_spoken_token_values_de	v99r7_practical_units_de	v99r6_practical_render_de	v99r7_practical_render_de
f106v	f106v.30	S	B	3	9	9	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	otaiin okochey qody oeesysarx okeey oteedy ksheody qokeedy qotokody	kalt im Zubereitungsrahmen, Grad III | [okochey:?] | stelle die Zubereitung fertig | [oeesysarx:?] | heißer Ansatz am Ende des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | Ansatz erhitzen, bis zur Mittelstufe einweichen und fertigstellen | heiß am Ende des Grades, abgeschlossen | [qotokody:?]	kalt im Zubereitungsrahmen, Grad III | [okochey:?] | stelle die Zubereitung fertig | [oeesysarx:?] | vollständig erhitzter Ansatz | vollständig abgekühlter Ansatz; abgeschlossen | Ansatz erhitzen, bis zur Mittelstufe einweichen und fertigstellen | vollständig erhitzt; abgeschlossen | [qotokody:?]	kalt im Zubereitungsrahmen, Grad III | [okochey:?] | stelle die Zubereitung fertig | [oeesysarx:?] | vollständig erhitzter Ansatz | vollständig abgekühlter Ansatz; abgeschlossen | Ansatz erhitzen, bis zur Mittelstufe einweichen und fertigstellen | vollständig erhitzt; abgeschlossen | [qotokody:?]	kalt im Zubereitungsrahmen, Grad III; [okochey:?]; stelle die Zubereitung fertig; [oeesysarx:?]; vollständig erhitzter Ansatz; vollständig abgekühlter Ansatz; abgeschlossen; Ansatz erhitzen, bis zur Mittelstufe einweichen und fertigstellen; vollständig erhitzt; abgeschlossen; [qotokody:?]	kalt im Zubereitungsrahmen, Grad III; [okochey:?]; stelle die Zubereitung fertig; [oeesysarx:?]; vollständig erhitzter Ansatz; vollständig abgekühlter Ansatz; abgeschlossen; Ansatz erhitzen, bis zur Mittelstufe einweichen und fertigstellen; vollständig erhitzt; abgeschlossen; [qotokody:?]
f106v	f106v.31	S	B	3	4	4	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	sheeyko shody chosaiin olcham	[sheeyko:?] | vollständig eingeweichter Ansatz | [chosaiin:?] | [olcham:?]	[sheeyko:?] | vollständig eingeweichter Ansatz | [chosaiin:?] | [olcham:?]	[sheeyko:?] | vollständig eingeweichter Ansatz | [chosaiin:?] | [olcham:?]	[sheeyko:?]; vollständig eingeweichter Ansatz; [chosaiin:?]; [olcham:?]	[sheeyko:?]; vollständig eingeweichter Ansatz; [chosaiin:?]; [olcham:?]
f106v	f106v.32	S	B	3	11	11	1	0	1	0	5	4	-1	0	0	0	6	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	[polos:?] | [shdair:?] | bis zur Mittelstufe einweichen, erhitzen und abschließen | heiß am Ende des Grades, abgeschlossen | nimm den vollständig fertiggestellten Ansatz | Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen | Samenfraktion II | Rohstoffklasse I | getrocknetes Pulver | [ypodaiin:?] | [saram:?]	[polos:?] | [shdair:?] | bis zur Mittelstufe einweichen, erhitzen und abschließen | vollständig erhitzt, abgeschlossen | nimm den vollständig fertiggestellten Ansatz | Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen | Samenfraktion II | Rohstoffklasse I | getrocknetes Pulver | [ypodaiin:?] | [saram:?]	[polos:?] | [shdair:?] | bis zur Mittelstufe einweichen, erhitzen und abschließen | vollständig erhitzt, abgeschlossen | nimm den vollständig fertiggestellten Ansatz | Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen | Samenfraktion II | Rohstoffklasse I | getrocknetes Pulver | [ypodaiin:?] | [saram:?]	[polos:?]; [shdair:?]; bis zur Mittelstufe einweichen, erhitzen und abschließen; vollständig erhitzt, abgeschlossen; nimm den vollständig fertiggestellten Ansatz; [qofchedy:?]; Samenfraktion II; Rohstoffklasse I; getrocknetes Pulver; [ypodaiin:?]; [saram:?]	[polos:?]; [shdair:?]; bis zur Mittelstufe einweichen, erhitzen und abschließen; vollständig erhitzt, abgeschlossen; nimm den vollständig fertiggestellten Ansatz; Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen; Samenfraktion II; Rohstoffklasse I; getrocknetes Pulver; [ypodaiin:?]; [saram:?]
f106v	f106v.33	S	B	3	8	8	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	choaiin ody qotar chey ol aiin chey dychy	[choaiin:?] | fertiggestellter Ansatz | kalte Drogenfraktion I | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | trocken in der Mitte des Grades | [dychy:?]	[choaiin:?] | fertiggestellter Ansatz | kalte Drogenfraktion I | bis zur Mittelstufe getrocknet | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | bis zur Mittelstufe getrocknet | [dychy:?]	[choaiin:?] | fertiggestellter Ansatz | kalte Drogenfraktion I | bis zur Mittelstufe getrocknet | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | bis zur Mittelstufe getrocknet | [dychy:?]	[choaiin:?]; fertiggestellter Ansatz; kalte Drogenfraktion I; bis zur Mittelstufe getrocknet; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; bis zur Mittelstufe getrocknet; [dychy:?]	[choaiin:?]; fertiggestellter Ansatz; kalte Drogenfraktion I; bis zur Mittelstufe getrocknet; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; bis zur Mittelstufe getrocknet; [dychy:?]
f106v	f106v.34	S	B	3	12	12	0	0	0	0	5	5	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam	[pchodaiin:?] | [kcheeor:?] | Rohstoffklasse I | heiß am Anfang des Grades | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otos:?] | Drogenfraktion I | abgewogener Rohstoffposten I im Ansatz | [pcheody:?] | kalt, Grad III | kalte Drogenportion im Ansatz | [alodam:?]	[pchodaiin:?] | [kcheeor:?] | Rohstoffklasse I | leicht erhitzt | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otos:?] | Drogenfraktion I | abgewogener Rohstoffposten I im Ansatz | [pcheody:?] | kalt, Grad III | kalte Drogenportion im Ansatz | [alodam:?]	[pchodaiin:?] | [kcheeor:?] | Rohstoffklasse I | leicht erhitzt | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otos:?] | Drogenfraktion I | abgewogener Rohstoffposten I im Ansatz | [pcheody:?] | kalt, Grad III | kalte Drogenportion im Ansatz | [alodam:?]	[pchodaiin:?]; [kcheeor:?]; Rohstoffklasse I; leicht erhitzt; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [otos:?]; Drogenfraktion I; abgewogener Rohstoffposten I im Ansatz; [pcheody:?]; kalt, Grad III; kalte Drogenportion im Ansatz; [alodam:?]	[pchodaiin:?]; [kcheeor:?]; Rohstoffklasse I; leicht erhitzt; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [otos:?]; Drogenfraktion I; abgewogener Rohstoffposten I im Ansatz; [pcheody:?]; kalt, Grad III; kalte Drogenportion im Ansatz; [alodam:?]
f106v	f106v.35	S	B	3	12	12	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	shody shockhy qokeey qokcho l kchedy shdy kchedy chedy qockhey okaiin al	vollständig eingeweichter Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | heiß am Ende des Grades | erhitze, trockne und setze an | heiß-trockenes Drogenmaterial | heiß und trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I	vollständig eingeweichter Ansatz | Arzneikompositum im Feuchtansatz, Anfangsstufe | vollständig erhitzt | erhitze, trockne und setze an | heiß-trockenes Drogenmaterial | heiß und trocken, Mittelstufe erreicht; abgeschlossen | leicht angefeuchtet; abgeschlossen | heiß und trocken, Mittelstufe erreicht; abgeschlossen | bis zur Mittelstufe getrocknet; abgeschlossen | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I	vollständig eingeweichter Ansatz | Arzneikompositum im Feuchtansatz, Anfangsstufe | vollständig erhitzt | erhitze, trockne und setze an | heiß-trockenes Drogenmaterial | heiß und trocken, Mittelstufe erreicht; abgeschlossen | leicht angefeuchtet; abgeschlossen | heiß und trocken, Mittelstufe erreicht; abgeschlossen | bis zur Mittelstufe getrocknet; abgeschlossen | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I	vollständig eingeweichter Ansatz; Arzneikompositum im Feuchtansatz, Anfangsstufe; vollständig erhitzt; erhitze, trockne und setze an; heiß-trockenes Drogenmaterial; heiß und trocken, Mittelstufe erreicht; abgeschlossen; leicht angefeuchtet; abgeschlossen; heiß und trocken, Mittelstufe erreicht; abgeschlossen; bis zur Mittelstufe getrocknet; abgeschlossen; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; heiß, Grad III, im Ansatzrahmen; Rohstoffklasse I	vollständig eingeweichter Ansatz; Arzneikompositum im Feuchtansatz, Anfangsstufe; vollständig erhitzt; erhitze, trockne und setze an; heiß-trockenes Drogenmaterial; heiß und trocken, Mittelstufe erreicht; abgeschlossen; leicht angefeuchtet; abgeschlossen; heiß und trocken, Mittelstufe erreicht; abgeschlossen; bis zur Mittelstufe getrocknet; abgeschlossen; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; heiß, Grad III, im Ansatzrahmen; Rohstoffklasse I
f106v	f106v.36	S	B	3	4	4	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	sol sheedy qokaiin cholkaiin	Samenmaterial | feucht am Ende des Grades, abgeschlossen | heiß, Grad III | Trockengut, heiß im dritten Grad	Samenmaterial | vollständig angefeuchtet; abgeschlossen | heiß, Grad III | Trockengut, heiß im dritten Grad	Samenmaterial | vollständig angefeuchtet; abgeschlossen | heiß, Grad III | Trockengut, heiß im dritten Grad	Samenmaterial; vollständig angefeuchtet; abgeschlossen; heiß, Grad III; Trockengut, heiß im dritten Grad	Samenmaterial; vollständig angefeuchtet; abgeschlossen; heiß, Grad III; Trockengut, heiß im dritten Grad
f106v	f106v.37	S	B	3	12	12	1	1	0	0	6	5	-1	0	0	0	3	UNCHANGED_GDT733 | UNCHANGED_GDT733 | ACTIVE_WHOLE_EXPORT_REPAIR | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	pyoaly cheo aiir al kcheodar qodaiin shcphoor shedy otedar opol fchedy odr	[pyoaly:?] | trocken angesetzte Zubereitung | Anteil III | Rohstoffklasse I | [kcheodar:?] | Qualitätsgrad III | [shcphoor:?] | feucht in der Mitte des Grades, abgeschlossen | [otedar:?] | Pulveransatz | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | [odr:?]	[pyoaly:?] | trocken angesetzte Zubereitung | Anteil III | Rohstoffklasse I | [kcheodar:?] | Qualitätsgrad III | [shcphoor:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | [otedar:?] | Pulveransatz | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | [odr:?]	[pyoaly:?] | trocken angesetzte Zubereitung | Anteil III | Rohstoffklasse I | [kcheodar:?] | Qualitätsgrad III | [shcphoor:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | [otedar:?] | Pulveransatz | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | [odr:?]	[pyoaly:?]; trocken angesetzte Zubereitung; [aiir:?]; Rohstoffklasse I; [kcheodar:?]; Qualitätsgrad III; [shcphoor:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; [otedar:?]; Pulveransatz; Blütenfraktion bis zur Mittelstufe trocknen und abschließen; [odr:?]	[pyoaly:?]; trocken angesetzte Zubereitung; Anteil III; Rohstoffklasse I; [kcheodar:?]; Qualitätsgrad III; [shcphoor:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; [otedar:?]; Pulveransatz; Blütenfraktion bis zur Mittelstufe trocknen und abschließen; [odr:?]
f106v	f106v.38	S	B	3	10	10	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	okcheody qokeey otchey qokeey qokeedal qotchkeey qol rody raiin oty	[okcheody:?] | heiß am Ende des Grades | kalt-trockener Ansatz in der Mitte des Grades | heiß am Ende des Grades | [qokeedal:?] | [qotchkeey:?] | Drogenstoff zugeben | fertig aufbereitete Wurzeldroge | Wurzel, Typ/Charge III | kalter Ansatz am Anfang des Grades	[okcheody:?] | vollständig erhitzt | kalt-trockener Ansatz, Mittelstufe | vollständig erhitzt | [qokeedal:?] | [qotchkeey:?] | Drogenstoff zugeben | fertig aufbereitete Wurzeldroge | Wurzel, Typ/Charge III | leicht abgekühlter Ansatz	[okcheody:?] | vollständig erhitzt | kalt-trockener Ansatz, Mittelstufe | vollständig erhitzt | [qokeedal:?] | [qotchkeey:?] | Drogenstoff zugeben | fertig aufbereitete Wurzeldroge | Wurzel, Typ/Charge III | leicht abgekühlter Ansatz	[okcheody:?]; vollständig erhitzt; kalt-trockener Ansatz, Mittelstufe; vollständig erhitzt; [qokeedal:?]; [qotchkeey:?]; Drogenstoff zugeben; fertig aufbereitete Wurzeldroge; Wurzel, Typ/Charge III; leicht abgekühlter Ansatz	[okcheody:?]; vollständig erhitzt; kalt-trockener Ansatz, Mittelstufe; vollständig erhitzt; [qokeedal:?]; [qotchkeey:?]; Drogenstoff zugeben; fertig aufbereitete Wurzeldroge; Wurzel, Typ/Charge III; leicht abgekühlter Ansatz
f106v	f106v.39	S	B	3	4	4	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	qokaiin chey kar oteol	heiß, Grad III | trocken in der Mitte des Grades | heiße Drogenfraktion I | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	heiß, Grad III | bis zur Mittelstufe getrocknet | heiße Drogenfraktion I | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	heiß, Grad III | bis zur Mittelstufe getrocknet | heiße Drogenfraktion I | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	heiß, Grad III; bis zur Mittelstufe getrocknet; heiße Drogenfraktion I; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	heiß, Grad III; bis zur Mittelstufe getrocknet; heiße Drogenfraktion I; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen
f106v	f106v.4	S	B	3	8	8	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ycheoto lsheo aiin chcthy okain chdal chdam charam	[ycheoto:?] | [lsheo:?] | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß im Zubereitungsrahmen, Grad II | trockener abgewogener Rohstoffposten I am Gradanfang | ein Maß Trockendroge abmessen | [charam:?]	[ycheoto:?] | [lsheo:?] | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß im Zubereitungsrahmen, Grad II | leicht getrockneter abgewogener Rohstoffposten I | ein Maß Trockendroge abmessen | [charam:?]	[ycheoto:?] | [lsheo:?] | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß im Zubereitungsrahmen, Grad II | leicht getrockneter abgewogener Rohstoffposten I | ein Maß Trockendroge abmessen | [charam:?]	[ycheoto:?]; [lsheo:?]; Menge III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß im Zubereitungsrahmen, Grad II; leicht getrockneter abgewogener Rohstoffposten I; ein Maß Trockendroge abmessen; [charam:?]	[ycheoto:?]; [lsheo:?]; Menge III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß im Zubereitungsrahmen, Grad II; leicht getrockneter abgewogener Rohstoffposten I; ein Maß Trockendroge abmessen; [charam:?]
f106v	f106v.40	S	B	3	12	12	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ko sheody qody ches aiin dair air opchedy pchdy kolchedy tcheodar podkor	[ko:?] | angefeuchteter Ansatz, abgeschlossen | stelle die Zubereitung fertig | trockenes Drogenmaterial, Mittelstufe | Menge III | abgemessene Fraktion II | zweite Drogenfraktion | vollständig getrocknetes Pulverpräparat | getrocknetes Pulver, Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?] | angefeuchteter Ansatz, abgeschlossen | stelle die Zubereitung fertig | trockenes Drogenmaterial, Mittelstufe | Menge III | abgemessene Fraktion II | zweite Drogenfraktion | vollständig getrocknetes Pulverpräparat | getrocknetes Pulver, Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?] | angefeuchteter Ansatz, abgeschlossen | stelle die Zubereitung fertig | trockenes Drogenmaterial, Mittelstufe | Menge III | abgemessene Fraktion II | zweite Drogenfraktion | vollständig getrocknetes Pulverpräparat | getrocknetes Pulver, Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?]; angefeuchteter Ansatz, abgeschlossen; stelle die Zubereitung fertig; trockenes Drogenmaterial, Mittelstufe; Menge III; abgemessene Fraktion II; zweite Drogenfraktion; vollständig getrocknetes Pulverpräparat; getrocknetes Pulver, Kompaktform; [kolchedy:?]; [tcheodar:?]; [podkor:?]	[ko:?]; angefeuchteter Ansatz, abgeschlossen; stelle die Zubereitung fertig; trockenes Drogenmaterial, Mittelstufe; Menge III; abgemessene Fraktion II; zweite Drogenfraktion; vollständig getrocknetes Pulverpräparat; getrocknetes Pulver, Kompaktform; [kolchedy:?]; [tcheodar:?]; [podkor:?]
f106v	f106v.41	S	B	3	9	9	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	otedy qoar cheey kaiin qokeeody okaiin oteey qoteedy choty	kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenfraktion I | trocken am Ende des Grades | heiß, Grad III | vollständig ausgekochter Ansatz | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades | kalt am Ende des Grades, abgeschlossen | kalter Trockenansatz	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen | Drogenfraktion I | vollständig getrocknet | heiß, Grad III | vollständig ausgekochter Ansatz | heiß, Grad III, im Ansatzrahmen | vollständig abgekühlter Ansatz | vollständig abgekühlt, abgeschlossen | kalter Trockenansatz	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen | Drogenfraktion I | vollständig getrocknet | heiß, Grad III | vollständig ausgekochter Ansatz | heiß, Grad III, im Ansatzrahmen | vollständig abgekühlter Ansatz | vollständig abgekühlt, abgeschlossen | kalter Trockenansatz	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen; Drogenfraktion I; vollständig getrocknet; heiß, Grad III; vollständig ausgekochter Ansatz; heiß, Grad III, im Ansatzrahmen; vollständig abgekühlter Ansatz; vollständig abgekühlt, abgeschlossen; kalter Trockenansatz	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen; Drogenfraktion I; vollständig getrocknet; heiß, Grad III; vollständig ausgekochter Ansatz; heiß, Grad III, im Ansatzrahmen; vollständig abgekühlter Ansatz; vollständig abgekühlt, abgeschlossen; kalter Trockenansatz
f106v	f106v.42	S	B	3	12	12	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	py chal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey	Pulver in Grundform | Rohstoffklasse I, trocken am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cheyky:?] | [okedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Zubereitung, Wertstufe III | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | Holzdroge bis zur mittleren Heizstufe	Pulver in Grundform | Rohstoffklasse I; leicht getrocknet | bis zur Mittelstufe angefeuchtet; abgeschlossen | vollständig abgekühlt, abgeschlossen | [cheyky:?] | [okedaiin:?] | bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen | Zubereitung, Wertstufe III | leicht getrocknet; abgeschlossen | leicht getrocknet | vollständig erhitzt, abgeschlossen | Holzdroge bis zur mittleren Heizstufe	Pulver in Grundform | Rohstoffklasse I; leicht getrocknet | bis zur Mittelstufe angefeuchtet; abgeschlossen | vollständig abgekühlt, abgeschlossen | [cheyky:?] | [okedaiin:?] | bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen | Zubereitung, Wertstufe III | leicht getrocknet; abgeschlossen | leicht getrocknet | vollständig erhitzt, abgeschlossen | Holzdroge bis zur mittleren Heizstufe	Pulver in Grundform; Rohstoffklasse I; leicht getrocknet; bis zur Mittelstufe angefeuchtet; abgeschlossen; vollständig abgekühlt, abgeschlossen; [cheyky:?]; [okedaiin:?]; bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen; Zubereitung, Wertstufe III; leicht getrocknet; abgeschlossen; leicht getrocknet; vollständig erhitzt, abgeschlossen; Holzdroge bis zur mittleren Heizstufe	Pulver in Grundform; Rohstoffklasse I; leicht getrocknet; bis zur Mittelstufe angefeuchtet; abgeschlossen; vollständig abgekühlt, abgeschlossen; [cheyky:?]; [okedaiin:?]; bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen; Zubereitung, Wertstufe III; leicht getrocknet; abgeschlossen; leicht getrocknet; vollständig erhitzt, abgeschlossen; Holzdroge bis zur mittleren Heizstufe
f106v	f106v.43	S	B	3	12	12	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | feucht am Ende des Grades | heiß, Grad III | Rohstoffklasse I | Rohstoffklasse I | [kalos:?] | trocken in der Mitte des Grades, abgeschlossen | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	bis zur Mittelstufe getrocknet; abgeschlossen | vollständig erhitzter Ansatz | vollständig erhitzt; abgeschlossen | vollständig erhitzter Ansatz | vollständig angefeuchtet | heiß, Grad III | Rohstoffklasse I | Rohstoffklasse I | [kalos:?] | bis zur Mittelstufe getrocknet; abgeschlossen | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	bis zur Mittelstufe getrocknet; abgeschlossen | vollständig erhitzter Ansatz | vollständig erhitzt; abgeschlossen | vollständig erhitzter Ansatz | vollständig angefeuchtet | heiß, Grad III | Rohstoffklasse I | Rohstoffklasse I | [kalos:?] | bis zur Mittelstufe getrocknet; abgeschlossen | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	bis zur Mittelstufe getrocknet; abgeschlossen; vollständig erhitzter Ansatz; vollständig erhitzt; abgeschlossen; vollständig erhitzter Ansatz; vollständig angefeuchtet; heiß, Grad III; Rohstoffklasse I; Rohstoffklasse I; [kalos:?]; bis zur Mittelstufe getrocknet; abgeschlossen; [dkaiin:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	bis zur Mittelstufe getrocknet; abgeschlossen; vollständig erhitzter Ansatz; vollständig erhitzt; abgeschlossen; vollständig erhitzter Ansatz; vollständig angefeuchtet; heiß, Grad III; Rohstoffklasse I; Rohstoffklasse I; [kalos:?]; bis zur Mittelstufe getrocknet; abgeschlossen; [dkaiin:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut
