statement_id	record_unit_id	page	boundary_from_previous	owner_trace	terminal_status	literal_card_chain_de	spoken_role_sequence	role_expansion_de	smoothed_workshop_clause_de	smoothing_is_dictionary_value
B2-S008	B2	f82r	FRESH_AFTER_CLOSE	mittlere linke Geräte-/Inline-Knotenstation	TERMINAL	Folgemaß | einsetzen · Quelle | kurz absetzen; Schluss	QUANTITY_OR_STAGE>TRANSFER_OR_ADDRESS>OPERATION_CLOSE	QUANTITY_OR_STAGE=nach Folgemaß | TRANSFER_OR_ADDRESS=Weg/Adresse: einsetzen Quelle | OPERATION_CLOSE=kurz absetzen	Neuer Schritt: nach Folgemaß; Weg/Adresse: einsetzen Quelle; kurz absetzen; Schritt schließen.	NO
B2-S009	B2	f82r	FRESH_AFTER_CLOSE	mittlere linke Geräte-/Inline-Knotenstation	TERMINAL	weiter · absetzen; schließen	PROCESS_OR_STATE	PROCESS_OR_STATE=Prozess: weiter absetzen	Neuer Schritt: Prozess: weiter absetzen; Schritt schließen.	NO
B2-S010	B2	f82r	FRESH_AFTER_CLOSE	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	lange einwirken | einsetzen | abführen | Klarauszug	OPERATION>OPERATION>TRANSFER_OR_ADDRESS>OBJECT	OPERATION=lange einwirken | OPERATION=einsetzen | TRANSFER_OR_ADDRESS=abführen | OBJECT=Arbeitsgegenstand: Klarauszug	Neuer Schritt: lange einwirken; einsetzen; abführen; Arbeitsgegenstand: Klarauszug.	NO
B2-S011	B2	f82r	OWNER_RESET	ungelöste mittlere rechte Linie-/Liegepodeststation	TERMINAL	Anteil zugeben | davon | Anteil zugeben | lange einwirken; Schluss	OPERATION>ANAPHOR>OPERATION>OPERATION_CLOSE	OPERATION=Anteil zugeben | ANAPHOR=davon | OPERATION=Anteil zugeben | OPERATION_CLOSE=lange einwirken	Neuer Besitzer »ungelöste mittlere rechte Linie-/Liegepodeststation«: Anteil zugeben; davon; Anteil zugeben; lange einwirken; Schritt schließen.	NO
B2-S012	B2	f82r	FRESH_AFTER_CLOSE	ungelöste mittlere rechte Linie-/Liegepodeststation -> unteres grünes Mehrfigurenfeld	TERMINAL	abführen · Posten | Klarauszug | kurz vorbereiten | lange einwirken | abführen · Klarlauf | Sollmaß | dies | einsetzen · vollständig; schließen	TRANSFER_OR_ADDRESS>OBJECT>OPERATION>OPERATION>PATH_OPERATION>QUANTITY_OR_STAGE>ANAPHOR>PROCESS_OR_STATE	TRANSFER_OR_ADDRESS=Weg/Adresse: abführen Posten | OBJECT=Arbeitsgegenstand: Klarauszug | OPERATION=kurz vorbereiten | OPERATION=lange einwirken | PATH_OPERATION=durch den örtlichen Weg: abführen Klarlauf | QUANTITY_OR_STAGE=nach Sollmaß | ANAPHOR=dies | PROCESS_OR_STATE=Prozess: einsetzen vollständig	Neuer Schritt: Weg/Adresse: abführen Posten; Arbeitsgegenstand: Klarauszug; kurz vorbereiten; lange einwirken; durch den örtlichen Weg: abführen Klarlauf; nach Sollmaß; dies; Prozess: einsetzen vollständig; Schritt schließen.	NO
B2-S013	B2	f82r	FRESH_AFTER_CLOSE	unteres grünes Mehrfigurenfeld	TERMINAL	abführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=abführen	Neuer Schritt: abführen; Schritt schließen.	NO
B2-S014	B2	f82r	FRESH_AFTER_CLOSE	unteres grünes Mehrfigurenfeld	NONCLOSE	abführen · Quelle	TRANSFER_OR_ADDRESS	TRANSFER_OR_ADDRESS=Weg/Adresse: abführen Quelle	Neuer Schritt: Weg/Adresse: abführen Quelle.	NO
B2-S015	B2	f82r	OWNER_RESET	lokale Randstationen des unteren Feldes	TERMINAL	Klarlauf | lange einwirken; Schluss	PATH_OPERATION>OPERATION_CLOSE	PATH_OPERATION=durch den örtlichen Weg: Klarlauf | OPERATION_CLOSE=lange einwirken	Neuer Besitzer »lokale Randstationen des unteren Feldes«: durch den örtlichen Weg: Klarlauf; lange einwirken; Schritt schließen.	NO
B2-S016	B2	f82r	FRESH_AFTER_CLOSE	lokale Randstationen des unteren Feldes	TERMINAL	dorthin | abführen · übertragen · Quelle | teilen | Sollmaß | danach · länger · Posten | bemessen | kurz einwirken | zuführen · übertragen; schließen	ANAPHOR>TRANSFER_OR_ADDRESS>OPERATION>QUANTITY_OR_STAGE>PROCESS_OR_STATE>OPERATION>OPERATION>TRANSFER_OR_ADDRESS	ANAPHOR=dorthin | TRANSFER_OR_ADDRESS=Weg/Adresse: abführen übertragen Quelle | OPERATION=teilen | QUANTITY_OR_STAGE=nach Sollmaß | PROCESS_OR_STATE=Prozess: danach länger Posten | OPERATION=bemessen | OPERATION=kurz einwirken | TRANSFER_OR_ADDRESS=Weg/Adresse: zuführen übertragen	Neuer Schritt: dorthin; Weg/Adresse: abführen übertragen Quelle; teilen; nach Sollmaß; Prozess: danach länger Posten; bemessen; kurz einwirken; Weg/Adresse: zuführen übertragen; Schritt schließen.	NO
B2-S017	B2	f82r	FRESH_AFTER_CLOSE	lokale Randstationen des unteren Feldes	TERMINAL	halten · kurz · Ziel | Ziel; schließen	PROCESS_OR_STATE>TRANSFER_OR_ADDRESS	PROCESS_OR_STATE=Prozess: halten kurz Ziel | TRANSFER_OR_ADDRESS=zum Ziel	Neuer Schritt: Prozess: halten kurz Ziel; zum Ziel; Schritt schließen.	NO
B2-S018	B2	f82r	FRESH_AFTER_CLOSE	lokale Randstationen des unteren Feldes	TERMINAL	lange einwirken; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=lange einwirken	Neuer Schritt: lange einwirken; Schritt schließen.	NO
B2-S019	B2	f82r	FRESH_AFTER_CLOSE	lokale Randstationen des unteren Feldes	TERMINAL	waschen; schließen	PATH_OPERATION	PATH_OPERATION=durch den örtlichen Weg: waschen	Neuer Schritt: durch den örtlichen Weg: waschen; Schritt schließen.	NO
B2-S020	B2	f82r	FRESH_AFTER_CLOSE	lokale Randstationen des unteren Feldes	TERMINAL	lange Folgestufe; Schluss	STATE_CLOSE	STATE_CLOSE=Zustand/Phase: lange Folgestufe	Neuer Schritt: Zustand/Phase: lange Folgestufe; Schritt schließen.	NO
B2-S021	B2	f82r	FRESH_AFTER_CLOSE	lokale Randstationen des unteren Feldes	TERMINAL	lange einwirken; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=lange einwirken	Neuer Schritt: lange einwirken; Schritt schließen.	NO
B2-S022	B2	f82r	FRESH_AFTER_CLOSE	lokale Randstationen des unteren Feldes	TERMINAL	abführen · übertragen; schließen	TRANSFER_OR_ADDRESS	TRANSFER_OR_ADDRESS=Weg/Adresse: abführen übertragen	Neuer Schritt: Weg/Adresse: abführen übertragen; Schritt schließen.	NO
B3-S001	B3	f83r	RECORD_START	obere offene Fächer-Randstation	TERMINAL	lange sammeln; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=lange sammeln	Besitzer »obere offene Fächer-Randstation«: lange sammeln; Schritt schließen.	NO
B3-S002	B3	f83r	FRESH_AFTER_CLOSE	obere offene Fächer-Randstation	TERMINAL	danach dorthin | wärmen · länger; schließen	ANAPHOR>PROCESS_OR_STATE	ANAPHOR=danach dorthin | PROCESS_OR_STATE=Prozess: wärmen länger	Neuer Schritt: danach dorthin; Prozess: wärmen länger; Schritt schließen.	NO
B3-S003	B3	f83r	FRESH_AFTER_CLOSE	obere offene Fächer-Randstation	TERMINAL	dies | Sollmaß | dies | abführen; Schluss	ANAPHOR>QUANTITY_OR_STAGE>ANAPHOR>OPERATION_CLOSE	ANAPHOR=dies | QUANTITY_OR_STAGE=nach Sollmaß | ANAPHOR=dies | OPERATION_CLOSE=abführen	Neuer Schritt: dies; nach Sollmaß; dies; abführen; Schritt schließen.	NO
B3-S004	B3	f83r	FRESH_AFTER_CLOSE	obere offene Fächer-Randstation	NONCLOSE	bemessen | danach dorthin | davon	OPERATION>ANAPHOR>ANAPHOR	OPERATION=bemessen | ANAPHOR=danach dorthin | ANAPHOR=davon	Neuer Schritt: bemessen; danach dorthin; davon.	NO
B3-S005	B3	f83r	OWNER_RESET	mittlere runde Gefäß-Randstation	TERMINAL	überführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=überführen	Neuer Besitzer »mittlere runde Gefäß-Randstation«: überführen; Schritt schließen.	NO
B3-S006	B3	f83r	FRESH_AFTER_CLOSE	mittlere runde Gefäß-Randstation	TERMINAL	übertragen · Posten | dorthin einsetzen | weiterführen; Schluss	TRANSFER_OR_ADDRESS>OPERATION>OPERATION_CLOSE	TRANSFER_OR_ADDRESS=Weg/Adresse: übertragen Posten | OPERATION=dorthin einsetzen | OPERATION_CLOSE=weiterführen	Neuer Schritt: Weg/Adresse: übertragen Posten; dorthin einsetzen; weiterführen; Schritt schließen.	NO
B3-S007	B3	f83r	FRESH_AFTER_CLOSE	mittlere runde Gefäß-Randstation	TERMINAL	bemessen | überführen | lange einwirken; Schluss	OPERATION>OPERATION>OPERATION_CLOSE	OPERATION=bemessen | OPERATION=überführen | OPERATION_CLOSE=lange einwirken	Neuer Schritt: bemessen; überführen; lange einwirken; Schritt schließen.	NO
B3-S008	B3	f83r	FRESH_AFTER_CLOSE	mittlere runde Gefäß-Randstation	TERMINAL	abführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=abführen	Neuer Schritt: abführen; Schritt schließen.	NO
B3-S009	B3	f83r	FRESH_AFTER_CLOSE	mittlere runde Gefäß-Randstation	NONCLOSE	einsetzen	OPERATION	OPERATION=einsetzen	Neuer Schritt: einsetzen.	NO
B3-S010	B3	f83r	OWNER_RESET	untere korbartige Gefäß-Randstation	TERMINAL	zuführen · übertragen · Ziel | danach · kurz; schließen	TRANSFER_OR_ADDRESS>PROCESS_OR_STATE	TRANSFER_OR_ADDRESS=Weg/Adresse: zuführen übertragen Ziel | PROCESS_OR_STATE=Prozess: danach kurz	Neuer Besitzer »untere korbartige Gefäß-Randstation«: Weg/Adresse: zuführen übertragen Ziel; Prozess: danach kurz; Schritt schließen.	NO
B3-S011	B3	f83r	FRESH_AFTER_CLOSE	untere korbartige Gefäß-Randstation	NONCLOSE	bereitstellen · übertragen · Posten | einsetzen | überführen | Quelle · Posten	PROCESS_OR_STATE>OPERATION>OPERATION>TRANSFER_OR_ADDRESS	PROCESS_OR_STATE=Prozess: bereitstellen übertragen Posten | OPERATION=einsetzen | OPERATION=überführen | TRANSFER_OR_ADDRESS=Weg/Adresse: Quelle Posten	Neuer Schritt: Prozess: bereitstellen übertragen Posten; einsetzen; überführen; Weg/Adresse: Quelle Posten.	NO
B3-S012	B3	f83r	CONTINUE_SAME_OWNER_OPEN	untere korbartige Gefäß-Randstation	TERMINAL	Ansatz | kurz absetzen; Schluss	OBJECT>OPERATION_CLOSE	OBJECT=Arbeitsgegenstand: Ansatz | OPERATION_CLOSE=kurz absetzen	mit dem aus der Quelle überführten Posten weiter: Arbeitsgegenstand: Ansatz; kurz absetzen; Schritt schließen.	NO
B3-S013	B3	f83r	FRESH_AFTER_CLOSE	untere korbartige Gefäß-Randstation	TERMINAL	bemessen | Anteil | kurz vorbereiten | kurz einwirken; Schluss	OPERATION>QUANTITY_OR_STAGE>OPERATION>OPERATION_CLOSE	OPERATION=bemessen | QUANTITY_OR_STAGE=einen Anteil | OPERATION=kurz vorbereiten | OPERATION_CLOSE=kurz einwirken	Neuer Schritt: bemessen; einen Anteil; kurz vorbereiten; kurz einwirken; Schritt schließen.	NO
B3-S014	B3	f83r	FRESH_AFTER_CLOSE	untere korbartige Gefäß-Randstation	TERMINAL	einsetzen · Lauf | absetzen · länger; schließen	TRANSFER_OR_ADDRESS>PROCESS_OR_STATE	TRANSFER_OR_ADDRESS=Weg/Adresse: einsetzen Lauf | PROCESS_OR_STATE=Prozess: absetzen länger	Neuer Schritt: Weg/Adresse: einsetzen Lauf; Prozess: absetzen länger; Schritt schließen.	NO
B3-S015	B3	f83r	FRESH_AFTER_CLOSE	untere korbartige Gefäß-Randstation	TERMINAL	abführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=abführen	Neuer Schritt: abführen; Schritt schließen.	NO
B3-S016	B3	f83r	FRESH_AFTER_CLOSE	untere korbartige Gefäß-Randstation -> ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	abführen | einführen; Schluss	TRANSFER_OR_ADDRESS>OPERATION_CLOSE	TRANSFER_OR_ADDRESS=abführen | OPERATION_CLOSE=einführen	Neuer Schritt: abführen; einführen; Schritt schließen.	NO
B3-S017	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	lange einwirken; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=lange einwirken	Neuer Schritt: lange einwirken; Schritt schließen.	NO
B3-S018	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	kurz absetzen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=kurz absetzen	Neuer Schritt: kurz absetzen; Schritt schließen.	NO
B3-S019	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	einsetzen · absetzen; schließen	PROCESS_OR_STATE	PROCESS_OR_STATE=Prozess: einsetzen absetzen	Neuer Schritt: Prozess: einsetzen absetzen; Schritt schließen.	NO
B3-S020	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	dorthin | abführen; Schluss	ANAPHOR>OPERATION_CLOSE	ANAPHOR=dorthin | OPERATION_CLOSE=abführen	Neuer Schritt: dorthin; abführen; Schritt schließen.	NO
B3-S021	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	bemessen | bereit | dorthin | dies | Sollmaß | am Ziel absetzen | bereitstellen · kurz · Posten | dies | dorthin | bereit | Ziel · übertragen; schließen	OPERATION>STATE>ANAPHOR>ANAPHOR>QUANTITY_OR_STAGE>STATE>PROCESS_OR_STATE>ANAPHOR>ANAPHOR>STATE>TRANSFER_OR_ADDRESS	OPERATION=bemessen | STATE=bis bereit | ANAPHOR=dorthin | ANAPHOR=dies | QUANTITY_OR_STAGE=nach Sollmaß | STATE=Zustand/Phase: am Ziel absetzen | PROCESS_OR_STATE=Prozess: bereitstellen kurz Posten | ANAPHOR=dies | ANAPHOR=dorthin | STATE=bis bereit | TRANSFER_OR_ADDRESS=Weg/Adresse: Ziel übertragen	Neuer Schritt: bemessen; bis bereit; dorthin; dies; nach Sollmaß; Zustand/Phase: am Ziel absetzen; Prozess: bereitstellen kurz Posten; dies; dorthin; bis bereit; Weg/Adresse: Ziel übertragen; Schritt schließen.	NO
B3-S022	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	danach · übertragen; schließen	TRANSFER_OR_ADDRESS	TRANSFER_OR_ADDRESS=Weg/Adresse: danach übertragen	Neuer Schritt: Weg/Adresse: danach übertragen; Schritt schließen.	NO
B3-S023	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	abführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=abführen	Neuer Schritt: abführen; Schritt schließen.	NO
B3-S024	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	überführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=überführen	Neuer Schritt: überführen; Schritt schließen.	NO
B3-S025	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	einführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=einführen	Neuer Schritt: einführen; Schritt schließen.	NO
B3-S026	B3	f83r	FRESH_AFTER_CLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar -> Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	übertragen · Quelle | absetzen · Sollmaß | überführen | Anteil zugeben | bereit | Ziel · Bereitung | lange sammeln; Schluss	TRANSFER_OR_ADDRESS>PROCESS_OR_STATE>OPERATION>OPERATION>STATE>OBJECT>OPERATION_CLOSE	TRANSFER_OR_ADDRESS=Weg/Adresse: übertragen Quelle | PROCESS_OR_STATE=Prozess: absetzen Sollmaß | OPERATION=überführen | OPERATION=Anteil zugeben | STATE=bis bereit | OBJECT=Arbeitsgegenstand: Ziel Bereitung | OPERATION_CLOSE=lange sammeln	Neuer Schritt: Weg/Adresse: übertragen Quelle; Prozess: absetzen Sollmaß; überführen; Anteil zugeben; bis bereit; Arbeitsgegenstand: Ziel Bereitung; lange sammeln; Schritt schließen.	NO
B3-S027	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange Folgestufe; Schluss	STATE_CLOSE	STATE_CLOSE=Zustand/Phase: lange Folgestufe	Neuer Schritt: Zustand/Phase: lange Folgestufe; Schritt schließen.	NO
B3-S028	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange einwirken | kurz einwirken; Schluss	OPERATION>OPERATION_CLOSE	OPERATION=lange einwirken | OPERATION_CLOSE=kurz einwirken	Neuer Schritt: lange einwirken; kurz einwirken; Schritt schließen.	NO
B3-S029	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	weiter | vollständig · Teil | kurz einwirken; Schluss	LINK_OR_ORDER>PROCESS_OR_STATE>OPERATION_CLOSE	LINK_OR_ORDER=weiter | PROCESS_OR_STATE=Prozess: vollständig Teil | OPERATION_CLOSE=kurz einwirken	Neuer Schritt: weiter; Prozess: vollständig Teil; kurz einwirken; Schritt schließen.	NO
B3-S030	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	einsetzen | Sollmaß | Lauf | danach · übertragen; schließen	OPERATION>QUANTITY_OR_STAGE>TRANSFER_OR_ADDRESS>TRANSFER_OR_ADDRESS	OPERATION=einsetzen | QUANTITY_OR_STAGE=nach Sollmaß | TRANSFER_OR_ADDRESS=am Lauf | TRANSFER_OR_ADDRESS=Weg/Adresse: danach übertragen	Neuer Schritt: einsetzen; nach Sollmaß; am Lauf; Weg/Adresse: danach übertragen; Schritt schließen.	NO
B3-S031	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange einwirken; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=lange einwirken	Neuer Schritt: lange einwirken; Schritt schließen.	NO
B3-S032	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	übertragen · Anteil | überführen | danach · kurz · Sollmaß | Folgemaß | danach · kurz; schließen	TRANSFER_OR_ADDRESS>OPERATION>PROCESS_OR_STATE>QUANTITY_OR_STAGE>PROCESS_OR_STATE	TRANSFER_OR_ADDRESS=Weg/Adresse: übertragen Anteil | OPERATION=überführen | PROCESS_OR_STATE=Prozess: danach kurz Sollmaß | QUANTITY_OR_STAGE=nach Folgemaß | PROCESS_OR_STATE=Prozess: danach kurz	Neuer Schritt: Weg/Adresse: übertragen Anteil; überführen; Prozess: danach kurz Sollmaß; nach Folgemaß; Prozess: danach kurz; Schritt schließen.	NO
B3-S033	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	abziehen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=abziehen	Neuer Schritt: abziehen; Schritt schließen.	NO
B3-S034	B3	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	Arbeitsstufe | bereit | Anteil | Folgemaß | Ziel · Posten | kurz absetzen; Schluss	QUANTITY_OR_STAGE>STATE>QUANTITY_OR_STAGE>QUANTITY_OR_STAGE>TRANSFER_OR_ADDRESS>OPERATION_CLOSE	QUANTITY_OR_STAGE=auf Arbeitsstufe | STATE=bis bereit | QUANTITY_OR_STAGE=einen Anteil | QUANTITY_OR_STAGE=nach Folgemaß | TRANSFER_OR_ADDRESS=Weg/Adresse: Ziel Posten | OPERATION_CLOSE=kurz absetzen	Neuer Schritt: auf Arbeitsstufe; bis bereit; einen Anteil; nach Folgemaß; Weg/Adresse: Ziel Posten; kurz absetzen; Schritt schließen.	NO
B4-S001	B4	f83r	RECORD_START	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange einwirken; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=lange einwirken	Besitzer »Hauptpaar am sichtbaren ungerichteten Bogen«: lange einwirken; Schritt schließen.	NO
B4-S002	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	weiter · Posten | lange einwirken | kurz einwirken; Schluss	LINK_OR_ORDER>OPERATION>OPERATION_CLOSE	LINK_OR_ORDER=weiter Posten | OPERATION=lange einwirken | OPERATION_CLOSE=kurz einwirken	Neuer Schritt: weiter Posten; lange einwirken; kurz einwirken; Schritt schließen.	NO
B4-S003	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	überführen | danach dorthin | das nächste | lange einwirken | einsetzen | weiter | kurz absetzen; Schluss	OPERATION>ANAPHOR>ANAPHOR>OPERATION>OPERATION>LINK_OR_ORDER>OPERATION_CLOSE	OPERATION=überführen | ANAPHOR=danach dorthin | ANAPHOR=als Nächstes | OPERATION=lange einwirken | OPERATION=einsetzen | LINK_OR_ORDER=weiter | OPERATION_CLOSE=kurz absetzen	Neuer Schritt: überführen; danach dorthin; als Nächstes; lange einwirken; einsetzen; weiter; kurz absetzen; Schritt schließen.	NO
B4-S004	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	einsetzen · Posten · festbinden	OPERATION	OPERATION=einsetzen Posten festbinden	Neuer Schritt: einsetzen Posten festbinden; Schritt schließen.	NO
B4-S005	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	Einlage | überführen | lange einwirken; Schluss	OBJECT>OPERATION>OPERATION_CLOSE	OBJECT=Arbeitsgegenstand: Einlage | OPERATION=überführen | OPERATION_CLOSE=lange einwirken	Neuer Schritt: Arbeitsgegenstand: Einlage; überführen; lange einwirken; Schritt schließen.	NO
B4-S006	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	seihen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=seihen	Neuer Schritt: seihen; Schritt schließen.	NO
B4-S007	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	seihen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=seihen	Neuer Schritt: seihen; Schritt schließen.	NO
B4-S008	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	Sollmaß | länger bearbeiten | halten · länger · Posten | kurz einwirken; Schluss	QUANTITY_OR_STAGE>OPERATION>PROCESS_OR_STATE>OPERATION_CLOSE	QUANTITY_OR_STAGE=nach Sollmaß | OPERATION=länger bearbeiten | PROCESS_OR_STATE=Prozess: halten länger Posten | OPERATION_CLOSE=kurz einwirken	Neuer Schritt: nach Sollmaß; länger bearbeiten; Prozess: halten länger Posten; kurz einwirken; Schritt schließen.	NO
B4-S009	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz absetzen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=kurz absetzen	Neuer Schritt: kurz absetzen; Schritt schließen.	NO
B4-S010	B4	f83r	FRESH_AFTER_CLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	fertig	STATE_CLOSE	STATE_CLOSE=bis fertig	Neuer Schritt: bis fertig; Schritt schließen.	NO
B4-S011	B4	f83r	OWNER_RESET	linke offene Fransen-/Unterlaufstation	TERMINAL	Sollmaß | kurz wärmen | einsetzen · länger · weiter | Anteil zugeben | überführen | weiter | abführen · kurz; schließen	QUANTITY_OR_STAGE>OPERATION>PROCESS_OR_STATE>OPERATION>OPERATION>LINK_OR_ORDER>PROCESS_OR_STATE	QUANTITY_OR_STAGE=nach Sollmaß | OPERATION=kurz wärmen | PROCESS_OR_STATE=Prozess: einsetzen länger weiter | OPERATION=Anteil zugeben | OPERATION=überführen | LINK_OR_ORDER=weiter | PROCESS_OR_STATE=Prozess: abführen kurz	Neuer Besitzer »linke offene Fransen-/Unterlaufstation«: nach Sollmaß; kurz wärmen; Prozess: einsetzen länger weiter; Anteil zugeben; überführen; weiter; Prozess: abführen kurz; Schritt schließen.	NO
B4-S012	B4	f83r	FRESH_AFTER_CLOSE	linke offene Fransen-/Unterlaufstation	TERMINAL	abführen; Schluss	OPERATION_CLOSE	OPERATION_CLOSE=abführen	Neuer Schritt: abführen; Schritt schließen.	NO
B4-S013	B4	f83r	FRESH_AFTER_CLOSE	linke offene Fransen-/Unterlaufstation	TERMINAL	einsetzen · weiter | kurz absetzen; Schluss	LINK_OR_ORDER>OPERATION_CLOSE	LINK_OR_ORDER=einsetzen weiter | OPERATION_CLOSE=kurz absetzen	Neuer Schritt: einsetzen weiter; kurz absetzen; Schritt schließen.	NO
B4-S014	B4	f83r	FRESH_AFTER_CLOSE	linke offene Fransen-/Unterlaufstation	TERMINAL	Ansatz | dies | Kurzpassage | Lauf · Posten; schließen	OBJECT>ANAPHOR>PATH_OPERATION>TRANSFER_OR_ADDRESS	OBJECT=Arbeitsgegenstand: Ansatz | ANAPHOR=dies | PATH_OPERATION=durch den örtlichen Weg: Kurzpassage | TRANSFER_OR_ADDRESS=Weg/Adresse: Lauf Posten	Neuer Schritt: Arbeitsgegenstand: Ansatz; dies; durch den örtlichen Weg: Kurzpassage; Weg/Adresse: Lauf Posten; Schritt schließen.	NO
B4-S015	B4	f83r	FRESH_AFTER_CLOSE	linke offene Fransen-/Unterlaufstation -> rechte S-Lauf-/Mehrarmknotenstation	TERMINAL	Anteil zugeben | Klarauszug | Anteil | Passage · Ziel | auffangen · kurz · Posten | abführen; Schluss	OPERATION>OBJECT>QUANTITY_OR_STAGE>PATH_OPERATION>PROCESS_OR_STATE>OPERATION_CLOSE	OPERATION=Anteil zugeben | OBJECT=Arbeitsgegenstand: Klarauszug | QUANTITY_OR_STAGE=einen Anteil | PATH_OPERATION=durch den örtlichen Weg: Passage Ziel | PROCESS_OR_STATE=Prozess: auffangen kurz Posten | OPERATION_CLOSE=abführen	Neuer Schritt: Anteil zugeben; Arbeitsgegenstand: Klarauszug; einen Anteil; durch den örtlichen Weg: Passage Ziel; Prozess: auffangen kurz Posten; abführen; Schritt schließen.	NO
B4-S016	B4	f83r	FRESH_AFTER_CLOSE	rechte S-Lauf-/Mehrarmknotenstation	TERMINAL	weiterer Anteil | dorthin | ausgießen · Quelle | kurz absetzen; Schluss	QUANTITY_OR_STAGE>ANAPHOR>TRANSFER_OR_ADDRESS>OPERATION_CLOSE	QUANTITY_OR_STAGE=einen weiteren Anteil | ANAPHOR=dorthin | TRANSFER_OR_ADDRESS=Weg/Adresse: ausgießen Quelle | OPERATION_CLOSE=kurz absetzen	Neuer Schritt: einen weiteren Anteil; dorthin; Weg/Adresse: ausgießen Quelle; kurz absetzen; Schritt schließen.	NO
