edition	paragraph	page	at	word	value	head	head_at	category	numerator	numerator_at	denominator	denominator_at	raw_line
IT2a	f2v|f2v.1-f2v.4	f2v	IT2a|f2v.1|G008	dair	A	chor	IT2a|f2v.1|G007	MATERIAL_HEAD_ASSUMED	chor	IT2a|f2v.1|G007	kooiin	IT2a|f2v.1|G001	kooiin cheo pchor otaiin o dain chor dair shty
IT2a	f2v|f2v.1-f2v.4	f2v	IT2a|f2v.2|G009	daiin	C	chor	IT2a|f2v.2|G008	MATERIAL_HEAD_ASSUMED	chor	IT2a|f2v.2|G008	kooiin	IT2a|f2v.1|G001	kcho kchy sho shol qotcho loeees qoty chor daiin
IT2a	f2v|f2v.1-f2v.4	f2v	IT2a|f2v.3|G008	daiin	C	chcthy	IT2a|f2v.3|G007	UNKNOWN_HEAD	chor	IT2a|f2v.3|G002	kooiin	IT2a|f2v.1|G001	otchy chor lshy chol chody chodain chcthy daiin
IT2a	f56r|f56r.9-f56r.19	f56r	IT2a|f56r.11|G003	daiin	C	kcheey	IT2a|f56r.11|G002	UNKNOWN_HEAD	okaiin	IT2a|f56r.10|G006	ytchor	IT2a|f56r.10|G001	shy kcheey daiin cthol chor chokor
IT2a	f56r|f56r.9-f56r.19	f56r	IT2a|f56r.17|G004	daiin	C	schey	IT2a|f56r.17|G003	UNKNOWN_HEAD	cthy	IT2a|f56r.15|G003	chor	IT2a|f56r.11|G005	chokeey qokcheey schey daiin dy
IT2a	f56r|f56r.9-f56r.19	f56r	IT2a|f56r.19|G003	daiin	C	keol	IT2a|f56r.19|G002	MATERIAL_HEAD_ASSUMED	keol	IT2a|f56r.19|G002	cthy	IT2a|f56r.15|G003	otchey keol daiin
ZL3b	f108v|f108v.30-f108v.53	f108v	ZL3b|f108v.32|G001	dain	B			NO_LEFT_HEAD	keol	ZL3b|f108v.30|G003			dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam
ZL3b	f108v|f108v.30-f108v.53	f108v	ZL3b|f108v.35|G001	daiin	C			NO_LEFT_HEAD	keol	ZL3b|f108v.30|G003			daiin chedy lchedy sholkeedy qokeedy chey qokeey qokeedy oteedy lchedam
ZL3b	f108v|f108v.30-f108v.53	f108v	ZL3b|f108v.36|G001	daiin	C			NO_LEFT_HEAD	keol	ZL3b|f108v.30|G003			daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys
ZL3b	f108v|f108v.30-f108v.53	f108v	ZL3b|f108v.36|G009	dain	B	chedy	ZL3b|f108v.36|G008	UNKNOWN_HEAD	chor	ZL3b|f108v.36|G005	keol	ZL3b|f108v.30|G003	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys
ZL3b	f108v|f108v.30-f108v.53	f108v	ZL3b|f108v.40|G001	daiin	C			NO_LEFT_HEAD	chor	ZL3b|f108v.36|G005	keol	ZL3b|f108v.30|G003	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
ZL3b	f108v|f108v.30-f108v.53	f108v	ZL3b|f108v.52|G009	daiin	C	llchey	ZL3b|f108v.52|G008	UNKNOWN_HEAD	keol	ZL3b|f108v.46|G007	chy	ZL3b|f108v.41|G008	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
ZL3b	f116r|f116r.31-f116r.45	f116r	ZL3b|f116r.36|G007	dain	B	l	ZL3b|f116r.36|G006	UNKNOWN_HEAD	okaiin	ZL3b|f116r.34|G010			qokeey rain shey okeey lkain l dain chey sheckhy q{cthh}y qokl ain
ZL3b	f116r|f116r.31-f116r.45	f116r	ZL3b|f116r.38|G001	daiin	C			NO_LEFT_HEAD	okaiin	ZL3b|f116r.34|G010			daiin qokeey lshey qokaiin chkar shey okaiin chedy qokeedy raiin shy
ZL3b	f15r|f15r.1-f15r.15	f15r	ZL3b|f15r.1|G007	daiin	C	shey	ZL3b|f15r.1|G006	UNKNOWN_HEAD					tshor shey tchaly shy chtols shey daiin
ZL3b	f15r|f15r.1-f15r.15	f15r	ZL3b|f15r.3|G004	daiin	C	tydy	ZL3b|f15r.3|G003	UNKNOWN_HEAD					qokaiin qotchy tydy daiin chol cthy
ZL3b	f15r|f15r.1-f15r.15	f15r	ZL3b|f15r.5|G005	daiin	C	cthy	ZL3b|f15r.5|G004	MATERIAL_HEAD_ASSUMED	cthy	ZL3b|f15r.5|G004	shor	ZL3b|f15r.5|G003	qotchy r shor cthy daiin cthy dy
ZL3b	f15r|f15r.1-f15r.15	f15r	ZL3b|f15r.7|G001	daiin	C			NO_LEFT_HEAD	cthy	ZL3b|f15r.5|G006	shor	ZL3b|f15r.5|G003	daiin shkaiin cthy sho keocthy
ZL3b	f15r|f15r.1-f15r.15	f15r	ZL3b|f15r.8|G005	dain	B	s	ZL3b|f15r.8|G004	UNKNOWN_HEAD	cthy	ZL3b|f15r.7|G003	shor	ZL3b|f15r.5|G003	shocthy tol kaiin s dain ctholy
ZL3b	f15r|f15r.1-f15r.15	f15r	ZL3b|f15r.13|G005	dain	B	cthy	ZL3b|f15r.13|G004	MATERIAL_HEAD_ASSUMED	cthy	ZL3b|f15r.13|G004	shan	ZL3b|f15r.12|G006	ykshol dor sheey cthy dain sky shor shoty
ZL3b	f15r|f15r.1-f15r.15	f15r	ZL3b|f15r.14|G004	daiin	C	chol	ZL3b|f15r.14|G003	QUALITY_HEAD_ASSUMED	shor	ZL3b|f15r.13|G007	cthy	ZL3b|f15r.13|G004	otcho kchy chol daiin {ith}ar ytol dor dom
ZL3b	f18r|f18r.5-f18r.14	f18r	ZL3b|f18r.6|G003	dair	A	kchor	ZL3b|f18r.6|G002	UNKNOWN_HEAD	cthol	ZL3b|f18r.5|G004	cthaiin	ZL3b|f18r.5|G003	ychy kchor dair ytol chcthy dar dar dal
ZL3b	f18r|f18r.5-f18r.14	f18r	ZL3b|f18r.12|G003	daiin	C	cthol	ZL3b|f18r.12|G002	MATERIAL_HEAD_ASSUMED	cthol	ZL3b|f18r.12|G002	chor	ZL3b|f18r.11|G004	ychair cthol daiin qokchy cthy
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.1|G008	daiin	C	qoky	ZL3b|f19r.1|G007	UNKNOWN_HEAD					pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.2|G008	daiin	C	chordy	ZL3b|f19r.2|G007	UNKNOWN_HEAD	chor	ZL3b|f19r.2|G002			dshy chor y tchy chol dytchy chordy daiin dyty @241; cho@242;<!corr?>
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.4|G002	daiin	C	qokorar	ZL3b|f19r.4|G001	UNKNOWN_HEAD	chor	ZL3b|f19r.2|G002			qokorar daiin chckhy shy kchor
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.5|G004	daiin	C	qoky	ZL3b|f19r.5|G003	UNKNOWN_HEAD	chor	ZL3b|f19r.2|G002			otchy tchy qoky daiin @243;
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.6|G003	daiin	C	shy	ZL3b|f19r.6|G002	QUALITY_HEAD_ASSUMED	chor	ZL3b|f19r.2|G002			yshor shy daiin otytchy daiin
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.6|G005	daiin	C	otytchy	ZL3b|f19r.6|G004	UNKNOWN_HEAD	chor	ZL3b|f19r.2|G002			yshor shy daiin otytchy daiin
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.10|G001	daiin	C			NO_LEFT_HEAD	chor	ZL3b|f19r.8|G005			daiin cthor chol ykchor chordy
ZL3b	f19r|f19r.1-f19r.13	f19r	ZL3b|f19r.12|G003	daiin	C	chor	ZL3b|f19r.12|G002	MATERIAL_HEAD_ASSUMED	chor	ZL3b|f19r.12|G002			ykchor chor daiin daiinol
ZL3b	f24r|f24r.1-f24r.20	f24r	ZL3b|f24r.1|G008	daiin	C	cheol	ZL3b|f24r.1|G007	UNKNOWN_HEAD	chor	ZL3b|f24r.1|G004			por or y chor opchar she cheol daiin or
ZL3b	f24r|f24r.1-f24r.20	f24r	ZL3b|f24r.8|G005	daiin	C	qoear	ZL3b|f24r.8|G004	UNKNOWN_HEAD	cthol	ZL3b|f24r.7|G005	cthy	ZL3b|f24r.5|G005	ychor s om qoear daiin qokeol
ZL3b	f24r|f24r.1-f24r.20	f24r	ZL3b|f24r.18|G003	daiin	C	chol	ZL3b|f24r.18|G002	QUALITY_HEAD_ASSUMED	chor	ZL3b|f24r.10|G003	odaiin	ZL3b|f24r.9|G001	ycheol chol daiin chol s
ZL3b	f34r|f34r.10-f34r.15	f34r	ZL3b|f34r.12|G012	daiin	C	ar	ZL3b|f34r.12|G011	UNKNOWN_HEAD					char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam
ZL3b	f38r|f38r.1-f38r.6	f38r	ZL3b|f38r.5|G007	dain	B	ctho	ZL3b|f38r.5|G006	MATERIAL_HEAD_ASSUMED	ctho	ZL3b|f38r.5|G006	chor	ZL3b|f38r.5|G005	o kor chey kain chor ctho dain ckholdy
ZL3b	f38r|f38r.1-f38r.6	f38r	ZL3b|f38r.6|G004	daiin	C	kos	ZL3b|f38r.6|G003	UNKNOWN_HEAD	ctho	ZL3b|f38r.5|G006	chor	ZL3b|f38r.5|G005	ysho sho kos daiin okoy chochor daiin
ZL3b	f38r|f38r.1-f38r.6	f38r	ZL3b|f38r.6|G007	daiin	C	chochor	ZL3b|f38r.6|G006	UNKNOWN_HEAD	ctho	ZL3b|f38r.5|G006	chor	ZL3b|f38r.5|G005	ysho sho kos daiin okoy chochor daiin
ZL3b	f42v|f42v.1-f42v.8	f42v	ZL3b|f42v.1|G009	dain	B	chor	ZL3b|f42v.1|G008	MATERIAL_HEAD_ASSUMED	chor	ZL3b|f42v.1|G008			@156;cho {cto} sheey qocho taiin shols chol chor dain
ZL3b	f42v|f42v.1-f42v.8	f42v	ZL3b|f42v.2|G008	dain	B	dan	ZL3b|f42v.2|G007	UNKNOWN_HEAD	chor	ZL3b|f42v.1|G008			dshey tchey y kchey chtchy {c@245;h}y dan dain otol daiin
ZL3b	f42v|f42v.1-f42v.8	f42v	ZL3b|f42v.2|G010	daiin	C	otol	ZL3b|f42v.2|G009	UNKNOWN_HEAD	chor	ZL3b|f42v.1|G008			dshey tchey y kchey chtchy {c@245;h}y dan dain otol daiin
ZL3b	f48r|f48r.1-f48r.9	f48r	ZL3b|f48r.2|G001	daiin	C			NO_LEFT_HEAD					daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy
ZL3b	f48r|f48r.1-f48r.9	f48r	ZL3b|f48r.4|G002	dain	B	tolkeol	ZL3b|f48r.4|G001	UNKNOWN_HEAD					tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r
ZL3b	f55v|f55v.7-f55v.12	f55v	ZL3b|f55v.12|G001	daiin	C			NO_LEFT_HEAD	okaiin	ZL3b|f55v.10|G005			daiin [a:o]r cheky olkeechy sl ar aiin daiin otam
ZL3b	f55v|f55v.7-f55v.12	f55v	ZL3b|f55v.12|G008	daiin	C	aiin	ZL3b|f55v.12|G007	UNKNOWN_HEAD	okaiin	ZL3b|f55v.10|G005			daiin [a:o]r cheky olkeechy sl ar aiin daiin otam
ZL3b	f5r|f5r.1-f5r.4	f5r	ZL3b|f5r.3|G004	daiin	C	chy	ZL3b|f5r.3|G003	MATERIAL_HEAD_ASSUMED	chy	ZL3b|f5r.3|G003	cthey	ZL3b|f5r.2|G006	qoaiin otan chy daiin oteeeb chocthy otchy qotchody
ZL3b	f6v|f6v.6-f6v.21	f6v	ZL3b|f6v.7|G003	daiin	C	ychol	ZL3b|f6v.7|G002	UNKNOWN_HEAD					ychos ychol daiin cthol dol
ZL3b	f6v|f6v.6-f6v.21	f6v	ZL3b|f6v.20|G004	daiin	C	okol	ZL3b|f6v.20|G003	UNKNOWN_HEAD	chy	ZL3b|f6v.19|G003	cthy	ZL3b|f6v.16|G004	dchor choldar okol daiin
ZL3b	f8v|f8v.1-f8v.11	f8v	ZL3b|f8v.4|G007	daiin	C	shealy	ZL3b|f8v.4|G006	UNKNOWN_HEAD	qody	ZL3b|f8v.3|G001	shor	ZL3b|f8v.2|G005	dshol shol dol chean cthar shealy daiin chary
ZL3b	f8v|f8v.1-f8v.11	f8v	ZL3b|f8v.6|G001	daiin	C			NO_LEFT_HEAD	cthol	ZL3b|f8v.5|G006	qody	ZL3b|f8v.3|G001	daiin cthan ytchy chey kaiin dain ar
ZL3b	f8v|f8v.1-f8v.11	f8v	ZL3b|f8v.6|G006	dain	B	kaiin	ZL3b|f8v.6|G005	UNKNOWN_HEAD	cthol	ZL3b|f8v.5|G006	qody	ZL3b|f8v.3|G001	daiin cthan ytchy chey kaiin dain ar
ZL3b	f8v|f8v.1-f8v.11	f8v	ZL3b|f8v.8|G006	dain	B	cthaiin	ZL3b|f8v.8|G005	MATERIAL_HEAD_ASSUMED	cthaiin	ZL3b|f8v.8|G005	cthol	ZL3b|f8v.5|G006	okcholksh chol chol chol cthaiin dain
IT2a	f108v|f108v.34-f108v.52	f108v	IT2a|f108v.35|G001	daiin	C			NO_LEFT_HEAD					daiin chedy lchedy sholkeedy qokeedy chey qokeey qokeedy oteedy lchedam
IT2a	f108v|f108v.34-f108v.52	f108v	IT2a|f108v.36|G001	daiin	C			NO_LEFT_HEAD					daiin shechy qokedy qokain chor chal chal chedy dain al al keedy otal ys
IT2a	f108v|f108v.34-f108v.52	f108v	IT2a|f108v.36|G009	dain	B	chedy	IT2a|f108v.36|G008	UNKNOWN_HEAD	chor	IT2a|f108v.36|G005			daiin shechy qokedy qokain chor chal chal chedy dain al al keedy otal ys
IT2a	f108v|f108v.34-f108v.52	f108v	IT2a|f108v.40|G001	daiin	C			NO_LEFT_HEAD	chor	IT2a|f108v.36|G005			daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
IT2a	f108v|f108v.34-f108v.52	f108v	IT2a|f108v.48|G001	dair	A			NO_LEFT_HEAD	keol	IT2a|f108v.46|G008	qotaiin	IT2a|f108v.40|G010	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar alkeedy
IT2a	f108v|f108v.34-f108v.52	f108v	IT2a|f108v.52|G009	daiin	C	llchey	IT2a|f108v.52|G008	UNKNOWN_HEAD	keol	IT2a|f108v.46|G008	qotaiin	IT2a|f108v.40|G010	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
IT2a	f116r|f116r.31-f116r.45	f116r	IT2a|f116r.36|G007	dain	B	l	IT2a|f116r.36|G006	UNKNOWN_HEAD					qokeey rain shey okeey lkain l dain chey sheckhy qcthhy qoklain
IT2a	f116r|f116r.31-f116r.45	f116r	IT2a|f116r.38|G001	daiin	C			NO_LEFT_HEAD					daiin qokeey lshey qokain chkar shey okain chedy qokeedy raiin shy
IT2a	f15r|f15r.1-f15r.15	f15r	IT2a|f15r.1|G007	daiin	C	shey	IT2a|f15r.1|G006	UNKNOWN_HEAD					tshor shey tchaly shy chtols shey daiin
IT2a	f15r|f15r.1-f15r.15	f15r	IT2a|f15r.3|G004	daiin	C	tydy	IT2a|f15r.3|G003	UNKNOWN_HEAD					qokaiin qotchy tydy daiin chol cthy
IT2a	f15r|f15r.1-f15r.15	f15r	IT2a|f15r.5|G005	daiin	C	cthy	IT2a|f15r.5|G004	MATERIAL_HEAD_ASSUMED	cthy	IT2a|f15r.5|G004	shor	IT2a|f15r.5|G003	qotchy r shor cthy daiin cthy dy
IT2a	f15r|f15r.1-f15r.15	f15r	IT2a|f15r.7|G001	daiin	C			NO_LEFT_HEAD	cthy	IT2a|f15r.5|G006	shor	IT2a|f15r.5|G003	daiin shkaiin cthy sho keocthy
IT2a	f15r|f15r.1-f15r.15	f15r	IT2a|f15r.8|G005	dain	B	s	IT2a|f15r.8|G004	UNKNOWN_HEAD	cthy	IT2a|f15r.7|G003	shor	IT2a|f15r.5|G003	shocthy tol kaiin s dain ctholy
IT2a	f15r|f15r.1-f15r.15	f15r	IT2a|f15r.13|G005	dain	B	cthy	IT2a|f15r.13|G004	MATERIAL_HEAD_ASSUMED	cthy	IT2a|f15r.13|G004	shan	IT2a|f15r.12|G006	ykshol dor sheey cthy dain sky shor shoty
IT2a	f15r|f15r.1-f15r.15	f15r	IT2a|f15r.14|G004	daiin	C	chol	IT2a|f15r.14|G003	QUALITY_HEAD_ASSUMED	shor	IT2a|f15r.13|G007	cthy	IT2a|f15r.13|G004	otcho kchy chol daiin cthar ytol dor dom
IT2a	f18r|f18r.5-f18r.13	f18r	IT2a|f18r.6|G003	dair	A	kchor	IT2a|f18r.6|G002	UNKNOWN_HEAD	cthol	IT2a|f18r.5|G004	cthaiin	IT2a|f18r.5|G003	ychy kchor dair ytol chcthy dar dar dal
IT2a	f18r|f18r.5-f18r.13	f18r	IT2a|f18r.12|G003	daiin	C	cthol	IT2a|f18r.12|G002	MATERIAL_HEAD_ASSUMED	cthol	IT2a|f18r.12|G002	chor	IT2a|f18r.11|G004	ychair cthol daiin qokchy cthy
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.1|G008	daiin	C	qoky	IT2a|f19r.1|G007	UNKNOWN_HEAD					pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.2|G008	daiin	C	chordy	IT2a|f19r.2|G007	UNKNOWN_HEAD	chor	IT2a|f19r.2|G002			dshy chor y tchy chol dytchy chordy daiin dyty s choy
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.4|G002	daiin	C	qokorar	IT2a|f19r.4|G001	UNKNOWN_HEAD	chor	IT2a|f19r.2|G002			qokorar daiin chckhy shy kchor
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.5|G004	daiin	C	qoky	IT2a|f19r.5|G003	UNKNOWN_HEAD	chor	IT2a|f19r.2|G002			otchy tchy qoky daiin r
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.6|G004	daiin	C	shy	IT2a|f19r.6|G003	QUALITY_HEAD_ASSUMED	shor	IT2a|f19r.6|G002	chor	IT2a|f19r.2|G002	y shor shy daiin otytchy daiin
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.6|G006	daiin	C	otytchy	IT2a|f19r.6|G005	UNKNOWN_HEAD	shor	IT2a|f19r.6|G002	chor	IT2a|f19r.2|G002	y shor shy daiin otytchy daiin
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.10|G001	daiin	C			NO_LEFT_HEAD	chor	IT2a|f19r.8|G005	shor	IT2a|f19r.6|G002	daiin cthor chol ykchor chordy
IT2a	f19r|f19r.1-f19r.13	f19r	IT2a|f19r.12|G003	daiin	C	chor	IT2a|f19r.12|G002	MATERIAL_HEAD_ASSUMED	chor	IT2a|f19r.12|G002	shor	IT2a|f19r.6|G002	ykchor chor daiin daiinol
IT2a	f24r|f24r.1-f24r.19	f24r	IT2a|f24r.1|G006	daiin	C	cheol	IT2a|f24r.1|G005	UNKNOWN_HEAD	chor	IT2a|f24r.1|G002			porory chor opchar she cheol daiin or
IT2a	f24r|f24r.1-f24r.19	f24r	IT2a|f24r.8|G005	daiin	C	qoear	IT2a|f24r.8|G004	UNKNOWN_HEAD	cthol	IT2a|f24r.7|G005	cthy	IT2a|f24r.5|G005	ychor s om qoear daiin qokeol
IT2a	f24r|f24r.1-f24r.19	f24r	IT2a|f24r.18|G004	daiin	C	chol	IT2a|f24r.18|G003	QUALITY_HEAD_ASSUMED	chor	IT2a|f24r.10|G003	odaiin	IT2a|f24r.9|G001	y cheol chol daiin chol s
IT2a	f34r|f34r.10-f34r.15	f34r	IT2a|f34r.12|G012	daiin	C	ar	IT2a|f34r.12|G011	UNKNOWN_HEAD					char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam
IT2a	f38r|f38r.1-f38r.6	f38r	IT2a|f38r.4|G008	daiin	C	odaiin	IT2a|f38r.4|G007	MATERIAL_HEAD_ASSUMED	odaiin	IT2a|f38r.4|G007	chy	IT2a|f38r.4|G004	ychok chey chckh chy chka r odaiin daiin sy
IT2a	f38r|f38r.1-f38r.6	f38r	IT2a|f38r.5|G006	dain	B	ctho	IT2a|f38r.5|G005	MATERIAL_HEAD_ASSUMED	ctho	IT2a|f38r.5|G005	chor	IT2a|f38r.5|G004	okor chey kain chor ctho dain ckholdy
IT2a	f38r|f38r.1-f38r.6	f38r	IT2a|f38r.6|G004	daiin	C	kos	IT2a|f38r.6|G003	UNKNOWN_HEAD	ctho	IT2a|f38r.5|G005	chor	IT2a|f38r.5|G004	ysho sho kos daiin okoy chochor daiin
IT2a	f38r|f38r.1-f38r.6	f38r	IT2a|f38r.6|G007	daiin	C	chochor	IT2a|f38r.6|G006	UNKNOWN_HEAD	ctho	IT2a|f38r.5|G005	chor	IT2a|f38r.5|G004	ysho sho kos daiin okoy chochor daiin
IT2a	f42v|f42v.1-f42v.8	f42v	IT2a|f42v.1|G009	dain	B	chor	IT2a|f42v.1|G008	MATERIAL_HEAD_ASSUMED	chor	IT2a|f42v.1|G008	tcho	IT2a|f42v.1|G001	tcho cto sheey qocho taiin shols chol chor dain
IT2a	f42v|f42v.1-f42v.8	f42v	IT2a|f42v.2|G008	dain	B	dan	IT2a|f42v.2|G007	UNKNOWN_HEAD	chor	IT2a|f42v.1|G008	tcho	IT2a|f42v.1|G001	dshey tchey y kchey chtchy cphy dan dain otol daiin
IT2a	f42v|f42v.1-f42v.8	f42v	IT2a|f42v.2|G010	daiin	C	otol	IT2a|f42v.2|G009	UNKNOWN_HEAD	chor	IT2a|f42v.1|G008	tcho	IT2a|f42v.1|G001	dshey tchey y kchey chtchy cphy dan dain otol daiin
IT2a	f48r|f48r.1-f48r.9	f48r	IT2a|f48r.2|G001	daiin	C			NO_LEFT_HEAD					daiin yteeol choody kechodshey qotedy chtaiin otchdy tedain okain ckhy
IT2a	f48r|f48r.1-f48r.9	f48r	IT2a|f48r.4|G002	dain	B	tolkeol	IT2a|f48r.4|G001	UNKNOWN_HEAD					tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r
IT2a	f55v|f55v.7-f55v.12	f55v	IT2a|f55v.7|G002	daiin	C	okchd	IT2a|f55v.7|G001	UNKNOWN_HEAD					okchd daiin sheokey or air cs kchdy pchal ar aldy dary
IT2a	f55v|f55v.7-f55v.12	f55v	IT2a|f55v.12|G001	daiin	C			NO_LEFT_HEAD	okaiin	IT2a|f55v.10|G005			daiin or cheky olkeechy sl ar aiin daiin otam
IT2a	f55v|f55v.7-f55v.12	f55v	IT2a|f55v.12|G008	daiin	C	aiin	IT2a|f55v.12|G007	UNKNOWN_HEAD	okaiin	IT2a|f55v.10|G005			daiin or cheky olkeechy sl ar aiin daiin otam
IT2a	f5r|f5r.1-f5r.4	f5r	IT2a|f5r.3|G004	daiin	C	chy	IT2a|f5r.3|G003	MATERIAL_HEAD_ASSUMED	chy	IT2a|f5r.3|G003	cthey	IT2a|f5r.2|G006	qoaiin otan chy daiin oteeen cho cthy otchy qotcho dy
IT2a	f6v|f6v.6-f6v.21	f6v	IT2a|f6v.7|G003	daiin	C	ychol	IT2a|f6v.7|G002	UNKNOWN_HEAD					ychos ychol daiin cthol dol
IT2a	f6v|f6v.6-f6v.21	f6v	IT2a|f6v.20|G004	daiin	C	okol	IT2a|f6v.20|G003	UNKNOWN_HEAD	chy	IT2a|f6v.19|G003	cthol	IT2a|f6v.18|G002	dchor choldar okol daiin
IT2a	f8v|f8v.1-f8v.11	f8v	IT2a|f8v.4|G007	daiin	C	shealy	IT2a|f8v.4|G006	UNKNOWN_HEAD	qody	IT2a|f8v.3|G001	shor	IT2a|f8v.2|G005	dshol shol dol chean cthar shealy daiin chary
IT2a	f8v|f8v.1-f8v.11	f8v	IT2a|f8v.6|G001	daiin	C			NO_LEFT_HEAD	cthol	IT2a|f8v.5|G006	qody	IT2a|f8v.3|G001	daiin cthan ytchy chey kaiin dain ar
IT2a	f8v|f8v.1-f8v.11	f8v	IT2a|f8v.6|G006	dain	B	kaiin	IT2a|f8v.6|G005	UNKNOWN_HEAD	cthol	IT2a|f8v.5|G006	qody	IT2a|f8v.3|G001	daiin cthan ytchy chey kaiin dain ar
IT2a	f8v|f8v.1-f8v.11	f8v	IT2a|f8v.8|G007	dain	B	cthaiin	IT2a|f8v.8|G006	MATERIAL_HEAD_ASSUMED	cthaiin	IT2a|f8v.8|G006	cthol	IT2a|f8v.5|G006	okchol ksh chol chol chol cthaiin dain
ZL3b	f53v|f53v.1-f53v.13	f53v	ZL3b|f53v.1|G006	daiin	C	oltshey	ZL3b|f53v.1|G005	UNKNOWN_HEAD					tshor shey qodckhy e{ph}o oltshey daiin qopchy
ZL3b	f53v|f53v.1-f53v.13	f53v	ZL3b|f53v.2|G002	daiin	C	okeey	ZL3b|f53v.2|G001	UNKNOWN_HEAD					okeey daiin sheekol shom shol cthy dchom do
ZL3b	f53v|f53v.1-f53v.13	f53v	ZL3b|f53v.4|G006	dain	B	daiio	ZL3b|f53v.4|G005	UNKNOWN_HEAD	cthol	ZL3b|f53v.3|G005	cthy	ZL3b|f53v.2|G006	qokol daiiin qockhor okchor daiio dain d
ZL3b	f53v|f53v.1-f53v.13	f53v	ZL3b|f53v.5|G004	daiin	C	chckhey	ZL3b|f53v.5|G003	UNKNOWN_HEAD	cthol	ZL3b|f53v.3|G005	cthy	ZL3b|f53v.2|G006	ysheey ckhol chckhey daiin ctheody ydy
ZL3b	f95v1|f95v1.1-f95v1.5	f95v1	ZL3b|f95v1.3|G010	dain	B	ety	ZL3b|f95v1.3|G009	UNKNOWN_HEAD					tchody qokaiin y char okain sheody chedy chcthykedy ety dain al
IT2a	f53v|f53v.1-f53v.13	f53v	IT2a|f53v.1|G006	daiin	C	oltshey	IT2a|f53v.1|G005	UNKNOWN_HEAD					tshor shey qodckhy cpho oltshey daiin qopchy
IT2a	f53v|f53v.1-f53v.13	f53v	IT2a|f53v.2|G002	daiin	C	okeey	IT2a|f53v.2|G001	UNKNOWN_HEAD					okeey daiin sheekol shom shol cthy dcham do
IT2a	f53v|f53v.1-f53v.13	f53v	IT2a|f53v.4|G002	daiin	C	qokol	IT2a|f53v.4|G001	UNKNOWN_HEAD	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	qokol daiin qockhor okchor daiin daiin d
IT2a	f53v|f53v.1-f53v.13	f53v	IT2a|f53v.4|G005	daiin	C	okchor	IT2a|f53v.4|G004	UNKNOWN_HEAD	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	qokol daiin qockhor okchor daiin daiin d
IT2a	f53v|f53v.1-f53v.13	f53v	IT2a|f53v.4|G006	daiin	C	daiin	IT2a|f53v.4|G005	VALUE_SEQUENCE	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	qokol daiin qockhor okchor daiin daiin d
IT2a	f53v|f53v.1-f53v.13	f53v	IT2a|f53v.5|G004	daiin	C	chckhey	IT2a|f53v.5|G003	UNKNOWN_HEAD	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	ysheey ckhol chckhey daiin ctheody ydy
IT2a	f95v1|f95v1.1-f95v1.5	f95v1	IT2a|f95v1.3|G010	dain	B	ety	IT2a|f95v1.3|G009	UNKNOWN_HEAD					tchody qokaiin ychar okain sheody chedy chcthy kedy ety dain al
ZL3b	f93r|f93r.1-f93r.32	f93r	ZL3b|f93r.21|G003	daiin	C	shol	ZL3b|f93r.21|G002	QUALITY_HEAD_ASSUMED	cthol	ZL3b|f93r.20|G002	keol	ZL3b|f93r.10|G003	dol shol daiin shcthy
