model	record	at	word	reading	row_status
T	f17r	f17r.6:4	qokcheor	⟦qokcheor⟧	recorded
T	f17r	f17r.6:5	cheteg	⟦cheteg⟧	recorded
T	f21r	f21r.8:1	fcho	⟦fcho⟧	recorded
T	f21r	f21r.8:2	kshy	⟦kshy⟧	recorded
T	f21r	f21r.8:3	otor	⟦otor⟧	recorded
T	f21r	f21r.8:4	sheol	⟦sheol⟧	recorded
T	f21r	f21r.8:5	ocphal	⟦ocphal⟧	recorded
T	f21r	f21r.8:6	opsheas	⟦opsheas⟧	recorded
T	f21r	f21r.8:7	cthodaiin	⟦cthodaiin⟧	recorded
T	f21r	f21r.8:8	oty	⟦oty⟧	recorded
T	f21r	f21r.9:1	okaiin	Ansatz	recorded
T	f21r	f21r.9:2	sho	Flüssigkeit	recorded
T	f21r	f21r.9:3	tshaiin	⟦tshaiin⟧	recorded
T	f21r	f21r.9:4	chkaiin	⟦chkaiin⟧	recorded
T	f21r	f21r.9:5	sh	⟦sh⟧	recorded
T	f21r	f21r.9:6	cthey	⟦cthey⟧	recorded
T	f21r	f21r.9:7	cthody	⟦cthody⟧	recorded
T	f21r	f21r.9:8	cthy	Pflanzengut	recorded
T	f21r	f21r.9:9	s	je	recorded
T	f21r	f21r.10:1	totchy	⟦totchy⟧	recorded
T	f21r	f21r.10:2	keor	⟦keor⟧	recorded
T	f21r	f21r.10:3	chy	verarbeite	recorded
T	f21r	f21r.10:4	ky	⟦ky⟧	recorded
T	f21r	f21r.10:5	qotaiin	abgeteilte Portion	recorded
T	f21r	f21r.10:6	qotchol	⟦qotchol⟧	recorded
T	f21r	f21r.10:7	ty	⟦ty⟧	recorded
T	f21r	f21r.10:8	ctheey	⟦ctheey⟧	recorded
T	f21r	f21r.10:9	otaiin	⟦otaiin⟧	recorded
T	f21r	f21r.11:1	shol	⟦shol⟧	recorded
T	f21r	f21r.11:2	chol	trocken	recorded
T	f21r	f21r.11:3	shol	⟦shol⟧	recorded
T	f21r	f21r.11:4	tchol	⟦tchol⟧	recorded
T	f21r	f21r.11:5	chcthy	⟦chcthy⟧	recorded
T	f21r	f21r.11:6	otyky	⟦otyky⟧	recorded
T	f21r	f21r.11:7	shey	fülle ein	recorded
T	f21r	f21r.11:8	yteol	⟦yteol⟧	recorded
T	f21r	f21r.11:9	shody	⟦shody⟧	recorded
T	f21r	f21r.12:1	ykeey	⟦ykeey⟧	recorded
T	f21r	f21r.12:2	chor	Blüten	recorded
T	f21r	f21r.12:3	sheey	⟦sheey⟧	recorded
T	f21r	f21r.12:4	ysheol	⟦ysheol⟧	recorded
T	f21r	f21r.12:5	chor	Blüten	recorded
T	f21r	f21r.12:6	chol	trocken	recorded
T	f21r	f21r.12:7	daiin	Tarif für fülle ein an Blüten = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f21r	f21r.12:8	chkaiin	⟦chkaiin⟧	recorded
T	f32v	f32v.7:1	ksho	⟦ksho⟧	recorded
T	f32v	f32v.7:2	cphos	zerreibe	recorded
T	f32v	f32v.7:3	she	lasse stehen	recorded
T	f32v	f32v.7:4	sheaiin	Standzeit	recorded
T	f32v	f32v.7:5	otshcho	kühles Inneres	recorded
T	f32v	f32v.7:6	r	danach	recorded
T	f32v	f32v.7:7	dain	kleine Dosis	recorded
T	f32v	f32v.7:8	shckhy	vermische	recorded
T	f32v	f32v.7:9	s	je	recorded
T	f32v	f32v.7:10	odan	Rest	recorded
T	f32v	f32v.8:1	otchol	getrocknetes Gut	recorded
T	f32v	f32v.8:2	daiin	Tarif für vermische an Rest = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f32v	f32v.8:3	daiin	Tarif für vermische an getrocknetes Gut = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f32v	f32v.8:4	ctho	Pflanzenpulver	recorded
T	f32v	f32v.8:5	daiin	Tarif für vermische an Pflanzenpulver = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f32v	f32v.8:6	qotaiin	abgeteilte Portion	recorded
T	f32v	f32v.8:7	otchy	entnimm	recorded
T	f32v	f32v.8:8	d	⟦d⟧	recorded
T	f32v	f32v.8:9	shan	Feinanteil	recorded
T	f32v	f32v.9:1	qotchy	siebe	recorded
T	f32v	f32v.9:2	cfhy	Filter	recorded
T	f32v	f32v.9:3	skey	halte zurück	recorded
T	f32v	f32v.9:4	chocthy	Pflanzenmark	recorded
T	f32v	f32v.9:5	daiin	Tarif für halte zurück an Pflanzenmark = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f32v	f32v.9:6	cthaiin	Pflanzenportion	recorded
T	f32v	f32v.9:7	daiin	Tarif für halte zurück an Pflanzenportion = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f32v	f32v.10:1	sho	Flüssigkeit	recorded
T	f32v	f32v.10:2	keol	Öl	recorded
T	f32v	f32v.10:3	chor	Blüten	recorded
T	f32v	f32v.10:4	chol	trocken	recorded
T	f32v	f32v.10:5	daiin	Tarif für halte zurück an Blüten = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f32v	f32v.10:6	cpho	zerstoße	recorded
T	f32v	f32v.10:7	l	⟦l⟧	recorded
T	f32v	f32v.10:8	cthol	trockenes Pflanzengut	recorded
T	f32v	f32v.10:9	da	⟦da⟧	recorded
T	f32v	f32v.10:10	ar	Anteil	recorded
T	f32v	f32v.11:1	ol	mit	recorded
T	f32v	f32v.11:2	sho	Flüssigkeit	recorded
T	f32v	f32v.11:3	chy	verarbeite	recorded
T	f29v	f29v.1:1	kooiin	Wurzelgut	recorded
T	f29v	f29v.1:2	shor	Samen	recorded
T	f29v	f29v.1:3	chetchy	zerkleinere	recorded
T	f29v	f29v.1:4	ol	mit	recorded
T	f29v	f29v.1:5	ls	⟦ls⟧	recorded
T	f29v	f29v.1:6	shytchy	benetze	recorded
T	f29v	f29v.1:7	cthy	Pflanzengut	recorded
T	f29v	f29v.1:8	shy	feucht	recorded
T	f29v	f29v.1:9	cho	Inneres	recorded
T	f29v	f29v.1:10	shy	feucht	recorded
T	f29v	f29v.1:11	daiin	Tarif für benetze an Pflanzengut = Q·U_E/U_M; Aufwand = Tarif × unbekannte Materialmasse	recorded
T	f29v	f29v.2:1	qotcheaiin	abgetrenntes Feinpulver	recorded
T	f29v	f29v.2:2	s	je	recorded
T	f29v	f29v.2:3	chol	trocken	recorded
T	f29v	f29v.2:4	chol	trocken	recorded
T	f29v	f29v.2:5	cthy	Pflanzengut	recorded
T	f29v	f29v.2:6	chey	prüfe	recorded
T	f29v	f29v.2:7	cthold	Pflanzenrückstand	recorded
T	f29v	f29v.2:8	ytchor	zerkleinerte Blüten	recorded
T	f29v	f29v.2:9	dary	Teilmenge	recorded
T	f29v	f29v.3:1	chol	trocken	recorded
T	f29v	f29v.3:2	chol	trocken	recorded
T	f29v	f29v.3:3	kor	Mörser	recorded
T	f29v	f29v.3:4	shey	fülle ein	recorded
T	f29v	f29v.3:5	odaiin	Zusatzmenge	recorded
T	f29v	f29v.3:6	qotchy	siebe	recorded
T	f29v	f29v.3:7	taiin	Auffanggefäß	recorded
T	f29v	f29v.3:8	s	je	recorded
T	f29v	f29v.3:9	she	lasse stehen	recorded
T	f29v	f29v.3:10	otey	bis	recorded
T	f29v	f29v.3:11	sy	abgesetzt	recorded
T	f29v	f29v.4:1	ysho	Flüssigkeitszugabe	recorded
T	f29v	f29v.4:2	otshy	kühl	recorded
T	f29v	f29v.4:3	okaiin	Ansatz	recorded
T	f29v	f29v.4:4	cthy	Pflanzengut	recorded
T	f29v	f29v.4:5	oltchy	abgekühlt	recorded
T	f29v	f29v.4:6	s	je	recorded
T	f29v	f29v.4:7	shot	erwärme	recorded
T	f29v	f29v.4:8	sho	Flüssigkeit	recorded
T	f29v	f29v.4:9	okaiin	Ansatz	recorded
