occurrence_id	source_cell_id	source_experiment	form	opaque_head_id	eva_transcription_label	sta_code	sta_family	body	body_role_de	semantic_family	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	page_line1_first	line_end	previous_surface	previous_target_head	next_surface	next_target_head	all_readers_exact	split_normalized_all_readers	reader_status	record_location_axis	free_form_proxy_axis	body_affinity_axis	selected_formal_role	structural_render_de	aggressive_pharmaceutical_renderer_de	physical_attachment	literal_head_lexeme	eva_initial_credit	sound_credit	component_export_credit
G736-O0523	G735-C004	GDT635_CORE	laiin	H4	l	B2	B	aiin	Ordinalstufe III	ORDINAL_VALUE	f33r	f33r.3	H	B	2	1	1	11	FIRST	0.000000	0	0	0	0	NONE	NONE	y	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Ordinalstufe III	internes Form-/Zustandsfeld: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0524	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f33r	f33r.4	H	B	2	6	6	13	MIDDLE	0.416667	0	0	0	0	aiiin	NONE	okaiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0525	G735-C037	GDT636_RESIDUAL	pair	H1	p	P1	P	air	Teil- oder Fraktionsstufe II	PART_SERIES	f33r	f33r.5	H	B	2	1	1	13	FIRST	0.000000	0	0	0	0	NONE	NONE	or	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Teil- oder Fraktionsstufe II	Form-/Zustandseintrag: Teil- oder Fraktionsstufe II	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0526	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f33v	f33v.9	H	B	2	1	1	14	FIRST	0.000000	0	0	0	0	NONE	NONE	or	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0527	G735-C076	GDT636_RESIDUAL	lodaiin	H4	l	B2	B	odaiin	Zubereitung: Dosis oder Wert III	PREPARATION_DOSE	f33v	f33v.10	H	B	2	5	5	9	MIDDLE	0.500000	0	0	0	0	chey	NONE	o	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Zubereitung: Dosis oder Wert III	internes Form-/Zustandsfeld: Zubereitung: Dosis oder Wert III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0528	G735-C056	GDT636_RESIDUAL	lam	H4	l	B2	B	am	Eintragsabschluss I	ENTRY_CLOSE	f34r	f34r.2	H	B	2	4	4	10	MIDDLE	0.333333	0	0	0	0	o	NONE	octhedy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Eintragsabschluss I	internes Form-/Zustandsfeld: Eintragsabschluss I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0529	G735-C028	GDT636_RESIDUAL	lchey	H4	l	B2	B	chey	trockene Form I	DRY_STATE	f34r	f34r.9	H	B	2	7	7	10	MIDDLE	0.666667	0	0	0	0	or	NONE	todaly	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockene Form I	internes Form-/Zustandsfeld: trockene Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0530	G735-C020	GDT635_CORE	lor	H4	l	B2	B	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f34r	f34r.13	H	B	2	2	2	11	MIDDLE	0.100000	0	0	0	0	ykeo	NONE	ochey	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Teil- oder Portionsträger	internes Form-/Zustandsfeld: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0531	G735-C038	GDT636_RESIDUAL	sair	H2	s	C2	C	air	Teil- oder Fraktionsstufe II	PART_SERIES	f34r	f34r.15	H	B	2	1	1	8	FIRST	0.000000	0	0	0	0	NONE	NONE	chekar	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe II	Material-/Wertposten: Teil- oder Fraktionsstufe II	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0532	G735-C058	GDT636_RESIDUAL	scheey	H2	s	C2	C	cheey	trockene Form II	DRY_STATE	f35r	f35r.5	H	A	1	4	4	7	MIDDLE	0.500000	0	0	0	0	tcheey	NONE	daiin	NONE	0	1	SPLIT_ONLY	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: trockene Form II	Material-/Wertposten: trockene Form II	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0533	G735-C001	GDT635_CORE	paiin	H1	p	P1	P	aiin	Ordinalstufe III	ORDINAL_VALUE	f35r	f35r.9	H	A	1	1	1	5	FIRST	0.000000	1	1	0	0	NONE	NONE	chear	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Ordinalstufe III	Form-/Zustandseintrag: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0534	G735-C091	GDT636_RESIDUAL	roaiin	H3	r	C1	C	oaiin	Zubereitung: Index III	PREPARATION_VALUE	f35v	f35v.1	H	A	1	3	3	4	MIDDLE	0.666667	1	0	0	0	chocthy	NONE	ar	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Zubereitung: Index III [interner Bezug]	Zubereitung: Index III; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0535	G735-C074	GDT636_RESIDUAL	sodaiin	H2	s	C2	C	odaiin	Zubereitung: Dosis oder Wert III	PREPARATION_DOSE	f35v	f35v.20	H	A	1	1	1	5	FIRST	0.000000	0	0	0	0	NONE	NONE	shy	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitung: Dosis oder Wert III	Material-/Wertposten: Zubereitung: Dosis oder Wert III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0536	G735-C046	GDT636_RESIDUAL	soiin	H2	s	C2	C	oiin	Zubereitungsform III	PREPARATION_CLASS	f36r	f36r.1	H	A	1	5	5	9	MIDDLE	0.500000	1	0	0	0	chcfhal	NONE	cphor	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitungsform III	Material-/Wertposten: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0537	G735-C034	GDT636_RESIDUAL	sy	H2	s	C2	C	y	unmarkierte Grund- oder Schlussform	BASE_OR_CLOSE	f36r	f36r.5	H	A	1	9	9	10	MIDDLE	0.888889	0	0	0	0	chy	NONE	chytaroiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: unmarkierte Grund- oder Schlussform	Material-/Wertposten: unmarkierte Grund- oder Schlussform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0538	G735-C046	GDT636_RESIDUAL	soiin	H2	s	C2	C	oiin	Zubereitungsform III	PREPARATION_CLASS	f36v	f36v.14	H	A	1	1	1	2	FIRST	0.000000	0	0	0	0	NONE	NONE	chtain	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitungsform III	Material-/Wertposten: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0539	G735-C018	GDT635_CORE	sor	H2	s	C2	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f37r	f37r.7	H	A	1	1	1	5	FIRST	0.000000	0	0	0	0	NONE	NONE	chey	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Portionsträger	Material-/Wertposten: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0540	G735-C014	GDT635_CORE	sol	H2	s	C2	C	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f37v	f37v.1	H	A	1	5	5	5	LAST	1.000000	1	0	0	1	chopdain	NONE	NONE	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Stoff- oder Materialträger	Material-/Wertposten: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0541	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f37v	f37v.6	H	A	1	3	3	4	MIDDLE	0.666667	0	0	0	0	ytchor	NONE	oty	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0542	G735-C046	GDT636_RESIDUAL	soiin	H2	s	C2	C	oiin	Zubereitungsform III	PREPARATION_CLASS	f37v	f37v.10	H	A	1	1	1	6	FIRST	0.000000	0	0	0	0	NONE	NONE	ey	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitungsform III	Material-/Wertposten: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0543	G735-C034	GDT636_RESIDUAL	sy	H2	s	C2	C	y	unmarkierte Grund- oder Schlussform	BASE_OR_CLOSE	f38r	f38r.4	H	A	1	10	10	10	LAST	1.000000	0	0	0	1	aiin	NONE	NONE	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: unmarkierte Grund- oder Schlussform	Material-/Wertposten: unmarkierte Grund- oder Schlussform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0544	G735-C035	GDT636_RESIDUAL	ry	H3	r	C1	C	y	unmarkierte Grund- oder Schlussform	BASE_OR_CLOSE	f39r	f39r.6	H	B	2	11	11	11	LAST	1.000000	1	0	0	1	shdalo	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	unmarkierte Grund- oder Schlussform [interner Bezug]	unmarkierte Grund- oder Schlussform; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0545	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f39r	f39r.8	H	B	2	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	shedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0546	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f39r	f39r.8	H	B	2	8	8	10	MIDDLE	0.777778	0	0	0	0	chy	NONE	chckhy	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0547	G735-C004	GDT635_CORE	laiin	H4	l	B2	B	aiin	Ordinalstufe III	ORDINAL_VALUE	f39r	f39r.10	H	B	2	9	9	10	MIDDLE	0.888889	1	0	0	0	qockhdy	NONE	ky	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Ordinalstufe III	internes Form-/Zustandsfeld: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0548	G735-C018	GDT635_CORE	sor	H2	s	C2	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f39v	f39v.2	H	B	2	1	1	13	FIRST	0.000000	0	0	0	0	NONE	NONE	shy	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Portionsträger	Material-/Wertposten: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0549	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f39v	f39v.3	H	B	2	6	6	11	MIDDLE	0.500000	0	0	0	0	fchody	NONE	or	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0550	G735-C001	GDT635_CORE	paiin	H1	p	P1	P	aiin	Ordinalstufe III	ORDINAL_VALUE	f39v	f39v.12	H	B	2	1	1	9	FIRST	0.000000	0	0	0	0	NONE	NONE	alaiin	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Ordinalstufe III	Form-/Zustandseintrag: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0551	G735-C044	GDT636_RESIDUAL	lchdy	H4	l	B2	B	chdy	getrocknetes Ergebnis, Grundform	DRY_RESULT	f39v	f39v.13	H	B	2	5	5	8	MIDDLE	0.571429	0	0	0	0	okedy	NONE	okaiin	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Grundform	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0552	G735-C026	GDT636_RESIDUAL	schey	H2	s	C2	C	chey	trockene Form I	DRY_STATE	f3r	f3r.4	H	A	1	1	1	6	FIRST	0.000000	0	0	0	0	NONE	NONE	chor	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: trockene Form I	Material-/Wertposten: trockene Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0553	G735-C054	GDT636_RESIDUAL	sam	H2	s	C2	C	am	Eintragsabschluss I	ENTRY_CLOSE	f3r	f3r.17	H	A	1	5	5	5	LAST	1.000000	0	0	0	1	qokeeodal	NONE	NONE	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Eintragsabschluss I	Material-/Wertposten: Eintragsabschluss I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0554	G735-C025	GDT636_RESIDUAL	pchey	H1	p	P1	P	chey	trockene Form I	DRY_STATE	f40r	f40r.1	H	B	2	1	1	11	FIRST	0.000000	1	1	1	0	NONE	NONE	k	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: trockene Form I	Form-/Zustandseintrag: trockene Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0555	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f40r	f40r.6	H	B	2	8	8	12	MIDDLE	0.636364	0	0	0	0	o	NONE	qokam	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0556	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f40r	f40r.10	H	B	2	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	olcheey	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0557	G735-C041	GDT636_RESIDUAL	pchdy	H1	p	P1	P	chdy	getrocknetes Ergebnis, Grundform	DRY_RESULT	f40v	f40v.9	H	B	2	3	3	5	MIDDLE	0.500000	0	0	0	0	pchody	NONE	kor	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Grundform	Form-/Zustandseintrag: getrocknetes Ergebnis, Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0558	G735-C006	GDT635_CORE	schedy	H2	s	C2	C	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f40v	f40v.11	H	B	2	1	1	5	FIRST	0.000000	0	0	0	0	NONE	NONE	qokol	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: getrocknetes Ergebnis, Form I	Material-/Wertposten: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0559	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f40v	f40v.14	H	B	2	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	o	NONE	0	1	SPLIT_ONLY	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0560	G735-C028	GDT636_RESIDUAL	lchey	H4	l	B2	B	chey	trockene Form I	DRY_STATE	f40v	f40v.14	H	B	2	3	3	10	MIDDLE	0.222222	0	0	0	0	o	NONE	kchedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockene Form I	internes Form-/Zustandsfeld: trockene Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0561	G735-C020	GDT635_CORE	lor	H4	l	B2	B	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f40v	f40v.16	H	B	2	3	3	10	MIDDLE	0.222222	0	0	0	0	kedy	NONE	ar	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Teil- oder Portionsträger	internes Form-/Zustandsfeld: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0562	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f40v	f40v.18	H	B	2	1	1	8	FIRST	0.000000	0	0	0	0	NONE	NONE	otain	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0563	G735-C005	GDT635_CORE	pchedy	H1	p	P1	P	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f40v	f40v.19	H	B	2	1	1	4	FIRST	0.000000	0	0	0	0	NONE	NONE	chetar	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Form I	Form-/Zustandseintrag: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0564	G735-C049	GDT636_RESIDUAL	pshey	H1	p	P1	P	shey	feuchte oder angeweichte Form I	MOIST_STATE	f41r	f41r.1	H	B	5	1	1	8	FIRST	0.000000	1	1	1	0	NONE	NONE	kedaleey	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: feuchte oder angeweichte Form I	Form-/Zustandseintrag: feuchte oder angeweichte Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
