surface	neighbor_side	side_frequency_rank	exact_pair_expression	neighbor_surface	exact_pair_count	target_exact_neighbor_contexts	conditional_rate	neighbor_background_pairs_same_side	all_exact_adjacent_pairs	baseline_rate	descriptive_lift	neighbor_exact_occurrences	neighbor_is_ordered_value_form	neighbor_is_formula_whole	relation_is_exact_whole_adjacency_only	semantic_equivalence_inferred	component_export_credit
cthy	LEFT	36	qoaiin cthy	qoaiin	1	77	0.012987	17	16657	0.001021	12.724981	20	0	0	1	0	0
cthy	LEFT	37	qodaiin cthy	qodaiin	1	77	0.012987	25	16657	0.001501	8.652987	34	0	0	1	0	0
cthy	LEFT	38	qoeor cthy	qoeor	1	77	0.012987	2	16657	0.000120	108.162338	2	0	0	1	0	0
cthy	LEFT	39	qokam cthy	qokam	1	77	0.012987	4	16657	0.000240	54.081169	22	0	0	1	0	0
cthy	LEFT	40	qokchy cthy	qokchy	1	77	0.012987	49	16657	0.002942	4.414789	58	0	0	1	0	0
cthy	LEFT	41	qotchy cthy	qotchy	1	77	0.012987	42	16657	0.002521	5.150588	55	0	0	1	0	0
cthy	LEFT	42	qoty cthy	qoty	1	77	0.012987	48	16657	0.002882	4.506764	77	0	0	1	0	0
cthy	LEFT	43	shkaiin cthy	shkaiin	1	77	0.012987	3	16657	0.000180	72.108225	4	0	0	1	0	0
cthy	LEFT	44	sho cthy	sho	1	77	0.012987	80	16657	0.004803	2.704058	93	0	0	1	0	0
cthy	LEFT	45	sor cthy	sor	1	77	0.012987	30	16657	0.001801	7.210823	34	0	0	1	0	0
cthy	LEFT	46	tchody cthy	tchody	1	77	0.012987	6	16657	0.000360	36.054113	6	0	0	1	0	0
cthy	LEFT	47	tchol cthy	tchol	1	77	0.012987	11	16657	0.000660	19.665880	11	0	0	1	0	0
cthy	LEFT	48	teody cthy	teody	1	77	0.012987	6	16657	0.000360	36.054113	6	0	0	1	0	0
cthy	LEFT	49	ychekchy cthy	ychekchy	1	77	0.012987	1	16657	0.000060	216.324675	1	0	0	1	0	0
cthy	LEFT	50	ycheor cthy	ycheor	1	77	0.012987	5	16657	0.000300	43.264935	6	0	1	1	0	0
cthy	LEFT	51	yodaiin cthy	yodaiin	1	77	0.012987	1	16657	0.000060	216.324675	1	0	0	1	0	0
cthy	LEFT	52	ytchor cthy	ytchor	1	77	0.012987	7	16657	0.000420	30.903525	8	0	0	1	0	0
cthy	RIGHT	1	cthy daiin	daiin	5	49	0.102041	379	16657	0.022753	4.484680	602	0	0	1	0	0
cthy	RIGHT	2	cthy s	s	3	49	0.061224	112	16657	0.006724	9.105503	154	0	0	1	0	0
cthy	RIGHT	3	cthy chol	chol	2	49	0.040816	239	16657	0.014348	2.844676	303	0	0	1	0	0
cthy	RIGHT	4	cthy chor	chor	2	49	0.040816	139	16657	0.008345	4.891205	176	0	0	1	0	0
cthy	RIGHT	5	cthy dy	dy	2	49	0.040816	122	16657	0.007324	5.572767	149	0	0	1	0	0
cthy	RIGHT	6	cthy chaiin	chaiin	1	49	0.020408	37	16657	0.002221	9.187534	42	0	0	1	0	0
cthy	RIGHT	7	cthy chckhey	chckhey	1	49	0.020408	19	16657	0.001141	17.891515	25	0	0	1	0	0
cthy	RIGHT	8	cthy cheeky	cheeky	1	49	0.020408	19	16657	0.001141	17.891515	22	0	0	1	0	0
cthy	RIGHT	9	cthy chey	chey	1	49	0.020408	216	16657	0.012968	1.573791	282	0	0	1	0	0
cthy	RIGHT	10	cthy chocthy	chocthy	1	49	0.020408	11	16657	0.000660	30.903525	14	0	0	1	0	0
cthy	RIGHT	11	cthy chokchy	chokchy	1	49	0.020408	10	16657	0.000600	33.993878	13	0	0	1	0	0
cthy	RIGHT	12	cthy chokoiin	chokoiin	1	49	0.020408	1	16657	0.000060	339.938776	1	0	0	1	0	0
cthy	RIGHT	13	cthy chy	chy	1	49	0.020408	94	16657	0.005643	3.616370	114	0	0	1	0	0
cthy	RIGHT	14	cthy cphaiin	cphaiin	1	49	0.020408	5	16657	0.000300	67.987755	5	0	0	1	0	0
cthy	RIGHT	15	cthy cpholdy	cpholdy	1	49	0.020408	2	16657	0.000120	169.969388	2	0	0	1	0	0
cthy	RIGHT	16	cthy cthd	cthd	1	49	0.020408	1	16657	0.000060	339.938776	1	0	0	1	0	0
cthy	RIGHT	17	cthy cthor	cthor	1	49	0.020408	33	16657	0.001981	10.301175	39	0	0	1	0	0
cthy	RIGHT	18	cthy cthy	cthy	1	49	0.020408	77	16657	0.004623	4.414789	85	0	0	1	0	0
cthy	RIGHT	19	cthy dain	dain	1	49	0.020408	93	16657	0.005583	3.655256	149	0	0	1	0	0
cthy	RIGHT	20	cthy dair	dair	1	49	0.020408	39	16657	0.002341	8.716379	63	0	0	1	0	0
cthy	RIGHT	21	cthy dar	dar	1	49	0.020408	140	16657	0.008405	2.428134	195	0	0	1	0	0
cthy	RIGHT	22	cthy dor	dor	1	49	0.020408	26	16657	0.001561	13.074568	48	0	0	1	0	0
cthy	RIGHT	23	cthy lshedy	lshedy	1	49	0.020408	20	16657	0.001201	16.996939	24	0	0	1	0	0
cthy	RIGHT	24	cthy okchol	okchol	1	49	0.020408	7	16657	0.000420	48.562682	9	0	0	1	0	0
cthy	RIGHT	25	cthy okor	okor	1	49	0.020408	8	16657	0.000480	42.492347	16	0	0	1	0	0
cthy	RIGHT	26	cthy oltchy	oltchy	1	49	0.020408	2	16657	0.000120	169.969388	2	0	0	1	0	0
cthy	RIGHT	27	cthy or	or	1	49	0.020408	171	16657	0.010266	1.987946	235	0	0	1	0	0
cthy	RIGHT	28	cthy otaiin	otaiin	1	49	0.020408	97	16657	0.005823	3.504523	128	0	0	1	0	0
cthy	RIGHT	29	cthy otal	otal	1	49	0.020408	79	16657	0.004743	4.303022	109	0	0	1	0	0
cthy	RIGHT	30	cthy otchy	otchy	1	49	0.020408	26	16657	0.001561	13.074568	36	0	0	1	0	0
cthy	RIGHT	31	cthy otchyky	otchyky	1	49	0.020408	1	16657	0.000060	339.938776	1	0	0	1	0	0
cthy	RIGHT	32	cthy otedy	otedy	1	49	0.020408	55	16657	0.003302	6.180705	75	0	0	1	0	0
cthy	RIGHT	33	cthy qodaiin	qodaiin	1	49	0.020408	30	16657	0.001801	11.331293	34	0	0	1	0	0
cthy	RIGHT	34	cthy qokaiin	qokaiin	1	49	0.020408	149	16657	0.008945	2.281468	241	0	0	1	0	0
cthy	RIGHT	35	cthy qokeey	qokeey	1	49	0.020408	183	16657	0.010986	1.857589	264	0	0	1	0	0
cthy	RIGHT	36	cthy qokol	qokol	1	49	0.020408	56	16657	0.003362	6.070335	82	0	0	1	0	0
cthy	RIGHT	37	cthy sho	sho	1	49	0.020408	54	16657	0.003242	6.295163	93	0	0	1	0	0
cthy	RIGHT	38	cthy sholdy	sholdy	1	49	0.020408	4	16657	0.000240	84.984694	5	0	0	1	0	0
cthy	RIGHT	39	cthy shotshy	shotshy	1	49	0.020408	1	16657	0.000060	339.938776	1	0	0	1	0	0
cthy	RIGHT	40	cthy yteeor	yteeor	1	49	0.020408	1	16657	0.000060	339.938776	1	0	0	1	0	0
oky	LEFT	1	ar oky	ar	3	62	0.048387	176	16657	0.010566	4.579454	242	0	0	1	0	0
oky	LEFT	2	aiiin oky	aiiin	1	62	0.016129	23	16657	0.001381	11.680926	39	1	0	1	0	0
oky	LEFT	3	al oky	al	1	62	0.016129	118	16657	0.007084	2.276791	167	0	0	1	0	0
oky	LEFT	4	char oky	char	1	62	0.016129	44	16657	0.002642	6.105938	55	0	0	1	0	0
oky	LEFT	5	chcphy oky	chcphy	1	62	0.016129	8	16657	0.000480	33.582661	9	0	0	1	0	0
oky	LEFT	6	chedy oky	chedy	1	62	0.016129	219	16657	0.013148	1.226764	296	0	0	1	0	0
oky	LEFT	7	chekaiin oky	chekaiin	1	62	0.016129	4	16657	0.000240	67.165323	6	0	0	1	0	0
oky	LEFT	8	chky oky	chky	1	62	0.016129	10	16657	0.000600	26.866129	15	0	0	1	0	0
oky	LEFT	9	chockhy oky	chockhy	1	62	0.016129	13	16657	0.000780	20.666253	18	0	0	1	0	0
oky	LEFT	10	chol oky	chol	1	62	0.016129	251	16657	0.015069	1.070364	303	0	0	1	0	0
oky	LEFT	11	chotol oky	chotol	1	62	0.016129	4	16657	0.000240	67.165323	5	0	0	1	0	0
oky	LEFT	12	choty oky	choty	1	62	0.016129	26	16657	0.001561	10.333127	32	0	0	1	0	0
oky	LEFT	13	chsey oky	chsey	1	62	0.016129	1	16657	0.000060	268.661290	1	0	0	1	0	0
oky	LEFT	14	ckhor oky	ckhor	1	62	0.016129	5	16657	0.000300	53.732258	6	0	0	1	0	0
oky	LEFT	15	daiin oky	daiin	1	62	0.016129	412	16657	0.024734	0.652091	602	0	0	1	0	0
oky	LEFT	16	dait oky	dait	1	62	0.016129	1	16657	0.000060	268.661290	1	0	0	1	0	0
oky	LEFT	17	kaiin oky	kaiin	1	62	0.016129	32	16657	0.001921	8.395665	44	0	0	1	0	0
oky	LEFT	18	kar oky	kar	1	62	0.016129	30	16657	0.001801	8.955376	42	0	0	1	0	0
oky	LEFT	19	kchy oky	kchy	1	62	0.016129	18	16657	0.001081	14.925627	21	0	0	1	0	0
oky	LEFT	20	ofchar oky	ofchar	1	62	0.016129	1	16657	0.000060	268.661290	2	0	0	1	0	0
oky	LEFT	21	okaiin oky	okaiin	1	62	0.016129	134	16657	0.008045	2.004935	177	0	0	1	0	0
oky	LEFT	22	okair oky	okair	1	62	0.016129	14	16657	0.000840	19.190092	17	0	0	1	0	0
oky	LEFT	23	okaly oky	okaly	1	62	0.016129	7	16657	0.000420	38.380184	14	0	0	1	0	0
oky	LEFT	24	okar oky	okar	1	62	0.016129	71	16657	0.004262	3.783962	91	0	0	1	0	0
oky	LEFT	25	okeey oky	okeey	1	62	0.016129	85	16657	0.005103	3.160721	116	0	0	1	0	0
oky	LEFT	26	okeody oky	okeody	1	62	0.016129	8	16657	0.000480	33.582661	12	0	0	1	0	0
oky	LEFT	27	ol oky	ol	1	62	0.016129	263	16657	0.015789	1.021526	376	0	0	1	0	0
oky	LEFT	28	olaiin oky	olaiin	1	62	0.016129	20	16657	0.001201	13.433065	32	0	0	1	0	0
oky	LEFT	29	olain oky	olain	1	62	0.016129	7	16657	0.000420	38.380184	10	0	0	1	0	0
oky	LEFT	30	oldor oky	oldor	1	62	0.016129	1	16657	0.000060	268.661290	1	0	0	1	0	0
oky	LEFT	31	oltal oky	oltal	1	62	0.016129	2	16657	0.000120	134.330645	2	0	0	1	0	0
oky	LEFT	32	oly oky	oly	1	62	0.016129	14	16657	0.000840	19.190092	48	0	0	1	0	0
oky	LEFT	33	otaiin oky	otaiin	1	62	0.016129	97	16657	0.005823	2.769704	128	0	0	1	0	0
oky	LEFT	34	otchar oky	otchar	1	62	0.016129	4	16657	0.000240	67.165323	6	0	0	1	0	0
oky	LEFT	35	oteey oky	oteey	1	62	0.016129	64	16657	0.003842	4.197833	90	0	0	1	0	0
oky	LEFT	36	otshy oky	otshy	1	62	0.016129	4	16657	0.000240	67.165323	4	0	0	1	0	0
oky	LEFT	37	oty oky	oty	1	62	0.016129	51	16657	0.003062	5.267868	92	0	0	1	0	0
oky	LEFT	38	otytchol oky	otytchol	1	62	0.016129	1	16657	0.000060	268.661290	1	0	0	1	0	0
oky	LEFT	39	qockhol oky	qockhol	1	62	0.016129	4	16657	0.000240	67.165323	5	0	0	1	0	0
oky	LEFT	40	qokaldy oky	qokaldy	1	62	0.016129	3	16657	0.000180	89.553763	5	0	0	1	0	0
oky	LEFT	41	qokchd oky	qokchd	1	62	0.016129	5	16657	0.000300	53.732258	6	0	0	1	0	0
oky	LEFT	42	qokchy oky	qokchy	1	62	0.016129	49	16657	0.002942	5.482883	58	0	0	1	0	0
oky	LEFT	43	qokeedy oky	qokeedy	1	62	0.016129	152	16657	0.009125	1.767508	201	0	0	1	0	0
oky	LEFT	44	qokol oky	qokol	1	62	0.016129	63	16657	0.003782	4.264465	82	0	0	1	0	0
oky	LEFT	45	qokor oky	qokor	1	62	0.016129	18	16657	0.001081	14.925627	21	0	0	1	0	0
oky	LEFT	46	qolkain oky	qolkain	1	62	0.016129	4	16657	0.000240	67.165323	5	0	0	1	0	0
oky	LEFT	47	qotaiin oky	qotaiin	1	62	0.016129	50	16657	0.003002	5.373226	77	0	0	1	0	0
oky	LEFT	48	qotam oky	qotam	1	62	0.016129	2	16657	0.000120	134.330645	10	0	0	1	0	0
oky	LEFT	49	qotedy oky	qotedy	1	62	0.016129	34	16657	0.002041	7.901803	49	0	0	1	0	0
oky	LEFT	50	qotol oky	qotol	1	62	0.016129	35	16657	0.002101	7.676037	40	0	0	1	0	0
oky	LEFT	51	qoty oky	qoty	1	62	0.016129	48	16657	0.002882	5.597110	77	0	0	1	0	0
oky	LEFT	52	sain oky	sain	1	62	0.016129	37	16657	0.002221	7.261116	53	0	0	1	0	0
oky	LEFT	53	shee oky	shee	1	62	0.016129	7	16657	0.000420	38.380184	9	0	0	1	0	0
oky	LEFT	54	shol oky	shol	1	62	0.016129	120	16657	0.007204	2.238844	146	0	0	1	0	0
oky	LEFT	55	tar oky	tar	1	62	0.016129	25	16657	0.001501	10.746452	33	0	0	1	0	0
oky	LEFT	56	tody oky	tody	1	62	0.016129	4	16657	0.000240	67.165323	4	0	0	1	0	0
oky	LEFT	57	ychor oky	ychor	1	62	0.016129	13	16657	0.000780	20.666253	13	0	1	1	0	0
oky	LEFT	58	ykeeor oky	ykeeor	1	62	0.016129	3	16657	0.000180	89.553763	3	0	0	1	0	0
oky	LEFT	59	yky oky	yky	1	62	0.016129	7	16657	0.000420	38.380184	10	0	0	1	0	0
oky	LEFT	60	ytey oky	ytey	1	62	0.016129	4	16657	0.000240	67.165323	9	0	0	1	0	0
oky	RIGHT	1	oky chor	chor	2	44	0.045455	139	16657	0.008345	5.447024	176	0	0	1	0	0
oky	RIGHT	2	oky ytaiin	ytaiin	2	44	0.045455	32	16657	0.001921	23.660511	39	0	0	1	0	0
oky	RIGHT	3	oky aiiin	aiiin	1	44	0.022727	36	16657	0.002161	10.515783	39	1	0	1	0	0
oky	RIGHT	4	oky cham	cham	1	44	0.022727	14	16657	0.000840	27.040584	15	0	0	1	0	0
oky	RIGHT	5	oky char	char	1	44	0.022727	46	16657	0.002762	8.229743	55	0	0	1	0	0
oky	RIGHT	6	oky chdy	chdy	1	44	0.022727	71	16657	0.004262	5.331946	89	0	0	1	0	0
oky	RIGHT	7	oky cheeor	cheeor	1	44	0.022727	10	16657	0.000600	37.856818	11	0	0	1	0	0
oky	RIGHT	8	oky cheo	cheo	1	44	0.022727	28	16657	0.001681	13.520292	36	0	0	1	0	0
oky	RIGHT	9	oky cheodaiin	cheodaiin	1	44	0.022727	6	16657	0.000360	63.094697	6	0	0	1	0	0
oky	RIGHT	10	oky cheokam	cheokam	1	44	0.022727	2	16657	0.000120	189.284091	2	0	0	1	0	0
oky	RIGHT	11	oky cheol	cheol	1	44	0.022727	90	16657	0.005403	4.206313	118	0	0	1	0	0
oky	RIGHT	12	oky ches	ches	1	44	0.022727	23	16657	0.001381	16.459486	28	0	0	1	0	0
oky	RIGHT	13	oky choiin	choiin	1	44	0.022727	9	16657	0.000540	42.063131	10	0	0	1	0	0
oky	RIGHT	14	oky chokain	chokain	1	44	0.022727	7	16657	0.000420	54.081169	8	0	0	1	0	0
oky	RIGHT	15	oky chol	chol	1	44	0.022727	239	16657	0.014348	1.583967	303	0	0	1	0	0
oky	RIGHT	16	oky daiiin	daiiin	1	44	0.022727	9	16657	0.000540	42.063131	12	0	0	1	0	0
oky	RIGHT	17	oky daiin	daiin	1	44	0.022727	379	16657	0.022753	0.998861	602	0	0	1	0	0
oky	RIGHT	18	oky dain	dain	1	44	0.022727	93	16657	0.005583	4.070626	149	0	0	1	0	0
oky	RIGHT	19	oky dam	dam	1	44	0.022727	31	16657	0.001861	12.211877	37	0	0	1	0	0
oky	RIGHT	20	oky dan	dan	1	44	0.022727	12	16657	0.000720	31.547348	14	0	0	1	0	0
oky	RIGHT	21	oky kair	kair	1	44	0.022727	7	16657	0.000420	54.081169	8	0	0	1	0	0
oky	RIGHT	22	oky kody	kody	1	44	0.022727	4	16657	0.000240	94.642045	5	0	0	1	0	0
oky	RIGHT	23	oky lkal	lkal	1	44	0.022727	3	16657	0.000180	126.189394	4	0	0	1	0	0
oky	RIGHT	24	oky oeees	oeees	1	44	0.022727	6	16657	0.000360	63.094697	6	0	0	1	0	0
oky	RIGHT	25	oky okaldy	okaldy	1	44	0.022727	4	16657	0.000240	94.642045	4	0	0	1	0	0
oky	RIGHT	26	oky okchey	okchey	1	44	0.022727	17	16657	0.001021	22.268717	26	0	0	1	0	0
oky	RIGHT	27	oky ol	ol	1	44	0.022727	293	16657	0.017590	1.292042	376	0	0	1	0	0
oky	RIGHT	28	oky otal	otal	1	44	0.022727	79	16657	0.004743	4.792002	109	0	0	1	0	0
oky	RIGHT	29	oky otaly	otaly	1	44	0.022727	9	16657	0.000540	42.063131	11	0	0	1	0	0
oky	RIGHT	30	oky otoldy	otoldy	1	44	0.022727	4	16657	0.000240	94.642045	8	0	0	1	0	0
oky	RIGHT	31	oky qokar	qokar	1	44	0.022727	95	16657	0.005703	3.984928	132	0	0	1	0	0
oky	RIGHT	32	oky raiin	raiin	1	44	0.022727	40	16657	0.002401	9.464205	45	0	0	1	0	0
oky	RIGHT	33	oky sam	sam	1	44	0.022727	2	16657	0.000120	189.284091	4	0	0	1	0	0
oky	RIGHT	34	oky she	she	1	44	0.022727	14	16657	0.000840	27.040584	17	0	0	1	0	0
oky	RIGHT	35	oky sheaiin	sheaiin	1	44	0.022727	6	16657	0.000360	63.094697	8	0	0	1	0	0
oky	RIGHT	36	oky sheeey	sheeey	1	44	0.022727	3	16657	0.000180	126.189394	4	0	0	1	0	0
oky	RIGHT	37	oky shol	shol	1	44	0.022727	113	16657	0.006784	3.350161	146	0	0	1	0	0
oky	RIGHT	38	oky tchy	tchy	1	44	0.022727	13	16657	0.000780	29.120629	15	0	0	1	0	0
oky	RIGHT	39	oky tsholol	tsholol	1	44	0.022727	1	16657	0.000060	378.568182	1	0	0	1	0	0
oky	RIGHT	40	oky ycheey	ycheey	1	44	0.022727	2	16657	0.000120	189.284091	17	0	0	1	0	0
oky	RIGHT	41	oky ykeey	ykeey	1	44	0.022727	23	16657	0.001381	16.459486	41	0	0	1	0	0
oky	RIGHT	42	oky ytoldy	ytoldy	1	44	0.022727	3	16657	0.000180	126.189394	3	0	0	1	0	0
qokchol	LEFT	1	chor qokchol	chor	1	9	0.111111	141	16657	0.008465	13.126084	176	0	0	1	0	0
qokchol	LEFT	2	choty qokchol	choty	1	9	0.111111	26	16657	0.001561	71.183761	32	0	0	1	0	0
qokchol	LEFT	3	dar qokchol	dar	1	9	0.111111	122	16657	0.007324	15.170310	195	0	0	1	0	0
qokchol	LEFT	4	dchy qokchol	dchy	1	9	0.111111	17	16657	0.001021	108.869281	20	0	0	1	0	0
qokchol	LEFT	5	kor qokchol	kor	1	9	0.111111	8	16657	0.000480	231.347222	13	0	0	1	0	0
qokchol	LEFT	6	otshol qokchol	otshol	1	9	0.111111	2	16657	0.000120	925.388889	2	0	0	1	0	0
qokchol	LEFT	7	shaiin qokchol	shaiin	1	9	0.111111	16	16657	0.000961	115.673611	18	0	0	1	0	0
qokchol	LEFT	8	shor qokchol	shor	1	9	0.111111	63	16657	0.003782	29.377425	77	0	0	1	0	0
qokchol	LEFT	9	ychor qokchol	ychor	1	9	0.111111	13	16657	0.000780	142.367521	13	0	1	1	0	0
qokchol	RIGHT	1	qokchol dar	dar	2	13	0.153846	140	16657	0.008405	18.304396	195	0	0	1	0	0
qokchol	RIGHT	2	qokchol chor	chor	1	13	0.076923	139	16657	0.008345	9.218041	176	0	0	1	0	0
qokchol	RIGHT	3	qokchol chory	chory	1	13	0.076923	9	16657	0.000540	142.367521	10	0	0	1	0	0
qokchol	RIGHT	4	qokchol chykchy	chykchy	1	13	0.076923	2	16657	0.000120	640.653846	2	0	0	1	0	0
qokchol	RIGHT	5	qokchol daiin	daiin	1	13	0.076923	379	16657	0.022753	3.380759	602	0	0	1	0	0
qokchol	RIGHT	6	qokchol dairo	dairo	1	13	0.076923	1	16657	0.000060	1281.307692	1	0	0	1	0	0
qokchol	RIGHT	7	qokchol dy	dy	1	13	0.076923	122	16657	0.007324	10.502522	149	0	0	1	0	0
qokchol	RIGHT	8	qokchol kcheody	kcheody	1	13	0.076923	2	16657	0.000120	640.653846	3	0	0	1	0	0
qokchol	RIGHT	9	qokchol ol	ol	1	13	0.076923	293	16657	0.017590	4.373064	376	0	0	1	0	0
qokchol	RIGHT	10	qokchol qodaiin	qodaiin	1	13	0.076923	30	16657	0.001801	42.710256	34	0	0	1	0	0
qokchol	RIGHT	11	qokchol qokchody	qokchody	1	13	0.076923	1	16657	0.000060	1281.307692	2	0	0	1	0	0
qokchol	RIGHT	12	qokchol qokeol	qokeol	1	13	0.076923	21	16657	0.001261	61.014652	34	0	0	1	0	0
s	LEFT	1	ol s	ol	6	112	0.053571	263	16657	0.015789	3.392925	376	0	0	1	0	0
s	LEFT	2	daiin s	daiin	5	112	0.044643	412	16657	0.024734	1.804893	602	0	0	1	0	0
s	LEFT	3	al s	al	3	112	0.026786	118	16657	0.007084	3.781099	167	0	0	1	0	0
s	LEFT	4	chol s	chol	3	112	0.026786	251	16657	0.015069	1.777568	303	0	0	1	0	0
s	LEFT	5	chy s	chy	3	112	0.026786	76	16657	0.004563	5.870653	114	0	0	1	0	0
s	LEFT	6	cthy s	cthy	3	112	0.026786	49	16657	0.002942	9.105503	85	0	0	1	0	0
s	LEFT	7	aiin s	aiin	2	112	0.017857	253	16657	0.015189	1.175678	338	1	0	1	0	0
s	LEFT	8	cho s	cho	2	112	0.017857	36	16657	0.002161	8.262401	45	0	0	1	0	0
s	LEFT	9	dal s	dal	2	112	0.017857	81	16657	0.004863	3.672178	147	0	0	1	0	0
s	LEFT	10	qokeey s	qokeey	2	112	0.017857	189	16657	0.011347	1.573791	264	0	0	1	0	0
s	LEFT	11	ar s	ar	1	112	0.008929	176	16657	0.010566	0.845018	242	0	0	1	0	0
s	LEFT	12	aral s	aral	1	112	0.008929	3	16657	0.000180	49.574405	8	0	0	1	0	0
s	LEFT	13	cfham s	cfham	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	14	chaiin s	chaiin	1	112	0.008929	30	16657	0.001801	4.957440	42	0	0	1	0	0
s	LEFT	15	chan s	chan	1	112	0.008929	6	16657	0.000360	24.787202	10	0	0	1	0	0
s	LEFT	16	chapchy s	chapchy	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	17	chckhy s	chckhy	1	112	0.008929	86	16657	0.005163	1.729340	115	0	0	1	0	0
s	LEFT	18	chctho s	chctho	1	112	0.008929	3	16657	0.000180	49.574405	3	0	0	1	0	0
s	LEFT	19	chcthody s	chcthody	1	112	0.008929	3	16657	0.000180	49.574405	3	0	0	1	0	0
s	LEFT	20	cheey s	cheey	1	112	0.008929	109	16657	0.006544	1.364433	137	0	0	1	0	0
s	LEFT	21	chetan s	chetan	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	22	chkar s	chkar	1	112	0.008929	7	16657	0.000420	21.246173	7	0	0	1	0	0
s	LEFT	23	chkchy s	chkchy	1	112	0.008929	4	16657	0.000240	37.180804	6	0	0	1	0	0
s	LEFT	24	chl s	chl	1	112	0.008929	16	16657	0.000961	9.295201	24	0	0	1	0	0
s	LEFT	25	chockhy s	chockhy	1	112	0.008929	13	16657	0.000780	11.440247	18	0	0	1	0	0
s	LEFT	26	chocthy s	chocthy	1	112	0.008929	11	16657	0.000660	13.520292	14	0	0	1	0	0
s	LEFT	27	chokchor s	chokchor	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	28	chololy s	chololy	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	29	chor s	chor	1	112	0.008929	141	16657	0.008465	1.054775	176	0	0	1	0	0
s	LEFT	30	chtar s	chtar	1	112	0.008929	3	16657	0.000180	49.574405	3	0	0	1	0	0
s	LEFT	31	ckhal s	ckhal	1	112	0.008929	3	16657	0.000180	49.574405	3	0	0	1	0	0
s	LEFT	32	ckhey s	ckhey	1	112	0.008929	17	16657	0.001021	8.748424	20	0	0	1	0	0
s	LEFT	33	cthdy s	cthdy	1	112	0.008929	4	16657	0.000240	37.180804	5	0	0	1	0	0
s	LEFT	34	cthody s	cthody	1	112	0.008929	8	16657	0.000480	18.590402	12	0	0	1	0	0
s	LEFT	35	cthol s	cthol	1	112	0.008929	35	16657	0.002101	4.249235	50	0	0	1	0	0
s	LEFT	36	ctholy s	ctholy	1	112	0.008929	2	16657	0.000120	74.361607	4	0	0	1	0	0
s	LEFT	37	cthom s	cthom	1	112	0.008929	2	16657	0.000120	74.361607	5	0	0	1	0	0
s	LEFT	38	cthor s	cthor	1	112	0.008929	32	16657	0.001921	4.647600	39	0	0	1	0	0
s	LEFT	39	d s	d	1	112	0.008929	5	16657	0.000300	29.744643	20	0	0	1	0	0
s	LEFT	40	dain s	dain	1	112	0.008929	101	16657	0.006064	1.472507	149	0	0	1	0	0
s	LEFT	41	dar s	dar	1	112	0.008929	122	16657	0.007324	1.219043	195	0	0	1	0	0
s	LEFT	42	dchog s	dchog	1	112	0.008929	1	16657	0.000060	148.723214	2	0	0	1	0	0
s	LEFT	43	deeaiir s	deeaiir	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	44	kcham s	kcham	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	45	kom s	kom	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	46	l s	l	1	112	0.008929	22	16657	0.001321	6.760146	38	0	0	1	0	0
s	LEFT	47	lcheolshedy s	lcheolshedy	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	48	lol s	lol	1	112	0.008929	11	16657	0.000660	13.520292	31	0	0	1	0	0
s	LEFT	49	ochor s	ochor	1	112	0.008929	5	16657	0.000300	29.744643	5	0	0	1	0	0
s	LEFT	50	odam s	odam	1	112	0.008929	1	16657	0.000060	148.723214	3	0	0	1	0	0
s	LEFT	51	oiin s	oiin	1	112	0.008929	12	16657	0.000720	12.393601	15	0	0	1	0	0
s	LEFT	52	okaiin s	okaiin	1	112	0.008929	134	16657	0.008045	1.109875	177	0	0	1	0	0
s	LEFT	53	okchol s	okchol	1	112	0.008929	8	16657	0.000480	18.590402	9	0	0	1	0	0
s	LEFT	54	okeeey s	okeeey	1	112	0.008929	14	16657	0.000840	10.623087	20	0	0	1	0	0
s	LEFT	55	orchey s	orchey	1	112	0.008929	3	16657	0.000180	49.574405	3	0	0	1	0	0
s	LEFT	56	orol s	orol	1	112	0.008929	4	16657	0.000240	37.180804	9	0	0	1	0	0
s	LEFT	57	os s	os	1	112	0.008929	10	16657	0.000600	14.872321	14	0	0	1	0	0
s	LEFT	58	otchaiin s	otchaiin	1	112	0.008929	2	16657	0.000120	74.361607	2	0	0	1	0	0
s	LEFT	59	otchy s	otchy	1	112	0.008929	28	16657	0.001681	5.311543	36	0	0	1	0	0
s	LEFT	60	oteodal s	oteodal	1	112	0.008929	1	16657	0.000060	148.723214	2	0	0	1	0	0
s	LEFT	61	otor s	otor	1	112	0.008929	20	16657	0.001201	7.436161	24	0	0	1	0	0
s	LEFT	62	qkoldy s	qkoldy	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
