factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G404-A00168	G404-S006	G404-E0178	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	19	shey	SH+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0178	19	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00169	G404-S006	G404-E0178	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	19	shey	SH+E+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0178	19	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00170	G404-S006	G404-E0179	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	20	cthar	CH+T+AR	3	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0179	20	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00171	G404-S006	G404-E0182	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	23	kaiin	K+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0182	23	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00172	G404-S006	G404-E0183	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	24	shoaiin	SH+O+AIIN	3	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0183	24	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00173	G404-S006	G404-E0185	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	26	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0184	25	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00174	G404-S006	G404-E0186	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	27	far	LOCAL_CHAR_F+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G404-E0184	25	1	-2	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00175	G404-S006	G404-E0188	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	29	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0187	28	2	-1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00176	G404-S006	G404-E0189	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	30	ctholdar	CH+T+OL+D_ADDR+AR	5	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0189	30	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00177	G404-S006	G404-E0190	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	31	ycheey	Y+SH+EE+Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0190	31	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00178	G404-S006	G404-E0190	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	31	ycheey	Y+SH+EE+Y	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0190	31	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00179	G404-S006	G404-E0190	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	31	ycheey	Y+SH+EE+Y	4	2	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0190	31	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00180	G404-S006	G404-E0191	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	32	okeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0191	32	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00181	G404-S006	G404-E0191	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	32	okeey	OK+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0191	32	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00182	G404-S006	G404-E0192	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	33	oky	OK+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0192	33	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00183	G404-S006	G404-E0193	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	34	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0192	33	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00184	G404-S006	G404-E0194	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	35	okchey	OK+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0194	35	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00185	G404-S006	G404-E0195	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	36	kokaiin	K+OK+AIIN	3	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0195	36	2	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00186	G404-S006	G404-E0197	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	38	kdchy	K+D_ADDR+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0197	38	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00187	G404-S006	G404-E0198	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	39	dal	AL	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0197	38	1	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00188	G404-S006	G404-E0199	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	40	dcheo	D_ADDR+CH+E+O	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0199	40	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00189	G404-S007	G404-E0201	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	1	koshey	K+O+SH+E+Y	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0201	1	3	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00190	G404-S007	G404-E0201	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	1	koshey	K+O+SH+E+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0201	1	3	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00191	G404-S007	G404-E0202	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	2	cthy	CH+T+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0202	2	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00192	G404-S007	G404-E0204	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	4	chey	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0203	3	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00193	G404-S007	G404-E0205	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	5	keey	K+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0205	5	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00194	G404-S007	G404-E0205	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	5	keey	K+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0205	5	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00195	G404-S007	G404-E0206	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	6	keey	K+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0206	6	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00196	G404-S007	G404-E0206	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	6	keey	K+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0206	6	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00197	G404-S007	G404-E0207	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	7	dal	AL	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0206	6	1	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00198	G404-S007	G404-E0208	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	8	chtor	CH+T+OR	3	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0208	8	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00199	G404-S007	G404-E0209	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	9	eo	E+O	1	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0208	8	2	-1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00200	G404-S007	G404-E0212	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	12	choty	CH+OT+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0212	12	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00201	G404-S007	G404-E0213	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	13	chotey	CH+OT+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0213	13	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00202	G404-S007	G404-E0213	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	13	chotey	CH+OT+E+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0213	13	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00203	G404-S007	G404-E0214	f1r	SOURCE_SECTION_T	F1R_PROSE_04	F1R_TEXT_BLOCK_D	14	dchaiin	D_ADDR+CH+AIIN	3	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0214	14	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00204	G404-S008	G404-E0215	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	1	tchodar	T+CH+O+D_ADDR+AR	5	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0215	1	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00205	G404-S008	G404-E0216	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	2	chocfhey	CH+O+CH+LOCAL_CHAR_F+E+Y	5	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0216	2	3	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00206	G404-S008	G404-E0216	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	2	chocfhey	CH+O+CH+LOCAL_CHAR_F+E+Y	6	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0216	2	3	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00207	G404-S008	G404-E0219	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	5	chcphy	CH+CH+P+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0219	5	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00208	G404-S009	G404-E0221	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	1	ocphoraiin	O+CH+P+OR+AIIN	4	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0221	1	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00209	G404-S009	G404-E0221	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	1	ocphoraiin	O+CH+P+OR+AIIN	5	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0221	1	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00210	G404-S009	G404-E0226	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	6	ydals	Y+AL+S	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0226	6	3	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00211	G404-S009	G404-E0226	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	6	ydals	Y+AL+S	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G404-E0223	3	1	-3	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00212	G404-S009	G404-E0227	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	7	ckhor	CH+K+OR	3	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0227	7	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00213	G404-S009	G404-E0228	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	8	shy	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0227	7	2	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00214	G404-S009	G404-E0230	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	10	dchor	D_ADDR+CH+OR	3	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0230	10	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00215	G404-S009	G404-E0236	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	16	octhyl	O+CH+T+Y+L	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0236	16	3	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00216	G404-S009	G404-E0236	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	16	octhyl	O+CH+T+Y+L	5	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0236	16	3	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00217	G404-S009	G404-E0237	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	17	odchees	O+D_ADDR+CH+EE+S	4	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0237	17	3	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00218	G404-S009	G404-E0238	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	18	oesearies	O+E+S+E+AR+LOCAL_CHAR_I+E+S	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0238	18	3	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00219	G404-S009	G404-E0238	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	18	oesearies	O+E+S+E+AR+LOCAL_CHAR_I+E+S	4	2	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0238	18	3	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00220	G404-S009	G404-E0238	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	18	oesearies	O+E+S+E+AR+LOCAL_CHAR_I+E+S	5	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0238	18	3	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00221	G404-S009	G404-E0238	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	18	oesearies	O+E+S+E+AR+LOCAL_CHAR_I+E+S	7	3	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0238	18	8	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00222	G404-S009	G404-E0241	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	21	ydal	Y+AL	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0240	20	3	-1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00223	G404-S009	G404-E0241	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	21	ydal	Y+AL	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0240	20	3	-1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00224	G404-S009	G404-E0244	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	24	okaiin	OK+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0244	24	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
