semantic_item_id	action_case_id	page	locus	action_ordinal	action_surface	action_gloss_de	rank	ordinal	surface	gloss_de	completion_stems	material_heads	lexical_terminal_material	first_lexical_terminal	later_lexical_terminal_blocked	operator_terminal	manual_endpoint_member	path_class	strict_decision	exploratory_decision	word_delta	status
T054	A019	f114r	f114r.26	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	4	5	okar	Anteil I des heißen Ansatzes	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T055	A019	f114r	f114r.26	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	5	6	olkaiin	heiße Drogenbasis, Stufe III	NONE	droge	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T056	A019	f114r	f114r.26	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	6	7	okaiin	heißer Ansatz, Grad III	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T057	A019	f114r	f114r.26	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	7	8	cheody	getrocknete Masse	NONE	masse	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T058	A019	f114r	f114r.26	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	8	9	airoy	Grundansatz aus Drogenanteil II	NONE	ansatz|droge	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T059	A019	f114r	f114r.26	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	9	10	olam	ein Maß Holz	NONE	holz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T060	A021	f114v	f114v.36	7	qopaiin	drei Teile Pulverzubereitung nehmen	1	8	qotar	kalter Drogenanteil I	NONE	droge	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T061	A021	f114v	f114v.36	7	qopaiin	drei Teile Pulverzubereitung nehmen	2	9	al	Rohstoffklasse I	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T062	A021	f114v	f114v.36	7	qopaiin	drei Teile Pulverzubereitung nehmen	3	10	kal	Rohstoffklasse I, heiß am Gradanfang	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T063	A021	f114v	f114v.36	7	qopaiin	drei Teile Pulverzubereitung nehmen	4	11	ram	ein Maß Wurzel	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T064	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	1	4	otedy	kalter Ansatz, Mittelstufe erreicht	NONE	ansatz	0	0	0	0	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T065	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	2	5	cheop	bis zur Mittelstufe getrocknet	NONE	NONE	0	0	0	0	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T066	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	3	6	ol	Pulverstoff	NONE	pulver	0	0	0	0	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T067	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	7	teeedy	vollständig abgekühlte Zubereitung, fertig	fertig|vollständig	zubereitung	1	1	0	1	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T068	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	5	8	oroiir	eine Portion des Ansatzanteils III	NONE	ansatz|portion	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T069	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	6	9	oechedy	fertige, bis zur Mittelstufe getrocknete Masse	fertig	masse	1	0	1	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T070	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	7	10	oteedy	kalter Ansatz am Ende des Grades	NONE	ansatz	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T071	A024	f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	8	11	qotchedy	kalt-trockene Mittelstufe erreicht	NONE	NONE	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T072	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	1	6	s	Samenposten	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T073	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	2	7	checthy	trockenes Kraut	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T074	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	3	8	qokeeey	stark erhitzt, Endstufe III	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T075	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	4	9	keeey	stark erhitzt, Endstufe III	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T076	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	5	10	lol	Holzstoff	NONE	holz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T077	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	6	11	chedy	mittlere Trockenstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T078	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	7	12	qokchedy	heiß-trockene Mittelstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T079	A027	f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	8	13	ldy	fertig aufbereitetes Holz	fertig	holz	1	1	0	1	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T080	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	1	2	ar	Drogenanteil I	NONE	droge	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T081	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	2	3	cholches	nachgetrocknetes Drogenmaterial, Mittelstufe	NONE	droge	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T082	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	3	4	okain	heißer Ansatz, Grad II	NONE	ansatz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T083	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	4	5	dain	zwei Portionen des erhitzten nachgetrockneten Drogenmaterials	NONE	droge|portion	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T084	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	5	6	cheey	trocken am Ende des Grades	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T085	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	6	7	okeey	heißer Ansatz am Ende des Grades	NONE	ansatz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T086	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	7	8	otain	kalter Ansatz, Grad II	NONE	ansatz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T087	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	8	9	olchdy	Holz im Ansatz fertig getrocknet	fertig	ansatz|holz	1	1	0	1	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T088	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	9	10	otal	Rohstoffklasse I im kalten Ansatz, Gradanfang	NONE	ansatz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T089	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	10	11	dain	zwei Portionen der Rohdroge I im kalten Anfangsansatz	NONE	ansatz|droge|portion	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T090	A028	f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	11	12	olam	ein Maß Holz	NONE	holz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T091	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	1	6	dar	abgemessener Anteil I	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T092	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	2	7	okol	heißer Ansatzstoff	NONE	ansatz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T093	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	3	8	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertig	portion	1	1	0	1	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T094	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	4	9	daiidal	drei abgemessene Mengen Rohdroge I	NONE	droge	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T095	A029	f23r	f23r.6	5	yky	hierzu leicht erhitzen	5	10	dam	Dosis I	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T096	A032	f24v	f24v.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	2	kchod	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	abgeschlossen	auszug|gut	1	1	0	1	1	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T097	A032	f24v	f24v.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	3	dchal	eine Dosis angetrocknete Rohdroge I	NONE	droge	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T098	A032	f24v	f24v.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	3	4	ochdy	fertige Trockenmasse	fertig	masse	1	0	1	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T099	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	2	keeod	vollständig erhitzter und abgezogener Auszug	vollständig	auszug	1	1	0	1	1	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T100	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	3	shotchey	Mazerat aus kalt bis Mittelstufe getrockneter Droge	NONE	droge|mazerat	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T101	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	3	4	chol	trocken	NONE	NONE	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T102	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	4	5	oty	kalter Ansatz am Anfang des Grades	NONE	ansatz	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T103	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	5	6	chy	trocken am Anfang des Grades	NONE	NONE	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T104	A036	f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	6	7	tolg	ein Gran kalten Drogenmaterials	NONE	droge	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T105	A038	f30r	f30r.9	2	qochar	trockenen Drogenanteil I nehmen	1	3	chol	trocken	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T106	A038	f30r	f30r.9	2	qochar	trockenen Drogenanteil I nehmen	2	4	keeaiin	vollständig erhitzt, Stufe III	vollständig	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T107	A041	f49r	f49r.16	1	qocho	getrocknete Droge nehmen	1	2	cheey	trocken am Ende des Grades	NONE	NONE	0	0	0	0	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	STOP	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T108	A041	f49r	f49r.16	1	qocho	getrocknete Droge nehmen	2	3	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertig	portion	1	1	0	1	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	STOP	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
