page	locus	target_surfaces	zl3b_line	v32_tokenwise_de	v33_tokenwise_de	complete_v33
f107v	f107v.21	okal	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	kalt, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | trocken; nominal trockenes Gut/Material | heiß und trocken in der Mitte des Grades, abgeschlossen | [qokol:?] | Menge-/Klassenwert II | [air:?] | heiß, Grad III | Ansatz aus heißem Rohstoff, Form I | kalte Drogenfraktion I im Ansatz | [otalal:?]	kalt, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | trocken; nominal trockenes Gut/Material | heiß und trocken in der Mitte des Grades, abgeschlossen | [qokol:?] | Menge-/Klassenwert II | [air:?] | heiß, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | kalte Drogenfraktion I im Ansatz | [otalal:?]	False
f107v	f107v.23	otal	palchar ar akaiiky char raikchy opchain opalkar otal otar alky	[palchar:?] | Drogenfraktion I | [akaiiky:?] | [char:?] | [raikchy:?] | [opchain:?] | [opalkar:?] | Ansatz aus kaltem Rohstoff, Form I | kalte Drogenfraktion I im Ansatz | [alky:?]	[palchar:?] | Drogenfraktion I | [akaiiky:?] | [char:?] | [raikchy:?] | [opchain:?] | [opalkar:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalte Drogenfraktion I im Ansatz | [alky:?]	False
f107v	f107v.26	otal	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | [r:?] | Drogenfraktion I | Rohstoffklasse I | [oldy:?]	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | [r:?] | Drogenfraktion I | Rohstoffklasse I | [oldy:?]	False
f107v	f107v.3	kal|otal	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	[sain:?] | Menge-/Klassenwert II | Menge-/Klassenwert IV | heiß, Grad III | feucht; nominal feuchtes Gut/Material | [kal:?] | heiße Drogenfraktion I | Rohstoffklasse I | [ochedy:?] | [lkaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [olkiir:?] | [alody:?]	[sain:?] | Menge-/Klassenwert II | Menge-/Klassenwert IV | heiß, Grad III | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, heiß am Gradanfang | heiße Drogenfraktion I | Rohstoffklasse I | [ochedy:?] | [lkaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [olkiir:?] | [alody:?]	False
f107v	f107v.37	kal	poraiin o kal chedy qolkeey lpcheedy qokol rol keedy okaiin otary	Pulverportion III | [o:?] | [kal:?] | trocken in der Mitte des Grades, abgeschlossen | [qolkeey:?] | [lpcheedy:?] | [qokol:?] | Wurzelstoff | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [otary:?]	Pulverportion III | [o:?] | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [qolkeey:?] | [lpcheedy:?] | [qokol:?] | Wurzelstoff | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [otary:?]	False
f108r	f108r.12	okal	tshey okchey dain aloiin ocheey qokaiin chlam okaiin okal kain alam	kalt und feucht in der Mitte des Grades | heiß-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert II | [aloiin:?] | [ocheey:?] | heiß, Grad III | [chlam:?] | heiß, Grad III, im Ansatzrahmen | Ansatz aus heißem Rohstoff, Form I | heiß, Grad II | [alam:?]	kalt und feucht in der Mitte des Grades | heiß-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert II | [aloiin:?] | [ocheey:?] | heiß, Grad III | [chlam:?] | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß, Grad II | [alam:?]	False
f108r	f108r.14	qokal	polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod	[polchal:?] | feucht; nominal feuchtes Gut/Material | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [pcholy:?] | heiße Substanz | [opchdy:?] | [ofal:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß, Grad III | [otalod:?]	[polchal:?] | feucht; nominal feuchtes Gut/Material | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [pcholy:?] | Rohstoffklasse I, heiß am Gradanfang | [opchdy:?] | [ofal:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß, Grad III | [otalod:?]	False
f108r	f108r.19	chal	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	[dchedy:?] | [okeedar:?] | [shchy:?] | [okol:?] | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [chal:?] | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [chtal:?] | [om:?]	[dchedy:?] | [okeedar:?] | [shchy:?] | [okol:?] | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Rohstoffklasse I, trocken am Gradanfang | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [chtal:?] | [om:?]	False
f108r	f108r.2	otal	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody	heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | [chockhed:?] | [qokeor:?] | feucht in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokechy:?] | [ofchdy:?] | [qody:?]	heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | [chockhed:?] | [qokeor:?] | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokechy:?] | [ofchdy:?] | [qody:?]	False
f108r	f108r.21	otal	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	[qolshy:?] | [qoeedy:?] | [lkealshedy:?] | [shokal:?] | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qopchedy:?] | Ansatz aus kaltem Rohstoff, Form I | [dkedam:?]	[qolshy:?] | [qoeedy:?] | [lkealshedy:?] | [shokal:?] | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qopchedy:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [dkedam:?]	False
f108r	f108r.22	otal	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	[dcheol:?] | feucht; nominal feuchtes Gut/Material | abgemessene Rohstoffmenge I | heiß, Grad III | Ansatz aus kaltem Rohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | trocken in der Mitte des Grades | Holzportion | Menge III | [okeeam:?]	[dcheol:?] | feucht; nominal feuchtes Gut/Material | abgemessene Rohstoffmenge I | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | trocken in der Mitte des Grades | Holzportion | Menge III | [okeeam:?]	False
f108r	f108r.24	qokal|okal	folaiin y qokal lkedy qotedy qoked qotedy okal chdar al char aiin	[folaiin:?] | [y:?] | heiße Substanz | [lkedy:?] | kalt in der Mitte des Grades, abgeschlossen | [qoked:?] | kalt in der Mitte des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I | [chdar:?] | Rohstoffklasse I | [char:?] | Menge III	[folaiin:?] | [y:?] | Rohstoffklasse I, heiß am Gradanfang | [lkedy:?] | kalt in der Mitte des Grades, abgeschlossen | [qoked:?] | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [chdar:?] | Rohstoffklasse I | [char:?] | Menge III	False
f108r	f108r.26	okal	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	abgemessene Fraktion II | Ansatz aus heißem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [oteor:?] | Rohstoffklasse I | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [otedar:?] | [chalkeedy:?]	abgemessene Fraktion II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [oteor:?] | Rohstoffklasse I | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [otedar:?] | [chalkeedy:?]	False
f108r	f108r.28	qoal	sain arolkeey qoal olkedy okaiin	[sain:?] | [arolkeey:?] | [qoal:?] | [olkedy:?] | heiß, Grad III, im Ansatzrahmen	[sain:?] | [arolkeey:?] | Rohstoffklasse I | [olkedy:?] | heiß, Grad III, im Ansatzrahmen	False
f108r	f108r.3	oteal	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal	[cheodchy:?] | [qoter:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [oteal:?] | [lkedal:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [okedal:?] | Arzneikompositum: trocken, Gradmitte, abgeschlossen | [chokedal:?]	[cheodchy:?] | [qoter:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt in der Gradmitte | [lkedal:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [okedal:?] | Arzneikompositum: trocken, Gradmitte, abgeschlossen | [chokedal:?]	False
f108r	f108r.31	qokal	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal	heißer Drogenstoff | [sheody:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokoy:?] | [qoiiedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz	heißer Drogenstoff | [sheody:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokoy:?] | [qoiiedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	False
f108r	f108r.32	otal	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	[ykedar:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [lkeedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | feucht; nominal feuchtes Gut/Material | [alodar:?] | Drogenportion | [alold:?]	[ykedar:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [lkeedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | feucht; nominal feuchtes Gut/Material | [alodar:?] | Drogenportion | [alold:?]	False
f108r	f108r.36	qotal	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	[okechy:?] | [okeol:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [cheedar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qotal:?] | trocken am Anfang des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen	[okechy:?] | [okeol:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [cheedar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | trocken am Anfang des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen	False
f108r	f108r.9	otal	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkedy:?] | [raraiin:?] | heiße Drogenfraktion I | Ansatz aus kaltem Rohstoff, Form I | heiß in der Mitte des Grades, abgeschlossen | Drogenfraktion I | [air:?] | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkedy:?] | [raraiin:?] | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | Drogenfraktion I | [air:?] | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	False
f108v	f108v.10	okeal	ol cheey leedaiin shckhaiin okeal okar aralor om shee kay chectham	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | [leedaiin:?] | [shckhaiin:?] | [okeal:?] | heiße Drogenfraktion I im Ansatz | [aralor:?] | [om:?] | [shee:?] | [kay:?] | [chectham:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | [leedaiin:?] | [shckhaiin:?] | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | heiße Drogenfraktion I im Ansatz | [aralor:?] | [om:?] | [shee:?] | [kay:?] | [chectham:?]	False
f108v	f108v.16	qokeeal|qotal	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | [qokeeal:?] | [lkeey:?] | [okeol:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qotal:?] | [sholkeedy:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [teedu:?]	heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | Rohstoffklasse I, heiß am Gradende | [lkeey:?] | [okeol:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | [sholkeedy:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [teedu:?]	False
f108v	f108v.17	otal	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram	heiß am Ende des Grades | [lkeed:?] | trocken in der Mitte des Grades, abgeschlossen | [qokeeos:?] | feuchtes Material | kalt in der Mitte des Grades, abgeschlossen | [qopchdy:?] | [qokeshdy:?] | [kedar:?] | Ansatz aus kaltem Rohstoff, Form I | [raram:?]	heiß am Ende des Grades | [lkeed:?] | trocken in der Mitte des Grades, abgeschlossen | [qokeeos:?] | feuchtes Material | kalt in der Mitte des Grades, abgeschlossen | [qopchdy:?] | [qokeshdy:?] | [kedar:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [raram:?]	False
f108v	f108v.18	okeal	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	heißer Ansatz am Ende des Grades | [l:?] | heiß am Ende des Grades, abgeschlossen | [okeal:?] | heißer Ansatz in der Mitte des Grades | [cheykedy:?] | [qoeedy:?] | [lo:?] | Wurzelfraktion II | trocken am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [l:?] | [s:?] | Menge III | [am:?]	heißer Ansatz am Ende des Grades | [l:?] | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | heißer Ansatz in der Mitte des Grades | [cheykedy:?] | [qoeedy:?] | [lo:?] | Wurzelfraktion II | trocken am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [l:?] | [s:?] | Menge III | [am:?]	False
f108v	f108v.2	shal	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	Grad-/Maßwert III | [shal:?] | heiß in der Mitte des Grades, abgeschlossen | [qoeechy:?] | heiß im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | trockenes Arzneikompositum am Gradanfang | [lkeedy:?] | [qokeedar:?] | [araiin:?] | [okam:?]	Grad-/Maßwert III | Rohstoffklasse I, feucht am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | [qoeechy:?] | heiß im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | trockenes Arzneikompositum am Gradanfang | [lkeedy:?] | [qokeedar:?] | [araiin:?] | [okam:?]	False
f108v	f108v.26	okal	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls	Samenfraktion II | [okeaiin:?] | trockener Drogenstoff | feucht in der Mitte des Grades, abgeschlossen | [qokeeey:?] | [dlaiin:?] | Drogenfraktion I | Drogenportion | heiße Holzfraktion I | [char:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | [ldyr:?] | [ls:?]	Samenfraktion II | [okeaiin:?] | trockener Drogenstoff | feucht in der Mitte des Grades, abgeschlossen | [qokeeey:?] | [dlaiin:?] | Drogenfraktion I | Drogenportion | heiße Holzfraktion I | [char:?] | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [ldyr:?] | [ls:?]	False
f108v	f108v.27	cheal	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	Saat-Rohstoff I | [lcheal:?] | [lkeeey:?] | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Menge-/Klassenwert II | [olcheees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheal:?] | heiß, Grad III, im Ansatzrahmen | [ykar:?] | Rohstoffklasse I | [okalam:?]	Saat-Rohstoff I | [lcheal:?] | [lkeeey:?] | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Menge-/Klassenwert II | [olcheees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I, trocken in der Gradmitte | heiß, Grad III, im Ansatzrahmen | [ykar:?] | Rohstoffklasse I | [okalam:?]	False
f108v	f108v.36	chal	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys	Grad-/Maßwert III | [shechy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | Pflanzen-/Reproduktionsteil | [chal:?] | [chal:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | [alal:?] | heiß am Ende des Grades, abgeschlossen | [otalys:?]	Grad-/Maßwert III | [shechy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | Pflanzen-/Reproduktionsteil | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I, trocken am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | [alal:?] | heiß am Ende des Grades, abgeschlossen | [otalys:?]	False
f108v	f108v.40	sheeal	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin	Grad-/Maßwert III | [sheeal:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades | heiß am Ende des Grades | heiß am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III	Grad-/Maßwert III | Rohstoffklasse I, feucht am Gradende | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades | heiß am Ende des Grades | heiß am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III	True
f108v	f108v.43	cheal	shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam	[shodain:?] | [cheal:?] | feucht in der Mitte des Grades, abgeschlossen | [rcheetey:?] | heiß am Ende des Grades | [cheolkeedy:?] | trockener Drogenstoff | [chedytey:?] | [okeearam:?]	[shodain:?] | Rohstoffklasse I, trocken in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | [rcheetey:?] | heiß am Ende des Grades | [cheolkeedy:?] | trockener Drogenstoff | [chedytey:?] | [okeearam:?]	False
f108v	f108v.45	sheal|qokeal	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral	feuchtes Material | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [chedar:?] | [sheal:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | feucht am Ende des Grades | [qokeal:?] | [aral:?]	feuchtes Material | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [chedar:?] | Rohstoffklasse I, feucht in der Gradmitte | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | feucht am Ende des Grades | Rohstoffklasse I, heiß in der Gradmitte | [aral:?]	False
f108v	f108v.49	cheal|qokal	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	Samen/Saatgut, Typ/Charge III | heiß im Zubereitungsrahmen, Grad II | trocken am Ende des Grades | [lkaiin:?] | [cheal:?] | trockener Drogenstoff | [keear:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | [checkhedy:?] | heiße Substanz | [oam:?]	Samen/Saatgut, Typ/Charge III | heiß im Zubereitungsrahmen, Grad II | trocken am Ende des Grades | [lkaiin:?] | Rohstoffklasse I, trocken in der Gradmitte | trockener Drogenstoff | [keear:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | [checkhedy:?] | Rohstoffklasse I, heiß am Gradanfang | [oam:?]	False
f108v	f108v.5	okal|qokal	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam	[polaiin:?] | [okedain:?] | Ansatz aus heißem Rohstoff, Form I | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [raraiin:?] | [o:?] | heiß am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | heiße Substanz | [dam:?]	[polaiin:?] | [okedain:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [raraiin:?] | [o:?] | heiß am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | Rohstoffklasse I, heiß am Gradanfang | [dam:?]	False
f108v	f108v.52	cheal	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	Samen/Saatgut, Typ/Charge III | trockener Drogenstoff | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [cheal:?] | [llchey:?] | Grad-/Maßwert III | heißer Ansatz am Ende des Grades | heiß am Ende des Grades	Samen/Saatgut, Typ/Charge III | trockener Drogenstoff | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Rohstoffklasse I, trocken in der Gradmitte | [llchey:?] | Grad-/Maßwert III | heißer Ansatz am Ende des Grades | heiß am Ende des Grades	False
f111r	f111r.16	oteal	dchedshey qokeedy okeodain shet sheota oteal tey lkeey sheedy shtar keedy	[dchedshey:?] | heiß am Ende des Grades, abgeschlossen | [okeodain:?] | [shet:?] | [sheota:?] | [oteal:?] | kalt in der Mitte des Grades | [lkeey:?] | feucht am Ende des Grades, abgeschlossen | [shtar:?] | heiß am Ende des Grades, abgeschlossen	[dchedshey:?] | heiß am Ende des Grades, abgeschlossen | [okeodain:?] | [shet:?] | [sheota:?] | Rohstoffklasse I im Ansatz, kalt in der Gradmitte | kalt in der Mitte des Grades | [lkeey:?] | feucht am Ende des Grades, abgeschlossen | [shtar:?] | heiß am Ende des Grades, abgeschlossen	False
f111r	f111r.17	kal	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	[otes:?] | Drogenholz, trocken gebunden, Form I | eingeweichtes Drogenholz | kalt am Ende des Grades, abgeschlossen | [olcheody:?] | heiß am Ende des Grades | trocken in der Mitte des Grades | [kal:?] | [chekeedy:?] | [oteed:?] | heiß am Ende des Grades, abgeschlossen | [otam:?]	[otes:?] | Drogenholz, trocken gebunden, Form I | eingeweichtes Drogenholz | kalt am Ende des Grades, abgeschlossen | [olcheody:?] | heiß am Ende des Grades | trocken in der Mitte des Grades | Rohstoffklasse I, heiß am Gradanfang | [chekeedy:?] | [oteed:?] | heiß am Ende des Grades, abgeschlossen | [otam:?]	False
f111r	f111r.3	chal	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	[dsheedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | getrocknetes Drogenholz | heiß am Ende des Grades | [qokear:?] | [chal:?] | [qokeear:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | Saat-Rohstoff I | [lokam:?]	[dsheedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | getrocknetes Drogenholz | heiß am Ende des Grades | [qokear:?] | Rohstoffklasse I, trocken am Gradanfang | [qokeear:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | Saat-Rohstoff I | [lokam:?]	False
f111r	f111r.37	okeal	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy	Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | [l:?] | [cheeol:?] | [keeol:?] | [lkeeedy:?] | heiß am Ende des Grades | [l:?] | heiß am Ende des Grades, abgeschlossen | [l:?] | heiß in der Mitte des Grades, abgeschlossen | [okeal:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [ltedy:?]	Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | [l:?] | [cheeol:?] | [keeol:?] | [lkeeedy:?] | heiß am Ende des Grades | [l:?] | heiß am Ende des Grades, abgeschlossen | [l:?] | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [ltedy:?]	False
f111r	f111r.41	qokeeal	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral	[ycheey:?] | Wurzel, Typ/Charge III | getrockneter Ansatz | [qokechy:?] | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [qokeeal:?] | Grad-/Maßwert III | [otaral:?]	[ycheey:?] | Wurzel, Typ/Charge III | getrockneter Ansatz | [qokechy:?] | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | Rohstoffklasse I, heiß am Gradende | Grad-/Maßwert III | [otaral:?]	False
