statement_id	record_unit_id	page	field_ids	field_count	anchored_field_count	parse_class	template_sequence	pre_state	post_state	creative_source_clause	backward_rule	strongest_rival	status
B2-S001	B2	f82r	F045	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S002	B2	f82r	F046	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S003	B2	f82r	F047	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	gib einen abgemessenen Anteil in das Gefäß ; Diese aktive Portion ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S004	B2	f82r	F048|F049	2	2	FULLY_ANCHORED	FORMAL_SET_RELATION_SLOT || TEMPER_ACTIVE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	mische beide Anteile zusammen ; die zweite Öffnung ; und gehe zum nächsten Becken weiter || temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; seihe es klar und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S005	B2	f82r	F050|F051	2	2	FULLY_ANCHORED	FORMAL_SET_STANDARD_SLOT || FORMAL_SET_STANDARD_SLOT	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	fahre am zweiten Lauf fort ; durch ein Tuch ; durch die verbundenen Läufe ; beginne den nächsten abgemessenen Posten || beginne den nächsten abgemessenen Posten ; unter derselben Einstellung ; das breite Gefäß ; ziehe es ab und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S006	B2	f82r	F052	1	1	FULLY_ANCHORED	FORMAL_SET_RELATION_SLOT > APPLY_ACTIVE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T007;PREVIOUS_ITEM=B2:I002	das bereitete Öl ; mische beide Anteile zusammen ; über der örtlich bezeichneten Stelle ; Die aktive Portion verwenden	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S007	B2	f82r	F053	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T007;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I001	gib sauberes Wasser hinzu und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S008	B2	f82r	F054	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	für dieselbe Dauer wie zuvor ; über der örtlich bezeichneten Stelle ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S009	B2	f82r	F055	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	halte es warm und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S010	B2	f82r	F056	1	1	FULLY_ANCHORED	TEMPER_ACTIVE > APPLY_ACTIVE > TEST_CLEAR_STATE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; die erste Öffnung ; Bis die Flüssigkeit klar abläuft	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S011	B2	f82r	F057	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	gib einen abgemessenen Anteil in das Gefäß ; Daraus, aus demselben Ansatz ; gib einen abgemessenen Anteil in das Gefäß ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S012	B2	f82r	F058|F059	2	1	PARTIALLY_ANCHORED	TEST_CLEAR_STATE > TEMPER_ACTIVE > REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	ziehe die klare Flüssigkeit ab || Bis die Flüssigkeit klar abläuft ; unter derselben Einstellung ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; der eingetauchte Teil ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; tauche vollständig ein und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S013	B2	f82r	F060	1	1	FULLY_ANCHORED	DRAIN_AND_COMMIT	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S014	B2	f82r	F061	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T010;PREVIOUS_ITEM=B2:I001	schließe den unteren Ablauf	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S015	B2	f82r	F062	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T010;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I003	beginne die Spülung ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S016	B2	f82r	F063|F064	2	1	PARTIALLY_ANCHORED	TARGET_VALUE > PARAMETER_VALUE > FORMAL_SET_STANDARD_SLOT	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T011;PREVIOUS_ITEM=B2:I003	An die bezeichnete Zielstelle führen ; kühles Wasser ; zu gleichen Anteilen ; Ein vorgeschriebenes Maß ; das bereitete Öl ; beginne den nächsten abgemessenen Posten ; warmes Wasser || ziehe es ab und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S017	B2	f82r	F065	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T011;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	gieße das erwärmte Wasser ein ; wiederhole es an der zweiten Öffnung und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S018	B2	f82r	F066	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S019	B2	f82r	F067	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	trinke den angegebenen Anteil und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S020	B2	f82r	F068	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	binde es auf die Stelle und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S021	B2	f82r	F069	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B2-S022	B2	f82r	F070	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	mische zu gleichen Teilen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S001	B3	f83r	F071	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	lasse die Flüssigkeit sich setzen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S002	B3	f83r	F072	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T001;PREVIOUS_ITEM=UNSET	zum unteren Ablauf hin ; tauche vollständig ein und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S003	B3	f83r	F073	1	1	FULLY_ANCHORED	REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE > DRAIN_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T001;PREVIOUS_ITEM=UNSET	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T001;PREVIOUS_ITEM=UNSET	Diese aktive Portion ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S004	B3	f83r	F074	1	1	FULLY_ANCHORED	FORMAL_SET_STANDARD_SLOT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T001;PREVIOUS_ITEM=UNSET	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T002;PREVIOUS_ITEM=UNSET	beginne den nächsten abgemessenen Posten ; zum unteren Ablauf hin ; Daraus, aus demselben Ansatz	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S005	B3	f83r	F075	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T002;PREVIOUS_ITEM=UNSET	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T003;PREVIOUS_ITEM=UNSET	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S006	B3	f83r	F076	1	1	FULLY_ANCHORED	FORMAL_SET_RELATION_SLOT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T003;PREVIOUS_ITEM=UNSET	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	gieße das erwärmte Wasser ein ; mische beide Anteile zusammen ; stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S007	B3	f83r	F077	1	1	FULLY_ANCHORED	FORMAL_SET_STANDARD_SLOT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	beginne den nächsten abgemessenen Posten ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S008	B3	f83r	F078	1	1	FULLY_ANCHORED	DRAIN_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S009	B3	f83r	F079	1	1	FULLY_ANCHORED	APPLY_ACTIVE	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	Die aktive Portion verwenden	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S010	B3	f83r	F080	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	fülle danach das Gefäß ; lasse es bis zur Klarheit ziehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S011	B3	f83r	F081	1	1	FULLY_ANCHORED	APPLY_ACTIVE	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	wende es an der markierten Stelle an ; Die aktive Portion verwenden ; rühre, bis alles gleichmäßig vermischt ist ; und lasse es abkühlen	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S012	B3	f83r	F082	1	1	FULLY_ANCHORED	BIND_WORKING_BATCH	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	Die bereitete Arbeitsflüssigkeit ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S013	B3	f83r	F083	1	1	FULLY_ANCHORED	FORMAL_SET_STANDARD_SLOT > FLUSH_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	beginne den nächsten abgemessenen Posten ; ein abgemessener Anteil ; unter derselben Einstellung ; spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S014	B3	f83r	F084	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	öffne danach den oberen Lauf ; wasche einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S015	B3	f83r	F085	1	1	FULLY_ANCHORED	DRAIN_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S016	B3	f83r	F086|F087	2	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	schließe den unteren Ablauf || lasse es abkühlen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S017	B3	f83r	F088	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S018	B3	f83r	F089	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S019	B3	f83r	F090	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	koche sanft und beende diesen Arbeitsschritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S020	B3	f83r	F091	1	1	FULLY_ANCHORED	TARGET_VALUE > DRAIN_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009;PREVIOUS_ITEM=B3:I002	An die bezeichnete Zielstelle führen ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S021	B3	f83r	F092|F093	2	2	FULLY_ANCHORED	FORMAL_SET_STANDARD_SLOT > TEST_READY_STATE > TARGET_VALUE || PARAMETER_VALUE > TARGET_VALUE > TEST_READY_STATE	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	beginne den nächsten abgemessenen Posten ; Sobald die Zubereitung gebrauchsfertig ist ; An die bezeichnete Zielstelle führen ; Diese aktive Portion || Ein vorgeschriebenes Maß ; für einen Zeitabschnitt ; warmes Wasser ; Diese aktive Portion ; An die bezeichnete Zielstelle führen ; Sobald die Zubereitung gebrauchsfertig ist ; behalte den Rückstand und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
