replay_id	neighbor_id	context_id	source_recipe	mutation_family	target_recipe	target_is_exact_catalog_key	neutral_identity_route	context_identity_route	identity_route_unchanged	incoming_action	incoming_argument	scope_incoming_action	next_recipe	context_occurrence_count	context_event_ids	neutral_factor_gate_status	context_factor_gate_status	neutral_execution_decision	context_execution_decision	decision_transition	neutral_blocked_factor_rules	context_blocked_factor_rules	context_execution_route	outgoing_action	outgoing_argument	stop_preserves_state	source_identity_used_for_target	meaning_revision	surface_prediction	occurrence_prediction
G448-R000624	G447-N01368	G448-C0436	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	CARRIER_Q+O+CH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CHD	Y	NONE	SH+E+CH+K+Y	1	G407-E3559	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000625	G447-N01368	G448-C0437	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	CARRIER_Q+O+CH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	AIIN	K	OK+OL	1	G407-E3855	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIIN	YES	NO	NO	NO	NO
G448-R000626	G447-N01369	G448-C0435	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	CARRIER_Q+O+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	OK+OL	1	G407-E3989	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000627	G447-N01369	G448-C0436	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	CARRIER_Q+O+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CHD	Y	NONE	SH+E+CH+K+Y	1	G407-E3559	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000628	G447-N01369	G448-C0437	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	CARRIER_Q+O+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	AIIN	K	OK+OL	1	G407-E3855	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	AIIN	YES	NO	NO	NO	NO
G448-R000629	G447-N01370	G448-C0435	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	O+CH+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	OK+OL	1	G407-E3989	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000630	G447-N01370	G448-C0436	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	O+CH+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CHD	Y	NONE	SH+E+CH+K+Y	1	G407-E3559	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000631	G447-N01370	G448-C0437	CARRIER_Q+O+CH+K+OL	ATOM_DELETION	O+CH+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	AIIN	K	OK+OL	1	G407-E3855	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	AIIN	YES	NO	NO	NO	NO
G448-R000632	G447-N01392	G448-C0438	CARRIER_Q+O+CH+K+Y	ATOM_DELETION	CARRIER_Q+CH+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	S	Y	S	CH+O+S	1	G407-E1019	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000633	G447-N01393	G448-C0438	CARRIER_Q+O+CH+K+Y	ATOM_DELETION	CARRIER_Q+O+CH+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	S	Y	S	CH+O+S	1	G407-E1019	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000634	G447-N01394	G448-C0438	CARRIER_Q+O+CH+K+Y	ATOM_DELETION	CARRIER_Q+O+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	S	Y	S	CH+O+S	1	G407-E1019	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000635	G447-N01395	G448-C0438	CARRIER_Q+O+CH+K+Y	ATOM_DELETION	CARRIER_Q+O+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	S	Y	S	CH+O+S	1	G407-E1019	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000636	G447-N01396	G448-C0438	CARRIER_Q+O+CH+K+Y	ATOM_DELETION	O+CH+K+Y	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	S	Y	S	CH+O+S	1	G407-E1019	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000637	G447-N01421	G448-C0439	CARRIER_Q+O+CH+T+E+Y	ATOM_DELETION	CARRIER_Q+CH+T+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	CH+K+AL	1	G407-E3105	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000638	G447-N01422	G448-C0439	CARRIER_Q+O+CH+T+E+Y	ATOM_DELETION	CARRIER_Q+O+CH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	CH+K+AL	1	G407-E3105	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000639	G447-N01423	G448-C0439	CARRIER_Q+O+CH+T+E+Y	ATOM_DELETION	CARRIER_Q+O+CH+T+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	CH+K+AL	1	G407-E3105	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000640	G447-N01424	G448-C0439	CARRIER_Q+O+CH+T+E+Y	ATOM_DELETION	CARRIER_Q+O+CH+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	CH+K+AL	1	G407-E3105	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000641	G447-N01425	G448-C0439	CARRIER_Q+O+CH+T+E+Y	ATOM_DELETION	CARRIER_Q+O+T+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	CH+K+AL	1	G407-E3105	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000642	G447-N01426	G448-C0439	CARRIER_Q+O+CH+T+E+Y	ATOM_DELETION	O+CH+T+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	CH+K+AL	1	G407-E3105	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000643	G447-N01453	G448-C0440	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+CH+T+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	NONE	SH	OK+O+D_ADDR	1	G407-E4063	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000644	G447-N01453	G448-C0441	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+CH+T+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	AIIN	T	Y	1	G407-E0262	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000645	G447-N01454	G448-C0440	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+CH+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	NONE	SH	OK+O+D_ADDR	1	G407-E4063	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000646	G447-N01454	G448-C0441	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+CH+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	AIIN	T	Y	1	G407-E0262	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000647	G447-N01455	G448-C0440	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+CH+T+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	NONE	SH	OK+O+D_ADDR	1	G407-E4063	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	NONE	YES	NO	NO	NO	NO
G448-R000648	G447-N01455	G448-C0441	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+CH+T+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	AIIN	T	Y	1	G407-E0262	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIIN	YES	NO	NO	NO	NO
G448-R000649	G447-N01456	G448-C0440	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+CH+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	NONE	SH	OK+O+D_ADDR	1	G407-E4063	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000650	G447-N01456	G448-C0441	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+CH+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	AIIN	T	Y	1	G407-E0262	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000651	G447-N01457	G448-C0440	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+T+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	NONE	SH	OK+O+D_ADDR	1	G407-E4063	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000652	G447-N01457	G448-C0441	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	CARRIER_Q+O+T+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	AIIN	T	Y	1	G407-E0262	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000653	G447-N01458	G448-C0440	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	O+CH+T+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	NONE	SH	OK+O+D_ADDR	1	G407-E4063	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000654	G447-N01458	G448-C0441	CARRIER_Q+O+CH+T+OL+Y	ATOM_DELETION	O+CH+T+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	AIIN	T	Y	1	G407-E0262	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000655	G447-N01481	G448-C0442	CARRIER_Q+O+DY	ATOM_DELETION	CARRIER_Q+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	NONE	1	G407-E4224	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000656	G447-N01481	G448-C0443	CARRIER_Q+O+DY	ATOM_DELETION	CARRIER_Q+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	Y	SH	NONE	1	G407-E3699	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R000657	G447-N01481	G448-C0444	CARRIER_Q+O+DY	ATOM_DELETION	CARRIER_Q+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	Y	T	NONE	1	G407-E0486	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000658	G447-N01482	G448-C0442	CARRIER_Q+O+DY	ATOM_DELETION	CARRIER_Q+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	NONE	1	G407-E4224	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000659	G447-N01482	G448-C0443	CARRIER_Q+O+DY	ATOM_DELETION	CARRIER_Q+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	Y	SH	NONE	1	G407-E3699	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R000660	G447-N01482	G448-C0444	CARRIER_Q+O+DY	ATOM_DELETION	CARRIER_Q+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	Y	T	NONE	1	G407-E0486	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000661	G447-N01483	G448-C0442	CARRIER_Q+O+DY	ATOM_DELETION	O+DY	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	Y	CH	NONE	1	G407-E4224	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R000662	G447-N01483	G448-C0443	CARRIER_Q+O+DY	ATOM_DELETION	O+DY	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	SH	Y	SH	NONE	1	G407-E3699	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R000663	G447-N01483	G448-C0444	CARRIER_Q+O+DY	ATOM_DELETION	O+DY	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	T	Y	T	NONE	1	G407-E0486	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000664	G447-N01487	G448-C0445	CARRIER_Q+O+D_ADDR+CHD	ATOM_DELETION	CARRIER_Q+D_ADDR+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	Y	NONE	OL+CARRIER_Q+O	1	G407-E3258	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CHD	Y	YES	NO	NO	NO	NO
G448-R000665	G447-N01488	G448-C0445	CARRIER_Q+O+D_ADDR+CHD	ATOM_DELETION	CARRIER_Q+O+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	Y	NONE	OL+CARRIER_Q+O	1	G407-E3258	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CHD	Y	YES	NO	NO	NO	NO
G448-R000666	G447-N01489	G448-C0445	CARRIER_Q+O+D_ADDR+CHD	ATOM_DELETION	CARRIER_Q+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	Y	NONE	OL+CARRIER_Q+O	1	G407-E3258	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R000667	G447-N01490	G448-C0445	CARRIER_Q+O+D_ADDR+CHD	ATOM_DELETION	O+D_ADDR+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	Y	NONE	OL+CARRIER_Q+O	1	G407-E3258	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CHD	Y	YES	NO	NO	NO	NO
G448-R000668	G447-N01503	G448-C0446	CARRIER_Q+O+D_ADDR+O+AM_ADDR	ATOM_DELETION	CARRIER_Q+D_ADDR+O+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	AIIN	CH	OK+O+D_ADDR+AIIN	1	G407-E0664	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIIN	YES	NO	NO	NO	NO
G448-R000669	G447-N01504	G448-C0446	CARRIER_Q+O+D_ADDR+O+AM_ADDR	ATOM_DELETION	CARRIER_Q+O+D_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	AIIN	CH	OK+O+D_ADDR+AIIN	1	G407-E0664	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIIN	YES	NO	NO	NO	NO
G448-R000670	G447-N01505	G448-C0446	CARRIER_Q+O+D_ADDR+O+AM_ADDR	ATOM_DELETION	CARRIER_Q+O+D_ADDR+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	AIIN	CH	OK+O+D_ADDR+AIIN	1	G407-E0664	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIIN	YES	NO	NO	NO	NO
G448-R000671	G447-N01506	G448-C0446	CARRIER_Q+O+D_ADDR+O+AM_ADDR	ATOM_DELETION	CARRIER_Q+O+O+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	AIIN	CH	OK+O+D_ADDR+AIIN	1	G407-E0664	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIIN	YES	NO	NO	NO	NO
G448-R000672	G447-N01507	G448-C0446	CARRIER_Q+O+D_ADDR+O+AM_ADDR	ATOM_DELETION	O+D_ADDR+O+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	AIIN	CH	OK+O+D_ADDR+AIIN	1	G407-E0664	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIIN	YES	NO	NO	NO	NO
G448-R000673	G447-N01511	G448-C0447	CARRIER_Q+O+D_ADDR+OR	ATOM_DELETION	CARRIER_Q+D_ADDR+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	Y	T	Y	1	G407-E0316	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	OR	YES	NO	NO	NO	NO
G448-R000674	G447-N01512	G448-C0447	CARRIER_Q+O+D_ADDR+OR	ATOM_DELETION	CARRIER_Q+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	T	Y	T	Y	1	G407-E0316	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R000675	G447-N01513	G448-C0447	CARRIER_Q+O+D_ADDR+OR	ATOM_DELETION	CARRIER_Q+O+OR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	T	Y	T	Y	1	G407-E0316	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	OR	YES	NO	NO	NO	NO
G448-R000676	G447-N01514	G448-C0447	CARRIER_Q+O+D_ADDR+OR	ATOM_DELETION	O+D_ADDR+OR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	T	Y	T	Y	1	G407-E0316	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	OR	YES	NO	NO	NO	NO
