record	locus	position	source	word	version	role	qualification	render	row_status
F83_P5	f83r.35	4	f83r.35:4	okain	K	OPEN	NA	[okain — offen]	recorded
F83_P5	f83r.35	5	f83r.35:5	chdy	K	OPEN	NA	[chdy — offen]	recorded
F83_P5	f83r.36	1	f83r.36:1	sor	K	OPEN	NA	[sor — offen]	recorded
F83_P5	f83r.36	2	f83r.36:2	aiin	K	OPEN	NA	[aiin — offen]	recorded
F83_P5	f83r.36	3	f83r.36:3	shy	K	OPEN	NA	[shy — offen]	recorded
F83_P5	f83r.36	4	f83r.36:4	shey	K	OPEN	NA	[shey — offen]	recorded
F83_P5	f83r.36	5	f83r.36:5	lshedy	K	OPEN	NA	[lshedy — offen]	recorded
F83_P5	f83r.36	6	f83r.36:6	qoky	K	OPEN	NA	[qoky — offen]	recorded
F83_P5	f83r.37	1	f83r.37:1	sol	K	MATERIAL	UNKNOWN	Ansatz [Qualifikation offen]	recorded
F83_P5	f83r.37	2	f83r.37:2	lkedy	K	OPEN	NA	[lkedy — offen]	recorded
F83_P5	f83r.37	3	f83r.37:3	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P5	f83r.37	4	f83r.37:4	qokol	K	OPEN	NA	[qokol — offen]	recorded
F83_P5	f83r.37	5	f83r.37:5	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P5	f83r.38	1	f83r.38:1	or	K	OPEN	NA	[or — offen]	recorded
F83_P5	f83r.38	2	f83r.38:2	chey	K	OPEN	NA	[chey — offen]	recorded
F83_P5	f83r.38	3	f83r.38:3	qockhey	K	OPEN	NA	[qockhey — offen]	recorded
F83_P5	f83r.38	4	f83r.38:4	dairydy	K	OPEN	NA	[dairydy — offen]	recorded
F83_P5	f83r.39	1	f83r.39:1	qokain	K	OPEN	NA	[qokain — offen]	recorded
F83_P5	f83r.39	2	f83r.39:2	shey	K	OPEN	NA	[shey — offen]	recorded
F83_P5	f83r.39	3	f83r.39:3	kain	K	OPEN	NA	[kain — offen]	recorded
F83_P5	f83r.39	4	f83r.39:4	chckhal	K	OPEN	NA	[chckhal — offen]	recorded
F83_P5	f83r.40	1	f83r.40:1	solchedy	K	MATERIAL	solchedy	zuvor filtrierter Ansatz	recorded
F83_P5	f83r.40	2	f83r.40:2	olchedy	K	OPEN	NA	[olchedy — offen]	recorded
F83_P5	f83r.40	3	f83r.40:3	chedaiin	K	OPEN	NA	[chedaiin — offen]	recorded
F83_P5	f83r.41	1	f83r.41:1	solkey	K	OPEN	NA	[solkey — offen]	recorded
F83_P5	f83r.41	2	f83r.41:2	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P5	f83r.41	3	f83r.41:3	qolkain	K	OPEN	NA	[qolkain — offen]	recorded
F83_P5	f83r.41	4	f83r.41:4	dal	K	OPEN	NA	[dal — offen]	recorded
F83_P5	f83r.42	1	f83r.42:1	sol	K	MATERIAL	solchedy	zuvor filtrierter Ansatz	recorded
F83_P5	f83r.42	2	f83r.42:2	ol	K	OPEN	NA	[ol — offen]	recorded
F83_P5	f83r.42	3	f83r.42:3	chcthdy	K	OPEN	NA	[chcthdy — offen]	recorded
F83_P5	f83r.42	4	f83r.42:4	l	K	OPEN	NA	[l — offen]	recorded
F83_P5	f83r.42	5	f83r.42:5	chedy	K	ACTION	NA	erwärme zuvor filtrierter Ansatz	recorded
F83_P5	f83r.42	6	f83r.42:6	lchdy	K	OPEN	NA	[lchdy — offen]	recorded
F83_P5	f83r.43	1	f83r.43:1	daiin	K	OPEN	NA	[daiin — offen]	recorded
F83_P5	f83r.43	2	f83r.43:2	sheol	K	OPEN	NA	[sheol — offen]	recorded
F83_P5	f83r.43	3	f83r.43:3	chedy	K	ACTION	NA	erwärme zuvor filtrierter Ansatz	recorded
F83_P5	f83r.43	4	f83r.43:4	qotal	K	OPEN	NA	[qotal — offen]	recorded
F83_P5	f83r.43	5	f83r.43:5	sar	K	OPEN	NA	[sar — offen]	recorded
F83_P5	f83r.44	1	f83r.44:1	skar	K	OPEN	NA	[skar — offen]	recorded
F83_P5	f83r.44	2	f83r.44:2	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_Q1	f83r.47	1	f83r.47:1	otchdy	K	OPEN	NA	[otchdy — offen]	recorded
F83_Q1	f83r.47	2	f83r.47:2	qokchdy	K	OPEN	NA	[qokchdy — offen]	recorded
F83_Q1	f83r.47	3	f83r.47:3	shedal	K	OPEN	NA	[shedal — offen]	recorded
F83_Q1	f83r.48	1	f83r.48:1	dal	K	OPEN	NA	[dal — offen]	recorded
F83_Q1	f83r.48	2	f83r.48:2	cheol	K	OPEN	NA	[cheol — offen]	recorded
F83_Q1	f83r.48	3	f83r.48:3	lol	K	OPEN	NA	[lol — offen]	recorded
F83_Q1	f83r.48	4	f83r.48:4	chdal	K	OPEN	NA	[chdal — offen]	recorded
F83_Q1	f83r.48	5	f83r.48:5	aiin	K	OPEN	NA	[aiin — offen]	recorded
F83_Q1	f83r.49	1	f83r.49:1	sol	K	MATERIAL	UNKNOWN	Ansatz [Qualifikation offen]	recorded
F83_Q1	f83r.49	2	f83r.49:2	daiiin	K	OPEN	NA	[daiiin — offen]	recorded
F83_Q1	f83r.49	3	f83r.49:3	chedy	K	ACTION	NA	erwärme Ansatz [Qualifikation offen]	recorded
F83_Q2	f83r.52	1	f83r.52:1	solkeey	K	OPEN	NA	[solkeey — offen]	recorded
F83_Q2	f83r.52	2	f83r.52:2	qekey	K	OPEN	NA	[qekey — offen]	recorded
F83_Q2	f83r.52	3	f83r.52:3	raly	K	OPEN	NA	[raly — offen]	recorded
F83_Q2	f83r.52	4	f83r.52:4	ol	K	OPEN	NA	[ol — offen]	recorded
F83_Q2	f83r.53	1	f83r.53:1	solchkal	K	OPEN	NA	[solchkal — offen]	recorded
F83_Q2	f83r.53	2	f83r.53:2	cheol	K	OPEN	NA	[cheol — offen]	recorded
F83_Q2	f83r.53	3	f83r.53:3	qotar	K	OPEN	NA	[qotar — offen]	recorded
F83_Q2	f83r.53	4	f83r.53:4	ol	K	OPEN	NA	[ol — offen]	recorded
F83_Q2	f83r.54	1	f83r.54:1	daiin	K	OPEN	NA	[daiin — offen]	recorded
F83_Q2	f83r.54	2	f83r.54:2	ol	K	OPEN	NA	[ol — offen]	recorded
F83_Q2	f83r.54	3	f83r.54:3	dain	K	OPEN	NA	[dain — offen]	recorded
F83_Q2	f83r.54	4	f83r.54:4	chey	K	OPEN	NA	[chey — offen]	recorded
F83_Q2	f83r.54	5	f83r.54:5	ldalor	K	OPEN	NA	[ldalor — offen]	recorded
F83_Q2	f83r.55	1	f83r.55:1	sol	K	MATERIAL	UNKNOWN	Ansatz [Qualifikation offen]	recorded
F83_Q2	f83r.55	2	f83r.55:2	rtain	K	OPEN	NA	[rtain — offen]	recorded
F83_Q2	f83r.55	3	f83r.55:3	cthal	K	OPEN	NA	[cthal — offen]	recorded
