event_id	page	record	locus	card_no	component_parse	renderer_source	renderer_rule	final_surface	surface_roundtrip	free_choice
E201	f82r	B2	f82r.19	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E202	f82r	B2	f82r.19	PROC116	L+CH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchy	YES	NO
E203	f82r	B2	f82r.23	PROC031	SH+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheey	YES	NO
E204	f82r	B2	f82r.23	PROC117	CTH+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qcthey	YES	NO
E205	f82r	B2	f82r.23	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO
E206	f82r	B2	f82r.23	PROC118	L+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheey	YES	NO
E207	f82r	B2	f82r.23	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO
E208	f82r	B2	f82r.23	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO
E209	f82r	B2	f82r.23	PROC119	OK+EEE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeeedy	YES	NO
E210	f82r	B2	f82r.23	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E211	f82r	B2	f82r.23	PROC121	L+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lar	YES	NO
E212	f82r	B2	f82r.26	PROC122	SH+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	tshey	YES	NO
E213	f82r	B2	f82r.26	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E214	f82r	B2	f82r.26	PROC055	AL	FORMULA_CADENCE_RULE	FC07	cheal	YES	NO
E215	f82r	B2	f82r.26	PROC123	L+CHD+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedar	YES	NO
E216	f82r	B2	f82r.26	PROC124	CH+E+S	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ches	YES	NO
E217	f82r	B2	f82r.26	PROC009	AIIN	FORMULA_CADENCE_RULE	FC07	aiin	YES	NO
E218	f82r	B2	f82r.26	PROC109	OT+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oteey	YES	NO
E219	f82r	B2	f82r.26	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E220	f82r	B2	f82r.26	PROC085	OK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okey	YES	NO
E221	f82r	B2	f82r.27	PROC125	P+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	pchedy	YES	NO
E222	f82r	B2	f82r.27	PROC126	R+SH+E+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	rsheal	YES	NO
E223	f82r	B2	f82r.27	PROC127	AL+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daldy	YES	NO
E224	f82r	B2	f82r.27	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E225	f82r	B2	f82r.27	PROC128	R+SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	rshedy	YES	NO
E226	f82r	B2	f82r.27	PROC129	OT+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoteedy	YES	NO
E227	f82r	B2	f82r.27	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E228	f82r	B2	f82r.27	PROC130	L+O+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lochedy	YES	NO
E229	f83r	B3	f83r.3	PROC098	SOLK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olkeedy	YES	NO
E230	f83r	B3	f83r.3	PROC131	OT+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotal	YES	NO
E231	f83r	B3	f83r.3	PROC132	CHK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chkeedy	YES	NO
E232	f83r	B3	f83r.3	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO
E233	f83r	B3	f83r.3	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO
E234	f83r	B3	f83r.3	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO
E235	f83r	B3	f83r.3	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E236	f83r	B3	f83r.3	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E237	f83r	B3	f83r.3	PROC131	OT+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotal	YES	NO
E238	f83r	B3	f83r.3	PROC003	AR	AUTOMATIC_CONTEXT_RULE	WR04	dar	YES	NO
E239	f83r	B3	f83r.6	PROC076	CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	schedy	YES	NO
E240	f83r	B3	f83r.6	PROC133	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedchy	YES	NO
E241	f83r	B3	f83r.6	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO
E242	f83r	B3	f83r.6	PROC079	OL+CHD+DY	UNIFORM_LOCUS_STAMP	WP17	olchedy	YES	NO
E243	f83r	B3	f83r.6	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E244	f83r	B3	f83r.6	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E245	f83r	B3	f83r.6	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E246	f83r	B3	f83r.6	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E247	f83r	B3	f83r.6	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO
E248	f83r	B3	f83r.8	PROC134	P+CHD+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	pchedal	YES	NO
E249	f83r	B3	f83r.8	PROC135	OT+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otedy	YES	NO
E250	f83r	B3	f83r.8	PROC136	SH+E+CTH+CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shecthedchy	YES	NO
E251	f83r	B3	f83r.8	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO
E252	f83r	B3	f83r.8	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E253	f83r	B3	f83r.8	PROC137	AR+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chary	YES	NO
E254	f83r	B3	f83r.11	PROC016	OR	FORMULA_CADENCE_RULE	FC08	sor	YES	NO
E255	f83r	B3	f83r.11	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E256	f83r	B3	f83r.11	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E257	f83r	B3	f83r.11	PROC069	K+AIN	FORMULA_CADENCE_RULE	FC08	chkain	YES	NO
E258	f83r	B3	f83r.11	PROC117	CTH+E+Y	FORMULA_CADENCE_RULE	FC08	shcthey	YES	NO
E259	f83r	B3	f83r.11	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E260	f83r	B3	f83r.11	PROC138	OK+AIR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okair	YES	NO
E261	f83r	B3	f83r.11	PROC139	SH+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheedy	YES	NO
E262	f83r	B3	f83r.11	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E263	f83r	B3	f83r.11	PROC140	L+O	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lo	YES	NO
E264	f83r	B3	f83r.14	PROC091	OK+CHD+DY	FORMULA_CADENCE_RULE	FC09	qokchedy	YES	NO
E265	f83r	B3	f83r.14	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E266	f83r	B3	f83r.14	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E267	f83r	B3	f83r.14	PROC141	OK+SH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokshedy	YES	NO
E268	f83r	B3	f83r.14	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO
E269	f83r	B3	f83r.14	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E270	f83r	B3	f83r.14	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E271	f83r	B3	f83r.14	PROC014	CTH+Y	FORMULA_CADENCE_RULE	FC09	shcthy	YES	NO
E272	f83r	B3	f83r.14	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO
E273	f83r	B3	f83r.14	PROC019	Y	FORMULA_CADENCE_RULE	FC09	sy	YES	NO
E274	f83r	B3	f83r.15	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	YES	NO
E275	f83r	B3	f83r.15	PROC142	SHED+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedal	YES	NO
E276	f83r	B3	f83r.15	PROC143	SH+E+CTH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shecthy	YES	NO
E277	f83r	B3	f83r.15	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO
E278	f83r	B3	f83r.15	PROC055	AL	FORMULA_CADENCE_RULE	FC10	tal	YES	NO
E279	f83r	B3	f83r.15	PROC014	CTH+Y	FORMULA_CADENCE_RULE	FC10	shcthy	YES	NO
E280	f83r	B3	f83r.15	PROC144	AL+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dalchdy	YES	NO
E281	f83r	B3	f83r.15	PROC145	OT+CHD+DY	FORMULA_CADENCE_RULE	FC10	qotchedy	YES	NO
E282	f83r	B3	f83r.15	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E283	f83r	B3	f83r.16	PROC076	CHD+DY	UNIFORM_LOCUS_STAMP	WP16	tchedy	YES	NO
E284	f83r	B3	f83r.16	PROC082	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	YES	NO
E285	f83r	B3	f83r.16	PROC146	EE+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheedar	YES	NO
E286	f83r	B3	f83r.16	PROC147	L+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chldaiin	YES	NO
E287	f83r	B3	f83r.16	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E288	f83r	B3	f83r.16	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO
E289	f83r	B3	f83r.16	PROC014	CTH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	checthy	YES	NO
E290	f83r	B3	f83r.16	PROC148	AL+R+OR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chealror	YES	NO
E291	f83r	B3	f83r.20	PROC098	SOLK+EE+DY	UNIFORM_LOCUS_STAMP	WP14	solkeedy	YES	NO
E292	f83r	B3	f83r.20	PROC129	OT+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoteedy	YES	NO
E293	f83r	B3	f83r.20	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO
E294	f83r	B3	f83r.20	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E295	f83r	B3	f83r.20	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	YES	NO
E296	f83r	B3	f83r.20	PROC149	EEE+T+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeety	YES	NO
E297	f83r	B3	f83r.20	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E298	f83r	B3	f83r.20	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO
E299	f83r	B3	f83r.20	PROC009	AIIN	UNIFORM_LOCUS_STAMP	WP14	saiin	YES	NO
E300	f83r	B3	f83r.22	PROC150	CHD+AIR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	schedair	YES	NO
E301	f83r	B3	f83r.22	PROC145	OT+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchedy	YES	NO
E302	f83r	B3	f83r.22	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E303	f83r	B3	f83r.22	PROC151	CHD+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedain	YES	NO
E304	f83r	B3	f83r.22	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E305	f83r	B3	f83r.22	PROC152	OT+E+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotedaiin	YES	NO
E306	f83r	B3	f83r.22	PROC112	OT+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otaiin	YES	NO
E307	f83r	B3	f83r.22	PROC135	OT+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otedy	YES	NO
E308	f83r	B3	f83r.22	PROC108	L+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ldy	YES	NO
E309	f83r	B3	f83r.24	PROC097	O+IIN	FORMULA_CADENCE_RULE	FC11	soiiin	YES	NO
E310	f83r	B3	f83r.24	PROC014	CTH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	checthy	YES	NO
E311	f83r	B3	f83r.24	PROC004	T+Y	FORMULA_CADENCE_RULE	FC11	chety	YES	NO
E312	f83r	B3	f83r.24	PROC112	OT+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otaiin	YES	NO
E313	f83r	B3	f83r.24	PROC153	OL+AL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olsaly	YES	NO
E314	f83r	B3	f83r.24	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E315	f83r	B4	f83r.25	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E316	f83r	B4	f83r.25	PROC154	OL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchey	YES	NO
E317	f83r	B4	f83r.25	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO
E318	f83r	B4	f83r.25	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E319	f83r	B4	f83r.25	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E320	f83r	B4	f83r.25	PROC131	OT+AL	UNIFORM_LOCUS_STAMP	WP17	otal	YES	NO
E321	f83r	B4	f83r.26	PROC065	OT+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchey	YES	NO
E322	f83r	B4	f83r.26	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO
E323	f83r	B4	f83r.26	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO
E324	f83r	B4	f83r.26	PROC013	OL	UNIFORM_LOCUS_STAMP	WP16	tol	YES	NO
E325	f83r	B4	f83r.26	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E326	f83r	B4	f83r.26	PROC155	OK+Y+LD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokylddy	YES	NO
E327	f83r	B4	f83r.27	PROC156	AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dain	YES	NO
E328	f83r	B4	f83r.27	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E329	f83r	B4	f83r.27	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E330	f83r	B4	f83r.27	PROC099	SH+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	YES	NO
E331	f83r	B4	f83r.27	PROC099	SH+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	YES	NO
E332	f83r	B4	f83r.28	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	YES	NO
E333	f83r	B4	f83r.28	PROC046	CHK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeky	YES	NO
E334	f83r	B4	f83r.28	PROC157	SH+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheey	YES	NO
E335	f83r	B4	f83r.28	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E336	f83r	B4	f83r.28	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E337	f83r	B4	f83r.28	PROC047	OL+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oldy	YES	NO
E338	f83r	B4	f83r.35	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	YES	NO
E339	f83r	B4	f83r.35	PROC083	CHK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	YES	NO
E340	f83r	B4	f83r.35	PROC158	OK+EE+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okeeol	YES	NO
E341	f83r	B4	f83r.35	PROC080	OK+AIN	AUTOMATIC_CONTEXT_RULE	WR01	okain	YES	NO
E342	f83r	B4	f83r.35	PROC042	CHD+Y	UNIFORM_LOCUS_STAMP	WP01	chdy	YES	NO
E343	f83r	B4	f83r.37	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	YES	NO
E344	f83r	B4	f83r.37	PROC159	L+K+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lkedy	YES	NO
E345	f83r	B4	f83r.37	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E346	f83r	B4	f83r.37	PROC160	OK+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokol	YES	NO
E347	f83r	B4	f83r.37	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E348	f83r	B4	f83r.38	PROC016	OR	AUTOMATIC_CONTEXT_RULE	WR02	or	YES	NO
E349	f83r	B4	f83r.38	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO
E350	f83r	B4	f83r.38	PROC161	O+CKH+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qockhey	YES	NO
E351	f83r	B4	f83r.38	PROC162	AIR+Y+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dairydy	YES	NO
E352	f83r	B4	f83r.39	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO
E353	f83r	B4	f83r.39	PROC031	SH+EE+Y	AUTOMATIC_CONTEXT_RULE	WR03	shey	YES	NO
E354	f83r	B4	f83r.39	PROC069	K+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kain	YES	NO
E355	f83r	B4	f83r.39	PROC163	CH+CKH+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhal	YES	NO
E356	f83r	B4	f83r.41	PROC164	SOLK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkey	YES	NO
E357	f83r	B4	f83r.41	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO
E358	f83r	B4	f83r.41	PROC070	OL+K+AIN	UNIFORM_LOCUS_STAMP	WP11	qolkain	YES	NO
E359	f83r	B4	f83r.41	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO
E360	f83r	B4	f83r.44	PROC165	K+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	skar	YES	NO
E361	f83r	B4	f83r.44	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E362	f83r	B5	f83r.47	PROC166	OT+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchdy	YES	NO
E363	f83r	B5	f83r.47	PROC082	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	YES	NO
E364	f83r	B5	f83r.47	PROC142	SHED+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedal	YES	NO
E365	f83r	B5	f83r.48	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO
E366	f83r	B5	f83r.48	PROC013	OL	FORMULA_CADENCE_RULE	FC07	cheol	YES	NO
E367	f83r	B5	f83r.48	PROC167	L+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lol	YES	NO
E368	f83r	B5	f83r.48	PROC168	CHD+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chdal	YES	NO
E369	f83r	B5	f83r.48	PROC009	AIIN	FORMULA_CADENCE_RULE	FC07	aiin	YES	NO
E370	f83r	B5	f83r.49	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	YES	NO
E371	f83r	B5	f83r.49	PROC169	DA+IIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiiin	YES	NO
E372	f83r	B5	f83r.49	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E373	f83r	B6	f83r.52	PROC170	SOLK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkeey	YES	NO
E374	f83r	B6	f83r.52	PROC171	E+K+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qekey	YES	NO
E375	f83r	B6	f83r.52	PROC172	R+AL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	raly	YES	NO
E376	f83r	B6	f83r.52	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E377	f83r	B6	f83r.54	PROC009	AIIN	UNIFORM_LOCUS_STAMP	WP08	daiin	YES	NO
E378	f83r	B6	f83r.54	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E379	f83r	B6	f83r.54	PROC156	AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dain	YES	NO
E380	f83r	B6	f83r.54	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO
E381	f83r	B6	f83r.54	PROC173	L+AL+OR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ldalor	YES	NO
