replay_id	surface	content_class	source_status	source_function_mask	cold_function_mask	mask_relation	recovered_function_character_count	missing_function_character_count	extra_function_character_count	selected_channel_trace	observed_route	cold_disposition	observed_reading_de
G466-C076	arody	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	11000	11000	EXACT	2	0	0	0:2:ar=AR@G466-C06	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	AUSGANG · [DROGENNAME:ody]
G466-C077	otokol	DRUG_OR_INGREDIENT_OBJECT	FULL_FUNCTION_FORMULA	111111	111111	EXACT	6	0	0	0:2:ot=OT@G466-C11|2:4:ok=OK@G466-C41|4:6:ol=OL@G466-C34	CALIBRATED_FULL_FUNCTION_FORMULA	GENERAL_CHANNEL_REPLAY	DANACH · SETZEN · FORTSETZEN
G466-C078	otoram	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	110011	110011	EXACT	4	0	0	0:2:ot=OT@G466-C11|4:6:am=AM_ADDR@G466-C32	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	DANACH · [DROGENNAME:or] · HIER
G466-C079	otora	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	11000	11000	EXACT	2	0	0	0:2:ot=OT@G466-C11	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	DANACH · [DROGENNAME:ora]
G466-C080	cheosdy	DRUG_OR_INGREDIENT_OBJECT	OWNER_FAMILY_STEM_ONLY	0000000	0000000	EXACT	0	0	0	NONE	STRICT_OWNER_FAMILY_PLUS_LEARNED_NAME	GENERAL_CHANNEL_REPLAY	[DROGENNAME:cheosdy]
G466-C081	daramdal	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	01100111	01100111	EXACT	5	0	0	1:3:ar=AR@G466-C40|5:8:dal=AL@G466-C24	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:d] · AUSGANG · [DROGENNAME:am] · ZIELORT
G466-C082	otydary	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	1101110	1101110	EXACT	5	0	0	0:2:ot=OT@G466-C11|3:6:dar=D_ADDR+AR@G466-C38	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	DANACH · [DROGENNAME:y] · HIER · AUSGANG · [DROGENNAME:y]
G466-C083	otdordy	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	1100000	1100000	EXACT	2	0	0	0:2:ot=OT@G466-C11	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	DANACH · [DROGENNAME:dordy]
G466-C084	dararda	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	0111100	0111100	EXACT	4	0	0	1:3:ar=AR@G466-C40|3:5:ar=AR@G466-C40	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:d] · AUSGANG · AUSGANG · [DROGENNAME:da]
G466-C085	qkol	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	0011	0011	EXACT	2	0	0	2:4:ol=OL@G466-C34	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:qk] · FORTSETZEN
G466-C086	oldam	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	11011	11011	EXACT	4	0	0	0:2:ol=OL@G466-C09|3:5:am=AM_ADDR@G466-C32	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	FORTSETZEN · [DROGENNAME:d] · HIER
G466-C087	otoldy	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	111100	111100	EXACT	4	0	0	0:4:otol=OT+OL@G466-C02	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	DANACH · FORTSETZEN · [DROGENNAME:dy]
G466-C088	ararchodaiin	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	111100011111	111100011111	EXACT	9	0	0	0:2:ar=AR@G466-C06|2:4:ar=AR@G466-C40|7:12:daiin=AIIN@G466-C14	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	AUSGANG · AUSGANG · [DROGENNAME:cho] · WERT
G466-C089	ykyd	DRUG_OR_INGREDIENT_OBJECT	FULL_FUNCTION_FORMULA	1111	1110	UNDER	3	1	0	0:3:yky=Y+K+Y@G466-C04	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	EXACT_PACKAGE_ONLY	POSTEN · GEBEN · POSTEN · [DROGENNAME:d]
G466-C090	otorain	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	1100111	1100111	EXACT	5	0	0	0:2:ot=OT@G466-C11|4:7:ain=AIN@G466-C22	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	DANACH · [DROGENNAME:or] · ANTEIL
G466-C091	ykocfhy	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	0001111	0001111	EXACT	4	0	0	3:7:cfhy=CH+LOCAL_CHAR_F+Y@G466-C18	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:yko] · NEHMEN · HIER · POSTEN
G466-C092	saldam	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	011011	011011	EXACT	4	0	0	1:3:al=AL@G466-C39|4:6:am=AM_ADDR@G466-C32	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:s] · ZIELORT · [DROGENNAME:d] · HIER
G466-C093	sydarary	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	00111110	00111110	EXACT	5	0	0	2:5:dar=D_ADDR+AR@G466-C38|5:7:ar=AR@G466-C40	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:sy] · HIER · AUSGANG · AUSGANG · [DROGENNAME:y]
G466-C094	yddy	DRUG_OR_INGREDIENT_OBJECT	FULL_FUNCTION_FORMULA	1111	0000	UNDER	0	4	0	NONE	WHOLE_LEARNED_OWNER_NAME	EXACT_PACKAGE_ONLY	[DROGENNAME:yddy]
G466-C095	odory	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	00111	00111	EXACT	3	0	0	2:5:ory=OR+Y@G466-C28	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:od] · EINHEIT · POSTEN
G466-C096	doly	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	0111	0111	EXACT	3	0	0	1:4:oly=OL+Y@G466-C27	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:d] · FORTSETZEN · POSTEN
G466-C097	opchosam	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	00000011	00000011	EXACT	2	0	0	6:8:am=AM_ADDR@G466-C32	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:opchos] · HIER
G466-C098	saloiinsheol	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	011000011011	011000011011	EXACT	6	0	0	1:3:al=AL@G466-C39|7:9:sh=SH@G466-C44|10:12:ol=OL@G466-C34	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:s] · ZIELORT · [DROGENNAME:oiin] · HALTEN · [DROGENNAME:e] · FORTSETZEN
G466-C099	otold	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	11110	11110	EXACT	4	0	0	0:4:otol=OT+OL@G466-C02	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	DANACH · FORTSETZEN · [DROGENNAME:d]
G466-C100	opchoroiin	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	0000001111	0000001111	EXACT	4	0	0	6:10:oiin=O+IIN@G466-C21	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:opchor] · AUSFÜHRUNG · STUFE
G466-C101	korainy	DRUG_OR_INGREDIENT_OBJECT	FULL_FUNCTION_FORMULA	1111111	1111111	EXACT	7	0	0	0:3:kor=K+OR@G466-C03|3:7:ainy=AIN+Y@G466-C16	CALIBRATED_FULL_FUNCTION_FORMULA	GENERAL_CHANNEL_REPLAY	GEBEN · EINHEIT · ANTEIL · POSTEN
G466-C102	oporain	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	0000111	0000111	EXACT	3	0	0	4:7:ain=AIN@G466-C22	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:opor] · ANTEIL
G466-C103	okshdchos	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	111100000	111100000	EXACT	4	0	0	0:2:ok=OK@G466-C08|2:4:sh=SH@G466-C44	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	SETZEN · HALTEN · [DROGENNAME:dchos]
G466-C104	yorain	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	000111	000111	EXACT	3	0	0	3:6:ain=AIN@G466-C22	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:yor] · ANTEIL
G466-C105	ofakal	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	110011	110011	EXACT	4	0	0	0:2:of=O+LOCAL_CHAR_F@G466-C07|4:6:al=AL@G466-C31	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	AUSFÜHRUNG · HIER · [DROGENNAME:ak] · ZIELORT
G466-C106	ytarem	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_SHELL_PLUS_LEARNED_CORE	001100	001100	EXACT	2	0	0	2:4:ar=AR@G466-C40	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GENERAL_CHANNEL_REPLAY	[DROGENNAME:yt] · AUSGANG · [DROGENNAME:em]
G466-C107	otolarol	DRUG_OR_INGREDIENT_OBJECT	FULL_FUNCTION_FORMULA	11111111	11111111	EXACT	8	0	0	0:4:otol=OT+OL@G466-C02|4:6:ar=AR@G466-C40|6:8:ol=OL@G466-C34	CALIBRATED_FULL_FUNCTION_FORMULA	GENERAL_CHANNEL_REPLAY	DANACH · FORTSETZEN · AUSGANG · FORTSETZEN
