component_recipe	portable_core_reading_de	portability_tier	global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	imperative_clause_de
AL+CHD+DY	ZIELORT · BEARBEITEN · SCHLUSS	THREE_REGISTERS	G407-E3594	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dalchdy	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation; schließe den Schritt.
AL+CHD+DY	ZIELORT · BEARBEITEN · SCHLUSS	THREE_REGISTERS	G407-E4121	G407-S669	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe B	dalchom	Bearbeite den Mengenwert [wie zuvor]; zum Zielgefäß; schließe den Schritt.
AL+DY	ZIELORT · SCHLUSS	TWO_REGISTERS	G407-E0439	G407-S015	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	daldy	Im laufenden Gang nimm den Pflanzenposten [wie zuvor]; zur Zielstelle; schließe den Schritt.
AL+DY	ZIELORT · SCHLUSS	TWO_REGISTERS	G407-E1710	G407-S134	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	daldy	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation; schließe den Schritt.
AL+DY	ZIELORT · SCHLUSS	TWO_REGISTERS	G407-E2985	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daldy	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation; schließe den Schritt.
AL+DY	ZIELORT · SCHLUSS	TWO_REGISTERS	G407-E3397	G407-S540	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	daldy	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation; schließe den Schritt.
AL+D_ADDR+Y	ZIELORT · HIER · POSTEN	TWO_REGISTERS	G407-E0743	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	aldy	Im laufenden Gang nimm den Pflanzenposten; zur Zielstelle; an der bezeichneten Stelle.
AL+D_ADDR+Y	ZIELORT · HIER · POSTEN	TWO_REGISTERS	G407-E0905	G407-S041	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	aldy	Im laufenden Gang wähle den Positionsposten; zur Zielposition; an der bezeichneten Stelle.
AL+OR	ZIELORT · EINHEIT	TWO_REGISTERS	G407-E2189	G407-S264	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	alor	Im laufenden Gang bearbeite die Stationseinheit; zur Zielstation.
AL+OR	ZIELORT · EINHEIT	TWO_REGISTERS	G407-E2583	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chealor	Im laufenden Gang entnimm die Stationseinheit; zur Zielstation.
AL+OR	ZIELORT · EINHEIT	TWO_REGISTERS	G407-E4411	G407-S690	f95v	HERBAL	F95V_WHOLE_PLANT	alor	Im laufenden Gang bearbeite die Arbeitseinheit; zur Zielstelle.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E1117	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	aly	Im laufenden Gang nimm den Positionsposten auf; zur Zielposition.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E1294	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	aly	Im laufenden Gang wähle den Positionsposten; zur Zielposition.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E1341	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chealdy	Im laufenden Gang setze den Positionsposten; zur Zielposition.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E1367	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	tealy	Im laufenden Gang halte den Positionsposten; zur Zielposition.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E1552	G407-S110	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	aly	Im laufenden Gang setze den Stationsposten im Stationsgang an; zur Zielstation.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E1923	G407-S211	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	daly	Im laufenden Gang bearbeite den Stationsposten; zur Zielstation.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E2611	G407-S375	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chealy	Im laufenden Gang bearbeite den Stationsposten; zur Zielstation.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E2838	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	daly	Im laufenden Gang markiere den Stationsposten; zur Zielstation.
AL+Y	ZIELORT · POSTEN	THREE_REGISTERS	G407-E4151	G407-S672	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe C	daly	Im laufenden Gang setze den Drogenposten als Ansatz an; zum Zielgefäß.
AM_ADDR	HIER	THREE_REGISTERS	G407-E0276	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	am	Im laufenden Gang stelle den Materialanteil [wie zuvor] ein; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E0615	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	am	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E0712	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	am	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E0926	G407-S042	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	am	Im laufenden Gang wähle den Sektoranteil [wie zuvor]; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E0940	G407-S043	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	am	Im laufenden Gang markiere den Positionswert [wie zuvor]; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E1396	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	am	Im laufenden Gang nimm die Positionseinheit [wie zuvor] auf; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E1401	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	am	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E1614	G407-S119	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	am	Im laufenden Gang halte die Stationseinheit [wie zuvor]; an der bezeichneten Stelle.
AM_ADDR	HIER	THREE_REGISTERS	G407-E4478	G407-S696	f95v	HERBAL	F95V_WHOLE_PLANT	am	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0003	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	ar	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; von der Ausgangszeile.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0111	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	char	Im laufenden Gang kennzeichne den laufenden Eintrag [wie zuvor]; von der Ausgangszeile.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0225	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	char	Im laufenden Gang stelle die Arbeitseinheit [wie zuvor] ein; vom Ausgangsmaterial.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0742	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ar	Im laufenden Gang nimm den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0752	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ar	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0789	G407-S037	f55v	HERBAL	große aromatische Doldenpflanze	ar	Im laufenden Gang stelle den Arbeitswert [wie zuvor] ein; vom Ausgangsmaterial.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0793	G407-S037	f55v	HERBAL	große aromatische Doldenpflanze	ar	Im laufenden Gang wähle den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0921	G407-S042	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ar	Im laufenden Gang wähle den Sektoranteil [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0927	G407-S042	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ar	Im laufenden Gang wähle den Sektoranteil [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E0932	G407-S043	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ar	Im laufenden Gang markiere den Sektoranteil [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1013	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ar	Im laufenden Gang setze den Positionswert [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1025	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ar	Im laufenden Gang setze den Sektoranteil [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1083	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	ar	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1101	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	ar	Im laufenden Gang setze den Positionsposten [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1116	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	ar	Im laufenden Gang nimm die Positionseinheit [wie zuvor] auf; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1164	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	ar	Im laufenden Gang wähle den Positionswert [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1172	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	ar	Im laufenden Gang setze den Positionswert [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1199	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	ar	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1293	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	ar	Im laufenden Gang wähle den Positionswert [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1309	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ar	Im laufenden Gang stelle die Positionseinheit [wie zuvor] ein; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1326	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ar	Im laufenden Gang wähle die Positionseinheit [wie zuvor]; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1400	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	ar	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; von der Ausgangsposition.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1587	G407-S118	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	char	Im laufenden Gang halte den Stationsanteil [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1597	G407-S119	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ar	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1946	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	ar	Im laufenden Gang wähle den Stationswert [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1967	G407-S221	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	ar	Im laufenden Gang wähle die Stationseinheit [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E1969	G407-S221	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	ar	Im laufenden Gang wähle den Stationswert [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E2192	G407-S264	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	ar	Im laufenden Gang setze die Stationseinheit [wie zuvor] im Stationsgang an; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E2225	G407-S273	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	ar	Im laufenden Gang wähle den Stationsanteil [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E2380	G407-S307	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	ar	Im laufenden Gang halte die Stationseinheit [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E2403	G407-S312	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ar	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E2921	G407-S440	f81r	BIOLOGICAL	F81R_LOWER_POOL	ar	Im laufenden Gang wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E3325	G407-S526	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	char	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E3470	G407-S560	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ar	Im laufenden Gang wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E3906	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	ar	Im laufenden Gang halte die Ansatzeinheit [wie zuvor]; vom Ausgangsgefäß.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E4388	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	ar	Im laufenden Gang markiere den Drogenanteil [wie zuvor]; vom Ausgangsgefäß.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E4445	G407-S692	f95v	HERBAL	F95V_WHOLE_PLANT	ar	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E4466	G407-S695	f95v	HERBAL	F95V_WHOLE_PLANT	ar	Im laufenden Gang setze den Materialanteil [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
AR	AUSGANG	ALL_FIVE_REGISTERS	G407-E4482	G407-S697	f95v	HERBAL	F95V_WHOLE_PLANT	char	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
AR+CH+EE+Y	AUSGANG · NEHMEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E2114	G407-S253	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	darchey	Entnimm den Stationsposten; von der Ausgangsstation; auf Grad II.
AR+CH+EE+Y	AUSGANG · NEHMEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E3963	G407-S654	f88v	PHARMA	erste Gefaess-/Zutatengruppe	archeey	Nimm den Drogenposten; vom Ausgangsgefäß; auf Grad II.
AR+OL	AUSGANG · FORTSETZEN	THREE_REGISTERS	G407-E1093	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	arol	Weiter im laufenden Gang ordne die Positionseinheit [wie zuvor] zu; von der Ausgangsposition.
AR+OL	AUSGANG · FORTSETZEN	THREE_REGISTERS	G407-E2660	G407-S386	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	arol	Weiter im laufenden Gang wähle den Stationsanteil [wie zuvor]; von der Ausgangsstation.
AR+OL	AUSGANG · FORTSETZEN	THREE_REGISTERS	G407-E2801	G407-S410	f81r	BIOLOGICAL	F81R_UPPER_POOL	arol	Weiter im laufenden Gang halte den Stationsanteil [wie zuvor]; von der Ausgangsstation.
AR+OL	AUSGANG · FORTSETZEN	THREE_REGISTERS	G407-E4115	G407-S669	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe B	darolg	Weiter im laufenden Gang setze den Drogenposten [wie zuvor] ein; vom Ausgangsgefäß.
A_ADDR+S	HIER · WÄHLEN	TWO_REGISTERS	G407-E1843	G407-S193	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	as	Wähle den Stationsanteil [wie zuvor]; an der bezeichneten Stelle.
A_ADDR+S	HIER · WÄHLEN	TWO_REGISTERS	G407-E2280	G407-S283	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	as	Wähle den Stationsposten [wie zuvor]; an der bezeichneten Stelle.
A_ADDR+S	HIER · WÄHLEN	TWO_REGISTERS	G407-E2701	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	as	Wähle den Stationsposten [wie zuvor]; an der bezeichneten Stelle.
A_ADDR+S	HIER · WÄHLEN	TWO_REGISTERS	G407-E4318	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	as	Wähle den Drogenposten [wie zuvor]; an der bezeichneten Stelle.
A_ADDR+Y	HIER · POSTEN	TWO_REGISTERS	G407-E1027	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ay	Im laufenden Gang setze den Positionsposten; an der bezeichneten Stelle.
A_ADDR+Y	HIER · POSTEN	TWO_REGISTERS	G407-E1653	G407-S122	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ajy	Im laufenden Gang halte den Stationsposten; an der bezeichneten Stelle.
CARRIER_Q+O+AIIN	BEGINNMARKER · AUSFÜHRUNG · WERT	THREE_REGISTERS	G407-E0699	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	qoaiin	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+AIIN	BEGINNMARKER · AUSFÜHRUNG · WERT	THREE_REGISTERS	G407-E1896	G407-S207	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	qoaiin	Bezug: den Stationswert; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+AIIN	BEGINNMARKER · AUSFÜHRUNG · WERT	THREE_REGISTERS	G407-E3947	G407-S653	f88v	PHARMA	erste Gefaess-/Zutatengruppe	qoaiin	Im laufenden Gang setze den Mengenwert als Ansatz an; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+AIIN	BEGINNMARKER · AUSFÜHRUNG · WERT	THREE_REGISTERS	G407-E4082	G407-S668	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	qodaiin	Im laufenden Gang setze den Mengenwert als Ansatz an; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+AIIN	BEGINNMARKER · AUSFÜHRUNG · WERT	THREE_REGISTERS	G407-E4392	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	qoaiin	Im laufenden Gang markiere den Mengenwert; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+AIIN	BEGINNMARKER · AUSFÜHRUNG · WERT	THREE_REGISTERS	G407-E4527	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	qodaiin	Im laufenden Gang wähle den Arbeitswert; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+CH+EE+Y	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E1048	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	qocheey	Nimm den Positionsposten auf; als neuen Einsatz, als Ausführung und auf Grad II.
CARRIER_Q+O+CH+EE+Y	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E4342	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	qocheey	Nimm den Drogenposten; als neuen Einsatz, als Ausführung und auf Grad II.
CARRIER_Q+O+CH+K+OL	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · FORTSETZEN	TWO_REGISTERS	G407-E3559	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qockhol	Weiter entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+CH+K+OL	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · FORTSETZEN	TWO_REGISTERS	G407-E3855	G407-S650	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	qockhol	Weiter nimm den Mengenwert [wie zuvor] und gib den Mengenwert [wie zuvor] zu; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+CH+K+OL	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · FORTSETZEN	TWO_REGISTERS	G407-E3989	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	qockhol	Weiter nimm den Drogenposten [wie zuvor] und gib den Drogenposten [wie zuvor] zu; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+CH+T+OL+Y	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · EINSTELLEN · FORTSETZEN · POSTEN	TWO_REGISTERS	G407-E0262	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	qoctholy	Weiter nimm den Pflanzenposten und stelle den Pflanzenposten ein; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+CH+T+OL+Y	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · EINSTELLEN · FORTSETZEN · POSTEN	TWO_REGISTERS	G407-E4063	G407-S666	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	qopcholy	Weiter nimm den Drogenposten und stelle den Drogenposten ein; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+DY	BEGINNMARKER · AUSFÜHRUNG · SCHLUSS	THREE_REGISTERS	G407-E0486	G407-S022	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	qody	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; als neuen Einsatz und als Ausführung; schließe den Schritt.
CARRIER_Q+O+DY	BEGINNMARKER · AUSFÜHRUNG · SCHLUSS	THREE_REGISTERS	G407-E3699	G407-S627	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qody	Im laufenden Gang halte den Stationsposten [wie zuvor]; als neuen Einsatz und als Ausführung; schließe den Schritt.
CARRIER_Q+O+DY	BEGINNMARKER · AUSFÜHRUNG · SCHLUSS	THREE_REGISTERS	G407-E4224	G407-S675	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe D	qody	Im laufenden Gang nimm den Drogenposten [wie zuvor]; als neuen Einsatz und als Ausführung; schließe den Schritt.
CARRIER_Q+O+OL	BEGINNMARKER · AUSFÜHRUNG · FORTSETZEN	TWO_REGISTERS	G407-E0705	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	qool	Weiter im laufenden Gang setze den Materialanteil [wie zuvor] im Arbeitsgang an; als neuen Einsatz und als Ausführung.
CARRIER_Q+O+OL	BEGINNMARKER · AUSFÜHRUNG · FORTSETZEN	TWO_REGISTERS	G407-E1937	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	qool	Weiter im laufenden Gang halte den Stationsposten [wie zuvor]; als neuen Einsatz und als Ausführung.
CH	NEHMEN	TWO_REGISTERS	G407-E0739	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ch	Nimm den Materialanteil [wie zuvor].
CH	NEHMEN	TWO_REGISTERS	G407-E1811	G407-S184	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ch	Entnimm den Stationswert [wie zuvor].
CH+AIIN	NEHMEN · WERT	TWO_REGISTERS	G407-E0245	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chaiin	Nimm den Arbeitswert.
CH+AIIN	NEHMEN · WERT	TWO_REGISTERS	G407-E0331	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	chaiin	Nimm den Arbeitswert.
CH+AIIN	NEHMEN · WERT	TWO_REGISTERS	G407-E0355	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	chaiin	Nimm den Arbeitswert.
CH+AIIN	NEHMEN · WERT	TWO_REGISTERS	G407-E0722	G407-S035	f55v	HERBAL	große aromatische Doldenpflanze	chaiin	Nimm den Arbeitswert.
CH+AIIN	NEHMEN · WERT	TWO_REGISTERS	G407-E4160	G407-S672	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe C	chtaii	Nimm den Mengenwert.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E0117	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chal	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E0798	G407-S038	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	chal	Nimm; zur Zielstelle.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E1096	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	chal	Nimm auf; zur Zielposition.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E1215	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	chal	Nimm den Positionswert [wie zuvor] auf; zur Zielposition.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E1441	G407-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	chal	Entnimm den Stationsanteil [wie zuvor]; zur Zielstation.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E2200	G407-S265	f76r	BIOLOGICAL	unbebilderter Textabschnitt A9	chal	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E2360	G407-S302	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	chal	Entnimm die Stationseinheit [wie zuvor]; zur Zielstation.
CH+AL	NEHMEN · ZIELORT	FOUR_REGISTERS	G407-E3176	G407-S494	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chal	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.
CH+AL+Y	NEHMEN · ZIELORT · POSTEN	TWO_REGISTERS	G407-E2256	G407-S278	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	chaly	Entnimm den Stationsposten; zur Zielstation.
