clause_id	physical_page	register	start_event	end_event	events	end_reason	portable_core_clause_de	owner_filled_clause_de	event_ids
P915-C032	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0517	P912-E0526	10	LICENSED_DY_CLOSE	AUSWÄHLEN · ZIEL ; TEIL · HALTEN · SATZ ; DANACH · QUELLE ; UMSETZEN · DIES ; HALTEN · KURZ · DIES ; SETZEN · EINHEIT ; DURCHLASS · DIES ; DIES ; DANACH · KURZ · DIES ; EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · ZIELSTATION ; TEIL · HALTEN · ARBEITSSATZ ; DANACH · QUELLSTATION ; UMSETZEN · DIES ; HALTEN · KURZ · DIES ; AN STATION SETZEN · TEILMENGE ; DURCHLASS · DIES ; DIES ; DANACH · KURZ · DIES ; EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0517|P912-E0518|P912-E0519|P912-E0520|P912-E0521|P912-E0522|P912-E0523|P912-E0524|P912-E0525|P912-E0526
P915-C033	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0527	P912-E0527	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0527
P915-C034	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0528	P912-E0528	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0528
P915-C035	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0529	P912-E0531	3	LICENSED_DY_CLOSE	SETZEN · LAUF ; FORTSETZEN · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · BECKENLAUF ; FORTSETZEN · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0529|P912-E0530|P912-E0531
P915-C036	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0532	P912-E0535	4	LICENSED_DY_CLOSE	DIES ; SETZEN · ZIEL ; SETZEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; AN STATION SETZEN · ZIELSTATION ; AN STATION SETZEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0532|P912-E0533|P912-E0534|P912-E0535
P915-C037	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0536	P912-E0547	12	LICENSED_DY_CLOSE	TEIL · SATZ ; BEHANDELN · INNEN ; AUSWÄHLEN · HALTEN · KURZ · DURCHLASS · DIES ; SETZEN · ZIEL ; FORTSETZEN · DIES ; HALTEN · KURZ · DIES ; MARKIEREN ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; HALTEN · KURZ · DIES ; DIES ; FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · ARBEITSSATZ ; BEHANDELN · INNEN ; AUSWÄHLEN · HALTEN · KURZ · DURCHLASS · DIES ; AN STATION SETZEN · ZIELSTATION ; FORTSETZEN · DIES ; HALTEN · KURZ · DIES ; MARKIEREN ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; HALTEN · KURZ · DIES ; DIES ; FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0536|P912-E0537|P912-E0538|P912-E0539|P912-E0540|P912-E0541|P912-E0542|P912-E0543|P912-E0544|P912-E0545|P912-E0546|P912-E0547
P915-C038	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0548	P912-E0549	2	LICENSED_DY_CLOSE	SETZEN · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0548|P912-E0549
P915-C039	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0550	P912-E0550	1	LICENSED_DY_CLOSE	GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	IN STATION GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0550
P915-C040	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0551	P912-E0551	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0551
P915-C041	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0552	P912-E0552	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0552
P915-C042	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0553	P912-E0553	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0553
P915-C043	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0554	P912-E0554	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0554
P915-C044	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0555	P912-E0556	2	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0555|P912-E0556
P915-C045	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0557	P912-E0562	6	LICENSED_DY_CLOSE	AUSWÄHLEN · EINHEIT ; ZIEL ; GEBEN · KURZ · HALTEN · DIES ; SETZEN · EINHEIT ; DIES ; FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · TEILMENGE ; ZIELSTATION ; IN STATION GEBEN · KURZ · HALTEN · DIES ; AN STATION SETZEN · TEILMENGE ; DIES ; FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0557|P912-E0558|P912-E0559|P912-E0560|P912-E0561|P912-E0562
P915-C046	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0563	P912-E0575	13	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; DURCHLASS · DIES ; SETZEN · EINHEIT ; DANACH · QUELLE ; ZIEL · DIES ; AUSWÄHLEN · EINHEIT ; SETZEN · EINHEIT ; AUFFANGEN · LÄNGER · FORTSETZEN · DIES ; AUSWÄHLEN · SOLLWERT ; UMSETZEN · DIES ; FORTSETZEN ; SATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; DURCHLASS · DIES ; AN STATION SETZEN · TEILMENGE ; DANACH · QUELLSTATION ; ZIELSTATION · DIES ; AUSWÄHLEN · TEILMENGE ; AN STATION SETZEN · TEILMENGE ; AUFFANGEN · LÄNGER · FORTSETZEN · DIES ; AUSWÄHLEN · STATIONSWERT ; UMSETZEN · DIES ; FORTSETZEN ; ARBEITSSATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0563|P912-E0564|P912-E0565|P912-E0566|P912-E0567|P912-E0568|P912-E0569|P912-E0570|P912-E0571|P912-E0572|P912-E0573|P912-E0574|P912-E0575
P915-C047	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0576	P912-E0576	1	LICENSED_DY_CLOSE	SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0576
P915-C048	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0577	P912-E0578	2	LICENSED_DY_CLOSE	SETZEN · DIES ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0577|P912-E0578
P915-C049	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0579	P912-E0580	2	LICENSED_DY_CLOSE	SETZEN · QUELLE ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · QUELLSTATION ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0579|P912-E0580
P915-C050	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0581	P912-E0584	4	LICENSED_DY_CLOSE	LEITEN · NEHMEN ; HALTEN · SETZEN · EINHEIT ; DIES ; SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUS STATION NEHMEN ; HALTEN · AN STATION SETZEN · TEILMENGE ; DIES ; AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0581|P912-E0582|P912-E0583|P912-E0584
P915-C051	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0585	P912-E0594	10	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; UMSETZEN · DIES ; EINSETZEN · UMSETZEN · QUELLE ; HALTEN · KURZ · EINSETZEN · DIES ; LEITEN · HALTEN · KURZ · TEIL · QUELLE · DIES ; ZIEL ; HALTEN · ZIEL ; DIES ; GEBEN · FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; UMSETZEN · DIES ; EINSETZEN · UMSETZEN · QUELLSTATION ; HALTEN · KURZ · EINSETZEN · DIES ; LEITEN · HALTEN · KURZ · TEIL · QUELLSTATION · DIES ; ZIELSTATION ; HALTEN · ZIELSTATION ; DIES ; IN STATION GEBEN · FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0585|P912-E0586|P912-E0587|P912-E0588|P912-E0589|P912-E0590|P912-E0591|P912-E0592|P912-E0593|P912-E0594
P915-C052	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0595	P912-E0597	3	LICENSED_DY_CLOSE	SETZEN · INNEN ; FORTSETZEN ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · INNEN ; FORTSETZEN ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0595|P912-E0596|P912-E0597
P915-C053	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0598	P912-E0599	2	LICENSED_DY_CLOSE	FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0598|P912-E0599
P915-C054	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0600	P912-E0605	6	LICENSED_DY_CLOSE	FORTSETZEN ; DANACH · EINHEIT ; QUELLE ; AUSWÄHLEN · QUELLE ; FORTSETZEN · DIES ; SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; DANACH · TEILMENGE ; QUELLSTATION ; AUSWÄHLEN · QUELLSTATION ; FORTSETZEN · DIES ; AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0600|P912-E0601|P912-E0602|P912-E0603|P912-E0604|P912-E0605
P915-C055	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0606	P912-E0655	50	LICENSED_DY_CLOSE	FORTSETZEN ; HALTEN · KURZ · DIES ; SETZEN · DIES ; HALTEN · KURZ · DIES ; KURZ · DIES ; SETZEN · EINHEIT ; QUELLE ; MARKIEREN · DIES ; HALTEN · KURZ · DIES ; SATZ ; DIES ; LEITEN · DIES ; LEITEN · AUSFÜHREN ; DIES · EINHEIT ; HALTEN · KURZ · DIES ; SETZEN · EINHEIT ; AUSFÜHREN · SETZEN · EINHEIT ; DIES ; DURCHLASS · DIES ; SATZ ; DIES · HALTEN · KURZ · SATZ ; FORTSETZEN ; LEITEN · SATZ ; INNEN ; AUSFÜHREN · TEIL · QUELLE ; HALTEN · KURZ · DIES ; SETZEN · EINHEIT ; UMSETZEN · DIES ; SATZ ; HALTEN · KURZ · DIES ; GEBEN · QUELLE ; UMSETZEN · DIES ; AUSWÄHLEN · QUELLE ; EINSETZEN · DIES ; GEBEN · HALTEN · KURZ · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · ZIEL ; AUSWÄHLEN · HALTEN · KURZ · DIES ; FORTSETZEN ; UMSETZEN · DIES · SETZEN · INNEN ; SETZEN · EINHEIT ; AUFFANGEN · LÄNGER · DIES ; AUFFANGEN · QUELLE · DIES ; AUSWÄHLEN · EINHEIT ; BEREIT · DIES ; LEITEN · SATZ ; FORTSETZEN ; AUSWÄHLEN · EINHEIT ; HALTEN · DURCHLASS · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; HALTEN · KURZ · DIES ; AN STATION SETZEN · DIES ; HALTEN · KURZ · DIES ; KURZ · DIES ; AN STATION SETZEN · TEILMENGE ; QUELLSTATION ; MARKIEREN · DIES ; HALTEN · KURZ · DIES ; ARBEITSSATZ ; DIES ; LEITEN · DIES ; LEITEN · AUSFÜHREN ; DIES · TEILMENGE ; HALTEN · KURZ · DIES ; AN STATION SETZEN · TEILMENGE ; AUSFÜHREN · AN STATION SETZEN · TEILMENGE ; DIES ; DURCHLASS · DIES ; ARBEITSSATZ ; DIES · HALTEN · KURZ · ARBEITSSATZ ; FORTSETZEN ; LEITEN · ARBEITSSATZ ; INNEN ; AUSFÜHREN · TEIL · QUELLSTATION ; HALTEN · KURZ · DIES ; AN STATION SETZEN · TEILMENGE ; UMSETZEN · DIES ; ARBEITSSATZ ; HALTEN · KURZ · DIES ; IN STATION GEBEN · QUELLSTATION ; UMSETZEN · DIES ; AUSWÄHLEN · QUELLSTATION ; EINSETZEN · DIES ; IN STATION GEBEN · HALTEN · KURZ · DIES ; AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · ZIELSTATION ; AUSWÄHLEN · HALTEN · KURZ · DIES ; FORTSETZEN ; UMSETZEN · DIES · AN STATION SETZEN · INNEN ; AN STATION SETZEN · TEILMENGE ; AUFFANGEN · LÄNGER · DIES ; AUFFANGEN · QUELLSTATION · DIES ; AUSWÄHLEN · TEILMENGE ; BEREIT · DIES ; LEITEN · ARBEITSSATZ ; FORTSETZEN ; AUSWÄHLEN · TEILMENGE ; HALTEN · DURCHLASS · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0606|P912-E0607|P912-E0608|P912-E0609|P912-E0610|P912-E0611|P912-E0612|P912-E0613|P912-E0614|P912-E0615|P912-E0616|P912-E0617|P912-E0618|P912-E0619|P912-E0620|P912-E0621|P912-E0622|P912-E0623|P912-E0624|P912-E0625|P912-E0626|P912-E0627|P912-E0628|P912-E0629|P912-E0630|P912-E0631|P912-E0632|P912-E0633|P912-E0634|P912-E0635|P912-E0636|P912-E0637|P912-E0638|P912-E0639|P912-E0640|P912-E0641|P912-E0642|P912-E0643|P912-E0644|P912-E0645|P912-E0646|P912-E0647|P912-E0648|P912-E0649|P912-E0650|P912-E0651|P912-E0652|P912-E0653|P912-E0654|P912-E0655
P915-C056	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0656	P912-E0658	3	LICENSED_DY_CLOSE	DIES ; DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0656|P912-E0657|P912-E0658
P915-C057	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0659	P912-E0659	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0659
P915-C058	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0660	P912-E0673	14	LICENSED_DY_CLOSE	MARKIEREN · INNEN ; EINHEIT ; FORTSETZEN ; HALTEN · KURZ · FORTSETZEN ; EINHEIT ; FORTSETZEN ; FORTSETZEN · DIES ; TEIL · QUELLE ; ORT · DIES ; EINSETZEN · TEIL · ZIEL · HALTEN · SATZ ; HALTEN · EINSTELLEN · FORTSETZEN ; DANACH · DIES ; EINSETZEN · HALTEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · INNEN ; TEILMENGE ; FORTSETZEN ; HALTEN · KURZ · FORTSETZEN ; TEILMENGE ; FORTSETZEN ; FORTSETZEN · DIES ; TEIL · QUELLSTATION ; ORT · DIES ; EINSETZEN · TEIL · ZIELSTATION · HALTEN · ARBEITSSATZ ; HALTEN · EINSTELLEN · FORTSETZEN ; DANACH · DIES ; EINSETZEN · HALTEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0660|P912-E0661|P912-E0662|P912-E0663|P912-E0664|P912-E0665|P912-E0666|P912-E0667|P912-E0668|P912-E0669|P912-E0670|P912-E0671|P912-E0672|P912-E0673
P915-C059	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0674	P912-E0674	1	LICENSED_DY_CLOSE	SETZEN · ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0674
P915-C060	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0675	P912-E0677	3	LICENSED_DY_CLOSE	TEIL · QUELLE ; DANACH · QUELLE ; DANACH · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · QUELLSTATION ; DANACH · QUELLSTATION ; DANACH · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0675|P912-E0676|P912-E0677
P915-C061	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0678	P912-E0681	4	LICENSED_DY_CLOSE	DIES ; MARKIEREN · FORTSETZEN ; EINSTELLEN · UMSETZEN · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; MARKIEREN · FORTSETZEN ; EINSTELLEN · UMSETZEN · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0678|P912-E0679|P912-E0680|P912-E0681
P915-C062	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0682	P912-E0688	7	LICENSED_DY_CLOSE	SETZEN · LÄNGER · DIES ; FORTSETZEN ; FORTSETZEN · TEIL · LAUF ; HALTEN · KURZ · BEREIT · DIES ; FORTSETZEN ; LEITEN ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · DIES ; FORTSETZEN ; FORTSETZEN · TEIL · BECKENLAUF ; HALTEN · KURZ · BEREIT · DIES ; FORTSETZEN ; LEITEN ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0682|P912-E0683|P912-E0684|P912-E0685|P912-E0686|P912-E0687|P912-E0688
P915-C063	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0689	P912-E0689	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0689
P915-C064	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0690	P912-E0690	1	LICENSED_DY_CLOSE	LEITEN · FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0690
P915-C065	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0691	P912-E0700	10	LICENSED_DY_CLOSE	EINHEIT ; BEHANDELN · ZIEL ; DIES ; LEITEN · AUSFÜHREN ; LEITEN · GEBEN · SOLLWERT ; FORTSETZEN ; SETZEN · LÄNGER · SCHLIESSEN · FORTSETZEN ; EINHEIT ; FORTSETZEN · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEILMENGE ; BEHANDELN · ZIELSTATION ; DIES ; LEITEN · AUSFÜHREN ; LEITEN · IN STATION GEBEN · STATIONSWERT ; FORTSETZEN ; AN STATION SETZEN · LÄNGER · SCHLIESSEN · FORTSETZEN ; TEILMENGE ; FORTSETZEN · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0691|P912-E0692|P912-E0693|P912-E0694|P912-E0695|P912-E0696|P912-E0697|P912-E0698|P912-E0699|P912-E0700
P915-C066	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0701	P912-E0714	14	LICENSED_DY_CLOSE	UMSETZEN · DIES ; DANACH · ZUSATZ ; AUSFÜHREN ; EINHEIT ; BEHANDELN · LÄNGER · DIES ; SETZEN · KURZ · DIES ; SETZEN · EINHEIT ; BEHANDELN · KURZ · DIES ; SETZEN · ZIEL ; EINHEIT ; UMSETZEN · DIES ; AUSFÜHREN ; GEBEN · ZIEL · FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES ; DANACH · ZUSATZ ; AUSFÜHREN ; TEILMENGE ; BEHANDELN · LÄNGER · DIES ; AN STATION SETZEN · KURZ · DIES ; AN STATION SETZEN · TEILMENGE ; BEHANDELN · KURZ · DIES ; AN STATION SETZEN · ZIELSTATION ; TEILMENGE ; UMSETZEN · DIES ; AUSFÜHREN ; IN STATION GEBEN · ZIELSTATION · FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0701|P912-E0702|P912-E0703|P912-E0704|P912-E0705|P912-E0706|P912-E0707|P912-E0708|P912-E0709|P912-E0710|P912-E0711|P912-E0712|P912-E0713|P912-E0714
P915-C067	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0715	P912-E0717	3	LICENSED_DY_CLOSE	SETZEN · QUELLE ; FORTSETZEN · AUSFÜHREN · INNEN ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · QUELLSTATION ; FORTSETZEN · AUSFÜHREN · INNEN ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0715|P912-E0716|P912-E0717
P915-C068	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0718	P912-E0721	4	LICENSED_DY_CLOSE	SETZEN · KURZ · DIES ; DURCHLASS · DIES ; SETZEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · DIES ; DURCHLASS · DIES ; AN STATION SETZEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0718|P912-E0719|P912-E0720|P912-E0721
P915-C069	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0722	P912-E0724	3	LICENSED_DY_CLOSE	DIES ; SETZEN · KURZ · TEIL ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; AN STATION SETZEN · KURZ · TEIL ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0722|P912-E0723|P912-E0724
P915-C070	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0725	P912-E0725	1	LICENSED_DY_CLOSE	ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ZIELSTATION · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0725
P915-C071	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0726	P912-E0728	3	LICENSED_DY_CLOSE	EINSETZEN · FORTSETZEN · HALTEN · DIES ; ZIEL ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSETZEN · FORTSETZEN · HALTEN · DIES ; ZIELSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0726|P912-E0727|P912-E0728
P915-C072	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0729	P912-E0731	3	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; TEIL · QUELLE ; NEHMEN · AUSWÄHLEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; TEIL · QUELLSTATION ; AUS STATION NEHMEN · AUSWÄHLEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0729|P912-E0730|P912-E0731
P915-C073	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0732	P912-E0732	1	LICENSED_DY_CLOSE	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0732
P915-C074	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0733	P912-E0734	2	LICENSED_DY_CLOSE	DANACH · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0733|P912-E0734
P915-C075	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0735	P912-E0735	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0735
P915-C076	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0736	P912-E0738	3	LICENSED_DY_CLOSE	SETZEN · LÄNGER · DIES ; LEITEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · DIES ; LEITEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0736|P912-E0737|P912-E0738
