edition_id	record_id	physical_page	register	page_record_ordinal	record_start_role	bundle_count	event_count	bundle_ids	surface_sequence	active_model_sequence	strict_template_id	strict_template_record_count	role_shape_id	role_shape_record_count	recurrent_strict_event_count	recurrent_role_event_count	decomposition_class	event_support_tiers	literal_name_slot_count	support_tier_rank	support_tier	support_tier_label_de	support_explanation_de	source_record_reading_de	current_record_reading_de	reading_refined_by_gdt483	all_events_have_default	provenance_complete	source_meaning_preserved
G484-R042	G475-R042	f72r	CELESTIAL	26	UNMARKED_NEW_LOCUS	1	2	G474-B042	okeey|ary	INSTRUCTION	G480-T030	2	G480-S029	2	2	2	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT|RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T030 trägt 2 Records.	1. Setze den Positionsposten, auf Grad II. 2. Im selben Gang setze den Positionsposten von der Ausgangsposition.	1. Setze den Positionsposten, auf Grad II. 2. Im selben Gang setze den Positionsposten von der Ausgangsposition.	NO	YES	YES	YES
G484-R043	G475-R043	f72r	CELESTIAL	27	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B043	oteeary	CATALOGUE	G480-T039	1	G480-S036	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	2	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Sternstelle »ee« / Sternstelle »y« — Folgevermerk, Ausgangszuordnung. Reihenfolge konkret: OT — danach Sternstelle »ee«.	Sternstelle »ee« / Sternstelle »y« — Folgevermerk, Ausgangszuordnung. Reihenfolge konkret: OT — danach Sternstelle »ee«.	NO	YES	YES	YES
G484-R044	G475-R044	f72r	CELESTIAL	28	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B044	otair|dy	COORDINATE	G480-T040	1	G480-S037	1	0	2	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT|RECURRENT_ROLE_EVENT	0	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 2 Events besitzen Rollenparallelen.	1. Adressspur: danach → Ringbahn. 2. Adressspur: Positionsposten. Reihenfolge konkret: OT — danach Bahn.	1. Adressspur: danach → Ringbahn. 2. Adressspur: Positionsposten. Reihenfolge konkret: OT — danach Bahn.	NO	YES	YES	YES
G484-R045	G475-R045	f72r	CELESTIAL	29	UNMARKED_NEW_LOCUS	1	1	G474-B045	okaircham	INSTRUCTION	G480-T041	1	G480-S038	1	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	1	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 1 Events besitzen Rollenparallelen.	Setze den Sternstelleneintrag »ch« entlang der Ringbahn an der bezeichneten Stelle.	Setze den Sternstelleneintrag »ch« entlang der Ringbahn an der bezeichneten Stelle.	NO	YES	YES	YES
G484-R046	G475-R046	f72r	CELESTIAL	30	UNMARKED_NEW_LOCUS	1	1	G474-B046	okeal	INSTRUCTION	G480-T042	1	G480-S039	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Setze den Sternstelleneintrag »e« zur Zielposition.	Setze den Sternstelleneintrag »e« zur Zielposition.	NO	YES	YES	YES
G484-R047	G475-R047	f72r	CELESTIAL	31	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B047	otar	COORDINATE	G480-T043	1	G480-S040	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S040 trägt 2 Records; der genaue Inhalt bleibt lokal.	Adressspur: danach → Ausgangsposition. Reihenfolge konkret: OT — danach Ausgang.	Adressspur: danach → Ausgangsposition. Reihenfolge konkret: OT — danach Ausgang.	NO	YES	YES	YES
G484-R048	G475-R048	f72r	CELESTIAL	32	UNMARKED_NEW_LOCUS	1	1	G474-B048	okaly	INSTRUCTION	G480-T038	2	G480-S008	3	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T038 trägt 2 Records.	Setze den Positionsposten zur Zielposition.	Setze den Positionsposten zur Zielposition.	NO	YES	YES	YES
G484-R049	G475-R049	f72r	CELESTIAL	33	UNMARKED_NEW_LOCUS	1	1	G474-B049	orary	CATALOGUE	G480-T044	1	G480-S041	1	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	3	ALL_EVENTS_STRICT_RECURRENT	alle Events besitzen strikte Parallelträger	Alle 1 Events besitzen strikte Bedeutungsparallelen.	Sternstelle »y« — Einheitsangabe, Ausgangszuordnung.	Sternstelle »y« — Einheitsangabe, Ausgangszuordnung.	NO	YES	YES	YES
G484-R050	G475-R050	f72r	CELESTIAL	34	UNMARKED_NEW_LOCUS	1	1	G474-B050	okyd	INSTRUCTION	G480-T045	1	G480-S042	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Setze den Sternstelleneintrag »yd«.	Setze den Sternstelleneintrag »yd«.	NO	YES	YES	YES
G484-R051	G475-R051	f72r	CELESTIAL	35	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B051	otolam	COORDINATE	G480-T046	1	G480-S043	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Adressspur: danach → weiter → hier. Reihenfolge konkret: OT — danach Fortsetzung; OL — Folgeschritt in bezeichnete Stelle weiterführen.	Adressspur: danach → weiter → hier. Reihenfolge konkret: OT — danach Fortsetzung; OL — Folgeschritt in bezeichnete Stelle weiterführen.	NO	YES	YES	YES
G484-R052	G475-R052	f72r	CELESTIAL	36	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B052	otal	COORDINATE	G480-T047	1	G480-S040	2	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S040 trägt 2 Records; der genaue Inhalt bleibt lokal.	Adressspur: danach → Zielposition. Reihenfolge konkret: OT — danach Zielort.	Adressspur: danach → Zielposition. Reihenfolge konkret: OT — danach Zielort.	NO	YES	YES	YES
G484-R053	G475-R053	f72r	CELESTIAL	37	UNMARKED_NEW_LOCUS	1	1	G474-B053	ralal	CATALOGUE	G480-T048	2	G480-S044	3	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T048 trägt 2 Records.	Sternstelle »r« — Zielzuordnung, Zielzuordnung.	Sternstelle »r« — Zielzuordnung, Zielzuordnung.	NO	YES	YES	YES
G484-R054	G475-R054	f72r	CELESTIAL	38	UNMARKED_NEW_LOCUS	1	1	G474-B054	okam	INSTRUCTION	G480-T049	1	G480-S045	2	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S045 trägt 2 Records; der genaue Inhalt bleibt lokal.	Setze den Eintrag an der bezeichneten Stelle.	Setze den Eintrag an der bezeichneten Stelle.	NO	YES	YES	YES
G484-R055	G475-R055	f72r	CELESTIAL	39	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B055	otalshy	COORDINATE	G480-T050	2	G480-S014	3	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T050 trägt 2 Records.	Adressspur: danach → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Zielort.	Adressspur: danach → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Zielort.	NO	YES	YES	YES
G484-R056	G475-R056	f72r	CELESTIAL	40	UNMARKED_NEW_LOCUS	1	1	G474-B056	okaldy	INSTRUCTION	G480-T051	1	G480-S020	3	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S020 trägt 3 Records; der genaue Inhalt bleibt lokal.	Setze den Eintrag zur Zielposition, und schließe den Schritt.	Setze den Eintrag zur Zielposition, und schließe den Schritt.	NO	YES	YES	YES
G484-R057	G475-R057	f72r	CELESTIAL	41	UNMARKED_NEW_LOCUS	1	1	G474-B057	chosar	CATALOGUE	G480-T052	1	G480-S046	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S046 trägt 2 Records; der genaue Inhalt bleibt lokal.	Sternstelle »chos« — Ausgangszuordnung.	Sternstelle »chos« — Ausgangszuordnung.	NO	YES	YES	YES
G484-R058	G475-R058	f72r	CELESTIAL	42	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B058	otam	COORDINATE	G480-T053	1	G480-S047	1	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 1 Events besitzen Rollenparallelen.	Adressspur: danach → hier. Reihenfolge konkret: OT — danach bezeichnete Stelle.	Adressspur: danach → hier. Reihenfolge konkret: OT — danach bezeichnete Stelle.	NO	YES	YES	YES
G484-R059	G475-R059	f72r	CELESTIAL	43	UNMARKED_NEW_LOCUS	1	1	G474-B059	ainaly	CATALOGUE	G480-T003	2	G480-S003	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T003 trägt 2 Records.	Sternstelle »ain« — Zielzuordnung, Postenangabe.	Sternstelle »ain« — Zielzuordnung, Postenangabe.	NO	YES	YES	YES
G484-R060	G475-R060	f72r	CELESTIAL	44	UNMARKED_NEW_LOCUS	3	3	G474-B060|G474-B061|G474-B062	okarcham|olkalaiin|olalsy	INSTRUCTION|INSTRUCTION|COORDINATE	G480-T054	1	G480-S048	1	0	1	PARTIAL_ROLE_FRAGMENT_COVERAGE	RECURRENT_ROLE_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT	2	6	PARTIAL_ROLE_EVENT_RECURRENT	mindestens ein Rollenparallelevent	1/3 Events besitzen Rollenparallelen.	Setze den Sternstelleneintrag »ch« von der Ausgangsposition an der bezeichneten Stelle. Im selben Arbeitsgang: Weiter beziehe den Sternstelleneintrag »k« und den Positionswert zur Zielposition. Reihenfolge konkret: OL — weiter mit Sternstelle »k«. Dazugehörige Adressspur: weiter → Zielposition → Positionsposten. Reihenfolge konkret: OL — weiter mit Zielort.	Setze den Sternstelleneintrag »ch« von der Ausgangsposition an der bezeichneten Stelle. Im selben Arbeitsgang: Weiter beziehe den Sternstelleneintrag »k« und den Positionswert zur Zielposition. Reihenfolge konkret: OL — weiter mit Sternstelle »k«. Dazugehörige Adressspur: weiter → Zielposition → Positionsposten. Reihenfolge konkret: OL — weiter mit Zielort.	NO	YES	YES	YES
G484-R061	G475-R061	f72r	CELESTIAL	45	UNMARKED_NEW_LOCUS	1	1	G474-B063	oraiinam	CATALOGUE	G480-T055	1	G480-S049	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Sternstelle »aiin« — Einheitsangabe, Hier-Vermerk.	Sternstelle »aiin« — Einheitsangabe, Hier-Vermerk.	NO	YES	YES	YES
G484-R062	G475-R062	f72r	CELESTIAL	46	UNMARKED_NEW_LOCUS	1	1	G474-B064	osarsheeeo	INSTRUCTION	G480-T056	1	G480-S021	2	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	2	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S021 trägt 2 Records; der genaue Inhalt bleibt lokal.	Halte den Sternstelleneintrag »os« und den Sternstelleneintrag »eeeo« von der Ausgangsposition.	Halte den Sternstelleneintrag »os« und den Sternstelleneintrag »eeeo« von der Ausgangsposition.	NO	YES	YES	YES
G484-R063	G475-R063	f72r	CELESTIAL	47	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B065	oto|aiin	COORDINATE	G480-T057	1	G480-S050	1	1	2	PARTIAL_STRICT_EVENT_COVERAGE	RECURRENT_ROLE_EVENT|RECURRENT_STRICT_EVENT	0	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	1. Adressspur: danach → Ausführungspunkt. 2. Adressspur: Positionswert. Reihenfolge konkret: OT — danach Ausführung.	1. Adressspur: danach → Ausführungspunkt. 2. Adressspur: Positionswert. Reihenfolge konkret: OT — danach Ausführung.	NO	YES	YES	YES
G484-R064	G475-R064	f72r	CELESTIAL	48	UNMARKED_NEW_LOCUS	1	3	G474-B066	opoiiinoin|al|ches	INSTRUCTION	G480-T058	1	G480-S051	1	1	1	PARTIAL_STRICT_EVENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_STRICT_EVENT	1	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	1. Beziehe den Sternstelleneintrag »opoiiin«, als Ausführung und auf der bezeichneten Stufe. 2. Beziehe den Eintrag zur Zielposition. 3. Nimm den Eintrag auf und wähle den Eintrag, auf Grad I.	1. Beziehe den Sternstelleneintrag »opoiiin«, als Ausführung und auf der bezeichneten Stufe. 2. Beziehe den Eintrag zur Zielposition. 3. Nimm den Eintrag auf und wähle den Eintrag, auf Grad I.	NO	YES	YES	YES
G484-R065	G475-R065	f72r	CELESTIAL	49	UNMARKED_NEW_LOCUS	1	2	G474-B067	ypaiin|alaly	CATALOGUE	G480-T059	1	G480-S052	1	1	1	PARTIAL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT	1	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	1. Sternstelle »yp« — Wertangabe. 2. Eintrag »alaly« — Zielzuordnung, Zielzuordnung, Postenangabe.	1. Sternstelle »yp« — Wertangabe. 2. Eintrag »alaly« — Zielzuordnung, Zielzuordnung, Postenangabe.	NO	YES	YES	YES
G484-R066	G475-R066	f72r	CELESTIAL	50	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B068	oteey|daiin	COORDINATE	G480-T060	1	G480-S053	1	1	1	PARTIAL_STRICT_EVENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_STRICT_EVENT	0	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	1. Adressspur: danach → Grad II → Positionsposten. 2. Adressspur: Positionswert. Reihenfolge konkret: OT — danach Grad II.	1. Adressspur: danach → Grad II → Positionsposten. 2. Adressspur: Positionswert. Reihenfolge konkret: OT — danach Grad II.	NO	YES	YES	YES
G484-R067	G475-R067	f72r	CELESTIAL	51	UNMARKED_NEW_LOCUS	1	1	G474-B069	oeeodaiin	CATALOGUE	G480-T061	2	G480-S054	5	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T061 trägt 2 Records.	Sternstelle »oeeo« — Wertangabe.	Sternstelle »oeeo« — Wertangabe.	NO	YES	YES	YES
G484-R068	G475-R068	f72r	CELESTIAL	52	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	1	1	G474-B070	ofsholdy	INSTRUCTION	G480-T062	1	G480-S055	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Weiter halte den Sternstelleneintrag »dy«, als Ausführung an der bezeichneten Stelle. Reihenfolge konkret: OL — Halten in Sternstelle »dy« weiterführen.	Weiter halte den Sternstelleneintrag »dy«, als Ausführung an der bezeichneten Stelle. Reihenfolge konkret: OL — Halten in Sternstelle »dy« weiterführen.	NO	YES	YES	YES
G484-R069	G475-R069	f72r	CELESTIAL	53	UNMARKED_NEW_LOCUS	2	3	G474-B071|G474-B072	opoeey|okaiin|ykolairol	INSTRUCTION|INSTRUCTION	G480-T063	1	G480-S056	1	1	1	PARTIAL_STRICT_EVENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_STRICT_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT	2	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	1. Beziehe den Sternstelleneintrag »opo« und den Positionsposten, auf Grad II. 2. Setze den Positionswert. Im selben Arbeitsgang: Weiter und weiter beziehe den Sternstelleneintrag »yk« entlang der Ringbahn. Reihenfolge konkret: OL — Sternstelle »yk« in Bahn weiterführen; OL — Bahn weiterführen.	1. Beziehe den Sternstelleneintrag »opo« und den Positionsposten, auf Grad II. 2. Setze den Positionswert. Im selben Arbeitsgang: Weiter und weiter beziehe den Sternstelleneintrag »yk« entlang der Ringbahn. Reihenfolge konkret: OL — Sternstelle »yk« in Bahn weiterführen; OL — Bahn weiterführen.	NO	YES	YES	YES
G484-R070	G475-R070	f72r	CELESTIAL	54	UNMARKED_NEW_LOCUS	1	1	G474-B073	oralkam	CATALOGUE	G480-T064	1	G480-S057	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Sternstelle »k« — Einheitsangabe, Zielzuordnung, Hier-Vermerk.	Sternstelle »k« — Einheitsangabe, Zielzuordnung, Hier-Vermerk.	NO	YES	YES	YES
G484-R071	G475-R071	f72r	CELESTIAL	55	UNMARKED_NEW_LOCUS	1	1	G474-B074	ytairal	CATALOGUE	G480-T065	1	G480-S044	3	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	1	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S044 trägt 3 Records; der genaue Inhalt bleibt lokal.	Sternstelle »yt« — Bahnvermerk, Zielzuordnung.	Sternstelle »yt« — Bahnvermerk, Zielzuordnung.	NO	YES	YES	YES
G484-R072	G475-R072	f72r	CELESTIAL	56	UNMARKED_NEW_LOCUS	1	1	G474-B075	oeeesaiin	CATALOGUE	G480-T061	2	G480-S054	5	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T061 trägt 2 Records.	Sternstelle »oeees« — Wertangabe.	Sternstelle »oeees« — Wertangabe.	NO	YES	YES	YES
G484-R073	G475-R073	f72r	CELESTIAL	57	UNMARKED_NEW_LOCUS	1	1	G474-B076	ory	COORDINATE	G480-T066	1	G480-S058	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	8	MODEL_FREE_COMPONENT_BACKOFF	vollständig aus modellübergreifend wiederkehrenden Komponenten gebaut	Alle Bedeutungsbausteine wiederholen sich; mindestens einer braucht einen markierten Rückgriff auf ein anderes Modell.	Adressspur: Positionseinheit → Positionsposten.	Adressspur: Positionseinheit → Positionsposten.	NO	YES	YES	YES
G484-R074	G475-R074	f72r	CELESTIAL	58	UNMARKED_NEW_LOCUS	1	2	G474-B077	ochey|fydy	INSTRUCTION	G480-T067	1	G480-S059	1	0	0	SINGLETON_FRAGMENT_TAIL	SAME_MODEL_COMPONENT_TILE|SAME_MODEL_COMPONENT_TILE	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell. 7/7 Komponenten.	1. Nimm den Positionsposten auf, als Ausführung und auf Grad I. 2. Im selben Gang nimm den Sternstelleneintrag »f« und den Positionsposten auf, und schließe den Schritt.	1. Nimm den Positionsposten auf, als Ausführung und auf Grad I. 2. Im selben Gang nimm den Sternstelleneintrag »f« und den Positionsposten auf, und schließe den Schritt.	NO	YES	YES	YES
G484-R075	G475-R075	f72r	CELESTIAL	59	UNMARKED_NEW_LOCUS	1	3	G474-B078	of|o|eeesaly	CATALOGUE	G480-T068	1	G480-S060	1	1	1	PARTIAL_STRICT_EVENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_STRICT_EVENT	1	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	1. Eintrag »of« — Ausführungsvermerk, Hier-Vermerk. 2. Eintrag »o« — Ausführungsvermerk. 3. Sternstelle »eees« — Zielzuordnung, Postenangabe.	1. Eintrag »of« — Ausführungsvermerk, Hier-Vermerk. 2. Eintrag »o« — Ausführungsvermerk. 3. Sternstelle »eees« — Zielzuordnung, Postenangabe.	NO	YES	YES	YES
G484-R076	G475-R076	f72r	CELESTIAL	60	UNMARKED_NEW_LOCUS	1	2	G474-B079	ykaraiin|airal	CATALOGUE	G480-T069	1	G480-S061	1	0	1	PARTIAL_ROLE_FRAGMENT_COVERAGE	RECURRENT_ROLE_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT	1	6	PARTIAL_ROLE_EVENT_RECURRENT	mindestens ein Rollenparallelevent	1/2 Events besitzen Rollenparallelen.	1. Sternstelle »yk« — Ausgangszuordnung, Wertangabe. 2. Eintrag »airal« — Bahnvermerk, Zielzuordnung.	1. Sternstelle »yk« — Ausgangszuordnung, Wertangabe. 2. Eintrag »airal« — Bahnvermerk, Zielzuordnung.	NO	YES	YES	YES
G484-R077	G475-R077	f72r	CELESTIAL	61	UNMARKED_NEW_LOCUS	1	1	G474-B080	okalar	INSTRUCTION	G480-T036	2	G480-S034	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T036 trägt 2 Records.	Setze den Eintrag zur Zielposition und von der Ausgangsposition.	Setze den Eintrag zur Zielposition und von der Ausgangsposition.	NO	YES	YES	YES
G484-R078	G475-R078	f72r	CELESTIAL	62	UNMARKED_NEW_LOCUS	3	4	G474-B081|G474-B082|G474-B083	orara|olaiin|olay|olfsheoral	CATALOGUE|CATALOGUE|INSTRUCTION	G480-T070	1	G480-S062	1	2	2	PARTIAL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_STRICT_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT	4	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	2/4 Events besitzen strikte Bedeutungsparallelen.	Sternstelle »a« — Einheitsangabe, Ausgangszuordnung. Fortgesetzter Katalogeintrag: 1. Eintrag »olaiin« — Fortsetzungsvermerk, Wertangabe. 2. Sternstelle »ay« — Fortsetzungsvermerk. Reihenfolge konkret: OL — weiter mit Wert; OL — weiter mit Sternstelle »ay«. Im selben Arbeitsgang: Weiter halte den Sternstelleneintrag »f« und den Sternstelleneintrag »eor« zur Zielposition. Reihenfolge konkret: OL — weiter mit Sternstelle »f«.	Sternstelle »a« — Einheitsangabe, Ausgangszuordnung. Fortgesetzter Katalogeintrag: 1. Eintrag »olaiin« — Fortsetzungsvermerk, Wertangabe. 2. Sternstelle »ay« — Fortsetzungsvermerk. Reihenfolge konkret: OL — weiter mit Wert; OL — weiter mit Sternstelle »ay«. Im selben Arbeitsgang: Weiter halte den Sternstelleneintrag »f« und den Sternstelleneintrag »eor« zur Zielposition. Reihenfolge konkret: OL — weiter mit Sternstelle »f«.	NO	YES	YES	YES
G484-R079	G475-R079	f72r	CELESTIAL	63	UNMARKED_NEW_LOCUS	1	1	G474-B084	opalal	CATALOGUE	G480-T048	2	G480-S044	3	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T048 trägt 2 Records.	Sternstelle »op« — Zielzuordnung, Zielzuordnung.	Sternstelle »op« — Zielzuordnung, Zielzuordnung.	NO	YES	YES	YES
G484-R080	G475-R080	f72r	CELESTIAL	64	UNMARKED_NEW_LOCUS	1	1	G474-B085	yfary	CATALOGUE	G480-T071	2	G480-S063	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	2	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T071 trägt 2 Records.	Sternstelle »yf« / Sternstelle »y« — Ausgangszuordnung.	Sternstelle »yf« / Sternstelle »y« — Ausgangszuordnung.	NO	YES	YES	YES
