page	panel_id	record_id	locus	position	word	mention	model	reading	status
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	4	shedy	f83r.23:4	L0	[F83_P3:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	5	qokedy	f83r.23:5	L0	⟦qokedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	6	shecthedy	f83r.23:6	L0	⟦shecthedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	7	shecthy	f83r.23:7	L0	⟦shecthy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	8	otor	f83r.23:8	L0	⟦otor⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	9	chedy	f83r.23:9	L0	Erwärme [Flüssigkeit F83_P3:A].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	1	soiiin	f83r.24:1	L0	⟦soiiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	2	checthy	f83r.24:2	L0	⟦checthy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	3	chety	f83r.24:3	L0	⟦chety⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	4	otaiin	f83r.24:4	L0	⟦otaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	5	olsaly	f83r.24:5	L0	⟦olsaly⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	6	shedy	f83r.24:6	L0	[F83_P3:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	1	qokeedy	f83r.25:1	L0	Fülle [[Teilnehmer fehlt]] in [[Teilnehmer fehlt]] ein.	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	2	qolchey	f83r.25:2	L0	⟦qolchey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	3	qokeey	f83r.25:3	L0	⟦qokeey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	4	qokedy	f83r.25:4	L0	⟦qokedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	5	chedy	f83r.25:5	L0	Erwärme [[Teilnehmer fehlt]].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	6	otal	f83r.25:6	L0	⟦otal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	1	otchey	f83r.26:1	L0	⟦otchey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	2	qokeey	f83r.26:2	L0	⟦qokeey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	3	qoky	f83r.26:3	L0	⟦qoky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	4	tol	f83r.26:4	L0	⟦tol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	5	shedy	f83r.26:5	L0	[F83_P4:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	6	qokylddy	f83r.26:6	L0	⟦qokylddy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	1	dain	f83r.27:1	L0	⟦dain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	2	chedy	f83r.27:2	L0	Erwärme [Flüssigkeit F83_P4:A].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	3	qokeedy	f83r.27:3	L0	Fülle [Flüssigkeit F83_P4:A] in [[Teilnehmer fehlt]] ein.	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	4	shckhedy	f83r.27:4	L0	⟦shckhedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	5	shckhedy	f83r.27:5	L0	⟦shckhedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	1	saiin	f83r.28:1	L0	⟦saiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	2	cheeky	f83r.28:2	L0	⟦cheeky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	3	sheey	f83r.28:3	L0	⟦sheey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	4	qokedy	f83r.28:4	L0	⟦qokedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	5	shedy	f83r.28:5	L0	[F83_P4:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	6	oldy	f83r.28:6	L0	⟦oldy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	1	salchedy	f83r.29:1	L0	⟦salchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	2	cheey	f83r.29:2	L0	⟦cheey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	3	qody	f83r.29:3	L0	⟦qody⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	4	kesd	f83r.29:4	L0	⟦kesd⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	5	oldy	f83r.29:5	L0	⟦oldy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	1	s	f83r.30:1	L0	⟦s⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	2	okeedy	f83r.30:2	L0	⟦okeedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	3	qokeedy	f83r.30:3	L0	Fülle [Flüssigkeit F83_P4:A] in [[Teilnehmer fehlt]] ein.	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	4	qoky	f83r.30:4	L0	⟦qoky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	5	saii	f83r.30:5	L0	⟦saii⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	1	techedy	f83r.31:1	L0	⟦techedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	2	qotchedy	f83r.31:2	L0	⟦qotchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	3	okeedy	f83r.31:3	L0	⟦okeedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	4	ldy	f83r.31:4	L0	⟦ldy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	1	cheol	f83r.32:1	L0	⟦cheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	2	qokchedy	f83r.32:2	L0	⟦qokchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	3	lchedy	f83r.32:3	L0	[F83_P5:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	4	qokey	f83r.32:4	L0	⟦qokey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	1	sy	f83r.33:1	L0	⟦sy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	2	s	f83r.33:2	L0	⟦s⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	3	aiin	f83r.33:3	L0	⟦aiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	4	sheekchy	f83r.33:4	L0	⟦sheekchy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	5	qokey	f83r.33:5	L0	⟦qokey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	6	sain	f83r.33:6	L0	⟦sain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	1	shky	f83r.34:1	L0	⟦shky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	2	lchedy	f83r.34:2	L0	[F83_P5:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	3	dolshed	f83r.34:3	L0	⟦dolshed⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	4	qokchy	f83r.34:4	L0	⟦qokchy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	1	saiin	f83r.35:1	L0	⟦saiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	2	cheky	f83r.35:2	L0	⟦cheky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	3	okeeol	f83r.35:3	L0	⟦okeeol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	4	okain	f83r.35:4	L0	⟦okain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	5	chdy	f83r.35:5	L0	⟦chdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	1	sor	f83r.36:1	L0	⟦sor⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	2	aiin	f83r.36:2	L0	⟦aiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	3	shy	f83r.36:3	L0	⟦shy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	4	shey	f83r.36:4	L0	⟦shey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	5	lshedy	f83r.36:5	L0	⟦lshedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	6	qoky	f83r.36:6	L0	⟦qoky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	1	sol	f83r.37:1	L0	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	2	lkedy	f83r.37:2	L0	⟦lkedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	3	lchedy	f83r.37:3	L0	[F83_P5:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	4	qokol	f83r.37:4	L0	⟦qokol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	5	shedy	f83r.37:5	L0	[F83_P5:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	1	or	f83r.38:1	L0	⟦or⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	2	chey	f83r.38:2	L0	⟦chey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	3	qockhey	f83r.38:3	L0	⟦qockhey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	4	dairydy	f83r.38:4	L0	⟦dairydy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	1	qokain	f83r.39:1	L0	⟦qokain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	2	shey	f83r.39:2	L0	⟦shey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	3	kain	f83r.39:3	L0	⟦kain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	4	chckhal	f83r.39:4	L0	⟦chckhal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.40	1	solchedy	f83r.40:1	L0	⟦solchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.40	2	olchedy	f83r.40:2	L0	⟦olchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.40	3	chedaiin	f83r.40:3	L0	⟦chedaiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	1	solkey	f83r.41:1	L0	⟦solkey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	2	lchedy	f83r.41:2	L0	[F83_P5:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	3	qolkain	f83r.41:3	L0	⟦qolkain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	4	dal	f83r.41:4	L0	⟦dal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	1	sol	f83r.42:1	L0	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	2	ol	f83r.42:2	L0	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	3	chcthdy	f83r.42:3	L0	⟦chcthdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	4	l	f83r.42:4	L0	⟦l⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	5	chedy	f83r.42:5	L0	Erwärme [Zusatzstoff F83_P5:C].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	6	lchdy	f83r.42:6	L0	⟦lchdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	1	daiin	f83r.43:1	L0	⟦daiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	2	sheol	f83r.43:2	L0	⟦sheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	3	chedy	f83r.43:3	L0	Erwärme [Zusatzstoff F83_P5:C].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	4	qotal	f83r.43:4	L0	⟦qotal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	5	sar	f83r.43:5	L0	⟦sar⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.44	1	skar	f83r.44:1	L0	⟦skar⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.44	2	shedy	f83r.44:2	L0	[F83_P5:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.47	1	otchdy	f83r.47:1	L0	⟦otchdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.47	2	qokchdy	f83r.47:2	L0	⟦qokchdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.47	3	shedal	f83r.47:3	L0	⟦shedal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	1	dal	f83r.48:1	L0	⟦dal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	2	cheol	f83r.48:2	L0	⟦cheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	3	lol	f83r.48:3	L0	⟦lol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	4	chdal	f83r.48:4	L0	⟦chdal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	5	aiin	f83r.48:5	L0	⟦aiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.49	1	sol	f83r.49:1	L0	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.49	2	daiiin	f83r.49:2	L0	⟦daiiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.49	3	chedy	f83r.49:3	L0	Erwärme [[Teilnehmer fehlt]].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	1	solkeey	f83r.52:1	L0	⟦solkeey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	2	qekey	f83r.52:2	L0	⟦qekey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	3	raly	f83r.52:3	L0	⟦raly⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	4	ol	f83r.52:4	L0	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	1	solchkal	f83r.53:1	L0	⟦solchkal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	2	cheol	f83r.53:2	L0	⟦cheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	3	qotar	f83r.53:3	L0	⟦qotar⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	4	ol	f83r.53:4	L0	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	1	daiin	f83r.54:1	L0	⟦daiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	2	ol	f83r.54:2	L0	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	3	dain	f83r.54:3	L0	⟦dain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	4	chey	f83r.54:4	L0	⟦chey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	5	ldalor	f83r.54:5	L0	⟦ldalor⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.55	1	sol	f83r.55:1	L0	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.55	2	rtain	f83r.55:2	L0	⟦rtain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.55	3	cthal	f83r.55:3	L0	⟦cthal⟧	OPEN
