held_out_page	slot_skeleton	head_or_pair	grade_slot	argument_slot	endpoint_slot	leave_page_replay_status	red_causes	event_count	surfaces	component_recipes
f1r	CH|NONE|AIN|OPEN	CH	NONE	AIN	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	chodain	CH+O+D_ADDR+AIN
f1r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	cfhol|cha|chal|dchar|otchol	CH+AL|CH+A_ADDR|CH+LOCAL_CHAR_F+OL|D_ADDR+CH+AR|OT+CH+OL
f1r	CH|NONE|OR|OPEN	CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chor	CH+OR
f1r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	choty|ycho	CH+OT+Y|Y+CH+O
f1r	K+OK|NONE|AIIN|OPEN	K+OK	NONE	AIIN	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	kokaiin	K+OK+AIIN
f1r	K+SH|E|Y|OPEN	K+SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kodshey|koshey	K+O+D_ADDR+SH+E+Y|K+O+SH+E+Y
f1r	K+SH|NONE|Y|OPEN	K+SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kshoy|kshy	K+SH+O+Y|K+SH+Y
f1r	K+S|NONE|NONE|OPEN	K+S	NONE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	kos	K+O+S
f1r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	keey	K+EE+Y
f1r	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	koeam	K+O+E+AM_ADDR
f1r	K|NONE|AIIN|OPEN	K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	kaiin|kodaiin	K+AIIN|K+O+D_ADDR+AIIN
f1r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	kair|kod|kol	K+AIR|K+O+D_ADDR|K+OL
f1r	K|NONE|OR|OPEN	K	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kor	K+OR
f1r	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	kchy|kdchy|ykal	K+D_ADDR+Y|K+Y|Y+K+AL
f1r	OK+CH|NONE|Y|OPEN	OK+CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okchoy	OK+CH+O+Y
f1r	OK+R|NONE|NONE|OPEN	OK+R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okaiir	OK+IIN+R
f1r	OK+SH|NONE|NONE|OPEN	OK+SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	oksho	OK+SH+O
f1r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeey	OK+EE+Y
f1r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okaiin	OK+AIIN
f1r	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okain	OK+AIN
f1r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	chok|ok|okan|okol	OK|OK+AN|OK+OL
f1r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okchey|oky	OK+Y
f1r	P+SH|NONE|NONE|OPEN	P+SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pshol	P+SH+OL
f1r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	r|ro	R|R+O
f1r	R|NONE|Y|OPEN	R	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	roloty	R+OL+OT+Y
f1r	S+R|NONE|Y|OPEN	S+R	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	syaiir	S+Y+IIN+R
f1r	SH+K|E|Y|OPEN	SH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheky	SH+E+K+Y
f1r	SH+OK|NONE|NONE|OPEN	SH+OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shok	SH+OK
f1r	SH+SH|NONE|Y|OPEN	SH+SH	NONE	Y	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	shoshy	SH+O+SH+Y
f1r	SH+S|NONE|NONE|OPEN	SH+S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shos	SH+O+S
f1r	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	she|shear|sheo	SH+E|SH+E+AR|SH+E+O
f1r	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	shey	SH+E+Y
f1r	SH|NONE|AIIN|OPEN	SH	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	shaiin|shoaiin	SH+AIIN|SH+O+AIIN
f1r	SH|NONE|AIN|OPEN	SH	NONE	AIN	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	shodain	SH+O+D_ADDR+AIN
f1r	SH|NONE|NONE|CLOSE	SH	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	shody	SH+O+DY
f1r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	sh|shar|sho|shod|shodan|shol	SH|SH+AR|SH+O|SH+O+D_ADDR|SH+O+D_ADDR+AN|SH+OL
f1r	SH|NONE|Y|OPEN	SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	shodary|sholdy|shoy	SH+O+D_ADDR+AR+Y|SH+O+Y|SH+OL+D_ADDR+Y
f1r	S|E|NONE|OPEN	S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ase|es	A_ADDR+S+E|E+S
f1r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	ols|s|sair|soiin	OL+S|S|S+AIR|S+O+IIN
f1r	T+CH|E|Y|OPEN	T+CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tchey	T+CH+E+Y
f1r	T|E|NONE|CLOSE	T	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	teody	T+E+O+DY
f1r	T|NONE|AIIN|OPEN	T	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ataiin	A_ADDR+T+AIIN
f1r	T|NONE|NONE|OPEN	T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tol	T+OL
f1r	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	yto	Y+T+O
f24v	CH+CH|E|Y|OPEN	CH+CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chocfhey	CH+O+CH+LOCAL_CHAR_F+E+Y
f24v	CH+K|NONE|OR|OPEN	CH+K	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ckhor	CH+K+OR
f24v	CH+S|EE|NONE|OPEN	CH+S	EE	NONE	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE	1	odchees	O+D_ADDR+CH+EE+S
f24v	CH+S|NONE|NONE|OPEN	CH+S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	otchos	OT+CH+O+S
f24v	CH+T|E|NONE|OPEN	CH+T	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ctheod	CH+T+E+O+D_ADDR
f24v	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	octhyl	O+CH+T+Y+L
f24v	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ochdy	O+CHD+Y
f24v	CH|EE|NONE|OPEN	CH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeodam	CH+EE+O+D_ADDR+AM_ADDR
f24v	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chear|cheol	CH+E+AR|CH+E+O+L
f24v	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	dchey|ycheol	CH+E+Y|Y+CH+E+O+L
f24v	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	dchal|otchol	D_ADDR+CH+AL|OT+CH+OL
f24v	CH|NONE|OR|OPEN	CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chor|dchor	CH+OR|D_ADDR+CH+OR
f24v	K+CH|NONE|NONE|OPEN	K+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kchod	K+CH+O+D_ADDR
f24v	K+SH|NONE|NONE|OPEN	K+SH	NONE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	ksho	K+SH+O
f24v	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keol	K+E+OL
f24v	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	k	K
f24v	OK+CH|NONE|NONE|OPEN	OK+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okchal|okcho|okchom|qokch	OK+CH|OK+CH+AL|OK+CH+O|OK+CH+O+AM_ADDR
f24v	OK|E|OR|OPEN	OK	E	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okoeor	OK+O+E+OR
f24v	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okaiin|okodaiin	OK+AIIN|OK+O+D_ADDR+AIIN
f24v	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	ok|okam|okol	OK|OK+AM_ADDR|OK+OL
f24v	P+SH|NONE|NONE|CLOSE	P+SH	NONE	NONE	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	opshody	O+P+SH+O+DY
f24v	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	opom	O+P+O+AM_ADDR
f24v	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	doiir|otaiir|r	D_ADDR+O+IIN+R|OT+IIN+R|R
f24v	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	sh|sho|shod|shol	SH|SH+O|SH+O+D_ADDR|SH+OL
f24v	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sain	S+AIN
f24v	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	arsa|dlos	AR+S+A_ADDR|D_ADDR+L+O+S
f24v	S|NONE|Y|OPEN	S	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ydals	Y+AL+S
f24v	T+CH|NONE|NONE|OPEN	T+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	tchar|tchodar|tochol	T+CH+AR|T+CH+O+D_ADDR+AR|T+O+CH+OL
f55v	CH+K|EE|Y|OPEN	CH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeky	CH+K+EE+Y
f55v	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheky	CH+K+E+Y
f55v	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chckhy	CH+K+Y
f55v	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	chedy|ochedy	CHD+Y|O+CHD+Y
f55v	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheoar	CH+E+O+AR
f55v	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheody	CH+E+O+Y
f55v	CH|NONE|AIIN|OPEN	CH	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chaiin	CH+AIIN
f55v	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ch	CH
f55v	K+CHD|NONE|Y|OPEN	K+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kchdy	K+CHD+Y
f55v	K+CH|EE|Y|OPEN	K+CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olkeechy	OL+K+EE+CH+Y
f55v	K+S|EE|Y|OPEN	K+S	EE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	ykeesan	Y+K+EE+S+AN
f55v	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR
f55v	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kal|kar	K+AL|K+AR
f55v	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	otaky|ykair|ykan|ykar	OT+A_ADDR+K+Y|Y+K+AIR|Y+K+AN|Y+K+AR
f55v	OK+CHD|NONE|NONE|OPEN	OK+CHD	NONE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	okchd	OK+CHD
f55v	OK|EEE|Y|OPEN	OK	EEE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokeeey	OK+EEE+Y
f55v	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeedy	OK+EE+DY
f55v	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeody	OK+E+O+D_ADDR+Y
f55v	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okaiin|qokaiin	OK+AIIN
f55v	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokain	OK+AIN
f55v	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	okal|okar	OK+AL|OK+AR
f55v	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	oky|qokchy	OK+Y
f55v	P+CH|NONE|NONE|OPEN	P+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pchal	P+CH+AL
f55v	R|NONE|Y|OPEN	R	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dary	DA+R+Y
f55v	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	s|sar|sl	S|S+AR|S+L
f55v	T|NONE|NONE|OPEN	T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	talam|tar	T+AL+AM_ADDR|T+AR
f55v	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	oltchy|talody	OL+T+Y|T+AL+O+D_ADDR+Y
f56r	CH+CH|E|Y|OPEN	CH+CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chotchey	CH+OT+CH+E+Y
f56r	CH+K|NONE|OR|OPEN	CH+K	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chkor	CH+K+OR
f56r	CH+S|NONE|NONE|OPEN	CH+S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chos	CH+O+S
f56r	CH+T|NONE|NONE|OPEN	CH+T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ctho|cthol	CH+T+O|CH+T+OL
f56r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthy	CH+T+Y
f56r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chdy	CHD+Y
f56r	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dchey	CH+E+Y
f56r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chal|chotol	CH+AL|CH+OT+OL
f56r	CH|NONE|OR|OPEN	CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	chochor|chor|otchor	CH+OR|HO+CH+OR|OT+CH+OR
f56r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chody|choty|otchy	CH+O+D_ADDR+Y|CH+OT+Y|OT+CH+Y
f56r	K+CH|EE|Y|OPEN	K+CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kcheey	K+CH+EE+Y
f56r	K+CH|E|Y|OPEN	K+CH	E	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE	1	kchey	K+CH+E+Y
f56r	K+CH|NONE|NONE|OPEN	K+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	kchal|kcharg|kchoar	K+CH+AL|K+CH+AR+LOCAL_CHAR_G|K+CH+O+AR
f56r	K+CH|NONE|Y|OPEN	K+CH	NONE	Y	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	ykcho	Y+K+CH+O
f56r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	keey	K+EE+Y
f56r	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keol	K+E+OL
f56r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kchol	K+OL
f56r	OK+CH|EE|Y|OPEN	OK+CH	EE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE	1	qokcheey	OK+CH+EE+Y
f56r	OK+CH|E|NONE|OPEN	OK+CH	E	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	chokcheo	OK+CH+E+O
f56r	OK+CH|E|Y|OPEN	OK+CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chokchey	OK+CH+E+Y
f56r	OK+CH|NONE|Y|OPEN	OK+CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chokchy	OK+CH+Y
f56r	OK+S|NONE|Y|OPEN	OK+S	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	choksy	OK+S+Y
f56r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chokeey|qokeey	OK+EE+Y
f56r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okaiin	OK+AIIN
f56r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chok|chokchol|okar	OK|OK+AR|OK+OL
f56r	OK|NONE|OR|OPEN	OK	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chokor	OK+OR
f56r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	choky|okchy	OK+Y
f56r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	r	R
f56r	S+CH|E|Y|OPEN	S+CH	E	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	schey	S+CH+E+Y
f56r	SH+OK|NONE|AIIN|OPEN	SH+OK	NONE	AIIN	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	shokaiin	SH+OK+AIIN
f56r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	sh|sho|shol	SH|SH+O|SH+OL
f56r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	s|sotodan	S|S+OT+O+D_ADDR+AN
f56r	T+CH|NONE|NONE|OPEN	T+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tcho	T+CH+O
f56r	T+OK|NONE|Y|OPEN	T+OK	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	tchoky	T+OK+Y
f56r	T|NONE|NONE|OPEN	T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	t|tchol	T|T+OL
f56r	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	yt	Y+T
f67r2	CH+CH|NONE|Y|OPEN	CH+CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chocfhy	CH+O+CH+LOCAL_CHAR_F+Y
f67r2	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chekody|ockhy|qockhy	CARRIER_Q+O+CH+K+Y|CH+K+O+D_ADDR+Y|O+CH+K+Y
f67r2	CH+R|E|NONE|OPEN	CH+R	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	choer	CH+O+E+R
f67r2	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheos	CH+E+O+S
f67r2	CH+S|NONE|NONE|OPEN	CH+S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chos	CH+O+S
f67r2	CH+S|NONE|Y|OPEN	CH+S	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ydchos	Y+D_ADDR+CH+O+S
f67r2	CH+T|E|NONE|OPEN	CH+T	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	octhole	O+CH+T+OL+E
