burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0010847	G454-P1261	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1334	G407-E1335	G407-E1336	CH+E+S	OS	G447-N03592	G447-N18640	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+S+E	EMPTY_RECIPE	READ	NONE	YES	OK	S	S	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	O+IIN	S	Y	S	OK+EEE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010855	G454-P1263	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1336	G407-E1337	G407-E1338	O+IIN	OK+EEE+Y	G447-N13931	G447-N16798	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	IIN+O	CHD+EEE+Y	READ	NONE	YES	S	S	S	Y	STOP	FOCUS:CHD<-EEE	YES	FIRST_READABLE__SECOND_STOP	SH+EE+Y	S	Y	S	CH+E+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010863	G454-P1264	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1337	G407-E1338	G407-E1339	OK+EEE+Y	SH+EE+Y	G447-N16794	G447-N26040	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	EEE+Y	EE+SH+Y	READ_AMBER	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+E+S	SH	Y	SH	OK+E+O+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010871	G454-P1264	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1337	G407-E1338	G407-E1339	OK+EEE+Y	SH+EE+Y	G447-N16798	G447-N26045	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+EEE+Y	CH+EE+Y	STOP	FOCUS:CHD<-EEE	YES	S	S	S	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+E+S	CH	Y	CH	OK+E+O+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010879	G454-P1265	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1338	G407-E1339	G407-E1340	SH+EE+Y	CH+E+S	G447-N26045	G447-N03594	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+Y	CH+E	READ	NONE	YES	OK	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+E+O+D_ADDR+Y	CH	Y	CH	AL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010887	G454-P1266	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1339	G407-E1340	G407-E1341	CH+E+S	OK+E+O+D_ADDR+Y	G447-N03597	G447-N16267	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+CH	E+OK+O+D_ADDR+Y	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AL+Y	OK	Y	OK	SH+O+CH+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010895	G454-P1267	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1340	G407-E1341	G407-E1342	OK+E+O+D_ADDR+Y	AL+Y	G447-N16271	G447-N00681	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+O+D_ADDR+Y	AIR+Y	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+O+CH+T+Y	S	Y	S	CH+OT+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010903	G454-P1268	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1341	G407-E1342	G407-E1343	AL+Y	SH+O+CH+T+Y	G447-N00679	G447-N26287	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AL	O+SH+CH+T+Y	READ	NONE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+OT+EE+Y	T	Y	T	SH+E+OL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010911	G454-P1269	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1342	G407-E1343	G407-E1344	SH+O+CH+T+Y	CH+OT+EE+Y	G447-N26287	G447-N05866	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O+SH+CH+T+Y	CH+EE+OT+Y	READ	NONE	YES	OK	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+OL+Y	CH	Y	CH	E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010919	G454-P1269	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1342	G407-E1343	G407-E1344	SH+O+CH+T+Y	CH+OT+EE+Y	G447-N26296	G447-N05873	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+CH+T+Y	CH+OL+EE+Y	READ	NONE	YES	OK	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+OL+Y	CH	Y	CH	E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010927	G454-P1270	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1343	G407-E1344	G407-E1345	CH+OT+EE+Y	SH+E+OL+Y	G447-N05869	G447-N25344	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+Y	E+OL+Y	READ	NONE	YES	T	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	E+OL	CH	Y	CH	SH+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010935	G454-P1271	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1344	G407-E1345	G407-E1346	SH+E+OL+Y	E+OL	G447-N25344	G447-N09355	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+OL+Y	OL+E	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+EE+Y	CH	Y	CH	OR+AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010943	G454-P1272	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1345	G407-E1346	G407-E1347	E+OL	SH+EE+Y	G447-N09355	G447-N26045	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+E	CH+EE+Y	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR+AIN	CH	Y	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010951	G454-P1273	P1009-S064	f72r	Tierkreis-Ringgruppe G	G407-E1346	G407-E1347	NONE	SH+EE+Y	OR+AIN	G447-N26040	G447-N18515	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+SH+Y	AIN	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	SH	AIN	SH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010959	G454-P1274	P1009-S066	f72r	Tierkreis-Ringgruppe H	G407-E1349	G407-E1350	G407-E1351	OT+E+Y	O	G447-N19365	G447-N12944	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	E+OT+Y	EMPTY_RECIPE	READ	NONE	YES	NONE	NONE	CHD	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	K+O+E+Y	CHD	Y	NONE	SH+EE+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010967	G454-P1276	P1009-S066	f72r	Tierkreis-Ringgruppe H	G407-E1351	G407-E1352	NONE	K+O+E+Y	SH+EE+DY	G447-N10722	G447-N25791	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	K+E+O+Y	EE+DY	READ	NONE	YES	NONE	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	K	Y	K	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010975	G454-P1276	P1009-S066	f72r	Tierkreis-Ringgruppe H	G407-E1351	G407-E1352	NONE	K+O+E+Y	SH+EE+DY	G447-N10729	G447-N25791	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+O+E+Y	EE+DY	READ	NONE	YES	NONE	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CH	Y	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010983	G454-P1277	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1353	G407-E1354	G407-E1355	OT+E+O+D_ADDR+AR	Y+K+E+OL+OL	G447-N19250	G447-N29263	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+E+O+D_ADDR+AR	K+Y+E+OL+OL	READ	NONE	YES	NONE	NONE	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	K	Y	K	AIR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010991	G454-P1278	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1354	G407-E1355	G407-E1356	Y+K+E+OL+OL	Y	G447-N29270	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN+K+E+OL+OL	AIIN	READ	NONE	YES	NONE	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIR	K	AIIN	K	OT+E+O+S_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0010999	G454-P1280	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1356	G407-E1357	G407-E1358	AIR	OT+E+O+S_ADDR	G447-N00084	G447-N19306	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AL	E+OT+O+S_ADDR	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+E+O	K	Y	K	L	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011007	G454-P1281	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1357	G407-E1358	G407-E1359	OT+E+O+S_ADDR	CH+E+O	G447-N19309	G447-N02831	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+O+S_ADDR	CH+EE+O	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L	CH	Y	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011015	G454-P1282	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1358	G407-E1359	G407-E1360	CH+E+O	L	G447-N02831	G447-N11230	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+EE+O	EMPTY_RECIPE	READ	NONE	YES	K	CH	CH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	AIIN	CH	Y	CH	Y+K+OL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011023	G454-P1284	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1360	G407-E1361	G407-E1362	AIIN	Y+K+OL+Y	G447-N00001	G447-N29579	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIIN+K+OL+Y	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OT+AIIN	K	Y	K	SH+E+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011031	G454-P1285	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1361	G407-E1362	G407-E1363	Y+K+OL+Y	OT+AIIN	G447-N29575	G447-N18644	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	K+OL+Y	AIIN	READ	NONE	YES	CH	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+AR	K	AIIN	K	O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011039	G454-P1286	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1362	G407-E1363	G407-E1364	OT+AIIN	SH+E+AR	G447-N18644	G447-N24179	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	E+SH+AR	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+IIN	SH	AIIN	SH	OR+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011047	G454-P1287	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1363	G407-E1364	G407-E1365	SH+E+AR	O+IIN	G447-N24181	G447-N13931	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+AR	IIN+O	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR+AL	K	AIIN	K	O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011055	G454-P1288	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1364	G407-E1365	G407-E1366	O+IIN	OR+AL	G447-N13932	G447-N18548	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	IIN	AL	READ	NONE	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O	SH	AIIN	SH	AL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011063	G454-P1291	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1367	G407-E1368	G407-E1369	AL+Y	OK+OR	G447-N00678	G447-N17135	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+AL	OR+OK	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+E+O+Y	OK	OR	OK	OS	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011071	G454-P1291	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1367	G407-E1368	G407-E1369	AL+Y	OK+OR	G447-N00681	G447-N17138	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR+Y	CH+OR	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+E+O+Y	CH	OR	CH	OS	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011079	G454-P1292	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1368	G407-E1369	G407-E1370	OK+OR	OT+E+O+Y	G447-N17138	G447-N19319	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	E+O+Y	READ	NONE	YES	SH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OS	CH	Y	CH	OT+EE+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011087	G454-P1295	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1371	G407-E1372	G407-E1373	OT+EE+S	CH+T+E+O+S	G447-N19469	G447-N06864	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+OT+S	CH+E+T+O+S	READ	NONE	YES	OK	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+OT+EE+Y	S	Y	S	S+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011095	G454-P1295	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1371	G407-E1372	G407-E1373	OT+EE+S	CH+T+E+O+S	G447-N19474	G447-N06864	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+EE+S	CH+E+T+O+S	READ	NONE	YES	OK	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+OT+EE+Y	S	Y	S	S+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011103	G454-P1296	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1372	G407-E1373	G407-E1374	CH+T+E+O+S	D_ADDR+OT+EE+Y	G447-N06868	G447-N08939	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+O+S	D_ADDR+EE+Y	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+OR	S	Y	S	OT+E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011111	G454-P1297	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1373	G407-E1374	G407-E1375	D_ADDR+OT+EE+Y	S+OR	G447-N08936	G447-N23206	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+EE+OT+Y	OR+S	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+E+OL	S	OR	S	SH+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011119	G454-P1297	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1373	G407-E1374	G407-E1375	D_ADDR+OT+EE+Y	S+OR	G447-N08943	G447-N23209	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+OL+EE+Y	CH+OR	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+E+OL	CH	OR	CH	SH+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011127	G454-P1298	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1374	G407-E1375	G407-E1376	S+OR	OT+E+OL	G447-N23209	G447-N19331	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	E+OL	READ	NONE	YES	S	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+OL	CH	OR	CH	SH+EE+LOCAL_CHAR_G	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011135	G454-P1299	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1375	G407-E1376	G407-E1377	OT+E+OL	SH+OL	G447-N19334	G447-N26812	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+E+OL	OL+SH	READ	NONE	YES	S	S	S	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+EE+LOCAL_CHAR_G	SH	OR	SH	OK+E+O+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011143	G454-P1300	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1376	G407-E1377	G407-E1378	SH+OL	SH+EE+LOCAL_CHAR_G	G447-N26813	G447-N25890	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL	CH+EE+LOCAL_CHAR_G	READ	NONE	YES	S	S	S	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+E+O+D_ADDR+Y	CH	OR	CH	E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011151	G454-P1301	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1377	G407-E1378	G407-E1379	SH+EE+LOCAL_CHAR_G	OK+E+O+D_ADDR+Y	G447-N25887	G447-N16271	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+LOCAL_CHAR_G	E+O+D_ADDR+Y	READ	NONE	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	E+OL	SH	Y	SH	SH+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011159	G454-P1302	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1378	G407-E1379	G407-E1380	OK+E+O+D_ADDR+Y	E+OL	G447-N16271	G447-N09355	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+O+D_ADDR+Y	OL+E	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+Y	SH	Y	SH	SH+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011167	G454-P1303	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1379	G407-E1380	G407-E1381	E+OL	SH+E+Y	G447-N09355	G447-N25588	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+E	CH+E+Y	READ	NONE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+Y	CH	Y	CH	SH+OT+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011175	G454-P1304	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1380	G407-E1381	G407-E1382	SH+E+Y	SH+E+Y	G447-N25583	G447-N25585	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+SH+Y	E+Y	READ	NONE	YES	OK	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+OT+EE+Y	SH	Y	SH	CH+E+O+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0011183	G454-P1305	P1009-S067	f72r	Tierkreis-Ringgruppe H	G407-E1381	G407-E1382	G407-E1383	SH+E+Y	SH+OT+EE+Y	G447-N25583	G447-N26944	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+SH+Y	OT+SH+EE+Y	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+E+O+R	SH	Y	SH	Y+T+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
