burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0002321	G454-P0252	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0260	G407-E0261	G407-E0262	CH+OR	CH+T+AIIN	G447-N05679	G447-N06647	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH	CH+AIIN+T	READ	NONE	YES	T	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CARRIER_Q+O+CH+T+OL+Y	T	AIIN	T	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002329	G454-P0253	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0261	G407-E0262	G407-E0263	CH+T+AIIN	CARRIER_Q+O+CH+T+OL+Y	G447-N06647	G447-N01448	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AIIN+T	CARRIER_Q+CH+O+T+OL+Y	READ	NONE	YES	CH	T	T	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	T	Y	T	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002337	G454-P0253	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0261	G407-E0262	G407-E0263	CH+T+AIIN	CARRIER_Q+O+CH+T+OL+Y	G447-N06652	G447-N01448	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+AIIN	CARRIER_Q+CH+O+T+OL+Y	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	T	Y	T	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002345	G454-P0254	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0262	G407-E0263	G407-E0264	CARRIER_Q+O+CH+T+OL+Y	Y	G447-N01448	G447-N28192	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CARRIER_Q+CH+O+T+OL+Y	EMPTY_RECIPE	READ	NONE	YES	T	T	T	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	Y	T	Y	T	T+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002353	G454-P0255	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0263	G407-E0264	G407-E0265	Y	Y	G447-N28192	G447-N28192	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	EMPTY_RECIPE	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_STOP__SECOND_STOP	T+AIIN	T	Y	T	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002361	G454-P0256	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0264	G407-E0265	G407-E0266	Y	T+AIIN	G447-N28193	G447-N27078	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	AIIN	READ	NONE	YES	T	T	T	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	T	AIIN	T	D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002369	G454-P0258	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0266	G407-E0267	G407-E0268	Y	D_ADDR+Y	G447-N28192	G447-N09119	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	Y+D_ADDR	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OK+OL	T	Y	T	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002377	G454-P0259	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0267	G407-E0268	G407-E0269	D_ADDR+Y	OK+OL	G447-N09119	G447-N17112	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+D_ADDR	CH+OL	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	CH	Y	CH	K+CH+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002385	G454-P0260	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0268	G407-E0269	G407-E0270	OK+OL	Y	G447-N17109	G447-N28193	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+OK	AIIN	READ	NONE	YES	T	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+CH+AIIN	OK	AIIN	OK	Y+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002393	G454-P0261	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0269	G407-E0270	G407-E0271	Y	K+CH+AIIN	G447-N28192	G447-N09754	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	CHD+CH+AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	Y	STOP	PAIR:CHD>CH	YES	FIRST_STOP__SECOND_STOP	Y+T+Y	OK	Y	OK	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002401	G454-P0262	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0270	G407-E0271	G407-E0272	K+CH+AIIN	Y+T+Y	G447-N09750	G447-N30738	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AIIN	T+Y+Y	READ	NONE	YES	OK	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIIN	T	Y	T	CH+T	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002409	G454-P0262	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0270	G407-E0271	G407-E0272	K+CH+AIIN	Y+T+Y	G447-N09754	G447-N30743	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+CH+AIIN	AIIN+T+Y	STOP	PAIR:CHD>CH	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	AIIN	T	Y	T	CH+T	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002417	G454-P0264	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0272	G407-E0273	G407-E0274	AIIN	CH+T	G447-N00001	G447-N06629	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	AIN	CH	Y	CH	D_ADDR+AIR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002425	G454-P0265	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0273	G407-E0274	G407-E0275	CH+T	AIN	G447-N06628	G447-N00049	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	T+CH	AIIN	READ	NONE	YES	T	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AIR	CH	AIIN	CH	AM_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002433	G454-P0266	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0274	G407-E0275	G407-E0276	AIN	D_ADDR+AIR	G447-N00048	G447-N07919	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIR	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	AM_ADDR	T	AIIN	T	OT+CH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002441	G454-P0268	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0276	G407-E0277	G407-E0278	AM_ADDR	OT+CH+OR	G447-N00687	G447-N19018	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+OT+OR	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	AIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+OR	CH	OR	CH	OT+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002449	G454-P0269	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0277	G407-E0278	G407-E0279	OT+CH+OR	CH+OR	G447-N19020	G447-N05681	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	CH+AIIN	READ	NONE	YES	T	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+OL	CH	AIIN	CH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002457	G454-P0270	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0278	G407-E0279	G407-E0280	CH+OR	OT+OL	G447-N05679	G447-N19625	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH	OL	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CH	OR	CH	OL+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002465	G454-P0271	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0279	G407-E0280	G407-E0281	OT+OL	OL	G447-N19625	G447-N17443	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL	OT	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+OR	CH	OR	CH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002473	G454-P0272	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0280	G407-E0281	G407-E0282	OL	OL+OR	G447-N17443	G447-N18263	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OT	OL+AIIN	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CH	AIIN	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002481	G454-P0274	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0282	G407-E0283	G407-E0284	OL	AIIN	G447-N17442	G447-N00002	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIN	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	D_ADDR+AR	CH	AIN	CH	O+Y+K+CH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002489	G454-P0275	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0284	G407-E0285	AIIN	D_ADDR+AR	G447-N00002	G447-N07994	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIN	D_ADDR+AIR	READ	NONE	YES	CH	CH	CH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+Y+K+CH+OR	CH	AIN	CH	SH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002497	G454-P0276	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0284	G407-E0285	G407-E0286	D_ADDR+AR	O+Y+K+CH+OR	G447-N07992	G447-N14812	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	AR	O+Y+CHD+CH+OR	READ	NONE	YES	CH	CH	CH	AIIN	STOP	PAIR:CHD>CH	YES	FIRST_READABLE__SECOND_STOP	SH+OR	CH	AIIN	CH	CH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002505	G454-P0277	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0285	G407-E0286	G407-E0287	O+Y+K+CH+OR	SH+OR	G447-N14803	G447-N26872	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O+K+CH+OR	OR+SH	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+OR	SH	OR	SH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002513	G454-P0277	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0285	G407-E0286	G407-E0287	O+Y+K+CH+OR	SH+OR	G447-N14812	G447-N26875	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	O+Y+CHD+CH+OR	CH+OR	STOP	PAIR:CHD>CH	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+OR	CH	OR	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002521	G454-P0278	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0286	G407-E0287	G407-E0288	SH+OR	CH+OR	G447-N26875	G447-N05679	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	CH	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	CH	OR	CH	K+A_ADDR+LOCAL_CHAR_I+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002529	G454-P0280	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0288	G407-E0289	G407-E0290	Y	K+A_ADDR+LOCAL_CHAR_I+IIN	G447-N28192	G447-N09705	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	A_ADDR+K+LOCAL_CHAR_I+IIN	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	Y	K	OR	K	CH+O+D_ADDR+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002537	G454-P0281	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0289	G407-E0290	G407-E0291	K+A_ADDR+LOCAL_CHAR_I+IIN	Y	G447-N09708	G447-N28192	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	A_ADDR+LOCAL_CHAR_I+IIN	EMPTY_RECIPE	READ	NONE	YES	CH	CH	CH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	CH+O+D_ADDR+AIIN	CH	Y	CH	O+OT+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002545	G454-P0282	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0290	G407-E0291	G407-E0292	Y	CH+O+D_ADDR+AIIN	G447-N28193	G447-N05152	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+D_ADDR+AIIN	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+OT+OR	CH	AIIN	CH	OT+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002553	G454-P0283	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0291	G407-E0292	G407-E0293	CH+O+D_ADDR+AIIN	O+OT+OR	G447-N05156	G447-N14127	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+D_ADDR+AIN	O+OR+OT	READ	NONE	YES	K	CH	CH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+OR	CH	OR	CH	CH+LOCAL_CHAR_F+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002561	G454-P0284	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0292	G407-E0293	G407-E0294	O+OT+OR	OT+OR	G447-N14129	G447-N19707	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+OR	OL+OR	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+LOCAL_CHAR_F+Y	CH	OR	CH	CH+T+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002569	G454-P0285	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0293	G407-E0294	G407-E0295	OT+OR	CH+LOCAL_CHAR_F+Y	G447-N19705	G447-N04910	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OR	CH+LOCAL_CHAR_F	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+OR	CH	OR	CH	O+S+AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002577	G454-P0286	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0294	G407-E0295	G407-E0296	CH+LOCAL_CHAR_F+Y	CH+T+OR	G447-N04908	G447-N07292	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+Y+LOCAL_CHAR_F	CH+CHD+OR	READ	NONE	YES	CH	CH	CH	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	O+S+AIN	CH	Y	CH	Y+T+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002585	G454-P0286	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0294	G407-E0295	G407-E0296	CH+LOCAL_CHAR_F+Y	CH+T+OR	G447-N04913	G447-N07292	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+LOCAL_CHAR_F+AIIN	CH+CHD+OR	READ	NONE	YES	CH	CH	CH	AIIN	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	O+S+AIN	CH	AIIN	CH	Y+T+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002593	G454-P0287	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0295	G407-E0296	G407-E0297	CH+T+OR	O+S+AIN	G447-N07291	G447-N14680	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+OR	O+AIN	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+T+O+IIN	CH	AIN	CH	OT+CH+O+SH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002601	G454-P0288	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0296	G407-E0297	G407-E0298	O+S+AIN	Y+T+O+IIN	G447-N14680	G447-N30625	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O+AIN	T+Y+O+IIN	READ	NONE	YES	T	T	T	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+CH+O+SH+OR	T	Y	T	OT+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002609	G454-P0289	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0297	G407-E0298	G407-E0299	Y+T+O+IIN	OT+CH+O+SH+OR	G447-N30625	G447-N18978	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	T+Y+O+IIN	CH+O+SH+OR	READ	NONE	YES	S	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+Y	SH	OR	SH	OT+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002617	G454-P0289	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0297	G407-E0298	G407-E0299	Y+T+O+IIN	OT+CH+O+SH+OR	G447-N30632	G447-N18974	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN+T+O+IIN	CH+OT+O+SH+OR	READ	NONE	YES	S	T	T	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+Y	SH	OR	SH	OT+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002625	G454-P0290	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0298	G407-E0299	G407-E0300	OT+CH+O+SH+OR	OT+Y	G447-N18976	G447-N19745	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	OT+CH+SH+O+OR	Y+OT	STOP	PAIR:CH>SH	YES	T	T	T	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OT+OR	T	Y	T	CH+T+Y+D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002633	G454-P0290	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0298	G407-E0299	G407-E0300	OT+CH+O+SH+OR	OT+Y	G447-N18981	G447-N19748	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	OT+CH+SH+OR	OL+Y	STOP	PAIR:CH>SH	YES	T	T	T	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OT+OR	T	Y	T	CH+T+Y+D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0002641	G454-P0291	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	G407-E0299	G407-E0300	G407-E0301	OT+Y	OT+OR	G447-N19746	G447-N19705	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OT	OR	READ	NONE	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+Y+D_ADDR	SH	OR	SH	OT+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
