burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0007246	G454-P0839	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0878	G407-E0879	G407-E0880	OT+Y	T+CH+O	G447-N19745	G447-N27289	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+OT	CH+O	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	T+OL	CH	Y	CH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007254	G454-P0839	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0878	G407-E0879	G407-E0880	OT+Y	T+CH+O	G447-N19748	G447-N27289	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+Y	CH+O	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	T+OL	CH	Y	CH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007262	G454-P0840	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0879	G407-E0880	G407-E0881	T+CH+O	T+OL	G447-N27289	G447-N27869	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O	CH+OL	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CH	Y	CH	CH+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007270	G454-P0841	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0880	G407-E0881	G407-E0882	T+OL	OL	G447-N27866	G447-N17443	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+T	OT	READ	NONE	YES	CH	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+Y	T	Y	T	OT+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007278	G454-P0842	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0881	G407-E0882	G407-E0883	OL	CH+T+Y	G447-N17442	G447-N07359	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	CH+CHD+Y	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	Y	STOP	PAIR:CH>CHD	YES	FIRST_STOP__SECOND_STOP	OT+Y	T	Y	T	CH+O+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007286	G454-P0843	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0882	G407-E0883	G407-E0884	CH+T+Y	OT+Y	G447-N07355	G447-N19745	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+T	Y+OT	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+O+D_ADDR+Y	T	Y	T	CH+T+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007294	G454-P0843	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0882	G407-E0883	G407-E0884	CH+T+Y	OT+Y	G447-N07359	G447-N19748	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+Y	OL+Y	STOP	PAIR:CH>CHD	YES	T	T	T	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+O+D_ADDR+Y	T	Y	T	CH+T+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007302	G454-P0844	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0883	G407-E0884	G407-E0885	OT+Y	CH+O+D_ADDR+Y	G447-N19748	G447-N05224	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+Y	CH+D_ADDR+Y	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+O	CH	Y	CH	R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007310	G454-P0845	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0884	G407-E0885	G407-E0886	CH+O+D_ADDR+Y	CH+T+O	G447-N05224	G447-N07099	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+D_ADDR+Y	CH+CH+O	READ	NONE	YES	T	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	R	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007318	G454-P0846	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0885	G407-E0886	G407-E0887	CH+T+O	R	G447-N07096	G447-N21332	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+O	EMPTY_RECIPE	READ	NONE	YES	CH	CH	CH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	Y	CH	Y	CH	K+CH+AR+LOCAL_CHAR_G	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007326	G454-P0847	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0886	G407-E0887	G407-E0888	R	Y	G447-N21333	G447-N28192	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH	EMPTY_RECIPE	READ	NONE	YES	T	CH	CH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	K+CH+AR+LOCAL_CHAR_G	CH	Y	CH	OK+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007334	G454-P0848	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0887	G407-E0888	G407-E0889	Y	K+CH+AR+LOCAL_CHAR_G	G447-N28193	G447-N09827	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+CH+AR+LOCAL_CHAR_G	READ	NONE	YES	R	R	R	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+EE+Y	CH	AIIN	CH	OK+CH+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007342	G454-P0849	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0888	G407-E0889	G407-E0890	K+CH+AR+LOCAL_CHAR_G	OK+EE+Y	G447-N09827	G447-N16736	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+AR+LOCAL_CHAR_G	EE+OK+Y	READ	NONE	YES	R	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+CH+EE+Y	OK	Y	OK	S+CH+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007350	G454-P0850	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0889	G407-E0890	G407-E0891	OK+EE+Y	OK+CH+EE+Y	G447-N16736	G447-N15537	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+OK+Y	CH+CH+EE+Y	READ	NONE	YES	CH	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+CH+E+Y	CH	Y	CH	D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007358	G454-P0850	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0889	G407-E0890	G407-E0891	OK+EE+Y	OK+CH+EE+Y	G447-N16741	G447-N15537	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+Y	CH+CH+EE+Y	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+CH+E+Y	CH	Y	CH	D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007366	G454-P0851	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0890	G407-E0891	G407-E0892	OK+CH+EE+Y	S+CH+E+Y	G447-N15533	G447-N22487	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+Y	CH+CH+E+Y	READ	NONE	YES	OK	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR	CH	Y	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007374	G454-P0851	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0890	G407-E0891	G407-E0892	OK+CH+EE+Y	S+CH+E+Y	G447-N15538	G447-N22487	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+CH+EE+Y	CH+CH+E+Y	STOP	PAIR:CHD>CH	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	D_ADDR	CH	Y	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007382	G454-P0854	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0893	G407-E0894	G407-E0895	AIIN	Y	G447-N00001	G447-N28192	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	EMPTY_RECIPE	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_STOP__SECOND_STOP	SH+O	CH	Y	CH	OK+CH+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007390	G454-P0855	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0894	G407-E0895	G407-E0896	Y	SH+O	G447-N28193	G447-N26192	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	O	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+CH+Y	CH	AIIN	CH	K+CH+O+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007398	G454-P0856	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0895	G407-E0896	G407-E0897	SH+O	OK+CH+Y	G447-N26192	G447-N15709	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	O	CH+CH+Y	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+CH+O+AR	CH	Y	CH	S+OT+O+D_ADDR+AN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007406	G454-P0857	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0896	G407-E0897	G407-E0898	OK+CH+Y	K+CH+O+AR	G447-N15704	G447-N09975	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OK+Y	CH+CH+O+AR	READ_AMBER	NONE	YES	SH	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+OT+O+D_ADDR+AN	CH	Y	CH	OT+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007414	G454-P0857	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0896	G407-E0897	G407-E0898	OK+CH+Y	K+CH+O+AR	G447-N15709	G447-N09975	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+Y	CH+CH+O+AR	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+OT+O+D_ADDR+AN	CH	Y	CH	OT+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007422	G454-P0858	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0897	G407-E0898	G407-E0899	K+CH+O+AR	S+OT+O+D_ADDR+AN	G447-N09968	G447-N23359	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+K+O+AR	CH+OT+O+D_ADDR+AN	READ	NONE	YES	CH	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+Y	CH	Y	CH	K+E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007430	G454-P0858	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0897	G407-E0898	G407-E0899	K+CH+O+AR	S+OT+O+D_ADDR+AN	G447-N09976	G447-N23354	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+CH+O+AR	OT+O+D_ADDR+AN	STOP	PAIR:CHD>CH	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OT+Y	CH	Y	CH	K+E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007438	G454-P0859	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0898	G407-E0899	G407-E0900	S+OT+O+D_ADDR+AN	OT+Y	G447-N23359	G447-N19745	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OT+O+D_ADDR+AN	Y+OT	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+E+OL	CH	Y	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007446	G454-P0860	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0899	G407-E0900	G407-E0901	OT+Y	K+E+OL	G447-N19746	G447-N10246	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OT	CH+E+OL	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIIN	CH	Y	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007454	G454-P0861	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	G407-E0900	G407-E0901	NONE	K+E+OL	AIIN	G447-N10246	G447-N00001	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+E+OL	EMPTY_RECIPE	READ	NONE	YES	S	CH	CH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	NONE	CH	Y	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007462	G454-P0863	P1009-S031	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0903	G407-E0904	G407-E0905	S	AIN	G447-N21896	G447-N00048	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	EMPTY_RECIPE	STOP	UNSEEN:EMPTY_RECIPE	YES	P	P	P	NONE	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_STOP__SECOND_STOP	AL+D_ADDR+Y	P	NONE	P	S+O+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007470	G454-P0864	P1009-S031	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0904	G407-E0905	G407-E0906	AIN	AL+D_ADDR+Y	G447-N00049	G447-N00415	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	AL+D_ADDR	READ	NONE	YES	S	S	S	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+O+EE+Y	S	AIIN	S	D_ADDR+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007478	G454-P0865	P1009-S031	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0905	G407-E0906	G407-E0907	AL+D_ADDR+Y	S+O+EE+Y	G447-N00418	G447-N22882	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR+D_ADDR+Y	O+S+EE+Y	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+O+IIN	S	Y	S	OL+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007486	G454-P0866	P1009-S031	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0906	G407-E0907	G407-E0908	S+O+EE+Y	D_ADDR+O+IIN	G447-N22889	G447-N08614	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+EE+Y	D_ADDR+IIN	READ	NONE	YES	S	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+DY	CH	Y	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007494	G454-P0867	P1009-S031	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0907	G407-E0908	NONE	D_ADDR+O+IIN	OL+DY	G447-N08614	G447-N17681	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	D_ADDR+IIN	OT+DY	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	S	Y	S	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007502	G454-P0868	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0909	G407-E0910	G407-E0911	O+DA+E+IIN	OK+O+E+S	G447-N13409	G447-N16990	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+DA+EE+IIN	O+E+S	READ	NONE	YES	NONE	NONE	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+E+K+AIN	S	Y	S	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007510	G454-P0869	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0911	G407-E0912	OK+O+E+S	O+E+K+AIN	G447-N16994	G447-N13670	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+E+S	E+O+K+AIN	READ	NONE	YES	NONE	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	K	AIN	K	OT+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007518	G454-P0870	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0911	G407-E0912	G407-E0913	O+E+K+AIN	Y	G447-N13677	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+E+CH+AIN	AIIN	READ	NONE	YES	S	CH	CH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+Y	CH	AIIN	CH	S+OR+AIIN+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007526	G454-P0872	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0913	G407-E0914	G407-E0915	OT+Y	S+OR+AIIN+R	G447-N19745	G447-N23223	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+OT	OR+AIIN+R	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	R	AIIN	R	O+P+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007534	G454-P0873	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0914	G407-E0915	G407-E0916	S+OR+AIIN+R	Y	G447-N23220	G447-N28192	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	OR+S+AIIN+R	EMPTY_RECIPE	READ	NONE	YES	K	S	R	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	O+P+Y	R	AIIN	S	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007542	G454-P0874	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0915	G407-E0916	G407-E0917	Y	O+P+Y	G447-N28192	G447-N14594	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	O+CH+Y	STOP	UNSEEN:EMPTY_RECIPE	YES	S	S	R	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	AIIN	CH	Y	CH	AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007550	G454-P0875	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0916	G407-E0917	G407-E0918	O+P+Y	AIIN	G447-N14594	G447-N00001	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	O+CH+Y	EMPTY_RECIPE	READ	NONE	YES	S	CH	CH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	AL	CH	Y	CH	Y+D_ADDR+CH+O+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007558	G454-P0877	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0918	G407-E0919	G407-E0920	AL	Y+D_ADDR+CH+O+S	G447-N00243	G447-N28652	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIIN+D_ADDR+CH+O+S	STOP	UNSEEN:EMPTY_RECIPE	YES	P	P	P	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	AIN	S	AIIN	S	AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0007566	G454-P0878	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	G407-E0919	G407-E0920	G407-E0921	Y+D_ADDR+CH+O+S	AIN	G447-N28652	G447-N00048	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN+D_ADDR+CH+O+S	EMPTY_RECIPE	READ	NONE	YES	P	S	S	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	AR	S	AIIN	S	AM_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
