burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0006042	G454-P0685	P1009-S024	f55v	große aromatische Doldenpflanze	G407-E0718	G407-E0719	G407-E0720	O+CHD+Y	OK+AIN	G447-N13388	G447-N14856	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CHD+Y	CH+AIN	READ	NONE	YES	K	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+DY	CH	AIN	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006050	G454-P0686	P1009-S024	f55v	große aromatische Doldenpflanze	G407-E0719	G407-E0720	NONE	OK+AIN	O+DY	G447-N14854	G447-N13441	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIN	O	READ	NONE	YES	CHD	CHD	CHD	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CHD	AIN	CHD	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006058	G454-P0687	P1009-S025	f55v	große aromatische Doldenpflanze	G407-E0721	G407-E0722	G407-E0723	OK+AIIN	CH+AIIN	G447-N14840	G447-N01927	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	AIIN+CH	READ	NONE	YES	NONE	NONE	OK	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+K+AIN	CH	AIIN	CH	Y+K+AN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006066	G454-P0688	P1009-S025	f55v	große aromatische Doldenpflanze	G407-E0722	G407-E0723	G407-E0724	CH+AIIN	Y+K+AIN	G447-N01927	G447-N28776	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN+CH	AIIN+K+AIN	READ	NONE	YES	OK	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+K+AN	K	AIN	K	O+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006074	G454-P0689	P1009-S025	f55v	große aromatische Doldenpflanze	G407-E0723	G407-E0724	G407-E0725	Y+K+AIN	Y+K+AN	G447-N28771	G447-N28854	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	K+Y+AIN	K+AN	READ	NONE	YES	CH	K	K	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+DY	K	AIN	K	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006082	G454-P0690	P1009-S025	f55v	große aromatische Doldenpflanze	G407-E0724	G407-E0725	NONE	Y+K+AN	O+DY	G447-N28852	G447-N13439	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_STOP	K+Y+AN	DY+O	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	K	Y	K	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006090	G454-P0690	P1009-S025	f55v	große aromatische Doldenpflanze	G407-E0724	G407-E0725	NONE	Y+K+AN	O+DY	G447-N28857	G447-N13440	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN+K+AN	DY	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	K	AIIN	K	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006098	G454-P0692	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0727	G407-E0728	G407-E0729	CHD+Y	T+AL+AM_ADDR	G447-N07627	G447-N27135	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+CHD	AL+AM_ADDR	READ	NONE	YES	NONE	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+K+AIIN	CHD	Y	CHD	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006106	G454-P0693	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0728	G407-E0729	G407-E0730	T+AL+AM_ADDR	Y+K+AIIN	G447-N27133	G447-N28752	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AL+T+AM_ADDR	K+Y+AIIN	READ	NONE	YES	CHD	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIIN	K	AIIN	K	Y+K+AIR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006114	G454-P0693	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0728	G407-E0729	G407-E0730	T+AL+AM_ADDR	Y+K+AIIN	G447-N27138	G447-N28757	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AL+AM_ADDR	AIIN+K+AIIN	READ	NONE	YES	CHD	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIIN	K	AIIN	K	Y+K+AIR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006122	G454-P0695	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0730	G407-E0731	G407-E0732	AIIN	Y+K+AIR	G447-N00001	G447-N28792	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	K+AIR	STOP	UNSEEN:EMPTY_RECIPE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+K+E+Y	K	AIIN	K	D_ADDR+AIIN+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006130	G454-P0696	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0731	G407-E0732	G407-E0733	Y+K+AIR	CH+K+E+Y	G447-N28790	G447-N04378	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	K+Y+AIR	CH+CHD+E+Y	READ	NONE	YES	K	K	K	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	D_ADDR+AIIN+Y	K	Y	K	OK+CHD	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006138	G454-P0696	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0731	G407-E0732	G407-E0733	Y+K+AIR	CH+K+E+Y	G447-N28795	G447-N04378	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN+K+AIR	CH+CHD+E+Y	READ	NONE	YES	K	K	K	AIIN	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	D_ADDR+AIIN+Y	K	AIIN	K	OK+CHD	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006146	G454-P0697	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0732	G407-E0733	G407-E0734	CH+K+E+Y	D_ADDR+AIIN+Y	G447-N04377	G447-N07879	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+E+Y	AIIN+Y	READ	NONE	YES	K	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+CHD	CH	Y	CH	Y+K+AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006154	G454-P0698	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0733	G407-E0734	G407-E0735	D_ADDR+AIIN+Y	OK+CHD	G447-N07877	G447-N15731	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN+D_ADDR+Y	CH+CHD	READ	NONE	YES	K	K	K	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	Y+K+AIN	K	Y	K	SH+E+OK+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006162	G454-P0698	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0733	G407-E0734	G407-E0735	D_ADDR+AIIN+Y	OK+CHD	G447-N07882	G447-N15731	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	D_ADDR+AIIN+AIIN	CH+CHD	READ	NONE	YES	K	K	K	AIIN	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	Y+K+AIN	K	AIIN	K	SH+E+OK+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006170	G454-P0699	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0734	G407-E0735	G407-E0736	OK+CHD	Y+K+AIN	G447-N15733	G447-N28773	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	K+CHD	K+AIN	READ	NONE	YES	K	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+OK+E+Y	K	AIN	K	OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006178	G454-P0700	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0735	G407-E0736	G407-E0737	Y+K+AIN	SH+E+OK+E+Y	G447-N28773	G447-N25119	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	K+AIN	E+SH+OK+E+Y	READ	NONE	YES	CHD	K	K	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR	OK	Y	OK	AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006186	G454-P0701	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0736	G407-E0737	G407-E0738	SH+E+OK+E+Y	OR	G447-N25123	G447-N18501	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	E+OK+E+Y	EMPTY_RECIPE	READ	NONE	YES	K	OK	OK	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	AIN	OK	Y	OK	CH	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006194	G454-P0703	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0738	G407-E0739	G407-E0740	AIN	CH	G447-N00048	G447-N01918	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	EMPTY_RECIPE	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	OR	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_STOP__SECOND_STOP	K+CHD+Y	OK	OR	OK	P+CH+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006202	G454-P0704	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0739	G407-E0740	G407-E0741	CH	K+CHD+Y	G447-N01918	G447-N10091	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	CH+CHD+Y	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	AIN	STOP	PAIR:CH>CHD	YES	FIRST_STOP__SECOND_STOP	P+CH+AL	OK	AIN	OK	AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006210	G454-P0705	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0740	G407-E0741	G407-E0742	K+CHD+Y	P+CH+AL	G447-N10087	G447-N19952	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	K+Y+CHD	CH+CH+AL	READ	NONE	YES	CH	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AR	CH	Y	CH	AL+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006218	G454-P0705	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0740	G407-E0741	G407-E0742	K+CHD+Y	P+CH+AL	G447-N10088	G447-N19952	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CHD+Y	CH+CH+AL	READ	NONE	YES	CH	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AR	CH	Y	CH	AL+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006226	G454-P0705	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0740	G407-E0741	G407-E0742	K+CHD+Y	P+CH+AL	G447-N10091	G447-N19952	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+Y	CH+CH+AL	STOP	PAIR:CH>CHD	YES	CH	CH	CH	AIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	AR	CH	AIN	CH	AL+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006234	G454-P0706	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0741	G407-E0742	G407-E0743	P+CH+AL	AR	G447-N19953	G447-N00694	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_STOP	CHD+CH+AL	EMPTY_RECIPE	STOP	PAIR:CHD>CH	YES	CHD	CHD	CHD	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_STOP__SECOND_STOP	AL+D_ADDR+Y	CHD	Y	CHD	DA+R+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006242	G454-P0708	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0743	G407-E0744	G407-E0745	AL+D_ADDR+Y	DA+R+Y	G447-N00413	G447-N07843	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AL+Y+D_ADDR	DA+Y+R	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	T+AR	R	Y	R	CHD+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006250	G454-P0708	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0743	G407-E0744	G407-E0745	AL+D_ADDR+Y	DA+R+Y	G447-N00418	G447-N07848	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR+D_ADDR+Y	DA+CH+Y	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	T+AR	CH	Y	CH	CHD+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006258	G454-P0709	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0744	G407-E0745	G407-E0746	DA+R+Y	T+AR	G447-N07848	G447-N27192	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	DA+CH+Y	AR	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CHD+Y	CH	Y	CH	OK+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006266	G454-P0710	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0745	G407-E0746	G407-E0747	T+AR	CHD+Y	G447-N27194	G447-N07627	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AR	Y+CHD	READ	NONE	YES	R	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+AIIN	CHD	Y	CHD	OK+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006274	G454-P0711	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0746	G407-E0747	G407-E0748	CHD+Y	OK+AIIN	G447-N07628	G447-N14842	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CHD	CH+AIIN	READ	NONE	YES	T	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+AR	CH	AIIN	CH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006282	G454-P0712	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0747	G407-E0748	G407-E0749	OK+AIIN	OK+AR	G447-N14840	G447-N15134	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	AR	READ	NONE	YES	CHD	CHD	CHD	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CHD	AIIN	CHD	OT+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006290	G454-P0713	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0748	G407-E0749	G407-E0750	OK+AR	OL	G447-N15134	G447-N17443	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AR	OT	READ	NONE	YES	OK	OK	OK	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+AR	OK	AIIN	OK	HO	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006298	G454-P0714	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0749	G407-E0750	G407-E0751	OL	OT+AR	G447-N17443	G447-N18792	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OT	OL+AR	READ	NONE	YES	OK	OK	OK	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	HO	OK	AIIN	OK	AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006306	G454-P0717	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0752	G407-E0753	G407-E0754	AR	T+AL+O+D_ADDR+Y	G447-N00694	G447-N27158	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+AL+O+D_ADDR+Y	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OK+AR	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006314	G454-P0718	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0753	G407-E0754	G407-E0755	T+AL+O+D_ADDR+Y	OK+AR	G447-N27153	G447-N15134	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AL+O+D_ADDR+Y	AR	READ	NONE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	OK	Y	OK	Y+K+A_ADDR+K+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006322	G454-P0719	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0754	G407-E0755	G407-E0756	OK+AR	Y	G447-N15134	G447-N28193	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AR	AIIN	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+K+A_ADDR+K+Y	T	AIIN	T	OK+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006330	G454-P0720	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0755	G407-E0756	G407-E0757	Y	Y+K+A_ADDR+K+Y	G447-N28193	G447-N28887	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	K+Y+A_ADDR+K+Y	READ	NONE	YES	OK	OK	OK	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+Y	K	Y	K	OK+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006338	G454-P0721	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0756	G407-E0757	G407-E0758	Y+K+A_ADDR+K+Y	OK+Y	G447-N28888	G447-N17405	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	Y+A_ADDR+K+K+Y	Y+OK	STOP	PAIR:K>K	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OK+AL	OK	Y	OK	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006346	G454-P0721	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0756	G407-E0757	G407-E0758	Y+K+A_ADDR+K+Y	OK+Y	G447-N28895	G447-N17408	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	Y+K+K+Y	CH+Y	STOP	PAIR:K>K	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OK+AL	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006354	G454-P0722	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0757	G407-E0758	G407-E0759	OK+Y	OK+AL	G447-N17406	G447-N14917	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OK	AL	READ	NONE	YES	K	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	OK	Y	OK	OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006362	G454-P0723	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0758	G407-E0759	G407-E0760	OK+AL	Y	G447-N14917	G447-N28193	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AL	AIIN	READ	NONE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR	OK	AIIN	OK	OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006370	G454-P0725	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0760	G407-E0761	G407-E0762	OR	OR	G447-N18501	G447-N18502	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	AIIN	OK	AIIN	OK	OK+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0006378	G454-P0727	P1009-S026	f55v	große aromatische Doldenpflanze	G407-E0762	G407-E0763	G407-E0764	AIIN	OK+AIIN	G447-N00001	G447-N14840	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	Y+K+AIN	OK	AIIN	OK	OT+A_ADDR+K+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
