burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0004488	G454-P0512	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0537	G407-E0538	G407-E0539	AIN	OK+CH+OR	G447-N00049	G447-N15686	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN	CHD+CH+OR	READ	NONE	YES	CH	CH	CH	AIIN	STOP	PAIR:CHD>CH	YES	FIRST_READABLE__SECOND_STOP	CH+OR	CH	AIIN	CH	E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004496	G454-P0513	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0538	G407-E0539	G407-E0540	OK+CH+OR	CH+OR	G447-N15685	G447-N05679	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+OR	CH	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	E+Y	CH	OR	CH	OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004504	G454-P0514	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0539	G407-E0540	G407-E0541	CH+OR	E+Y	G447-N05679	G447-N09460	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH	Y+E	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004512	G454-P0515	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0540	G407-E0541	G407-E0542	E+Y	OR	G447-N09461	G447-N18501	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	E	EMPTY_RECIPE	READ	NONE	YES	CH	CH	CH	OR	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	Y	CH	OR	CH	OK+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004520	G454-P0517	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0542	G407-E0543	G407-E0544	Y	OK+OL	G447-N28192	G447-N17109	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	OL+OK	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	Y	OK	OR	OK	K+CH+AR+LOCAL_CHAR_G	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004528	G454-P0518	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0543	G407-E0544	G407-E0545	OK+OL	Y	G447-N17110	G447-N28192	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	OK	EMPTY_RECIPE	READ	NONE	YES	CH	OK	OK	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	K+CH+AR+LOCAL_CHAR_G	OK	Y	OK	CH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004536	G454-P0519	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0544	G407-E0545	G407-E0546	Y	K+CH+AR+LOCAL_CHAR_G	G447-N28193	G447-N09820	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+K+AR+LOCAL_CHAR_G	READ	NONE	YES	OK	OK	OK	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+OR	K	AIIN	K	CH+T+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004544	G454-P0520	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0545	G407-E0546	G407-E0547	K+CH+AR+LOCAL_CHAR_G	CH+OR	G447-N09823	G447-N05679	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AR+LOCAL_CHAR_G	CH	READ	NONE	YES	OK	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+OR	CH	Y	CH	OK+E+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004552	G454-P0521	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0546	G407-E0547	G407-E0548	CH+OR	CH+T+OR	G447-N05678	G447-N07286	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OR+CH	CH+OR+T	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+E+OR	T	OR	T	Y+K+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004560	G454-P0521	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0546	G407-E0547	G407-E0548	CH+OR	CH+T+OR	G447-N05681	G447-N07286	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AIIN	CH+OR+T	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+E+OR	T	OR	T	Y+K+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004568	G454-P0522	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0547	G407-E0548	G407-E0549	CH+T+OR	OK+E+OR	G447-N07288	G447-N16403	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	E+OR	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+K+OL	CH	OR	CH	OK+AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004576	G454-P0523	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0548	G407-E0549	G407-E0550	OK+E+OR	Y+K+OL	G447-N16401	G447-N29555	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+OK+OR	K+Y+OL	READ	NONE	YES	T	OK	OK	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+AIN	K	Y	K	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004584	G454-P0523	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0548	G407-E0549	G407-E0550	OK+E+OR	Y+K+OL	G447-N16406	G447-N29560	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+OR	AIIN+K+OL	READ	NONE	YES	T	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+AIN	K	AIIN	K	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004592	G454-P0524	P1009-S019	f18r	große abgebildete Blütenpflanze	G407-E0549	G407-E0550	NONE	Y+K+OL	OK+AIN	G447-N29560	G447-N14854	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN+K+OL	AIN	READ	NONE	YES	OK	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	K	AIN	K	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004600	G454-P0525	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0551	G407-E0552	G407-E0553	T+CH+OR	SH+OR	G447-N27390	G447-N26872	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+OR	OR+SH	READ	NONE	YES	NONE	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+AIIN	SH	OR	SH	CH+T+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004608	G454-P0526	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0552	G407-E0553	G407-E0554	SH+OR	CH+T+AIIN	G447-N26872	G447-N06652	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OR+SH	CH+CH+AIIN	READ	NONE	YES	CH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+OL	CH	AIIN	CH	L+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004616	G454-P0526	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0552	G407-E0553	G407-E0554	SH+OR	CH+T+AIIN	G447-N26875	G447-N06652	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	CH+CH+AIIN	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+OL	CH	AIIN	CH	L+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004624	G454-P0527	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0553	G407-E0554	G407-E0555	CH+T+AIIN	CH+T+OL	G447-N06649	G447-N07208	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AIIN	CH+CH+OL	READ	NONE	YES	SH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+OL	CH	AIIN	CH	HO+M_LOCAL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004632	G454-P0527	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0553	G407-E0554	G407-E0555	CH+T+AIIN	CH+T+OL	G447-N06653	G447-N07208	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+AIIN	CH+CH+OL	STOP	PAIR:CH>CHD	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	L+OL	CH	OR	CH	HO+M_LOCAL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004640	G454-P0528	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0554	G407-E0555	G407-E0556	CH+T+OL	L+OL	G447-N07208	G447-N12219	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+OL	OL+L	READ	NONE	YES	T	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	HO+M_LOCAL	CH	AIIN	CH	Y+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004648	G454-P0529	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0555	G407-E0556	G407-E0557	L+OL	HO+M_LOCAL	G447-N12220	G447-N09571	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	L	M_LOCAL+HO	READ	NONE	YES	T	T	T	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+Y	T	AIIN	T	K+CH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004656	G454-P0531	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0557	G407-E0558	G407-E0559	Y+Y	K+CH+OR	G447-N30757	G447-N10017	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	Y	CH+K+OR	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AIR	K	OR	K	Y+T+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004664	G454-P0532	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0558	G407-E0559	G407-E0560	K+CH+OR	D_ADDR+AIR	G447-N10017	G447-N07918	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+K+OR	AIR+D_ADDR	READ	NONE	YES	T	K	K	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+T+OL	K	OR	K	CH+CH+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004672	G454-P0532	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0558	G407-E0559	G407-E0560	K+CH+OR	D_ADDR+AIR	G447-N10022	G447-N07921	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+OR	D_ADDR+AL	READ	NONE	YES	T	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+T+OL	CH	OR	CH	CH+CH+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004680	G454-P0533	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0559	G407-E0560	G407-E0561	D_ADDR+AIR	Y+T+OL	G447-N07919	G447-N30674	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR	T+OL	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+CH+T+Y	T	OR	T	D_ADDR+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004688	G454-P0534	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0560	G407-E0561	G407-E0562	Y+T+OL	CH+CH+T+Y	G447-N30672	G447-N02515	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	T+Y+OL	CH+CH+CHD+Y	READ	NONE	YES	CH	T	T	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	D_ADDR+AR	T	Y	T	D_ADDR+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004696	G454-P0534	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0560	G407-E0561	G407-E0562	Y+T+OL	CH+CH+T+Y	G447-N30677	G447-N02515	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN+T+OL	CH+CH+CHD+Y	READ	NONE	YES	CH	T	T	AIIN	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	D_ADDR+AR	T	AIIN	T	D_ADDR+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004704	G454-P0535	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0561	G407-E0562	G407-E0563	CH+CH+T+Y	D_ADDR+AR	G447-N02514	G447-N07992	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+CH+Y	AR	READ	NONE	YES	T	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AR	CH	Y	CH	AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004712	G454-P0536	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0562	G407-E0563	G407-E0564	D_ADDR+AR	D_ADDR+AR	G447-N07992	G447-N07991	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AR	AR+D_ADDR	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AL	T	Y	T	O+SH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004720	G454-P0537	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0563	G407-E0564	G407-E0565	D_ADDR+AR	AL	G447-N07992	G447-N00243	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AR	EMPTY_RECIPE	READ	NONE	YES	T	T	T	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	O+SH+OR	T	Y	T	SH+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004728	G454-P0538	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0564	G407-E0565	G407-E0566	AL	O+SH+OR	G447-N00244	G447-N14750	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR	O+OR	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+AIIN	T	OR	T	CH+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004736	G454-P0539	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0565	G407-E0566	G407-E0567	O+SH+OR	SH+AIIN	G447-N14753	G447-N23667	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O+CH+OR	AIIN+SH	READ	NONE	YES	T	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+Y	SH	AIIN	SH	SH+OL+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004744	G454-P0540	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0566	G407-E0567	G407-E0568	SH+AIIN	CH+T+Y	G447-N23668	G447-N07355	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+T	READ	NONE	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+OL+D_ADDR+Y	T	AIIN	T	OL+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004752	G454-P0541	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0567	G407-E0568	G407-E0569	CH+T+Y	SH+OL+D_ADDR+Y	G447-N07353	G447-N26827	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+Y+T	OL+D_ADDR+Y	READ	NONE	YES	SH	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+DY	T	Y	T	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004760	G454-P0541	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0567	G407-E0568	G407-E0569	CH+T+Y	SH+OL+D_ADDR+Y	G447-N07359	G447-N26824	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+Y	OL+SH+D_ADDR+Y	STOP	PAIR:CH>CHD	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OL+DY	SH	Y	SH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004768	G454-P0542	P1009-S020	f18r	große abgebildete Blütenpflanze	G407-E0568	G407-E0569	NONE	SH+OL+D_ADDR+Y	OL+DY	G447-N26827	G447-N17680	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+D_ADDR+Y	OL	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	T	Y	T	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004776	G454-P0543	P1009-S021	f18r	große abgebildete Blütenpflanze	G407-E0570	G407-E0571	G407-E0572	OL+AIIN	OK+CH+OR	G447-N17444	G447-N15682	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN+OL	CH+OR	READ	NONE	YES	NONE	NONE	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+K+OL	CH	OR	CH	OL+O+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004784	G454-P0543	P1009-S021	f18r	große abgebildete Blütenpflanze	G407-E0570	G407-E0571	G407-E0572	OL+AIIN	OK+CH+OR	G447-N17447	G447-N15682	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+AIN	CH+OR	READ	NONE	YES	NONE	NONE	SH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+K+OL	CH	OR	CH	OL+O+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004792	G454-P0544	P1009-S021	f18r	große abgebildete Blütenpflanze	G407-E0571	G407-E0572	G407-E0573	OK+CH+OR	CH+K+OL	G447-N15682	G447-N04641	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	CH+K	READ	NONE	YES	NONE	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+O+DY	K	OR	K	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004800	G454-P0544	P1009-S021	f18r	große abgebildete Blütenpflanze	G407-E0571	G407-E0572	G407-E0573	OK+CH+OR	CH+K+OL	G447-N15686	G447-N04641	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+CH+OR	CH+K	STOP	PAIR:CHD>CH	YES	NONE	NONE	SH	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OL+O+DY	K	AIIN	K	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004808	G454-P0545	P1009-S021	f18r	große abgebildete Blütenpflanze	G407-E0572	G407-E0573	NONE	CH+K+OL	OL+O+DY	G447-N04641	G447-N18198	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+K	OL+O	READ	NONE	YES	CH	K	K	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	K	OR	K	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004816	G454-P0545	P1009-S021	f18r	große abgebildete Blütenpflanze	G407-E0572	G407-E0573	NONE	CH+K+OL	OL+O+DY	G447-N04645	G447-N18198	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+OL	OL+O	STOP	PAIR:CH>CHD	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	CH	OR	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004824	G454-P0546	P1009-S022	f18r	große abgebildete Blütenpflanze	G407-E0574	G407-E0575	G407-E0576	OK+AL	Y	G447-N14919	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AL	AIIN	READ	NONE	YES	NONE	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	DA+R+Y	CH	AIIN	CH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004832	G454-P0548	P1009-S022	f18r	große abgebildete Blütenpflanze	G407-E0576	G407-E0577	G407-E0578	DA+R+Y	OL	G447-N07843	G447-N17443	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	DA+Y+R	OT	READ	NONE	YES	OK	R	R	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+AL	R	Y	R	OK+SH+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
