burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0005549	G454-P0627	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0658	G407-E0659	G407-E0660	OK+O+E+OR	CH+T+E+O+D_ADDR	G447-N16970	G447-N06841	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+E+OR	CH+E+O+D_ADDR	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	HO+Y	CH	OR	CH	K+E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005557	G454-P0628	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0659	G407-E0660	G407-E0661	CH+T+E+O+D_ADDR	HO+Y	G447-N06837	G447-N09575	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+T+O+D_ADDR	HO	READ	NONE	YES	OK	T	T	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+E+OL	T	OR	T	Y+D_ADDR+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005565	G454-P0628	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0659	G407-E0660	G407-E0661	CH+T+E+O+D_ADDR	HO+Y	G447-N06847	G447-N09574	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+E+O+D_ADDR	Y+HO	STOP	PAIR:CH>CHD	YES	OK	OK	OK	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	K+E+OL	OK	Y	OK	Y+D_ADDR+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005573	G454-P0629	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0660	G407-E0661	G407-E0662	HO+Y	K+E+OL	G447-N09575	G447-N10246	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	HO	CH+E+OL	READ	NONE	YES	T	T	T	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+D_ADDR+AIIN	CH	OR	CH	CH+E+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005581	G454-P0630	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0661	G407-E0662	G407-E0663	K+E+OL	Y+D_ADDR+AIIN	G447-N10243	G447-N28571	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+OL	D_ADDR+AIIN	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+E+AR	T	AIIN	T	CARRIER_Q+O+D_ADDR+O+AM_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005589	G454-P0631	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0662	G407-E0663	G407-E0664	Y+D_ADDR+AIIN	CH+E+AR	G447-N28571	G447-N02602	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+AIIN	CH+AR+E	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CARRIER_Q+O+D_ADDR+O+AM_ADDR	CH	AIIN	CH	OK+O+D_ADDR+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005597	G454-P0632	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0663	G407-E0664	G407-E0665	CH+E+AR	CARRIER_Q+O+D_ADDR+O+AM_ADDR	G447-N02604	G447-N01499	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AR	CARRIER_Q+D_ADDR+O+O+AM_ADDR	READ	NONE	YES	K	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+O+D_ADDR+AIIN	CH	AIIN	CH	K+SH+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005605	G454-P0633	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0664	G407-E0665	G407-E0666	CARRIER_Q+O+D_ADDR+O+AM_ADDR	OK+O+D_ADDR+AIIN	G447-N01503	G447-N16952	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CARRIER_Q+D_ADDR+O+AM_ADDR	O+D_ADDR+AIIN	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+SH+O	CH	AIIN	CH	LOCAL_CHAR_F+O+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005613	G454-P0634	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0665	G407-E0666	G407-E0667	OK+O+D_ADDR+AIIN	K+SH+O	G447-N16952	G447-N11152	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+D_ADDR+AIIN	K+CH+O	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	LOCAL_CHAR_F+O+AR	CH	AIIN	CH	O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005621	G454-P0635	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0666	G407-E0667	G407-E0668	K+SH+O	LOCAL_CHAR_F+O+AR	G447-N11145	G447-N12918	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	K+O+SH	LOCAL_CHAR_F+O+AIR	READ	NONE	YES	OK	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O	SH	AIIN	SH	SH+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005629	G454-P0635	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0666	G407-E0667	G407-E0668	K+SH+O	LOCAL_CHAR_F+O+AR	G447-N11150	G447-N12915	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+SH+O	LOCAL_CHAR_F+AR	STOP	PAIR:CH>SH	YES	OK	OK	OK	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	O	OK	AIIN	OK	SH+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005637	G454-P0638	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0669	G407-E0670	G407-E0671	SH+O	OK+CH	G447-N26191	G447-N15351	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O+SH	CH+OK	READ	NONE	YES	SH	SH	SH	AIIN	READ_AMBER	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK	OK	AIIN	OK	OK+CH+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005645	G454-P0638	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0669	G407-E0670	G407-E0671	SH+O	OK+CH	G447-N26194	G447-N15351	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O	CH+OK	READ	NONE	YES	SH	CH	CH	AIIN	READ_AMBER	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK	OK	AIIN	OK	OK+CH+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005653	G454-P0639	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0670	G407-E0671	G407-E0672	OK+CH	OK	G447-N15354	G447-N14830	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+CH	EMPTY_RECIPE	READ	NONE	YES	SH	CH	CH	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OK+CH+AL	CH	AIIN	CH	O+EEE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005661	G454-P0640	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0671	G407-E0672	G407-E0673	OK	OK+CH+AL	G447-N14831	G447-N15418	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH	CH+OK+AL	READ	NONE	YES	CH	CH	CH	AIIN	READ_AMBER	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+EEE+Y	OK	AIIN	OK	CH+E+O+L	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005669	G454-P0641	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0672	G407-E0673	G407-E0674	OK+CH+AL	O+EEE+Y	G447-N15420	G447-N13920	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AL	EEE+Y	READ	NONE	YES	OK	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+E+O+L	CH	Y	CH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005677	G454-P0642	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0673	G407-E0674	G407-E0675	O+EEE+Y	CH+E+O+L	G447-N13918	G447-N03221	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	EEE+O+Y	CH+E+L+O	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CH	Y	CH	O+D_ADDR+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005685	G454-P0642	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0673	G407-E0674	G407-E0675	O+EEE+Y	CH+E+O+L	G447-N13923	G447-N03228	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+E+Y	CH+E+O+AIR	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CH	Y	CH	O+D_ADDR+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005693	G454-P0644	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0675	G407-E0676	G407-E0677	OL	O+D_ADDR+OR	G447-N17442	G447-N13571	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	D_ADDR+OR	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	SH+O	CH	OR	CH	D_ADDR+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005701	G454-P0645	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0676	G407-E0677	G407-E0678	O+D_ADDR+OR	SH+O	G447-N13571	G447-N26191	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+OR	O+SH	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+O	SH	OR	SH	OT+OL+O+D_ADDR+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005709	G454-P0646	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0677	G407-E0678	G407-E0679	SH+O	D_ADDR+O	G447-N26192	G447-N08576	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O	O+D_ADDR	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+OL+O+D_ADDR+AL	CH	OR	CH	D_ADDR+O+IIN+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005717	G454-P0647	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0678	G407-E0679	G407-E0680	D_ADDR+O	OT+OL+O+D_ADDR+AL	G447-N08577	G447-N19664	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR	OL+O+D_ADDR+AL	READ	NONE	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+O+IIN+R	SH	OR	SH	CH+EE+O+D_ADDR+AM_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005725	G454-P0648	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0679	G407-E0680	G407-E0681	OT+OL+O+D_ADDR+AL	D_ADDR+O+IIN+R	G447-N19669	G447-N08617	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+OL+O+D_ADDR+AL	D_ADDR+IIN+O+R	READ	NONE	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+EE+O+D_ADDR+AM_ADDR	R	OR	R	SH+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005733	G454-P0649	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0680	G407-E0681	G407-E0682	D_ADDR+O+IIN+R	CH+EE+O+D_ADDR+AM_ADDR	G447-N08620	G447-N03890	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+IIN+R	CH+E+O+D_ADDR+AM_ADDR	READ	NONE	YES	SH	R	R	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+O	CH	OR	CH	SH+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005741	G454-P0650	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0681	G407-E0682	G407-E0683	CH+EE+O+D_ADDR+AM_ADDR	SH+O	G447-N03885	G447-N26192	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+D_ADDR+AM_ADDR	O	READ	NONE	YES	R	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+O	CH	OR	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005749	G454-P0651	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0682	G407-E0683	G407-E0684	SH+O	SH+O	G447-N26192	G447-N26191	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O	O+SH	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	SH	OR	SH	CH+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005757	G454-P0652	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0683	G407-E0684	G407-E0685	SH+O	Y	G447-N26192	G447-N28192	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	O	EMPTY_RECIPE	READ	NONE	YES	SH	SH	SH	OR	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	CH+E+Y	SH	OR	SH	K+CH+O+D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005765	G454-P0653	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0684	G407-E0685	G407-E0686	Y	CH+E+Y	G447-N28193	G447-N03793	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+E	READ	NONE	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+CH+O+D_ADDR	CH	AIIN	CH	D_ADDR+CH+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005773	G454-P0654	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0685	G407-E0686	G407-E0687	CH+E+Y	K+CH+O+D_ADDR	G447-N03793	G447-N10001	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E	CH+CH+O+D_ADDR	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+CH+AL	CH	Y	CH	O+CHD+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005781	G454-P0655	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0686	G407-E0687	G407-E0688	K+CH+O+D_ADDR	D_ADDR+CH+AL	G447-N09994	G447-N08155	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+K+O+D_ADDR	D_ADDR+CH+AIR	READ	NONE	YES	CH	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+CHD+Y	CH	Y	CH	OT+CH+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005789	G454-P0655	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0686	G407-E0687	G407-E0688	K+CH+O+D_ADDR	D_ADDR+CH+AL	G447-N10002	G447-N08152	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+CH+O+D_ADDR	CH+AL	STOP	PAIR:CHD>CH	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	O+CHD+Y	CH	Y	CH	OT+CH+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005797	G454-P0656	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0687	G407-E0688	G407-E0689	D_ADDR+CH+AL	O+CHD+Y	G447-N08155	G447-N13386	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+CH+AIR	CHD+O+Y	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+CH+OL	CHD	Y	CHD	O+D_ADDR+AIIN+M_LOCAL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005805	G454-P0657	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0688	G407-E0689	G407-E0690	O+CHD+Y	OT+CH+OL	G447-N13388	G447-N19008	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CHD+Y	OL+CH+OL	READ	NONE	YES	CH	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+D_ADDR+AIIN+M_LOCAL	CH	Y	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005813	G454-P0658	G404-S010	f24v	F24V_WHOLE_PLANT	G407-E0689	G407-E0690	NONE	OT+CH+OL	O+D_ADDR+AIIN+M_LOCAL	G447-N19005	G447-N13453	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OL	D_ADDR+AIIN+M_LOCAL	READ	NONE	YES	CHD	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CH	AIIN	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005821	G454-P0659	P1009-S023	f55v	große aromatische Doldenpflanze	G407-E0691	G407-E0692	G407-E0693	K+CH+EE+D_ADDR+CHD+Y	O+E+D_ADDR+AIN	G447-N09879	G447-N13638	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+D_ADDR+CHD+Y	E+O+D_ADDR+AIN	READ	NONE	YES	NONE	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+K+Y	CHD	AIN	CHD	OT+OL+D_ADDR+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005829	G454-P0659	P1009-S023	f55v	große aromatische Doldenpflanze	G407-E0691	G407-E0692	G407-E0693	K+CH+EE+D_ADDR+CHD+Y	O+E+D_ADDR+AIN	G447-N09886	G447-N13645	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+CH+EE+D_ADDR+CHD+Y	O+E+D_ADDR+AIIN	STOP	PAIR:CHD>CH	YES	NONE	NONE	NONE	NONE	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+K+Y	NONE	AIIN	NONE	OT+OL+D_ADDR+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005837	G454-P0660	P1009-S023	f55v	große aromatische Doldenpflanze	G407-E0692	G407-E0693	G407-E0694	O+E+D_ADDR+AIN	CH+K+Y	G447-N13641	G447-N04691	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	E+D_ADDR+AIN	CH+CHD+Y	READ	NONE	YES	CHD	CHD	CHD	AIN	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	OT+OL+D_ADDR+AIIN	CHD	AIN	CHD	D_ADDR+O+DY+D_LABEL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005845	G454-P0661	P1009-S023	f55v	große aromatische Doldenpflanze	G407-E0693	G407-E0694	G407-E0695	CH+K+Y	OT+OL+D_ADDR+AIIN	G447-N04687	G447-N19629	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+K	OL+OT+D_ADDR+AIIN	READ	NONE	YES	CHD	K	K	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+O+DY+D_LABEL	K	AIIN	K	O+EEE+D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005853	G454-P0661	P1009-S023	f55v	große aromatische Doldenpflanze	G407-E0693	G407-E0694	G407-E0695	CH+K+Y	OT+OL+D_ADDR+AIIN	G447-N04691	G447-N19636	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+Y	OL+OL+D_ADDR+AIIN	STOP	PAIR:CH>CHD	YES	CHD	CHD	CHD	AIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	D_ADDR+O+DY+D_LABEL	CHD	AIIN	CHD	O+EEE+D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005861	G454-P0662	P1009-S023	f55v	große aromatische Doldenpflanze	G407-E0694	G407-E0695	G407-E0696	OT+OL+D_ADDR+AIIN	D_ADDR+O+DY+D_LABEL	G447-N19636	G447-N08605	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+OL+D_ADDR+AIIN	D_ADDR+O+D_LABEL	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O+EEE+D_ADDR	K	AIIN	K	Y+T+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0005869	G454-P0663	P1009-S023	f55v	große aromatische Doldenpflanze	G407-E0695	G407-E0696	G407-E0697	D_ADDR+O+DY+D_LABEL	O+EEE+D_ADDR	G447-N08603	G447-N13896	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	D_ADDR+DY+D_LABEL	EEE+O+D_ADDR	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+T+EE+Y	K	AIIN	K	OK+EE+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
