burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0003923	G454-P0450	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0470	G407-E0471	G407-E0472	SH+OL	OK+OL	G447-N26812	G447-N17109	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+SH	OL+OK	READ	NONE	YES	CH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR	OK	OR	OK	OL+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003931	G454-P0450	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0470	G407-E0471	G407-E0472	SH+OL	OK+OL	G447-N26815	G447-N17112	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OL	CH+OL	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR	CH	OR	CH	OL+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003939	G454-P0452	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0472	G407-E0473	G407-E0474	OR	OL+AIIN	G447-N18501	G447-N17445	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	O+P+Y+D_ADDR+LOCAL_CHAR_G	OK	AIIN	OK	S+O+M_LOCAL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003947	G454-P0453	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0473	G407-E0474	G407-E0475	OL+AIIN	O+P+Y+D_ADDR+LOCAL_CHAR_G	G447-N17445	G447-N14623	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	O+P+D_ADDR+Y+LOCAL_CHAR_G	READ	NONE	YES	OK	OK	OK	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+O+M_LOCAL	P	Y	P	Y+P+CH+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003955	G454-P0454	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0474	G407-E0475	G407-E0476	O+P+Y+D_ADDR+LOCAL_CHAR_G	S+O+M_LOCAL	G447-N14623	G447-N22935	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+P+D_ADDR+Y+LOCAL_CHAR_G	CH+O+M_LOCAL	READ	NONE	YES	OK	P	P	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+P+CH+Y	CH	Y	CH	Y+P+AIR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003963	G454-P0455	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0475	G407-E0476	G407-E0477	S+O+M_LOCAL	Y+P+CH+Y	G447-N22930	G447-N29960	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+S+M_LOCAL	P+CH+Y	READ	NONE	YES	P	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+P+AIR	CH	Y	CH	Y+CH+K+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003971	G454-P0455	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0475	G407-E0476	G407-E0477	S+O+M_LOCAL	Y+P+CH+Y	G447-N22935	G447-N29960	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+M_LOCAL	P+CH+Y	READ	NONE	YES	P	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+P+AIR	CH	Y	CH	Y+CH+K+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003979	G454-P0456	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0476	G407-E0477	G407-E0478	Y+P+CH+Y	Y+P+AIR	G447-N29960	G447-N29852	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	P+CH+Y	AIIN+P+AIR	READ	NONE	YES	S	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+CH+K+Y	P	AIIN	P	CH+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003987	G454-P0457	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0477	G407-E0478	G407-E0479	Y+P+AIR	Y+CH+K+Y	G447-N29847	G447-N28408	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	P+Y+AIR	CH+K+Y	READ	NONE	YES	CH	P	P	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+Y	K	Y	K	CH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0003995	G454-P0457	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0477	G407-E0478	G407-E0479	Y+P+AIR	Y+CH+K+Y	G447-N29852	G447-N28408	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN+P+AIR	CH+K+Y	READ	NONE	YES	CH	P	P	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+Y	K	Y	K	CH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004003	G454-P0458	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0478	G407-E0479	G407-E0480	Y+CH+K+Y	CH+T+Y	G447-N28408	G447-N07355	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+K+Y	CH+T	READ	NONE	YES	P	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+OR	T	Y	T	SH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004011	G454-P0458	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0478	G407-E0479	G407-E0480	Y+CH+K+Y	CH+T+Y	G447-N28416	G447-N07355	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	Y+CH+CHD+Y	CH+T	STOP	PAIR:CH>CHD	YES	P	P	P	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+OR	T	Y	T	SH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004019	G454-P0459	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0479	G407-E0480	G407-E0481	CH+T+Y	CH+OR	G447-N07355	G447-N05681	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+T	CH+AIIN	READ	NONE	YES	K	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+OR	CH	AIIN	CH	CH+P+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004027	G454-P0460	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0480	G407-E0481	G407-E0482	CH+OR	SH+OR	G447-N05678	G447-N26873	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OR+CH	OR	READ	NONE	YES	T	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+P+OR	CH	OR	CH	CH+P+AL+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004035	G454-P0461	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0481	G407-E0482	G407-E0483	SH+OR	CH+P+OR	G447-N26872	G447-N06486	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OR+SH	CH+OR+P	READ	NONE	YES	CH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+P+AL+DY	P	OR	P	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004043	G454-P0461	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0481	G407-E0482	G407-E0483	SH+OR	CH+P+OR	G447-N26875	G447-N06486	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	CH+OR+P	READ	NONE	YES	CH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+P+AL+DY	P	OR	P	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004051	G454-P0462	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0482	G407-E0483	NONE	CH+P+OR	CH+P+AL+DY	G447-N06488	G447-N06031	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+OR	CH+AL+P+DY	READ	NONE	YES	SH	CH	CH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	P	OR	P	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004059	G454-P0462	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0482	G407-E0483	NONE	CH+P+OR	CH+P+AL+DY	G447-N06492	G447-N06031	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+OR	CH+AL+P+DY	STOP	PAIR:CH>CHD	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	P	OR	P	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004067	G454-P0463	P1009-S015	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0484	G407-E0485	G407-E0486	D_ADDR+AIR	CH+T+E+Y	G447-N07919	G447-N06988	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR	CH+E+T+Y	READ	NONE	YES	NONE	NONE	P	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CARRIER_Q+O+DY	T	Y	T	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004075	G454-P0464	P1009-S015	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0485	G407-E0486	NONE	CH+T+E+Y	CARRIER_Q+O+DY	G447-N06988	G447-N01479	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_STOP	CH+E+T+Y	CARRIER_Q+DY+O	READ	NONE	YES	NONE	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	T	Y	T	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004083	G454-P0464	P1009-S015	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0485	G407-E0486	NONE	CH+T+E+Y	CARRIER_Q+O+DY	G447-N06995	G447-N01481	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+CH+E+Y	CARRIER_Q+DY	READ	NONE	YES	NONE	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CH	Y	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004091	G454-P0465	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0487	G407-E0488	G407-E0489	T+SH+O	O+LOCAL_CHAR_F	G447-N28052	G447-N13963	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	K+SH+O	LOCAL_CHAR_F+O	READ	NONE	YES	NONE	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	HO	SH	Y	SH	OK+CH+E+O+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004099	G454-P0467	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0489	G407-E0490	G407-E0491	HO	OK+CH+E+O+R	G447-N09504	G447-N15476	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+CH+E+O+R	STOP	UNSEEN:EMPTY_RECIPE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+E+T+E+LOCAL_CHAR_G	R	Y	CH	K+SH+E+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004107	G454-P0468	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0490	G407-E0491	G407-E0492	OK+CH+E+O+R	CH+E+T+E+LOCAL_CHAR_G	G447-N15476	G447-N03687	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+E+O+R	CH+E+E+T+LOCAL_CHAR_G	READ	NONE	YES	SH	CH	R	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+SH+E+O	T	Y	T	OK+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004115	G454-P0469	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0491	G407-E0492	G407-E0493	CH+E+T+E+LOCAL_CHAR_G	K+SH+E+O	G447-N03687	G447-N11101	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+E+T+LOCAL_CHAR_G	K+CH+E+O	READ	NONE	YES	CH	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+Y	CH	Y	CH	CH+OL+D_ADDR+SH+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004123	G454-P0469	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0491	G407-E0492	G407-E0493	CH+E+T+E+LOCAL_CHAR_G	K+SH+E+O	G447-N03696	G447-N11101	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+CH+E+LOCAL_CHAR_G	K+CH+E+O	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+Y	CH	Y	CH	CH+OL+D_ADDR+SH+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004131	G454-P0470	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0492	G407-E0493	G407-E0494	K+SH+E+O	OK+Y	G447-N11101	G447-N17405	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	K+CH+E+O	Y+OK	READ	NONE	YES	T	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+OL+D_ADDR+SH+Y	OK	Y	OK	S+E+P+CH+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004139	G454-P0471	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0493	G407-E0494	G407-E0495	OK+Y	CH+OL+D_ADDR+SH+Y	G447-N17405	G447-N05658	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+OK	CH+OL+D_ADDR+CH+Y	READ	NONE	YES	SH	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+E+P+CH+Y	CH	Y	CH	D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004147	G454-P0472	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0494	G407-E0495	G407-E0496	CH+OL+D_ADDR+SH+Y	S+E+P+CH+Y	G447-N05649	G447-N22584	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_STOP	CH+D_ADDR+OL+SH+Y	E+S+P+CH+Y	READ	NONE	YES	OK	SH	SH	Y	STOP	PAIR:S>P	YES	FIRST_READABLE__SECOND_STOP	D_ADDR	SH	Y	SH	O+P+CH+OR+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004155	G454-P0472	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0494	G407-E0495	G407-E0496	CH+OL+D_ADDR+SH+Y	S+E+P+CH+Y	G447-N05653	G447-N22592	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+D_ADDR+SH+Y	S+P+CH+Y	READ	NONE	YES	OK	SH	SH	Y	STOP	PAIR:S>P	YES	FIRST_READABLE__SECOND_STOP	D_ADDR	SH	Y	SH	O+P+CH+OR+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004163	G454-P0472	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0494	G407-E0495	G407-E0496	CH+OL+D_ADDR+SH+Y	S+E+P+CH+Y	G447-N05658	G447-N22600	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+OL+D_ADDR+CH+Y	S+E+CHD+CH+Y	READ	NONE	YES	OK	CH	CH	Y	STOP	PAIR:CHD>CH	YES	FIRST_READABLE__SECOND_STOP	D_ADDR	CH	Y	CH	O+P+CH+OR+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004171	G454-P0474	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0496	G407-E0497	NONE	D_ADDR	O+P+CH+OR+DY	G447-N07870	G447-N14349	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	O+CH+OR+DY	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	CH	OR	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004179	G454-P0475	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0498	G407-E0499	G407-E0500	D_ADDR+CH+Y	D_ADDR+Y+CH+E+AR	G447-N08375	G447-N09134	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+Y	D_ADDR+AIIN+CH+E+AR	READ	NONE	YES	NONE	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+AR	CH	AIIN	CH	Y+K+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004187	G454-P0476	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0499	G407-E0500	G407-E0501	D_ADDR+Y+CH+E+AR	S+AR	G447-N09129	G447-N22233	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+CH+E+AR	AR	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+K+Y	CH	Y	CH	S+O+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004195	G454-P0477	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0500	G407-E0501	G407-E0502	S+AR	Y+K+Y	G447-N22233	G447-N29613	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AR	K+Y+Y	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+O+Y	K	Y	K	CH+K+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004203	G454-P0478	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0501	G407-E0502	G407-E0503	Y+K+Y	S+O+Y	G447-N29613	G447-N22971	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	K+Y+Y	CH+O+Y	READ	NONE	YES	S	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+K+O	CH	Y	CH	O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004211	G454-P0479	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0502	G407-E0503	G407-E0504	S+O+Y	CH+K+O	G447-N22966	G447-N04543	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+S+Y	CH+K	READ	NONE	YES	K	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O	K	Y	K	DA+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004219	G454-P0479	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0502	G407-E0503	G407-E0504	S+O+Y	CH+K+O	G447-N22971	G447-N04543	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+Y	CH+K	READ	NONE	YES	K	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	O	K	Y	K	DA+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0004227	G454-P0481	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0504	G407-E0505	G407-E0506	O	DA+S	G447-N12944	G447-N07860	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	DA	STOP	UNSEEN:EMPTY_RECIPE	YES	K	K	K	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+Y+P+CH+AM_ADDR	K	Y	K	D_ADDR+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
