page	locus	visible_owner	namespace_id	group_count	functional_tags	astro_template	template_reading_de	prose_slot_crosswalk	continuous_default_reading_de
f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	13	RELEASED|GRADE|ACTIVATE|WHOLE|LOCAL|PASSAGE|VALUE|SOURCE|PATH	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	abgelesener oder freigegebener Wert; lokaler Namensrest y.; Ganzzeichen qokeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.; Lokalschluessel cheos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; Lokalschluessel oeeos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.; Lokalschluessel chos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; Sollwert; Ganzzeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.; Rücknahmewert setzen; Portion vom vorigen Rücknahmeposten; Quelladresse des ROOT-Postens; Lauf oder Bahn; aktueller Hauptwert.
f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	9	GRADE|NEXT|CONTINUE|CONDITION|TARGET|ACTIVATE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.; lange oder volle Diagrammstufe; lokaler Namensrest cht/y.; Folgeposten laenger halten; lokalen CPH-Posten im selben Lauf weiterfuehren; Bedingungsansatz des lokalen CHE-Postens; lokalen Posten laenger im selben Lauf weiterfuehren; Bedingungsansatz des Folgepostens; Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.; Zieladresse des OKCHO-Postens
f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	9	LOCAL|NEXT|GRADE|WHOLE|CONDITION|ACTIVATE	FOLLOWING_RELATION	Am Folgeposten dieselbe Reihe fortsetzen oder eine neue Bedingung ansetzen.	LINK_SELECT	Lokalschluessel tochso fuer A2_MIDDLE_PANEL_HEADER; lokaler CHL-Folgeposten; VOLLSTAENDIG_SETZEN__SCHLUSS; Freigabewert; lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.; Ganzzeichen yteody: Phasenplatz fest eingetragen.; Bedingungsansatz des lokalen CHP-Postens; Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.; Lokalschluessel chod fuer A2_MIDDLE_PANEL_HEADER
f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	8	CONDITION|RELEASED|TARGET|ACTIVATE|SOURCE|PASSAGE|LOCAL	SOURCE_TO_TARGET	Von der bezeichneten Quelle zur bezeichneten Zielstelle lesen.	SOURCE_ITEM+TARGET	Bedingungsansatz des lokalen YK-Postens; Freigabewert; abgelesener oder freigegebener Wert; lokaler Namensrest qo.; Zieladresse des CHOK-Postens; LANGSTUFE_SETZEN; Bedingungsansatz des lokalen R-Postens; Quelladresse des ECKHE-Postens; Lokalschluessel daram fuer A2_RIGHT_PANEL_HEADER
f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	F68_MULTIPANEL_HEADER_QUARANTINE_NS	2	CONDITION|ACTIVATE|LOCAL	CONDITION_ENTRY	Den Bedingungsansatz des sichtbaren Platzes setzen oder lesen.	LINK_SELECT+STATE_GRADE	Bedingungsansatz des lokalen DCH-Postens; Lokalschluessel okaiiin fuer A2_MULTIPANEL_HEADER_FRAGMENT_04
f68r1	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	aktuelles Haus.
f68r1	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	SOURCE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.
f68r1	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	CONTINUE	ROW_CONTINUATION	Den aktuellen Ring, das Band oder den Satz weiterführen.	LINK_SELECT	Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.
f68r1	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	F68_CENTRE_KEY_QUARANTINE_NS	1	TARGET|ACTIVATE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.
f68r1	f68r1.9	A2_STAR_STATION_01	F68_LOCAL_STAR_SLOT_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen odchecthy: feste abgeleitete Bedingung.
f68r1	f68r1.10	A2_STAR_STATION_02	F68_LOCAL_STAR_SLOT_NS	1	NEXT|WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen otcheody: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.
f68r1	f68r1.11	A2_STAR_STATION_03	F68_LOCAL_STAR_SLOT_NS	1	TARGET|ACTIVATE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.
f68r1	f68r1.12	A2_STAR_STATION_04	F68_LOCAL_STAR_SLOT_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen chocfhy: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.
f68r1	f68r1.13	A2_STAR_STATION_05	F68_LOCAL_STAR_SLOT_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	ausgewählte Grundbedingung.
f68r1	f68r1.14	A2_STAR_STATION_06	F68_LOCAL_STAR_SLOT_NS	1	NEXT|RELEASED	GRADED_OR_QUANTIFIED_VALUE	Teilwert, Sollwert, Grad oder freigegebenen Wert des Platzes lesen.	QUANTITY+STATE_GRADE	naechster freigegebener Wert
f68r1	f68r1.15	A2_STAR_STATION_07	F68_LOCAL_STAR_SLOT_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen otydy: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.
f68r1	f68r1.16	A2_STAR_STATION_08	F68_LOCAL_STAR_SLOT_NS	1	SOURCE|ACTIVATE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Quelladresse des OKE-Postens
f68r1	f68r1.17	A2_STAR_STATION_09	F68_LOCAL_STAR_SLOT_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen cphocthy: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.
f68r1	f68r1.18	A2_STAR_STATION_10	F68_LOCAL_STAR_SLOT_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen ytchody: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.
f68r1	f68r1.19	A2_STAR_STATION_11	F68_LOCAL_STAR_SLOT_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Lokalschluessel otys fuer A2_STAR_STATION_11
f68r1	f68r1.20	A2_STAR_STATION_12	F68_LOCAL_STAR_SLOT_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	derselbe Ansatz
f68r1	f68r1.21	A2_STAR_STATION_13	F68_LOCAL_STAR_SLOT_NS	1	PASSAGE	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.
f68r1	f68r1.22	A2_STAR_STATION_14	F68_LOCAL_STAR_SLOT_NS	1	CONDITION	CONDITION_ENTRY	Den Bedingungsansatz des sichtbaren Platzes setzen oder lesen.	LINK_SELECT+STATE_GRADE	Bedingungsansatz des lokalen OFCHE-Postens
f68r1	f68r1.23	A2_STAR_STATION_15	F68_LOCAL_STAR_SLOT_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	FOLGEPLATZ_UEBERTRAGEN__SCHLUSS
f68r1	f68r1.24	A2_STAR_STATION_16	F68_LOCAL_STAR_SLOT_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Lokalschluessel otykchs fuer A2_STAR_STATION_16
f68r1	f68r1.25	A2_STAR_STATION_17	F68_LOCAL_STAR_SLOT_NS	1	CONTINUE	ROW_CONTINUATION	Den aktuellen Ring, das Band oder den Satz weiterführen.	LINK_SELECT	DANACH_FORTSETZEN
f68r1	f68r1.26	A2_STAR_STATION_18	F68_LOCAL_STAR_SLOT_NS	1	CONDITION|NEXT	FOLLOWING_RELATION	Am Folgeposten dieselbe Reihe fortsetzen oder eine neue Bedingung ansetzen.	LINK_SELECT	Bedingungsansatz des Folgepostens
f68r1	f68r1.27	A2_STAR_STATION_19	F68_LOCAL_STAR_SLOT_NS	1	SOURCE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Quelladresse des OIIN-Postens
f68r1	f68r1.28	A2_STAR_STATION_20	F68_LOCAL_STAR_SLOT_NS	1	CONTINUE|ACTIVATE|WHOLE	ROW_CONTINUATION	Den aktuellen Ring, das Band oder den Satz weiterführen.	LINK_SELECT	Ganzzeichen okoldy: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.
f68r1	f68r1.29	A2_STAR_STATION_21	F68_LOCAL_STAR_SLOT_NS	1	TRANSFER|WHOLE	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Ganzzeichen ykchdy: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.
f68r1	f68r1.30	A2_STAR_STATION_22	F68_LOCAL_STAR_SLOT_NS	1	GRADE|WHOLE	GRADED_OR_QUANTIFIED_VALUE	Teilwert, Sollwert, Grad oder freigegebenen Wert des Platzes lesen.	QUANTITY+STATE_GRADE	Ganzzeichen oeeody: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.
f68r1	f68r1.31	A2_STAR_STATION_23	F68_LOCAL_STAR_SLOT_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen ocphy: Grundauswahl.
f68r1	f68r1.32	A2_STAR_STATION_24	F68_LOCAL_STAR_SLOT_NS	1	TARGET|GRADE|ACTIVATE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Zieladresse des OKEEOD-Postens
f68r1	f68r1.33	A2_STAR_STATION_25	F68_LOCAL_STAR_SLOT_NS	1	CONDITION|ACTIVATE|HOLD	CONDITION_ENTRY	Den Bedingungsansatz des sichtbaren Platzes setzen oder lesen.	LINK_SELECT+STATE_GRADE	ruhenden Bedingungsansatz einsetzen
f68r1	f68r1.34	A2_STAR_STATION_26	F68_LOCAL_STAR_SLOT_NS	1	VALUE	GRADED_OR_QUANTIFIED_VALUE	Teilwert, Sollwert, Grad oder freigegebenen Wert des Platzes lesen.	QUANTITY+STATE_GRADE	voriger Aufnahmewert
f68r1	f68r1.35	A2_STAR_STATION_27	F68_LOCAL_STAR_SLOT_NS	1	NEXT|TRANSFER|WHOLE	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Ganzzeichen otochedy: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.
f68r1	f68r1.36	A2_STAR_STATION_28	F68_LOCAL_STAR_SLOT_NS	1	CONTINUE|TRANSFER|WHOLE	ROW_CONTINUATION	Den aktuellen Ring, das Band oder den Satz weiterführen.	LINK_SELECT	Ganzzeichen dolchedy: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.
f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	5	ACTIVATE|TRANSFER|WHOLE|SOURCE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	einsetzen; Ganzzeichen okchdy: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.; Ganzzeichen okardy: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.; Quelladresse des QE-Postens; aktueller Grundgrad.
f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	40	PATH|NEXT|SOURCE|ACTIVATE|HOLD|LOCAL|WHOLE|GRADE|VALUE|CONTINUE|CONDITION	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	voriger Lauf; Ablesung dieses Hauses.; lokaler AZA-Folgeposten; davon; Quelladresse des ROOT-Postens; Quelladresse des CHYK-Postens; Lokalschluessel okoirsh fuer A3_LEFT_WHEEL_RING_TEXT; Quelladresse des ROOT-Postens; Ganzzeichen chetody: abgeleiteter Platzwert.; Lokalschluessel okeeos fuer A3_LEFT_WHEEL_RING_TEXT; Lokalschluessel o fuer A3_LEFT_WHEEL_RING_TEXT; aktueller Phasenwert.; Folgeposten laenger einsetzen; Ganzzeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.; LANGSTUFE_SETZEN; Lokalschluessel doiir fuer A3_LEFT_WHEEL_RING_TEXT; Lokalschluessel teeo fuer A3_LEFT_WHEEL_RING_TEXT; dies; dies; Folgeposten; dies; Ganzzeichen okedy: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.; Ganzzeichen chsdy: sekundärer Zustand fest.; Lokalschluessel okeod fuer A3_LEFT_WHEEL_RING_TEXT; dies; dies; Eingabe-Sollwert; Quelladresse des OK-Postens; Quelladresse des OK-Postens; weiter; Lokalschluessel chees fuer A3_LEFT_WHEEL_RING_TEXT; Lokalschluessel yto fuer A3_LEFT_WHEEL_RING_TEXT; vom vorigen Lauf zurücknehmen; Ganzzeichen oty: Teilsektor oder Untereintrag; lokaler Namensrest o.; lokalen Folgeposten laenger halten; davon; Lokalschluessel o fuer A3_LEFT_WHEEL_RING_TEXT; Ganzzeichen eykeody: ausgewählter Klassenplatz.; Bedingungsansatz des lokalen DCH-Postens; davon
f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	38	LOCAL|CONTINUE|SOURCE|WHOLE|CONDITION|GRADE|ACTIVATE|TARGET|PASSAGE|VALUE|PATH	SOURCE_TO_TARGET	Von der bezeichneten Quelle zur bezeichneten Zielstelle lesen.	SOURCE_ITEM+TARGET	Lokalschluessel yka fuer A3_MIDDLE_WHEEL_RING_TEXT; weiter; Quelladresse des YK-Postens; dorthin; Ganzzeichen ykady: aktuelle Qualität fest.; lokalen Bedingungsansatz laenger aktiv halten; Freigabewert; im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.; Zieladresse des YKEE-Postens; Lokalschluessel cheo fuer A3_MIDDLE_WHEEL_RING_TEXT; Lokalschluessel oaram fuer A3_MIDDLE_WHEEL_RING_TEXT; durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.; POSITION_LAENGER_HALTEN; Sollwert; dies; Zieladresse des DAII-Postens; Ganzzeichen cheody: Ablesewert fest.; dorthin; ausgewählter Phasenwert.; Quelladresse des CHE-Postens; dies; dies; aktuelle Klasse.; Lokalschluessel ch fuer A3_MIDDLE_WHEEL_RING_TEXT; dies; dies; weiter; Quelladresse des YK-Postens; weiter; dies; Ganzzeichen ykeeody: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.; dies; dorthin; POSTEN_ZURUECKNEHMEN__SCHLUSS; Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.; einsetzen; aktueller Ablesewert.; dies
f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	29	PATH|TARGET|NEXT|SOURCE|CONDITION|TRANSFER|LOCAL|GRADE|WHOLE|CONTINUE|ACTIVATE	SOURCE_TO_TARGET	Von der bezeichneten Quelle zur bezeichneten Zielstelle lesen.	SOURCE_ITEM+TARGET	vorigen Rücklauf wählen; Folgeposten an die bezeichnete Ziel-Unteradresse; voriger Lauf; überführen; Quelladresse des Folgepostens; Quelladresse des ROOT-Postens; dies; kurzer Bedingungsansatz des Folgepostens; EINGANGSBEDINGUNG; Laufbahn des Folgepostens; Lokalschluessel chda fuer A3_RIGHT_WHEEL_RING_TEXT; Folgeposten laenger an der Zieladresse halten; Bedingungsansatz des lokalen CHE-Postens; Quelladresse des ROOT-Postens; Lauf oder Bahn; Ganzzeichen oteody: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.; Lokalschluessel ytyd fuer A3_RIGHT_WHEEL_RING_TEXT; Lokalschluessel a fuer A3_RIGHT_WHEEL_RING_TEXT; fester Zustand.; diesen Folgeposten im selben Lauf weiterfuehren; Zieladresse des OKEOD-Postens; Folgeposten mit doppelter Quelladresse; Lokalschluessel cheteeser fuer A3_RIGHT_WHEEL_RING_TEXT; voriger Lauf; dies; Ganzzeichen okody: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.; dorthin; NAECHSTER_LANGSTUFENPOSTEN; NAECHSTER_LANGSTUFENPOSTEN
f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	F69_LEFT_WHEEL_NS	2	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	LANGSTUFE_SETZEN; davon
f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	F69_LEFT_WHEEL_NS	2	ACTIVATE|LOCAL	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Lokalschluessel okeo fuer A3_LEFT_RADIAL_SLOT_02; dies
f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	F69_LEFT_WHEEL_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Lokalschluessel ochoyk fuer A3_LEFT_RADIAL_SLOT_03
f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	F69_LEFT_WHEEL_NS	1	GRADE	GRADED_OR_QUANTIFIED_VALUE	Teilwert, Sollwert, Grad oder freigegebenen Wert des Platzes lesen.	QUANTITY+STATE_GRADE	lange oder volle Diagrammstufe; lokaler Namensrest yk/y.
f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	F69_LEFT_WHEEL_NS	1	CONDITION	CONDITION_ENTRY	Den Bedingungsansatz des sichtbaren Platzes setzen oder lesen.	LINK_SELECT+STATE_GRADE	Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.
f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	F69_LEFT_WHEEL_NS	1	GRADE|WHOLE	GRADED_OR_QUANTIFIED_VALUE	Teilwert, Sollwert, Grad oder freigegebenen Wert des Platzes lesen.	QUANTITY+STATE_GRADE	Ganzzeichen oeesy: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.
f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	F69_LEFT_WHEEL_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen ytody: Platz fest eingetragen.
f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	F69_LEFT_WHEEL_NS	1	ACTIVATE|WHOLE	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Ganzzeichen okody: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.
f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	F69_LEFT_WHEEL_NS	1	NEXT|WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen otody: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.
f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	F69_LEFT_WHEEL_NS	1	TARGET|ACTIVATE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Zieladresse des OKE-Postens
f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	F69_LEFT_WHEEL_NS	1	ACTIVATE|LOCAL	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Lokalschluessel okeod fuer A3_LEFT_RADIAL_SLOT_11
f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	F69_LEFT_WHEEL_NS	1	NEXT|GRADE	GRADED_OR_QUANTIFIED_VALUE	Teilwert, Sollwert, Grad oder freigegebenen Wert des Platzes lesen.	QUANTITY+STATE_GRADE	lokalen Folgeposten laenger halten
f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	F69_LEFT_WHEEL_NS	1	CONTINUE|NEXT	FOLLOWING_RELATION	Am Folgeposten dieselbe Reihe fortsetzen oder eine neue Bedingung ansetzen.	LINK_SELECT	Folgeposten kurz im selben Lauf weiterfuehren
f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	F69_LEFT_WHEEL_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen ykeydy: aktuelle Klasse fest.
f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	F69_LEFT_WHEEL_NS	1	ACTIVATE|LOCAL	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Lokalschluessel okeod fuer A3_LEFT_RADIAL_SLOT_15
f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	F69_LEFT_WHEEL_NS	1	SOURCE|TARGET	SOURCE_TO_TARGET	Von der bezeichneten Quelle zur bezeichneten Zielstelle lesen.	SOURCE_ITEM+TARGET	von der Quelladresse zur Zieladresse
f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	F69_LEFT_WHEEL_NS	1	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Lokalschluessel saiir fuer A3_LEFT_RADIAL_SLOT_17
f69v	f69v.21	A3_LEFT_RADIAL_SLOT_18	F69_LEFT_WHEEL_NS	1	SOURCE|CONTINUE|ACTIVATE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	den Lauf von der Quelladresse aktivieren
f69v	f69v.22	A3_LEFT_RADIAL_SLOT_19	F69_LEFT_WHEEL_NS	1	WHOLE	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	Ganzzeichen ykeody: Klassenplatz fest eingetragen.
f69v	f69v.23	A3_LEFT_RADIAL_SLOT_20	F69_LEFT_WHEEL_NS	1	SOURCE|WHOLE	ADDRESSED_ENTRY	Die Quell- oder Zieladresse des sichtbaren Platzes lesen.	SOURCE_ITEM_OR_TARGET	Ganzzeichen sarydy: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.
f69v	f69v.24	A3_LEFT_RADIAL_SLOT_21	F69_LEFT_WHEEL_NS	1	NEXT	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	diesen Folgeposten bearbeiten
f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	F69_LEFT_WHEEL_NS	2	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	LANGSTUFE_SETZEN; dies
f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	F69_LEFT_WHEEL_NS	2	LOCAL	LOCAL_NAMED_ENTRY	Den lokalen Schlüssel des sichtbaren Besitzers lesen oder kopieren.	OWNER+SOURCE_ITEM	KURZSTUFE_SETZEN; Lokalschluessel d fuer A3_LEFT_RADIAL_SLOT_23
f69v	f69v.27	A3_LEFT_RADIAL_SLOT_24	F69_LEFT_WHEEL_NS	1	ACTIVATE|LOCAL	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Lokalschluessel okeod fuer A3_LEFT_RADIAL_SLOT_24
f69v	f69v.28	A3_LEFT_RADIAL_SLOT_25	F69_LEFT_WHEEL_NS	1	ACTIVATE	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.
f69v	f69v.29	A3_LEFT_RADIAL_SLOT_26	F69_LEFT_WHEEL_NS	1	ACTIVATE|WHOLE	ACTION_OR_PATH	Den Posten setzen, halten, übertragen oder entlang seiner Bahn führen.	OPERATION+MEDIUM_FLOW	Ganzzeichen okeody: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.
