occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G669-T0070	f30r	f30r.12	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0071	f30r	f30r.6	5	ro	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	dchorol sho chor cho ro raiin dor chseeor dy	dchorol sho chor cho ro raiin dor chseeor dy	dchorol sho chor cho ro raiin dor chseeor dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0072	f31r	f31r.13	5	dals	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olsheor qoekedy otedy ykedy dals	olsheor qoekedy okedy ykedy dals	olsheor qoekedy okedy ykedy dals	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0073	f31r	f31r.2	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey daiin okeedy qokees s aiin shekeey qef	dcheey daiin okeedy qokees s aiin shckhey qef	dcheey daiin keedy qokees s aiin shekeey qef	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0074	f32v	f32v.3	4	dsho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	shor daiin chckhy dsho dain daiin s shokey ka	shor daiin chckhy dsho dain daiin s shokey ka	shor daiin chckhy dsho dain daiin s shokey ka	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0075	f34r	f34r.11	2	sh	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	qokeey sh kaldaiin cheky cthdaly otchedy chty s aiin	qokeey sh kaldaiin cheky cthdaly otchedy chty saiin	qokeey sh kal aiin cheky cthdaly otchedy chty saiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0076	f34r	f34r.15	4	shek	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sair chekar cheky shek cholchedy qokedy yk cheolchcthy	sair chekar cheky shek cholchedy qokedy yk cheolchcthy	sair chekar cheky shek cholche y qokedy yk cheolchcthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0077	f34v	f34v.6	2	shear	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar chedain	pchedar seear qokchdy qokees cheol ypchdaiin chedy lr ar chedain	pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar che ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0078	f38r	f38r.2	2	chodys	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okshey chodys ytoiin otaiin otaiin cthar	okseey chodys ytoiin otaiin otaiin cthar	okshey chodys ytoiin ot iin otaiin cthar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0079	f39v	f39v.8	7	shek	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oar aiin olkaiin olky dar ald shek chek qokchy dar ain	oekar aiin olkaiin olky dar ald shek chek qokchy dar ain	oekar aiin olkaiin olky dar ald shek chek qokchy dar ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0080	f3v	f3v.13	5	cthal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shar shkaiin qokchy yty cthal chky	shar shkaiin qokchy yty cthal chky	shar shkaiin qokch yty cthal chky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0081	f42r	f42r.12	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey chol shol chokaiin choeky d dain dal	dcheey chol shol chokaiin choeky dcky dain dal	dcheey chol shol chokaiin choeky d dain dal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0082	f43r	f43r.2	12	dals	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dal s	yteody teol ytedy ar chety dar aiir okal y aral otch y aiin alr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0083	f44v	f44v.10	5	cthal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	lsho qokchy tshy cphaiin cthal kal	lsho qokchy tshy cphaiin cthal kal	lsho qokchy tshy cphaiin cthal kal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0084	f46r	f46r.11	9	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchdair shd shep daiin shdy oedy qopchdy ldy shear opdarshdy s yfchedy	pchdair shd shepdaiin shdy oifhedy qopchdy ldy shear opdarshdy sayfchedy	pchdair shd shepdaiin shdy oe y qopch y ldy shear opdarshdy s a yfchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0085	f46r	f46r.2	8	sh	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy	rodaiin sheeoly qoor sheoteoly chckhy daiin sheksheet shedy xor aiin sheckhy	sodaiin sheeoly qoor sheoteoly chckhy daiin sh sheet shedy xor aiin sheckhy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0086	f46v	f46v.2	1	ytair	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	ytasr aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	ytair aiin otch okaly daiin qoke y otar ar oldy otedy saim okey tody daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0087	f47r	f47r.11	1	dsho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsho cphy daiin daiiny	dsho cphy daiin daiin y	dsho cphy daiin daiiny	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0088	f47v	f47v.1	6	sary	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	psheot cheor cholsho chopchy sal sary	psheot cheor cholsho chopchy sal sary	psheot cheor cholsho chopchy sal sary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0089	f47v	f47v.13	5	dcheey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshy daiin chdlety chaiin dcheey otald	dshy daiin chdlcty chaiin dcheey otald	dshy daiin chdlety chaiin dcheey otald	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0090	f47v	f47v.5	7	sary	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dsholy shees chor ody shy sy sary	dsholy shees chor ody shy sy sary	dsholy shees chor ody shy sy sary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0091	f48v	f48v.11	8	sary	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeedal chckhy ykal y tam or cheedls sary	y keedal chckhy ykal ytam or cheedls dary	ykeedal chckhy ykal ytam or cheedls sary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0092	f48v	f48v.4	7	alchdy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y kedy m	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y tedy m	dchedy teeddy otsh okeey ty otar alch y ytee y otee yke y m	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0093	f49r	f49r.3	1	dsho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsho dchor dchor daiin dor cheoraiin	dsho dchor dchor daiin dor cheo raiin	dsho dchor dchor daiin dor cheoraiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0094	f50r	f50r.1	2	olkair	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	psheor olkair olfchedy qopeeedar opchey dair o laiin chefchdy	psheor olkais olfchedy qopeeedar opchey dair olaiin chefchdy	psheor ol air olfche y qopeeedar opchey dair olaiin chefchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0095	f50r	f50r.6	2	shear	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky	ykain ssear olkchedy okal qotor cheeor olkady daiin qoky	ykain sheor olkche y okal qotor cheeor olkeedy daiin qoky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0096	f51r	f51r.2	3	ckhody	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheodaiin ckheody ckhody chody	dcheodaiin ckheody ckhody chody	dcheodaiin ckheody ckhod chody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0097	f51r	f51r.7	3	eeckhy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychos ar eeckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0098	f51v	f51v.2	2	ckhody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dshody ckhody qokol dykaiin chy qokey daiin cthy	dshody ckhody qokol dykaiin chy qokey daiin cthy	dshody ckhody qokol dykaiin chy qokey daiin cthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0099	f52r	f52r.1	3	ytair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tdokchcfhy ycphko ytair shar qofy daiin ypchy otchol dar yty	tdokchcfhy ycphko ytair shar qofydaiin ypchy otchol das yty	tdokchcfhy ycphko ytair shar qofydaiin ypchy otchol dar yty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0100	f52r	f52r.2	7	dals	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oty shor ykoldy qoky koldal oteees dals otar dl	oty shor ytoldy qoky koldal oteees dal s otar dl	oty shor ytoldy qoky koldal oteees dals otar dl	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0101	f52r	f52r.6	2	shedaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daiin shedaiin qodal dy chokam otchordy okchol do	daiin shedaiin qodal dy chokam otchordy okchol do	daiin shedaiin qodal dy chokam otchordy okchol do	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0102	f52r	f52r.7	3	dals	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoky qockhom dals shodaim tcham dody ykeey daig am	qokshy qockhom dals shodaim tchom dody ykeey daim am	qoky qockhom dals shodaim tcham dody ykeey daid a	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0103	f56r	f56r.12	1	sh	BOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	sh cho kchey qokokchy	sh cho kchey qokokchy	sh cho kchey qokokchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0104	f56v	f56v.7	1	kchokchy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kchokchy chol shol chol otchyd	kchokchy ckchol shol chol oteey d	kchokchy chol shol chol otchyd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0105	f58r	f58r.18	7	dalar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar shol cholraly cholaiin o aiin chaly dalar aiin okal otal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0106	f58v	f58v.29	5	dalar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polal keeo o leeckhey dalar ykeeody choar ckhar yfair alam	polal keeo oleeckhey dalar ykeeody choar ckhar yfair ylam	polal keeo oleeckhey alar ykeeody choar ckhar yfair alam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0107	f58v	f58v.36	8	dalar	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tcheody okeor ockhy qokal okal shokey qokeey dalar	tcheody okeor ockhy qokal okal shokey qokeey dalas	tcheody okeor ockhy qokal okal shokey qokeey alar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0108	f58v	f58v.37	9	dalar	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0109	f58v	f58v.39	4	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oshar qokain okam shear cher sarols	oshor qokain okam shear sher sarols	osh r qokain okam shear cher sarols	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0110	f66r	f66r.19	1	sh	ONLY	1	1	NONE	NONE	NONE	0	NONE	NO_MERGE_LABEL_OR_ONLY	1	sh	sh	sh	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0111	f66r	f66r.28	1	sh	ONLY	1	1	NONE	NONE	NONE	0	NONE	NO_MERGE_LABEL_OR_ONLY	1	sh	sh	sh	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0112	f66r	f66r.80	7	lkeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0113	f66v	f66v.3	6	okeedal	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytos s or sheeky okechdy okeedal dar otal chody cheky	ytos s ar sheeky okechdy okchdal dar otal chody cheky	ykeos s or sheeky okech y okchdal ar otal chody cheky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0114	f6r	f6r.3	6	ykeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	foeear kshor choky os cheoeees ykeor ytaiin dam	poeear kshor choky os cheoees ykeor ytaiin dar	poeear kshor choky os cheoeees ykeor ytaiin dam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0115	f76r	f76r.20	12	alchdy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	shedy qo che y lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0116	f76r	f76r.46	2	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	doin shear okedy otedy okedy lchedy chedy okar chedy otar ain	d in shear okedy otedy oke y lchedy chedy okar che y otar ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0117	f76r	f76r.8	3	okeedal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar oiin chekain oldy	qoaiin ches okeedal qoke qokee shedy chey lkeed key dar aiin chekain ldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0118	f77r	f77r.12	6	shedaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	solteedy qoteedy qodeedy chedaiin chedy shedaiin shealol ched	solteedy qoteedy qodeedy shedaiin chedy shedaiin sheol ol ched	soltee y qotee y qodeedy che aiin che y shedaiin sheolol che	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0119	f77r	f77r.21	7	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0120	f77r	f77r.24	6	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin dol shor cphey lfcheal shear qolchy	daiin dol shor cphey lfcheol shear qolchy	daiin dol shor cphey lfcheol shear qolchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0121	f77r	f77r.41	2	sh	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	daiin sh qolchey qotedy qotal r ain chl s arol	daiin sh qolchey qotedy qotal rain chlr arol	aiin sh qol che qotedy qotal r ain chl s rol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0122	f79r	f79r.1	5	shek	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	torain shedy pchor or shek otarpchdy opcholor otal shedy	torain shedy pchor or shek otar pchdy opcholor otal shedy	torain edypchor or shek otarpchdy opch lor otal shedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0123	f79r	f79r.11	6	shek	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shoy chedy tshey dshdy otchar shek chcthy otal ory	shoikhy chedy tshey dshdy otchar shek chcthy otal ory	shoy che y tshey dsh y otchar shek chcthy otal ory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0124	f79r	f79r.23	2	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	das shear qotaiin ol lkain otchedy or olkl o tshedy otory	dar shear qotaiin ol lkain otchedy or olkl otshedy otory	dar shear qotaiin ol lkain otched or olkl o tshedy otory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0125	f79r	f79r.36	9	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sol sheeol ol cheey os sheky sheol or shear oly	sol sheeol ol cheey os sheky sheol or shear oly	sol sheeol ol cheey os sheky she ol or shear oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0126	f79r	f79r.9	3	psheedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin shedy psheedy qokar sheol qolchey qoty qokal qokam	saiin shedy psheedy qokar sheol qolchey qoty qokal qokam	s iin she y peedy qokar sheol qolchey qoty qokal qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0127	f79v	f79v.28	6	olkair	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchey ksheol qokain ofchedy otalshdy olkair otaiin okeedy	pchey ksheol qokain ofchedy otalshdy olkair otaiin okeedy	pchey ksheol qokain ofchedy otalshdy ol air otaiin okeedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0128	f7r	f7r.2	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey keo r shor dold dchey kchey otchy cheody	dcheey keor shor dold dchey kchey otchy cheody	dcheey keo r shor dol dchey kchey otchy cheody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0129	f80v	f80v.40	6	tchar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokain ol cheeor olar chey tchar ol chedy qotal olchedy	qokain ol cheeor olar chey tchar ol chedy qotal olchedy	qokain ol cheeor olar chey tchar l chedy qotal olchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0130	f80v	f80v.43	6	dalar	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar ok ey dal ar shokal dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0131	f81v	f81v.1	9	shek	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	par shey keedy shekal dal dar ol pchedy shek dain ofal sheky	par shey keedy shekal dal ar ol pchedy shekdain ofal sheky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0132	f81v	f81v.3	6	shek	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	saiin daiin ol kee y oke y dykain shek chdy dalal oldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0133	f82r	f82r.32	2	shedaiin	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain	teoiin she daiin chckhey lchey lcheckhy sheey lr chey rain	teoiin she daiin chckhey lchey lcheckhy sheey lr chey r ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0134	f82r	f82r.6	4	shedaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	sor shedy qol shedaiin sheckhy okal sheky qotaiin chedol	sar shedy qol shedaiin sheckh okal sheky qotaiin ched l	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0135	f82v	f82v.28	2	olkair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tchal olkair sheeky qolchey qokar shey qokain otshedy	tchal olkair sheeky qolchey qokar shey qokain otshedy	tchal olkair sheeky qolchey qokar shey qokain otshedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0136	f83r	f83r.10	8	cthal	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam	olkeey rchs cheen ols aiin skal dain cthal saiin chky lal ram	olkeey rchs cheeb ols aiin skal dain cthalsaiin chky lal sam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0137	f83r	f83r.19	2	shedaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sor shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sar she aiin ockhey sain ched she y qetal dal she y shey l chedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0138	f83r	f83r.55	3	cthal	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sol rtain cthal	sol rtain cthol	sol r tain cth l	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0139	f85r1	f85r1.12	7	shedaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dxar am	t ain okeody lch y lkor oeeseary dar she aiin oto daiin lar am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0140	f85r2	f85r2.1	23	shedaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	odchdy otedy opoees ar chcthy otchdy otedy otar chepaiin otadar otodaiin opoiin otaiin qopchchs otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkech os aiin otchdy dar otees ofaiin chcphdar	odee y otedy opoees ar chcthy otchdy oto y otar chepaiin ot dar otodaiin opaiin otaiin qopchas otche y olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os iin otchdy dar otees ofaiin chcph ar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0141	f85r2	f85r2.11	3	shedaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soiis aiin shedaiin chokm	soiis aiin shedaiin chokcod	soiis aiin shedaiin chotg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0142	f85r2	f85r2.18	5	sary	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okees olaiin qokal chdy sary	okees olaiin qokal chdy sary	okees laiin qokal chdy sary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
