page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v45_token_glosses_de	v46_token_glosses_de	v46_working_translation_de	v45_unknown_tokens	v46_unknown_tokens	v46_complete
f111r	f111r.49	S	1	1	dcheey	EXACT_WHOLE	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	[dcheey:?] | [keeey:?] | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß am Ende des Grades | getrocknetes Drogenholz | [keeor:?] | heißer Ansatz am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen | Drogenholz, heiß am Gradende | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	eine Dosis vollständig trocknen und abschließen | [keeey:?] | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß am Ende des Grades | getrocknetes Drogenholz | [keeor:?] | heißer Ansatz am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen | Drogenholz, heiß am Gradende | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	eine Dosis vollständig trocknen und abschließen; [keeey:?]; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; bis zur Heizendstufe; getrocknetes Drogenholz; [keeor:?]; Ansatz auf Heizendstufe; Drogenholz, heiß am Gradende, abgeschlossen; Drogenholz, heiß am Gradende; heiß, Grad III; Grundansatz	3	2	0
f111v	f111v.11	S	1	3	shear	EXACT_WHOLE	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg	Eintrag: | Drogenholz, trocken gebunden, Form II | [shear:?] | Menge III | [sheear:?] | kalt im Zubereitungsrahmen, Grad II | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chedkain:?] | [shedaitain:?] | [shalg:?]	Eintrag: | Drogenholz, trocken gebunden, Form II | erste Fraktion bis zur Mittelstufe einweichen | Menge III | [sheear:?] | kalt im Zubereitungsrahmen, Grad II | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chedkain:?] | [shedaitain:?] | [shalg:?]	Eintrag: Drogenholz, trocken gebunden, Form II; erste Fraktion bis zur Mittelstufe einweichen; drei Teile; [sheear:?]; kalt im Zubereitungsrahmen, Grad II; Ansatz auf mittlerer Kühlstufe abgeschlossen; heiß, Grad II; [chedkain:?]; [shedaitain:?]; [shalg:?]	5	4	0
f111v	f111v.50	S	1	10	loeees	EXACT_WHOLE	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | stark erhitzt, Endstufe III | heiß im Zubereitungsrahmen, Grad II | vollständig getrocknete Kräutermischung | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loeees:?] | kalt im Zubereitungsrahmen, Grad II | Drogenportion	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | stark erhitzt, Endstufe III | heiß im Zubereitungsrahmen, Grad II | vollständig getrocknete Kräutermischung | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Charge Holzdrogenansatz der letzten Stufe | kalt im Zubereitungsrahmen, Grad II | Drogenportion	feucht, Grad III; [qoiiin:?]; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; erhitze bis Endstufe III; heiß im Zubereitungsrahmen, Grad II; vollständig getrocknete Kräutermischung; Drogenfraktion I; Grundansatz; Charge Holzdrogenansatz der letzten Stufe; kalt im Zubereitungsrahmen, Grad II; Drogenportion	2	1	0
f112v	f112v.35	S	1	1	pched	EXACT_WHOLE	pched shedain qokaiin okees chedy checkhy	[pched:?] | zwei Dosen bis zur Mittelstufe eingeweichter Droge | heiß, Grad III | Charge vollständig erhitzten Ansatzes | trocken in der Mitte des Grades, abgeschlossen | trockenes Arzneikompositum am Gradanfang	Pulver bis zur Mittelstufe trocknen und abschließen | zwei Dosen bis zur Mittelstufe eingeweichter Droge | heiß, Grad III | Charge vollständig erhitzten Ansatzes | trocken in der Mitte des Grades, abgeschlossen | trockenes Arzneikompositum am Gradanfang	Pulver bis zur Mittelstufe trocknen und abschließen; zwei Dosen bis zur Mittelstufe eingeweichter Droge; heiß, Grad III; Charge vollständig erhitzten Ansatzes; bis zur mittleren Trockenstufe gebracht; trockenes Arzneikompositum am Gradanfang	1	0	1
f113r	f113r.13	S	1	12	ro	EXACT_WHOLE	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	[polchor:?] | getrockneter Ansatz | kalt in der Mitte des Grades, abgeschlossen | [lkeches:?] | Holzdroge in der gebundenen Anschlussform | stark erhitzter Drogenstoff | [lkcheol:?] | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | [kotchy:?] | [lpchedy:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | [ro:?]	[polchor:?] | getrockneter Ansatz | kalt in der Mitte des Grades, abgeschlossen | [lkeches:?] | Holzdroge in der gebundenen Anschlussform | stark erhitzter Drogenstoff | [lkcheol:?] | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | [kotchy:?] | [lpchedy:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | Wurzelansatz	[polchor:?]; getrockneter Ansatz; bis zur mittleren Kühlstufe gebracht; [lkeches:?]; Holzdroge in der gebundenen Anschlussform; [lkcheol:?]; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; [kotchy:?]; [lpchedy:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; Wurzelansatz	6	5	0
f113r	f113r.35	S	1	2	sh	SH_READER_MERGE_BOTH_NOVEL	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	Eintrag: | [sh:?] | Samen-/Saatgutposten | vollständig eingeweichter Ansatz | [lkeeos:?] | Menge III | erhitze die Charge bis zur letzten Stufe | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I im Ansatz | Ansatz eines Arzneikompositums am Gradanfang | Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform | [qosain:?]	Eintrag: | einweichen | Samen-/Saatgutposten | vollständig eingeweichter Ansatz | [lkeeos:?] | Menge III | erhitze die Charge bis zur letzten Stufe | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I im Ansatz | Ansatz eines Arzneikompositums am Gradanfang | Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform | [qosain:?]	Eintrag: einweichen; vollständig eingeweichter Ansatz; [lkeeos:?]; drei Teile; erhitze die Charge bis zur letzten Stufe; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; kalt, Grad III; kalte Drogenfraktion I im Ansatz; heiße Drogenfraktion I im Ansatz; Ansatz eines Arzneikompositums am Gradanfang; Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform; [qosain:?]	3	2	0
f113r	f113r.36	S	1	1	dcheey	EXACT_WHOLE	dcheey sheody shedain	[dcheey:?] | angefeuchteter Ansatz, abgeschlossen | zwei Dosen bis zur Mittelstufe eingeweichter Droge	eine Dosis vollständig trocknen und abschließen | angefeuchteter Ansatz, abgeschlossen | zwei Dosen bis zur Mittelstufe eingeweichter Droge	eine Dosis vollständig trocknen und abschließen; angefeuchteter Ansatz, abgeschlossen; zwei Dosen bis zur Mittelstufe eingeweichter Droge	1	0	1
f113v	f113v.10	S	1	14	ro	EXACT_WHOLE	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	[polaiin:?] | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | [otedyar:?] | Rohdrogenfraktion I | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | erste Holzrohstofffraktion im Ansatz | Menge III | heiß und trocken in der Mitte des Grades | abgemessene Rohstoffmenge I | kalte Drogenportion im Ansatz | Drogenfraktion I | Trockenpulver-Ansatz, Form I | [ro:?]	[polaiin:?] | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | [otedyar:?] | Rohdrogenfraktion I | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | erste Holzrohstofffraktion im Ansatz | Menge III | heiß und trocken in der Mitte des Grades | abgemessene Rohstoffmenge I | kalte Drogenportion im Ansatz | Drogenfraktion I | Trockenpulver-Ansatz, Form I | Wurzelansatz	[polaiin:?]; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; [otedyar:?]; Rohdrogenfraktion I; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe gebracht; erste Holzrohstofffraktion im Ansatz; drei Teile; heiß und bis zur mittleren Trockenstufe; abgemessene Rohstoffmenge I; kalte Drogenportion im Ansatz; Drogenfraktion I; Trockenpulver-Ansatz, Form I; Wurzelansatz	3	2	0
f113v	f113v.31	S	1	4	shek	SHEK_ACTION	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral	Grad-/Maßwert IV | trockener Drogenstoff | [teeoar:?] | [shek:?] | getrocknetes Drogenholz | heiß, Grad III, im Ansatzrahmen | [chckhaiin:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III | [araral:?]	Grad-/Maßwert IV | trockener Drogenstoff | [teeoar:?] | bis zur Mittelstufe einweichen und erhitzen | getrocknetes Drogenholz | heiß, Grad III, im Ansatzrahmen | [chckhaiin:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III | [araral:?]	vier Maße; trockener Drogenstoff; [teeoar:?]; bis zur Mittelstufe einweichen und erhitzen; getrocknetes Drogenholz; Ansatz auf Heizstufe III; [chckhaiin:?]; kalt im Zubereitungsrahmen, Grad III; kalt im Zubereitungsrahmen, Grad III; [araral:?]	4	3	0
f113v	f113v.45	S	1	3	shear	EXACT_WHOLE	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram	[polaiin:?] | Grundauszug, Fraktion I | [shear:?] | [okeeeody:?] | [ls:?] | Drogenfraktion I | Drogenholz, heiß am Gradende | vollständig getrocknetes Pulverpräparat | heiß und trocken am Anfang des Grades, abgeschlossen | [ota:?] | ein Maß der ersten Drogenfraktion	[polaiin:?] | Grundauszug, Fraktion I | erste Fraktion bis zur Mittelstufe einweichen | [okeeeody:?] | [ls:?] | Drogenfraktion I | Drogenholz, heiß am Gradende | vollständig getrocknetes Pulverpräparat | heiß und trocken am Anfang des Grades, abgeschlossen | [ota:?] | ein Maß der ersten Drogenfraktion	[polaiin:?]; Grundauszug, Fraktion I; erste Fraktion bis zur Mittelstufe einweichen; [okeeeody:?]; [ls:?]; Drogenfraktion I; Drogenholz, heiß am Gradende; vollständig getrocknetes Pulverpräparat; heiß und angetrocknet; [ota:?]; ein Maß der ersten Drogenfraktion	5	4	0
f114v	f114v.37	S	1	1	dcheey	EXACT_WHOLE	dcheey ol cheodaiiin qokar otaiin otal o kaiin chey tar arody	[dcheey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheodaiiin:?] | heiße Drogenfraktion I | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Ansatz auf Heizstufe III | heiß, Grad III | trocken in der Mitte des Grades | kalte Drogenfraktion I | [arody:?]	eine Dosis vollständig trocknen und abschließen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheodaiiin:?] | heiße Drogenfraktion I | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Ansatz auf Heizstufe III | heiß, Grad III | trocken in der Mitte des Grades | kalte Drogenfraktion I | [arody:?]	eine Dosis vollständig trocknen und abschließen; Grundansatz; [cheodaiiin:?]; heiße Drogenfraktion I; kalt im Zubereitungsrahmen, Grad III; Rohstoff I, leicht gekühlt im Ansatz; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe; kalte Drogenfraktion I; [arody:?]	3	2	0
f114v	f114v.38	S	1	8	dals	EXACT_WHOLE	oteey okedaiin otaiin qotchey qoteeody otaiin okal dals	kalter Ansatz am Ende des Grades | [okedaiin:?] | kalt im Zubereitungsrahmen, Grad III | kalt und trocken in der Mitte des Grades | [qoteeody:?] | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [dals:?]	kalter Ansatz am Ende des Grades | [okedaiin:?] | kalt im Zubereitungsrahmen, Grad III | kalt und trocken in der Mitte des Grades | [qoteeody:?] | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | eine Charge Rohdroge I abmessen	Ansatz auf Kühlendstufe; [okedaiin:?]; kalt im Zubereitungsrahmen, Grad III; kalt und bis zur mittleren Trockenstufe; [qoteeody:?]; kalt im Zubereitungsrahmen, Grad III; Rohstoff I, leicht erhitzt im Ansatz; eine Charge Rohdroge I abmessen	3	2	0
f115r	f115r.12	S	1	8	ro	EXACT_WHOLE	dsheo qokeedaiin qokechdy qodaiin or chol o ro chey	[dsheo:?] | [qokeedaiin:?] | erhitze und trockne bis zum Abschluss | Qualitätsgrad III | Drogenportion | trocken; nominal trockenes Gut/Material | Trockengut im Ansatz | [ro:?] | trocken in der Mitte des Grades	[dsheo:?] | [qokeedaiin:?] | erhitze und trockne bis zum Abschluss | Qualitätsgrad III | Drogenportion | trocken; nominal trockenes Gut/Material | Trockengut im Ansatz | Wurzelansatz | trocken in der Mitte des Grades	[dsheo:?]; [qokeedaiin:?]; erhitze und trockne bis zum Abschluss; Stufe III; Drogenportion; Trockengut im Ansatz; Wurzelansatz; bis zur mittleren Trockenstufe	3	2	0
f115r	f115r.5	S	1	11	ro	EXACT_WHOLE	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	trockne hiervon vollständig und stelle es fertig | abgemessene Trockenfraktion I, Mittelstufe | Charge vollständig erhitzten Drogenstoffs | Einweichung vollständig abgeschlossen | Qualitätsgrad II | kalt am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | erhitze bis zur Endstufe und schließe ab | getrocknete Holzfraktion I | kalt und trocken in der Mitte des Grades, abgeschlossen | [ro:?]	trockne hiervon vollständig und stelle es fertig | abgemessene Trockenfraktion I, Mittelstufe | Charge vollständig erhitzten Drogenstoffs | Einweichung vollständig abgeschlossen | Qualitätsgrad II | kalt am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | erhitze bis zur Endstufe und schließe ab | getrocknete Holzfraktion I | kalt und trocken in der Mitte des Grades, abgeschlossen | Wurzelansatz	trockne hiervon vollständig und stelle es fertig; abgemessene Trockenfraktion I, Mittelstufe; Charge vollständig erhitzten Drogenstoffs; Einweichung vollständig abgeschlossen; Stufe II; bis zur Kühlendstufe gebracht; bis zur mittleren Heizstufe gebracht; erhitze bis zur Endstufe und schließe ab; getrocknete Holzfraktion I; kalt und bis zur mittleren Trockenstufe gebracht; Wurzelansatz	1	0	1
f116r	f116r.1	S	1	6	shear	EXACT_WHOLE	kchdpy shey qokain otalshdy qoteey shear ain or llory earamom	[kchdpy:?] | feucht in der Mitte des Grades | heiß, Grad II | [otalshdy:?] | kalt am Ende des Grades | [shear:?] | Menge-/Klassenwert II | Drogenportion | [llory:?] | [earamom:?]	[kchdpy:?] | feucht in der Mitte des Grades | heiß, Grad II | [otalshdy:?] | kalt am Ende des Grades | erste Fraktion bis zur Mittelstufe einweichen | Menge-/Klassenwert II | Drogenportion | [llory:?] | [earamom:?]	[kchdpy:?]; bis zur mittleren Einweichstufe; heiß, Grad II; [otalshdy:?]; bis zur Kühlendstufe; erste Fraktion bis zur Mittelstufe einweichen; zwei Teile; Drogenportion; [llory:?]; [earamom:?]	5	4	0
f116r	f116r.34	S	1	4	shek	SHEK_ACTION	qokain ar raiin shek okain y r shey qolchey okaiin shckhy qokam	heiß, Grad II | Drogenfraktion I | Wurzel, Typ/Charge III | [shek:?] | heiß im Zubereitungsrahmen, Grad II | Eintragsteil abgeschlossen | Wurzel | feucht in der Mitte des Grades | gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: feucht, Gradanfang | nimm ein Maß und erhitze es	heiß, Grad II | Drogenfraktion I | Wurzel, Typ/Charge III | bis zur Mittelstufe einweichen und erhitzen | heiß im Zubereitungsrahmen, Grad II | Eintragsteil abgeschlossen | Wurzel | feucht in der Mitte des Grades | gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: feucht, Gradanfang | nimm ein Maß und erhitze es	heiß, Grad II; Drogenfraktion I; Wurzel, Typ/Charge III; bis zur Mittelstufe einweichen und erhitzen; heiß im Zubereitungsrahmen, Grad II; Wurzel; bis zur mittleren Einweichstufe; gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab; Ansatz auf Heizstufe III; Arzneikompositum: feucht, Gradanfang; nimm ein Maß und erhitze es	1	0	1
f116r	f116r.43	S	1	4	shear	EXACT_WHOLE	as ar al shear teey chcphy rain cphan ydar oty shey qokam	ein gleicher Teil der Arzneispecies | Drogenfraktion I | Rohstoffklasse I | [shear:?] | kalt am Ende des Grades | [chcphy:?] | Wurzeldroge in Charge II | [cphan:?] | [ydar:?] | kalter Ansatz am Anfang des Grades | feucht in der Mitte des Grades | nimm ein Maß und erhitze es	ein gleicher Teil der Arzneispecies | Drogenfraktion I | Rohstoffklasse I | erste Fraktion bis zur Mittelstufe einweichen | kalt am Ende des Grades | [chcphy:?] | Wurzeldroge in Charge II | [cphan:?] | [ydar:?] | kalter Ansatz am Anfang des Grades | feucht in der Mitte des Grades | nimm ein Maß und erhitze es	ein gleicher Teil der Arzneispecies; Drogenfraktion I; Rohstoff I; erste Fraktion bis zur Mittelstufe einweichen; bis zur Kühlendstufe; [chcphy:?]; Wurzeldroge in Charge II; [cphan:?]; [ydar:?]; kalter Ansatz am Anfang des Grades; bis zur mittleren Einweichstufe; nimm ein Maß und erhitze es	4	3	0
f11r	f11r.6	H	1	1	odl	EXACT_WHOLE	odl d s y otol chaiin ykchor dair chody cthy s daiin	[odl:?] | Dosis | Samen-/Saatgutposten | Eintragsteil abgeschlossen | kaltes Zubereitungsgut | trocken, Grad III | erhitze hiervon den Pflanzenteil | abgemessene Fraktion II | Trockenansatz, abgeschlossen | CTH-Drogenmaterial | Samen-/Saatgutposten | Grad-/Maßwert III	Holzdroge im Ansatz abmessen | Dosis | Samen-/Saatgutposten | Eintragsteil abgeschlossen | kaltes Zubereitungsgut | trocken, Grad III | erhitze hiervon den Pflanzenteil | abgemessene Fraktion II | Trockenansatz, abgeschlossen | CTH-Drogenmaterial | Samen-/Saatgutposten | Grad-/Maßwert III	Holzdroge im Ansatz abmessen; Dosis; Samen-/Saatgutposten; kaltes Zubereitungsgut; trocken, Grad III; erhitze hiervon den Pflanzenteil; abgemessene Fraktion II; Trockenansatz, abgeschlossen; Krautdroge; Samen-/Saatgutposten; drei Maße	1	0	1
f13r	f13r.3	H	1	5	oeees	EXACT_WHOLE	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	Samen-/Saatgutposten | Eintragsteil abgeschlossen | abgemessener Pflanzenteil | feucht, Grad III | [oeees:?] | [ykor:?] | Pflanzen-/Reproduktionsteil | [ytshy:?] | Eintrag/Bezug: heiß-trocken am Gradanfang | heiß und trocken am Anfang des Grades | abgemessene Fraktion I	Samen-/Saatgutposten | Eintragsteil abgeschlossen | abgemessener Pflanzenteil | feucht, Grad III | Ansatzcharge der letzten Stufe | [ykor:?] | Pflanzen-/Reproduktionsteil | [ytshy:?] | Eintrag/Bezug: heiß-trocken am Gradanfang | heiß und trocken am Anfang des Grades | abgemessene Fraktion I	Samen-/Saatgutposten: abgemessener Pflanzenteil; feucht, Grad III; Ansatzcharge der letzten Stufe; [ykor:?]; Pflanzenteil; [ytshy:?]; Eintrag/Bezug: heiß-trocken am Gradanfang; heiß und angetrocknet; abgemessene Fraktion I	3	2	0
f15v	f15v.1	H	1	2	orshy	EXACT_WHOLE	poror orshy choiin dtchan opchordy	[poror:?] | [orshy:?] | trockene Zubereitungsform III | [dtchan:?] | [opchordy:?]	[poror:?] | eine Portion leicht einweichen und abschließen | trockene Zubereitungsform III | [dtchan:?] | [opchordy:?]	[poror:?]; eine Portion leicht einweichen und abschließen; trockene Zubereitungsform III; [dtchan:?]; [opchordy:?]	4	3	0
f16r	f16r.6	H	1	3	oeees	EXACT_WHOLE	oshaiin dyky oeees deeeod aiin d toaiin	[oshaiin:?] | [dyky:?] | [oeees:?] | [deeeod:?] | Menge III | Dosis | [toaiin:?]	[oshaiin:?] | [dyky:?] | Ansatzcharge der letzten Stufe | [deeeod:?] | Menge III | Dosis | [toaiin:?]	[oshaiin:?]; [dyky:?]; Ansatzcharge der letzten Stufe; [deeeod:?]; drei Teile; Dosis; [toaiin:?]	5	4	0
f16v	f16v.11	H	1	1	okytaiin	EXACT_WHOLE	okytaiin chkchy saiin	[okytaiin:?] | trocknen, erhitzen, erneut trocknen und abschließen | Samen/Saatgut, Typ/Charge III	erhitzten Ansatz in Grundform auf Kältestufe III bringen | trocknen, erhitzen, erneut trocknen und abschließen | Samen/Saatgut, Typ/Charge III	erhitzten Ansatz in Grundform auf Kältestufe III bringen; trocknen, erhitzen, erneut trocknen und abschließen; Samen/Saatgut, Typ/Charge III	1	0	1
f17r	f17r.2	H	1	5	ckhody	EXACT_WHOLE	ydair choky okshy qodar ckhody dor otchol qodcthy ods	davon zwei Teile der Fraktion | heiß-trockene Zubereitung, Grundform | heiß-feuchter Ansatz am Anfang des Grades | [qodar:?] | [ckhody:?] | miss eine Portion Droge ab | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	davon zwei Teile der Fraktion | heiß-trockene Zubereitung, Grundform | heiß-feuchter Ansatz am Anfang des Grades | [qodar:?] | Arzneikompositum ansetzen und fertigstellen | miss eine Portion Droge ab | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	davon zwei Teile der Fraktion; heiß-trockene Zubereitung, Grundform; heiß-feuchter Ansatz am Anfang des Grades; [qodar:?]; Arzneikompositum ansetzen und fertigstellen; miss eine Portion Droge ab; kalt-trockener Zubereitungsstoff; [qodcthy:?]; [ods:?]	4	3	0
f17v	f17v.10	H	1	1	oytor	EXACT_WHOLE	oytor okeor okar okol daiir ar	[oytor:?] | eine Portion Ansatz bis zur Mittelstufe erhitzen | heiße Drogenfraktion I im Ansatz | heißer Ansatzstoff | abgemessene Fraktion III | Drogenfraktion I	eine Portion Ansatz in Grundform abkühlen | eine Portion Ansatz bis zur Mittelstufe erhitzen | heiße Drogenfraktion I im Ansatz | heißer Ansatzstoff | abgemessene Fraktion III | Drogenfraktion I	eine Portion Ansatz in Grundform abkühlen; eine Portion Ansatz bis zur Mittelstufe erhitzen; heiße Drogenfraktion I im Ansatz; heißer Ansatzstoff; abgemessene Fraktion III; Drogenfraktion I	1	0	1
f17v	f17v.13	H	1	1	ykeor	YKEOR_ACTION	ykeor chol chol cthol chkor sheol	[ykeor:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | eine Portion heiß getrocknete Droge | feuchtes Material	erhitze hiervon eine Portion bis zur Mittelstufe | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | eine Portion heiß getrocknete Droge | feuchtes Material	erhitze hiervon eine Portion bis zur Mittelstufe; Trockengut; Trockengut; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; eine Portion heiß getrocknete Droge; feuchtes Material	1	0	1
f18r	f18r.13	H	1	4	cthal	EXACT_WHOLE	or shaiin cthar cthal okal dar	Drogenportion | feucht, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [cthal:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Fraktion I	Drogenportion | feucht, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | Kraut- oder Blattdroge aus Rohdroge I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Fraktion I	Drogenportion; feucht, Grad III; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; Kraut- oder Blattdroge aus Rohdroge I; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Fraktion I	1	0	1
f18v	f18v.3	H	1	1	orshy	EXACT_WHOLE	orshy qoky qoky chkchy qokshy qokam	[orshy:?] | heiß am Anfang des Grades | heiß am Anfang des Grades | trocknen, erhitzen, erneut trocknen und abschließen | heiß und feucht am Anfang des Grades | nimm ein Maß und erhitze es	eine Portion leicht einweichen und abschließen | heiß am Anfang des Grades | heiß am Anfang des Grades | trocknen, erhitzen, erneut trocknen und abschließen | heiß und feucht am Anfang des Grades | nimm ein Maß und erhitze es	eine Portion leicht einweichen und abschließen; leicht erhitzt; leicht erhitzt; trocknen, erhitzen, erneut trocknen und abschließen; heiß und leicht angefeuchtet; nimm ein Maß und erhitze es	1	0	1
f18v	f18v.8	H	1	2	sh	SH_ACTION	tolol sh cphoy daror ddy ytor ykam	[tolol:?] | [sh:?] | [cphoy:?] | [daror:?] | [ddy:?] | [ytor:?] | [ykam:?]	[tolol:?] | einweichen | [cphoy:?] | [daror:?] | [ddy:?] | [ytor:?] | [ykam:?]	[tolol:?]; einweichen; [cphoy:?]; [daror:?]; [ddy:?]; [ytor:?]; [ykam:?]	7	6	0
f19r	f19r.10	H	1	5	chordy	EXACT_WHOLE	daiin cthor chol ykchor chordy	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken; nominal trockenes Gut/Material | erhitze hiervon den Pflanzenteil | [chordy:?]	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken; nominal trockenes Gut/Material | erhitze hiervon den Pflanzenteil | Pflanzenteil fertigstellen	drei Maße; Drogenteil/-portion; Portion Blatt-/Krautdroge; Trockengut; erhitze hiervon den Pflanzenteil; Pflanzenteil fertigstellen	1	0	1
f19r	f19r.12	H	1	4	daiinol	EXACT_WHOLE	ykchor chor daiin daiinol	erhitze hiervon den Pflanzenteil | Pflanzen-/Reproduktionsteil | Menge/Portion III | [daiinol:?]	erhitze hiervon den Pflanzenteil | Pflanzen-/Reproduktionsteil | Menge/Portion III | drei Dosen Drogenstoff abmessen	erhitze hiervon den Pflanzenteil; Pflanzenteil; Menge/Portion III; drei Dosen Drogenstoff abmessen	1	0	1
