page	locus	edition	source_group_count	raw_grouped_line	ascii_fragment_count	current_clean_count	flat_matches_current	zero_fragment_groups	multi_fragment_groups
f76r	f76r.16	ZL3b	11	qotes.chedy.shckhy.qokeey.okeey.kain.checkhy.qokeedy.qotey.qotain.chekair	11	11	1	0	0
f76r	f76r.16	IT2a	11	qotes.chedy.shckhy.qokeey.okeey.kain.checkhy.qokeedy.qotey.qotain.chekear	11	11	1	0	0
f76r	f76r.16	RF1b	11	qotes.chedy.shckhy.qokeey.okeey.kain.checkhy.qokeed@222;.qotey.qotain.chekear	11	11	1	0	0
f76r	f76r.17	ZL3b	12	chey.chckh.shey.qeeey.chol.lkain.shedy.qokeedy.okain.chedy.okeed.qokaloro	12	12	1	0	0
f76r	f76r.17	IT2a	12	chey.chckh.shey.qeeey.chol.lkain.shedy.qokeedy.okain.chedy.okeed.qokaloro	12	12	1	0	0
f76r	f76r.17	RF1b	12	chey.chckh.shey.qeeey.chol.lkain.shedy.qokeedy.okain.chedy.okeed.qokaloro	12	12	1	0	0
f76r	f76r.18	ZL3b	1	o	1	1	1	0	0
f76r	f76r.18	IT2a	1	o	1	1	1	0	0
f76r	f76r.18	RF1b	1	o	1	1	1	0	0
f76r	f76r.19	ZL3b	11	dcheedy.qolchey.qokeey.qokeey.chedy.qokar.shedy.shedy.lshedy.qolchedy.otedyl	11	11	1	0	0
f76r	f76r.19	IT2a	11	dcheedy.qolchey.qokeey.qokeey.chedy.qokar.shedy.shedy.lshedy.qolchedy.otedyl	11	11	1	0	0
f76r	f76r.19	RF1b	11	dcheedy.qolchey.qokeey.qokee@222;.chedy.qokar.shedy.she@152;y.lshedy.qolchedy.otedyl	12	12	1	0	1
f76r	f76r.20	ZL3b	12	dshedy.qo.chedy.lchedy.qokey.qolchey.qotain.chckhy.shckhy.lchar.okar.alchdy	12	12	1	0	0
f76r	f76r.20	IT2a	12	dshedy.qo.chedy.lchedy.qokey.qolchey.qotain.chckhy.shckhy.lchar.okar.alchdy	12	12	1	0	0
f76r	f76r.20	RF1b	12	@152;shedy.qo.che@152;y.lchedy.qokey.qolchey.qotain.chckhy.shckhy.lchar.okar.alchdy	13	13	1	0	1
f76r	f76r.21	ZL3b	12	qokch[s:?]dy.okeey,lchedy.qo.olain.ot.shedy.qotaly.dar.sain.shedy.oleeed	12	12	1	0	0
f76r	f76r.21	IT2a	11	qokchsdy.okeey.lchedy.qo.olain.otshedy.qotaly.dar.sain.shedy.oleeed	11	11	1	0	0
f76r	f76r.21	RF1b	12	qokch@206;dy.okeey.lchedy.qo.olain.ot.{ch'}edy.qotaly.dar.sain.shedy.oleeed	13	13	1	0	1
f76r	f76r.22	ZL3b	1	l	1	1	1	0	0
f76r	f76r.22	IT2a	1	l	1	1	1	0	0
f76r	f76r.22	RF1b	1	l	1	1	1	0	0
f76r	f76r.23	ZL3b	13	sheedy.qokedy.chedy.chedy.qokain.chckhy.olchy.l,ain.shedy.olaiin.chedy,qokey	13	13	1	0	0
f76r	f76r.23	IT2a	13	sheedy.qokedy.chedy.chedy.qokain.chckhy.olchy.l.ain.shedy.olain.chedy.qokey	13	13	1	0	0
f76r	f76r.23	RF1b	13	sheedy.qokedy.chedy.che@152;y.qokain.chckhy.olchy.l.ain.shedy.olaiin.chedy.qokey	14	14	1	0	1
f76r	f76r.24	ZL3b	12	dalshedy.qol,sheedy.qokaldy.chepy.dain.alolor.olain.chedy.shecthy.qokey.lor	12	12	1	0	0
f76r	f76r.24	IT2a	12	dalshedy.qol.sheedy.qokaldy.chepy.dain.alolor.olain.chedy.shecthy.qokeey.lor	12	12	1	0	0
f76r	f76r.24	RF1b	11	dalshedy.qol{ch'}eedy.qokaldy.chepy.dain.alolor.olain.chedy.shecthy.qokey.lar	11	11	1	0	0
f76r	f76r.25	ZL3b	14	qoloin.chey.qokeey.lchedy.chckhy.chey,ky.chey.qolal.lklchey.lchedy.chey.llaiir,y	14	14	1	0	0
f76r	f76r.25	IT2a	14	qaloin.chey.qokeey.lchedy.chckhy.chey.ky.chey.qolal.lkl.chey.lchedy.chey.llaiiry	14	14	1	0	0
f76r	f76r.25	RF1b	13	qal@221;in.chey.qokeey.lchedy.chcthy.cheyky.chey.qolal.lkl,chey.lchedy.chey.llaiiry	14	14	1	0	1
f76r	f76r.26	ZL3b	14	shedal.shey.qokey.qolchedy.qolain.ain.chey.qokaiin.okain.cheedy.lchey,l,oly.dy	14	14	1	0	0
f76r	f76r.26	IT2a	13	shedal.shey.qokey.qolchedy.qolain.ain.chey.qokaiin.okain.cheedy.lchey.loly.sy	13	13	1	0	0
f76r	f76r.26	RF1b	12	shedal.shey.qoke@222;.qolche@152;y.qolain.ain.chey.qotaiin.okain.cheedy.lcheyloly.dy	13	13	1	0	1
f76r	f76r.27	ZL3b	1	k	1	1	1	0	0
f76r	f76r.27	IT2a	1	k	1	1	1	0	0
f76r	f76r.27	RF1b	1	k	1	1	1	0	0
f76r	f76r.28	ZL3b	13	soin.sheey.chear.ol,aiin.chodaiin.qokaiin.chey.qokalchey.dal,chdy.dal.ytal	13	13	1	0	0
f76r	f76r.28	IT2a	13	soin.sheey.chear.ol.aiin.chodaiin.qokaiin.chey.qokalchey.dal.chdy.dal.ytal	13	13	1	0	0
f76r	f76r.28	RF1b	13	s@221;in.shee@222;.chear.ol.aiin.chodaiin.qokaiin.chey.qokalchey.dal.chdy.dal.ytal	14	14	1	0	1
f76r	f76r.29	ZL3b	14	qokar.shedy.shedy.qokar.shedy.qokain.dar.shey.lshcthy.okar.okain.y,laiin,y	14	14	1	0	0
f76r	f76r.29	IT2a	13	qokar.shedy.shedy.qokar.shedy.qokain.dar.shey.lshcthy.okar.okain.ylaiin.y	13	13	1	0	0
f76r	f76r.29	RF1b	12	qokar.{ch'}edy.shedy.qokar.she@152;y.qokain.d@221;r.{ch'}ey.lshcthy.okar.okain.ylaiiny	14	14	1	0	2
f76r	f76r.30	ZL3b	12	darchey.cheolchey.shcthy.chedy.qo.qokey.dalaiin.sheeky.qokain.olky.sain.chy	12	12	1	0	0
f76r	f76r.30	IT2a	12	darchey.cheolchey.shcthy.chedy.qo.qokey.dalaiin.sheeky.qokain.olky.sain.chy	12	12	1	0	0
f76r	f76r.30	RF1b	12	darchey.cheolchey.shcth@222;.chedy.qo.qokey.dalaiin.sheeky.qokain.olky.sain.chy	12	12	1	0	0
f76r	f76r.31	ZL3b	1	r	1	1	1	0	0
f76r	f76r.31	IT2a	1	r	1	1	1	0	0
f76r	f76r.31	RF1b	1	r	1	1	1	0	0
f76r	f76r.32	ZL3b	14	che[o:a],r.ain.okaiin.dain.chey.dalshedy.qokaiin.che[o:a]l.shy.chedy.rain.chedy.shy	14	14	1	0	0
f76r	f76r.32	IT2a	14	cheor.ain.okaiin.dain.chey.dal.shedy.qokaiin.cheol.shy.chedy.rain.chedy.shy	14	14	1	0	0
f76r	f76r.32	RF1b	13	chear.ain.okaiin.dain.chey.dalshedy.qokaiin.che@221;l.shy.chedy.@206;ain.che@152;y.{ch'}y	15	15	1	0	2
f76r	f76r.33	ZL3b	16	qokedy.lkey.kal.shedy.qopchey.qo,l,pchedy.okchy.chckhy.shey.lol.r,ol.sheey.dar	16	16	1	0	0
f76r	f76r.33	IT2a	14	qokedy.lkey.kal.shedy.qopchey.qol.pchedy.okchy.chckhy.shey.lol.ral.sheey.dar	14	14	1	0	0
f76r	f76r.33	RF1b	15	qokedy.lkey.kal.she@152;y.qopchey.qol.pchedy.okchy.chckhy.shey.lol.r.al.sheey.dar	16	16	1	0	1
f76r	f76r.34	ZL3b	12	cheor.shey.qoolkal,shedy.shedy.shey.shedy.ollchy.shlches.shcthy.sain.oly	12	12	1	0	0
f76r	f76r.34	IT2a	12	cheor.shey.qoolkal.shedy.shedy.shey.shedy.ollchy.shlches.shcthy.sain.oly	12	12	1	0	0
f76r	f76r.34	RF1b	12	chear.{ch'}ey.qo@221;lkal.shedy.shedy.shey.shedy.ollchy.shlches.shcthy.sain.oly	13	13	1	0	1
f76r	f76r.35	ZL3b	12	sain.shedy.lshey.qokal.chcthy.okeolor.cheol.otar.chedy.qol.chcthy.chckhy	12	12	1	0	0
f76r	f76r.35	IT2a	12	saiin.shedy.lshey.qokal.chcthy.okeolor.cheol.otar.chedy.qol.chcthy.chckhy	12	12	1	0	0
f76r	f76r.35	RF1b	12	sain.{ch'}edy.lshey.qokal.chcthy.okeolor.cheol.otar.chedy.qol.chcthy.chckhy	12	12	1	0	0
f76r	f76r.36	ZL3b	15	qok[a:o]l.shedy.sheol.cheol.alshy.chol,chdy.talor.ol,alor.chol.okeor,ar,o.oly	15	15	1	0	0
f76r	f76r.36	IT2a	13	qokal.shedy.sheol.cheal.alshy.chol.chdy.talor.olalor.chol.okeyr.ar.oly	13	13	1	0	0
f76r	f76r.36	RF1b	14	qokal.{ch'}edy.{ch'}eol.cheal.alshy.cholchdy.talor.ol.alor.chol.oke@221;r.ar.o.ol@222;	15	15	1	0	1
f76r	f76r.37	ZL3b	1	s	1	1	1	0	0
f76r	f76r.37	IT2a	1	s	1	1	1	0	0
f76r	f76r.37	RF1b	1	s	1	1	1	0	0
f76r	f76r.38	ZL3b	6	oteey.lchey.chey.olsheol.qokal.chal	6	6	1	0	0
f76r	f76r.38	IT2a	6	oteey.lchey.chey.olsheol.qokal.chal	6	6	1	0	0
f76r	f76r.38	RF1b	6	otee@222;.lchey.chey.olsheol.qokal.chal	6	6	1	0	0
f77r	f77r.9	ZL3b	9	poldarais,ol.qokol.chey.qopchedy.qopchedy.dylches.olkedy.loly	9	9	1	0	0
f77r	f77r.9	IT2a	10	pol.darair.ol.qokol.chey.qopchedy.qopchedy.dylches.olkedy.loly	10	10	1	0	0
f77r	f77r.9	RF1b	8	poldarairol.qokol.chey.qopchedy.qopchedy.dylches.olkedy.loly	8	8	1	0	0
f77r	f77r.10	ZL3b	10	tolchd,ar.shey.qotaiin.qotedy.qokol.chdy.qokain.chetey.sal	10	10	1	0	0
f77r	f77r.10	IT2a	11	tol.chd.ar.shey.qotaiin.qotedy.qokol.chdy.qokain.chetey.sal	11	11	1	0	0
f77r	f77r.10	RF1b	9	tolch@152;ar.shey.qotaiin.qotedy.qokol.chdy.qokain.chetey.sal	10	10	1	0	1
f77r	f77r.11	ZL3b	9	qoteedy.qokaiin.shedy.chol.shedy.shcthey.qokeedy.oteedy.cham	9	9	1	0	0
f77r	f77r.11	IT2a	9	qoteedy.qokaiin.shedy.chol.shedy.shcthey.qokeedy.oteedy.cham	9	9	1	0	0
f77r	f77r.11	RF1b	9	qoteedy.qokaiin.shedy.chol.she@152;y.shcthey.qokeedy.oteedy.cham	10	10	1	0	1
f77r	f77r.12	ZL3b	8	solteedy.qoteedy.qodeedy.chedaiin.chedy.shedaiin.she[a:o]lol.ched	8	8	1	0	0
f77r	f77r.12	IT2a	9	solteedy.qoteedy.qodeedy.shedaiin.chedy.shedaiin.sheol.ol.ched	9	9	1	0	0
f77r	f77r.12	RF1b	8	soltee@152;y.qotee@152;y.qodeedy.che@152;aiin.che@152;y.shedaiin.sheolol.che@152;	12	12	1	0	4
f77r	f77r.13	ZL3b	10	qokeedy.qol,sheedy.shol.tedy.chedy.lsheedy.qokedy.qolal.chedy	10	10	1	0	0
f77r	f77r.13	IT2a	9	qokeedy.qolsheedy.shol.tedy.chedy.lsheedy.qokedy.qolal.chedy	9	9	1	0	0
f77r	f77r.13	RF1b	11	qokeedy.qol.{ch'}eedy.shol.tedy.che@152;y.lshee@152;y.qoke@152;y.qol,al.chedy	14	14	1	0	3
f77r	f77r.14	ZL3b	8	sokcheey.sain.sheeol.qoteedy.qokaiin.shedy.qokeedy.qotedy	8	8	1	0	0
f77r	f77r.14	IT2a	8	sokcheey.sain.sheeol.qoteedy.qokaiin.shedy.qokeedy.qotedy	8	8	1	0	0
f77r	f77r.14	RF1b	8	sokcheey.sain.sheeol.qoteedy.qokaiin.{ch'}edy.qokeedy.qote@152;y	9	9	1	0	1
f77r	f77r.15	ZL3b	10	qokeedy.shedy.qotol.shedy.qokaiin.sheety.qokeed,y.lchedy,lol	10	10	1	0	0
f77r	f77r.15	IT2a	9	qokeedy.shedy.qotol.shedy.qokaiin.sheety.qokeedy.lchedy.lol	9	9	1	0	0
f77r	f77r.15	RF1b	9	qokeedy.she@152;y.qotol.{ch'}edy.qokaiin.sheety.qokeedy.lchedy.lol	10	10	1	0	1
f77r	f77r.16	ZL3b	8	sshedy.qotaiin.chedy.qokaiin.shedy.qolcheedy.qokeedy.lol	8	8	1	0	0
f77r	f77r.16	IT2a	8	sshedy.qotaiin.chedy.qokaiin.shedy.qolcheedy.qokeedy.lol	8	8	1	0	0
f77r	f77r.16	RF1b	8	sshedy.qotaiin.che@152;y.qokaiin.{ch'}edy.qolcheedy.qokeedy.lol	9	9	1	0	1
f77r	f77r.17	ZL3b	9	qoteedy.qoteedy.qokedy.sheed.qeey.saiin.sheety.qokeedy,lol	9	9	1	0	0
f77r	f77r.17	IT2a	9	qoteedy.qoteedy.qokedy.sheed.qeey.saiin.sheety.qokeedy.lol	9	9	1	0	0
f77r	f77r.17	RF1b	9	qoteedy.qoteedy.qoke@152;y.sheed.qeey.saiin.{ch'}eety.qoteedy.lol	10	10	1	0	1
f77r	f77r.18	ZL3b	11	daiin.cheedy.lshey.qo,l,or.chees.sheckhedy.qol.cheedy.qotaiin	11	11	1	0	0
f77r	f77r.18	IT2a	10	daiin.cheedy.lshey.qol.or.chees.sheckhedy.qol.cheedy.qotaiin	10	10	1	0	0
f77r	f77r.18	RF1b	9	daiin.cheedy.lshey.qol@221;r.chees.sheckhedy.qol.cheedy.qotaiin	10	10	1	0	1
f77r	f77r.19	ZL3b	9	qokeedy.lchey.lsheey.qokeedy.qokeedy.qokar.qokeey.laiin.chey	9	9	1	0	0
f77r	f77r.19	IT2a	9	qokeedy.lchey.lsheey.qokeedy.qokeedy.qokar.qokeey.laiin.chey	9	9	1	0	0
f77r	f77r.19	RF1b	9	qokeedy.lchey.lsheey.qokeedy.qokeedy.qokar.qokeey.laiin.chey	9	9	1	0	0
f77r	f77r.20	ZL3b	8	qotain.sheal.qokeedy.qoteey.qokain.sheey.qotedy.dalchedy	8	8	1	0	0
f77r	f77r.20	IT2a	8	qotain.sheal.qokeedy.qoteey.qokain.sheey.qotedy.dalchedy	8	8	1	0	0
f77r	f77r.20	RF1b	8	qotain.sheal.qokeedy.qoteey.qokain.sheey.qotedy.dalchedy	8	8	1	0	0
f77r	f77r.21	ZL3b	8	chedaiin.shedy.qokeedy.qokedy.qokeey.chedy.shear.olaiiny	8	8	1	0	0
f77r	f77r.21	IT2a	8	chedaiin.shedy.qokeedy.qokedy.qokeey.chedy.shear.olaiiny	8	8	1	0	0
f77r	f77r.21	RF1b	8	chedaiin.shedy.qokeedy.qokedy.qokeey.chedy.shear.olaiiny	8	8	1	0	0
f77r	f77r.22	ZL3b	10	qoteedy.al.lchedy.r.oin.chy.chedaiin.cheey.okedy.qoky	10	10	1	0	0
f77r	f77r.22	IT2a	10	qoteedy.al.lchedy.r.oin.chy.chedaiin.cheey.okedy.qoky	10	10	1	0	0
f77r	f77r.22	RF1b	10	qoteedy.al.lchedy.r.oin.chy.che@152;aiin.cheey.okedy.qoky	11	11	1	0	1
f77r	f77r.23	ZL3b	8	sheoky.qokaiin.chedy.lchedy.olshedy.qokeedy.chedy.qok[a:o]l	8	8	1	0	0
f77r	f77r.23	IT2a	8	sheoky.qokaiin.chedy.lchedy.olshedy.qokeedy.chedy.qokol	8	8	1	0	0
f77r	f77r.23	RF1b	8	{ch'}eoky.qokaiin.che@152;y.lche@152;y.olshe@152;y.qokeedy.chedy.qokal	11	11	1	0	3
f77r	f77r.24	ZL3b	7	daiin.dol,shor.cphey.lfcheal.shear.qolchy	7	7	1	0	0
f77r	f77r.24	IT2a	7	daiin.dol.shor.cphey.lfcheol.shear.qolchy	7	7	1	0	0
f77r	f77r.24	RF1b	7	daiin.dol.shor.cphey.lfcheol.shear.qolchy	7	7	1	0	0
f77r	f77r.25	ZL3b	8	otedy.qokar,shedy.qokal.shedar.dal,chedy.daror	8	8	1	0	0
f77r	f77r.25	IT2a	8	otedy.qokor.shedy.qokal.shedar.dal.chedy.daror	8	8	1	0	0
f77r	f77r.25	RF1b	8	otedy.qokor.shedy.qokal.shedar.dal.chedy.daror	8	8	1	0	0
f77r	f77r.26	ZL3b	6	qoteedy.qokeedy.qokaiin.chcthy.lchedy.qokaly	6	6	1	0	0
f77r	f77r.26	IT2a	6	qoteedy.qokeedy.qokaiin.chcthy.lchedy.qokaly	6	6	1	0	0
f77r	f77r.26	RF1b	6	qoteedy.qokee@152;y.qokaiin.chcthy.lche@152;y.qokaly	8	8	1	0	2
f77r	f77r.27	ZL3b	6	solchedy.qokain.okaiin.shedy.qokeedy.qotedy	6	6	1	0	0
f77r	f77r.27	IT2a	6	solchedy.qokain.okaiin.shedy.qokeedy.qotedy	6	6	1	0	0
f77r	f77r.27	RF1b	6	solche@152;y.qokain.okaiin.shedy.qokeedy.qotedy	7	7	1	0	1
f77r	f77r.28	ZL3b	6	olchey.qotey.qokain.olcheedy.sar.lom	6	6	1	0	0
f77r	f77r.28	IT2a	6	olchey.qotey.qokain.olcheedy.sar.lom	6	6	1	0	0
f77r	f77r.28	RF1b	6	olchey.qotey.qokain.olcheedy.sar.lom	6	6	1	0	0
f77r	f77r.29	ZL3b	5	saiin.cheeol.qokeedy.qokeedy.qotal	5	5	1	0	0
f77r	f77r.29	IT2a	5	saiin.cheeol.qokeedy.qokeedy.qotal	5	5	1	0	0
f77r	f77r.29	RF1b	5	saiin.cheeol.qokeedy.qokeedy.qotal	5	5	1	0	0
f77r	f77r.30	ZL3b	7	qokaiin.chckhey.sa,iin.qolkain.cheeky.lol	7	7	1	0	0
f77r	f77r.30	IT2a	6	qokaiin.chckhey.saiin.qolkain.cheeky.lol	6	6	1	0	0
f77r	f77r.30	RF1b	7	qokaiin.chckhey.s,aiin.qolkain.cheeky.lol	7	7	1	0	0
f77r	f77r.31	ZL3b	6	qokain.chckhy.qokeey.qotedy.qotedy.qotary	6	6	1	0	0
f77r	f77r.31	IT2a	6	qokain.chckhy.qokeey.qotedy.qotedy.qotary	6	6	1	0	0
f77r	f77r.31	RF1b	6	qokain.chckhy.qokeey.qote@152;y.qotedy.qotary	7	7	1	0	1
f77r	f77r.32	ZL3b	8	qor.ain.cheol.ol.chealor.cheey.qet[eiiin:aiin].d[a:y]ry	8	8	1	0	0
f77r	f77r.32	IT2a	8	qor.ain.cheol.ol.chealor.cheey.qetaiin.dary	8	8	1	0	0
f77r	f77r.32	RF1b	8	qor.ain.cheol.ol.chealor.cheey.qeteiiin.dary	8	8	1	0	0
f77r	f77r.33	ZL3b	9	daiin.chedy.qol,keedy.qoteeedy.sar.oiiiin.cheety.dy	9	9	1	0	0
f77r	f77r.33	IT2a	9	daiin.chedy.qol.keedy.qoteeedy.sar.oiiiin.cheety.dy	9	9	1	0	0
f77r	f77r.33	RF1b	9	daiin.chedy.qol.kee@152;y.qoteeedy.sar.@221;iiiin.cheety.dy	10	10	1	0	1
f77r	f77r.34	ZL3b	8	qokaiin.shedy.chedy.qolchedy.qokaiin.qokaiin.checkhy.raiin	8	8	1	0	0
f77r	f77r.34	IT2a	9	qokaiin.shedy.chedy.qol.chedy.qokaiin.qokaiin.checkhy.raiin	9	9	1	0	0
f77r	f77r.34	RF1b	8	qokaiin.shedy.chedy.qolche@152;y.qokaiin.qokaiin.checkhy.@206;aiin	9	9	1	0	1
f77r	f77r.35	ZL3b	8	solkeey.okaiin.chedy.qokain.sheedy.qokaiin.chedaiin.chealy	8	8	1	0	0
f77r	f77r.35	IT2a	8	solkeey.okaiin.chedy.qokain.sheedy.qokaiin.chedaiin.chealy	8	8	1	0	0
f77r	f77r.35	RF1b	8	solkeey.okaiin.chedy.qokain.sheedy.qotaiin.che@152;aiin.chealy	9	9	1	0	1
f77r	f77r.36	ZL3b	8	dshedy.pchedy.qotain.chedy.d[o:a]lchl.qokeedy.qokol,olchey	8	8	1	0	0
f77r	f77r.36	IT2a	8	dshedy.pchedy.qotain.chedy.dolchl.qokeedy.qokol.olchey	8	8	1	0	0
f77r	f77r.36	RF1b	8	dshedy.pchedy.qotain.chedy.dolchl.qokeedy.qokol.olchey	8	8	1	0	0
f77r	f77r.37	ZL3b	7	teeolain.chey.qoteedy.qokain.cheedy.cheey.lchedy	7	7	1	0	0
f77r	f77r.37	IT2a	7	teeolain.chey.qoteedy.qokain.cheedy.cheey.lchedy	7	7	1	0	0
f77r	f77r.37	RF1b	7	teeolain.chey.qotee@152;y.qokain.cheedy.cheey.lche@152;y	9	9	1	0	2
f77r	f77r.39	ZL3b	7	olaiin.cheey.sheckhey.lsheey.qykaiin.sheedy.laiin	7	7	1	0	0
f77r	f77r.39	IT2a	7	olaiin.cheey.sheckhey.lsheey.qykaiin.sheedy.laiin	7	7	1	0	0
f77r	f77r.39	RF1b	7	olaiin.cheey.sheckhey.lsheey.qykaiin.shee@152;y.laiin	8	8	1	0	1
f81r	f81r.12	ZL3b	6	ychedy.tedy.ol.sheedy.qokeey.loly	6	6	1	0	0
f81r	f81r.12	IT2a	6	ychedy.tedy.ol.sheedy.qokeey.loly	6	6	1	0	0
f81r	f81r.12	RF1b	6	ychedy.tedy.ol.sheedy.qokeey.loly	6	6	1	0	0
f81r	f81r.14	ZL3b	6	qokechedy.qolsheedy.or,ain.arol.oeeedy	6	6	1	0	0
f81r	f81r.14	IT2a	6	qokechedy.qol.sheedy.orain.arol.oeeedy	6	6	1	0	0
f81r	f81r.14	RF1b	7	qokeche@152;y.qol,{ch'}ee@152;y.or.ain.arol.oeee@152;@222;	9	9	1	0	2
f81r	f81r.16	ZL3b	6	polchdy.qopchol.qokor.olpchedy.opol.oraisy	6	6	1	0	0
f81r	f81r.16	IT2a	6	polchdy.qopchol.qokor.olpchedy.opol.oroiry	6	6	1	0	0
f81r	f81r.16	RF1b	6	polch@152;y.qopchol.qo@176;or.olpche@152;y.opol.oraisy	9	9	1	0	3
f81r	f81r.17	ZL3b	7	y,checthy.okeedy.shey.qokedy.ol.ochedar	7	7	1	0	0
f81r	f81r.17	IT2a	6	ychecthy.okeedy.shey.qokedy.ol.ochedar	6	6	1	0	0
f81r	f81r.17	RF1b	7	y.checthy.okeedy.shey.qokedy.ol.ochedar	7	7	1	0	0
f81r	f81r.18	ZL3b	6	osheedy.shedy.ol.shedy.okeedy.oror	6	6	1	0	0
f81r	f81r.18	IT2a	6	osheedy.shedy.ol.shedy.okeedy.orar	6	6	1	0	0
f81r	f81r.18	RF1b	6	oshee@152;y.she@152;y.ol.shedy.okeedy.orar	8	8	1	0	2
f81r	f81r.19	ZL3b	5	qokedy.sheedy.chedy.qoteedy.olam	5	5	1	0	0
f81r	f81r.19	IT2a	5	qokedy.sheedy.chedy.qoteedy.olam	5	5	1	0	0
f81r	f81r.19	RF1b	6	qokedy.shee@152;y.chedy.qoteedy.ol,am	7	7	1	0	1
f81r	f81r.20	ZL3b	7	qopchedy.qol.chedy.qokeey.odaiin.rain.daly	7	7	1	0	0
f81r	f81r.20	IT2a	7	qopchedy.qol.chedy.qokeey.odaiin.rain.daly	7	7	1	0	0
f81r	f81r.20	RF1b	7	qopchedy.qol.chedy.qokeey.odaiin.rain.@152;aly	7	7	1	0	0
f81r	f81r.21	ZL3b	7	dshedy.qokal.olkeey.oteey.olshey.otey,lol	7	7	1	0	0
f81r	f81r.21	IT2a	7	dshedy.qokal.olkeey.oteey.olshey.otey.lol	7	7	1	0	0
f81r	f81r.21	RF1b	7	dshedy.qokal.olkeey.oteey.olshey.otey.lol	7	7	1	0	0
f81r	f81r.22	ZL3b	9	qotal.chedy.qol.ol.daiin.ol,chedar.ol.oly	9	9	1	0	0
f81r	f81r.22	IT2a	9	qotal.chedy.qol.ol.daiin.ol.chedar.ol.oly	9	9	1	0	0
f81r	f81r.22	RF1b	9	qotal.chedy.qol.ol.daiin.ol.chedar.ol.oly	9	9	1	0	0
f81r	f81r.23	ZL3b	6	[ch:sh]ey.okain.sheckhy.soiin.chey.lchey	6	6	1	0	0
f81r	f81r.23	IT2a	6	chey.okain.sheckhy.soiin.chey.lchey	6	6	1	0	0
f81r	f81r.23	RF1b	6	chey.okain.sheckhy.soiin.chey.lchey	6	6	1	0	0
f81r	f81r.24	ZL3b	7	par,ody.shecphy.cheol.qotaldar.otedy.oly	7	7	1	0	0
f81r	f81r.24	IT2a	7	parody.shecphy.cheol.qotal.dar.otedy.oly	7	7	1	0	0
f81r	f81r.24	RF1b	8	par.ody.shecphy.cheol.qotal,@152;ar.otedy.oly	8	8	1	0	0
f81r	f81r.25	ZL3b	8	sar.shedy.qol,otain.okair.okal.chedy.dy	8	8	1	0	0
f81r	f81r.25	IT2a	8	sar.shedy.qol.otain.okais.okal.chedy.dy	8	8	1	0	0
f81r	f81r.25	RF1b	8	s@221;r.shedy.qol.otain.okair.okal.chedy.dy	9	9	1	0	1
f81r	f81r.26	ZL3b	7	pchedy.qokey.oteol.qol.sheor.shedy.qcthdys	7	7	1	0	0
f81r	f81r.26	IT2a	7	pchedy.qokey.oteol.qol.sheor.shedy.qcthdys	7	7	1	0	0
f81r	f81r.26	RF1b	7	pchedy.qokey.oteol.qol.shear.shedy.qcthdys	7	7	1	0	0
f81r	f81r.27	ZL3b	6	sol.chedy.qokedy.olkedy.dol.qokchedy	6	6	1	0	0
f81r	f81r.27	IT2a	6	sal.chedy.qokedy.olkedy.dol.qokchedy	6	6	1	0	0
f81r	f81r.27	RF1b	6	s@221;l.che@152;y.qoke@152;y.olkedy.dol.qokchedy	9	9	1	0	3
f81r	f81r.28	ZL3b	7	qokesdy.chedy.qokar.chey.taiin.otey.lchl	7	7	1	0	0
f81r	f81r.28	IT2a	7	qokesdy.chedy.qokar.chey.taiin.otey.lchl	7	7	1	0	0
f81r	f81r.28	RF1b	7	qokesdy.chedy.qokar.chey.taiin.otey.lchl	7	7	1	0	0
f81r	f81r.29	ZL3b	9	y,sheedy.shy.chey.l,chcthy.ytar.olkaiin.ol	9	9	1	0	0
f81r	f81r.29	IT2a	8	y.sheedy.shy.chey.lchcthy.ytar.olkaiin.ol	8	8	1	0	0
f81r	f81r.29	RF1b	8	ysheedy.shy.chey.l.chcthy.ytar.olkaiin.ol	8	8	1	0	0
f81r	f81r.30	ZL3b	8	l.shedy.qokedy.sor.olkar.ol,kaiin.olkshdy	8	8	1	0	0
f81r	f81r.30	IT2a	7	l.shedy.qokedy.sor.olkar.olkaiin.olkshdy	7	7	1	0	0
f81r	f81r.30	RF1b	8	l.{ch'}e@152;y.qokedy.sor.olkar.ol.kaiin.olk{ch'}dy	9	9	1	0	1
f81r	f81r.31	ZL3b	11	sol,shedy.ol.lchedy.shedy.shy.olkedy.ches.ar.or.oraiiin	11	11	1	0	0
f81r	f81r.31	IT2a	11	sol.shedy.ol.lchedy.shedy.shy.olkedy.ches.ar.or.oraiiin	11	11	1	0	0
f81r	f81r.31	RF1b	11	sol.shedy.ol.lche@152;y.she@152;@222;.shy.olkedy.ches.ar.or.oraiiin	12	12	1	0	1
f81v	f81v.8	ZL3b	9	ykol.or,shedy.sheedy.qolkeedy.daiin.dkain.cphedy.oldy	9	9	1	0	0
f81v	f81v.8	IT2a	10	ykol.or.shedy.sheedy.qol.keedy.daiin.dkain.cphedy.oldy	10	10	1	0	0
f81v	f81v.8	RF1b	10	yk,ol.or.she@152;y.{ch'}eedy.qolkeedy.@152;aiin.dkain.cphedy.ol@152;y	12	12	1	0	2
f81v	f81v.10	ZL3b	8	polshy.[a:o]shyteed.qop.okeedy.otedy.okshedy.qoty.dairam	8	8	1	0	0
