case_id	phase	statement_id	page	record	owner_or_station	event_count	surface_sequence	pre_617_controlled_backread_de	sharp_controlled_backread_de	original_readable_workshop_de	noun_address_components	noun_address_revision
C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	mittlere rechte unklare Station	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	Bei mittlere rechte unklare Station: WEITERLEITEN · ABNEHMEN · DIES | HALTEN · LANG · DIES | BEREIT · KURZ · DIES | ANSETZEN · LANG · DIES | WEITERLEITEN · LANG · DIES | MASS | DIES | ANSETZEN · VOLL; SCHLUSS.	Bei mittlere rechte unklare Station: WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN | HALTEN · LANG · ARBEITSPOSTEN | BEREIT · KURZ · ARBEITSPOSTEN | ANSETZEN · LANG · ARBEITSPOSTEN | WEITERLEITEN · LANG · ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN | ANSETZEN · VOLL; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	AIIN|Y	YES
C2	OPERATE_OR_APPLY	B2-S013	f82r	B2	unteres grünes Mehrfigurenbecken	1	lchedy	Bei unteres grünes Mehrfigurenbecken: WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei unteres grünes Mehrfigurenbecken: WEITERLEITEN · UMSETZEN; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S014	f82r	B2	unteres grünes Mehrfigurenbecken	1	lar	Bei unteres grünes Mehrfigurenbecken: WEITERLEITEN · QUELLE.	Bei unteres grünes Mehrfigurenbecken: WEITERLEITEN · VORRAT.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	AR	YES
C2	OPERATE_OR_APPLY	B2-S015	f82r	B2	kleine Randstationen des unteren Beckens	2	tshey qokeedy	Bei kleine Randstationen des unteren Beckens: HALTEN · KURZ · DIES | ANSETZEN · LANG; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: HALTEN · KURZ · ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	Y	YES
C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	kleine Randstationen des unteren Beckens	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	Bei kleine Randstationen des unteren Beckens: ZIEL | WEITERLEITEN · UMSETZEN · QUELLE | ABNEHMEN · KURZ · TEILEN | MASS | DANACH · LANG · DIES | ANSETZEN · MASS | ANSETZEN · KURZ · DIES | EINFUELLEN · UMSETZEN; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: ZIELSTELLE | WEITERLEITEN · UMSETZEN · VORRAT | ABNEHMEN · KURZ · TEILEN | SOLLMASS | DANACH · LANG · ARBEITSPOSTEN | ANSETZEN · SOLLMASS | ANSETZEN · KURZ · ARBEITSPOSTEN | EINFUELLEN · UMSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	AIIN|AL|AR|Y	YES
C2	OPERATE_OR_APPLY	B2-S017	f82r	B2	kleine Randstationen des unteren Beckens	2	rsheal daldy	Bei kleine Randstationen des unteren Beckens: KUEHLEN · HALTEN · KURZ · ZIEL | ZIEL; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: KUEHLEN · HALTEN · KURZ · ZIELSTELLE | ZIELSTELLE; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	AL	YES
C2	OPERATE_OR_APPLY	B2-S018	f82r	B2	kleine Randstationen des unteren Beckens	1	qokeedy	Bei kleine Randstationen des unteren Beckens: ANSETZEN · LANG; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S019	f82r	B2	kleine Randstationen des unteren Beckens	1	rshedy	Bei kleine Randstationen des unteren Beckens: KUEHLEN · ABSETZEN; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: KUEHLEN · ABSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S020	f82r	B2	kleine Randstationen des unteren Beckens	1	qoteedy	Bei kleine Randstationen des unteren Beckens: DANACH · LANG; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: DANACH · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S021	f82r	B2	kleine Randstationen des unteren Beckens	1	qokeedy	Bei kleine Randstationen des unteren Beckens: ANSETZEN · LANG; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S022	f82r	B2	kleine Randstationen des unteren Beckens	1	lochedy	Bei kleine Randstationen des unteren Beckens: WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS.	Bei kleine Randstationen des unteren Beckens: WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	NONE	NO
C3	PREPARE_PRODUCT	H3-S001	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	7	tshol schoal cfhy shfydaiin cphy shey tchody	Bei abgebildete dicht blau blühende Kronenpflanze: EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · ARBEITSGANG · ZIEL | AUSWRINGEN · DIES | HALTEN · DIES · MASS | EINFUELLEN · DIES | HALTEN · LANG · DIES | EINTRAGEN · ABNEHMEN · ARBEITSGANG; SCHLUSS.	Bei abgebildete dicht blau blühende Kronenpflanze: EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · ARBEITSGANG · ZIELSTELLE | AUSWRINGEN · ARBEITSPOSTEN | HALTEN · ARBEITSPOSTEN · SOLLMASS | EINFUELLEN · ARBEITSPOSTEN | HALTEN · LANG · ARBEITSPOSTEN | EINTRAGEN · ABNEHMEN · ARBEITSGANG; SCHLUSS.	Blueten in das Tuchgefaess geben, ziehen lassen, auswringen, das Pressgut erneut einlegen, nochmals ziehen und den Auszug auffangen.	AIIN|AL|Y	YES
C3	PREPARE_PRODUCT	H3-S002	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	1	shoyty	Bei abgebildete dicht blau blühende Kronenpflanze: DIES HALTEN · IM ARBEITSGANG EINTRAGEN · DIES.	Bei abgebildete dicht blau blühende Kronenpflanze: ARBEITSPOSTEN HALTEN · IM ARBEITSGANG EINTRAGEN · ARBEITSPOSTEN.	Eine zweite Bluetenportion im gleichen Ziehgang halten und eintragen.	Y	YES
C3	PREPARE_PRODUCT	H3-S003	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	5	dchol chy kchy dy daiin	Bei abgebildete dicht blau blühende Kronenpflanze: WIEDERAUFNEHMEN | DIES | ZUDOSIEREN · DIES | DIES | MASS.	Bei abgebildete dicht blau blühende Kronenpflanze: WIEDERAUFNEHMEN | ARBEITSPOSTEN | ZUDOSIEREN · ARBEITSPOSTEN | ARBEITSPOSTEN | SOLLMASS.	Den vorhandenen Bluetenauszug wieder aufnehmen und eine abgemessene Portion des laufenden Postens zugeben.	AIIN|Y	YES
C3	PREPARE_PRODUCT	H3-S004	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	4	qotchy okchol cthy dy	Bei abgebildete dicht blau blühende Kronenpflanze: DANACH · DIES | ANSETZEN · FORTSETZEN | BEREIT · DIES | DIES.	Bei abgebildete dicht blau blühende Kronenpflanze: DANACH · ARBEITSPOSTEN | ANSETZEN · FORTSETZEN | BEREIT · ARBEITSPOSTEN | ARBEITSPOSTEN.	Den zweiten Ansatz fortsetzen, bis der Bluetenauszug gebrauchsfertig ist.	Y	YES
C3	OPERATE_OR_APPLY	B3-S001	f83r	B3	obere offene Fächerstation am Rand	1	olkeedy	Bei obere offene Fächerstation am Rand: AUFFANGEN · LANG; SCHLUSS.	Bei obere offene Fächerstation am Rand: AUFFANGEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S002	f83r	B3	obere offene Fächerstation am Rand	2	qotal chkeedy	Bei obere offene Fächerstation am Rand: DANACH · ZIEL | WAERMEN · LANG; SCHLUSS.	Bei obere offene Fächerstation am Rand: DANACH · ZIELSTELLE | WAERMEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	AL	YES
C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	obere offene Fächerstation am Rand	4	chey daiin chey lchedy	Bei obere offene Fächerstation am Rand: DIES | MASS | DIES | WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei obere offene Fächerstation am Rand: ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	AIIN|Y	YES
C3	OPERATE_OR_APPLY	B3-S004	f83r	B3	obere offene Fächerstation am Rand	3	qokaiin qotal dar	Bei obere offene Fächerstation am Rand: ANSETZEN · MASS | DANACH · ZIEL | QUELLE.	Bei obere offene Fächerstation am Rand: ANSETZEN · SOLLMASS | DANACH · ZIELSTELLE | VORRAT.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	AIIN|AL|AR	YES
C3	OPERATE_OR_APPLY	B3-S005	f83r	B3	mittlere Randfigur im runden Gefäß	1	schedy	Bei mittlere Randfigur im runden Gefäß: UMSETZEN; SCHLUSS.	Bei mittlere Randfigur im runden Gefäß: UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S006	f83r	B3	mittlere Randfigur im runden Gefäß	3	chedchy qokal olchedy	Bei mittlere Randfigur im runden Gefäß: UMSETZEN · DIES | ANSETZEN · ZIEL | FORTSETZEN · UMSETZEN; SCHLUSS.	Bei mittlere Randfigur im runden Gefäß: UMSETZEN · ARBEITSPOSTEN | ANSETZEN · ZIELSTELLE | FORTSETZEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	AL|Y	YES
C3	OPERATE_OR_APPLY	B3-S007	f83r	B3	mittlere Randfigur im runden Gefäß	3	qokaiin chedy qokeedy	Bei mittlere Randfigur im runden Gefäß: ANSETZEN · MASS | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS.	Bei mittlere Randfigur im runden Gefäß: ANSETZEN · SOLLMASS | UMSETZEN · ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	AIIN|Y	YES
C3	OPERATE_OR_APPLY	B3-S008	f83r	B3	mittlere Randfigur im runden Gefäß	1	lchedy	Bei mittlere Randfigur im runden Gefäß: WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei mittlere Randfigur im runden Gefäß: WEITERLEITEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S009	f83r	B3	mittlere Randfigur im runden Gefäß	1	qoky	Bei mittlere Randfigur im runden Gefäß: ANSETZEN · DIES.	Bei mittlere Randfigur im runden Gefäß: ANSETZEN · ARBEITSPOSTEN.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Y	YES
C3	OPERATE_OR_APPLY	B3-S010	f83r	B3	untere Randfigur im korbartigen Gefäß	2	pchedal otedy	Bei untere Randfigur im korbartigen Gefäß: EINFUELLEN · UMSETZEN · ZIEL | DANACH · KURZ; SCHLUSS.	Bei untere Randfigur im korbartigen Gefäß: EINFUELLEN · UMSETZEN · ZIELSTELLE | DANACH · KURZ; SCHLUSS.	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	AL	YES
C3	OPERATE_OR_APPLY	B3-S011	f83r	B3	untere Randfigur im korbartigen Gefäß	4	shecthedchy qoky chedy chary	Bei untere Randfigur im korbartigen Gefäß: HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES | ANSETZEN · DIES | UMSETZEN · DIES | QUELLE · DIES.	Bei untere Randfigur im korbartigen Gefäß: HALTEN · KURZ · BIS BEREIT; UMSETZEN · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN | UMSETZEN · ARBEITSPOSTEN | VORRAT · ARBEITSPOSTEN.	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	AR|Y	YES
C3	OPERATE_OR_APPLY	B3-S012	f83r	B3	untere Randfigur im korbartigen Gefäß	2	sor shedy	Bei untere Randfigur im korbartigen Gefäß: ANSATZ | ABSETZEN; SCHLUSS.	Bei untere Randfigur im korbartigen Gefäß: ANSATZ | ABSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S013	f83r	B3	untere Randfigur im korbartigen Gefäß	4	qokaiin chkain shcthey qokedy	Bei untere Randfigur im korbartigen Gefäß: ANSETZEN · MASS | ZUDOSIEREN · PORTION | BEREIT · KURZ · DIES | ANSETZEN · KURZ; SCHLUSS.	Bei untere Randfigur im korbartigen Gefäß: ANSETZEN · SOLLMASS | ZUDOSIEREN · PORTION | BEREIT · KURZ · ARBEITSPOSTEN | ANSETZEN · KURZ; SCHLUSS.	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	AIIN|Y	YES
C3	OPERATE_OR_APPLY	B3-S014	f83r	B3	untere Randfigur im korbartigen Gefäß	2	okair sheedy	Bei untere Randfigur im korbartigen Gefäß: ANSETZEN · LAUF | HALTEN · LANG; SCHLUSS.	Bei untere Randfigur im korbartigen Gefäß: ANSETZEN · FLUESSIGKEITSLAUF | HALTEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	AIR	YES
C3	OPERATE_OR_APPLY	B3-S015	f83r	B3	untere Randfigur im korbartigen Gefäß	1	lchedy	Bei untere Randfigur im korbartigen Gefäß: WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei untere Randfigur im korbartigen Gefäß: WEITERLEITEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S016	f83r	B3	untere Randfigur im korbartigen Gefäß	2	lo qokchedy	Bei untere Randfigur im korbartigen Gefäß: WEITERLEITEN · ARBEITSGANG | ANSETZEN · UMSETZEN; SCHLUSS.	Bei untere Randfigur im korbartigen Gefäß: WEITERLEITEN · ARBEITSGANG | ANSETZEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S017	f83r	B3	unverbundener Zwischenbereich	1	qokeedy	Bei unverbundener Zwischenbereich: ANSETZEN · LANG; SCHLUSS.	Bei unverbundener Zwischenbereich: ANSETZEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S018	f83r	B3	unverbundener Zwischenbereich	1	shedy	Bei unverbundener Zwischenbereich: ABSETZEN; SCHLUSS.	Bei unverbundener Zwischenbereich: ABSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S019	f83r	B3	unverbundener Zwischenbereich	1	qokshedy	Bei unverbundener Zwischenbereich: ANSETZEN · HALTEN · KURZ; SCHLUSS.	Bei unverbundener Zwischenbereich: ANSETZEN · HALTEN · KURZ; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S020	f83r	B3	unverbundener Zwischenbereich	2	dal lchedy	Bei unverbundener Zwischenbereich: ZIEL | WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei unverbundener Zwischenbereich: ZIELSTELLE | WEITERLEITEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel. Eingesetzt wird nach Mass aufgefangener Grundauszug.	AL	YES
C3	OPERATE_OR_APPLY	B3-S021	f83r	B3	unverbundener Zwischenbereich	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	Bei unverbundener Zwischenbereich: ANSETZEN · MASS | BEREIT · DIES | ZIEL | DIES | MASS | ABSETZEN · ZIEL | HALTEN · KURZ · BEREIT · DIES | DIES | ZIEL | BEREIT · DIES | ZIEL · UMSETZEN; SCHLUSS.	Bei unverbundener Zwischenbereich: ANSETZEN · SOLLMASS | BEREIT · ARBEITSPOSTEN | ZIELSTELLE | ARBEITSPOSTEN | SOLLMASS | ABSETZEN · ZIELSTELLE | HALTEN · KURZ · BEREIT · ARBEITSPOSTEN | ARBEITSPOSTEN | ZIELSTELLE | BEREIT · ARBEITSPOSTEN | ZIELSTELLE · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	AIIN|AL|Y	YES
C3	OPERATE_OR_APPLY	B3-S022	f83r	B3	unverbundener Zwischenbereich	1	qotchedy	Bei unverbundener Zwischenbereich: DANACH · UMSETZEN; SCHLUSS.	Bei unverbundener Zwischenbereich: DANACH · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S023	f83r	B3	unverbundener Zwischenbereich	1	lchedy	Bei unverbundener Zwischenbereich: WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei unverbundener Zwischenbereich: WEITERLEITEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S024	f83r	B3	unverbundener Zwischenbereich	1	tchedy	Bei unverbundener Zwischenbereich: UMSETZEN; SCHLUSS.	Bei unverbundener Zwischenbereich: UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S025	f83r	B3	unverbundener Zwischenbereich	1	qokchdy	Bei unverbundener Zwischenbereich: ANSETZEN · UMSETZEN; SCHLUSS.	Bei unverbundener Zwischenbereich: ANSETZEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S026	f83r	B3	unverbundener Zwischenbereich	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	Bei unverbundener Zwischenbereich: LANG · QUELLE | WEITERLEITEN · MASS | UMSETZEN · DIES | ANSETZEN · PORTION | BEREIT · DIES | ZIEL · KUEHLEN · ANSATZ | AUFFANGEN · LANG; SCHLUSS.	Bei unverbundener Zwischenbereich: LANG · VORRAT | WEITERLEITEN · SOLLMASS | UMSETZEN · ARBEITSPOSTEN | ANSETZEN · PORTION | BEREIT · ARBEITSPOSTEN | ZIELSTELLE · KUEHLEN · ANSATZ | AUFFANGEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	AIIN|AL|AR|Y	YES
C3	OPERATE_OR_APPLY	B3-S027	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	1	qoteedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: DANACH · LANG; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: DANACH · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S028	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	2	qokeey qokedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · LANG · ARBEITSPOSTEN | ANSETZEN · KURZ; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Y	YES
C3	OPERATE_OR_APPLY	B3-S029	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	3	sol cheeety qokedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: FORTSETZEN | VOLL · EINTRAGEN · DIES | ANSETZEN · KURZ; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: FORTSETZEN | VOLL · EINTRAGEN · ARBEITSPOSTEN | ANSETZEN · KURZ; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Y	YES
C3	OPERATE_OR_APPLY	B3-S030	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	4	qoky saiin schedair otchedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · DIES | MASS | UMSETZEN · LAUF | DANACH · UMSETZEN; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · ARBEITSPOSTEN | SOLLMASS | UMSETZEN · FLUESSIGKEITSLAUF | DANACH · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	AIIN|AIR|Y	YES
C3	OPERATE_OR_APPLY	B3-S031	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	1	qokeedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · LANG; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE	NO
