paragraph	locus	group_index	raw	A	B	role_A	status	row_status
f17v|f17v.1-f17v.23	f17v.19	2	chey	prüfe	prüfe	ACTION	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.19	3	qoaiin	[ungelesen: qoaiin]	[ungelesen: qoaiin]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.19	4	cthor	Krautanteil	Krautanteil	MATERIAL	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.19	5	cholchom	[ungelesen: cholchom]	[ungelesen: cholchom]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.20	1	ykeey	erwärme erneut	erwärme erneut	REPEAT_ACTION	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	2	okeey	erwärme vorsichtig	erwärme vorsichtig	ACTION	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	3	cheor	Auszug	Auszug	MATERIAL	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	4	chol	trocken	trocken	STATE	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	5	sho	Flüssigkeit	Flüssigkeit	MATERIAL	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	6	odaiin	zusätzliche Dosis Q	zusätzliche Dosis Q	AMOUNT	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.21	1	oal	[ungelesen: oal]	[ungelesen: oal]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	2	sheor	[ungelesen: sheor]	[ungelesen: sheor]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	3	sholor	[ungelesen: sholor]	[ungelesen: sholor]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	4	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.21	5	shecthy	[ungelesen: shecthy]	[ungelesen: shecthy]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	6	cpheor	[ungelesen: cpheor]	[ungelesen: cpheor]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	7	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	1	qokeee	[ungelesen: qokeee]	[ungelesen: qokeee]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.22	2	dar	Teilmenge	Teilmenge	AMOUNT	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	3	chey	prüfe	prüfe	ACTION	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	4	keeor	Feinauszug	Feinauszug	MATERIAL	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	5	cheeol	[ungelesen: cheeol]	[ungelesen: cheeol]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.22	6	ctheey	Krautzubereitung	Krautzubereitung	MATERIAL	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	7	cthy	Kraut	Kraut	MATERIAL	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.23	1	chkeey	zerreibe vollständig	zerreibe vollständig	ACTION	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.23	2	okeor	warmer Auszug	warmer Auszug	MATERIAL	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.23	3	sh[a:o]r	[ungelesen: sh[a:o]r]	[ungelesen: sh[a:o]r]	OPEN	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.23	4	okeom	[ungelesen: okeom]	[ungelesen: okeom]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	1	toy	[ungelesen: toy]	[ungelesen: toy]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	2	tchey	[ungelesen: tchey]	[ungelesen: tchey]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	3	qo	nimm	nimm	ACTION	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.8	4	dchol	[ungelesen: dchol]	[ungelesen: dchol]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	5	qokchs	[ungelesen: qokchs]	[ungelesen: qokchs]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	6	dom	[ungelesen: dom]	[ungelesen: dom]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.9	1	ychor	ferner	nimm	LINK	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	2	oky	warm	warm	STATE	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	3	chor	Blüten	Blüten	MATERIAL	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	4	yt[o:a]l	[ungelesen: yt[o:a]l]	[ungelesen: yt[o:a]l]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.9	5	chol	trocken	trocken	STATE	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	6	oky	warm	warm	STATE	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	7	ddor	[ungelesen: ddor]	[ungelesen: ddor]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.10	1	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	2	chor	Blüten	Blüten	MATERIAL	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	3	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	4	qoko[r:n]	[ungelesen: qoko[r:n]]	[ungelesen: qoko[r:n]]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.10	5	y	und	und	LINK	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	6	okchan	[ungelesen: okchan]	[ungelesen: okchan]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.11	1	qotol	kalter Ansatz	kalter Ansatz	MATERIAL	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.11	2	d[o:a]r	[ungelesen: d[o:a]r]	[ungelesen: d[o:a]r]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.11	3	okchor	[ungelesen: okchor]	[ungelesen: okchor]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.11	4	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.11	5	cthor	Krautanteil	Krautanteil	MATERIAL	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.11	6	otam	Ansatzmasse	Ansatzmasse	MATERIAL	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	1	otch	[ungelesen: otch]	[ungelesen: otch]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.12	2	okchodshy	[ungelesen: okchodshy]	[ungelesen: okchodshy]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.12	3	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	4	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	5	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	6	dai[s:r]	[ungelesen: dai[s:r]]	[ungelesen: dai[s:r]]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	1	yees	[ungelesen: yees]	[ungelesen: yees]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	2	ykchol	[ungelesen: ykchol]	[ungelesen: ykchol]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	3	oty	kühl	kühl	STATE	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.13	4	ytor	[ungelesen: ytor]	[ungelesen: ytor]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	5	ytar	weiterer Teil	weiterer Teil	AMOUNT	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.13	6	ytchor	[ungelesen: ytchor]	[ungelesen: ytchor]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	7	ytaiin	weitere Dosis des kühlen Ansatzes	weitere Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.14	1	otchol	[ungelesen: otchol]	[ungelesen: otchol]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.14	2	cheaiin	[ungelesen: cheaiin]	[ungelesen: cheaiin]	OPEN	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.14	3	cthol	Krautpulver	Krautpulver	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.6	1	fshor	[ungelesen: fshor]	[ungelesen: fshor]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.6	2	shy	feucht	feucht	STATE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.6	3	tchor	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.6	4	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	1	ychor	ferner	nimm	LINK	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	2	chor	Blüten	Blüten	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	3	qokchol	erwärmtes Trockenmaterial	erwärmtes Trockenmaterial	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	4	chory	frische Blüten	frische Blüten	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	1	qotchy	seihe ab	seihe ab	ACTION	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	2	cthy	Kraut	Kraut	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	3	qokol	erwärmter Grundansatz	erwärmter Grundansatz	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	4	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	5	dam	Restmenge	Restmenge	AMOUNT	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	1	okshor	[ungelesen: okshor]	[ungelesen: okshor]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.9	2	shody	benetztes Material	benetztes Material	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	3	chol	trocken	trocken	STATE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	4	tchol	getrockneter Anteil	getrockneter Anteil	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	5	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	6	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	1	qokchy	mische ein	mische ein	MIX	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	2	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	3	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	4	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	5	ytal	[ungelesen: ytal]	[ungelesen: ytal]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.11	1	sokaiin	[ungelesen: sokaiin]	[ungelesen: sokaiin]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.11	2	oty	kühl	kühl	STATE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.11	3	dy	fertig	fertig	STATE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.12	1	ychky	[ungelesen: ychky]	[ungelesen: ychky]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.12	2	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.12	3	cthy	Kraut	Kraut	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.13	1	okchain	[ungelesen: okchain]	[ungelesen: okchain]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.13	2	chkoldy	[ungelesen: chkoldy]	[ungelesen: chkoldy]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.13	3	shotoly	[ungelesen: shotoly]	[ungelesen: shotoly]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.14	1	qotch[y:?]	[ungelesen: qotch[y:?]]	[ungelesen: qotch[y:?]]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.14	2	olshly	[ungelesen: olshly]	[ungelesen: olshly]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.14	3	shol	feucht	feucht	STATE	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.14	4	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	1	sho	Flüssigkeit	Flüssigkeit	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	2	cthy	Kraut	Kraut	MATERIAL	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	3	chocthy	[ungelesen: chocthy]	[ungelesen: chocthy]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.15	4	qokchy	mische ein	mische ein	MIX	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	5	dory	[ungelesen: dory]	[ungelesen: dory]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.16	1	saiinchy	[ungelesen: saiinchy]	[ungelesen: saiinchy]	OPEN	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.16	2	daldalol	[ungelesen: daldalol]	[ungelesen: daldalol]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	1	qokoldy	[ungelesen: qokoldy]	[ungelesen: qokoldy]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	2	okaiir	[ungelesen: okaiir]	[ungelesen: okaiir]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	3	ykaiil	[ungelesen: ykaiil]	[ungelesen: ykaiil]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	4	g	[ungelesen: g]	[ungelesen: g]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	5	qokeey	erhitze anhaltend	erhitze anhaltend	ACTION	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.4	6	ofchol	[ungelesen: ofchol]	[ungelesen: ofchol]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	7	dain	Dosis P	Dosis P	AMOUNT	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.4	8	yfchor	[ungelesen: yfchor]	[ungelesen: yfchor]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	9	olfchor	[ungelesen: olfchor]	[ungelesen: olfchor]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	10	otchald	[ungelesen: otchald]	[ungelesen: otchald]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.5	1	ychor	ferner	nimm	LINK	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	2	qokchol	erwärmtes Trockenmaterial	erwärmtes Trockenmaterial	MATERIAL	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	3	ytym	[ungelesen: ytym]	[ungelesen: ytym]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.5	4	chol	trocken	trocken	STATE	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	5	da[ir:in]	[ungelesen: da[ir:in]]	[ungelesen: da[ir:in]]	OPEN	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.5	6	chol	trocken	trocken	STATE	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	7	ar	Teil	Teil	AMOUNT	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	8	ol	mit	mit	RELATION	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	9	ol	mit	mit	RELATION	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	10	dol	Portion	Portion	AMOUNT	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	11	dain	Dosis P	Dosis P	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	1	por	Zubereitungsmenge	Zubereitungsmenge	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	2	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	3	y	und	und	LINK	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	4	chor	Blüten	Blüten	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	5	opchar	[ungelesen: opchar]	[ungelesen: opchar]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.1	6	she	lasse stehen	lasse stehen	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	7	cheol	flüssige Zubereitung	flüssige Zubereitung	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	8	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	9	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.2	1	qotaiin	[ungelesen: qotaiin]	[ungelesen: qotaiin]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.2	2	char	Blütenanteil	Blütenanteil	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.2	3	odaiin	zusätzliche Dosis Q	zusätzliche Dosis Q	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.2	4	okai{ikh}al	[ungelesen: okai{ikh}al]	[ungelesen: okai{ikh}al]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.2	5	oky	warm	warm	STATE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	1	ycthar	[ungelesen: ycthar]	[ungelesen: ycthar]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.3	2	cthal	Kräuterstück	Kräuterstück	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	3	okol	Grundansatz	Grundansatz	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	4	qotar	abgeteilter Anteil	abgeteilter Anteil	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	5	ckhy	stampfe	stampfe	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.4	1	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.4	2	chckhaly	[ungelesen: chckhaly]	[ungelesen: chckhaly]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.4	3	cthar	kleine Kräuterportion	kleine Kräuterportion	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.4	4	eeor	[ungelesen: eeor]	[ungelesen: eeor]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.4	5	chees	[ungelesen: chees]	[ungelesen: chees]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.4	6	da	[ungelesen: da]	[ungelesen: da]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.5	1	qodar	[ungelesen: qodar]	[ungelesen: qodar]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.5	2	cho	Inneres	Inneres	REGION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	3	r	darauf	darauf	LINK	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	4	chey	prüfe	prüfe	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	5	cthy	Kraut	Kraut	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	6	cthe	[ungelesen: cthe]	[ungelesen: cthe]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.5	7	keom	[ungelesen: keom]	[ungelesen: keom]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.6	1	oeeeos	[ungelesen: oeeeos]	[ungelesen: oeeeos]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.6	2	cthor	Krautanteil	Krautanteil	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.6	3	otal	kühles Ausgangsmaterial	kühles Ausgangsmaterial	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.6	4	qocthol	[ungelesen: qocthol]	[ungelesen: qocthol]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.6	5	qoky	erwärme mäßig	erwärme mäßig	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	1	q@145;kar	[ungelesen: q@145;kar]	[ungelesen: q@145;kar]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.7	2	chtar	[ungelesen: chtar]	[ungelesen: chtar]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.7	3	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	4	cheor	Auszug	Auszug	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	5	cthol	Krautpulver	Krautpulver	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	6	qodol	[ungelesen: qodol]	[ungelesen: qodol]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.8	1	ychor	ferner	nimm	LINK	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.8	2	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.8	3	om	[ungelesen: om]	[ungelesen: om]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.8	4	qoear	[ungelesen: qoear]	[ungelesen: qoear]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.8	5	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.8	6	qokeol	erhitzte Flüssigkeit	erhitzte Flüssigkeit	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.9	1	odaiin	zusätzliche Dosis Q	zusätzliche Dosis Q	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.9	2	ckham	[ungelesen: ckham]	[ungelesen: ckham]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.9	3	qodai{ikh}y	[ungelesen: qodai{ikh}y]	[ungelesen: qodai{ikh}y]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.9	4	dol	Portion	Portion	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.9	5	dal	Maß	Maß	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.10	1	q[?:e]or	[ungelesen: q[?:e]or]	[ungelesen: q[?:e]or]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	2	cfhar	[ungelesen: cfhar]	[ungelesen: cfhar]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	3	chor	Blüten	Blüten	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.10	4	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.10	5	am	[ungelesen: am]	[ungelesen: am]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	6	chotaiin	[ungelesen: chotaiin]	[ungelesen: chotaiin]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	7	dy	fertig	fertig	STATE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.11	1	sar	je Teil	je Teil	DISTRIBUTIVE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.11	2	cheoiees	[ungelesen: cheoiees]	[ungelesen: cheoiees]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.11	3	okeem	[ungelesen: okeem]	[ungelesen: okeem]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.11	4	cheor	Auszug	Auszug	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.11	5	qokain	erwärmte Dosis P	erwärmte Dosis P	MATERIAL_DOSE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	1	qokchy	mische ein	mische ein	MIX	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	2	qotchy	seihe ab	seihe ab	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	3	tol	kühles Material	kühles Material	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	4	tod	kalter Rest	kalter Rest	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	5	ckhy	stampfe	stampfe	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	1	oees	gemischt	gemischt	STATE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	2	ol	mit	mit	RELATION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	3	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	4	chey	prüfe	prüfe	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	5	chcth	[ungelesen: chcth]	[ungelesen: chcth]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.13	6	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	7	ar	Teil	Teil	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.14	1	qor	[ungelesen: qor]	[ungelesen: qor]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.14	2	cheey	zerreibe fein	zerreibe fein	ACTION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.14	3	qod	[ungelesen: qod]	[ungelesen: qod]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.14	4	char	Blütenanteil	Blütenanteil	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.14	5	cthal	Kräuterstück	Kräuterstück	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.15	1	ockhoees	[ungelesen: ockhoees]	[ungelesen: ockhoees]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.15	2	oeees	[ungelesen: oeees]	[ungelesen: oeees]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.15	3	ol	mit	mit	RELATION	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.15	4	dal	Maß	Maß	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.15	5	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
