fold	surface	truth_recipe	truth_generated	gdt528_rank	gdt529_rank	gdt528_top1	gdt529_top1	truth_square_feature	top1_square_feature	truth_square_trace	top1_square_trace
0	okalshey	S+A_ADDR+L+SH+E+Y	NO	0	0	OK+A_ADDR+L+SH+E+Y	NONE	NONE	NONE	NONE	NONE
0	okan	OK+AN	YES	1	1	OK+AN	OK+AN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okchal	OK+CH+AL	YES	1	1	OK+CH+AL	OK+CH+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okchoal	OK+CH+O+AL	YES	1	1	OK+CH+O+AL	OK+CH+O+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okedalor	OK+E+D_ADDR+AL+OR	YES	1	1	OK+E+D_ADDR+AL+OR	OK+E+D_ADDR+AL+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okee	OK+EE	YES	1	1	OK+EE	OK+EE	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okeedyqol	OK+EE+DY+OL	YES	1	1	OK+EE+DY+OL	OK+EE+DY+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okeeody	OK+EE+O+D_ADDR+Y	YES	2	2	OK+EE+O+DY	OK+EE+O+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okeeor	OK+EE+OR	YES	1	1	OK+EE+OR	OK+EE+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okeo	OK+E+O	YES	1	1	OK+E+O	OK+E+O	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okeor	OK+E+OR	YES	1	1	OK+E+OR	OK+E+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okorory	OK+OR+OR+Y	YES	1	1	OK+OR+OR+Y	OK+OR+OR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	okshey	OK+SH+E+Y	YES	1	1	OK+SH+E+Y	OK+SH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oky	OK+Y	YES	1	1	OK+Y	OK+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ol	OL	YES	1	1	OL	OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olaiin	OL+AIIN	YES	1	1	OL+AIIN	OL+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olaiiny	OL+AIIN+Y	YES	1	1	OL+AIIN+Y	OL+AIIN+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olam	OL+AM_ADDR	YES	1	1	OL+AM_ADDR	OL+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	olcheody	OL+CH+E+O+DY	YES	1	1	OL+CH+E+O+DY	OL+CH+E+O+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olcthdy	OL+CH+T+D_ADDR+Y	YES	1	1	OL+CH+T+D_ADDR+Y	OL+CH+T+D_ADDR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oldy	OL+DY	YES	1	1	OL+DY	OL+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oleeed	OL+EEE+D_ADDR	YES	1	1	OL+EEE+D_ADDR	OL+EEE+D_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olkar	OL+K+AR	YES	1	1	OL+K+AR	OL+K+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olom	OL+O+AM_ADDR	YES	1	1	OL+O+AM_ADDR	OL+O+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	olor	OL+OR	YES	1	1	OL+OR	OL+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olpchedy	OL+P+CHD+DY	YES	2	2	OL+P+CHD+Y	OL+P+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	olsheol	OL+K+E+OL	NO	0	0	OL+SH+E+OL	NONE	NONE	NONE	NONE	NONE
0	oltchy	OL+T+Y	YES	2	2	OL+T+CH+Y	OL+T+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opar	O+P+AR	YES	1	1	O+P+AR	O+P+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opcheol	O+P+CH+E+OL	YES	1	1	O+P+CH+E+OL	O+P+CH+E+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opcholalaiin	O+P+CH+OL+AL+AIIN	YES	1	1	O+P+CH+OL+AL+AIIN	O+P+CH+OL+AL+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opchor	O+P+CH+OR	YES	1	1	O+P+CH+OR	O+P+CH+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opchordy	O+P+CH+OR+DY	YES	1	1	O+P+CH+OR+DY	O+P+CH+OR+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opodchol	O+P+O+D_ADDR+OL	YES	2	2	O+P+O+D_ADDR+CH+OL	O+P+O+D_ADDR+CH+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opom	O+P+O+AM_ADDR	YES	1	1	O+P+O+AM_ADDR	O+P+O+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	opshey	O+P+SH+E+Y	YES	1	1	O+P+SH+E+Y	O+P+SH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	opshody	O+P+SH+O+DY	YES	1	1	O+P+SH+O+DY	O+P+SH+O+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oraiin	OR+AIIN	YES	1	1	OR+AIIN	OR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oral	OR+AL	YES	1	1	OR+AL	OR+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oro	OR+O	YES	1	1	OR+O	OR+O	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ory	OR+Y	YES	1	1	OR+Y	OR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oshor	O+SH+OR	YES	1	1	O+SH+OR	O+SH+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otaiin	OT+AIIN	YES	1	1	OT+AIIN	OT+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otain	OT+AIN	YES	1	1	OT+AIN	OT+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otaky	OT+A_ADDR+K+Y	YES	1	1	OT+A_ADDR+K+Y	OT+A_ADDR+K+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otalain	OT+AL+AIN	YES	1	1	OT+AL+AIN	OT+AL+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otam	OT+AM_ADDR	YES	1	1	OT+AM_ADDR	OT+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	otarain	OT+AIN	NO	0	0	OT+AR+AIN	NONE	NONE	NONE	NONE	NONE
0	otcham	OT+AM_ADDR	YES	3	3	OT+CH+AM_ADDR	OT+CH+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	otchl	OT+CH+L	YES	1	1	OT+CH+L	OT+CH+L	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otchol	OT+CH+OL	YES	2	2	OT+OL	OT+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otchor	OT+CH+OR	YES	1	1	OT+CH+OR	OT+CH+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otchr	OT+CH+R	YES	1	1	OT+CH+R	OT+CH+R	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otear	OT+E+AR	YES	1	1	OT+E+AR	OT+E+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otedar	OT+E+D_ADDR+AR	YES	1	1	OT+E+D_ADDR+AR	OT+E+D_ADDR+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oteeodaiin	OT+EE+O+D_ADDR+AIIN	YES	1	1	OT+EE+O+D_ADDR+AIIN	OT+EE+O+D_ADDR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oteodar	OT+E+O+D_ADDR+AR	YES	1	1	OT+E+O+D_ADDR+AR	OT+E+O+D_ADDR+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otody	OT+O+DY	YES	1	1	OT+O+DY	OT+O+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otoees	OT+EE+Y	NO	0	0	OT+O+EE+S	NONE	NONE	NONE	NONE	NONE
0	otois	OT+O	NO	0	0	OT+O+LOCAL_CHAR_I	NONE	NONE	NONE	NONE	NONE
0	otolpchy	OT+OL+P+CH+Y	YES	1	1	OT+OL+P+CH+Y	OT+OL+P+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	otor	OT+OR	YES	1	1	OT+OR	OT+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oty	OT+Y	YES	1	1	OT+Y	OT+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	oydar	O+Y+D_ADDR+AR	YES	1	1	O+Y+D_ADDR+AR	O+Y+D_ADDR+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	pchal	P+CH+AL	YES	1	1	P+CH+AL	P+CH+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	pchedy	P+CHD+DY	YES	2	2	P+CHD+Y	P+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	pchodol	P+CH+O+D_ADDR+OL	YES	1	1	P+CH+O+D_ADDR+OL	P+CH+O+D_ADDR+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	pdalshor	P+D_ADDR+AL+SH+OR	YES	3	3	P+DA+L+SH+OR	P+DA+L+SH+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	poeear	P+O+EE+AR	YES	1	1	P+O+EE+AR	P+O+EE+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	pol	P+OL	YES	1	1	P+OL	P+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	polchoy	P+OL+CH+O+Y	YES	1	1	P+OL+CH+O+Y	P+OL+CH+O+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	polshy	P+OL+SH+Y	YES	1	1	P+OL+SH+Y	P+OL+SH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	pshol	P+SH+OL	YES	1	1	P+SH+OL	P+SH+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qcthey	CH+T+E+Y	YES	1	1	CH+T+E+Y	CH+T+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qedy	CARRIER_Q+E+DY	YES	1	1	CARRIER_Q+E+DY	CARRIER_Q+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qekaiin	CARRIER_Q+E+K+AIIN	YES	1	1	CARRIER_Q+E+K+AIIN	CARRIER_Q+E+K+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qekey	E+K+E+Y	NO	0	0	CARRIER_Q+E+K+E+Y	NONE	NONE	NONE	NONE	NONE
0	qeteiiin	CARRIER_Q+E+T+IIN	NO	0	0	CARRIER_Q+E+T+E+IIN	NONE	NONE	NONE	NONE	NONE
0	qkor	K+OR	NO	0	0	CARRIER_Q+K+OR	NONE	NONE	NONE	NONE	NONE
0	qoaiin	CARRIER_Q+O+AIIN	YES	1	1	CARRIER_Q+O+AIIN	CARRIER_Q+O+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qoaiis	CARRIER_Q+O+IIN+S	YES	5	5	CARRIER_Q+O+AIIN+S	CARRIER_Q+O+AIIN+S	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qocphey	CH+P+E+Y	NO	0	0	CARRIER_Q+O+CH+P+E+Y	NONE	NONE	NONE	NONE	NONE
0	qocthy	O+CH+T+Y	YES	2	2	CARRIER_Q+O+CH+T+Y	CARRIER_Q+O+CH+T+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qodched	CARRIER_Q+O+D_ADDR+CHD	YES	2	2	O+D_ADDR+CHD	O+D_ADDR+CHD	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qodeedy	O+D_ADDR+EE+DY	YES	1	1	O+D_ADDR+EE+DY	O+D_ADDR+EE+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qoeair	CARRIER_Q+O+E+AIR	YES	1	1	CARRIER_Q+O+E+AIR	CARRIER_Q+O+E+AIR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qoekol	CARRIER_Q+O+E+K+OL	YES	1	1	CARRIER_Q+O+E+K+OL	CARRIER_Q+O+E+K+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qof	O+LOCAL_CHAR_F	YES	2	2	CARRIER_Q+O+LOCAL_CHAR_F	CARRIER_Q+O+LOCAL_CHAR_F	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokalchey	OK+AL+CH+E+Y	YES	1	1	OK+AL+CH+E+Y	OK+AL+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokam	OK+AM_ADDR	YES	1	1	OK+AM_ADDR	OK+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	qokchedy	OK+CHD+Y	YES	1	1	OK+CHD+Y	OK+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokcheor	OK+CH+E+O+R	YES	2	2	OK+CH+E+OR	OK+CH+E+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokeal	OK+E+AL	YES	1	1	OK+E+AL	OK+E+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokear	OK+E+AR	YES	1	1	OK+E+AR	OK+E+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokechedy	OK+E+CHD+DY	YES	2	2	OK+E+CHD+Y	OK+E+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokedy	OK+E+DY	YES	1	1	OK+E+DY	OK+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokeed	OK+EE+D_ADDR	YES	1	1	OK+EE+D_ADDR	OK+EE+D_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokeedy	OK+EE+DY	YES	1	1	OK+EE+DY	OK+EE+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokeeod	OK+EE+O+D_ADDR	YES	1	1	OK+EE+O+D_ADDR	OK+EE+O+D_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokeody	OK+E+O+D_ADDR+Y	YES	1	1	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokeoefy	OK+E+O+D_ADDR+Y	NO	0	0	OK+E+O+E+LOCAL_CHAR_F+Y	NONE	NONE	NONE	NONE	NONE
0	qokor	OK+OR	YES	1	1	OK+OR	OK+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qokylddy	OK+Y+L+D_ADDR+DY	YES	1	1	OK+Y+L+D_ADDR+DY	OK+Y+L+D_ADDR+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qolaiin	OL+AIIN	YES	1	1	OL+AIIN	OL+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qolain	OL+AIN	YES	1	1	OL+AIN	OL+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qolair	OL+D_ADDR+AIR	YES	3	3	OL+AIR	OL+AIR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qolcheedy	OL+SH+EE+DY	YES	4	4	OL+CH+EE+DY	OL+CH+EE+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qolchy	OL+CH+Y	YES	1	1	OL+CH+Y	OL+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qolkeeoly	OL+K+EE+OL+Y	YES	1	1	OL+K+EE+OL+Y	OL+K+EE+OL+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qop	CARRIER_Q+O+P	YES	1	1	CARRIER_Q+O+P	CARRIER_Q+O+P	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qopchey	O+P+E+Y	YES	8	8	CARRIER_Q+O+P+CH+E+Y	CARRIER_Q+O+P+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qopchy	O+P+Y	YES	2	2	CARRIER_Q+O+P+CH+Y	CARRIER_Q+O+P+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qopol	CARRIER_Q+O+P+OL	YES	1	1	CARRIER_Q+O+P+OL	CARRIER_Q+O+P+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	YES	1	1	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q+O+P+SH+D_ADDR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qopy	CARRIER_Q+O+P+Y	YES	1	1	CARRIER_Q+O+P+Y	CARRIER_Q+O+P+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qor	OR	NO	0	0	CARRIER_Q+OR	NONE	NONE	NONE	NONE	NONE
0	qorain	OR+AIN	NO	0	0	CARRIER_Q+OR+AIN	NONE	NONE	NONE	NONE	NONE
0	qot	OT	YES	1	1	OT	OT	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qotaiin	OT+AIIN	YES	1	1	OT+AIIN	OT+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qotain	OT+AIN	YES	1	1	OT+AIN	OT+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qotaly	OT+AL+Y	YES	1	1	OT+AL+Y	OT+AL+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qotan	OT+AN	YES	1	1	OT+AN	OT+AN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qotchy	OT+Y	YES	2	2	OT+CH+Y	OT+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	qotey	OT+E+Y	YES	1	1	OT+E+Y	OT+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ralchey	R+AL+CH+E+Y	YES	1	1	R+AL+CH+E+Y	R+AL+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	rtain	R+T+AIN	YES	1	1	R+T+AIN	R+T+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	saiin	S+AIIN	YES	1	1	S+AIIN	S+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	salchedy	S+AL+CHD+Y	YES	1	1	S+AL+CHD+Y	S+AL+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	salsaly	S+AL+S+AL+Y	YES	2	2	S+AL+AL+Y	S+AL+AL+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sar	S+AR	YES	1	1	S+AR	S+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	saral	S+AR+AL	YES	1	1	S+AR+AL	S+AR+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sarol	S+AR+OL	YES	1	1	S+AR+OL	S+AR+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	schey	S+CH+E+Y	YES	1	1	S+CH+E+Y	S+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	schoal	SH+O+AL	NO	0	0	S+CH+O+AL	NONE	NONE	NONE	NONE	NONE
0	schol	RESUME_CARD	NO	0	0	S+OL	NONE	NONE	NONE	NONE	NONE
0	seey	S+EE+Y	YES	1	1	S+EE+Y	S+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sh	SH	YES	1	1	SH	SH	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shal	SH+AL	YES	1	1	SH+AL	SH+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shchey	SH+Y	YES	2	2	SH+CH+E+Y	SH+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shckhedy	SH+CH+K+E+DY	YES	1	1	SH+CH+K+E+DY	SH+CH+K+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shdy	SH+D_ADDR+Y	YES	1	1	SH+D_ADDR+Y	SH+D_ADDR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sheal	SH+E+AL	YES	1	1	SH+E+AL	SH+E+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shechy	SH+E+CH+Y	YES	1	1	SH+E+CH+Y	SH+E+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sheckhal	SH+E+CH+K+AL	YES	1	1	SH+E+CH+K+AL	SH+E+CH+K+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sheckhy	SH+E+CH+K+Y	YES	1	1	SH+E+CH+K+Y	SH+E+CH+K+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shecthedchy	SH+E+CH+T+CHD+Y	YES	9	9	SH+E+CH+T+E+D_ADDR+CH+Y	SH+E+CH+T+E+D_ADDR+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shecthedy	SH+E+CH+T+E+D_ADDR+Y	YES	3	3	SH+E+CH+T+E+DY	SH+E+CH+T+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shed	SH+E+D_ADDR	YES	2	2	SH+E	SH+E	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shedaiin	SH+E+AIIN	YES	1	1	SH+E+AIIN	SH+E+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shedar	SH+E+D_ADDR+AR	YES	1	1	SH+E+D_ADDR+AR	SH+E+D_ADDR+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sheeor	SH+EE+OR	YES	1	1	SH+EE+OR	SH+EE+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shek	SH+E+K	YES	1	1	SH+E+K	SH+E+K	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sheol	SH+E+OL	YES	1	1	SH+E+OL	SH+E+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sheoldg	SH+E+OL+D_ADDR+LOCAL_CHAR_G	YES	1	1	SH+E+OL+D_ADDR+LOCAL_CHAR_G	SH+E+OL+D_ADDR+LOCAL_CHAR_G	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sheom	SH+E+O+AM_ADDR	YES	1	1	SH+E+O+AM_ADDR	SH+E+O+AM_ADDR	0.000000000	0.000000000	STEM_LACKS_TWO_ACTION_ROOTS	STEM_LACKS_TWO_ACTION_ROOTS
0	sheos	SH+E+O+S	YES	1	1	SH+E+O+S	SH+E+O+S	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shoety	SH+O+E+T+Y	YES	1	1	SH+O+E+T+Y	SH+O+E+T+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sholdy	SH+OL+D_ADDR+Y	YES	3	3	SH+OL+DY	SH+OL+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	shyk	Y+K	YES	2	2	SH+Y+K	SH+Y+K	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	soeey	S+O+EE+Y	YES	1	1	S+O+EE+Y	S+O+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	soiiin	S+O+LOCAL_CHAR_I+IIN	YES	2	2	S+O+IIN	S+O+IIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	solkeey	OL+K+EE+Y	YES	1	1	OL+K+EE+Y	OL+K+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	solkey	OL+K+E+Y	YES	1	1	OL+K+E+Y	OL+K+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sor	S+OR	YES	1	1	S+OR	S+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	soraiir	S+OR+AIIN+R	YES	2	2	S+OR+IIN+R	S+OR+IIN+R	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	sshkchdy	SH+K+CHD+DY	NO	0	0	S+SH+K+CHD+Y	NONE	NONE	NONE	NONE	NONE
0	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	YES	4	4	S+SH+OL+SH+E+CH+T+Y	S+SH+OL+SH+E+CH+T+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	talam	T+AL+AM_ADDR	YES	1	1	T+AL+AM_ADDR	T+AL+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	taly	T+AL+Y	YES	1	1	T+AL+Y	T+AL+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	tchodol	T+CH+O+D_ADDR+OL	YES	1	1	T+CH+O+D_ADDR+OL	T+CH+O+D_ADDR+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
