surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt522_rank	gdt523_rank	candidate_recipe	gdt522_score	null_feature	gdt523_score	null_trace	alignment_trace
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	2	1	1	D_ADDR+SH+OL+D_ADDR+AIIN+R	8.489519376	0.000000000	8.489519376	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	YES	1	2	2	D_ADDR+SH+OL+D_ADDR+IIN+R	8.588737521	0.000000000	8.588737521	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	3	3	3	SH+OL+D_ADDR+IIN+R	9.701852558	0.000000000	9.701852558	NO_DOMINANT_PATH_NULL	dsh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	7	4	4	SH+OL+D_ADDR+AIIN+R	9.756513520	0.000000000	9.756513520	NO_DOMINANT_PATH_NULL	dsh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	11	5	5	D_ADDR+SH+OL+IIN+R	10.952214602	0.000000000	10.952214602	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>iin~IIN@edit3+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	4	6	6	D_ADDR+SH+OL+DA+IIN+R	11.435283482	0.000000000	11.435283482	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	17	7	7	D_ADDR+SH+OL+AIIN+R	11.899233995	0.000000000	11.899233995	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daiin~AIIN@edit2+alias0.284 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	36	8	8	D_ADDR+SH+OL+DA+AIR	12.217983263	0.000000000	12.217983263	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | iir=>air~AIR@edit1+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	22	9	9	SH+SH+OL+D_ADDR+AIIN+R	12.772935778	0.000000000	12.772935778	NO_DOMINANT_PATH_NULL	d=>h~SH@edit1+alias0.502 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	10	10	10	D_ADDR+OL+D_ADDR+AIIN+R	13.040449590	0.000000000	13.040449590	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | shol=>sol~OL@edit1+alias0.281 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	5	11	11	D_ADDR+OL+D_ADDR+IIN+R	13.139939307	0.000000000	13.139939307	NO_DOMINANT_PATH_NULL	d=>d~D_ADDR@edit0+alias0.000 | shol=>sol~OL@edit1+alias0.281 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	13	12	12	SH+OL+IIN+R	13.230602889	0.000000000	13.230602889	NO_DOMINANT_PATH_NULL	dsh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>iin~IIN@edit3+alias0.000 | r=>r~R@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	2	1	1	K+CH+O+DY	4.523257086	0.000000000	4.523257086	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	YES	1	2	2	K+CH+O+D_ADDR+Y	5.108438978	0.000000000	5.108438978	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	5	3	3	K+O+DY	8.167124541	0.000000000	8.167124541	NO_DOMINANT_PATH_NULL	kch=>kh~K@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	16	4	4	K+LOCAL_C+O+DY	8.322766413	0.000000000	8.322766413	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	12	5	5	K+CH+O+Y	8.745320230	0.000000000	8.745320230	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	11	6	6	K+CH+SH+O+DY	9.831789998	0.000000000	9.831789998	NO_DOMINANT_PATH_NULL	kc=>kc~K+CH@edit0+alias0.518 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	6	7	7	K+O+D_ADDR+Y	9.909342561	0.000000000	9.909342561	NO_DOMINANT_PATH_NULL	kch=>kh~K@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	17	8	8	K+LOCAL_C+SH+O+DY	10.171405985	0.000000000	10.171405985	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	15	9	9	K+LOCAL_C+O+D_ADDR+Y	10.340364062	0.000000000	10.340364062	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hod=>hod~O+D_ADDR@edit0+alias0.277 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	18	10	10	K+HO+DY	10.502561000	0.000000000	10.502561000	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | cho=>ho~HO@edit1+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	14	11	11	K+SH+O+DY	10.541933377	0.000000000	10.541933377	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ch=>sh~SH@edit1+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	21	12	12	K+CH+O+D_ADDR+DY	11.104260278	0.000000000	11.104260278	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	2	1	1	K+E+CH+O+DY	5.528580714	0.000000000	5.528580714	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	YES	1	2	2	K+E+CH+O+D_ADDR+Y	6.982641538	0.000000000	6.982641538	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	6	3	3	K+E+LOCAL_C+O+DY	7.571711979	0.000000000	7.571711979	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	8	4	4	K+E+O+DY	9.155887836	0.000000000	9.155887836	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | cho=>ho~O@edit1+alias0.277 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	4	5	5	K+E+CH+O+Y	9.178370179	0.000000000	9.178370179	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	3	6	6	K+E+CH+SH+O+DY	9.255531598	0.000000000	9.255531598	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ec=>ec~E+CH@edit0+alias0.501 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	7	7	7	K+E+LOCAL_C+SH+O+DY	9.507681107	0.000000000	9.507681107	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	5	8	8	K+E+LOCAL_C+O+D_ADDR+Y	10.080271294	0.000000000	10.080271294	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hod=>hod~O+D_ADDR@edit0+alias0.277 | y=>y~Y@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	10	9	9	K+E+HO+DY	10.297656315	0.000000000	10.297656315	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | cho=>ho~HO@edit1+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	13	10	10	K+E+CH+O+D_ADDR+DY	11.332259441	0.000000000	11.332259441	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	11	11	11	K+E+O+D_ADDR+Y	12.083615103	0.000000000	12.083615103	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | chod=>hod~O+D_ADDR@edit1+alias0.277 | y=>y~Y@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	29	12	12	K+E+LOCAL_C+O+Y	12.103340086	0.000000000	12.103340086	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>y~Y@edit1+alias0.000
keeol	K+EE+O+L	NO	1	1	1	K+EE+OL	3.519453544	0.000000000	3.519453544	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	YES	4	2	2	K+EE+O+L	7.713413406	0.000000000	7.713413406	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	3	3	3	K+E+E+OL	9.913400253	0.000000000	9.913400253	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	NO	2	4	4	OL+K+EE	10.011081773	0.000000000	10.011081773	NO_DOMINANT_PATH_NULL	ke=>ol~OL@edit2+alias0.000 | e=>k~K@edit1+alias0.000 | ol=>ee~EE@edit2+alias0.000
keeol	K+EE+O+L	NO	8	5	5	K+EE+O+AL	11.207415324	0.000000000	11.207415324	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>al~AL@edit2+alias0.000
keeol	K+EE+O+L	NO	5	6	6	OK+EE+L	11.227330882	0.000000000	11.227330882	NO_DOMINANT_PATH_NULL	k=>ok~OK@edit2+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>l~L@edit1+alias0.000
keeol	K+EE+O+L	NO	11	7	7	K+SH+EE+OL	11.464049393	0.000000000	11.464049393	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ∅=>h~SH@edit2+alias0.502 | ee=>ee~EE@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	NO	9	8	8	OK+EE+AL	12.600155680	0.000000000	12.600155680	NO_DOMINANT_PATH_NULL	k=>ok~OK@edit2+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>al~AL@edit1+alias0.000
keeol	K+EE+O+L	NO	7	9	9	K+EE+O+D_ADDR+L	12.843878931	0.000000000	12.843878931	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	13	10	10	K+SH+EE+O+L	15.004014194	0.000000000	15.004014194	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ∅=>h~SH@edit2+alias0.502 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	10	11	11	K+EE+O+D_ADDR+AL	15.464646832	0.000000000	15.464646832	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | l=>al~AL@edit2+alias0.000
keeol	K+EE+O+L	NO	6	12	12	K+E+E+O+L	15.475986803	0.000000000	15.475986803	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	1	1	1	K+E+O+DY	3.829828431	0.000000000	3.829828431	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	YES	2	2	2	K+E+O+D_ADDR+Y	5.389772097	0.000000000	5.389772097	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	4	3	3	K+E+O+Y	7.261457596	0.000000000	7.261457596	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	3	4	4	OK+E+DY	9.717993544	0.000000000	9.717993544	NO_DOMINANT_PATH_NULL	keo=>keo~OK+E@edit0+alias0.787 | dy=>dy~DY@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	5	5	5	O+D_ADDR+Y	10.079014464	0.000000000	10.079014464	NO_DOMINANT_PATH_NULL	keo=>o~O@edit2+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	6	6	6	OK+E+D_ADDR+Y	11.208038537	0.000000000	11.208038537	NO_DOMINANT_PATH_NULL	keo=>keo~OK+E@edit0+alias0.787 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	7	7	7	OK+E+Y	11.377727271	0.000000000	11.377727271	NO_DOMINANT_PATH_NULL	keo=>keo~OK+E@edit0+alias0.787 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	8	8	8	K+CH+E+O+Y	13.275390441	0.000000000	13.275390441	NO_DOMINANT_PATH_NULL	k=>kc~K+CH@edit2+alias0.518 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	11	9	9	K+E+O+CHD+Y	14.153638239	0.000000000	14.153638239	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	10	10	10	K+E+CH+E+O+Y	16.037386691	0.000000000	16.037386691	NO_DOMINANT_PATH_NULL	k=>k~K@edit0+alias0.000 | e=>ec~E+CH@edit2+alias0.501 | o=>e~E@edit1+alias0.000 | d=>o~O@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	9	11	11	OK+E+CHD+Y	17.745080678	0.000000000	17.745080678	NO_DOMINANT_PATH_NULL	keo=>keo~OK+E@edit0+alias0.787 | d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000
ld	L+D_ADDR	NO	1	1	1	L	2.949934504	0.000000000	2.949934504	NO_DOMINANT_PATH_NULL	ld=>ld~L@edit0+alias0.267
ld	L+D_ADDR	YES	3	2	2	L+D_ADDR	4.528318850	0.000000000	4.528318850	NO_DOMINANT_PATH_NULL	l=>l~L@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000
ld	L+D_ADDR	NO	2	3	3	AL	5.941716437	0.000000000	5.941716437	NO_DOMINANT_PATH_NULL	ld=>la~AL@edit1+alias0.500
ld	L+D_ADDR	NO	5	4	4	AL+D_ADDR	8.482339431	0.000000000	8.482339431	NO_DOMINANT_PATH_NULL	l=>al~AL@edit2+alias0.000 | d=>d~D_ADDR@edit0+alias0.000
ld	L+D_ADDR	NO	4	5	5	L+CHD	10.096927171	0.000000000	10.096927171	NO_DOMINANT_PATH_NULL	l=>l~L@edit0+alias0.000 | d=>chd~CHD@edit4+alias0.500
ld	L+D_ADDR	NO	6	6	6	AL+CHD	13.914339078	0.000000000	13.914339078	NO_DOMINANT_PATH_NULL	l=>al~AL@edit2+alias0.000 | d=>chd~CHD@edit4+alias0.500
okedals	OK+AL+S	NO	2	1	1	OK+E+D_ADDR+AL+S	5.521873190	0.000000000	5.521873190	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	4	2	2	OK+E+AL+S	6.133618871	0.000000000	6.133618871	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	YES	1	3	3	OK+AL+S	6.417205445	0.000000000	6.417205445	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | edal=>dal~AL@edit1+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	3	4	4	OK+E+AL	7.299773917	0.000000000	7.299773917	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dals=>dal~AL@edit1+alias0.273
okedals	OK+AL+S	NO	8	5	5	OK+E+D_ADDR+AL+SH	10.586560710	0.000000000	10.586560710	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>h~SH@edit1+alias0.502
okedals	OK+AL+S	NO	5	6	6	OK+E+DA+L	10.613597661	0.000000000	10.613597661	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | ls=>ls~L@edit0+alias0.271
okedals	OK+AL+S	NO	13	7	7	OK+E+AL+SH	10.993740294	0.000000000	10.993740294	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>h~SH@edit1+alias0.502
okedals	OK+AL+S	NO	6	8	8	OK+E+D_ADDR+A_ADDR+L	11.284933318	0.000000000	11.284933318	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | ls=>ls~L@edit0+alias0.271
okedals	OK+AL+S	NO	22	9	9	OK+E+D_ADDR+L	11.592870980	0.000000000	11.592870980	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | als=>ls~L@edit1+alias0.271
okedals	OK+AL+S	NO	55	10	10	OK+E+DA+AL+S	11.657831493	0.000000000	11.657831493	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>da~DA@edit2+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	40	11	11	OK+E+D_ADDR+L+S	12.047880560	0.000000000	12.047880560	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>l~L@edit1+alias0.000 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	28	12	12	OK+E+DA+L+S	12.155715550	0.000000000	12.155715550	NO_DOMINANT_PATH_NULL	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | l=>l~L@edit0+alias0.000 | s=>s~S@edit0+alias0.000
qef	E+LOCAL_CHAR_F	NO	1	1	1	CARRIER_Q+E+LOCAL_CHAR_F	4.222664372	0.000000000	4.222664372	NO_DOMINANT_PATH_NULL	q=>q~CARRIER_Q@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qef	E+LOCAL_CHAR_F	YES	3	2	2	E+LOCAL_CHAR_F	6.743827256	0.974025974	6.500320762	qe=>e+NULL(q)@LEFT;n=75/84;ctx=E:1/1;odds=2.072841;r=0.974026;combined=2.993027	qe=>e~E@edit1+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qef	E+LOCAL_CHAR_F	NO	2	3	3	CARRIER_Q+D_ADDR	7.319903478	0.000000000	7.319903478	NO_DOMINANT_PATH_NULL	q=>q~CARRIER_Q@edit0+alias0.000 | ef=>d~D_ADDR@edit2+alias0.000
qef	E+LOCAL_CHAR_F	NO	4	4	4	CARRIER_Q+CH+E+LOCAL_CHAR_F	11.386263822	0.000000000	11.386263822	NO_DOMINANT_PATH_NULL	q=>q~CARRIER_Q@edit0+alias0.000 | ∅=>ch~CH@edit4+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	1	1	1	CARRIER_Q+O+CH+T+E+DY	4.997219659	0.000000000	4.997219659	NO_DOMINANT_PATH_NULL	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	3	2	2	O+CH+T+E+DY	6.800680062	0.000000000	6.800680062	NO_DOMINANT_PATH_NULL	qo=>o~O@edit1+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	YES	4	3	3	CARRIER_Q+O+CH+T+E+Y	7.602787574	0.000000000	7.602787574	NO_DOMINANT_PATH_NULL	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	2	4	4	CARRIER_Q+O+CH+T+E+D_ADDR+Y	7.996276834	0.000000000	7.996276834	NO_DOMINANT_PATH_NULL	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
