event_id	page	record	statement_id	owner_de	exact_card_id	surface	component_recipe	tenth_edition_reading_de	learning_mode	form_owner_boundary_status
E152	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E153	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	okeey	OK+EE+Y	ANSETZEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E154	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E155	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	cheedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E156	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	sal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E157	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	teol	E+OL	KURZ · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E158	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	dchdy	CHD+DY	UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E159	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	ly	L+Y	LEITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E160	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	dsheol	SH+E+OL	HALTEN · KURZ · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E161	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	oiiin	O+IIN	ARBEITSGANG · STUFE	COMPOSE_COMPONENTS	UNCHANGED
E162	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	olkeedy	SOLK+EE+DY	SAMMELN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E163	f81v	B1	B1-S019	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	tedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E164	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E165	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E166	f81v	B1	B1-S021	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	chal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E167	f82r	B2	B2-S001	oberes Beckenpaar mit Zylinder	PROC076	dchedy	CHD+DY	UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E168	f82r	B2	B2-S002	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E169	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E170	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC019	dy	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E171	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E172	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E173	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	L+CKH+Y	LEITEN · DURCHLASS · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E174	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC102	lched	L+CHD	LEITEN · UMSETZEN	COMPOSE_COMPONENTS	UNCHANGED
E175	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E176	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC103	lcheckhedy	L+CKH+E+DY	LEITEN · DURCHLASS · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E177	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC104	qokaly	OK+AL+Y	ANSETZEN · ZIELSTELLE · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E178	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC105	solkaiin	SOLK+AIIN	SAMMELN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E179	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC075	chckhy	CKH+Y	DURCHLASS · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E180	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E181	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E182	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC106	octheol	O+CTH+E+OL	ARBEITSGANG · BEREITEN · KURZ · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E183	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC107	chkeey	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E184	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC108	ldy	L+DY	LEITEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E185	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC109	oteey	OT+EE+Y	DANACH · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E186	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E187	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC110	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E188	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC008	qoky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E189	f82r	B2	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E190	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC112	sotaiin	OT+AIIN	DANACH · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E191	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC113	qokar	OK+AR	ANSETZEN · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E192	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E193	f82r	B2	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E194	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E195	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E196	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC115	ls	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E197	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E198	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E199	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC003	char	AR	QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E200	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E201	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E202	f82r	B2	B2-S012	mittlere rechte unklare Station	PROC116	lchy	L+CH+Y	LEITEN · ENTNEHMEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E203	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC031	cheey	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E204	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC117	qcthey	CTH+E+Y	BEREITEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E205	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E206	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC118	lcheey	L+EE+Y	LEITEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E207	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E208	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC019	chey	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E209	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E210	f82r	B2	B2-S013	unteres grünes Mehrfigurenbecken	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E211	f82r	B2	B2-S014	unteres grünes Mehrfigurenbecken	PROC121	lar	L+AR	LEITEN · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E212	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC122	tshey	SH+E+Y	HALTEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E213	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E214	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC055	cheal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E215	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC123	lchedar	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E216	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC124	ches	CH+E+S	ENTNEHMEN · KURZ · PROBE	COMPOSE_COMPONENTS	UNCHANGED
E217	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC009	aiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E218	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC109	oteey	OT+EE+Y	DANACH · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E219	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E220	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC085	okey	OK+E+Y	ANSETZEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E221	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC125	pchedy	P+CHD+DY	EINBRINGEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E222	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC126	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E223	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC127	daldy	AL+DY	ZIELSTELLE · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E224	f82r	B2	B2-S018	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E225	f82r	B2	B2-S019	kleine Randstationen des unteren Beckens	PROC128	rshedy	R+SHED+DY	KUEHLEN · STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E226	f82r	B2	B2-S020	kleine Randstationen des unteren Beckens	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E227	f82r	B2	B2-S021	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E228	f82r	B2	B2-S022	kleine Randstationen des unteren Beckens	PROC130	lochedy	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E229	f83r	B3	B3-S001	obere offene Fächerstation am Rand	PROC098	olkeedy	SOLK+EE+DY	SAMMELN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E230	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E231	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC132	chkeedy	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E232	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E233	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E234	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E235	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E236	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E237	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E238	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC003	dar	AR	QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E239	f83r	B3	B3-S005	mittlere Randfigur im runden Gefäß	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E240	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC133	chedchy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E241	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E242	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC079	olchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E243	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E244	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E245	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E246	f83r	B3	B3-S008	mittlere Randfigur im runden Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E247	f83r	B3	B3-S009	mittlere Randfigur im runden Gefäß	PROC008	qoky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E248	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC134	pchedal	P+CHD+AL	EINBRINGEN · UMSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E249	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E250	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC136	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E251	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC008	qoky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E252	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E253	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC137	chary	AR+Y	QUELLE · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E254	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC016	sor	OR	ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E255	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E256	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E257	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC069	chkain	K+AIN	ZUGEBEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E258	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC117	shcthey	CTH+E+Y	BEREITEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E259	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E260	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC138	okair	OK+AIR	ANSETZEN · WASSER	COMPOSE_COMPONENTS	UNCHANGED
E261	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC139	sheedy	SH+EE+DY	HALTEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E262	f83r	B3	B3-S015	untere Randfigur im korbartigen Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E263	f83r	B3	B3-S016	untere Randfigur im korbartigen Gefäß	PROC140	lo	L+O	LEITEN · ARBEITSGANG	COMPOSE_COMPONENTS	UNCHANGED
E264	f83r	B3	B3-S016	unverbundener Zwischenbereich	PROC091	qokchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E265	f83r	B3	B3-S017	unverbundener Zwischenbereich	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E266	f83r	B3	B3-S018	unverbundener Zwischenbereich	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E267	f83r	B3	B3-S019	unverbundener Zwischenbereich	PROC141	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E268	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E269	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E270	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E271	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E272	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E273	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	sy	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E274	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC009	saiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E275	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC142	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E276	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC143	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E277	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	chey	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E278	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	tal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E279	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E280	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC144	dalchdy	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E281	f83r	B3	B3-S022	unverbundener Zwischenbereich	PROC145	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E282	f83r	B3	B3-S023	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E283	f83r	B3	B3-S024	unverbundener Zwischenbereich	PROC076	tchedy	CHD+DY	UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E284	f83r	B3	B3-S025	unverbundener Zwischenbereich	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E285	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC146	cheedar	EE+AR	LANG · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E286	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC147	chldaiin	L+AIIN	LEITEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E287	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E288	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E289	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC014	checthy	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E290	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC148	chealror	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E291	f83r	B3	B3-S026	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	solkeedy	SOLK+EE+DY	SAMMELN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E292	f83r	B3	B3-S027	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E293	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E294	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E295	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC013	sol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E296	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	cheeety	EEE+T+Y	VOLL · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E297	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E298	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	qoky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E299	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC009	saiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E300	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC150	schedair	CHD+AIR	UMSETZEN · WASSER	COMPOSE_COMPONENTS	UNCHANGED
E301	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	otchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E302	f83r	B3	B3-S031	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E303	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC151	chedain	CHD+AIN	UMSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
