case_id	case_event_index	event_id	page	record	statement_id	surface	semantic_component_parse	standard_command_de	selector_state_before	selector_signal_if_deciding	selector_state_after	own_branch_marker_hits	foreign_branch_marker_hits	branch_switch
C3	24	E235	f83r	B3	B3-S003	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	25	E236	f83r	B3	B3-S004	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	26	E237	f83r	B3	B3-S004	qotal	OT+AL	DANACH · ZIELSTELLE	C3	NONE	C3	NONE	NONE	NO
C3	27	E238	f83r	B3	B3-S004	dar	AR	VORRAT	C3	NONE	C3	NONE	NONE	NO
C3	28	E239	f83r	B3	B3-S005	schedy	CHD+DY	UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	29	E240	f83r	B3	B3-S006	chedchy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	30	E241	f83r	B3	B3-S006	qokal	OK+AL	ANSETZEN · ZIELSTELLE	C3	NONE	C3	NONE	NONE	NO
C3	31	E242	f83r	B3	B3-S006	olchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	32	E243	f83r	B3	B3-S007	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	33	E244	f83r	B3	B3-S007	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	34	E245	f83r	B3	B3-S007	qokeedy	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	35	E246	f83r	B3	B3-S008	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	36	E247	f83r	B3	B3-S009	qoky	OK+Y	ANSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	37	E248	f83r	B3	B3-S010	pchedal	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIELSTELLE	C3	NONE	C3	NONE	NONE	NO
C3	38	E249	f83r	B3	B3-S010	otedy	OT+E+DY	DANACH · KURZ; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	39	E250	f83r	B3	B3-S011	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BIS BEREIT; UMSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	40	E251	f83r	B3	B3-S011	qoky	OK+Y	ANSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	41	E252	f83r	B3	B3-S011	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	42	E253	f83r	B3	B3-S011	chary	AR+Y	VORRAT · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	43	E254	f83r	B3	B3-S012	sor	OR	ANSATZ	C3	NONE	C3	NONE	NONE	NO
C3	44	E255	f83r	B3	B3-S012	shedy	SHED+DY	ABSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	45	E256	f83r	B3	B3-S013	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	46	E257	f83r	B3	B3-S013	chkain	K+AIN	ZUDOSIEREN · PORTION	C3	NONE	C3	NONE	NONE	NO
C3	47	E258	f83r	B3	B3-S013	shcthey	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	48	E259	f83r	B3	B3-S013	qokedy	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	49	E260	f83r	B3	B3-S014	okair	OK+AIR	ANSETZEN · FLUESSIGKEITSLAUF	C3	NONE	C3	NONE	NONE	NO
C3	50	E261	f83r	B3	B3-S014	sheedy	SH+EE+DY	HALTEN · LANG; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	51	E262	f83r	B3	B3-S015	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	52	E263	f83r	B3	B3-S016	lo	L+O	WEITERLEITEN · ARBEITSGANG	C3	NONE	C3	NONE	NONE	NO
C3	53	E264	f83r	B3	B3-S016	qokchedy	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	54	E265	f83r	B3	B3-S017	qokeedy	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	55	E266	f83r	B3	B3-S018	shedy	SHED+DY	ABSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	56	E267	f83r	B3	B3-S019	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	57	E268	f83r	B3	B3-S020	dal	AL	ZIELSTELLE	C3	NONE	C3	NONE	NONE	NO
C3	58	E269	f83r	B3	B3-S020	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	59	E270	f83r	B3	B3-S021	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	60	E271	f83r	B3	B3-S021	shcthy	CTH+Y	BEREIT · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	61	E272	f83r	B3	B3-S021	dal	AL	ZIELSTELLE	C3	NONE	C3	NONE	NONE	NO
C3	62	E273	f83r	B3	B3-S021	sy	Y	ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	63	E274	f83r	B3	B3-S021	saiin	AIIN	SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	64	E275	f83r	B3	B3-S021	shedal	SHED+AL	ABSETZEN · ZIELSTELLE	C3	NONE	C3	NONE	NONE	NO
C3	65	E276	f83r	B3	B3-S021	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	66	E277	f83r	B3	B3-S021	chey	Y	ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	67	E278	f83r	B3	B3-S021	tal	AL	ZIELSTELLE	C3	NONE	C3	NONE	NONE	NO
C3	68	E279	f83r	B3	B3-S021	shcthy	CTH+Y	BEREIT · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	69	E280	f83r	B3	B3-S021	dalchdy	AL+CHD+DY	ZIELSTELLE · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	70	E281	f83r	B3	B3-S022	qotchedy	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	71	E282	f83r	B3	B3-S023	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	72	E283	f83r	B3	B3-S024	tchedy	CHD+DY	UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	73	E284	f83r	B3	B3-S025	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	74	E285	f83r	B3	B3-S026	cheedar	EE+AR	LANG · VORRAT	C3	NONE	C3	NONE	NONE	NO
C3	75	E286	f83r	B3	B3-S026	chldaiin	L+AIIN	WEITERLEITEN · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	76	E287	f83r	B3	B3-S026	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	77	E288	f83r	B3	B3-S026	qokain	OK+AIN	ANSETZEN · PORTION	C3	NONE	C3	NONE	NONE	NO
C3	78	E289	f83r	B3	B3-S026	checthy	CTH+Y	BEREIT · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	79	E290	f83r	B3	B3-S026	chealror	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	C3	NONE	C3	NONE	NONE	NO
C3	80	E291	f83r	B3	B3-S026	solkeedy	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	81	E292	f83r	B3	B3-S027	qoteedy	OT+EE+DY	DANACH · LANG; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	82	E293	f83r	B3	B3-S028	qokeey	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	83	E294	f83r	B3	B3-S028	qokedy	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	84	E295	f83r	B3	B3-S029	sol	OL	FORTSETZEN	C3	NONE	C3	NONE	NONE	NO
C3	85	E296	f83r	B3	B3-S029	cheeety	EEE+T+Y	VOLL · EINTRAGEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	86	E297	f83r	B3	B3-S029	qokedy	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	87	E298	f83r	B3	B3-S030	qoky	OK+Y	ANSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	88	E299	f83r	B3	B3-S030	saiin	AIIN	SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	89	E300	f83r	B3	B3-S030	schedair	CHD+AIR	UMSETZEN · FLUESSIGKEITSLAUF	C3	NONE	C3	NONE	NONE	NO
C3	90	E301	f83r	B3	B3-S030	otchedy	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	91	E302	f83r	B3	B3-S031	qokeedy	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	92	E303	f83r	B3	B3-S032	chedain	CHD+AIN	UMSETZEN · PORTION	C3	NONE	C3	NONE	NONE	NO
C3	93	E304	f83r	B3	B3-S032	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	94	E305	f83r	B3	B3-S032	qotedaiin	OT+E+AIIN	DANACH · KURZ · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	95	E306	f83r	B3	B3-S032	otaiin	OT+AIIN	DANACH · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	96	E307	f83r	B3	B3-S032	otedy	OT+E+DY	DANACH · KURZ; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	97	E308	f83r	B3	B3-S033	ldy	L+DY	WEITERLEITEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C3	98	E309	f83r	B3	B3-S034	soiiin	O+IIN	ARBEITSGANG · ARBEITSSTUFE	C3	NONE	C3	NONE	NONE	NO
C3	99	E310	f83r	B3	B3-S034	checthy	CTH+Y	BEREIT · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	100	E311	f83r	B3	B3-S034	chety	T+Y	EINTRAGEN · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	101	E312	f83r	B3	B3-S034	otaiin	OT+AIIN	DANACH · SOLLMASS	C3	NONE	C3	NONE	NONE	NO
C3	102	E313	f83r	B3	B3-S034	olsaly	OL+AL+Y	FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN	C3	NONE	C3	NONE	NONE	NO
C3	103	E314	f83r	B3	B3-S034	shedy	SHED+DY	ABSETZEN; SCHLUSS	C3	NONE	C3	NONE	NONE	NO
C4	1	E056	f55v	H4	H4-S001	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	UNRESOLVED	NONE	UNRESOLVED	NONE	NONE	NO
C4	2	E057	f55v	H4	H4-S001	chaiin	AIIN	SOLLMASS	UNRESOLVED	NONE	UNRESOLVED	NONE	NONE	NO
C4	3	E058	f55v	H4	H4-S001	ykain	Y+K+AIN	ARBEITSPOSTEN · ZUDOSIEREN · PORTION	UNRESOLVED	NONE	UNRESOLVED	NONE	NONE	NO
C4	4	E059	f55v	H4	H4-S001	ykan	Y+K+AN	ARBEITSPOSTEN · ZUDOSIEREN · NACHPORTION	UNRESOLVED	AN=NACHPORTION	C4	AN	NONE	NO
C4	5	E060	f55v	H4	H4-S001	ody	O+DY	ARBEITSGANG; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	6	E061	f55v	H4	H4-S002	daiin	AIIN	SOLLMASS	C4	NONE	C4	NONE	NONE	NO
C4	7	E062	f55v	H4	H4-S002	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	8	E063	f55v	H4	H4-S002	talam	TALAM	VERWAHREN	C4	NONE	C4	TALAM	NONE	NO
C4	9	E064	f55v	H4	H4-S003	ykaiin	Y+K+AIIN	ARBEITSPOSTEN · ZUDOSIEREN · SOLLMASS	C4	NONE	C4	NONE	NONE	NO
C4	10	E065	f55v	H4	H4-S003	cheoar	CH+E+O+AR	ABNEHMEN · KURZ · ARBEITSGANG · VORRAT	C4	NONE	C4	NONE	NONE	NO
C4	11	E066	f55v	H4	H4-S003	cheeky	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	12	E067	f55v	H4	H4-S003	oldy	OL+DY	FORTSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	13	E068	f55v	H4	H4-S004	aiin	AIIN	SOLLMASS	C4	NONE	C4	NONE	NONE	NO
C4	14	E069	f55v	H4	H4-S004	okal	OK+AL	ANSETZEN · ZIELSTELLE	C4	NONE	C4	NONE	NONE	NO
C4	15	E070	f55v	H4	H4-S004	oltchy	OL+T+Y	FORTSETZEN · EINTRAGEN · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	16	E071	f55v	H4	H4-S004	or	OR	ANSATZ	C4	NONE	C4	NONE	NONE	NO
C4	17	E072	f55v	H4	H4-S004	y	Y	ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	18	E073	f55v	H4	H4-S004	orain	OR+AIN	ANSATZ · PORTION	C4	NONE	C4	NONE	NONE	NO
C4	19	E315	f83r	B4	B4-S001	qokeedy	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	20	E316	f83r	B4	B4-S002	qolchey	OL+Y	FORTSETZEN · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	21	E317	f83r	B4	B4-S002	qokeey	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	22	E318	f83r	B4	B4-S002	qokedy	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	23	E319	f83r	B4	B4-S003	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	24	E320	f83r	B4	B4-S003	otal	OT+AL	DANACH · ZIELSTELLE	C4	NONE	C4	NONE	NONE	NO
C4	25	E321	f83r	B4	B4-S003	otchey	OT+Y	DANACH · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	26	E322	f83r	B4	B4-S003	qokeey	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	27	E323	f83r	B4	B4-S003	qoky	OK+Y	ANSETZEN · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	28	E324	f83r	B4	B4-S003	tol	OL	FORTSETZEN	C4	NONE	C4	NONE	NONE	NO
C4	29	E325	f83r	B4	B4-S003	shedy	SHED+DY	ABSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	30	E326	f83r	B4	B4-S004	qokylddy	OK+Y+LD+DY	ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN; SCHLUSS	C4	NONE	C4	LD	NONE	NO
C4	31	E327	f83r	B4	B4-S005	dain	AIN	PORTION	C4	NONE	C4	NONE	NONE	NO
C4	32	E328	f83r	B4	B4-S005	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	33	E329	f83r	B4	B4-S005	qokeedy	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	34	E330	f83r	B4	B4-S006	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	35	E331	f83r	B4	B4-S007	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	36	E332	f83r	B4	B4-S008	saiin	AIIN	SOLLMASS	C4	NONE	C4	NONE	NONE	NO
C4	37	E333	f83r	B4	B4-S008	cheeky	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	38	E334	f83r	B4	B4-S008	sheey	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	39	E335	f83r	B4	B4-S008	qokedy	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	40	E336	f83r	B4	B4-S009	shedy	SHED+DY	ABSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	41	E337	f83r	B4	B4-S010	oldy	OL+DY	FORTSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	42	E338	f83r	B4	B4-S011	saiin	AIIN	SOLLMASS	C4	NONE	C4	NONE	NONE	NO
C4	43	E339	f83r	B4	B4-S011	cheky	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	44	E340	f83r	B4	B4-S011	okeeol	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	C4	NONE	C4	NONE	NONE	NO
C4	45	E341	f83r	B4	B4-S011	okain	OK+AIN	ANSETZEN · PORTION	C4	NONE	C4	NONE	NONE	NO
C4	46	E342	f83r	B4	B4-S011	chdy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	47	E343	f83r	B4	B4-S011	sol	OL	FORTSETZEN	C4	NONE	C4	NONE	NONE	NO
C4	48	E344	f83r	B4	B4-S011	lkedy	L+K+E+DY	WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	49	E345	f83r	B4	B4-S012	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	50	E346	f83r	B4	B4-S013	qokol	OK+OL	ANSETZEN · FORTSETZEN	C4	NONE	C4	NONE	NONE	NO
C4	51	E347	f83r	B4	B4-S013	shedy	SHED+DY	ABSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	52	E348	f83r	B4	B4-S014	or	OR	ANSATZ	C4	NONE	C4	NONE	NONE	NO
C4	53	E349	f83r	B4	B4-S014	chey	Y	ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	54	E350	f83r	B4	B4-S014	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASSKANAL · KURZ · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	55	E351	f83r	B4	B4-S014	dairydy	AIR+Y+DY	FLUESSIGKEITSLAUF · ARBEITSPOSTEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	56	E352	f83r	B4	B4-S015	qokain	OK+AIN	ANSETZEN · PORTION	C4	NONE	C4	NONE	NONE	NO
C4	57	E353	f83r	B4	B4-S015	shey	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	58	E354	f83r	B4	B4-S015	kain	K+AIN	ZUDOSIEREN · PORTION	C4	NONE	C4	NONE	NONE	NO
C4	59	E355	f83r	B4	B4-S015	chckhal	CH+CKH+AL	ABNEHMEN · DURCHLASSKANAL · ZIELSTELLE	C4	NONE	C4	NONE	NONE	NO
C4	60	E356	f83r	B4	B4-S015	solkey	SOLK+E+Y	AUFFANGEN · KURZ · ARBEITSPOSTEN	C4	NONE	C4	NONE	NONE	NO
C4	61	E357	f83r	B4	B4-S015	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C4	62	E358	f83r	B4	B4-S016	qolkain	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	C4	NONE	C4	NONE	NONE	NO
C4	63	E359	f83r	B4	B4-S016	dal	AL	ZIELSTELLE	C4	NONE	C4	NONE	NONE	NO
C4	64	E360	f83r	B4	B4-S016	skar	K+AR	ZUDOSIEREN · VORRAT	C4	NONE	C4	NONE	NONE	NO
C4	65	E361	f83r	B4	B4-S016	shedy	SHED+DY	ABSETZEN; SCHLUSS	C4	NONE	C4	NONE	NONE	NO
C5	1	E074	f56r	H5	H5-S001	chochor	HO+CH+OR	ZUTAT · ABNEHMEN · ANSATZ	UNRESOLVED	HO=ZUTAT	C5	HO	NONE	NO
C5	2	E075	f56r	H5	H5-S001	cho	HO	ZUTAT	C5	NONE	C5	HO	NONE	NO
C5	3	E076	f56r	H5	H5-S001	chodaly	HO+AL+Y	ZUTAT · ZIELSTELLE · ARBEITSPOSTEN	C5	NONE	C5	HO	NONE	NO
C5	4	E077	f56r	H5	H5-S001	daiin	AIIN	SOLLMASS	C5	NONE	C5	NONE	NONE	NO
C5	5	E078	f56r	H5	H5-S001	sho	HO	ZUTAT	C5	NONE	C5	HO	NONE	NO
C5	6	E079	f56r	H5	H5-S001	kchol	K+OL	ZUDOSIEREN · FORTSETZEN	C5	NONE	C5	NONE	NONE	NO
C5	7	E080	f56r	H5	H5-S001	otchor	OT+CH+OR	DANACH · ABNEHMEN · ANSATZ	C5	NONE	C5	NONE	NONE	NO
C5	8	E081	f56r	H5	H5-S001	choky	OK+Y	ANSETZEN · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
C5	9	E082	f56r	H5	H5-S001	dal	AL	ZIELSTELLE	C5	NONE	C5	NONE	NONE	NO
C5	10	E083	f56r	H5	H5-S002	schol	RESUME_CARD	WIEDERAUFNEHMEN	C5	NONE	C5	NONE	NONE	NO
C5	11	E084	f56r	H5	H5-S002	choy	HO+Y	ZUTAT · ARBEITSPOSTEN	C5	NONE	C5	HO	NONE	NO
C5	12	E085	f56r	H5	H5-S002	choky	OK+Y	ANSETZEN · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
C5	13	E086	f56r	H5	H5-S002	cheeckhody	CH+EE+CKH+O+DY	ABNEHMEN · LANG · DURCHLASSKANAL · ARBEITSGANG; SCHLUSS	C5	NONE	C5	NONE	NONE	NO
C5	14	E087	f56r	H5	H5-S003	sh	SH	HALTEN	C5	NONE	C5	NONE	NONE	NO
C5	15	E088	f56r	H5	H5-S003	cho	HO	ZUTAT	C5	NONE	C5	HO	NONE	NO
C5	16	E089	f56r	H5	H5-S003	kchey	K+E+Y	ZUDOSIEREN · KURZ · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
C5	17	E090	f56r	H5	H5-S003	qokokchy	OK+OK+Y	ANSETZEN · ANSETZEN · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
C5	18	E091	f56r	H5	H5-S004	okchy	OK+Y	ANSETZEN · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
C5	19	E092	f56r	H5	H5-S004	chokcheo	OK+CH+E+O	ANSETZEN · ABNEHMEN · KURZ · ARBEITSGANG	C5	NONE	C5	NONE	NONE	NO
C5	20	E093	f56r	H5	H5-S004	kchal	K+AL	ZUDOSIEREN · ZIELSTELLE	C5	NONE	C5	NONE	NONE	NO
C5	21	E094	f56r	H5	H5-S005	sho	HO	ZUTAT	C5	NONE	C5	HO	NONE	NO
C5	22	E095	f56r	H5	H5-S005	chokchy	OK+Y	ANSETZEN · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
C5	23	E096	f56r	H5	H5-S005	kchoar	K+HO+AR	ZUDOSIEREN · ZUTAT · VORRAT	C5	NONE	C5	HO	NONE	NO
C5	24	E097	f56r	H5	H5-S005	sotodan	OT+O+AIN	DANACH · ARBEITSGANG · PORTION	C5	NONE	C5	NONE	NONE	NO
C5	25	E098	f56r	H5	H5-S006	otchey	OT+Y	DANACH · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
C5	26	E099	f56r	H5	H5-S006	keol	K+E+OL	ZUDOSIEREN · KURZ · FORTSETZEN	C5	NONE	C5	NONE	NONE	NO
C5	27	E100	f56r	H5	H5-S006	daiin	AIIN	SOLLMASS	C5	NONE	C5	NONE	NONE	NO
C5	28	E362	f83r	B5	B5-S001	otchdy	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	C5	NONE	C5	NONE	NONE	NO
C5	29	E363	f83r	B5	B5-S002	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	C5	NONE	C5	NONE	NONE	NO
C5	30	E364	f83r	B5	B5-S003	shedal	SHED+AL	ABSETZEN · ZIELSTELLE	C5	NONE	C5	NONE	NONE	NO
C5	31	E365	f83r	B5	B5-S003	dal	AL	ZIELSTELLE	C5	NONE	C5	NONE	NONE	NO
C5	32	E366	f83r	B5	B5-S003	cheol	OL	FORTSETZEN	C5	NONE	C5	NONE	NONE	NO
C5	33	E367	f83r	B5	B5-S003	lol	L+OL	WEITERLEITEN · FORTSETZEN	C5	NONE	C5	NONE	NONE	NO
C5	34	E368	f83r	B5	B5-S003	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	C5	NONE	C5	NONE	NONE	NO
C5	35	E369	f83r	B5	B5-S003	aiin	AIIN	SOLLMASS	C5	NONE	C5	NONE	NONE	NO
C5	36	E370	f83r	B5	B5-S003	sol	OL	FORTSETZEN	C5	NONE	C5	NONE	NONE	NO
C5	37	E371	f83r	B5	B5-S003	daiiin	DA+IIN	ZWEITMARKER · ARBEITSSTUFE	C5	NONE	C5	DA	NONE	NO
C5	38	E372	f83r	B5	B5-S003	chedy	CHD+Y	UMSETZEN · ARBEITSPOSTEN	C5	NONE	C5	NONE	NONE	NO
