target_edge_id	source_target_occurrence_id	page	physical_folio	locus	section	language	hand	register_id	predecessor_ordinal	right_ordinal	predecessor_surface	right_surface	predecessor_reader_exact	right_reader_exact	medial_predecessor	general_target_eligible	right_target_frequency	recurrent_25_member	selection_rule	written_line_eva	score_eligible	component_export_credit
G776-T0092	G769-T0290	f76v	f76	f76v.20	B	B	2	B|B|2	4	5	ol	checkhy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dol sheetey qokedy ol checkhy lshedy qokeedy cheedy qokeedy shl loiii	0	0
G776-T0093	G769-T0292	f77r	f77	f77r.32	B	B	2	B|B|2	4	5	ol	chealor	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qor ain cheol ol chealor cheey qeteiiin dary	0	0
G776-T0094	G769-T0299	f77v	f77	f77v.23	B	B	2	B|B|2	6	7	ol	qoky	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokal chees ol shedy doraiin ol qoky ches ol dal	0	0
G776-T0095	G769-T0302	f77v	f77	f77v.30	B	B	2	B|B|2	2	3	ol	sheey	1	1	1	1	6	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	0	0
G776-T0096	G769-T0303	f77v	f77	f77v.41	B	B	2	B|B|2	9	10	ol	raiin	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	0	0
G776-T0097	G769-T0296	f77v	f77	f77v.9	B	B	2	B|B|2	6	7	ol	chs	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	0	0
G776-T0098	G769-T0307	f78r	f78	f78r.28	B	B	2	B|B|2	2	3	ol	qokeedy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	0	0
G776-T0099	G769-T0313	f78r	f78	f78r.38	B	B	2	B|B|2	4	5	ol	aiin	1	1	1	1	8	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sar aiin oteedy ol aiin chedy	0	0
G776-T0100	G769-T0324	f78v	f78	f78v.19	B	B	2	B|B|2	2	3	ol	chedar	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lchedy ol chedar shedy lor shedaldy orain	0	0
G776-T0101	G769-T0325	f78v	f78	f78v.20	B	B	2	B|B|2	8	9	ol	okalor	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qofcheol opchedy qokain op chedy lchey cphar ol okalor	0	0
G776-T0102	G769-T0326	f78v	f78	f78v.21	B	B	2	B|B|2	5	6	ol	qokar	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	chedy lshedy olshedy otaiin ol qokar shedy yteedy	0	0
G776-T0103	G769-T0329	f78v	f78	f78v.25	B	B	2	B|B|2	4	5	ol	or	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	teeol olkeshey qolcheol ol or sheckhedy or ol sham	0	0
G776-T0104	G769-T0330	f78v	f78	f78v.25	B	B	2	B|B|2	8	9	ol	sham	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	teeol olkeshey qolcheol ol or sheckhedy or ol sham	0	0
G776-T0105	G769-T0332	f78v	f78	f78v.27	B	B	2	B|B|2	5	6	ol	ols	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lol kar shr r ol ols sheey ol chedy oltar olkaiin	0	0
G776-T0106	G769-T0335	f78v	f78	f78v.28	B	B	2	B|B|2	5	6	ol	oteedy	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olkain shey qokey okar ol oteedy chcthy los aiin d	0	0
G776-T0107	G769-T0319	f78v	f78	f78v.5	B	B	2	B|B|2	6	7	ol	cheeky	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	0	0
G776-T0108	G769-T0343	f79r	f79	f79r.18	B	B	2	B|B|2	9	10	ol	dam	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	solor olshey qokaiin chey qokain otain otain otal ol dam	0	0
G776-T0109	G769-T0345	f79r	f79	f79r.23	B	B	2	B|B|2	4	5	ol	lkain	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	das shear qotaiin ol lkain otchedy or olkl o tshedy otory	0	0
G776-T0110	G769-T0346	f79r	f79	f79r.27	B	B	2	B|B|2	6	7	ol	ory	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeedy sheey kas cheey olkaiin ol ory cholor oty oky	0	0
G776-T0111	G769-T0347	f79r	f79	f79r.32	B	B	2	B|B|2	5	6	ol	olaiin	1	1	1	1	4	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol	0	0
G776-T0112	G769-T0350	f79r	f79	f79r.36	B	B	2	B|B|2	3	4	ol	cheey	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sol sheeol ol cheey os sheky sheol or shear oly	0	0
G776-T0113	G769-T0351	f79r	f79	f79r.37	B	B	2	B|B|2	2	3	ol	ol	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lcheol ol ol sheey olsheey sholkeey okchey dain	0	0
G776-T0114	G769-T0352	f79r	f79	f79r.37	B	B	2	B|B|2	3	4	ol	sheey	1	1	1	1	6	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lcheol ol ol sheey olsheey sholkeey okchey dain	0	0
G776-T0115	G769-T0353	f79r	f79	f79r.40	B	B	2	B|B|2	6	7	ol	okaiin	1	1	1	1	4	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	y shedy qokched oltchey otchotar ol okaiin chckhy	0	0
G776-T0116	G769-T0354	f79r	f79	f79r.41	B	B	2	B|B|2	6	7	ol	ol	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokain shedy qotain oteedy chkain ol ol chedy oly	0	0
G776-T0117	G769-T0355	f79r	f79	f79r.41	B	B	2	B|B|2	7	8	ol	chedy	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokain shedy qotain oteedy chkain ol ol chedy oly	0	0
G776-T0118	G769-T0338	f79r	f79	f79r.6	B	B	2	B|B|2	3	4	ol	olkeey	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	shol okar ol olkeey qokey sain olcheey qol chey	0	0
G776-T0119	G769-T0339	f79r	f79	f79r.7	B	B	2	B|B|2	5	6	ol	cheey	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	0	0
G776-T0120	G769-T0358	f79v	f79	f79v.17	B	B	2	B|B|2	4	5	ol	dar	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qol sheey chol ol dar qokaiin cheekey qoky otain oram	0	0
G776-T0121	G769-T0359	f79v	f79	f79v.23	B	B	2	B|B|2	3	4	ol	okaiin	1	1	1	1	4	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	tolkey okar ol okaiin otylor qokol okeedy dalary	0	0
G776-T0122	G769-T0362	f79v	f79	f79v.26	B	B	2	B|B|2	7	8	ol	otol	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	0	0
G776-T0123	G769-T0363	f79v	f79	f79v.32	B	B	2	B|B|2	2	3	ol	or	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olkeey ol or ocheey ol ol o keeedy checkhy aror	0	0
G776-T0124	G769-T0364	f79v	f79	f79v.32	B	B	2	B|B|2	5	6	ol	ol	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olkeey ol or ocheey ol ol o keeedy checkhy aror	0	0
G776-T0125	G769-T0367	f79v	f79	f79v.35	B	B	2	B|B|2	9	10	ol	oteedy	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qor cheey kain chl ol otol dain otain ol oteedy qokan	0	0
G776-T0126	G769-T0368	f79v	f79	f79v.36	B	B	2	B|B|2	2	3	ol	shey	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ysheey ol shey oltshsey sheepshey	0	0
G776-T0127	G769-T0369	f79v	f79	f79v.37	B	B	2	B|B|2	2	3	ol	shal	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	0	0
G776-T0128	G769-T0370	f79v	f79	f79v.40	B	B	2	B|B|2	4	5	ol	oiin	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol	0	0
G776-T0129	G769-T0356	f79v	f79	f79v.9	B	B	2	B|B|2	2	3	ol	sheey	1	1	1	1	6	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sar ol sheey qokeedy qokechey qol	0	0
G776-T0130	G769-T0375	f80r	f80	f80r.24	B	B	2	B|B|2	5	6	ol	dain	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	0	0
G776-T0131	G769-T0376	f80r	f80	f80r.27	B	B	2	B|B|2	5	6	ol	olkain	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	0	0
G776-T0132	G769-T0379	f80r	f80	f80r.34	B	B	2	B|B|2	5	6	ol	qockhey	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ey rcheky shepchedy qokar ol qockhey olchey qokedy koroiin y	0	0
G776-T0133	G769-T0380	f80r	f80	f80r.36	B	B	2	B|B|2	10	11	ol	lom	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom	0	0
G776-T0134	G769-T0387	f80r	f80	f80r.51	B	B	2	B|B|2	2	3	ol	s	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	talkl ol s al cheoly daiin otaly otain chey lkain olom	0	0
G776-T0135	G769-T0388	f80r	f80	f80r.52	B	B	2	B|B|2	6	7	ol	olor	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sol tl shey qoklcheey lkaiin ol olor aiin y daiin cheol kain	0	0
G776-T0136	G769-T0390	f80v	f80	f80v.13	B	B	2	B|B|2	3	4	ol	olor	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lor ar ol olor chey koldy	0	0
G776-T0137	G769-T0392	f80v	f80	f80v.20	B	B	2	B|B|2	2	3	ol	cheey	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin	0	0
G776-T0138	G769-T0393	f80v	f80	f80v.20	B	B	2	B|B|2	7	8	ol	okaiin	1	1	1	1	4	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin	0	0
G776-T0139	G769-T0394	f80v	f80	f80v.22	B	B	2	B|B|2	3	4	ol	chey	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dchedy qokal ol chey dal or shedy lshedy	0	0
G776-T0140	G769-T0396	f80v	f80	f80v.28	B	B	2	B|B|2	7	8	ol	kaiin	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly	0	0
G776-T0141	G769-T0400	f80v	f80	f80v.39	B	B	2	B|B|2	6	7	ol	chckhy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	0	0
G776-T0142	G769-T0401	f80v	f80	f80v.40	B	B	2	B|B|2	2	3	ol	cheeor	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokain ol cheeor olar chey tchar ol chedy qotal olchedy	0	0
G776-T0143	G769-T0413	f81r	f81	f81r.17	B	B	2	B|B|2	6	7	ol	ochedar	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	y checthy okeedy shey qokedy ol ochedar	0	0
G776-T0144	G769-T0403	f81r	f81	f81r.3	B	B	2	B|B|2	5	6	ol	chedy	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qotey l chees olkal ol chedy okar shedy	0	0
G776-T0145	G769-T0404	f81r	f81	f81r.4	B	B	2	B|B|2	3	4	ol	ol	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dchedy qokain ol ol chcthy ykeedy al	0	0
G776-T0146	G769-T0405	f81r	f81	f81r.4	B	B	2	B|B|2	4	5	ol	chcthy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dchedy qokain ol ol chcthy ykeedy al	0	0
G776-T0147	G769-T0406	f81r	f81	f81r.5	B	B	2	B|B|2	4	5	ol	ol	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qol cheol okeey ol ol olaiin ol or ain	0	0
G776-T0148	G769-T0409	f81r	f81	f81r.6	B	B	2	B|B|2	2	3	ol	eses	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sar ol eses oteey shor qokeey ol	0	0
G776-T0149	G769-T0420	f81v	f81	f81v.1	B	B	2	B|B|2	7	8	ol	pchedy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	0	0
G776-T0150	G769-T0426	f81v	f81	f81v.12	B	B	2	B|B|2	2	3	ol	chdy	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	0	0
G776-T0151	G769-T0427	f81v	f81	f81v.15	B	B	2	B|B|2	3	4	ol	sheey	1	1	1	1	6	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	0	0
G776-T0152	G769-T0428	f81v	f81	f81v.16	B	B	2	B|B|2	4	5	ol	chy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	0	0
G776-T0153	G769-T0429	f81v	f81	f81v.17	B	B	2	B|B|2	3	4	ol	shedy	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	0	0
G776-T0154	G769-T0430	f81v	f81	f81v.18	B	B	2	B|B|2	3	4	ol	cheky	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	0	0
G776-T0155	G769-T0431	f81v	f81	f81v.18	B	B	2	B|B|2	5	6	ol	shedy	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	0	0
G776-T0156	G769-T0422	f81v	f81	f81v.2	B	B	2	B|B|2	10	11	ol	rol	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	0	0
G776-T0157	G769-T0434	f81v	f81	f81v.25	B	B	2	B|B|2	7	8	ol	chey	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky	0	0
G776-T0158	G769-T0423	f81v	f81	f81v.4	B	B	2	B|B|2	5	6	ol	kaiin	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	0	0
G776-T0159	G769-T0424	f81v	f81	f81v.6	B	B	2	B|B|2	3	4	ol	chedy	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokain okaiin ol chedy cheol lky l s aiin okain daldy	0	0
G776-T0160	G769-T0425	f81v	f81	f81v.7	B	B	2	B|B|2	2	3	ol	sheckhal	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	0	0
G776-T0161	G769-T0436	f82r	f82	f82r.31	B	B	2	B|B|2	2	3	ol	rsheedy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	0	0
G776-T0162	G769-T0438	f82v	f82	f82v.12	B	B	2	B|B|2	4	5	ol	qoky	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	0	0
G776-T0163	G769-T0439	f82v	f82	f82v.30	B	B	2	B|B|2	8	9	ol	r	1	1	1	1	3	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pol olor chey qokain shedy qokaiin olchesy ol r aindar	0	0
G776-T0164	G769-T0444	f83r	f83	f83r.54	B	B	2	B|B|2	2	3	ol	dain	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	daiin ol dain chey ldalor	0	0
G776-T0165	G769-T0450	f85r1	f85	f85r1.11	T	B	2	T|B|2	2	3	ol	shdair	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	0	0
G776-T0166	G769-T0462	f85r2	f85	f85r2.23	C	B	2	C|B|2	4	5	ol	sheoly	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ol lcheol chol ol sheoly	0	0
G776-T0167	G769-T0466	f86v5	f86	f86v5.15	T	B	2	T|B|2	11	12	ol	chsky	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	0	0
G776-T0168	G769-T0468	f86v5	f86	f86v5.32	T	B	2	T|B|2	10	11	ol	teody	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	0	0
G776-T0169	G769-T0476	f86v6	f86	f86v6.14	T	B	2	T|B|2	11	12	ol	ain	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	0	0
G776-T0170	G769-T0479	f86v6	f86	f86v6.34	T	B	2	T|B|2	11	12	ol	kaiiin	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	0	0
G776-T0171	G769-T0481	f86v6	f86	f86v6.35	T	B	2	T|B|2	7	8	ol	tey	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	0	0
G776-T0172	G769-T0483	f86v6	f86	f86v6.37	T	B	2	T|B|2	8	9	ol	kaiin	1	1	1	1	5	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	0	0
G776-T0173	G769-T0472	f86v6	f86	f86v6.4	T	B	2	T|B|2	4	5	ol	aiin	1	1	1	1	8	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	0	0
G776-T0174	G769-T0487	f88r	f88	f88r.21	P	A	1	P|A|1	6	7	ol	sheeol	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	teol chor olsheody qokeol shoy ol sheeol sheoldg	0	0
G776-T0175	G769-T0492	f89v1	f89	f89v1.9	P	A	1	P|A|1	7	8	ol	cheokchey	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	0	0
G776-T0176	G769-T0497	f90r1	f90	f90r1.5	H	A	1	H|A|1	5	6	ol	okachey	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	0	0
G776-T0177	G769-T0505	f94v	f94	f94v.4	H	B	3	H|B|3	6	7	ol	okchy	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dchdy otar otchy kedy qokchdy ol okchy	0	0
G776-T0178	G769-T0508	f95r1	f95	f95r1.1	H	B	3	H|B|3	4	5	ol	oldaiin	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	kshdor chepchdy ofaiin ol oldaiin opshol qokaiin oty odain	0	0
G776-T0179	G769-T0511	f95r2	f95	f95r2.3	H	B	3	H|B|3	6	7	ol	otaiin	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram	0	0
G776-T0180	G769-T0512	f95r2	f95	f95r2.6	H	B	3	H|B|3	3	4	ol	shol	1	1	1	1	1	0	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	y olkor ol shol qotar chdy chdy qokar okar qokar odaly	0	0
G776-T0181	G769-T0518	f96r	f96	f96r.12	H	A	1	H|A|1	4	5	ol	dy	1	1	1	1	2	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dcheor cheol cheodaiin ol dy d chs archeody	0	0
G776-T0182	G769-T0522	f99v	f99	f99v.34	P	A	1	P|A|1	2	3	ol	ol	1	1	1	1	7	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam	0	0
G776-T0183	G769-T0523	f99v	f99	f99v.34	P	A	1	P|A|1	3	4	ol	olaiin	1	1	1	1	4	1	NOVEL_305_AND_EXACT_RIGHT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam	0	0
