edition	model	variant	paragraph	target	later_action	form	patient	same_written_patient	debts	row_status
IT2a	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	R	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:7	True	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
