patch_id	page	row_id	source_ordinal	column	valid	reason	ink_json	nuisance_json	core_samples	patch_width	patch_height
f76r:R008:W02	f76r	f76r:R008	8	2	0	INSUFFICIENT_PAPER	[]	[]	186	128	48
f76r:R008:W03	f76r	f76r:R008	8	3	1	PASS	[0.236124262787,0.250668224704,0.279739218938]	[0.568359375,4.997212273764,4.965986394558,2.748939105163,0.414084507042,0.941949841777,0.864704403632,0.806822819626,0.019070181372,0.019260671185,0.019975042622,-0.001228043301,-0.006469566993,-0.009152879902,0.013991013072,0.014208026961,0.010503472222,0.360544217687,0.211727248607]	147	128	48
f76r:R008:W04	f76r	f76r:R008	8	4	1	PASS	[0.213092200156,0.234277688651,0.253576734864]	[0.51220703125,5.043425116919,5.0,2.708811979016,0.371084337349,0.968028158878,0.897871727937,0.834739314478,0.017620397471,0.019792976482,0.01955714063,0.009211601307,0.00757250817,0.009852430556,0.021451184641,0.011764705882,0.013117851307,0.406373075546,0.211727248607]	154	128	48
f76r:R008:W05	f76r	f76r:R008	8	5	0	INSUFFICIENT_PAPER	[]	[]	191	128	48
f76r:R008:W06	f76r	f76r:R008	8	6	1	PASS	[0.214537345877,0.226417266402,0.254363071699]	[0.5634765625,5.141663556503,4.676470588235,2.242904999631,0.386363636364,0.961244900645,0.886277434165,0.822390373002,0.015888940117,0.016135671664,0.019264847499,-0.007266135621,-0.004044117647,-0.008859272876,0.009385212418,0.006564031863,0.006783598856,0.498030791264,0.211727248607]	170	128	48
f76r:R008:W07	f76r	f76r:R008	8	7	0	INSUFFICIENT_PAPER	[]	[]	219	128	48
f76r:R008:W08	f76r	f76r:R008	8	8	1	PASS	[0.206127419266,0.228365495295,0.254971519837]	[0.584635416667,5.37989735354,4.791666666667,2.61904085497,0.504672897196,0.969855246174,0.895496035405,0.837723584732,0.015189924155,0.021125670455,0.024234615713,0.018665747549,0.011723856209,0.012859987745,-0.00486621732,-0.009505208333,-0.002188010621,0.589688506982,0.211727248607]	216	128	48
f76r:R008:W09	f76r	f76r:R008	8	9	1	PASS	[0.202843192515,0.227578148382,0.247982202605]	[0.543619791667,5.288267030695,4.380710659898,2.418673862121,0.41127348643,0.961915750608,0.890786271713,0.83042712092,0.018554633502,0.021297057477,0.021970720238,0.005366625817,0.003645833333,0.000520833333,-0.015767973856,-0.013189338235,-0.015070976307,0.635517364841,0.211727248607]	197	128	48
f76r:R008:W10	f76r	f76r:R008	8	10	0	INSUFFICIENT_PAPER	[]	[]	212	128	48
f76r:R008:W11	f76r	f76r:R008	8	11	0	INSUFFICIENT_PAPER	[]	[]	246	128	48
f76r:R009:W00	f76r	f76r:R009	9	0	1	PASS	[0.22931006623,0.245834962516,0.275181909688]	[0.58154296875,5.04985600725,4.567741935484,2.506814853075,0.43661971831,0.937404382212,0.859807353513,0.791998230642,0.021774465256,0.021788597246,0.026004210153,0.030481515523,0.030782781863,0.036215788399,-0.022201797386,-0.016822406046,-0.017190053105,0.22305764411,0.225524011674]	155	128	48
f76r:R009:W01	f76r	f76r:R009	9	1	1	PASS	[0.210947018503,0.229862501563,0.250628086375]	[0.5654296875,5.283203728738,4.454081632653,2.474963135877,0.457943925234,0.945518102372,0.869495483587,0.805225820665,0.016673316161,0.016995839279,0.018949157468,-0.004618566176,0.004567504085,0.007998876634,0.007010825163,0.008634599673,0.015691380719,0.268886501969,0.225524011674]	196	128	48
f76r:R009:W02	f76r	f76r:R009	9	2	0	INSUFFICIENT_PAPER	[]	[]	206	128	48
f76r:R009:W03	f76r	f76r:R009	9	3	0	INSUFFICIENT_PAPER	[]	[]	180	128	48
f76r:R009:W04	f76r	f76r:R009	9	4	1	PASS	[0.24187253642,0.265894718267,0.290923566376]	[0.538736979167,5.347107530717,4.980861244019,2.482400679555,0.478260869565,0.959699447881,0.882311428453,0.819862454509,0.018896288827,0.017827741622,0.018009502644,0.02190308415,0.01931934232,0.028676470588,0.002693525327,9.4464869e-05,-0.002450980392,0.406373075546,0.225524011674]	209	128	48
f76r:R009:W05	f76r	f76r:R009	9	5	1	PASS	[0.229575575143,0.251292996292,0.277531999016]	[0.4296875,5.141663556503,4.835294117647,2.345694723749,0.442708333333,0.956787760766,0.882998701764,0.816817754499,0.018519784278,0.020739776503,0.023189839611,0.017233455882,0.023669832516,0.031175959967,0.018068321078,0.023161764706,0.034788602941,0.452201933405,0.225524011674]	170	128	48
f76r:R009:W06	f76r	f76r:R009	9	6	1	PASS	[0.335697356616,0.367734700959,0.382816144001]	[0.51123046875,4.976733742421,4.986111111111,2.368737682792,0.382978723404,0.952780552781,0.878872761226,0.814635038164,0.017340740548,0.01768723528,0.018498896062,0.000676572712,-0.005984477124,-0.000574448529,0.009934129902,0.005912990196,0.017874285131,0.498030791264,0.225524011674]	144	128	48
f76r:R009:W07	f76r	f76r:R009	9	7	1	PASS	[0.223645811527,0.250089396831,0.277721452788]	[0.485514322917,5.093750200807,4.845679012346,2.547259451211,0.362416107383,0.948666033956,0.870534889058,0.805365638821,0.016353088609,0.017547552221,0.020305599388,0.018178104575,0.017841094771,0.028048406863,0.007347834967,0.010102634804,0.015604575163,0.543859649123,0.225524011674]	162	128	48
f76r:R009:W08	f76r	f76r:R009	9	8	0	INSUFFICIENT_PAPER	[]	[]	243	128	48
f76r:R009:W09	f76r	f76r:R009	9	9	0	INSUFFICIENT_PAPER	[]	[]	187	128	48
f76r:R009:W10	f76r	f76r:R009	9	10	1	PASS	[0.216938774427,0.22767870648,0.256719846848]	[0.56494140625,5.04985600725,4.890322580645,2.571726524204,0.410052910053,0.949024009155,0.8720333326,0.812303133,0.015838662652,0.013898726129,0.01634063708,-0.000896139706,0.001674836601,0.001983762255,-0.012216605392,-0.008540134804,-0.016245404412,0.6813462227,0.225524011674]	155	128	48
f76r:R009:W11	f76r	f76r:R009	9	11	0	INSUFFICIENT_PAPER	[]	[]	219	128	48
f76r:R010:W00	f76r	f76r:R010	10	0	0	INSUFFICIENT_PAPER	[]	[]	191	128	46
f76r:R010:W01	f76r	f76r:R010	10	1	0	INSUFFICIENT_PAPER	[]	[]	310	128	46
f76r:R010:W02	f76r	f76r:R010	10	2	0	INSUFFICIENT_PAPER	[]	[]	213	128	46
f76r:R010:W03	f76r	f76r:R010	10	3	0	INSUFFICIENT_PAPER	[]	[]	173	128	46
f76r:R010:W04	f76r	f76r:R010	10	4	1	PASS	[0.223678024909,0.23937348765,0.263349971792]	[0.512058423913,5.093750200807,4.654320987654,2.43766987418,0.416452442159,0.940309712468,0.864919500693,0.799490864915,0.021449221637,0.022128383239,0.020530110821,0.0226342711,0.017924126172,0.008967391304,-0.011263368984,-0.012817513369,-0.019521501783,0.406373075546,0.241973998408]	162	128	46
f76r:R010:W05	f76r	f76r:R010	10	5	1	PASS	[0.209185199064,0.234316851912,0.258971966569]	[0.424252717391,4.969813299576,4.699300699301,2.542051825397,0.379310344828,0.953194516745,0.87805888137,0.815800798195,0.02058911414,0.021088135109,0.024491494935,0.025186487639,0.028612531969,0.041203111679,-0.010241198752,-0.008795677362,-0.00155135918,0.452201933405,0.241973998408]	143	128	46
f76r:R010:W06	f76r	f76r:R010	10	6	1	PASS	[0.214236138143,0.239625639084,0.264885006601]	[0.448539402174,4.828313737302,4.83064516129,2.471520931087,0.401294498382,0.950280500251,0.877734500021,0.816047392163,0.017404454919,0.020423207928,0.021425607497,-0.020090046888,-0.018704710145,-0.009694693095,0.001654411765,-0.002044340463,0.005670677362,0.498030791264,0.241973998408]	124	128	46
f76r:R010:W07	f76r	f76r:R010	10	7	1	PASS	[0.23298718217,0.261080977276,0.278528358211]	[0.599694293478,5.198497031266,5.05,2.702416613987,0.466321243523,0.949778299101,0.874256906836,0.815516567255,0.020196441375,0.019069570219,0.01865925898,-0.005240302643,0.000586104007,0.002115302643,-0.013566733512,-0.012967914439,-0.002328431373,0.543859649123,0.241973998408]	180	128	46
f76r:R010:W08	f76r	f76r:R010	10	8	1	PASS	[0.212026711208,0.231993166591,0.256133714717]	[0.58542798913,5.010635294096,4.758389261745,2.620648535726,0.442136498516,0.950009237616,0.874395739451,0.815792306271,0.020656131538,0.020132889647,0.021557227555,0.030940963342,0.037545289855,0.027272485081,0.01560271836,0.013363413547,0.015321412656,0.589688506982,0.241973998408]	149	128	46
f76r:R010:W09	f76r	f76r:R010	10	9	1	PASS	[0.21559744576,0.240385357749,0.261903541124]	[0.559612771739,5.187385805841,4.966292134831,2.735326278023,0.495821727019,0.959710532883,0.882390750361,0.816826599518,0.020253371609,0.022804763374,0.023717798025,-0.039450127877,-0.039101129582,-0.043712702472,0.005322526738,0.00923573975,0.009505904635,0.635517364841,0.241973998408]	178	128	46
f76r:R010:W10	f76r	f76r:R010	10	10	0	INSUFFICIENT_PAPER	[]	[]	212	128	46
f76r:R010:W11	f76r	f76r:R010	10	11	0	INSUFFICIENT_PAPER	[]	[]	273	128	46
f76r:R011:W00	f76r	f76r:R011	11	0	1	PASS	[0.26533477376,0.310540210528,0.338454397825]	[0.473505434783,4.941642422609,5.374100719424,2.70430879557,0.406432748538,0.926597090449,0.852712207464,0.789548387097,0.019578222306,0.022187144587,0.02723293154,-0.010613810742,0.006806798806,0.014546035806,-0.033759469697,-0.033739973262,-0.038909313725,0.22305764411,0.255240116742]	139	128	46
f76r:R011:W01	f76r	f76r:R011	11	1	0	INSUFFICIENT_PAPER	[]	[]	226	128	46
f76r:R011:W02	f76r	f76r:R011	11	2	0	INSUFFICIENT_PAPER	[]	[]	228	128	46
f76r:R011:W03	f76r	f76r:R011	11	3	0	INSUFFICIENT_PAPER	[]	[]	219	128	46
f76r:R011:W04	f76r	f76r:R011	11	4	0	INSUFFICIENT_PAPER	[]	[]	215	128	46
f76r:R011:W05	f76r	f76r:R011	11	5	1	PASS	[0.22618460789,0.245834962516,0.266109587198]	[0.50390625,5.214935757609,5.010928961749,2.552164132649,0.426573426573,0.954855643045,0.87592350189,0.812274872291,0.016921426484,0.017262656592,0.019958015262,-0.002022058824,-0.00100170503,0.006194053708,0.00786263369,0.004088680927,0.00308043672,0.452201933405,0.255240116742]	183	128	46
f76r:R011:W06	f76r	f76r:R011	11	6	0	INSUFFICIENT_PAPER	[]	[]	182	128	46
f76r:R011:W07	f76r	f76r:R011	11	7	0	INSUFFICIENT_PAPER	[]	[]	219	128	46
f76r:R011:W08	f76r	f76r:R011	11	8	0	INSUFFICIENT_PAPER	[]	[]	245	128	46
f76r:R011:W09	f76r	f76r:R011	11	9	0	INSUFFICIENT_PAPER	[]	[]	207	128	46
f76r:R011:W10	f76r	f76r:R011	11	10	0	INSUFFICIENT_PAPER	[]	[]	224	128	46
f76r:R011:W11	f76r	f76r:R011	11	11	0	INSUFFICIENT_PAPER	[]	[]	228	128	46
f76r:R012:W00	f76r	f76r:R012	12	0	1	PASS	[0.204014381405,0.217948734437,0.242012035619]	[0.5291015625,5.036952602414,4.37908496732,2.419978220471,0.45,0.941544066818,0.869273997446,0.807488553281,0.026136136067,0.027743385537,0.026880090104,0.050030637255,0.056253063725,0.048367034314,-0.006390931373,0.001253063725,0.006488970588,0.22305764411,0.268506235076]	153	128	40
f76r:R012:W01	f76r	f76r:R012	12	1	0	INSUFFICIENT_PAPER	[]	[]	159	128	40
f76r:R012:W02	f76r	f76r:R012	12	2	0	INSUFFICIENT_PAPER	[]	[]	190	128	40
f76r:R012:W03	f76r	f76r:R012	12	3	0	INSUFFICIENT_PAPER	[]	[]	159	128	40
f76r:R012:W04	f76r	f76r:R012	12	4	0	INSUFFICIENT_PAPER	[]	[]	173	128	40
f76r:R012:W05	f76r	f76r:R012	12	5	0	INSUFFICIENT_PAPER	[]	[]	145	128	40
f76r:R012:W06	f76r	f76r:R012	12	6	1	PASS	[0.248434293194,0.266607878797,0.295485616636]	[0.5697265625,4.875197323201,5.3,2.534834238246,0.457746478873,0.950260340178,0.875542264114,0.815011615177,0.016690271078,0.018340824852,0.019312759633,0.005401348039,-0.004908088235,-0.013299632353,-0.010444240196,-0.014840686275,-0.017285539216,0.498030791264,0.268506235076]	130	128	40
f76r:R012:W07	f76r	f76r:R012	12	7	1	PASS	[0.320471895275,0.354737584599,0.390866308687]	[0.503515625,4.54329478227,5.709677419355,2.662283946149,0.3875,0.931653322226,0.852257755974,0.79266595702,0.022266013571,0.020429002857,0.022242728344,-0.001951593137,-0.003363970588,-0.00568627451,0.002469362745,-0.001626838235,-0.009460784314,0.543859649123,0.268506235076]	93	128	40
f76r:R012:W08	f76r	f76r:R012	12	8	0	INSUFFICIENT_PAPER	[]	[]	144	128	40
f76r:R012:W09	f76r	f76r:R012	12	9	1	PASS	[0.206419108373,0.224235850713,0.245122458033]	[0.5927734375,4.997212273764,4.598639455782,2.5731736511,0.446808510638,0.950272252786,0.87329853764,0.811164715287,0.018264464546,0.018478021751,0.02089695587,-0.016825980392,-0.01581495098,-0.022950367647,-0.010128676471,-0.01318627451,-0.020612745098,0.635517364841,0.268506235076]	147	128	40
f76r:R012:W10	f76r	f76r:R012	12	10	0	INSUFFICIENT_PAPER	[]	[]	178	128	40
f76r:R012:W11	f76r	f76r:R012	12	11	1	PASS	[0.219135529917,0.251314428281,0.265281135763]	[0.6,4.700480365792,4.889908256881,2.717052671727,0.359735973597,0.93775658701,0.861328125,0.801979932598,0.017642054544,0.019167978536,0.021833329889,-0.041697303922,-0.047015931373,-0.047843137255,-0.006865808824,-0.012441789216,-0.024132965686,0.727175080559,0.268506235076]	109	128	40
f76r:R013:W00	f76r	f76r:R013	13	0	1	PASS	[0.252996514464,0.280674335294,0.319633672258]	[0.5521484375,4.605170185988,5.40404040404,2.73739237386,0.409090909091,0.95020138016,0.877071735803,0.814148773334,0.017797208763,0.020340232427,0.020587212881,0.024424019608,0.023691789216,0.029047181373,0.002962622549,0.007867647059,0.000297181373,0.22305764411,0.280445741576]	99	128	40
f76r:R013:W01	f76r	f76r:R013	13	1	1	PASS	[0.243049918431,0.254596347866,0.264842580482]	[0.580078125,4.804021044733,4.669421487603,2.543468152707,0.432142857143,0.938112175103,0.864634746922,0.801568627451,0.019769376726,0.015934379118,0.01498811107,0.00456495098,0.005919117647,0.002604166667,0.01915747549,0.016853553922,0.010839460784,0.268886501969,0.280445741576]	121	128	40
f76r:R013:W02	f76r	f76r:R013	13	2	0	INSUFFICIENT_PAPER	[]	[]	162	128	40
f76r:R013:W03	f76r	f76r:R013	13	3	0	INSUFFICIENT_PAPER	[]	[]	143	128	40
f76r:R013:W04	f76r	f76r:R013	13	4	1	PASS	[0.217496628117,0.22831275165,0.255346691809]	[0.4650390625,4.317488113536,3.878378378378,1.937905686927,0.256944444444,0.934421464825,0.864553400769,0.798137290696,0.015789934484,0.017716261131,0.019050418599,0.031375612745,0.030827205882,0.035376838235,0.002769607843,-0.003155637255,0.011829044118,0.406373075546,0.280445741576]	74	128	40
f76r:R013:W05	f76r	f76r:R013	13	5	1	PASS	[0.509454821632,0.586890205855,0.655406852577]	[0.5251953125,4.770684624466,5.324786324786,2.872888477161,0.411971830986,0.938337325881,0.866250473863,0.802511675176,0.01776959878,0.017520577048,0.017289626204,0.008131127451,0.000833333333,0.00849877451,0.030634191176,0.028293504902,0.026357230392,0.452201933405,0.280445741576]	117	128	40
f76r:R013:W06	f76r	f76r:R013	13	6	0	INSUFFICIENT_PAPER	[]	[]	154	128	40
f76r:R013:W07	f76r	f76r:R013	13	7	1	PASS	[0.348642772241,0.392393026541,0.434452644981]	[0.5326171875,4.820281565605,5.463414634146,2.672633617632,0.497975708502,0.947220242046,0.871653433626,0.812639807281,0.019586723723,0.019822079358,0.021437513074,0.014957107843,0.019307598039,0.017107843137,0.007977941176,0.009166666667,0.010101102941,0.543859649123,0.280445741576]	123	128	40
f76r:R013:W08	f76r	f76r:R013	13	8	0	INSUFFICIENT_PAPER	[]	[]	176	128	40
f76r:R013:W09	f76r	f76r:R013	13	9	0	INSUFFICIENT_PAPER	[]	[]	146	128	40
f76r:R013:W10	f76r	f76r:R013	13	10	0	INSUFFICIENT_PAPER	[]	[]	169	128	40
f76r:R013:W11	f76r	f76r:R013	13	11	0	INSUFFICIENT_PAPER	[]	[]	132	128	40
f76r:R014:W00	f76r	f76r:R014	14	0	1	PASS	[0.250164956561,0.272487118971,0.308485088083]	[0.525065104167,4.844187086459,5.150793650794,2.842610750359,0.368421052632,0.950500611485,0.877176148047,0.814117915844,0.021809956106,0.02394009693,0.025294761991,0.015584150327,0.015630106209,0.009247344771,-0.013738255719,-0.016053921569,-0.026626327614,0.22305764411,0.295038471743]	126	128	48
f76r:R014:W01	f76r	f76r:R014	14	1	1	PASS	[0.222152470712,0.234926378583,0.257391977244]	[0.589518229167,5.176149732574,4.590909090909,2.360356115449,0.443324937028,0.940626020432,0.870401642021,0.810940585592,0.016652151047,0.017710144211,0.018637922654,-0.016955167484,-0.021499693627,-0.011856617647,0.000413602941,-0.002491830065,-0.004595588235,0.268886501969,0.295038471743]	176	128	48
f76r:R014:W02	f76r	f76r:R014	14	2	0	INSUFFICIENT_PAPER	[]	[]	238	128	48
f76r:R014:W03	f76r	f76r:R014	14	3	1	PASS	[0.247055308083,0.257823662228,0.283823278677]	[0.5517578125,5.370638028128,5.495327102804,2.571860055551,0.532338308458,0.921444743475,0.851111395902,0.788443191365,0.026421508797,0.02538047175,0.026571773492,0.017767054739,0.010855800654,0.00886182598,-0.033044832516,-0.031316380719,-0.028730085784,0.360544217687,0.295038471743]	214	128	48
f76r:R014:W04	f76r	f76r:R014	14	4	1	PASS	[0.21396898198,0.226460858244,0.245912659575]	[0.589680989583,5.220355825078,4.125,2.322064533051,0.455445544554,0.936299787666,0.86740866914,0.804674460026,0.017897661865,0.019601891674,0.016589904265,-0.002231413399,-0.004212622549,-0.008647365196,-0.000439133987,0.00090379902,0.005800653595,0.406373075546,0.295038471743]	184	128	48
f76r:R014:W05	f76r	f76r:R014	14	5	1	PASS	[0.21299117985,0.230682628487,0.256719846848]	[0.598958333333,5.365976015022,5.065727699531,2.564729906623,0.507142857143,0.947348484849,0.87504456328,0.815909090909,0.020305662191,0.021359874487,0.019671726442,-0.016038602941,-0.021389910131,-0.01499438317,0.017085375817,0.016439440359,0.015065870098,0.452201933405,0.295038471743]	213	128	48
f76r:R014:W06	f76r	f76r:R014	14	6	0	INSUFFICIENT_PAPER	[]	[]	210	128	48
f76r:R014:W07	f76r	f76r:R014	14	7	1	PASS	[0.226657076873,0.235533993118,0.260299376389]	[0.572265625,5.030437921392,5.138157894737,2.874683831826,0.423398328691,0.950696869311,0.87793296923,0.823341391351,0.027728755816,0.028363709758,0.030013342104,0.044814644608,0.046841809641,0.051462928922,0.004674734477,0.006530841503,0.004758986928,0.543859649123,0.295038471743]	152	128	48
f76r:R014:W08	f76r	f76r:R014	14	8	1	PASS	[0.233939043935,0.250682716258,0.271339791353]	[0.523763020833,5.198497031266,4.894444444444,2.513291825966,0.454545454545,0.930868615389,0.858613110316,0.802033157761,0.020748607503,0.021566321596,0.024890018985,-0.009926470588,-0.003255208333,-0.000109783497,-0.011271956699,-0.012045547386,-0.00574193219,0.589688506982,0.295038471743]	180	128	48
f76r:R014:W09	f76r	f76r:R014	14	9	0	INSUFFICIENT_PAPER	[]	[]	197	128	48
f76r:R014:W10	f76r	f76r:R014	14	10	1	PASS	[0.215111379617,0.229862501563,0.262364264467]	[0.55908203125,5.170483995038,4.702857142857,2.313375482374,0.44080604534,0.941687476024,0.867341251746,0.801202961805,0.022714658177,0.024278663328,0.026354877795,0.010442197712,0.012701695261,0.025163398693,0.020978860294,0.021637561275,0.023302185458,0.6813462227,0.295038471743]	175	128	48
f76r:R014:W11	f76r	f76r:R014	14	11	1	PASS	[0.241162056817,0.261479700058,0.298697132682]	[0.5712890625,5.111987788357,4.915151515152,2.346902692864,0.414572864322,0.938630577516,0.863418047553,0.803503208421,0.016034855622,0.018090119312,0.021167312657,-0.022605187908,-0.035179227941,-0.031449142157,-0.006324040033,-0.007199754902,-0.004764093137,0.727175080559,0.295038471743]	165	128	48
f76r:R015:W00	f76r	f76r:R015	15	0	1	PASS	[0.226216072571,0.241747918627,0.271505816442]	[0.56591796875,5.459585514144,4.991452991453,2.362440164288,0.539170506912,0.947021328216,0.86938985568,0.804003911276,0.013990906464,0.014538134554,0.018146794487,0.014700776144,0.021688623366,0.022309027778,-0.001355698529,-0.01393995098,-0.021984783497,0.22305764411,0.309100557177]	234	128	48
f76r:R015:W01	f76r	f76r:R015	15	1	0	INSUFFICIENT_PAPER	[]	[]	212	128	48
f76r:R015:W02	f76r	f76r:R015	15	2	0	INSUFFICIENT_PAPER	[]	[]	182	128	48
f76r:R015:W03	f76r	f76r:R015	15	3	1	PASS	[0.228849065876,0.244739304626,0.268844145236]	[0.52978515625,5.06890420222,4.715189873418,2.42375316283,0.422459893048,0.914108280903,0.841923726915,0.778464629188,0.022729238094,0.021108504908,0.021264369521,0.001450163399,0.013406352124,0.017345792484,-0.020371221405,-0.018617238562,-0.013814848856,0.360544217687,0.309100557177]	158	128	48
f76r:R015:W04	f76r	f76r:R015	15	4	1	PASS	[0.232406032736,0.243000882457,0.267160436731]	[0.536946614583,5.164785973924,4.574712643678,2.569190506746,0.439393939394,0.93256280368,0.861409421414,0.797878631242,0.019220849664,0.016603814161,0.016838112831,-0.003809232026,-0.003916462418,-0.008213337418,0.008208231209,0.000398284314,0.006073835784,0.406373075546,0.309100557177]	174	128	48
f76r:R015:W05	f76r	f76r:R015	15	5	0	INSUFFICIENT_PAPER	[]	[]	221	128	48
f76r:R015:W06	f76r	f76r:R015	15	6	0	INSUFFICIENT_PAPER	[]	[]	201	128	48
f76r:R015:W07	f76r	f76r:R015	15	7	0	INSUFFICIENT_PAPER	[]	[]	222	128	48
f76r:R015:W08	f76r	f76r:R015	15	8	1	PASS	[0.227737764341,0.252239937781,0.277731810625]	[0.59814453125,5.187385805841,5.095505617978,2.664135929334,0.491712707182,0.947968138248,0.875478680739,0.821083394881,0.017060073862,0.01857126983,0.020917134496,0.019748263889,0.014488868464,0.010952818627,-0.000628063725,-0.005113868464,-0.00772314134,0.589688506982,0.309100557177]	178	128	48
f76r:R015:W09	f76r	f76r:R015	15	9	1	PASS	[0.22414807174,0.2482403404,0.275633733936]	[0.499186197917,4.997212273764,5.122448979592,2.485051797825,0.365671641791,0.951494644006,0.879540168359,0.814860412803,0.018235555156,0.017219715643,0.020849451053,0.019990808824,0.011951082516,0.007705269608,-0.001618668301,0.00051317402,-0.003556474673,0.635517364841,0.309100557177]	147	128	48
f76r:R015:W10	f76r	f76r:R015	15	10	1	PASS	[0.20157363355,0.22261417064,0.250977614526]	[0.534016927083,5.129898714923,4.630952380952,2.310842775064,0.422110552764,0.94979762076,0.872468889756,0.805924130043,0.015837469414,0.018747617486,0.022276459897,-0.020294628268,-0.030241523693,-0.020412071078,-0.003908803105,-0.00159058415,-0.001976102941,0.6813462227,0.309100557177]	168	128	48
f76r:R015:W11	f76r	f76r:R015	15	11	0	INSUFFICIENT_PAPER	[]	[]	161	128	48
f76r:R016:W00	f76r	f76r:R016	16	0	1	PASS	[0.329882426942,0.398544665264,0.462922163133]	[0.544921875,5.159055299215,5.71098265896,2.776396313754,0.434673366834,0.934756180452,0.854940801015,0.78415318587,0.020996442606,0.019834742928,0.01855742209,0.01942637632,0.010963423831,0.004982088989,-0.009483408748,-0.01016214178,-0.008835312971,0.22305764411,0.323958609711]	173	128	52
f76r:R016:W01	f76r	f76r:R016	16	1	1	PASS	[0.213964496555,0.224235850713,0.247241102893]	[0.574669471154,5.267858159063,4.772020725389,2.35894166126,0.414163090129,0.943017433042,0.867000505607,0.800066490743,0.016152588937,0.015673539814,0.01752061761,0.002646587481,0.003042515083,0.009056843891,-0.013895173454,-0.008884803922,-0.01284407994,0.268886501969,0.323958609711]	193	128	52
f76r:R016:W02	f76r	f76r:R016	16	2	0	INSUFFICIENT_PAPER	[]	[]	227	128	52
f76r:R016:W03	f76r	f76r:R016	16	3	1	PASS	[0.224190123885,0.23875144898,0.263814591045]	[0.547776442308,5.298317366548,4.653266331658,2.660973654203,0.471563981043,0.921512605042,0.849928994854,0.784720213667,0.020233947004,0.015838399571,0.016840424347,-0.016346153846,-0.011236802413,-0.012596625189,-0.008814102564,-0.009792138009,-0.01267203997,0.360544217687,0.323958609711]	199	128	52
f76r:R016:W04	f76r	f76r:R016	16	4	0	INSUFFICIENT_PAPER	[]	[]	241	128	52
f76r:R016:W05	f76r	f76r:R016	16	5	1	PASS	[0.216083511903,0.23293155768,0.255933374137]	[0.584885817308,5.204006687077,5.237569060773,2.807630221504,0.512747875354,0.934969804064,0.862466912208,0.800980746986,0.022733903867,0.024624941859,0.028041470618,-0.03030260181,-0.037740384615,-0.044551282051,-0.012233691554,-0.016836349925,-0.012742741327,0.452201933405,0.323958609711]	181	128	52
f76r:R016:W06	f76r	f76r:R016	16	6	1	PASS	[0.240063126264,0.259757804692,0.28847258645]	[0.532752403846,5.416100402204,5.017857142857,2.494573191583,0.497777777778,0.941819557405,0.869563079251,0.809123006116,0.018438677469,0.020051776727,0.020785483994,-0.003200414781,-0.002000848416,0.006181655354,0.012497643288,0.011929675716,0.007305806938,0.498030791264,0.323958609711]	224	128	52
f76r:R016:W07	f76r	f76r:R016	16	7	1	PASS	[0.220087435998,0.237987617543,0.262836073865]	[0.577073317308,5.342334251965,4.913461538462,2.337448382495,0.462222222222,0.954307804827,0.883886741197,0.826865879567,0.01723030435,0.018729664442,0.019152920791,0.011283936652,0.017017816742,0.022414687029,-0.010164498492,-0.01284407994,-0.007946832579,0.543859649123,0.323958609711]	208	128	52
f76r:R016:W08	f76r	f76r:R016	16	8	1	PASS	[0.225693946084,0.247755694396,0.267009576191]	[0.502403846154,5.272999558564,5.010309278351,2.419827229757,0.42265795207,0.945062517761,0.870415364213,0.810062044141,0.020089486632,0.020983251827,0.022178053468,0.017024886878,0.017665912519,0.007239819005,-0.008922511312,-0.010117364253,-0.008133012821,0.589688506982,0.323958609711]	194	128	52
f76r:R016:W09	f76r	f76r:R016	16	9	1	PASS	[0.269812850823,0.28553232353,0.323975177002]	[0.578425480769,5.424950017481,4.969026548673,2.552790582942,0.5,0.958279876455,0.882551395469,0.819359076489,0.019695076918,0.022773149394,0.026932448622,1.6496983e-05,-0.005158842383,-0.013390837104,-0.014107277526,-0.015189008296,-0.010982277526,0.635517364841,0.323958609711]	226	128	52
f76r:R016:W10	f76r	f76r:R016	16	10	1	PASS	[0.219058183292,0.244385266698,0.272100825024]	[0.547776442308,5.262690188905,4.713541666667,2.482485305078,0.489795918367,0.94544199075,0.867738909517,0.80081037066,0.016978986376,0.022299056517,0.030632555688,0.024710124434,0.035440233786,0.051477658371,-0.018474264706,-0.029885463801,-0.040778186275,0.6813462227,0.323958609711]	192	128	52
f76r:R016:W11	f76r	f76r:R016	16	11	0	INSUFFICIENT_PAPER	[]	[]	210	128	52
f76r:R017:W00	f76r	f76r:R017	17	0	1	PASS	[0.240429187601,0.259173014893,0.282669530628]	[0.524796195652,4.882801922586,5.374045801527,2.79676988675,0.441077441077,0.925457960168,0.844807916018,0.770110302877,0.022483591933,0.021005582981,0.021973377409,-0.020287190963,-0.0257885763,-0.028239556692,-0.036282865419,-0.03270666221,-0.038597370766,0.22305764411,0.338816662245]	131	128	46
f76r:R017:W01	f76r	f76r:R017	17	1	0	INSUFFICIENT_PAPER	[]	[]	177	128	46
f76r:R017:W02	f76r	f76r:R017	17	2	0	INSUFFICIENT_PAPER	[]	[]	225	128	46
