surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt523_rank	gdt524_rank	candidate_recipe	gdt523_score	consensus_feature	gdt524_score	positive_independent_base_count	consensus_trace
keody	K+E+O+D_ADDR+Y	NO	8	8	8	K+CH+E+O+Y	13.275390441	0.000000000	13.275390441	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	11	9	9	K+E+O+CHD+Y	14.153638239	0.000000000	14.153638239	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	10	10	10	K+E+CH+E+O+Y	16.037386691	0.000000000	16.037386691	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	9	11	11	OK+E+CHD+Y	17.745080678	0.000000000	17.745080678	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
ld	L+D_ADDR	YES	3	2	1	L+D_ADDR	4.528318850	1.694621774	2.833697076	2	BASE1[d+l=>L@LEFT/LEFT;n=43/45;p=0.935484;r=0.955556;b=0.987384] | BASE2[l+d=>D_ADDR@RIGHT/RIGHT;n=10/12;p=0.777778;r=0.833333;b=0.707238]
ld	L+D_ADDR	NO	1	1	2	L	2.949934504	0.000000000	2.949934504	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
ld	L+D_ADDR	NO	2	3	3	AL	5.941716437	0.000000000	5.941716437	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
ld	L+D_ADDR	NO	5	4	4	AL+D_ADDR	8.482339431	0.000000000	8.482339431	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
ld	L+D_ADDR	NO	4	5	5	L+CHD	10.096927171	0.000000000	10.096927171	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
ld	L+D_ADDR	NO	6	6	6	AL+CHD	13.914339078	0.000000000	13.914339078	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	2	1	1	OK+E+D_ADDR+AL+S	5.521873190	0.000000000	5.521873190	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	4	2	2	OK+E+AL+S	6.133618871	0.000000000	6.133618871	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	YES	1	3	3	OK+AL+S	6.417205445	0.000000000	6.417205445	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	3	4	4	OK+E+AL	7.299773917	0.000000000	7.299773917	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	8	5	5	OK+E+D_ADDR+AL+SH	10.586560710	0.000000000	10.586560710	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	5	6	6	OK+E+DA+L	10.613597661	0.000000000	10.613597661	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	13	7	7	OK+E+AL+SH	10.993740294	0.000000000	10.993740294	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	6	8	8	OK+E+D_ADDR+A_ADDR+L	11.284933318	0.000000000	11.284933318	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	22	9	9	OK+E+D_ADDR+L	11.592870980	0.000000000	11.592870980	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	55	10	10	OK+E+DA+AL+S	11.657831493	0.000000000	11.657831493	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	40	11	11	OK+E+D_ADDR+L+S	12.047880560	0.000000000	12.047880560	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
okedals	OK+AL+S	NO	28	12	12	OK+E+DA+L+S	12.155715550	0.000000000	12.155715550	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qef	E+LOCAL_CHAR_F	NO	1	1	1	CARRIER_Q+E+LOCAL_CHAR_F	4.222664372	0.000000000	4.222664372	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qef	E+LOCAL_CHAR_F	YES	3	2	2	E+LOCAL_CHAR_F	6.500320762	0.000000000	6.500320762	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qef	E+LOCAL_CHAR_F	NO	2	3	3	CARRIER_Q+D_ADDR	7.319903478	0.000000000	7.319903478	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qef	E+LOCAL_CHAR_F	NO	4	4	4	CARRIER_Q+CH+E+LOCAL_CHAR_F	11.386263822	0.000000000	11.386263822	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	1	1	1	CARRIER_Q+O+CH+T+E+DY	4.997219659	0.000000000	4.997219659	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	3	2	2	O+CH+T+E+DY	6.800680062	0.000000000	6.800680062	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	YES	4	3	3	CARRIER_Q+O+CH+T+E+Y	7.602787574	0.000000000	7.602787574	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	2	4	4	CARRIER_Q+O+CH+T+E+D_ADDR+Y	7.996276834	0.000000000	7.996276834	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	5	5	5	O+CH+T+E+D_ADDR+Y	9.758146121	0.000000000	9.758146121	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	25	6	6	O+CH+T+E+Y	10.040920271	0.000000000	10.040920271	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	9	7	7	CH+T+E+DY	10.295091364	0.000000000	10.295091364	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	15	8	8	CARRIER_Q+O+LOCAL_C+T+E+DY	10.626395548	0.000000000	10.626395548	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	7	9	9	CARRIER_Q+O+CH+T+SH+E+DY	11.198987897	0.000000000	11.198987897	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	19	10	10	O+LOCAL_C+T+E+DY	11.784691766	0.000000000	11.784691766	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	6	11	11	O+CH+T+SH+E+DY	11.802595365	0.000000000	11.802595365	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	18	12	12	CARRIER_Q+O+CH+T+CHD+Y	12.488020848	0.000000000	12.488020848	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	1	1	1	S+A_ADDR+IIN+S	6.744438423	0.000000000	6.744438423	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	3	2	2	S+AIIN+S	6.923874818	0.000000000	6.923874818	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	YES	4	3	3	S+IIN+S	7.398819307	0.000000000	7.398819307	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	23	4	4	S+LOCAL_CHAR_I+S	9.880087925	0.000000000	9.880087925	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	15	5	5	S+A_ADDR+LOCAL_CHAR_I+S	10.193857956	0.000000000	10.193857956	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	9	6	6	SH+IIN+S	10.460533393	0.000000000	10.460533393	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	8	7	7	S+AIIN+SH	11.046548135	0.000000000	11.046548135	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	6	8	8	SH+A_ADDR+IIN+S	11.191527488	0.000000000	11.191527488	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	14	9	9	S+IIN+SH	11.200425172	0.000000000	11.200425172	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	54	10	10	S+IIN+LOCAL_CHAR_I+S	11.434017146	0.000000000	11.434017146	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	19	11	11	S+A_ADDR+AIIN+S	11.436464566	0.000000000	11.436464566	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
saiis	S+IIN+S	NO	2	12	12	S+A_ADDR+IIN+S+S	11.461276270	0.000000000	11.461276270	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
