statement_id	record	page	owner_start	owner_resets	register_habit	cards	emitted_tokens	card_ids	surfaces	primitive_program	final_automaton_state	rule_rendered_cards	exemplar_allographs	forward_result_de	backward_result_de
B1-S020	B1	f81v	B1_SHARED_TWO_ROW_POOL	0	BIO_COMMITTED_CELL	2	3	d904bf7b044dd3922781|d68bc8de3bcee09db23c	cheky shckhedy	HOLD_STATE>HOLD_STATE>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: HOLD_STATE>HOLD_STATE>CLOSE.	2 Karten ergeben HOLD_STATE>HOLD_STATE>CLOSE bei B1_SHARED_TWO_ROW_POOL.
B1-S021	B1	f81v	B1_SHARED_TWO_ROW_POOL	0	BIO_OPEN_CARRY_OR_HEADER	1	1	dd0ecaf5e27d81befffc	chal	TARGET_HANDOFF	WORK	0	1	BIO_OPEN_CARRY_OR_HEADER: TARGET_HANDOFF.	1 Karten ergeben TARGET_HANDOFF bei B1_SHARED_TWO_ROW_POOL.
B2-S001	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	1	BIO_COMMITTED_CELL	1	2	259b2b3b0bf859882e2c	dchedy	MOVE_PASS>CLOSE	CLOSED	0	1	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER.
B2-S002	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	0	BIO_COMMITTED_CELL	1	2	28ffbc88b97772a75f1e	qolchedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER.
B2-S003	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	0	BIO_COMMITTED_CELL	3	4	1645e612504fcef59ced|b921a237be883a820352|7d25241b0e56c836372a	qokain dy qokeedy	ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	2	1	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	3 Karten ergeben ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER.
B2-S004	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	0	BIO_COMMITTED_CELL	5	6	308e8ea2d5d190c498e8|f329f2051370174e9a38|ba8142680851f24c9ff2|0275fbf14e07935b0a45|c1db6b0a28d5cbb5d3d2	qokal lcheckhy lched qokeey lcheckhedy	TARGET_HANDOFF>ACTIVATE_CHARGE>MOVE_PASS>HOLD_STATE>MOVE_PASS>CLOSE	CLOSED	5	0	BIO_COMMITTED_CELL: TARGET_HANDOFF>ACTIVATE_CHARGE>MOVE_PASS>HOLD_STATE>MOVE_PASS>CLOSE.	5 Karten ergeben TARGET_HANDOFF>ACTIVATE_CHARGE>MOVE_PASS>HOLD_STATE>MOVE_PASS>CLOSE bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER.
B2-S005	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	0	BIO_COMMITTED_CELL	8	9	4a7a6326ac95a8809302|2d2e37ccb2dacc53ee5a|2cc8bb3c2af19607888f|b5fcea1eaed06b2f2291|b5fcea1eaed06b2f2291|a8f891de626fc00028e9|f0db6d30cd34f4cb2a4d|04a3877f0fc81b7597c9	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	TARGET_HANDOFF>METER_CHECK>MOVE_PASS>METER_CHECK>METER_CHECK>HOLD_STATE>ACTIVATE_CHARGE>MOVE_PASS>CLOSE	CLOSED	8	0	BIO_COMMITTED_CELL: TARGET_HANDOFF>METER_CHECK>MOVE_PASS>METER_CHECK>METER_CHECK>HOLD_STATE>ACTIVATE_CHARGE>MOVE_PASS>CLOSE.	8 Karten ergeben TARGET_HANDOFF>METER_CHECK>MOVE_PASS>METER_CHECK>METER_CHECK>HOLD_STATE>ACTIVATE_CHARGE>MOVE_PASS>CLOSE bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER.
B2-S006	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	0	BIO_OPEN_CARRY_OR_HEADER	4	4	5d5e0b288cf36864ed9d|308e8ea2d5d190c498e8|c1913ec4ff84148da6d3|276a7c2d74d1143446f4	oteey qokal sheckhy qoky	HOLD_STATE>TARGET_HANDOFF>ACTIVATE_CHARGE>ACTIVATE_CHARGE	WORK	4	0	BIO_OPEN_CARRY_OR_HEADER: HOLD_STATE>TARGET_HANDOFF>ACTIVATE_CHARGE>ACTIVATE_CHARGE.	4 Karten ergeben HOLD_STATE>TARGET_HANDOFF>ACTIVATE_CHARGE>ACTIVATE_CHARGE bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER.
B2-S007	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	1	BIO_COMMITTED_CELL	1	2	cbb42a4fe68068325d6b	dshedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE.
B2-S008	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	0	BIO_COMMITTED_CELL	3	4	54d0e228ca346110af05|3ae9a121ba0045b913e8|bc4f1f5c006c74a4d26d	sotaiin qokar shedy	METER_CHECK>SOURCE_DRAW>HOLD_STATE>CLOSE	CLOSED	2	1	BIO_COMMITTED_CELL: METER_CHECK>SOURCE_DRAW>HOLD_STATE>CLOSE.	3 Karten ergeben METER_CHECK>SOURCE_DRAW>HOLD_STATE>CLOSE bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE.
B2-S009	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	0	BIO_COMMITTED_CELL	1	2	daa1347f456415fe8737	solshedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE.
B2-S010	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	0	BIO_OPEN_CARRY_OR_HEADER	4	4	0275fbf14e07935b0a45|276a7c2d74d1143446f4|5eff216ba51fbfb21f22|b5df9126607030b95175	qokeey qoky ls cheey	HOLD_STATE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE	WORK	4	0	BIO_OPEN_CARRY_OR_HEADER: HOLD_STATE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE.	4 Karten ergeben HOLD_STATE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE.
B2-S011	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	1	BIO_COMMITTED_CELL	4	5	1645e612504fcef59ced|4d4559019a961b834aa1|1645e612504fcef59ced|7d25241b0e56c836372a	okain char okain qokeedy	ACTIVATE_CHARGE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	2	2	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	4 Karten ergeben ACTIVATE_CHARGE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B2_MIDDLE_RIGHT_AMBIGUOUS_STATION.
B2-S012	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	1	BIO_COMMITTED_CELL	8	9	0ab57b7166de99db3a55|b5df9126607030b95175|6b89d6dd70635bc60fe0|0275fbf14e07935b0a45|5fca8fc3dee57e1d8c1f|2f1c5e56e8f0ff459065|b921a237be883a820352|d25110e0d8488927278f	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	SOURCE_DRAW>HOLD_STATE>HOLD_STATE>HOLD_STATE>SOURCE_DRAW>METER_CHECK>CONTINUE_USE>HOLD_STATE>CLOSE	CLOSED	8	0	BIO_COMMITTED_CELL: SOURCE_DRAW>HOLD_STATE>HOLD_STATE>HOLD_STATE>SOURCE_DRAW>METER_CHECK>CONTINUE_USE>HOLD_STATE>CLOSE.	8 Karten ergeben SOURCE_DRAW>HOLD_STATE>HOLD_STATE>HOLD_STATE>SOURCE_DRAW>METER_CHECK>CONTINUE_USE>HOLD_STATE>CLOSE bei B2_MIDDLE_RIGHT_AMBIGUOUS_STATION.
B2-S013	B2	f82r	B2_LOWER_GREEN_MULTI_FIGURE_POOL	0	BIO_COMMITTED_CELL	1	2	de7321bface5628e35d6	lchedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B2_LOWER_GREEN_MULTI_FIGURE_POOL.
B2-S014	B2	f82r	B2_LOWER_GREEN_MULTI_FIGURE_POOL	0	BIO_OPEN_CARRY_OR_HEADER	1	1	29e0eb222ef2fb99523a	lar	SOURCE_DRAW	AFTER_SOURCE	1	0	BIO_OPEN_CARRY_OR_HEADER: SOURCE_DRAW.	1 Karten ergeben SOURCE_DRAW bei B2_LOWER_GREEN_MULTI_FIGURE_POOL.
B2-S015	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	1	BIO_COMMITTED_CELL	2	3	d4a31dbcf1ed6d9e5aa9|7d25241b0e56c836372a	tshey qokeedy	HOLD_STATE>HOLD_STATE>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: HOLD_STATE>HOLD_STATE>CLOSE.	2 Karten ergeben HOLD_STATE>HOLD_STATE>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	0	BIO_COMMITTED_CELL	8	9	dd0ecaf5e27d81befffc|0f15effeca7ab10bb026|db729b598e89e11452e0|2f1c5e56e8f0ff459065|5d5e0b288cf36864ed9d|b5fcea1eaed06b2f2291|08bd5ca0c2ad137a056d|65df3cd9e59060042d47	cheal lchedar ches aiin oteey qokaiin okey pchedy	TARGET_HANDOFF>SOURCE_DRAW>ACTIVATE_CHARGE>METER_CHECK>HOLD_STATE>METER_CHECK>HOLD_STATE>MOVE_PASS>CLOSE	CLOSED	6	2	BIO_COMMITTED_CELL: TARGET_HANDOFF>SOURCE_DRAW>ACTIVATE_CHARGE>METER_CHECK>HOLD_STATE>METER_CHECK>HOLD_STATE>MOVE_PASS>CLOSE.	8 Karten ergeben TARGET_HANDOFF>SOURCE_DRAW>ACTIVATE_CHARGE>METER_CHECK>HOLD_STATE>METER_CHECK>HOLD_STATE>MOVE_PASS>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B2-S017	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	0	BIO_COMMITTED_CELL	2	3	98bdc4244c84cbef3321|78b3b3140714da19090d	rsheal daldy	HOLD_STATE>TARGET_HANDOFF>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: HOLD_STATE>TARGET_HANDOFF>CLOSE.	2 Karten ergeben HOLD_STATE>TARGET_HANDOFF>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B2-S018	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	0	BIO_COMMITTED_CELL	1	2	7d25241b0e56c836372a	qokeedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B2-S019	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	0	BIO_COMMITTED_CELL	1	2	7f68f60279efe6b28cd7	rshedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B2-S020	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	0	BIO_COMMITTED_CELL	1	2	ff178343c18e287ce3b7	qoteedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B2-S021	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	0	BIO_COMMITTED_CELL	1	2	7d25241b0e56c836372a	qokeedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B2-S022	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	0	BIO_COMMITTED_CELL	1	2	f2af6326898fb5b490a4	lochedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B2_LOWER_POOL_EDGE_STATIONS.
B3-S001	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	1	BIO_COMMITTED_CELL	1	2	3b70942557b3a40e8030	olkeedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B3_UPPER_MARGIN_OPEN_FAN_STATION.
B3-S002	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	0	BIO_COMMITTED_CELL	2	3	90bcf0a9ec0ef56399e6|a84fbe3ad380df345b97	qotal chkeedy	TARGET_HANDOFF>HOLD_STATE>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: TARGET_HANDOFF>HOLD_STATE>CLOSE.	2 Karten ergeben TARGET_HANDOFF>HOLD_STATE>CLOSE bei B3_UPPER_MARGIN_OPEN_FAN_STATION.
B3-S003	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	0	BIO_COMMITTED_CELL	4	5	b921a237be883a820352|2f1c5e56e8f0ff459065|b921a237be883a820352|de7321bface5628e35d6	chey daiin chey lchedy	CONTINUE_USE>METER_CHECK>CONTINUE_USE>MOVE_PASS>CLOSE	CLOSED	4	0	BIO_COMMITTED_CELL: CONTINUE_USE>METER_CHECK>CONTINUE_USE>MOVE_PASS>CLOSE.	4 Karten ergeben CONTINUE_USE>METER_CHECK>CONTINUE_USE>MOVE_PASS>CLOSE bei B3_UPPER_MARGIN_OPEN_FAN_STATION.
B3-S004	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	0	BIO_OPEN_CARRY_OR_HEADER	3	3	b5fcea1eaed06b2f2291|90bcf0a9ec0ef56399e6|4d4559019a961b834aa1	qokaiin qotal dar	METER_CHECK>TARGET_HANDOFF>SOURCE_DRAW	AFTER_SOURCE	2	1	BIO_OPEN_CARRY_OR_HEADER: METER_CHECK>TARGET_HANDOFF>SOURCE_DRAW.	3 Karten ergeben METER_CHECK>TARGET_HANDOFF>SOURCE_DRAW bei B3_UPPER_MARGIN_OPEN_FAN_STATION.
B3-S005	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	1	BIO_COMMITTED_CELL	1	2	259b2b3b0bf859882e2c	schedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION.
B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	0	BIO_COMMITTED_CELL	3	4	5e8441397e7c0faf042b|308e8ea2d5d190c498e8|28ffbc88b97772a75f1e	chedchy qokal olchedy	MOVE_PASS>TARGET_HANDOFF>MOVE_PASS>CLOSE	CLOSED	2	1	BIO_COMMITTED_CELL: MOVE_PASS>TARGET_HANDOFF>MOVE_PASS>CLOSE.	3 Karten ergeben MOVE_PASS>TARGET_HANDOFF>MOVE_PASS>CLOSE bei B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION.
B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	0	BIO_COMMITTED_CELL	3	4	b5fcea1eaed06b2f2291|6f7ff8287eddf4da9fdb|7d25241b0e56c836372a	qokaiin chedy qokeedy	METER_CHECK>MOVE_PASS>HOLD_STATE>CLOSE	CLOSED	3	0	BIO_COMMITTED_CELL: METER_CHECK>MOVE_PASS>HOLD_STATE>CLOSE.	3 Karten ergeben METER_CHECK>MOVE_PASS>HOLD_STATE>CLOSE bei B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION.
B3-S008	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	0	BIO_COMMITTED_CELL	1	2	de7321bface5628e35d6	lchedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION.
B3-S009	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	0	BIO_OPEN_CARRY_OR_HEADER	1	1	276a7c2d74d1143446f4	qoky	ACTIVATE_CHARGE	WORK	1	0	BIO_OPEN_CARRY_OR_HEADER: ACTIVATE_CHARGE.	1 Karten ergeben ACTIVATE_CHARGE bei B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION.
B3-S010	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	1	BIO_COMMITTED_CELL	2	3	ba540da978ea132f6da5|c45ebac60774620561e2	pchedal otedy	TARGET_HANDOFF>HOLD_STATE>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: TARGET_HANDOFF>HOLD_STATE>CLOSE.	2 Karten ergeben TARGET_HANDOFF>HOLD_STATE>CLOSE bei B3_LOWER_MARGIN_BASKET_VESSEL_STATION.
B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	0	BIO_OPEN_CARRY_OR_HEADER	4	4	348e81ba084c5acdb32b|276a7c2d74d1143446f4|6f7ff8287eddf4da9fdb|0bdc8b6db811b4e67a63	shecthedchy qoky chedy chary	HOLD_STATE>ACTIVATE_CHARGE>MOVE_PASS>SOURCE_DRAW	AFTER_SOURCE	4	0	BIO_OPEN_CARRY_OR_HEADER: HOLD_STATE>ACTIVATE_CHARGE>MOVE_PASS>SOURCE_DRAW.	4 Karten ergeben HOLD_STATE>ACTIVATE_CHARGE>MOVE_PASS>SOURCE_DRAW bei B3_LOWER_MARGIN_BASKET_VESSEL_STATION.
B3-S012	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	0	BIO_COMMITTED_CELL	2	3	7a4bb8136330ee4e6e56|bc4f1f5c006c74a4d26d	sor shedy	ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	1	1	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	2 Karten ergeben ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B3_LOWER_MARGIN_BASKET_VESSEL_STATION.
B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	0	BIO_COMMITTED_CELL	4	5	b5fcea1eaed06b2f2291|9da1b6ac2c929daea697|6b89d6dd70635bc60fe0|7db18b2f0fb7ed0fcfd3	qokaiin chkain shcthey qokedy	METER_CHECK>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	2	2	BIO_COMMITTED_CELL: METER_CHECK>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	4 Karten ergeben METER_CHECK>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B3_LOWER_MARGIN_BASKET_VESSEL_STATION.
B3-S014	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	0	BIO_COMMITTED_CELL	2	3	7d2404c835b10a2c06af|03626ca94cb17800d767	okair sheedy	MOVE_PASS>HOLD_STATE>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: MOVE_PASS>HOLD_STATE>CLOSE.	2 Karten ergeben MOVE_PASS>HOLD_STATE>CLOSE bei B3_LOWER_MARGIN_BASKET_VESSEL_STATION.
B3-S015	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	0	BIO_COMMITTED_CELL	1	2	de7321bface5628e35d6	lchedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B3_LOWER_MARGIN_BASKET_VESSEL_STATION.
B3-S016	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	1	BIO_COMMITTED_CELL	2	3	2b7fa918d1b2f5c656e3|07913ef9b1fb773cd325	lo qokchedy	MOVE_PASS>ACTIVATE_CHARGE>CLOSE	CLOSED	1	1	BIO_COMMITTED_CELL: MOVE_PASS>ACTIVATE_CHARGE>CLOSE.	2 Karten ergeben MOVE_PASS>ACTIVATE_CHARGE>CLOSE bei B3_LOWER_MARGIN_BASKET_VESSEL_STATION.
B3-S017	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	1	2	7d25241b0e56c836372a	qokeedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S018	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	1	2	bc4f1f5c006c74a4d26d	shedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S019	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	1	2	db167f8e9b53eefb58f8	qokshedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S020	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	2	3	dd0ecaf5e27d81befffc|de7321bface5628e35d6	dal lchedy	TARGET_HANDOFF>MOVE_PASS>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: TARGET_HANDOFF>MOVE_PASS>CLOSE.	2 Karten ergeben TARGET_HANDOFF>MOVE_PASS>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	11	12	b5fcea1eaed06b2f2291|e0b630cb1b5df5e7105b|dd0ecaf5e27d81befffc|b921a237be883a820352|2f1c5e56e8f0ff459065|abb23e5e6936b4147f76|cb57b696b815fdef9cb7|b921a237be883a820352|dd0ecaf5e27d81befffc|e0b630cb1b5df5e7105b|2bc2ed2630dbdaaa6b59	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	METER_CHECK>HOLD_STATE>TARGET_HANDOFF>CONTINUE_USE>METER_CHECK>HOLD_STATE>HOLD_STATE>CONTINUE_USE>TARGET_HANDOFF>HOLD_STATE>TARGET_HANDOFF>CLOSE	CLOSED	7	4	BIO_COMMITTED_CELL: METER_CHECK>HOLD_STATE>TARGET_HANDOFF>CONTINUE_USE>METER_CHECK>HOLD_STATE>HOLD_STATE>CONTINUE_USE>TARGET_HANDOFF>HOLD_STATE>TARGET_HANDOFF>CLOSE.	11 Karten ergeben METER_CHECK>HOLD_STATE>TARGET_HANDOFF>CONTINUE_USE>METER_CHECK>HOLD_STATE>HOLD_STATE>CONTINUE_USE>TARGET_HANDOFF>HOLD_STATE>TARGET_HANDOFF>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S022	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	1	2	4de12cf322dfb76ded1e	qotchedy	MOVE_PASS>CLOSE	CLOSED	0	1	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S023	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	1	2	de7321bface5628e35d6	lchedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S024	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	1	2	259b2b3b0bf859882e2c	tchedy	MOVE_PASS>CLOSE	CLOSED	0	1	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S025	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	0	BIO_COMMITTED_CELL	1	2	87411f84689b4f93a303	qokchdy	ACTIVATE_CHARGE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>CLOSE.	1 Karten ergeben ACTIVATE_CHARGE>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	1	BIO_COMMITTED_CELL	7	8	342c3f0777337648f4b3|d72f71baff01cd0a0406|6f7ff8287eddf4da9fdb|1645e612504fcef59ced|e0b630cb1b5df5e7105b|d788d8d72d41b25a3c71|3b70942557b3a40e8030	cheedar chldaiin chedy qokain checthy chealror solkeedy	HOLD_STATE>METER_CHECK>MOVE_PASS>ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	6	1	BIO_COMMITTED_CELL: HOLD_STATE>METER_CHECK>MOVE_PASS>ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	7 Karten ergeben HOLD_STATE>METER_CHECK>MOVE_PASS>ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B3_MARGIN_TO_MAIN_GAP_UNRESOLVED.
B3-S027	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	ff178343c18e287ce3b7	qoteedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
