event_id	statement_id	event_in_statement	record	page	locus	owner_code	concrete_owner_de	owner_reset	active_before_de	active_after_de	register_habit	joint_tuple_id	component_parse	body_surface	observed_surface	renderer_mode	habit_applied	procedure_tokens	automaton_before	automaton_after	forward_scribe_instruction_de	backward_reader_instruction_de	roundtrip_card
E089	H5-S003	3	H5	f56r	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	b74e9e65637b7c8538dd	K+E+Y	kchey	kchey	RULE	NO	HOLD_STATE	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB HOLD_STATE als Karte b74e9e65637b7c8538dd setzen und kchey schreiben.	kchey an dieser Stelle als Karte b74e9e65637b7c8538dd lesen; HOLD_STATE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E090	H5-S003	4	H5	f56r	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	1322bc176443fc2a8a86	OK+OK+Y	okokchy	qokokchy	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte 1322bc176443fc2a8a86 setzen und qokokchy schreiben.	qokokchy an dieser Stelle als Karte 1322bc176443fc2a8a86 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E091	H5-S004	1	H5	f56r	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	9ad66e67803a12e745de	OK+Y	okchy	okchy	RULE	NO	ACTIVATE_CHARGE	START	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte 9ad66e67803a12e745de setzen und okchy schreiben.	okchy an dieser Stelle als Karte 9ad66e67803a12e745de lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E092	H5-S004	2	H5	f56r	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	087a47b5423438cd6b6a	OK+CHEO	okcheo	chokcheo	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte 087a47b5423438cd6b6a setzen und chokcheo schreiben.	chokcheo an dieser Stelle als Karte 087a47b5423438cd6b6a lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E093	H5-S004	3	H5	f56r	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	75a523fcf039b006f97b	K+AL	kchal	kchal	RULE	NO	TARGET_HANDOFF	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB TARGET_HANDOFF als Karte 75a523fcf039b006f97b setzen und kchal schreiben.	kchal an dieser Stelle als Karte 75a523fcf039b006f97b lesen; TARGET_HANDOFF ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E094	H5-S005	1	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	2cc054357a929df85f64	HO	o	sho	RULE	YES	ACTIVATE_CHARGE	START	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte 2cc054357a929df85f64 setzen und sho schreiben.	sho an dieser Stelle als Karte 2cc054357a929df85f64 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E095	H5-S005	2	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	9ad66e67803a12e745de	OK+Y	okchy	chokchy	COPY_LOCAL_ALLOGRAPH	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte 9ad66e67803a12e745de setzen und chokchy schreiben.	chokchy an dieser Stelle als Karte 9ad66e67803a12e745de lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E096	H5-S005	3	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	c71c72da4e09e0833392	K+HO+AR	kchoar	kchoar	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte c71c72da4e09e0833392 setzen und kchoar schreiben.	kchoar an dieser Stelle als Karte c71c72da4e09e0833392 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E097	H5-S005	4	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	abgeteilte Portion von Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	61a075bc54793c1c781f	OT+O+AIN	otodan	sotodan	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte 61a075bc54793c1c781f setzen und sotodan schreiben.	sotodan an dieser Stelle als Karte 61a075bc54793c1c781f lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E098	H5-S006	1	H5	f56r	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	abgeteilte Portion von Zugabe bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	nächster Arbeitsposten bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	faf321940aed922846a9	OT+Y	otchey	otchey	RULE	NO	ACTIVATE_CHARGE	START	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB ACTIVATE_CHARGE als Karte faf321940aed922846a9 setzen und otchey schreiben.	otchey an dieser Stelle als Karte faf321940aed922846a9 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E099	H5-S006	2	H5	f56r	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	nächster Arbeitsposten bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	nächster Arbeitsposten bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	9bb7122b386ebbc6138f	K+E+OL	keol	keol	RULE	NO	HOLD_STATE	WORK	WORK	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB HOLD_STATE als Karte 9bb7122b386ebbc6138f setzen und keol schreiben.	keol an dieser Stelle als Karte 9bb7122b386ebbc6138f lesen; HOLD_STATE ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E100	H5-S006	3	H5	f56r	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	NO	nächster Arbeitsposten bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	nächster Arbeitsposten bei mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze	HERBAL_OPEN_ARTICLE_CHAIN	2f1c5e56e8f0ff459065	AIIN	aiin	daiin	RULE	NO	METER_CHECK	WORK	AFTER_METER	Bei WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB METER_CHECK als Karte 2f1c5e56e8f0ff459065 setzen und daiin schreiben.	daiin an dieser Stelle als Karte 2f1c5e56e8f0ff459065 lesen; METER_CHECK ausführen; Besitzer WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB beibehalten.	YES
E101	B1-S001	1	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	YES	Arbeitsflüssigkeit oder Körperposten im gemeinsamen Becken	Arbeitsflüssigkeit oder Körperposten im gemeinsamen Becken	BIO_COMMITTED_CELL	7db18b2f0fb7ed0fcfd3	OK+E+DY	okedy	qokedy	RULE	NO	HOLD_STATE>CLOSE	START	CLOSED	Bei B1_SHARED_TWO_ROW_POOL HOLD_STATE>CLOSE als Karte 7db18b2f0fb7ed0fcfd3 setzen und qokedy schreiben.	qokedy an dieser Stelle als Karte 7db18b2f0fb7ed0fcfd3 lesen; HOLD_STATE>CLOSE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E102	B1-S002	1	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	Arbeitsflüssigkeit oder Körperposten im gemeinsamen Becken	Arbeitsflüssigkeit oder Körperposten im gemeinsamen Becken	BIO_COMMITTED_CELL	b5fcea1eaed06b2f2291	OK+AIIN	okaiin	okaiin	COPY_LOCAL_ALLOGRAPH	NO	METER_CHECK	START	AFTER_METER	Bei B1_SHARED_TWO_ROW_POOL METER_CHECK als Karte b5fcea1eaed06b2f2291 setzen und okaiin schreiben.	okaiin an dieser Stelle als Karte b5fcea1eaed06b2f2291 lesen; METER_CHECK ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E103	B1-S002	2	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	Arbeitsflüssigkeit oder Körperposten im gemeinsamen Becken	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	22fb87a5a83e5c3fb510	K+AIR	kair	kair	RULE	NO	MOVE_PASS	AFTER_METER	WORK	Bei B1_SHARED_TWO_ROW_POOL MOVE_PASS als Karte 22fb87a5a83e5c3fb510 setzen und kair schreiben.	kair an dieser Stelle als Karte 22fb87a5a83e5c3fb510 lesen; MOVE_PASS ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E104	B1-S002	3	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	308e8ea2d5d190c498e8	OK+AL	okal	okal	COPY_LOCAL_ALLOGRAPH	NO	TARGET_HANDOFF	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL TARGET_HANDOFF als Karte 308e8ea2d5d190c498e8 setzen und okal schreiben.	okal an dieser Stelle als Karte 308e8ea2d5d190c498e8 lesen; TARGET_HANDOFF ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E105	B1-S002	4	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	4d4559019a961b834aa1	AR	ar	sar	COPY_LOCAL_ALLOGRAPH	NO	SOURCE_DRAW	WORK	AFTER_SOURCE	Bei B1_SHARED_TWO_ROW_POOL SOURCE_DRAW als Karte 4d4559019a961b834aa1 setzen und sar schreiben.	sar an dieser Stelle als Karte 4d4559019a961b834aa1 lesen; SOURCE_DRAW ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E106	B1-S002	5	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	dcda95c81a5460feb191	OL	ol	ol	RULE	NO	CONTINUE_USE	AFTER_SOURCE	WORK	Bei B1_SHARED_TWO_ROW_POOL CONTINUE_USE als Karte dcda95c81a5460feb191 setzen und ol schreiben.	ol an dieser Stelle als Karte dcda95c81a5460feb191 lesen; CONTINUE_USE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E107	B1-S002	6	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	9da1b6ac2c929daea697	K+AIN	kain	kain	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL ACTIVATE_CHARGE als Karte 9da1b6ac2c929daea697 setzen und kain schreiben.	kain an dieser Stelle als Karte 9da1b6ac2c929daea697 lesen; ACTIVATE_CHARGE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E108	B1-S002	7	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	94df4847b7b16c98394a	OL+K+AIN	olkain	olkain	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL ACTIVATE_CHARGE als Karte 94df4847b7b16c98394a setzen und olkain schreiben.	olkain an dieser Stelle als Karte 94df4847b7b16c98394a lesen; ACTIVATE_CHARGE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E109	B1-S002	8	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	dd0ecaf5e27d81befffc	AL	al	al	COPY_LOCAL_ALLOGRAPH	NO	TARGET_HANDOFF	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL TARGET_HANDOFF als Karte dd0ecaf5e27d81befffc setzen und al schreiben.	al an dieser Stelle als Karte dd0ecaf5e27d81befffc lesen; TARGET_HANDOFF ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E110	B1-S002	9	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	dcda95c81a5460feb191	OL	ol	ol	RULE	NO	CONTINUE_USE	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL CONTINUE_USE als Karte dcda95c81a5460feb191 setzen und ol schreiben.	ol an dieser Stelle als Karte dcda95c81a5460feb191 lesen; CONTINUE_USE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E111	B1-S002	10	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	1496a731803a9f48d2e1	R+OL	rol	rol	RULE	NO	HOLD_STATE	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL HOLD_STATE als Karte 1496a731803a9f48d2e1 setzen und rol schreiben.	rol an dieser Stelle als Karte 1496a731803a9f48d2e1 lesen; HOLD_STATE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E112	B1-S002	11	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	0f18de177ed7c878bf95	L	l	dl	RULE	NO	MOVE_PASS	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL MOVE_PASS als Karte 0f18de177ed7c878bf95 setzen und dl schreiben.	dl an dieser Stelle als Karte 0f18de177ed7c878bf95 lesen; MOVE_PASS ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E113	B1-S002	12	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	abgeteilte Portion von abgeteilte Portion von Laufflüssigkeit bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	dec401773c1f0347793d	OL+OR	olor	olor	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL ACTIVATE_CHARGE als Karte dec401773c1f0347793d setzen und olor schreiben.	olor an dieser Stelle als Karte dec401773c1f0347793d lesen; ACTIVATE_CHARGE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E114	B1-S002	13	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	dcda95c81a5460feb191	OL	ol	ol	RULE	NO	CONTINUE_USE	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL CONTINUE_USE als Karte dcda95c81a5460feb191 setzen und ol schreiben.	ol an dieser Stelle als Karte dcda95c81a5460feb191 lesen; CONTINUE_USE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E115	B1-S002	14	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	4eab1841ed655c20a348	SH+E+CKH+AL	eckhal	sheckhal	RULE	NO	HOLD_STATE	WORK	WORK	Bei B1_SHARED_TWO_ROW_POOL HOLD_STATE als Karte 4eab1841ed655c20a348 setzen und sheckhal schreiben.	sheckhal an dieser Stelle als Karte 4eab1841ed655c20a348 lesen; HOLD_STATE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E116	B1-S002	15	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	2f1c5e56e8f0ff459065	AIIN	aiin	daiin	RULE	NO	METER_CHECK	WORK	AFTER_METER	Bei B1_SHARED_TWO_ROW_POOL METER_CHECK als Karte 2f1c5e56e8f0ff459065 setzen und daiin schreiben.	daiin an dieser Stelle als Karte 2f1c5e56e8f0ff459065 lesen; METER_CHECK ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E117	B1-S002	16	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	93f69c38fdedee1598e9	OK+EE+AL	okeedal	qokeedal	RULE	NO	HOLD_STATE	AFTER_METER	WORK	Bei B1_SHARED_TWO_ROW_POOL HOLD_STATE als Karte 93f69c38fdedee1598e9 setzen und qokeedal schreiben.	qokeedal an dieser Stelle als Karte 93f69c38fdedee1598e9 lesen; HOLD_STATE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E118	B1-S002	17	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	2f1c5e56e8f0ff459065	AIIN	aiin	daiin	RULE	NO	METER_CHECK	WORK	AFTER_METER	Bei B1_SHARED_TWO_ROW_POOL METER_CHECK als Karte 2f1c5e56e8f0ff459065 setzen und daiin schreiben.	daiin an dieser Stelle als Karte 2f1c5e56e8f0ff459065 lesen; METER_CHECK ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E119	B1-S002	18	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	2cc8bb3c2af19607888f	CKH+Y	ckhy	chckhy	RULE	NO	MOVE_PASS	AFTER_METER	WORK	Bei B1_SHARED_TWO_ROW_POOL MOVE_PASS als Karte 2cc8bb3c2af19607888f setzen und chckhy schreiben.	chckhy an dieser Stelle als Karte 2cc8bb3c2af19607888f lesen; MOVE_PASS ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E120	B1-S002	19	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	259b2b3b0bf859882e2c	CHD+DY	chedy	schedy	RULE	NO	MOVE_PASS>CLOSE	WORK	CLOSED	Bei B1_SHARED_TWO_ROW_POOL MOVE_PASS>CLOSE als Karte 259b2b3b0bf859882e2c setzen und schedy schreiben.	schedy an dieser Stelle als Karte 259b2b3b0bf859882e2c lesen; MOVE_PASS>CLOSE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E121	B1-S003	1	B1	f81v	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	dcda95c81a5460feb191	OL	ol	qol	COPY_LOCAL_ALLOGRAPH	NO	CONTINUE_USE	START	WORK	Bei B1_SHARED_TWO_ROW_POOL CONTINUE_USE als Karte dcda95c81a5460feb191 setzen und qol schreiben.	qol an dieser Stelle als Karte dcda95c81a5460feb191 lesen; CONTINUE_USE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
E122	B1-S003	2	B1	f81v	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren- und Beckenanlage	NO	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	laufender Ansatz bei gemeinsame zweireihige Figuren- und Beckenanlage	BIO_COMMITTED_CELL	54e32e9c1414b20640e9	SH+K+CHD+DY	shkchdy	sshkchdy	RULE	NO	HOLD_STATE>CLOSE	WORK	CLOSED	Bei B1_SHARED_TWO_ROW_POOL HOLD_STATE>CLOSE als Karte 54e32e9c1414b20640e9 setzen und sshkchdy schreiben.	sshkchdy an dieser Stelle als Karte 54e32e9c1414b20640e9 lesen; HOLD_STATE>CLOSE ausführen; Besitzer B1_SHARED_TWO_ROW_POOL beibehalten.	YES
