language	condition	coupling	member	unit	category	output	train_occurrences	held_occurrences
latin	uncoupled	0.0	5	Cor	L	a	376	100
latin	uncoupled	0.0	5	yt	L	s	375	90
latin	uncoupled	0.0	5	r	L	c	374	250
latin	uncoupled	0.0	5	qo	L	s	371	233
latin	uncoupled	0.0	5	Co	S	ca	364	121
latin	uncoupled	0.0	5	dal	L	a	362	174
latin	uncoupled	0.0	5	T	S	an	344	121
latin	uncoupled	0.0	5	dar	L	a	341	227
latin	uncoupled	0.0	5	Cdy	L	a	331	167
latin	uncoupled	0.0	5	a	N		278	128
latin	uncoupled	0.0	5	Ky	L	e	273	120
latin	uncoupled	0.0	5	ai	S	ra	264	143
latin	uncoupled	0.0	5	air	L	i	254	210
latin	uncoupled	0.0	5	Ty	L	e	251	74
latin	uncoupled	0.0	5	K	S	ti	250	98
latin	uncoupled	0.0	5	Sey	L	a	236	148
latin	uncoupled	0.0	5	N	L	t	222	88
latin	uncoupled	0.0	5	f	N		220	104
latin	uncoupled	0.0	5	ky	L	i	204	69
latin	uncoupled	0.0	5	So	L	e	201	76
latin	uncoupled	0.0	5	qokaI	W	quibus	201	74
latin	uncoupled	0.0	5	i	S	ui	199	118
latin	uncoupled	0.0	5	op	L	c	198	110
latin	uncoupled	0.0	5	Sol	W	exercitum	195	51
latin	uncoupled	0.0	5	qokaN	W	quod	190	72
latin	uncoupled	0.0	5	qokEdy	W	atque	189	105
latin	uncoupled	0.0	5	qokal	W	castris	187	41
latin	uncoupled	0.0	5	qokedy	W	caesar	185	62
latin	uncoupled	0.0	5	CE	L	s	178	98
latin	uncoupled	0.0	5	Sy	L	e	173	68
latin	uncoupled	0.0	5	eol	L	i	173	75
latin	uncoupled	0.0	5	q	L	s	173	71
latin	uncoupled	0.0	5	CEy	L	c	171	113
latin	uncoupled	0.0	5	Ceol	L	c	167	77
latin	uncoupled	0.0	5	daI	W	propter	165	148
latin	uncoupled	0.0	5	os	L	i	164	86
latin	uncoupled	0.0	5	qol	L	c	158	45
latin	uncoupled	0.0	5	lk	L	n	156	249
latin	uncoupled	0.0	5	qokEy	W	neque	149	134
latin	uncoupled	0.0	5	okaN	W	eorum	144	92
latin	uncoupled	0.0	5	okal	W	proelio	143	52
latin	uncoupled	0.0	5	m	L	t	138	80
latin	uncoupled	0.0	5	otal	L	c	130	48
latin	uncoupled	0.0	5	oky	L	x	129	44
latin	uncoupled	0.0	5	oty	L	x	127	48
latin	uncoupled	0.0	5	P	L	s	107	66
latin	uncoupled	0.0	5	n	L	t	86	37
latin	uncoupled	0.0	5	g	L	m	73	38
latin	uncoupled	0.0	5	F	L	e	35	13
latin	uncoupled	0.0	5	I	L	t	18	9
latin	uncoupled	0.0	5	x	L	m	14	11
latin	uncoupled	0.0	5	b	L	e	12	3
latin	uncoupled	0.0	5	j	N		7	3
latin	uncoupled	0.0	5	u	L	t	5	3
latin	uncoupled	0.0	5	c	L	l	4	1
latin	uncoupled	0.0	5	h	N		2	1
latin	uncoupled	0.0	5	z	N		2	1
latin	uncoupled	0.0	5	v	L	v	1	0
latin	coupled	0.1	0	ol	D	ii	1825	712
latin	coupled	0.1	0	y	S	ere	1554	554
latin	coupled	0.1	0	C	D	cc	1445	711
latin	coupled	0.1	0	ar	S	it	1423	766
latin	coupled	0.1	0	or	S	is	1322	535
latin	coupled	0.1	0	s	S	in	1322	486
latin	coupled	0.1	0	aN	S	ent	1169	556
latin	coupled	0.1	0	d	S	ar	1144	597
latin	coupled	0.1	0	o	D	ee	1126	609
latin	coupled	0.1	0	ok	S	su	1084	625
latin	coupled	0.1	0	ot	S	qu	1033	689
latin	coupled	0.1	0	k	D	ss	1025	478
latin	coupled	0.1	0	al	S	us	915	476
latin	coupled	0.1	0	S	S	di	910	439
latin	coupled	0.1	0	t	S	an	883	359
latin	coupled	0.1	0	Ce	S	no	866	609
latin	coupled	0.1	0	qok	S	pr	862	444
latin	coupled	0.1	0	daN	W	omnibus	844	387
latin	coupled	0.1	0	Cedy	S	que	732	448
latin	coupled	0.1	0	qot	S	er	727	353
latin	coupled	0.1	0	e	N		699	453
latin	coupled	0.1	0	Cy	S	at	671	212
latin	coupled	0.1	0	E	N		669	497
latin	coupled	0.1	0	l	S	ne	666	524
latin	coupled	0.1	0	ody	S	es	608	272
latin	coupled	0.1	0	dy	S	re	603	204
latin	coupled	0.1	0	aI	S	os	597	414
latin	coupled	0.1	0	p	S	de	572	338
latin	coupled	0.1	0	Se	S	vi	570	260
latin	coupled	0.1	0	Col	S	se	522	188
latin	coupled	0.1	0	Cey	S	et	521	264
latin	coupled	0.1	0	Ey	S	um	505	370
latin	coupled	0.1	0	ey	S	ae	498	259
latin	coupled	0.1	0	Edy	S	am	469	312
latin	coupled	0.1	0	edy	L	i	446	253
latin	coupled	0.1	0	od	S	st	445	222
latin	coupled	0.1	0	Sedy	L	a	418	173
latin	coupled	0.1	0	am	L	i	408	242
latin	coupled	0.1	0	olk	S	un	402	152
latin	coupled	0.1	0	yk	L	s	396	149
latin	coupled	0.1	0	Cor	L	a	376	100
latin	coupled	0.1	0	yt	L	s	375	90
latin	coupled	0.1	0	r	L	m	374	250
latin	coupled	0.1	0	qo	L	a	371	233
latin	coupled	0.1	0	Co	S	si	364	121
latin	coupled	0.1	0	dal	L	c	362	174
latin	coupled	0.1	0	T	S	tr	344	121
latin	coupled	0.1	0	dar	L	a	341	227
latin	coupled	0.1	0	Cdy	L	a	331	167
latin	coupled	0.1	0	a	N		278	128
latin	coupled	0.1	0	Ky	L	c	273	120
latin	coupled	0.1	0	ai	S	ci	264	143
latin	coupled	0.1	0	air	L	i	254	210
latin	coupled	0.1	0	Ty	L	t	251	74
latin	coupled	0.1	0	K	S	li	250	98
latin	coupled	0.1	0	Sey	L	a	236	148
latin	coupled	0.1	0	N	L	t	222	88
latin	coupled	0.1	0	f	N		220	104
latin	coupled	0.1	0	ky	L	s	204	69
latin	coupled	0.1	0	So	L	e	201	76
latin	coupled	0.1	0	qokaI	W	caesar	201	74
latin	coupled	0.1	0	i	S	ti	199	118
latin	coupled	0.1	0	op	L	e	198	110
latin	coupled	0.1	0	Sol	W	exercitum	195	51
latin	coupled	0.1	0	qokaN	W	quod	190	72
latin	coupled	0.1	0	qokEdy	W	atque	189	105
latin	coupled	0.1	0	qokal	W	castris	187	41
latin	coupled	0.1	0	qokedy	W	quibus	185	62
latin	coupled	0.1	0	CE	L	i	178	98
latin	coupled	0.1	0	Sy	L	e	173	68
latin	coupled	0.1	0	eol	L	i	173	75
latin	coupled	0.1	0	q	L	e	173	71
latin	coupled	0.1	0	CEy	L	c	171	113
latin	coupled	0.1	0	Ceol	L	c	167	77
latin	coupled	0.1	0	daI	W	propter	165	148
latin	coupled	0.1	0	os	L	s	164	86
latin	coupled	0.1	0	qol	L	c	158	45
latin	coupled	0.1	0	lk	L	s	156	249
latin	coupled	0.1	0	qokEy	W	neque	149	134
latin	coupled	0.1	0	okaN	W	eorum	144	92
latin	coupled	0.1	0	okal	W	proelio	143	52
latin	coupled	0.1	0	m	L	t	138	80
latin	coupled	0.1	0	otal	L	l	130	48
latin	coupled	0.1	0	oky	L	l	129	44
latin	coupled	0.1	0	oty	L	c	127	48
latin	coupled	0.1	0	P	L	s	107	66
latin	coupled	0.1	0	n	L	e	86	37
latin	coupled	0.1	0	g	L	i	73	38
latin	coupled	0.1	0	F	L	e	35	13
latin	coupled	0.1	0	I	L	t	18	9
latin	coupled	0.1	0	x	L	l	14	11
latin	coupled	0.1	0	b	L	n	12	3
latin	coupled	0.1	0	j	N		7	3
latin	coupled	0.1	0	u	L	d	5	3
latin	coupled	0.1	0	c	L	l	4	1
latin	coupled	0.1	0	h	N		2	1
latin	coupled	0.1	0	z	N		2	1
latin	coupled	0.1	0	v	L	m	1	0
latin	coupled	0.1	1	ol	D	ii	1825	712
latin	coupled	0.1	1	y	S	ere	1554	554
latin	coupled	0.1	1	C	D	cc	1445	711
latin	coupled	0.1	1	ar	S	is	1423	766
latin	coupled	0.1	1	or	S	que	1322	535
latin	coupled	0.1	1	s	S	in	1322	486
latin	coupled	0.1	1	aN	S	ent	1169	556
latin	coupled	0.1	1	d	S	re	1144	597
latin	coupled	0.1	1	o	D	ee	1126	609
latin	coupled	0.1	1	ok	S	su	1084	625
latin	coupled	0.1	1	ot	S	qu	1033	689
latin	coupled	0.1	1	k	D	ss	1025	478
latin	coupled	0.1	1	al	S	us	915	476
latin	coupled	0.1	1	S	S	di	910	439
latin	coupled	0.1	1	t	S	tr	883	359
latin	coupled	0.1	1	Ce	S	at	866	609
latin	coupled	0.1	1	qok	S	pr	862	444
latin	coupled	0.1	1	daN	W	omnibus	844	387
latin	coupled	0.1	1	Cedy	S	et	732	448
latin	coupled	0.1	1	qot	S	it	727	353
latin	coupled	0.1	1	e	N		699	453
latin	coupled	0.1	1	Cy	S	ae	671	212
latin	coupled	0.1	1	E	N		669	497
latin	coupled	0.1	1	l	S	de	666	524
latin	coupled	0.1	1	ody	S	os	608	272
latin	coupled	0.1	1	dy	S	ne	603	204
latin	coupled	0.1	1	aI	S	am	597	414
latin	coupled	0.1	1	p	S	er	572	338
latin	coupled	0.1	1	Se	S	vi	570	260
latin	coupled	0.1	1	Col	S	se	522	188
latin	coupled	0.1	1	Cey	S	si	521	264
latin	coupled	0.1	1	Ey	S	um	505	370
latin	coupled	0.1	1	ey	S	nt	498	259
latin	coupled	0.1	1	Edy	S	em	469	312
latin	coupled	0.1	1	edy	L	i	446	253
latin	coupled	0.1	1	od	S	ti	445	222
latin	coupled	0.1	1	Sedy	L	a	418	173
latin	coupled	0.1	1	am	L	i	408	242
latin	coupled	0.1	1	olk	S	un	402	152
latin	coupled	0.1	1	yk	L	s	396	149
latin	coupled	0.1	1	Cor	L	a	376	100
latin	coupled	0.1	1	yt	L	s	375	90
latin	coupled	0.1	1	r	L	s	374	250
latin	coupled	0.1	1	qo	L	s	371	233
latin	coupled	0.1	1	Co	S	an	364	121
latin	coupled	0.1	1	dal	L	a	362	174
latin	coupled	0.1	1	T	S	cu	344	121
latin	coupled	0.1	1	dar	L	a	341	227
latin	coupled	0.1	1	Cdy	L	e	331	167
latin	coupled	0.1	1	a	N		278	128
latin	coupled	0.1	1	Ky	L	c	273	120
latin	coupled	0.1	1	ai	S	ci	264	143
latin	coupled	0.1	1	air	L	i	254	210
latin	coupled	0.1	1	Ty	L	t	251	74
latin	coupled	0.1	1	K	S	ta	250	98
latin	coupled	0.1	1	Sey	L	a	236	148
latin	coupled	0.1	1	N	L	t	222	88
latin	coupled	0.1	1	f	N		220	104
latin	coupled	0.1	1	ky	L	t	204	69
latin	coupled	0.1	1	So	L	e	201	76
latin	coupled	0.1	1	qokaI	W	caesar	201	74
latin	coupled	0.1	1	i	S	te	199	118
latin	coupled	0.1	1	op	L	c	198	110
latin	coupled	0.1	1	Sol	W	exercitum	195	51
latin	coupled	0.1	1	qokaN	W	quod	190	72
latin	coupled	0.1	1	qokEdy	W	atque	189	105
latin	coupled	0.1	1	qokal	W	castris	187	41
latin	coupled	0.1	1	qokedy	W	quibus	185	62
latin	coupled	0.1	1	CE	L	e	178	98
latin	coupled	0.1	1	Sy	L	e	173	68
latin	coupled	0.1	1	eol	L	i	173	75
latin	coupled	0.1	1	q	L	e	173	71
latin	coupled	0.1	1	CEy	L	a	171	113
latin	coupled	0.1	1	Ceol	L	l	167	77
latin	coupled	0.1	1	daI	W	propter	165	148
latin	coupled	0.1	1	os	L	i	164	86
latin	coupled	0.1	1	qol	L	c	158	45
latin	coupled	0.1	1	lk	L	s	156	249
latin	coupled	0.1	1	qokEy	W	neque	149	134
latin	coupled	0.1	1	okaN	W	eorum	144	92
latin	coupled	0.1	1	okal	W	proelio	143	52
latin	coupled	0.1	1	m	L	t	138	80
latin	coupled	0.1	1	otal	L	c	130	48
latin	coupled	0.1	1	oky	L	c	129	44
latin	coupled	0.1	1	oty	L	c	127	48
latin	coupled	0.1	1	P	L	i	107	66
latin	coupled	0.1	1	n	L	s	86	37
latin	coupled	0.1	1	g	L	t	73	38
latin	coupled	0.1	1	F	L	e	35	13
latin	coupled	0.1	1	I	L	t	18	9
latin	coupled	0.1	1	x	L	l	14	11
latin	coupled	0.1	1	b	L	o	12	3
latin	coupled	0.1	1	j	N		7	3
latin	coupled	0.1	1	u	L	d	5	3
latin	coupled	0.1	1	c	L	l	4	1
latin	coupled	0.1	1	h	N		2	1
latin	coupled	0.1	1	z	N		2	1
latin	coupled	0.1	1	v	L	m	1	0
latin	coupled	0.1	2	ol	D	ii	1825	712
latin	coupled	0.1	2	y	S	que	1554	554
latin	coupled	0.1	2	C	D	cc	1445	711
latin	coupled	0.1	2	ar	S	is	1423	766
latin	coupled	0.1	2	or	S	ne	1322	535
latin	coupled	0.1	2	s	S	in	1322	486
latin	coupled	0.1	2	aN	S	ere	1169	556
latin	coupled	0.1	2	d	S	vi	1144	597
latin	coupled	0.1	2	o	D	ee	1126	609
latin	coupled	0.1	2	ok	S	su	1084	625
latin	coupled	0.1	2	ot	S	qu	1033	689
latin	coupled	0.1	2	k	D	ss	1025	478
latin	coupled	0.1	2	al	S	us	915	476
latin	coupled	0.1	2	S	S	de	910	439
latin	coupled	0.1	2	t	S	an	883	359
latin	coupled	0.1	2	Ce	S	di	866	609
latin	coupled	0.1	2	qok	S	tr	862	444
latin	coupled	0.1	2	daN	W	omnibus	844	387
latin	coupled	0.1	2	Cedy	S	et	732	448
latin	coupled	0.1	2	qot	S	it	727	353
latin	coupled	0.1	2	e	N		699	453
latin	coupled	0.1	2	Cy	S	am	671	212
latin	coupled	0.1	2	E	N		669	497
latin	coupled	0.1	2	l	S	co	666	524
latin	coupled	0.1	2	ody	S	ent	608	272
latin	coupled	0.1	2	dy	S	re	603	204
latin	coupled	0.1	2	aI	S	um	597	414
latin	coupled	0.1	2	p	S	er	572	338
latin	coupled	0.1	2	Se	S	mi	570	260
latin	coupled	0.1	2	Col	S	se	522	188
latin	coupled	0.1	2	Cey	S	at	521	264
latin	coupled	0.1	2	Ey	S	nt	505	370
latin	coupled	0.1	2	ey	S	ae	498	259
latin	coupled	0.1	2	Edy	S	os	469	312
latin	coupled	0.1	2	edy	L	i	446	253
latin	coupled	0.1	2	od	S	ti	445	222
latin	coupled	0.1	2	Sedy	L	a	418	173
latin	coupled	0.1	2	am	L	i	408	242
latin	coupled	0.1	2	olk	S	un	402	152
latin	coupled	0.1	2	yk	L	i	396	149
latin	coupled	0.1	2	Cor	L	a	376	100
latin	coupled	0.1	2	yt	L	s	375	90
latin	coupled	0.1	2	r	L	a	374	250
latin	coupled	0.1	2	qo	L	s	371	233
latin	coupled	0.1	2	Co	S	si	364	121
latin	coupled	0.1	2	dal	L	a	362	174
latin	coupled	0.1	2	T	S	cu	344	121
latin	coupled	0.1	2	dar	L	a	341	227
latin	coupled	0.1	2	Cdy	L	a	331	167
latin	coupled	0.1	2	a	N		278	128
latin	coupled	0.1	2	Ky	L	c	273	120
latin	coupled	0.1	2	ai	S	ra	264	143
latin	coupled	0.1	2	air	L	i	254	210
latin	coupled	0.1	2	Ty	L	t	251	74
latin	coupled	0.1	2	K	S	li	250	98
latin	coupled	0.1	2	Sey	L	m	236	148
latin	coupled	0.1	2	N	L	t	222	88
latin	coupled	0.1	2	f	N		220	104
latin	coupled	0.1	2	ky	L	s	204	69
latin	coupled	0.1	2	So	L	e	201	76
latin	coupled	0.1	2	qokaI	W	caesar	201	74
latin	coupled	0.1	2	i	S	ri	199	118
latin	coupled	0.1	2	op	L	c	198	110
latin	coupled	0.1	2	Sol	W	exercitum	195	51
latin	coupled	0.1	2	qokaN	W	quod	190	72
latin	coupled	0.1	2	qokEdy	W	atque	189	105
latin	coupled	0.1	2	qokal	W	castris	187	41
latin	coupled	0.1	2	qokedy	W	quibus	185	62
latin	coupled	0.1	2	CE	L	e	178	98
latin	coupled	0.1	2	Sy	L	e	173	68
latin	coupled	0.1	2	eol	L	i	173	75
latin	coupled	0.1	2	q	L	e	173	71
latin	coupled	0.1	2	CEy	L	m	171	113
latin	coupled	0.1	2	Ceol	L	e	167	77
latin	coupled	0.1	2	daI	W	propter	165	148
latin	coupled	0.1	2	os	L	s	164	86
latin	coupled	0.1	2	qol	L	l	158	45
latin	coupled	0.1	2	lk	L	c	156	249
latin	coupled	0.1	2	qokEy	W	neque	149	134
latin	coupled	0.1	2	okaN	W	eorum	144	92
latin	coupled	0.1	2	okal	W	proelio	143	52
latin	coupled	0.1	2	m	L	t	138	80
latin	coupled	0.1	2	otal	L	c	130	48
latin	coupled	0.1	2	oky	L	c	129	44
latin	coupled	0.1	2	oty	L	c	127	48
latin	coupled	0.1	2	P	L	i	107	66
latin	coupled	0.1	2	n	L	s	86	37
latin	coupled	0.1	2	g	L	t	73	38
latin	coupled	0.1	2	F	L	e	35	13
latin	coupled	0.1	2	I	L	t	18	9
latin	coupled	0.1	2	x	L	m	14	11
latin	coupled	0.1	2	b	L	n	12	3
latin	coupled	0.1	2	j	N		7	3
latin	coupled	0.1	2	u	L	d	5	3
latin	coupled	0.1	2	c	L	l	4	1
latin	coupled	0.1	2	h	N		2	1
latin	coupled	0.1	2	z	N		2	1
latin	coupled	0.1	2	v	L	m	1	0
latin	coupled	0.1	3	ol	D	ii	1825	712
latin	coupled	0.1	3	y	S	que	1554	554
latin	coupled	0.1	3	C	D	cc	1445	711
latin	coupled	0.1	3	ar	S	is	1423	766
latin	coupled	0.1	3	or	S	ere	1322	535
latin	coupled	0.1	3	s	S	re	1322	486
latin	coupled	0.1	3	aN	S	ent	1169	556
latin	coupled	0.1	3	d	S	it	1144	597
latin	coupled	0.1	3	o	D	ee	1126	609
latin	coupled	0.1	3	ok	S	su	1084	625
latin	coupled	0.1	3	ot	S	qu	1033	689
latin	coupled	0.1	3	k	D	ss	1025	478
latin	coupled	0.1	3	al	S	us	915	476
latin	coupled	0.1	3	S	S	in	910	439
latin	coupled	0.1	3	t	S	an	883	359
latin	coupled	0.1	3	Ce	S	di	866	609
latin	coupled	0.1	3	qok	S	pr	862	444
latin	coupled	0.1	3	daN	W	omnibus	844	387
latin	coupled	0.1	3	Cedy	S	et	732	448
latin	coupled	0.1	3	qot	S	tr	727	353
latin	coupled	0.1	3	e	N		699	453
latin	coupled	0.1	3	Cy	S	at	671	212
latin	coupled	0.1	3	E	N		669	497
latin	coupled	0.1	3	l	S	de	666	524
latin	coupled	0.1	3	ody	S	es	608	272
latin	coupled	0.1	3	dy	S	si	603	204
latin	coupled	0.1	3	aI	S	am	597	414
latin	coupled	0.1	3	p	S	ar	572	338
latin	coupled	0.1	3	Se	S	vi	570	260
latin	coupled	0.1	3	Col	S	se	522	188
latin	coupled	0.1	3	Cey	S	ne	521	264
latin	coupled	0.1	3	Ey	S	um	505	370
latin	coupled	0.1	3	ey	S	ae	498	259
latin	coupled	0.1	3	Edy	S	os	469	312
latin	coupled	0.1	3	edy	L	i	446	253
latin	coupled	0.1	3	od	S	ci	445	222
latin	coupled	0.1	3	Sedy	L	a	418	173
latin	coupled	0.1	3	am	L	i	408	242
latin	coupled	0.1	3	olk	S	er	402	152
latin	coupled	0.1	3	yk	L	s	396	149
latin	coupled	0.1	3	Cor	L	a	376	100
latin	coupled	0.1	3	yt	L	s	375	90
latin	coupled	0.1	3	r	L	s	374	250
latin	coupled	0.1	3	qo	L	e	371	233
latin	coupled	0.1	3	Co	S	ma	364	121
latin	coupled	0.1	3	dal	L	a	362	174
latin	coupled	0.1	3	T	S	li	344	121
latin	coupled	0.1	3	dar	L	a	341	227
latin	coupled	0.1	3	Cdy	L	a	331	167
latin	coupled	0.1	3	a	N		278	128
latin	coupled	0.1	3	Ky	L	t	273	120
latin	coupled	0.1	3	ai	S	ra	264	143
latin	coupled	0.1	3	air	L	i	254	210
latin	coupled	0.1	3	Ty	L	t	251	74
latin	coupled	0.1	3	K	S	st	250	98
latin	coupled	0.1	3	Sey	L	a	236	148
latin	coupled	0.1	3	N	L	t	222	88
latin	coupled	0.1	3	f	N		220	104
latin	coupled	0.1	3	ky	L	s	204	69
latin	coupled	0.1	3	So	L	e	201	76
latin	coupled	0.1	3	qokaI	W	caesar	201	74
latin	coupled	0.1	3	i	S	ti	199	118
latin	coupled	0.1	3	op	L	c	198	110
latin	coupled	0.1	3	Sol	W	exercitum	195	51
latin	coupled	0.1	3	qokaN	W	quod	190	72
latin	coupled	0.1	3	qokEdy	W	atque	189	105
latin	coupled	0.1	3	qokal	W	castris	187	41
latin	coupled	0.1	3	qokedy	W	quibus	185	62
latin	coupled	0.1	3	CE	L	i	178	98
latin	coupled	0.1	3	Sy	L	e	173	68
latin	coupled	0.1	3	eol	L	i	173	75
latin	coupled	0.1	3	q	L	c	173	71
latin	coupled	0.1	3	CEy	L	c	171	113
latin	coupled	0.1	3	Ceol	L	c	167	77
latin	coupled	0.1	3	daI	W	propter	165	148
latin	coupled	0.1	3	os	L	i	164	86
latin	coupled	0.1	3	qol	L	c	158	45
latin	coupled	0.1	3	lk	L	s	156	249
latin	coupled	0.1	3	qokEy	W	neque	149	134
latin	coupled	0.1	3	okaN	W	eorum	144	92
latin	coupled	0.1	3	okal	W	proelio	143	52
latin	coupled	0.1	3	m	L	t	138	80
latin	coupled	0.1	3	otal	L	e	130	48
latin	coupled	0.1	3	oky	L	c	129	44
latin	coupled	0.1	3	oty	L	l	127	48
latin	coupled	0.1	3	P	L	s	107	66
latin	coupled	0.1	3	n	L	t	86	37
latin	coupled	0.1	3	g	L	t	73	38
latin	coupled	0.1	3	F	L	e	35	13
latin	coupled	0.1	3	I	L	u	18	9
latin	coupled	0.1	3	x	L	e	14	11
latin	coupled	0.1	3	b	L	n	12	3
latin	coupled	0.1	3	j	N		7	3
latin	coupled	0.1	3	u	L	d	5	3
latin	coupled	0.1	3	c	L	l	4	1
latin	coupled	0.1	3	h	N		2	1
latin	coupled	0.1	3	z	N		2	1
latin	coupled	0.1	3	v	L	m	1	0
latin	coupled	0.1	4	ol	D	ii	1825	712
latin	coupled	0.1	4	y	S	ere	1554	554
latin	coupled	0.1	4	C	D	cc	1445	711
latin	coupled	0.1	4	ar	S	is	1423	766
latin	coupled	0.1	4	or	S	que	1322	535
latin	coupled	0.1	4	s	S	in	1322	486
latin	coupled	0.1	4	aN	S	re	1169	556
latin	coupled	0.1	4	d	S	no	1144	597
latin	coupled	0.1	4	o	D	ee	1126	609
latin	coupled	0.1	4	ok	S	su	1084	625
latin	coupled	0.1	4	ot	S	vi	1033	689
latin	coupled	0.1	4	k	D	xx	1025	478
latin	coupled	0.1	4	al	S	it	915	476
latin	coupled	0.1	4	S	S	at	910	439
latin	coupled	0.1	4	t	S	tr	883	359
latin	coupled	0.1	4	Ce	S	an	866	609
latin	coupled	0.1	4	qok	S	di	862	444
latin	coupled	0.1	4	daN	W	omnibus	844	387
latin	coupled	0.1	4	Cedy	S	et	732	448
latin	coupled	0.1	4	qot	S	qu	727	353
latin	coupled	0.1	4	e	N		699	453
latin	coupled	0.1	4	Cy	S	es	671	212
latin	coupled	0.1	4	E	N		669	497
latin	coupled	0.1	4	l	S	pr	666	524
latin	coupled	0.1	4	ody	S	ent	608	272
latin	coupled	0.1	4	dy	S	si	603	204
latin	coupled	0.1	4	aI	S	ae	597	414
latin	coupled	0.1	4	p	S	er	572	338
latin	coupled	0.1	4	Se	S	de	570	260
latin	coupled	0.1	4	Col	S	se	522	188
latin	coupled	0.1	4	Cey	S	ne	521	264
latin	coupled	0.1	4	Ey	S	os	505	370
latin	coupled	0.1	4	ey	S	um	498	259
latin	coupled	0.1	4	Edy	S	am	469	312
latin	coupled	0.1	4	edy	L	i	446	253
latin	coupled	0.1	4	od	S	ti	445	222
latin	coupled	0.1	4	Sedy	L	a	418	173
latin	coupled	0.1	4	am	L	s	408	242
latin	coupled	0.1	4	olk	S	un	402	152
latin	coupled	0.1	4	yk	L	e	396	149
latin	coupled	0.1	4	Cor	L	a	376	100
latin	coupled	0.1	4	yt	L	i	375	90
latin	coupled	0.1	4	r	L	a	374	250
latin	coupled	0.1	4	qo	L	p	371	233
latin	coupled	0.1	4	Co	S	ra	364	121
latin	coupled	0.1	4	dal	L	a	362	174
latin	coupled	0.1	4	T	S	us	344	121
latin	coupled	0.1	4	dar	L	a	341	227
latin	coupled	0.1	4	Cdy	L	e	331	167
latin	coupled	0.1	4	a	N		278	128
latin	coupled	0.1	4	Ky	L	t	273	120
latin	coupled	0.1	4	ai	S	st	264	143
latin	coupled	0.1	4	air	L	s	254	210
latin	coupled	0.1	4	Ty	L	t	251	74
latin	coupled	0.1	4	K	S	li	250	98
latin	coupled	0.1	4	Sey	L	a	236	148
latin	coupled	0.1	4	N	L	i	222	88
latin	coupled	0.1	4	f	N		220	104
latin	coupled	0.1	4	ky	L	t	204	69
latin	coupled	0.1	4	So	L	e	201	76
latin	coupled	0.1	4	qokaI	W	caesar	201	74
latin	coupled	0.1	4	i	S	im	199	118
latin	coupled	0.1	4	op	L	d	198	110
latin	coupled	0.1	4	Sol	W	exercitum	195	51
latin	coupled	0.1	4	qokaN	W	quod	190	72
latin	coupled	0.1	4	qokEdy	W	atque	189	105
latin	coupled	0.1	4	qokal	W	castris	187	41
latin	coupled	0.1	4	qokedy	W	quibus	185	62
latin	coupled	0.1	4	CE	L	e	178	98
latin	coupled	0.1	4	Sy	L	m	173	68
latin	coupled	0.1	4	eol	L	i	173	75
latin	coupled	0.1	4	q	L	e	173	71
latin	coupled	0.1	4	CEy	L	c	171	113
latin	coupled	0.1	4	Ceol	L	c	167	77
latin	coupled	0.1	4	daI	W	propter	165	148
latin	coupled	0.1	4	os	L	i	164	86
latin	coupled	0.1	4	qol	L	c	158	45
latin	coupled	0.1	4	lk	L	i	156	249
latin	coupled	0.1	4	qokEy	W	neque	149	134
latin	coupled	0.1	4	okaN	W	eorum	144	92
latin	coupled	0.1	4	okal	W	proelio	143	52
latin	coupled	0.1	4	m	L	t	138	80
latin	coupled	0.1	4	otal	L	c	130	48
latin	coupled	0.1	4	oky	L	c	129	44
latin	coupled	0.1	4	oty	L	c	127	48
latin	coupled	0.1	4	P	L	t	107	66
latin	coupled	0.1	4	n	L	s	86	37
latin	coupled	0.1	4	g	L	s	73	38
latin	coupled	0.1	4	F	L	p	35	13
latin	coupled	0.1	4	I	L	t	18	9
latin	coupled	0.1	4	x	L	e	14	11
latin	coupled	0.1	4	b	L	o	12	3
latin	coupled	0.1	4	j	N		7	3
latin	coupled	0.1	4	u	L	d	5	3
latin	coupled	0.1	4	c	L	l	4	1
latin	coupled	0.1	4	h	N		2	1
latin	coupled	0.1	4	z	N		2	1
latin	coupled	0.1	4	v	L	m	1	0
latin	coupled	0.1	5	ol	D	ii	1825	712
latin	coupled	0.1	5	y	S	que	1554	554
latin	coupled	0.1	5	C	D	cc	1445	711
latin	coupled	0.1	5	ar	S	is	1423	766
latin	coupled	0.1	5	or	S	ent	1322	535
latin	coupled	0.1	5	s	S	in	1322	486
latin	coupled	0.1	5	aN	S	ere	1169	556
latin	coupled	0.1	5	d	S	re	1144	597
latin	coupled	0.1	5	o	D	ee	1126	609
latin	coupled	0.1	5	ok	S	qu	1084	625
latin	coupled	0.1	5	ot	S	su	1033	689
latin	coupled	0.1	5	k	D	xx	1025	478
latin	coupled	0.1	5	al	S	us	915	476
latin	coupled	0.1	5	S	S	di	910	439
latin	coupled	0.1	5	t	S	an	883	359
latin	coupled	0.1	5	Ce	S	ar	866	609
latin	coupled	0.1	5	qok	S	pr	862	444
latin	coupled	0.1	5	daN	W	omnibus	844	387
latin	coupled	0.1	5	Cedy	S	et	732	448
latin	coupled	0.1	5	qot	S	tr	727	353
latin	coupled	0.1	5	e	N		699	453
latin	coupled	0.1	5	Cy	S	it	671	212
latin	coupled	0.1	5	E	N		669	497
