coupling	member	unit	category	output	oracle_output	oracle_exact
0.03	2	aI	S	um	um	1
0.03	2	p	S	er	er	1
0.03	2	Se	L	p	p	1
0.03	2	Col	S	re	re	1
0.03	2	Cey	S	in	ne	0
0.03	2	Ey	S	os	os	1
0.03	2	ey	L	h	h	1
0.03	2	Edy	S	at	at	1
0.03	2	edy	L	e	e	1
0.03	2	od	L	e	e	1
0.03	2	Sedy	L	o	o	1
0.03	2	am	L	o	o	1
0.03	2	olk	L	e	e	1
0.03	2	yk	L	m	m	1
0.03	2	Cor	L	e	e	1
0.03	2	yt	L	m	m	1
0.03	2	r	L	e	e	1
0.03	2	qo	S	us	us	1
0.03	2	Co	D	ii	ii	1
0.03	2	dal	L	l	l	1
0.03	2	T	L	i	i	1
0.03	2	dar	L	i	i	1
0.03	2	Cdy	L	v	v	1
0.03	2	a	L	i	i	1
0.03	2	Ky	L	i	i	1
0.03	2	ai	S	te	te	1
0.03	2	air	L	u	u	1
0.03	2	Ty	S	it	it	1
0.03	2	K	L	u	u	1
0.03	2	Sey	L	x	x	1
0.03	2	N	L	s	s	1
0.03	2	f	S	ti	ti	1
0.03	2	ky	L	s	s	1
0.03	2	So	S	ta	ta	1
0.03	2	qokaI	L	u	u	1
0.03	2	i	S	di	di	1
0.03	2	op	S	ae	in	0
0.03	2	Sol	S	ar	ar	1
0.03	2	qokaN	L	s	s	1
0.03	2	qokEdy	S	st	st	1
0.03	2	qokal	L	t	q	0
0.03	2	qokedy	S	an	an	1
0.03	2	CE	S	nt	nt	1
0.03	2	Sy	L	f	f	1
0.03	2	eol	S	or	or	1
0.03	2	q	L	t	t	1
0.03	2	CEy	L	t	t	1
0.03	2	Ceol	L	t	t	1
0.03	2	daI	S	ere	ue	0
0.03	2	os	S	ni	ni	1
0.03	2	qol	L	n	n	1
0.03	2	lk	L	n	n	1
0.03	2	qokEy	S	et	et	1
0.03	2	okaN	S	en	en	1
0.03	2	okal	L	g	g	1
0.03	2	m	S	ra	ra	1
0.03	2	otal	D	ll	ll	1
0.03	2	oky	S	co	co	1
0.03	2	oty	S	li	li	1
0.03	2	P	S	ri	ri	1
0.03	2	n	S	tu	tu	1
0.03	2	g	S	ci	ci	1
0.03	2	F	N			1
0.03	2	I	L	r	r	1
0.03	2	x	L	r	r	1
0.03	2	b	D	ss	ss	1
0.03	2	j	S	on	on	1
0.03	2	u	L	r	r	1
0.03	2	c	D	cc	cc	1
0.03	2	h	N			1
0.03	2	z	N			1
0.03	2	v	L	e	y	0
0.03	3	ol	N			1
0.03	3	y	N			1
0.03	3	C	W	omnibus	in	0
0.03	3	ar	W	caesar	et	0
0.03	3	or	N			1
0.03	3	s	N			1
0.03	3	aN	W	atque	ad	0
0.03	3	d	W	castris	cum	0
0.03	3	o	W	exercitum	quod	0
0.03	3	ok	W	propter	se	0
0.03	3	ot	W	quibus	ex	0
0.03	3	k	S	se	se	1
0.03	3	al	W	neque	qui	0
0.03	3	S	W	proelio	ut	0
0.03	3	t	W	quod	non	0
0.03	3	Ce	S	qu	qu	1
0.03	3	qok	S	es	es	1
0.03	3	daN	L	a	a	1
0.03	3	Cedy	L	a	a	1
0.03	3	qot	L	a	a	1
0.03	3	e	L	d	d	1
0.03	3	Cy	S	si	si	1
0.03	3	E	W	eorum	atque	0
0.03	3	l	L	b	b	1
0.03	3	ody	L	c	c	1
0.03	3	dy	S	is	is	1
0.03	3	aI	S	um	um	1
0.03	3	p	S	er	er	1
0.03	3	Se	L	p	p	1
0.03	3	Col	S	re	re	1
0.03	3	Cey	S	in	ne	0
0.03	3	Ey	S	os	os	1
0.03	3	ey	L	h	h	1
0.03	3	Edy	S	at	at	1
0.03	3	edy	L	e	e	1
0.03	3	od	L	e	e	1
0.03	3	Sedy	L	o	o	1
0.03	3	am	L	o	o	1
0.03	3	olk	L	e	e	1
0.03	3	yk	L	m	m	1
0.03	3	Cor	L	e	e	1
0.03	3	yt	L	m	m	1
0.03	3	r	L	e	e	1
0.03	3	qo	S	us	us	1
0.03	3	Co	D	ii	ii	1
0.03	3	dal	L	l	l	1
0.03	3	T	L	i	i	1
0.03	3	dar	L	i	i	1
0.03	3	Cdy	L	v	v	1
0.03	3	a	L	i	i	1
0.03	3	Ky	L	i	i	1
0.03	3	ai	S	que	te	0
0.03	3	air	L	u	u	1
0.03	3	Ty	S	it	it	1
0.03	3	K	L	u	u	1
0.03	3	Sey	L	x	x	1
0.03	3	N	L	s	s	1
0.03	3	f	S	ti	ti	1
0.03	3	ky	L	s	s	1
0.03	3	So	S	ta	ta	1
0.03	3	qokaI	L	u	u	1
0.03	3	i	S	di	di	1
0.03	3	op	S	ae	in	0
0.03	3	Sol	S	ar	ar	1
0.03	3	qokaN	L	s	s	1
0.03	3	qokEdy	S	st	st	1
0.03	3	qokal	L	t	q	0
0.03	3	qokedy	S	ne	an	0
0.03	3	CE	S	nt	nt	1
0.03	3	Sy	L	f	f	1
0.03	3	eol	S	or	or	1
0.03	3	q	L	t	t	1
0.03	3	CEy	L	t	t	1
0.03	3	Ceol	L	t	t	1
0.03	3	daI	S	ere	ue	0
0.03	3	os	S	ni	ni	1
0.03	3	qol	L	n	n	1
0.03	3	lk	L	n	n	1
0.03	3	qokEy	S	et	et	1
0.03	3	okaN	S	en	en	1
0.03	3	okal	L	g	g	1
0.03	3	m	S	ra	ra	1
0.03	3	otal	D	ll	ll	1
0.03	3	oky	S	co	co	1
0.03	3	oty	S	li	li	1
0.03	3	P	S	ri	ri	1
0.03	3	n	S	tu	tu	1
0.03	3	g	S	ci	ci	1
0.03	3	F	N			1
0.03	3	I	L	r	r	1
0.03	3	x	L	r	r	1
0.03	3	b	D	ss	ss	1
0.03	3	j	S	on	on	1
0.03	3	u	L	r	r	1
0.03	3	c	D	cc	cc	1
0.03	3	h	N			1
0.03	3	z	N			1
0.03	3	v	L	e	y	0
0.03	4	ol	N			1
0.03	4	y	N			1
0.03	4	C	W	omnibus	in	0
0.03	4	ar	W	caesar	et	0
0.03	4	or	N			1
0.03	4	s	N			1
0.03	4	aN	W	atque	ad	0
0.03	4	d	W	castris	cum	0
0.03	4	o	W	exercitum	quod	0
0.03	4	ok	W	propter	se	0
0.03	4	ot	W	quibus	ex	0
0.03	4	k	S	se	se	1
0.03	4	al	W	neque	qui	0
0.03	4	S	W	proelio	ut	0
0.03	4	t	W	quod	non	0
0.03	4	Ce	S	qu	qu	1
0.03	4	qok	S	es	es	1
0.03	4	daN	L	a	a	1
0.03	4	Cedy	L	a	a	1
0.03	4	qot	L	a	a	1
0.03	4	e	L	n	d	0
0.03	4	Cy	S	in	si	0
0.03	4	E	W	eorum	atque	0
0.03	4	l	L	b	b	1
0.03	4	ody	L	c	c	1
0.03	4	dy	S	is	is	1
0.03	4	aI	S	um	um	1
0.03	4	p	S	er	er	1
0.03	4	Se	L	p	p	1
0.03	4	Col	S	re	re	1
0.03	4	Cey	S	que	ne	0
0.03	4	Ey	S	os	os	1
0.03	4	ey	L	h	h	1
0.03	4	Edy	S	at	at	1
0.03	4	edy	L	e	e	1
0.03	4	od	L	e	e	1
0.03	4	Sedy	L	o	o	1
0.03	4	am	L	o	o	1
0.03	4	olk	L	e	e	1
0.03	4	yk	L	m	m	1
0.03	4	Cor	L	e	e	1
0.03	4	yt	L	m	m	1
0.03	4	r	L	e	e	1
0.03	4	qo	S	us	us	1
0.03	4	Co	D	ii	ii	1
0.03	4	dal	L	l	l	1
0.03	4	T	L	i	i	1
0.03	4	dar	L	i	i	1
0.03	4	Cdy	L	v	v	1
0.03	4	a	L	i	i	1
0.03	4	Ky	L	i	i	1
0.03	4	ai	S	te	te	1
0.03	4	air	L	u	u	1
0.03	4	Ty	S	it	it	1
0.03	4	K	L	u	u	1
0.03	4	Sey	L	x	x	1
0.03	4	N	L	s	s	1
0.03	4	f	S	ti	ti	1
0.03	4	ky	L	s	s	1
0.03	4	So	S	ta	ta	1
0.03	4	qokaI	L	u	u	1
0.03	4	i	S	di	di	1
0.03	4	op	S	ae	in	0
0.03	4	Sol	S	ar	ar	1
0.03	4	qokaN	L	s	s	1
0.03	4	qokEdy	S	st	st	1
0.03	4	qokal	L	q	q	1
0.03	4	qokedy	S	an	an	1
0.03	4	CE	S	nt	nt	1
0.03	4	Sy	L	f	f	1
0.03	4	eol	S	or	or	1
0.03	4	q	L	t	t	1
0.03	4	CEy	L	t	t	1
0.03	4	Ceol	L	t	t	1
0.03	4	daI	S	ue	ue	1
0.03	4	os	S	ni	ni	1
0.03	4	qol	L	n	n	1
0.03	4	lk	L	n	n	1
0.03	4	qokEy	S	et	et	1
0.03	4	okaN	S	en	en	1
0.03	4	okal	L	g	g	1
0.03	4	m	S	ra	ra	1
0.03	4	otal	D	ll	ll	1
0.03	4	oky	S	co	co	1
0.03	4	oty	S	li	li	1
0.03	4	P	S	ri	ri	1
0.03	4	n	S	tu	tu	1
0.03	4	g	S	ci	ci	1
0.03	4	F	N			1
0.03	4	I	L	r	r	1
0.03	4	x	L	r	r	1
0.03	4	b	D	ss	ss	1
0.03	4	j	S	on	on	1
0.03	4	u	L	r	r	1
0.03	4	c	D	cc	cc	1
0.03	4	h	N			1
0.03	4	z	N			1
0.03	4	v	L	e	y	0
0.03	5	ol	N			1
0.03	5	y	N			1
0.03	5	C	W	omnibus	in	0
0.03	5	ar	W	caesar	et	0
0.03	5	or	N			1
0.03	5	s	N			1
0.03	5	aN	W	atque	ad	0
0.03	5	d	W	castris	cum	0
0.03	5	o	W	exercitum	quod	0
0.03	5	ok	W	propter	se	0
0.03	5	ot	W	quibus	ex	0
0.03	5	k	S	que	se	0
0.03	5	al	W	neque	qui	0
0.03	5	S	W	proelio	ut	0
0.03	5	t	W	quod	non	0
0.03	5	Ce	S	qu	qu	1
0.03	5	qok	S	at	es	0
0.03	5	daN	L	a	a	1
0.03	5	Cedy	L	a	a	1
0.03	5	qot	L	a	a	1
0.03	5	e	L	e	d	0
0.03	5	Cy	S	et	si	0
0.03	5	E	W	eorum	atque	0
0.03	5	l	L	d	b	0
0.03	5	ody	L	d	c	0
0.03	5	dy	S	is	is	1
0.03	5	aI	S	ere	um	0
0.03	5	p	S	us	er	0
0.03	5	Se	L	i	p	0
0.03	5	Col	S	se	re	0
0.03	5	Cey	S	in	ne	0
0.03	5	Ey	S	am	os	0
0.03	5	ey	L	i	h	0
0.03	5	Edy	S	ne	at	0
0.03	5	edy	L	e	e	1
0.03	5	od	L	t	e	0
0.03	5	Sedy	L	i	o	0
0.03	5	am	L	i	o	0
0.03	5	olk	L	t	e	0
0.03	5	yk	L	m	m	1
0.03	5	Cor	L	t	e	0
0.03	5	yt	L	m	m	1
0.03	5	r	L	t	e	0
0.03	5	qo	S	ent	us	0
0.03	5	Co	D	ii	ii	1
0.03	5	dal	L	l	l	1
0.03	5	T	L	d	i	0
0.03	5	dar	L	d	i	0
0.03	5	Cdy	L	a	v	0
0.03	5	a	L	d	i	0
0.03	5	Ky	L	s	i	0
0.03	5	ai	S	ma	te	0
0.03	5	air	L	e	u	0
0.03	5	Ty	S	it	it	1
0.03	5	K	L	e	u	0
0.03	5	Sey	L	x	x	1
0.03	5	N	L	s	s	1
0.03	5	f	S	um	ti	0
0.03	5	ky	L	s	s	1
0.03	5	So	S	ta	ta	1
0.03	5	qokaI	L	e	u	0
0.03	5	i	S	di	di	1
0.03	5	op	S	or	in	0
0.03	5	Sol	S	ti	ar	0
0.03	5	qokaN	L	s	s	1
0.03	5	qokEdy	S	ra	st	0
0.03	5	qokal	L	t	q	0
0.03	5	qokedy	S	re	an	0
0.03	5	CE	S	nt	nt	1
0.03	5	Sy	L	c	f	0
0.03	5	eol	S	an	or	0
0.03	5	q	L	a	t	0
0.03	5	CEy	L	t	t	1
0.03	5	Ceol	L	a	t	0
0.03	5	daI	S	ur	ue	0
0.03	5	os	S	pr	ni	0
0.03	5	qol	L	r	n	0
0.03	5	lk	L	r	n	0
0.03	5	qokEy	S	ar	et	0
0.03	5	okaN	S	en	en	1
0.03	5	okal	L	r	g	0
0.03	5	m	S	ri	ra	0
0.03	5	otal	D	ee	ll	0
0.03	5	oky	S	co	co	1
0.03	5	oty	S	li	li	1
0.03	5	P	S	ni	ri	0
0.03	5	n	S	tu	tu	1
0.03	5	g	S	ci	ci	1
0.03	5	F	N			1
0.03	5	I	L	r	r	1
0.03	5	x	L	r	r	1
0.03	5	b	D	ss	ss	1
0.03	5	j	S	em	on	0
0.03	5	u	L	r	r	1
0.03	5	c	D	cc	cc	1
0.03	5	h	N			1
0.03	5	z	N			1
0.03	5	v	L	e	y	0
0.1	0	ol	N			1
0.1	0	y	N			1
0.1	0	C	W	omnibus	in	0
0.1	0	ar	W	caesar	et	0
0.1	0	or	N			1
0.1	0	s	N			1
0.1	0	aN	W	atque	ad	0
0.1	0	d	W	castris	cum	0
0.1	0	o	W	exercitum	quod	0
0.1	0	ok	W	propter	se	0
0.1	0	ot	W	quibus	ex	0
0.1	0	k	S	que	se	0
0.1	0	al	W	neque	qui	0
0.1	0	S	W	proelio	ut	0
0.1	0	t	W	quod	non	0
0.1	0	Ce	S	qu	qu	1
0.1	0	qok	S	at	es	0
0.1	0	daN	L	a	a	1
0.1	0	Cedy	L	a	a	1
0.1	0	qot	L	a	a	1
0.1	0	e	L	n	d	0
0.1	0	Cy	S	in	si	0
0.1	0	E	W	eorum	atque	0
0.1	0	l	L	b	b	1
0.1	0	ody	L	c	c	1
0.1	0	dy	S	is	is	1
0.1	0	aI	S	um	um	1
0.1	0	p	S	am	er	0
0.1	0	Se	L	p	p	1
0.1	0	Col	S	re	re	1
0.1	0	Cey	S	se	ne	0
0.1	0	Ey	S	os	os	1
0.1	0	ey	L	h	h	1
0.1	0	Edy	S	ent	at	0
0.1	0	edy	L	e	e	1
0.1	0	od	L	e	e	1
0.1	0	Sedy	L	o	o	1
0.1	0	am	L	o	o	1
0.1	0	olk	L	e	e	1
0.1	0	yk	L	m	m	1
0.1	0	Cor	L	e	e	1
0.1	0	yt	L	m	m	1
0.1	0	r	L	e	e	1
0.1	0	qo	S	us	us	1
0.1	0	Co	D	ii	ii	1
0.1	0	dal	L	l	l	1
0.1	0	T	L	i	i	1
0.1	0	dar	L	i	i	1
0.1	0	Cdy	L	v	v	1
0.1	0	a	L	i	i	1
0.1	0	Ky	L	i	i	1
0.1	0	ai	S	te	te	1
0.1	0	air	L	u	u	1
0.1	0	Ty	S	it	it	1
0.1	0	K	L	u	u	1
0.1	0	Sey	L	x	x	1
0.1	0	N	L	s	s	1
0.1	0	f	S	ti	ti	1
0.1	0	ky	L	s	s	1
0.1	0	So	S	ta	ta	1
0.1	0	qokaI	L	u	u	1
0.1	0	i	S	di	di	1
0.1	0	op	S	ae	in	0
0.1	0	Sol	S	ar	ar	1
0.1	0	qokaN	L	s	s	1
0.1	0	qokEdy	S	st	st	1
0.1	0	qokal	L	a	q	0
0.1	0	qokedy	S	an	an	1
0.1	0	CE	S	nt	nt	1
0.1	0	Sy	L	f	f	1
0.1	0	eol	S	or	or	1
0.1	0	q	L	t	t	1
0.1	0	CEy	L	t	t	1
0.1	0	Ceol	L	t	t	1
0.1	0	daI	S	tu	ue	0
0.1	0	os	S	ni	ni	1
0.1	0	qol	L	n	n	1
0.1	0	lk	L	n	n	1
0.1	0	qokEy	S	ere	et	0
0.1	0	okaN	S	en	en	1
0.1	0	okal	L	g	g	1
0.1	0	m	S	ra	ra	1
0.1	0	otal	D	ll	ll	1
0.1	0	oky	S	co	co	1
0.1	0	oty	S	li	li	1
0.1	0	P	S	ri	ri	1
0.1	0	n	S	ne	tu	0
0.1	0	g	S	ci	ci	1
0.1	0	F	N			1
0.1	0	I	L	r	r	1
0.1	0	x	L	r	r	1
0.1	0	b	D	ss	ss	1
0.1	0	j	S	on	on	1
0.1	0	u	L	r	r	1
0.1	0	c	D	cc	cc	1
0.1	0	h	N			1
0.1	0	z	N			1
0.1	0	v	L	c	y	0
0.1	1	ol	N			1
0.1	1	y	N			1
0.1	1	C	W	omnibus	in	0
0.1	1	ar	W	caesar	et	0
0.1	1	or	N			1
0.1	1	s	N			1
0.1	1	aN	W	atque	ad	0
0.1	1	d	W	castris	cum	0
0.1	1	o	W	exercitum	quod	0
0.1	1	ok	W	propter	se	0
0.1	1	ot	W	quibus	ex	0
0.1	1	k	S	que	se	0
0.1	1	al	W	neque	qui	0
0.1	1	S	W	proelio	ut	0
0.1	1	t	W	quod	non	0
0.1	1	Ce	S	qu	qu	1
0.1	1	qok	S	at	es	0
0.1	1	daN	L	a	a	1
0.1	1	Cedy	L	a	a	1
0.1	1	qot	L	a	a	1
0.1	1	e	L	n	d	0
0.1	1	Cy	S	in	si	0
0.1	1	E	W	eorum	atque	0
0.1	1	l	L	d	b	0
0.1	1	ody	L	c	c	1
0.1	1	dy	S	is	is	1
0.1	1	aI	S	um	um	1
0.1	1	p	S	ri	er	0
0.1	1	Se	L	p	p	1
0.1	1	Col	S	re	re	1
0.1	1	Cey	S	se	ne	0
0.1	1	Ey	S	os	os	1
0.1	1	ey	L	h	h	1
0.1	1	Edy	S	us	at	0
0.1	1	edy	L	e	e	1
0.1	1	od	L	e	e	1
0.1	1	Sedy	L	o	o	1
0.1	1	am	L	o	o	1
0.1	1	olk	L	e	e	1
0.1	1	yk	L	m	m	1
0.1	1	Cor	L	e	e	1
0.1	1	yt	L	m	m	1
0.1	1	r	L	e	e	1
0.1	1	qo	S	ent	us	0
0.1	1	Co	D	ii	ii	1
0.1	1	dal	L	l	l	1
0.1	1	T	L	i	i	1
0.1	1	dar	L	i	i	1
0.1	1	Cdy	L	v	v	1
0.1	1	a	L	i	i	1
0.1	1	Ky	L	i	i	1
0.1	1	ai	S	te	te	1
0.1	1	air	L	u	u	1
0.1	1	Ty	S	it	it	1
0.1	1	K	L	u	u	1
0.1	1	Sey	L	x	x	1
0.1	1	N	L	s	s	1
0.1	1	f	S	ti	ti	1
0.1	1	ky	L	s	s	1
0.1	1	So	S	ta	ta	1
0.1	1	qokaI	L	u	u	1
0.1	1	i	S	di	di	1
0.1	1	op	S	er	in	0
0.1	1	Sol	S	ar	ar	1
0.1	1	qokaN	L	s	s	1
0.1	1	qokEdy	S	st	st	1
0.1	1	qokal	L	c	q	0
0.1	1	qokedy	S	an	an	1
0.1	1	CE	S	nt	nt	1
0.1	1	Sy	L	p	f	0
0.1	1	eol	S	or	or	1
0.1	1	q	L	t	t	1
0.1	1	CEy	L	t	t	1
0.1	1	Ceol	L	t	t	1
0.1	1	daI	S	ere	ue	0
0.1	1	os	S	ni	ni	1
0.1	1	qol	L	n	n	1
0.1	1	lk	L	n	n	1
0.1	1	qokEy	S	et	et	1
0.1	1	okaN	S	en	en	1
0.1	1	okal	L	g	g	1
0.1	1	m	S	ra	ra	1
0.1	1	otal	D	ll	ll	1
0.1	1	oky	S	co	co	1
0.1	1	oty	S	li	li	1
0.1	1	P	S	pe	ri	0
0.1	1	n	S	tu	tu	1
0.1	1	g	S	ci	ci	1
0.1	1	F	N			1
0.1	1	I	L	r	r	1
0.1	1	x	L	r	r	1
0.1	1	b	D	ss	ss	1
0.1	1	j	S	on	on	1
0.1	1	u	L	r	r	1
0.1	1	c	D	cc	cc	1
0.1	1	h	N			1
0.1	1	z	N			1
0.1	1	v	L	c	y	0
0.1	2	ol	N			1
0.1	2	y	N			1
0.1	2	C	W	omnibus	in	0
0.1	2	ar	W	caesar	et	0
0.1	2	or	N			1
0.1	2	s	N			1
0.1	2	aN	W	atque	ad	0
0.1	2	d	W	castris	cum	0
0.1	2	o	W	exercitum	quod	0
0.1	2	ok	W	propter	se	0
0.1	2	ot	W	quibus	ex	0
0.1	2	k	S	se	se	1
0.1	2	al	W	neque	qui	0
0.1	2	S	W	proelio	ut	0
0.1	2	t	W	quod	non	0
0.1	2	Ce	S	qu	qu	1
0.1	2	qok	S	es	es	1
0.1	2	daN	L	a	a	1
0.1	2	Cedy	L	a	a	1
0.1	2	qot	L	a	a	1
0.1	2	e	L	n	d	0
0.1	2	Cy	S	in	si	0
0.1	2	E	W	eorum	atque	0
0.1	2	l	L	b	b	1
0.1	2	ody	L	c	c	1
0.1	2	dy	S	is	is	1
0.1	2	aI	S	um	um	1
0.1	2	p	S	er	er	1
0.1	2	Se	L	p	p	1
0.1	2	Col	S	re	re	1
0.1	2	Cey	S	que	ne	0
0.1	2	Ey	S	os	os	1
0.1	2	ey	L	h	h	1
0.1	2	Edy	S	at	at	1
0.1	2	edy	L	e	e	1
0.1	2	od	L	e	e	1
0.1	2	Sedy	L	o	o	1
0.1	2	am	L	o	o	1
0.1	2	olk	L	e	e	1
0.1	2	yk	L	m	m	1
0.1	2	Cor	L	e	e	1
0.1	2	yt	L	m	m	1
0.1	2	r	L	e	e	1
0.1	2	qo	S	us	us	1
0.1	2	Co	D	ii	ii	1
0.1	2	dal	L	l	l	1
0.1	2	T	L	i	i	1
0.1	2	dar	L	i	i	1
0.1	2	Cdy	L	v	v	1
0.1	2	a	L	i	i	1
0.1	2	Ky	L	i	i	1
0.1	2	ai	S	te	te	1
0.1	2	air	L	u	u	1
0.1	2	Ty	S	it	it	1
0.1	2	K	L	u	u	1
0.1	2	Sey	L	x	x	1
0.1	2	N	L	s	s	1
0.1	2	f	S	ti	ti	1
0.1	2	ky	L	s	s	1
0.1	2	So	S	ta	ta	1
0.1	2	qokaI	L	u	u	1
0.1	2	i	S	di	di	1
0.1	2	op	S	ae	in	0
0.1	2	Sol	S	ar	ar	1
0.1	2	qokaN	L	s	s	1
0.1	2	qokEdy	S	am	st	0
0.1	2	qokal	L	s	q	0
0.1	2	qokedy	S	an	an	1
0.1	2	CE	S	nt	nt	1
0.1	2	Sy	L	f	f	1
0.1	2	eol	S	or	or	1
0.1	2	q	L	t	t	1
0.1	2	CEy	L	t	t	1
0.1	2	Ceol	L	t	t	1
0.1	2	daI	S	ent	ue	0
0.1	2	os	S	ni	ni	1
0.1	2	qol	L	n	n	1
0.1	2	lk	L	n	n	1
0.1	2	qokEy	S	et	et	1
0.1	2	okaN	S	en	en	1
0.1	2	okal	L	g	g	1
0.1	2	m	S	ra	ra	1
0.1	2	otal	D	ll	ll	1
0.1	2	oky	S	co	co	1
0.1	2	oty	S	li	li	1
0.1	2	P	S	ri	ri	1
0.1	2	n	S	tu	tu	1
0.1	2	g	S	ci	ci	1
0.1	2	F	N			1
0.1	2	I	L	r	r	1
0.1	2	x	L	r	r	1
0.1	2	b	D	ss	ss	1
0.1	2	j	S	on	on	1
0.1	2	u	L	r	r	1
0.1	2	c	D	cc	cc	1
0.1	2	h	N			1
0.1	2	z	N			1
0.1	2	v	L	c	y	0
0.1	3	ol	N			1
0.1	3	y	N			1
0.1	3	C	W	omnibus	in	0
0.1	3	ar	W	caesar	et	0
0.1	3	or	N			1
0.1	3	s	N			1
0.1	3	aN	W	atque	ad	0
0.1	3	d	W	castris	cum	0
0.1	3	o	W	exercitum	quod	0
0.1	3	ok	W	propter	se	0
0.1	3	ot	W	quibus	ex	0
0.1	3	k	S	se	se	1
0.1	3	al	W	neque	qui	0
0.1	3	S	W	proelio	ut	0
0.1	3	t	W	quod	non	0
0.1	3	Ce	S	qu	qu	1
0.1	3	qok	S	es	es	1
0.1	3	daN	L	a	a	1
0.1	3	Cedy	L	a	a	1
0.1	3	qot	L	a	a	1
0.1	3	e	L	d	d	1
0.1	3	Cy	S	in	si	0
0.1	3	E	W	eorum	atque	0
0.1	3	l	L	b	b	1
0.1	3	ody	L	c	c	1
0.1	3	dy	S	is	is	1
0.1	3	aI	S	um	um	1
0.1	3	p	S	er	er	1
0.1	3	Se	L	p	p	1
0.1	3	Col	S	re	re	1
0.1	3	Cey	S	et	ne	0
0.1	3	Ey	S	os	os	1
0.1	3	ey	L	h	h	1
0.1	3	Edy	S	at	at	1
0.1	3	edy	L	e	e	1
0.1	3	od	L	e	e	1
0.1	3	Sedy	L	o	o	1
0.1	3	am	L	o	o	1
0.1	3	olk	L	e	e	1
0.1	3	yk	L	m	m	1
0.1	3	Cor	L	e	e	1
0.1	3	yt	L	m	m	1
0.1	3	r	L	e	e	1
0.1	3	qo	S	us	us	1
0.1	3	Co	D	ii	ii	1
0.1	3	dal	L	l	l	1
0.1	3	T	L	i	i	1
0.1	3	dar	L	i	i	1
0.1	3	Cdy	L	v	v	1
0.1	3	a	L	i	i	1
0.1	3	Ky	L	i	i	1
0.1	3	ai	S	que	te	0
0.1	3	air	L	u	u	1
0.1	3	Ty	S	it	it	1
0.1	3	K	L	u	u	1
0.1	3	Sey	L	x	x	1
0.1	3	N	L	s	s	1
0.1	3	f	S	ti	ti	1
0.1	3	ky	L	s	s	1
0.1	3	So	S	ta	ta	1
0.1	3	qokaI	L	u	u	1
0.1	3	i	S	di	di	1
0.1	3	op	S	ae	in	0
0.1	3	Sol	S	ar	ar	1
0.1	3	qokaN	L	s	s	1
0.1	3	qokEdy	S	st	st	1
0.1	3	qokal	L	t	q	0
0.1	3	qokedy	S	ne	an	0
0.1	3	CE	S	nt	nt	1
0.1	3	Sy	L	f	f	1
0.1	3	eol	S	or	or	1
0.1	3	q	L	t	t	1
0.1	3	CEy	L	t	t	1
0.1	3	Ceol	L	t	t	1
0.1	3	daI	S	ere	ue	0
0.1	3	os	S	ni	ni	1
0.1	3	qol	L	n	n	1
0.1	3	lk	L	n	n	1
0.1	3	qokEy	S	ent	et	0
0.1	3	okaN	S	en	en	1
0.1	3	okal	L	g	g	1
0.1	3	m	S	ra	ra	1
0.1	3	otal	D	ll	ll	1
0.1	3	oky	S	co	co	1
0.1	3	oty	S	li	li	1
0.1	3	P	S	ri	ri	1
0.1	3	n	S	tu	tu	1
0.1	3	g	S	ci	ci	1
0.1	3	F	N			1
0.1	3	I	L	r	r	1
0.1	3	x	L	r	r	1
0.1	3	b	D	ss	ss	1
0.1	3	j	S	on	on	1
0.1	3	u	L	r	r	1
0.1	3	c	D	cc	cc	1
0.1	3	h	N			1
0.1	3	z	N			1
0.1	3	v	L	c	y	0
0.1	4	ol	N			1
0.1	4	y	N			1
0.1	4	C	W	omnibus	in	0
0.1	4	ar	W	caesar	et	0
0.1	4	or	N			1
0.1	4	s	N			1
0.1	4	aN	W	atque	ad	0
0.1	4	d	W	castris	cum	0
0.1	4	o	W	exercitum	quod	0
0.1	4	ok	W	propter	se	0
0.1	4	ot	W	quibus	ex	0
0.1	4	k	S	que	se	0
0.1	4	al	W	neque	qui	0
0.1	4	S	W	proelio	ut	0
0.1	4	t	W	quod	non	0
0.1	4	Ce	S	qu	qu	1
0.1	4	qok	S	ne	es	0
0.1	4	daN	L	a	a	1
0.1	4	Cedy	L	a	a	1
0.1	4	qot	L	a	a	1
0.1	4	e	L	n	d	0
0.1	4	Cy	S	in	si	0
0.1	4	E	W	eorum	atque	0
0.1	4	l	L	b	b	1
0.1	4	ody	L	c	c	1
0.1	4	dy	S	is	is	1
0.1	4	aI	S	um	um	1
0.1	4	p	S	er	er	1
0.1	4	Se	L	p	p	1
0.1	4	Col	S	re	re	1
0.1	4	Cey	S	se	ne	0
0.1	4	Ey	S	os	os	1
0.1	4	ey	L	h	h	1
0.1	4	Edy	S	at	at	1
0.1	4	edy	L	e	e	1
0.1	4	od	L	e	e	1
0.1	4	Sedy	L	o	o	1
0.1	4	am	L	o	o	1
0.1	4	olk	L	e	e	1
0.1	4	yk	L	m	m	1
0.1	4	Cor	L	e	e	1
0.1	4	yt	L	m	m	1
0.1	4	r	L	e	e	1
0.1	4	qo	S	us	us	1
0.1	4	Co	D	ii	ii	1
0.1	4	dal	L	l	l	1
0.1	4	T	L	i	i	1
0.1	4	dar	L	i	i	1
0.1	4	Cdy	L	v	v	1
0.1	4	a	L	i	i	1
0.1	4	Ky	L	i	i	1
0.1	4	ai	S	te	te	1
0.1	4	air	L	u	u	1
