lookup_id	register	visible_owner	visible_surface	resolved_entry_id	master_or_local_head	short_workshop_reading_de	component_or_local_parse	namespace	source_occurrences	lookup_rule_de	orientation_rule	crosspage_rule
PR196	PROSE	NOT_REQUIRED	shey	MC119	cheey	klarer Auszug	SHEY_CLEAR_LIQUID_WHOLE	PROSE_SHARED_MASTER_DICTIONARY	2	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR197	PROSE	NOT_REQUIRED	shfydaiin	MC111	shfydaiin	Standmaß	SHFY_STAND+AIIN_MEASURE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR198	PROSE	NOT_REQUIRED	sho	MC034	cho	Zutat	HO_INGREDIENT	PROSE_SHARED_MASTER_DICTIONARY	2	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR199	PROSE	NOT_REQUIRED	shor	MC080	chor	Ansatz	OR_BATCH	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR200	PROSE	NOT_REQUIRED	shoyty	MC062	shoyty	Zutatenteil	HO_INGREDIENT+Y_CURRENT+TY_PART	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR201	PROSE	NOT_REQUIRED	shy	MC123	chey	dieser Posten	Y_CURRENT_ITEM_CARD	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR202	PROSE	NOT_REQUIRED	skar	MC089	skar	von dort ausgiessen	SK_POUR+AR_FROM	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR203	PROSE	NOT_REQUIRED	soiiin	MC033	oiiin	Sollstufe	IIN_TARGET_STAGE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR204	PROSE	NOT_REQUIRED	sol	MC153	cheol	fortsetzen	OL_CONTINUE	PROSE_SHARED_MASTER_DICTIONARY	3	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR205	PROSE	NOT_REQUIRED	solkaiin	MC036	solkaiin	bis Sollmass sammeln	SOLK_COLLECT+AIIN_MEASURE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR206	PROSE	NOT_REQUIRED	solkeedy	MC045	olkeedy	länger sammeln; Schluss	SOLK_COLLECT+EE_LONG+TERMINAL	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR207	PROSE	NOT_REQUIRED	solkeey	MC020	solkeey	länger sammeln	SOLK_COLLECT+EE_LONG+Y_ITEM	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR208	PROSE	NOT_REQUIRED	solkey	MC050	solkey	kurz sammeln	SOLK_COLLECT+E_SHORT+Y_ITEM	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR209	PROSE	NOT_REQUIRED	solshedy	MC149	solshedy	weiter absetzen; Schluss	OL_CONTINUE+SHED_SETTLE+CLOSE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR210	PROSE	NOT_REQUIRED	sor	MC080	chor	Ansatz	OR_BATCH	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR211	PROSE	NOT_REQUIRED	sotaiin	MC060	otaiin	Folgemaß	OT_FOLLOW+AIIN_MEASURE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR212	PROSE	NOT_REQUIRED	sotodan	MC068	sotodan	danach anwenden	S_FRAME+OT_FOLLOW+DAN_APPLY	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR213	PROSE	NOT_REQUIRED	sshkchdy	MC061	sshkchdy	schwenken	SSHK_SWIVEL_WHOLE+CLOSE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR214	PROSE	NOT_REQUIRED	sy	MC123	chey	dieser Posten	Y_CURRENT_ITEM_CARD	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR215	PROSE	NOT_REQUIRED	taiin	MC039	aiin	Sollmaß	AIIN_TARGET_MEASURE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR216	PROSE	NOT_REQUIRED	tal	MC154	al	dorthin	AL_TO	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR217	PROSE	NOT_REQUIRED	talam	MC160	talam	am Ziel verwahren	T_STORE_FRAME+AL_TO+AM_STORE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR218	PROSE	NOT_REQUIRED	tchedy	MC025	dchedy	Posten überführen; Schluss	CHED_TRANSFER+TERMINAL	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR219	PROSE	NOT_REQUIRED	tchody	MC037	tchody	kalt stellen	TCHO_COOL+DY_CLOSE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR220	PROSE	NOT_REQUIRED	tedy	MC128	cheedy	kurz absetzen lassen; Schluss	SHED_SETTLE+GRADE_1+DY_CLOSE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR221	PROSE	NOT_REQUIRED	teol	MC106	teol	kurz weiterleiten	E_SHORT+OL_CONTINUE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR222	PROSE	NOT_REQUIRED	tol	MC153	cheol	fortsetzen	OL_CONTINUE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR223	PROSE	NOT_REQUIRED	tshey	MC141	tshey	Klarlauf zugeben	T_FRAME+SHEY_CLEAR_FLOW	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR224	PROSE	NOT_REQUIRED	tshol	MC098	tshol	Zutat entnehmen	T_FRAME+HO_INGREDIENT+L_OUT	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR225	PROSE	NOT_REQUIRED	y	MC123	chey	dieser Posten	Y_CURRENT_ITEM_CARD	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR226	PROSE	NOT_REQUIRED	ycheor	MC075	ycheor	Auszugsansatz	Y_ITEM+CHEO_EXTRACT+OR_BATCH	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR227	PROSE	NOT_REQUIRED	ykaiin	MC170	ykaiin	Postenmaß	Y_ITEM+AIIN_MEASURE	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR228	PROSE	NOT_REQUIRED	ykain	MC047	ykain	Postenportion	Y_ITEM+AIN_PORTION	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR229	PROSE	NOT_REQUIRED	ykan	MC148	ykan	dieser Anteil	Y_ITEM+AIN_PORTION	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
PR230	PROSE	NOT_REQUIRED	ytey	MC109	ytey	fuellen	MEMORIZED_WHOLE_CARD	PROSE_SHARED_MASTER_DICTIONARY	1	sichtbare Form direkt im Prosa-Meisterbuch nachschlagen	STATEMENT_ORDER__LINE_BREAK_NOT_SENTENCE_END	PROSE_REGISTER_ONLY
AR001	ASTRO	A1_LEFT_LOCAL_FIELD_15	dolchsody	ASTRO_OWNER_VALUE_001	dolchsody	Sternplatz A1_LEFT_LOCAL_FIELD_15: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	B07_OL_CONTINUE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR002	ASTRO	A1_LEFT_LOCAL_FIELD_16	odaeiin	ASTRO_OWNER_VALUE_002	odaeiin	Sternplatz A1_LEFT_LOCAL_FIELD_16: Grad- oder Bedingungsstufe; lokaler Namensrest odae.	B04_IIN_STAGE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR003	ASTRO	A1_LEFT_LOCAL_FIELD_16	oekain	ASTRO_OWNER_VALUE_003	oekain	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	B03_AIN_PART	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR004	ASTRO	A1_LEFT_LOCAL_FIELD_16	okoes	ASTRO_OWNER_VALUE_004	okoes	Sternplatz A1_LEFT_LOCAL_FIELD_16: Diagrammposten setzen oder aktivieren; lokaler Namensrest oes.	B05_OK_SET	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR005	ASTRO	A1_LEFT_LOCAL_FIELD_16	y	ASTRO_OWNER_VALUE_005	y	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	EXACT:dieser Posten	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR006	ASTRO	A1_LEFT_LOCAL_FIELD_17	dy	ASTRO_OWNER_VALUE_006	dy	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	EXACT:dieser Posten	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR007	ASTRO	A1_LEFT_LOCAL_FIELD_17	otchey	ASTRO_OWNER_VALUE_007	otchey	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	EXACT:Folgeposten	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR008	ASTRO	A1_LEFT_LOCAL_FIELD_17	soraiir	ASTRO_OWNER_VALUE_008	soraiir	Sternplatz A1_LEFT_LOCAL_FIELD_17: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest s/aiir.	B08_OR_WORKSET	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR009	ASTRO	A1_LEFT_LOCAL_FIELD_18	daiin	ASTRO_OWNER_VALUE_009	daiin	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	EXACT:Sollmaß	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR010	ASTRO	A1_LEFT_LOCAL_FIELD_18	dal	ASTRO_OWNER_VALUE_010	dal	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	EXACT:dorthin	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR011	ASTRO	A1_LEFT_LOCAL_FIELD_18	qopchy	ASTRO_OWNER_VALUE_011	qopchy	A1_LEFT_LOCAL_FIELD_18: neuer Paarbezug.	Q+O+PCH+Y	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR012	ASTRO	A1_LEFT_LOCAL_FIELD_19	ain	ASTRO_OWNER_VALUE_012	ain	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	B03_AIN_PART	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR013	ASTRO	A1_LEFT_LOCAL_FIELD_19	amy	ASTRO_OWNER_VALUE_013	amy	A1_LEFT_LOCAL_FIELD_19: aktueller Aspektwert.	AM+Y	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR014	ASTRO	A1_LEFT_LOCAL_FIELD_19	ar	ASTRO_OWNER_VALUE_014	ar	Sternplatz A1_LEFT_LOCAL_FIELD_19: Ausgangssektor, Ursprung oder Bezugswert.	B10_AR_SOURCE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR015	ASTRO	A1_LEFT_LOCAL_FIELD_19	ydchos	ASTRO_OWNER_VALUE_015	ydchos	Sternplatz A1_LEFT_LOCAL_FIELD_19: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ydc/s.	B11_HO_INPUT	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR016	ASTRO	A1_LEFT_LOCAL_FIELD_20	chocfhy	ASTRO_OWNER_VALUE_016	chocfhy	Sternplatz A1_LEFT_LOCAL_FIELD_20: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	B11_HO_INPUT	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR017	ASTRO	A1_LEFT_LOCAL_FIELD_20	saral	ASTRO_OWNER_VALUE_017	saral	Sternplatz A1_LEFT_LOCAL_FIELD_20: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	B10_AR_SOURCE|B09_AL_TARGET	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR018	ASTRO	A1_LEFT_LOCAL_FIELD_21	am	ASTRO_OWNER_VALUE_018	am	A1_LEFT_LOCAL_FIELD_21: Aspektwert.	AM	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR019	ASTRO	A1_LEFT_LOCAL_FIELD_21	ar	ASTRO_OWNER_VALUE_019	ar	Sternplatz A1_LEFT_LOCAL_FIELD_21: Ausgangssektor, Ursprung oder Bezugswert.	B10_AR_SOURCE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR020	ASTRO	A1_LEFT_LOCAL_FIELD_21	sain	ASTRO_OWNER_VALUE_020	sain	Sternplatz A1_LEFT_LOCAL_FIELD_21: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s.	B03_AIN_PART	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR021	ASTRO	A1_LEFT_LOCAL_FIELD_22	okal	ASTRO_OWNER_VALUE_021	okal	Sternplatz A1_LEFT_LOCAL_FIELD_22: am Zielplatz setzen.	EXACT:dort ansetzen	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR022	ASTRO	A1_LEFT_LOCAL_FIELD_23	oparchy	ASTRO_OWNER_VALUE_022	oparchy	Sternplatz A1_LEFT_LOCAL_FIELD_23: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	B10_AR_SOURCE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR023	ASTRO	A1_LEFT_LOCAL_FIELD_23	salsain	ASTRO_OWNER_VALUE_023	salsain	Sternplatz A1_LEFT_LOCAL_FIELD_23: Zielsektor, Zielstern oder Zielfeld + gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s/s.	B09_AL_TARGET|B03_AIN_PART	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR024	ASTRO	A1_LEFT_LOCAL_FIELD_24	ar	ASTRO_OWNER_VALUE_024	ar	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert.	B10_AR_SOURCE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR025	ASTRO	A1_LEFT_LOCAL_FIELD_24	ofar	ASTRO_OWNER_VALUE_025	ofar	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	B10_AR_SOURCE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR026	ASTRO	A1_LEFT_LOCAL_FIELD_24	sodar	ASTRO_OWNER_VALUE_026	sodar	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest sod.	B10_AR_SOURCE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR027	ASTRO	A1_LEFT_LOCAL_FIELD_25	ydam	ASTRO_OWNER_VALUE_027	ydam	A1_LEFT_LOCAL_FIELD_25: festgelegter Aspektwert.	Y+D+AM	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR028	ASTRO	A1_LEFT_LOCAL_FIELD_26	ykor	ASTRO_OWNER_VALUE_028	ykor	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	B08_OR_WORKSET	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR029	ASTRO	A1_LEFT_LOCAL_FIELD_26	yteoor	ASTRO_OWNER_VALUE_029	yteoor	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yteo.	B08_OR_WORKSET	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR030	ASTRO	A1_LEFT_LOCAL_FIELD_26	yto	ASTRO_OWNER_VALUE_030	yto	A1_LEFT_LOCAL_FIELD_26: aktueller Platz.	Y+TO	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR031	ASTRO	A1_LEFT_LOCAL_FIELD_27	aiin	ASTRO_OWNER_VALUE_031	aiin	Sternplatz A1_LEFT_LOCAL_FIELD_27: Sollwert oder Grad des bezeichneten Himmelsplatzes.	EXACT:Sollmaß	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR032	ASTRO	A1_LEFT_LOCAL_FIELD_27	am	ASTRO_OWNER_VALUE_032	am	A1_LEFT_LOCAL_FIELD_27: Aspektwert.	AM	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
