unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status
U187	PROSE	f82r	E187	B2-S006	NOT_REQUIRED	sheckhy	PR189	MC132	kurz durchleiten	DIRECT_PROSE_SURFACE_PASS
U188	PROSE	f82r	E188	B2-S006	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS
U189	PROSE	f82r	E189	B2-S007	NOT_REQUIRED	dshedy	PR065	MC138	Frischwasser	DIRECT_PROSE_SURFACE_PASS
U190	PROSE	f82r	E190	B2-S008	NOT_REQUIRED	sotaiin	PR211	MC060	Folgemaß	DIRECT_PROSE_SURFACE_PASS
U191	PROSE	f82r	E191	B2-S008	NOT_REQUIRED	qokar	PR144	MC044	daraus ansetzen	DIRECT_PROSE_SURFACE_PASS
U192	PROSE	f82r	E192	B2-S008	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U193	PROSE	f82r	E193	B2-S009	NOT_REQUIRED	solshedy	PR209	MC149	weiter absetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U194	PROSE	f82r	E194	B2-S010	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS
U195	PROSE	f82r	E195	B2-S010	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS
U196	PROSE	f82r	E196	B2-S010	NOT_REQUIRED	ls	PR093	MC065	Durchlassöffnung	DIRECT_PROSE_SURFACE_PASS
U197	PROSE	f82r	E197	B2-S010	NOT_REQUIRED	cheey	PR024	MC119	klarer Auszug	DIRECT_PROSE_SURFACE_PASS
U198	PROSE	f82r	E198	B2-S011	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS
U199	PROSE	f82r	E199	B2-S011	NOT_REQUIRED	char	PR007	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS
U200	PROSE	f82r	E200	B2-S011	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS
U201	PROSE	f82r	E201	B2-S011	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U202	PROSE	f82r	E202	B2-S012	NOT_REQUIRED	lchy	PR086	MC008	abziehen	DIRECT_PROSE_SURFACE_PASS
U203	PROSE	f82r	E203	B2-S012	NOT_REQUIRED	cheey	PR024	MC119	klarer Auszug	DIRECT_PROSE_SURFACE_PASS
U204	PROSE	f82r	E204	B2-S012	NOT_REQUIRED	qcthey	PR136	MC073	kurz bereithalten	DIRECT_PROSE_SURFACE_PASS
U205	PROSE	f82r	E205	B2-S012	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS
U206	PROSE	f82r	E206	B2-S012	NOT_REQUIRED	lcheey	PR085	MC066	Klarlauf abfuehren	DIRECT_PROSE_SURFACE_PASS
U207	PROSE	f82r	E207	B2-S012	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U208	PROSE	f82r	E208	B2-S012	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS
U209	PROSE	f82r	E209	B2-S012	NOT_REQUIRED	qokeeedy	PR151	MC140	vollständig ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U210	PROSE	f82r	E210	B2-S013	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U211	PROSE	f82r	E211	B2-S014	NOT_REQUIRED	lar	PR078	MC029	von dort abfuehren	DIRECT_PROSE_SURFACE_PASS
U212	PROSE	f82r	E212	B2-S015	NOT_REQUIRED	tshey	PR223	MC141	Klarlauf zugeben	DIRECT_PROSE_SURFACE_PASS
U213	PROSE	f82r	E213	B2-S015	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U214	PROSE	f82r	E214	B2-S016	NOT_REQUIRED	cheal	PR013	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS
U215	PROSE	f82r	E215	B2-S016	NOT_REQUIRED	lchedar	PR083	MC011	von dort abführen	DIRECT_PROSE_SURFACE_PASS
U216	PROSE	f82r	E216	B2-S016	NOT_REQUIRED	ches	PR028	MC152	teilen	DIRECT_PROSE_SURFACE_PASS
U217	PROSE	f82r	E217	B2-S016	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U218	PROSE	f82r	E218	B2-S016	NOT_REQUIRED	oteey	PR130	MC063	langer Folgeposten	DIRECT_PROSE_SURFACE_PASS
U219	PROSE	f82r	E219	B2-S016	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS
U220	PROSE	f82r	E220	B2-S016	NOT_REQUIRED	okey	PR109	MC007	kurz ansetzen	DIRECT_PROSE_SURFACE_PASS
U221	PROSE	f82r	E221	B2-S016	NOT_REQUIRED	pchedy	PR135	MC070	einführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U222	PROSE	f82r	E222	B2-S017	NOT_REQUIRED	rsheal	PR174	MC102	kurz am Ziel ruhen	DIRECT_PROSE_SURFACE_PASS
U223	PROSE	f82r	E223	B2-S017	NOT_REQUIRED	daldy	PR058	MC079	Nebenoeffnung; Schluss	DIRECT_PROSE_SURFACE_PASS
U224	PROSE	f82r	E224	B2-S018	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U225	PROSE	f82r	E225	B2-S019	NOT_REQUIRED	rshedy	PR175	MC084	Waschgang abschließen	DIRECT_PROSE_SURFACE_PASS
U226	PROSE	f82r	E226	B2-S020	NOT_REQUIRED	qoteedy	PR170	MC173	lange Folge; Schluss	DIRECT_PROSE_SURFACE_PASS
U227	PROSE	f82r	E227	B2-S021	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U228	PROSE	f82r	E228	B2-S022	NOT_REQUIRED	lochedy	PR091	MC167	Rest abfuehren; Schluss	DIRECT_PROSE_SURFACE_PASS
U229	PROSE	f83r	E229	B3-S001	NOT_REQUIRED	olkeedy	PR115	MC045	länger sammeln; Schluss	DIRECT_PROSE_SURFACE_PASS
U230	PROSE	f83r	E230	B3-S002	NOT_REQUIRED	qotal	PR164	MC093	danach dorthin	DIRECT_PROSE_SURFACE_PASS
U231	PROSE	f83r	E231	B3-S002	NOT_REQUIRED	chkeedy	PR032	MC110	länger wärmen; Schluss	DIRECT_PROSE_SURFACE_PASS
U232	PROSE	f83r	E232	B3-S003	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS
U233	PROSE	f83r	E233	B3-S003	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U234	PROSE	f83r	E234	B3-S003	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS
U235	PROSE	f83r	E235	B3-S003	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U236	PROSE	f83r	E236	B3-S004	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS
U237	PROSE	f83r	E237	B3-S004	NOT_REQUIRED	qotal	PR164	MC093	danach dorthin	DIRECT_PROSE_SURFACE_PASS
U238	PROSE	f83r	E238	B3-S004	NOT_REQUIRED	dar	PR059	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS
U239	PROSE	f83r	E239	B3-S005	NOT_REQUIRED	schedy	PR180	MC025	Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U240	PROSE	f83r	E240	B3-S006	NOT_REQUIRED	chedchy	PR017	MC064	diesen Posten überführen	DIRECT_PROSE_SURFACE_PASS
U241	PROSE	f83r	E241	B3-S006	NOT_REQUIRED	qokal	PR142	MC040	dort ansetzen	DIRECT_PROSE_SURFACE_PASS
U242	PROSE	f83r	E242	B3-S006	NOT_REQUIRED	olchedy	PR112	MC028	weiterüberführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U243	PROSE	f83r	E243	B3-S007	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS
U244	PROSE	f83r	E244	B3-S007	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U245	PROSE	f83r	E245	B3-S007	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U246	PROSE	f83r	E246	B3-S008	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U247	PROSE	f83r	E247	B3-S009	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS
U248	PROSE	f83r	E248	B3-S010	NOT_REQUIRED	pchedal	PR134	MC126	Einlass	DIRECT_PROSE_SURFACE_PASS
U249	PROSE	f83r	E249	B3-S010	NOT_REQUIRED	otedy	PR129	MC135	kurze Folge; Schluss	DIRECT_PROSE_SURFACE_PASS
U250	PROSE	f83r	E250	B3-S011	NOT_REQUIRED	shecthedchy	PR190	MC043	bereiten Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U251	PROSE	f83r	E251	B3-S011	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS
U252	PROSE	f83r	E252	B3-S011	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U253	PROSE	f83r	E253	B3-S011	NOT_REQUIRED	chary	PR008	MC009	aus diesem Posten	DIRECT_PROSE_SURFACE_PASS
U254	PROSE	f83r	E254	B3-S012	NOT_REQUIRED	sor	PR210	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS
U255	PROSE	f83r	E255	B3-S012	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U256	PROSE	f83r	E256	B3-S013	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS
U257	PROSE	f83r	E257	B3-S013	NOT_REQUIRED	chkain	PR031	MC105	eine Portion	DIRECT_PROSE_SURFACE_PASS
U258	PROSE	f83r	E258	B3-S013	NOT_REQUIRED	shcthey	PR186	MC073	kurz bereithalten	DIRECT_PROSE_SURFACE_PASS
U259	PROSE	f83r	E259	B3-S013	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U260	PROSE	f83r	E260	B3-S014	NOT_REQUIRED	okair	PR102	MC081	Wasser einlassen	DIRECT_PROSE_SURFACE_PASS
U261	PROSE	f83r	E261	B3-S014	NOT_REQUIRED	sheedy	PR194	MC003	länger absetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U262	PROSE	f83r	E262	B3-S015	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U263	PROSE	f83r	E263	B3-S016	NOT_REQUIRED	lo	PR090	MC030	abfuehren	DIRECT_PROSE_SURFACE_PASS
U264	PROSE	f83r	E264	B3-S016	NOT_REQUIRED	qokchedy	PR146	MC005	angesetzten Inhalt überführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U265	PROSE	f83r	E265	B3-S017	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U266	PROSE	f83r	E266	B3-S018	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U267	PROSE	f83r	E267	B3-S019	NOT_REQUIRED	qokshedy	PR156	MC151	Absetzgang ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U268	PROSE	f83r	E268	B3-S020	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS
U269	PROSE	f83r	E269	B3-S020	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U270	PROSE	f83r	E270	B3-S021	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS
U271	PROSE	f83r	E271	B3-S021	NOT_REQUIRED	shcthy	PR187	MC161	bereit	DIRECT_PROSE_SURFACE_PASS
U272	PROSE	f83r	E272	B3-S021	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS
U273	PROSE	f83r	E273	B3-S021	NOT_REQUIRED	sy	PR214	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS
U274	PROSE	f83r	E274	B3-S021	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U275	PROSE	f83r	E275	B3-S021	NOT_REQUIRED	shedal	PR192	MC113	dort absetzen	DIRECT_PROSE_SURFACE_PASS
U276	PROSE	f83r	E276	B3-S021	NOT_REQUIRED	shecthy	PR191	MC137	kurz bereit halten	DIRECT_PROSE_SURFACE_PASS
U277	PROSE	f83r	E277	B3-S021	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS
U278	PROSE	f83r	E278	B3-S021	NOT_REQUIRED	tal	PR216	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS
U279	PROSE	f83r	E279	B3-S021	NOT_REQUIRED	shcthy	PR187	MC161	bereit	DIRECT_PROSE_SURFACE_PASS
U280	PROSE	f83r	E280	B3-S021	NOT_REQUIRED	dalchdy	PR057	MC031	dorthin umsetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U281	PROSE	f83r	E281	B3-S022	NOT_REQUIRED	qotchedy	PR165	MC057	nächsten Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U282	PROSE	f83r	E282	B3-S023	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U283	PROSE	f83r	E283	B3-S024	NOT_REQUIRED	tchedy	PR218	MC025	Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U284	PROSE	f83r	E284	B3-S025	NOT_REQUIRED	qokchdy	PR145	MC088	Umsetzung ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U285	PROSE	f83r	E285	B3-S026	NOT_REQUIRED	cheedar	PR020	MC042	von dort umsetzen	DIRECT_PROSE_SURFACE_PASS
U286	PROSE	f83r	E286	B3-S026	NOT_REQUIRED	chldaiin	PR034	MC144	Absetzmaß	DIRECT_PROSE_SURFACE_PASS
U287	PROSE	f83r	E287	B3-S026	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U288	PROSE	f83r	E288	B3-S026	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS
U289	PROSE	f83r	E289	B3-S026	NOT_REQUIRED	checthy	PR015	MC161	bereit	DIRECT_PROSE_SURFACE_PASS
U290	PROSE	f83r	E290	B3-S026	NOT_REQUIRED	chealror	PR014	MC146	Ansatz von dort zur Zielstelle	DIRECT_PROSE_SURFACE_PASS
U291	PROSE	f83r	E291	B3-S026	NOT_REQUIRED	solkeedy	PR206	MC045	länger sammeln; Schluss	DIRECT_PROSE_SURFACE_PASS
U292	PROSE	f83r	E292	B3-S027	NOT_REQUIRED	qoteedy	PR170	MC173	lange Folge; Schluss	DIRECT_PROSE_SURFACE_PASS
U293	PROSE	f83r	E293	B3-S028	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS
U294	PROSE	f83r	E294	B3-S028	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U295	PROSE	f83r	E295	B3-S029	NOT_REQUIRED	sol	PR204	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS
U296	PROSE	f83r	E296	B3-S029	NOT_REQUIRED	cheeety	PR022	MC094	ganzen Teilposten	DIRECT_PROSE_SURFACE_PASS
U297	PROSE	f83r	E297	B3-S029	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U298	PROSE	f83r	E298	B3-S030	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS
U299	PROSE	f83r	E299	B3-S030	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U300	PROSE	f83r	E300	B3-S030	NOT_REQUIRED	schedair	PR179	MC116	Wasser weiterleiten	DIRECT_PROSE_SURFACE_PASS
U301	PROSE	f83r	E301	B3-S030	NOT_REQUIRED	otchedy	PR126	MC057	nächsten Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U302	PROSE	f83r	E302	B3-S031	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U303	PROSE	f83r	E303	B3-S032	NOT_REQUIRED	chedain	PR016	MC145	Portion umsetzen	DIRECT_PROSE_SURFACE_PASS
U304	PROSE	f83r	E304	B3-S032	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U305	PROSE	f83r	E305	B3-S032	NOT_REQUIRED	qotedaiin	PR169	MC018	kurzes Folgemass	DIRECT_PROSE_SURFACE_PASS
U306	PROSE	f83r	E306	B3-S032	NOT_REQUIRED	otaiin	PR122	MC060	Folgemaß	DIRECT_PROSE_SURFACE_PASS
U307	PROSE	f83r	E307	B3-S032	NOT_REQUIRED	otedy	PR129	MC135	kurze Folge; Schluss	DIRECT_PROSE_SURFACE_PASS
U308	PROSE	f83r	E308	B3-S033	NOT_REQUIRED	ldy	PR088	MC004	abziehen; Ende	DIRECT_PROSE_SURFACE_PASS
U309	PROSE	f83r	E309	B3-S034	NOT_REQUIRED	soiiin	PR203	MC033	Sollstufe	DIRECT_PROSE_SURFACE_PASS
U310	PROSE	f83r	E310	B3-S034	NOT_REQUIRED	checthy	PR015	MC161	bereit	DIRECT_PROSE_SURFACE_PASS
U311	PROSE	f83r	E311	B3-S034	NOT_REQUIRED	chety	PR029	MC086	Teil abtrennen	DIRECT_PROSE_SURFACE_PASS
U312	PROSE	f83r	E312	B3-S034	NOT_REQUIRED	otaiin	PR122	MC060	Folgemaß	DIRECT_PROSE_SURFACE_PASS
U313	PROSE	f83r	E313	B3-S034	NOT_REQUIRED	olsaly	PR117	MC078	untere Zielstelle	DIRECT_PROSE_SURFACE_PASS
U314	PROSE	f83r	E314	B3-S034	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U315	PROSE	f83r	E315	B4-S001	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U316	PROSE	f83r	E316	B4-S002	NOT_REQUIRED	qolchey	PR161	MC162	diesen Posten weiterfuehren	DIRECT_PROSE_SURFACE_PASS
U317	PROSE	f83r	E317	B4-S002	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS
U318	PROSE	f83r	E318	B4-S002	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U319	PROSE	f83r	E319	B4-S003	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U320	PROSE	f83r	E320	B4-S003	NOT_REQUIRED	otal	PR123	MC093	danach dorthin	DIRECT_PROSE_SURFACE_PASS
U321	PROSE	f83r	E321	B4-S003	NOT_REQUIRED	otchey	PR127	MC171	nächster Teilposten	DIRECT_PROSE_SURFACE_PASS
U322	PROSE	f83r	E322	B4-S003	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS
U323	PROSE	f83r	E323	B4-S003	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS
U324	PROSE	f83r	E324	B4-S003	NOT_REQUIRED	tol	PR222	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS
U325	PROSE	f83r	E325	B4-S003	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U326	PROSE	f83r	E326	B4-S004	NOT_REQUIRED	qokylddy	PR158	MC164	befestigen	DIRECT_PROSE_SURFACE_PASS
U327	PROSE	f83r	E327	B4-S005	NOT_REQUIRED	dain	PR054	MC059	Tuch	DIRECT_PROSE_SURFACE_PASS
U328	PROSE	f83r	E328	B4-S005	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U329	PROSE	f83r	E329	B4-S005	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U330	PROSE	f83r	E330	B4-S006	NOT_REQUIRED	shckhedy	PR184	MC143	seihen; Schluss	DIRECT_PROSE_SURFACE_PASS
U331	PROSE	f83r	E331	B4-S007	NOT_REQUIRED	shckhedy	PR184	MC143	seihen; Schluss	DIRECT_PROSE_SURFACE_PASS
U332	PROSE	f83r	E332	B4-S008	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U333	PROSE	f83r	E333	B4-S008	NOT_REQUIRED	cheeky	PR023	MC032	länger erwärmen und offen halten	DIRECT_PROSE_SURFACE_PASS
U334	PROSE	f83r	E334	B4-S008	NOT_REQUIRED	sheey	PR195	MC095	laenger ruhen	DIRECT_PROSE_SURFACE_PASS
U335	PROSE	f83r	E335	B4-S008	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U336	PROSE	f83r	E336	B4-S009	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U337	PROSE	f83r	E337	B4-S010	NOT_REQUIRED	oldy	PR113	MC019	Fortsetzung abschließen	DIRECT_PROSE_SURFACE_PASS
U338	PROSE	f83r	E338	B4-S011	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U339	PROSE	f83r	E339	B4-S011	NOT_REQUIRED	cheky	PR025	MC147	kurz wärmen	DIRECT_PROSE_SURFACE_PASS
U340	PROSE	f83r	E340	B4-S011	NOT_REQUIRED	okeeol	PR107	MC150	länger fortführen	DIRECT_PROSE_SURFACE_PASS
U341	PROSE	f83r	E341	B4-S011	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS
U342	PROSE	f83r	E342	B4-S011	NOT_REQUIRED	chdy	PR012	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U343	PROSE	f83r	E343	B4-S011	NOT_REQUIRED	sol	PR204	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS
U344	PROSE	f83r	E344	B4-S011	NOT_REQUIRED	lkedy	PR089	MC124	nachwaschen	DIRECT_PROSE_SURFACE_PASS
U345	PROSE	f83r	E345	B4-S012	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U346	PROSE	f83r	E346	B4-S013	NOT_REQUIRED	qokol	PR155	MC024	Fortsetzung ansetzen	DIRECT_PROSE_SURFACE_PASS
U347	PROSE	f83r	E347	B4-S013	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U348	PROSE	f83r	E348	B4-S014	NOT_REQUIRED	or	PR119	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS
U349	PROSE	f83r	E349	B4-S014	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS
U350	PROSE	f83r	E350	B4-S014	NOT_REQUIRED	qockhey	PR138	MC165	kurzen Durchlauf ansetzen	DIRECT_PROSE_SURFACE_PASS
U351	PROSE	f83r	E351	B4-S014	NOT_REQUIRED	dairydy	PR055	MC091	Wasserlauf schliessen; Schluss	DIRECT_PROSE_SURFACE_PASS
U352	PROSE	f83r	E352	B4-S015	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS
U353	PROSE	f83r	E353	B4-S015	NOT_REQUIRED	shey	PR196	MC119	klarer Auszug	DIRECT_PROSE_SURFACE_PASS
U354	PROSE	f83r	E354	B4-S015	NOT_REQUIRED	kain	PR070	MC105	eine Portion	DIRECT_PROSE_SURFACE_PASS
U355	PROSE	f83r	E355	B4-S015	NOT_REQUIRED	chckhal	PR009	MC022	zur Zielstelle durchleiten	DIRECT_PROSE_SURFACE_PASS
U356	PROSE	f83r	E356	B4-S015	NOT_REQUIRED	solkey	PR208	MC050	kurz sammeln	DIRECT_PROSE_SURFACE_PASS
U357	PROSE	f83r	E357	B4-S015	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS
U358	PROSE	f83r	E358	B4-S016	NOT_REQUIRED	qolkain	PR162	MC097	weitere Portion	DIRECT_PROSE_SURFACE_PASS
U359	PROSE	f83r	E359	B4-S016	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS
U360	PROSE	f83r	E360	B4-S016	NOT_REQUIRED	skar	PR202	MC089	von dort ausgiessen	DIRECT_PROSE_SURFACE_PASS
U361	PROSE	f83r	E361	B4-S016	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS
U362	PROSE	f83r	E362	B5-S001	NOT_REQUIRED	otchdy	PR125	MC067	Folgegang vollziehen; Schluss	DIRECT_PROSE_SURFACE_PASS
U363	PROSE	f83r	E363	B5-S002	NOT_REQUIRED	qokchdy	PR145	MC088	Umsetzung ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS
U364	PROSE	f83r	E364	B5-S003	NOT_REQUIRED	shedal	PR192	MC113	dort absetzen	DIRECT_PROSE_SURFACE_PASS
U365	PROSE	f83r	E365	B5-S003	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS
U366	PROSE	f83r	E366	B5-S003	NOT_REQUIRED	cheol	PR027	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS
U367	PROSE	f83r	E367	B5-S003	NOT_REQUIRED	lol	PR092	MC092	von dort weiterfuehren	DIRECT_PROSE_SURFACE_PASS
U368	PROSE	f83r	E368	B5-S003	NOT_REQUIRED	chdal	PR011	MC001	dort umsetzen	DIRECT_PROSE_SURFACE_PASS
U369	PROSE	f83r	E369	B5-S003	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U370	PROSE	f83r	E370	B5-S003	NOT_REQUIRED	sol	PR204	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS
