statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	source_class	literal_owner_card_exemplar_layer	complete_concrete_operational_statement	frozen_v72_technical_paraphrase	strongest_medical_rival	strongest_iconographic_or_formal_rival	repair_cost_0_4	repair_reason	line_crossing	contact_direction_constraint	hardest_contradiction	semantic_ceiling
B2-S005	B2	f82r	F050|F051	8	177|178|179|180|181|182|183|184	F050=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F051=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F050:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] -> INHERIT_OWNER[F051:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	LOCAL_PARAMETER_BOOKING_ENTRY	OWNER[F050=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F051=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E177[EXEMPLAR_VALUE_UNKNOWN] > E178[EXEMPLAR_VALUE_UNKNOWN] > E179[EXEMPLAR_VALUE_UNKNOWN] > E180[FORMAL=STANDARDSLOT_SETZEN] > E181[FORMAL=STANDARDSLOT_SETZEN] > E182[EXEMPLAR_VALUE_UNKNOWN] > E183[EXEMPLAR_VALUE_UNKNOWN] > E184[EXEMPLAR_VALUE_UNKNOWN]	Weise einen der beiden oberen Figurenplätze als nächsten Bedienposten aus. Lege an beiden Seiten gleiche Tuch- oder Gefäßposten für den Parallelvergleich bereit. Vergleiche die Füllstände der beiden oberen Figurenbecken und notiere nur die Abweichung. Trage an der Station „obere f82r-Paarbecken-/Zylinderstation“ die exemplarisch vorgegebene Arbeitsdauer ein; der Wert gilt nur in B2. Trage an der Station „obere f82r-Paarbecken-/Zylinderstation“ die exemplarisch vorgegebene örtliche Füllhöhe ein; der Wert gilt nur in B2. Halte den Mittelzylinder geschlossen und notiere seinen örtlichen Arbeitszustand. Weise einen der beiden oberen Figurenplätze als nächsten Bedienposten aus. Lege an beiden Seiten gleiche Tuch- oder Gefäßposten für den Parallelvergleich bereit.	Fortschreibe Buchung `B2-S005` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: trage den Masterwert `B2-S005:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; trage den Masterwert `B2-S005:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T006`, PREVIOUS `B2:I002`.	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f82r.3→f82r.4; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S006	B2	f82r	F052	4	185|186|187|188	F052=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F052:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F052=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E185[EXEMPLAR_VALUE_UNKNOWN] > E186[FORMAL=LOKALEN_RELATIONSSLOT_SETZEN] > E187[EXEMPLAR_VALUE_UNKNOWN] > E188[CARD=ANWENDEN?]	Vergleiche die Füllstände der beiden oberen Figurenbecken und notiere nur die Abweichung. Setze an der Station „obere f82r-Paarbecken-/Zylinderstation“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Reinige den Rand des im Exemplar bezeichneten oberen Beckens. Führe am eingetragenen Platz der Station „obere f82r-Paarbecken-/Zylinderstation“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab.	Fortschreibe Buchung `B2-S006` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: setze den lokalen Zielslot `B2:T007` aus `B2-S006:TARGET_ASSIGN_01`; führe die exemplarisch bestimmte örtliche Stationshandlung `B2-S006:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T007`, PREVIOUS `B2:I002`.	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	1	mehrere formale Expansionen	NO:f82r.4	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S007	B2	f82r	F053	1	189	F053=DIRECT_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F053:DIRECT_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	TYPED_EXEMPLAR_ENTRY	OWNER[F053=DIRECT_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E189[EXEMPLAR_VALUE_UNKNOWN]	Prüfe das Handgerät und den lokalen Wellenansatz auf freien sichtbaren Kontakt.	Fortschreibe Buchung `B2-S007` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S007` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2-S007:TARGET_UNSET`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `UNSET`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: örtliche Dampf-, Sprüh- oder Waschbehandlung an einer Figur.	FORMAL_RIVAL: ikonographischer Strahl, Stern oder Schmuckband mit beigeschriebener Legende.	2	vollständiger Quellenwert exemplar-only	NO:f82r.7	BREAK_ENFORCED	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S008	B2	f82r	F054	3	190|191|192	F054=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERIT_OWNER[F054:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	TYPED_EXEMPLAR_ENTRY	OWNER[F054=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E190[EXEMPLAR_VALUE_UNKNOWN] > E191[EXEMPLAR_VALUE_UNKNOWN] > E192[EXEMPLAR_VALUE_UNKNOWN]	Wische Ring-/Fächerform und Inline-Knoten vor der nächsten Benutzung sauber. Notiere den Zustand des Doppelstrichs beiderseits des Sternknotens, ohne Flussrichtung einzutragen. Lege den im Exemplar bezeichneten Geräteposten für eine örtliche Wasch- oder Dampfprobe bereit.	Fortschreibe Buchung `B2-S008` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S008` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T008`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T008`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: örtliche Dampf-, Sprüh- oder Waschbehandlung an einer Figur.	FORMAL_RIVAL: ikonographischer Strahl, Stern oder Schmuckband mit beigeschriebener Legende.	2	vollständiger Quellenwert exemplar-only	NO:f82r.7	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S009	B2	f82r	F055	1	193	F055=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERIT_OWNER[F055:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	TYPED_EXEMPLAR_ENTRY	OWNER[F055=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E193[EXEMPLAR_VALUE_UNKNOWN]	Sperre den Knoten während der Geräteprüfung als eigenen lokalen Posten.	Fortschreibe Buchung `B2-S009` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S009` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T008`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T008`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: örtliche Dampf-, Sprüh- oder Waschbehandlung an einer Figur.	FORMAL_RIVAL: ikonographischer Strahl, Stern oder Schmuckband mit beigeschriebener Legende.	2	vollständiger Quellenwert exemplar-only	NO:f82r.7	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S010	B2	f82r	F056	4	194|195|196|197	F056=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERIT_OWNER[F056:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	LOCAL_STATE_RELEASE_ENTRY	OWNER[F056=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E194[CARD=TEMPERIEREN?] > E195[CARD=ANWENDEN?] > E196[EXEMPLAR_VALUE_UNKNOWN] > E197[CARD=KLAR?]	Halte den Arbeitsbereich der Station „mittlere linke f82r-Geräte-/Inline-Knotenstation“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand. Führe am eingetragenen Platz der Station „mittlere linke f82r-Geräte-/Inline-Knotenstation“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab. Wische Ring-/Fächerform und Inline-Knoten vor der nächsten Benutzung sauber. Prüfe an der Station „mittlere linke f82r-Geräte-/Inline-Knotenstation“ die im Exemplar bezeichnete Freigabebedingung und öffne erst dann den lokalen Bedienposten.	Fortschreibe Buchung `B2-S010` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S010:ACTION_TEMPER_01` ein; führe die exemplarisch bestimmte örtliche Stationshandlung `B2-S010:ACTION_APPLY_01` am aktuellen Besitzer aus; prüfe den im Master bezeichneten Freigabezustand `B2-S010:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: örtliche Dampf-, Sprüh- oder Waschbehandlung an einer Figur.	FORMAL_RIVAL: ikonographischer Strahl, Stern oder Schmuckband mit beigeschriebener Legende.	1	mehrere formale Expansionen	NO:f82r.7	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S011	B2	f82r	F057	4	198|199|200|201	F057=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	BREAK_VISIBLE_GAP -> SET_UNRESOLVED_OWNER[F057:UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F057=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] || E198[EXEMPLAR_VALUE_UNKNOWN] > E199[EXEMPLAR_VALUE_UNKNOWN] > E200[EXEMPLAR_VALUE_UNKNOWN] > E201[EXEMPLAR_VALUE_UNKNOWN]	Trage Linie und Liegepodest als zwei unzugeordnete Posten ein und sperre jede Übergabe zwischen ihnen. Prüfe vor Bedienung, ob das Exemplar den Linienposten oder das Liegepodest bezeichnet. Bereite das Liegepodest unabhängig von der darüberliegenden Linie als Ruhe- oder Arbeitsfläche vor. Halte Material und Tuch dieses Postens getrennt von der mittleren linken Knotenstation.	Fortschreibe Buchung `B2-S011` beim Besitzerposten „ungelösten mittleren f82r-Linie-/Podestposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S011` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T009`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: unabhängiger Liege-, Ruhe- oder Behandlungsposten.	FORMAL_RIVAL: Fortsetzung der Inline-Legende oder bloße freie Texttasche.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f82r.19	BREAK_ENFORCED	Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S012	B2	f82r	F058|F059	8	202|203|204|205|206|207|208|209	F058=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > F059=DIRECT_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL	KEEP_UNRESOLVED_OWNER[F058:UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F059:DIRECT_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	LOCAL_STATE_RELEASE_ENTRY	OWNER[F058=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > F059=DIRECT_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL] || E202[EXEMPLAR_VALUE_UNKNOWN] > E203[CARD=KLAR?] > E204[EXEMPLAR_VALUE_UNKNOWN] > E205[CARD=TEMPERIEREN?] > E206[EXEMPLAR_VALUE_UNKNOWN] > E207[CARD=MASS?|FORMAL=VORGABEPARAMETER?] > E208[EXEMPLAR_VALUE_UNKNOWN] > E209[EXEMPLAR_VALUE_UNKNOWN]	Trage Linie und Liegepodest als zwei unzugeordnete Posten ein und sperre jede Übergabe zwischen ihnen. Prüfe an der Station „unteres grünes f82r-Mehrfigurenfeld“ die im Exemplar bezeichnete Freigabebedingung und öffne erst dann den lokalen Bedienposten. Prüfe den gemeinsamen örtlichen Wasser- oder Arbeitsstand am Rand des unteren Feldes. Halte den Arbeitsbereich der Station „unteres grünes f82r-Mehrfigurenfeld“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand. Reinige nur den bezeichneten Platz und markiere ihn anschließend als bereit. Trage an der Station „unteres grünes f82r-Mehrfigurenfeld“ die exemplarisch vorgegebene Arbeitsdauer ein; der Wert gilt nur in B2. Buche die Verweildauer des aktuellen Platzes, ohne einen Rundlauf anzunehmen. Zähle die aktuell belegten Figurenplätze im unteren grünen Feld.	Fortschreibe Buchung `B2-S012` beim Besitzerposten „ungelösten mittleren f82r-Linie-/Podestposten“ sowie nach lokalem Reset beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: prüfe den im Master bezeichneten Freigabezustand `B2-S012:STATE_GATE_01` und markiere erst danach den Posten bereit; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S012:ACTION_TEMPER_01` ein; trage den Masterwert `B2-S012:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: unabhängiger Liege-, Ruhe- oder Behandlungsposten | Gruppenbad oder Reihenfolge örtlicher therapeutischer Anwendungen.	FORMAL_RIVAL: Fortsetzung der Inline-Legende oder bloße freie Texttasche | allegorisches Mehrfigurenfeld mit unabhängigen Bildrollen.	4	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f82r.19→f82r.23; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	BREAK_ENFORCED	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar. Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S013	B2	f82r	F060	1	210	F060=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL	INHERIT_OWNER[F060:INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F060=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL] || E210[CARD=ABLASSEN?]	Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „unteres grünes f82r-Mehrfigurenfeld“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B2-S013` beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: schließe den lokalen End-/Ablassposten `B2-S013:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: Gruppenbad oder Reihenfolge örtlicher therapeutischer Anwendungen.	FORMAL_RIVAL: allegorisches Mehrfigurenfeld mit unabhängigen Bildrollen.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f82r.23	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S014	B2	f82r	F061	1	211	F061=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL	INHERIT_OWNER[F061:INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	TYPED_EXEMPLAR_ENTRY	OWNER[F061=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL] || E211[EXEMPLAR_VALUE_UNKNOWN]	Weise einen freien Figurenplatz im unteren Feld für den nächsten Arbeitsgang aus.	Fortschreibe Buchung `B2-S014` beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S014` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T010`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T010`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: Gruppenbad oder Reihenfolge örtlicher therapeutischer Anwendungen.	FORMAL_RIVAL: allegorisches Mehrfigurenfeld mit unabhängigen Bildrollen.	2	vollständiger Quellenwert exemplar-only	NO:f82r.23	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S015	B2	f82r	F062	2	212|213	F062=DIRECT_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F062:DIRECT_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	TYPED_EXEMPLAR_ENTRY	OWNER[F062=DIRECT_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E212[EXEMPLAR_VALUE_UNKNOWN] > E213[EXEMPLAR_VALUE_UNKNOWN]	Reinige das kleine Gefäß am bezeichneten unteren Randposten. Weise der zugehörigen Randfigur einen eigenen Tuch- und Arbeitslosposten zu.	Fortschreibe Buchung `B2-S015` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S015` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2-S015:TARGET_UNSET`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `UNSET`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	vollständiger Quellenwert exemplar-only	NO:f82r.26	BREAK_ENFORCED	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S016	B2	f82r	F063|F064	8	214|215|216|217|218|219|220|221	F063=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS > F064=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F063:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] -> INHERIT_OWNER[F064:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	LOCAL_TARGET_ASSIGNMENT_ENTRY	OWNER[F063=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS > F064=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E214[CARD=ZIEL?] > E215[EXEMPLAR_VALUE_UNKNOWN] > E216[EXEMPLAR_VALUE_UNKNOWN] > E217[CARD=MASS?] > E218[EXEMPLAR_VALUE_UNKNOWN] > E219[FORMAL=STANDARDSLOT_SETZEN] > E220[EXEMPLAR_VALUE_UNKNOWN] > E221[EXEMPLAR_VALUE_UNKNOWN]	Setze an der Station „lokale f82r-Figuren-/Gefäßposten am unteren Feldrand“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Fülle nur das örtliche Randgefäß aus einem unbebilderten Vorrat. Markiere den einzelnen Randposten nach Gebrauch als geschlossen. Trage an der Station „lokale f82r-Figuren-/Gefäßposten am unteren Feldrand“ die exemplarisch vorgegebene örtliche Füllhöhe ein; der Wert gilt nur in B2. Reinige das kleine Gefäß am bezeichneten unteren Randposten. Trage an der Station „lokale f82r-Figuren-/Gefäßposten am unteren Feldrand“ die exemplarisch vorgegebene Arbeitsdauer ein; der Wert gilt nur in B2. Prüfe den Kontakt dieses Postens zur grünen Feldkante; ergänze keine Leitung. Fülle nur das örtliche Randgefäß aus einem unbebilderten Vorrat.	Fortschreibe Buchung `B2-S016` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: setze den lokalen Zielslot `B2:T011` aus `B2-S016:TARGET_ASSIGN_01`; trage den Masterwert `B2-S016:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; trage den Masterwert `B2-S016:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T011`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S017	B2	f82r	F065	2	222|223	F065=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F065:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	TYPED_EXEMPLAR_ENTRY	OWNER[F065=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E222[EXEMPLAR_VALUE_UNKNOWN] > E223[EXEMPLAR_VALUE_UNKNOWN]	Markiere den einzelnen Randposten nach Gebrauch als geschlossen. Halte benachbarte Randposten als getrennte Buchungen auseinander.	Fortschreibe Buchung `B2-S017` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S017` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S018	B2	f82r	F066	1	224	F066=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F066:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	TYPED_EXEMPLAR_ENTRY	OWNER[F066=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E224[EXEMPLAR_VALUE_UNKNOWN]	Reinige das kleine Gefäß am bezeichneten unteren Randposten.	Fortschreibe Buchung `B2-S018` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S018` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
