field_id	record_unit_id	page	locus	statement_id	event_count	event_serials	owner_status	local_visible_owner	visible_basis	concrete_station_field	medical_field_rival	parse_status	contact_rule	strongest_contradiction	semantic_ceiling
F043	B1	f81v	f81v.27	B1-S020	2	164|165	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Die fertige Charge an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:bei sanfter Wärme] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A006+A009+A011+A020:seihe es einmal durch ein Tuch und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F044	B1	f81v	f81v.27	B1-S021	1	166	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Den Leitungszweig an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 wählen, den Schieber öffnen und die Charge zur gebuchten Zielstation führen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen. Arbeitsstand offen weitertragen.	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T018] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	UNIQUE	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F045	B2	f82r	f82r.2	B2-S001	1	167	DIRECT_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	An Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 Beckenrand, Zulauf und Filteraufnahme prüfen; den Ausgangsstand als lokalen Anlagenposten eröffnen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A021:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F046	B2	f82r	f82r.2	B2-S002	1	168	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	Filter, Leitungsöffnung und Beckenrand an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A004+A011+A013+A021:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F047	B2	f82r	f82r.2	B2-S003	3	169|170|171	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	Vorratswasser an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 bereitstellen, die vorgesehene Charge zuführen und den Füllstand markieren. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A010+A011+A021:gib einen abgemessenen Anteil in das Gefäß] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A010+A011+A021:Diese aktive Portion] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A004+A005+A008+A011+A015+A021:lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F048	B2	f82r	f82r.2	B2-S004	3	172|173|174	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	Den Leitungszweig an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 wählen, den Schieber öffnen und die Charge zur gebuchten Zielstation führen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen. Arbeitsstand offen weitertragen.	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T003] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A003+A009+A011+A014+A021:die zweite Öffnung] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A011+A013+A021:und gehe zum nächsten Becken weiter]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F049	B2	f82r	f82r.3	B2-S004	2	175|176	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	Die aktive Beckencharge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 gelinde erwärmen, mit der Handprobe kontrollieren und warm halten. Lizenzierte Slotfolge: aktive Charge temperieren. Feldbuchung schließen.	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A005+A008+A011+A015+A021:die Charge für den vorgesehenen Gebrauch temperieren] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A006+A011+A012+A021:seihe es klar und beende den Schritt]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F050	B2	f82r	f82r.3	B2-S005	4	177|178|179|180	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	Vorratswasser an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 bereitstellen, die vorgesehene Charge zuführen und den Füllstand markieren. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen. Arbeitsstand offen weitertragen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A003+A009+A011+A021:fahre am zweiten Lauf fort] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A006+A011+A021:durch ein Tuch] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A011+A021:durch die verbundenen Läufe] ⟶ [FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F051	B2	f82r	f82r.4	B2-S005	4	181|182|183|184	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	Vorratswasser an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 bereitstellen, die vorgesehene Charge zuführen und den Füllstand markieren. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen. Feldbuchung schließen.	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A011+A021:unter derselben Einstellung] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A011+A021:das breite Gefäß] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A011+A021:ziehe es ab und beende den Schritt]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F052	B2	f82r	f82r.4	B2-S006	4	185|186|187|188	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	Eine abgeteilte Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 auf das technische Arbeitsziel geben, den Durchgang beobachten und den Rest auffangen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen; aktive Charge an der Station einsetzen. Arbeitsstand offen weitertragen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A005+A007+A011+A012+A015+A021:der vorbereitete Bade- oder Waschzusatz] ⟶ [FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T007] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A004+A011+A014+A021:über der örtlich bezeichneten Stelle] ⟶ [CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T007] [EXEMPLAR:A001+A004+A005+A011+A014+A015+A021:die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F053	B2	f82r	f82r.7	B2-S007	1	189	DIRECT_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	Den Leitungszweig an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 wählen, den Schieber öffnen und die Charge zur gebuchten Zielstation führen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A011+A021:gib sauberes Wasser hinzu und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F054	B2	f82r	f82r.7	B2-S008	3	190|191|192	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	Das Filtertuch an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A009+A011+A021:für dieselbe Dauer wie zuvor] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A004+A011+A014+A021:über der örtlich bezeichneten Stelle] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A011+A012+A021:lasse es bis zur Bereitschaft stehen und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F055	B2	f82r	f82r.7	B2-S009	1	193	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	Eine abgeteilte Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 auf das technische Arbeitsziel geben, den Durchgang beobachten und den Rest auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A008+A011+A021:halte es warm und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F056	B2	f82r	f82r.7	B2-S010	4	194|195|196|197	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	Die aktive Beckencharge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 gelinde erwärmen, mit der Handprobe kontrollieren und warm halten. Lizenzierte Slotfolge: aktive Charge temperieren; aktive Charge an der Station einsetzen; Bereit-/Klarstand prüfen. Arbeitsstand offen weitertragen.	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A005+A008+A011+A015+A021:die Charge für den vorgesehenen Gebrauch temperieren] ⟶ [CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009] [EXEMPLAR:A001+A004+A005+A011+A014+A015+A021:die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A003+A009+A011+A014+A021:die erste Öffnung] ⟶ [CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A004+A011+A021:den örtlichen Prüfzustand der Charge feststellen]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F057	B2	f82r	f82r.19	B2-S011	4	198|199|200|201	UNRESOLVED	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	horizontale Linie liegt nahe über dem Liegepodest, berührt es aber nicht sicher	Die Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 stehen lassen, Klarlauf und Bodensatz trennen und den erreichten Stand buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A010+A011+A021:gib einen abgemessenen Anteil in das Gefäß] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A007+A011+A021:Daraus, aus demselben Ansatz] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A010+A011+A021:gib einen abgemessenen Anteil in das Gefäß] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A004+A005+A008+A011+A015+A021:lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F058	B2	f82r	f82r.19	B2-S012	1	202	UNRESOLVED	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	horizontale Linie liegt nahe über dem Liegepodest, berührt es aber nicht sicher	Filter, Leitungsöffnung und Beckenrand an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Arbeitsstand offen weitertragen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A011+A012+A021:ziehe die klare Flüssigkeit ab]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F059	B2	f82r	f82r.23	B2-S012	7	203|204|205|206|207|208|209	DIRECT_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	zahlreiche Figuren schneiden dieselbe unregelmäßige grüne Fläche; zwei Vertikalformen reichen an den Rand	Die aktive Beckencharge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 gelinde erwärmen, mit der Handprobe kontrollieren und warm halten. Lizenzierte Slotfolge: Bereit-/Klarstand prüfen; aktive Charge temperieren; Mengen-/Parameterslot setzen. Feldbuchung schließen.	[CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A004+A011+A021:den örtlichen Prüfzustand der Charge feststellen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A011+A021:unter derselben Einstellung] ⟶ [CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A005+A008+A011+A015+A021:die Charge für den vorgesehenen Gebrauch temperieren] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A004+A011+A021:der benetzte Körperbereich] ⟶ [CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A010+A011+A021:Diese aktive Portion] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A004+A011+A014+A021:benetze den bezeichneten Körperbereich vollständig und beende den Schritt]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F060	B2	f82r	f82r.23	B2-S013	1	210	INHERITED_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	zahlreiche Figuren schneiden dieselbe unregelmäßige grüne Fläche; zwei Vertikalformen reichen an den Rand	Den unteren Ablauf an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Charge ablassen und committen. Feldbuchung schließen.	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009] [EXEMPLAR:A001+A002+A003+A011+A013+A021:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	UNIQUE	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F061	B2	f82r	f82r.23	B2-S014	1	211	INHERITED_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	zahlreiche Figuren schneiden dieselbe unregelmäßige grüne Fläche; zwei Vertikalformen reichen an den Rand	Die Rücklaufleitung an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Arbeitsstand offen weitertragen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A003+A011+A021:schließe den unteren Ablauf]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F062	B2	f82r	f82r.26	B2-S015	2	212|213	DIRECT_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	Das Filtertuch an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A005+A011+A015+A021:beginne die Spülung] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A004+A005+A008+A011+A015+A021:lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F063	B2	f82r	f82r.26	B2-S016	7	214|215|216|217|218|219|220	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	Vorratswasser an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 bereitstellen, die vorgesehene Charge zuführen und den Füllstand markieren. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen; Mengen-/Parameterslot setzen; Mengen-/Parameterslot setzen. Arbeitsstand offen weitertragen.	[CARD:ZIEL?] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T011] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A008+A011+A021:kühles Wasser] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A010+A011+A021:zu gleichen Anteilen] ⟶ [CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I004] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A005+A007+A011+A012+A015+A021:der vorbereitete Bade- oder Waschzusatz] ⟶ [FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I004] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A008+A011+A021:warmes Wasser]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F064	B2	f82r	f82r.27	B2-S016	1	221	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	Den Leitungszweig an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 wählen, den Schieber öffnen und die Charge zur gebuchten Zielstation führen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A011+A021:ziehe es ab und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F065	B2	f82r	f82r.27	B2-S017	2	222|223	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	Das Filtertuch an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A008+A011+A021:gieße das erwärmte Wasser ein] ⟶ [REGISTER:OWNER=B2:O01] [EXEMPLAR:A003+A009+A011+A014+A021:wiederhole es an der zweiten Öffnung und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
