event_serial	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display_only	local_owner_status	local_visible_owner	exact_literal_layer	concrete_station_default	source_status	confidence	medical_rival	formal_rival	strongest_contradiction	direction_guard	terminal_status	semantic_ceiling
157	B1	f81v	f81v.24	F039	B1-S017	a06244ef1f2b37ca44c1	teol	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:a06244ef1f2b37ca44c1] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Schieber am Abgang öffnen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A003+A009+A011+A014+A020:die erste Öffnung	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
158	B1	f81v	f81v.24	F039	B1-S017	d225b7a7b95da7aee437	dchdy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:d225b7a7b95da7aee437] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Fluss zur Zielstation führen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A006+A011+A012+A020:seihe es klar und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
159	B1	f81v	f81v.24	F040	B1-S018	b38d70daefd663d74625	ly	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:b38d70daefd663d74625] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[unteren Ablauf öffnen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A002+A009+A011+A020:fülle danach das Gefäß	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
160	B1	f81v	f81v.27	F041	B1-S018	74c76d589d44120f647b	dsheol	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:74c76d589d44120f647b] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A004+A011+A014+A020:wende es an der markierten Stelle an	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
161	B1	f81v	f81v.27	F041	B1-S018	2c82523794dcb7d2b343	oiiin	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:2c82523794dcb7d2b343] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Leitungsöffnung ausstreichen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:bis es klar ist	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
162	B1	f81v	f81v.27	F041	B1-S018	3b70942557b3a40e8030	olkeedy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:3b70942557b3a40e8030] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Beckenrand reinigen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A001+A011+A020:lasse die Flüssigkeit sich setzen und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
163	B1	f81v	f81v.27	F042	B1-S019	bc4f1f5c006c74a4d26d	tedy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:bc4f1f5c006c74a4d26d] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Rücklaufleitung öffnen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
164	B1	f81v	f81v.27	F043	B1-S020	d904bf7b044dd3922781	cheky	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:d904bf7b044dd3922781] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[fertige Charge markieren;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A011+A020:bei sanfter Wärme	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
165	B1	f81v	f81v.27	F043	B1-S020	d68bc8de3bcee09db23c	shckhedy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:d68bc8de3bcee09db23c] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Zielstation bestätigen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A006+A009+A011+A020:seihe es einmal durch ein Tuch und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
166	B1	f81v	f81v.27	F044	B1-S021	dd0ecaf5e27d81befffc	chal	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:dd0ecaf5e27d81befffc] > [FORMAL:NONE] > [MNEMONIC:ZIEL?] > [EXEMPLAR:LOCAL_STATION_VALUE]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T018] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
167	B2	f82r	f82r.2	F045	B2-S001	259b2b3b0bf859882e2c	dchedy	DIRECT_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:259b2b3b0bf859882e2c] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Beckenrand und Fugen sichten;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.44	OWNER=B2:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A021:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
168	B2	f82r	f82r.2	F046	B2-S002	28ffbc88b97772a75f1e	qolchedy	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:28ffbc88b97772a75f1e] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A002+A004+A011+A013+A021:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
169	B2	f82r	f82r.2	F047	B2-S003	1645e612504fcef59ced	qokain	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:1645e612504fcef59ced] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A002+A010+A011+A021:gib einen abgemessenen Anteil in das Gefäß	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
170	B2	f82r	f82r.2	F047	B2-S003	b921a237be883a820352	dy	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:b921a237be883a820352] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A010+A011+A021:Diese aktive Portion	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
171	B2	f82r	f82r.2	F047	B2-S003	7d25241b0e56c836372a	qokeedy	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:7d25241b0e56c836372a] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A001+A004+A005+A008+A011+A015+A021:lasse die Badende im temperierten Teilbad sitzen und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
172	B2	f82r	f82r.2	F048	B2-S004	308e8ea2d5d190c498e8	qokal	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:308e8ea2d5d190c498e8] > [FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T003] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
173	B2	f82r	f82r.2	F048	B2-S004	f329f2051370174e9a38	lcheckhy	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:f329f2051370174e9a38] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Schieber am Abgang öffnen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A003+A009+A011+A014+A021:die zweite Öffnung	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
174	B2	f82r	f82r.2	F048	B2-S004	ba8142680851f24c9ff2	lched	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:ba8142680851f24c9ff2] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Fluss zur Zielstation führen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A002+A011+A013+A021:und gehe zum nächsten Becken weiter	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
175	B2	f82r	f82r.3	F049	B2-S004	0275fbf14e07935b0a45	qokeey	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:0275fbf14e07935b0a45] > [FORMAL:NONE] > [MNEMONIC:TEMPERIEREN?] > [EXEMPLAR:LOCAL_STATION_VALUE]	TEMPERIEREN?=aktive Charge gelinde erwärmen ; LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A005+A008+A011+A015+A021:die Charge für den vorgesehenen Gebrauch temperieren	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
176	B2	f82r	f82r.3	F049	B2-S004	c1db6b0a28d5cbb5d3d2	lcheckhedy	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:c1db6b0a28d5cbb5d3d2] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Charge gelinde erwärmen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A006+A011+A012+A021:seihe es klar und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
177	B2	f82r	f82r.3	F050	B2-S005	4a7a6326ac95a8809302	qokaly	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:4a7a6326ac95a8809302] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A001+A003+A009+A011+A021:fahre am zweiten Lauf fort	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
178	B2	f82r	f82r.3	F050	B2-S005	2d2e37ccb2dacc53ee5a	solkaiin	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:2d2e37ccb2dacc53ee5a] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A006+A011+A021:durch ein Tuch	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
179	B2	f82r	f82r.3	F050	B2-S005	2cc8bb3c2af19607888f	chckhy	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:2cc8bb3c2af19607888f] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B2:O01] [EXEMPLAR:A011+A021:durch die verbundenen Läufe	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
180	B2	f82r	f82r.3	F050	B2-S005	b5fcea1eaed06b2f2291	qokaiin	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F050:M].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
181	B2	f82r	f82r.4	F051	B2-S005	b5fcea1eaed06b2f2291	qokaiin	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OPAQUE:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F051:M].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
