event_serial	page	locus	record_unit_id	field_id	statement_id	event_ordinal_in_field	joint_tuple_id	surface_display_only	formal_formula_opaque	terminal_status	parse_status	selected_exact_mnemonic	strict_formal_prompt	event_template	literal_exact_card_formal_exemplar_layer	local_owner_status	local_visible_or_inherited_owner	owner_gloss_not_translation	incoming_contact_and_reset	concrete_german_operational_default	operational_register_effect	source_class	operational_default_confidence	strongest_medical_rival	strongest_iconographic_or_formal_rival	contact_direction_constraint	hardest_contradiction	semantic_ceiling
234	f83r	f83r.3	B3	F073	B3-S003	3	b921a237be883a820352	chey	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E234:[TUPLE:b921a237be883a820352;SURFACE_DISPLAY_ONLY:chey;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere f83r-Randstation mit offenem Fächerende	WITHIN_FIELD_SAME_OWNER	Lege ein Tuch oder kleines Auffanggefäß unmittelbar an der oberen Randstation bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv; rein ikonographischer Strahlenbesitzer. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
235	f83r	f83r.3	B3	F073	B3-S003	4	de7321bface5628e35d6	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNIQUE_EXACT	ABLASSEN?	NONE	TERMINAL_DRAIN	E235:[TUPLE:de7321bface5628e35d6;SURFACE_DISPLAY_ONLY:lchedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:ABLASSEN?;PROMPT:NONE;TEMPLATE:TERMINAL_DRAIN;FROZEN_V72_SEGMENT:CARD=ABLASSEN?;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere f83r-Randstation mit offenem Fächerende	WITHIN_FIELD_SAME_OWNER	Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „obere f83r-Randstation mit offenem Fächerende“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	EXECUTE_LOCAL_DRAIN_DEFAULT;CLOSE_FIELD;NO_SUCCESSOR	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.44	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv; rein ikonographischer Strahlenbesitzer. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
236	f83r	f83r.3	B3	F074	B3-S004	1	b5fcea1eaed06b2f2291	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	E236:[TUPLE:b5fcea1eaed06b2f2291;SURFACE_DISPLAY_ONLY:qokaiin;FORMULA:SET(<ARG_AIIN>);CARD:UNKNOWN;PROMPT:STANDARDSLOT_SETZEN;TEMPLATE:PARAMETER_ASSIGN;FROZEN_V72_SEGMENT:FORMAL=STANDARDSLOT_SETZEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere f83r-Randstation mit offenem Fächerende	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Trage an der Station „obere f83r-Randstation mit offenem Fächerende“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B3.	MEASURE:=EXEMPLAR_VALUE	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv; rein ikonographischer Strahlenbesitzer. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
237	f83r	f83r.3	B3	F074	B3-S004	2	90bcf0a9ec0ef56399e6	qotal	MARK(<ARG_AL>)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E237:[TUPLE:90bcf0a9ec0ef56399e6;SURFACE_DISPLAY_ONLY:qotal;FORMULA:MARK(<ARG_AL>);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere f83r-Randstation mit offenem Fächerende	WITHIN_FIELD_SAME_OWNER	Prüfe die offenen Punkt-/Fächerenden und notiere, welche frei bleiben.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv; rein ikonographischer Strahlenbesitzer. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
238	f83r	f83r.3	B3	F074	B3-S004	3	4d4559019a961b834aa1	dar	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E238:[TUPLE:4d4559019a961b834aa1;SURFACE_DISPLAY_ONLY:dar;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere f83r-Randstation mit offenem Fächerende	WITHIN_FIELD_SAME_OWNER	Lege ein Tuch oder kleines Auffanggefäß unmittelbar an der oberen Randstation bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv; rein ikonographischer Strahlenbesitzer. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
239	f83r	f83r.6	B3	F075	B3-S005	1	259b2b3b0bf859882e2c	schedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E239:[TUPLE:259b2b3b0bf859882e2c;SURFACE_DISPLAY_ONLY:schedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	DIRECT_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Prüfe den Füllstand des runden Einzelgefäßes an der mittleren Randfigur.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
240	f83r	f83r.6	B3	F076	B3-S006	1	5e8441397e7c0faf042b	chedchy	VARIANT_D(OPAQUE_PAYLOAD)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E240:[TUPLE:5e8441397e7c0faf042b;SURFACE_DISPLAY_ONLY:chedchy;FORMULA:VARIANT_D(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Reinige Rand und Innenfläche dieses Rundgefäßes vor dem nächsten Posten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
241	f83r	f83r.6	B3	F076	B3-S006	2	308e8ea2d5d190c498e8	qokal	SET(<ARG_AL>)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	E241:[TUPLE:308e8ea2d5d190c498e8;SURFACE_DISPLAY_ONLY:qokal;FORMULA:SET(<ARG_AL>);CARD:UNKNOWN;PROMPT:LOKALEN_RELATIONSSLOT_SETZEN;TEMPLATE:TARGET_ASSIGN;FROZEN_V72_SEGMENT:FORMAL=LOKALEN_RELATIONSSLOT_SETZEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	WITHIN_FIELD_SAME_OWNER	Setze an der Station „mittlere f83r-Randfigur im Rundgefäß“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert.	TARGET:=EXEMPLAR_LOCAL_POST	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
242	f83r	f83r.6	B3	F076	B3-S006	3	28ffbc88b97772a75f1e	olchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E242:[TUPLE:28ffbc88b97772a75f1e;SURFACE_DISPLAY_ONLY:olchedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	WITHIN_FIELD_SAME_OWNER	Schließe nur diese Rundgefäßbuchung und vererbe nichts an den Randstapel.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
243	f83r	f83r.6	B3	F077	B3-S007	1	b5fcea1eaed06b2f2291	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	E243:[TUPLE:b5fcea1eaed06b2f2291;SURFACE_DISPLAY_ONLY:qokaiin;FORMULA:SET(<ARG_AIIN>);CARD:UNKNOWN;PROMPT:STANDARDSLOT_SETZEN;TEMPLATE:PARAMETER_ASSIGN;FROZEN_V72_SEGMENT:FORMAL=STANDARDSLOT_SETZEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Trage an der Station „mittlere f83r-Randfigur im Rundgefäß“ die exemplarisch vorgegebene Arbeitsdauer ein; der Wert gilt nur in B3.	MEASURE:=EXEMPLAR_VALUE	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
244	f83r	f83r.6	B3	F077	B3-S007	2	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E244:[TUPLE:6f7ff8287eddf4da9fdb;SURFACE_DISPLAY_ONLY:chedy;FORMULA:VARIANT_D(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	WITHIN_FIELD_SAME_OWNER	Reinige Rand und Innenfläche dieses Rundgefäßes vor dem nächsten Posten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
245	f83r	f83r.6	B3	F077	B3-S007	3	7d25241b0e56c836372a	qokeedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E245:[TUPLE:7d25241b0e56c836372a;SURFACE_DISPLAY_ONLY:qokeedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	WITHIN_FIELD_SAME_OWNER	Weise der mittleren Figur eine eigene Ruhe- oder Waschdauer zu.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
246	f83r	f83r.6	B3	F078	B3-S008	1	de7321bface5628e35d6	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNIQUE_EXACT	ABLASSEN?	NONE	TERMINAL_DRAIN	E246:[TUPLE:de7321bface5628e35d6;SURFACE_DISPLAY_ONLY:lchedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:ABLASSEN?;PROMPT:NONE;TEMPLATE:TERMINAL_DRAIN;FROZEN_V72_SEGMENT:CARD=ABLASSEN?;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „mittlere f83r-Randfigur im Rundgefäß“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	EXECUTE_LOCAL_DRAIN_DEFAULT;CLOSE_FIELD;NO_SUCCESSOR	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.44	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
247	f83r	f83r.6	B3	F079	B3-S009	1	276a7c2d74d1143446f4	qoky	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	ANWENDEN?	NONE	ACTION_APPLY	E247:[TUPLE:276a7c2d74d1143446f4;SURFACE_DISPLAY_ONLY:qoky;FORMULA:OPAQUE_PAYLOAD;CARD:ANWENDEN?;PROMPT:NONE;TEMPLATE:ACTION_APPLY;FROZEN_V72_SEGMENT:CARD=ANWENDEN?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur im Rundgefäß	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Führe am eingetragenen Platz der Station „mittlere f83r-Randfigur im Rundgefäß“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab.	EXECUTE_ONE_LOCAL_SERVICE_DEFAULT	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
248	f83r	f83r.8	B3	F080	B3-S010	1	ba540da978ea132f6da5	pchedal	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E248:[TUPLE:ba540da978ea132f6da5;SURFACE_DISPLAY_ONLY:pchedal;FORMULA:OPAQUE_PAYLOAD + <ARG_AL>;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	DIRECT_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Lege den im Exemplar bezeichneten Tuch- oder Materialposten in das korbartige Gefäß.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
249	f83r	f83r.8	B3	F080	B3-S010	2	c45ebac60774620561e2	otedy	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E249:[TUPLE:c45ebac60774620561e2;SURFACE_DISPLAY_ONLY:otedy;FORMULA:CLOSE(FRAME_OT(OPAQUE_PAYLOAD));CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	DIRECT_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	WITHIN_FIELD_SAME_OWNER	Spüle das korbartige Gefäß lokal und lasse es an seinen offenen Enden abtropfen, ohne Richtung festzulegen.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen; gesamter dreiteiliger Randstapel. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
