statement_id	record_unit_id	page	constituent_fields	event_serials	local_owner_sequence	contains_visible_owner_break	balneological_statement_text	literal_event_sequence	v72_selected_technical_statement	strongest_rival	unsupported_nouns	line_crossing	strongest_contradiction	semantic_ceiling
B2-S006	B2	f82r	F052	185|186|187|188	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten an der örtlich bezeichneten Station führen. Über der örtlich bezeichneten Stelle. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen.	E185=[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:5d5e0b288cf36864ed9d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E186=[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:308e8ea2d5d190c498e8] > [FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E187=[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:c1913ec4ff84148da6d3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E188=[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Fortschreibe Buchung `B2-S006` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: setze den lokalen Zielslot `B2:T007` aus `B2-S006:TARGET_ASSIGN_01`; führe die exemplarisch bestimmte örtliche Stationshandlung `B2-S006:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T007`, PREVIOUS `B2:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Bade-/Waschzusatz|Waschung/Bad|Bereitschaft|Posten|Station|Badeflüssigkeit|Becken	NO:f82r.4	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S007	B2	f82r	F053	189	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Gib sauberes Wasser hinzu und beende den Schritt.	E189=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:cbb42a4fe68068325d6b] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Fortschreibe Buchung `B2-S007` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S007` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2-S007:TARGET_UNSET`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `UNSET`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Wasser	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S008	B2	f82r	F054	190|191|192	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Für dieselbe Dauer wie zuvor. Über der örtlich bezeichneten Stelle. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	E190=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:54d0e228ca346110af05] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E191=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:3ae9a121ba0045b913e8] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E192=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B2-S008` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S008` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T008`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T008`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Dauer|Station|Bereitschaft	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S009	B2	f82r	F055	193	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Halte es warm und beende den Schritt.	E193=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:daa1347f456415fe8737] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B2-S009` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S009` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T008`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T008`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Wärme/Temperatur	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S010	B2	f82r	F056	194|195|196|197	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Die Charge für den vorgesehenen Gebrauch temperieren. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen. Die erste Öffnung. Den örtlichen Prüfzustand der Charge feststellen.	E194=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E195=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E196=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:5eff216ba51fbfb21f22] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E197=[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:b5df9126607030b95175] > [CARD:KLAR?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Fortschreibe Buchung `B2-S010` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S010:ACTION_TEMPER_01` ein; führe die exemplarisch bestimmte örtliche Stationshandlung `B2-S010:ACTION_APPLY_01` am aktuellen Besitzer aus; prüfe den im Master bezeichneten Freigabezustand `B2-S010:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Charge|Wärme/Temperatur|Badeflüssigkeit|Becken|Waschung/Bad|Öffnung|erste/zweite Richtung|Station	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S011	B2	f82r	F057	198|199|200|201	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	NO	[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Gib einen abgemessenen Anteil in das Gefäß. Daraus, aus demselben Ansatz. Gib einen abgemessenen Anteil in das Gefäß. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	E198=[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E199=[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:4d4559019a961b834aa1] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E200=[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E201=[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B2-S011` beim Besitzerposten „ungelösten mittleren f82r-Linie-/Podestposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S011` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T009`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Anteil|Gefäß|Maß/Menge|Ansatz|Becken|Badende|Waschung/Bad|Wärme/Temperatur	NO:f82r.19	Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S012	B2	f82r	F058|F059	202|203|204|205|206|207|208|209	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES	[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Ziehe die klare Flüssigkeit ab. [[STATIONSWECHSEL: ungelöste mittlere rechte Linie-/Liegepodeststation -> unteres grünes Mehrfigurenfeld; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Den örtlichen Prüfzustand der Charge feststellen. Unter derselben Einstellung. Die Charge für den vorgesehenen Gebrauch temperieren. Der benetzte Körperbereich. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Benetze den bezeichneten Körperbereich vollständig und beende den Schritt.	E202=[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:0ab57b7166de99db3a55] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E203=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:b5df9126607030b95175] > [CARD:KLAR?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E204=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:6b89d6dd70635bc60fe0] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E205=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E206=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:5fca8fc3dee57e1d8c1f] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E207=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [FORMAL:VORGABEPARAMETER?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E208=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E209=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:d25110e0d8488927278f] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B2-S012` beim Besitzerposten „ungelösten mittleren f82r-Linie-/Podestposten“ sowie nach lokalem Reset beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: prüfe den im Master bezeichneten Freigabezustand `B2-S012:STATE_GATE_01` und markiere erst danach den Posten bereit; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S012:ACTION_TEMPER_01` ein; trage den Masterwert `B2-S012:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Flüssigkeit|Klarzustand|Ablassen/Ablauf|Charge|Station|Wärme/Temperatur|Körperbereich|Posten|Portion	YES:f82r.19→f82r.23; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar. Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S013	B2	f82r	F060	210	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO	[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	E210=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B2-S013` beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: schließe den lokalen End-/Ablassposten `B2-S013:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Flüssigkeit|Ablassen/Ablauf	NO:f82r.23	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S014	B2	f82r	F061	211	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO	[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Schließe den unteren Ablauf.	E211=[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL] > [OPAQUE_CARD:29e0eb222ef2fb99523a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Fortschreibe Buchung `B2-S014` beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S014` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T010`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T010`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Ablassen/Ablauf	NO:f82r.23	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S015	B2	f82r	F062	212|213	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Beginne die Spülung. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	E212=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:d4a31dbcf1ed6d9e5aa9] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E213=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B2-S015` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S015` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2-S015:TARGET_UNSET`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `UNSET`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Spülen|Becken|Badende|Waschung/Bad|Wärme/Temperatur	NO:f82r.26	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S016	B2	f82r	F063|F064	214|215|216|217|218|219|220|221	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Den aktiven Posten an der örtlich bezeichneten Station führen. Kühles Wasser. Zu gleichen Anteilen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Warmes Wasser. Ziehe es ab und beende den Schritt.	E214=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E215=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:0f15effeca7ab10bb026] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E216=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:db729b598e89e11452e0] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E217=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E218=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:5d5e0b288cf36864ed9d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E219=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E220=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:08bd5ca0c2ad137a056d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E221=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:65df3cd9e59060042d47] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Fortschreibe Buchung `B2-S016` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: setze den lokalen Zielslot `B2:T011` aus `B2-S016:TARGET_ASSIGN_01`; trage den Masterwert `B2-S016:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; trage den Masterwert `B2-S016:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T011`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Station|Wasser|Anteil|Bade-/Waschzusatz|Waschung/Bad|Bereitschaft|Wärme/Temperatur|Ablassen/Ablauf	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S017	B2	f82r	F065	222|223	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Gieße das erwärmte Wasser ein. Wiederhole es an der zweiten Öffnung und beende den Schritt.	E222=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:98bdc4244c84cbef3321] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E223=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:78b3b3140714da19090d] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B2-S017` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S017` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Öffnung	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S018	B2	f82r	F066	224	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	E224=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B2-S018` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S018` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Becken|Badende|Waschung/Bad|Wärme/Temperatur	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S019	B2	f82r	F067	225	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Verwende den Anteil als örtliche Waschung und beende den Schritt.	E225=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:7f68f60279efe6b28cd7] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] > [CLOSE]	Fortschreibe Buchung `B2-S019` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Anteil|Waschung/Bad	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S020	B2	f82r	F068	226	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	E226=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:ff178343c18e287ce3b7] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B2-S020` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S020` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B2-S021	B2	f82r	F069	227	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	E227=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B2-S021` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S021` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Becken|Badende|Waschung/Bad|Wärme/Temperatur	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
