page	locus	namespace	local_image_owner	interface_role	exact_surface_line	read_aloud_de	copy_recitation_de	possible_use_de	prose_value_import
f67r2	f67r2.68	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_05	SELECTABLE_CELESTIAL_SLOT	oepchod	lokale Etikette im rechtes Sektor- und Bedingungsrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	NONE
f67r2	f67r2.69	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_06	SELECTABLE_CELESTIAL_SLOT	s ay	lokale Etikette im rechtes Sektor- und Bedingungsrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	NONE
f67r2	f67r2.70	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_07	SELECTABLE_CELESTIAL_SLOT	osar	lokale Etikette im rechtes Sektor- und Bedingungsrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	NONE
f67r2	f67r2.71	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_08	SELECTABLE_CELESTIAL_SLOT	oran	lokale Etikette im rechtes Sektor- und Bedingungsrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	NONE
f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	lokale Etikette im linkes Stern-, Strahl- oder Aspektfeldrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	NONE
f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	lokale Etikette im rechtes Sektor- und Bedingungsrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	NONE
f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	lokale Etikette im ungeloeste Seitenlegende zwischen beiden Raedern	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	nur als gemeinsame Ueberschrift oder Gebrauchshinweis abschreiben	NONE
f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	LOCAL_INSTRUMENT_LEGEND	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	lokale Etikette im linke Sternfeld-Ueberschrift	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	das linke Sternfeld als eigene Nachschlageeinheit aufrufen	NONE
f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	LOCAL_INSTRUMENT_LEGEND	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	lokale Etikette im mittlere Sternfeld-Ueberschrift	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	das mittlere Sternfeld als eigene Nachschlageeinheit aufrufen	NONE
f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	LOCAL_INSTRUMENT_LEGEND	ykor shey qocheey chokal okeey ror eckhear daram	lokale Etikette im rechte Sternfeld-Ueberschrift	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	das rechte gegliederte Sternfeld als eigene Nachschlageeinheit aufrufen	NONE
f68r1	f68r1.4	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_04	LOCAL_INSTRUMENT_LEGEND	dchor okaiiin	lokale Etikette im ungeloeste mehrpaneelige Kopfstuecke	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	NONE
f68r1	f68r1.5	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_05	LOCAL_INSTRUMENT_LEGEND	yky	lokale Etikette im ungeloeste mehrpaneelige Kopfstuecke	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	NONE
f68r1	f68r1.6	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_06	LOCAL_INSTRUMENT_LEGEND	dary	lokale Etikette im ungeloeste mehrpaneelige Kopfstuecke	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	NONE
f68r1	f68r1.7	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_07	LOCAL_INSTRUMENT_LEGEND	chkchykoly	lokale Etikette im ungeloeste mehrpaneelige Kopfstuecke	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	NONE
f68r1	f68r1.8	F68_CENTRE_KEY_QUARANTINE_NS	A2_CENTRE_KEY_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	okodaly	lokale Etikette im ungeloestes Gesichts- oder Zentrumszeichen	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	nur als moeglichen lokalen Schluesselhalter behandeln	NONE
f68r1	f68r1.9	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_01	SELECTABLE_CELESTIAL_SLOT	odchecthy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.10	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_02	SELECTABLE_CELESTIAL_SLOT	otcheody	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.11	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_03	SELECTABLE_CELESTIAL_SLOT	okoaly	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.12	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_04	SELECTABLE_CELESTIAL_SLOT	chocfhy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.13	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_05	SELECTABLE_CELESTIAL_SLOT	octhey	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.14	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_06	SELECTABLE_CELESTIAL_SLOT	otshey	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.15	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_07	SELECTABLE_CELESTIAL_SLOT	otydy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.16	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_08	SELECTABLE_CELESTIAL_SLOT	okear	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.17	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_09	SELECTABLE_CELESTIAL_SLOT	cphocthy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.18	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_10	SELECTABLE_CELESTIAL_SLOT	ytchody	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.19	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_11	SELECTABLE_CELESTIAL_SLOT	otys	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.20	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_12	SELECTABLE_CELESTIAL_SLOT	olor	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.21	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_13	SELECTABLE_CELESTIAL_SLOT	ockhy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.22	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_14	SELECTABLE_CELESTIAL_SLOT	ofcheor	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.23	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_15	SELECTABLE_CELESTIAL_SLOT	otchdy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.24	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_16	SELECTABLE_CELESTIAL_SLOT	otykchs	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.25	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_17	SELECTABLE_CELESTIAL_SLOT	otol	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.26	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_18	SELECTABLE_CELESTIAL_SLOT	otor	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.27	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_19	SELECTABLE_CELESTIAL_SLOT	oiinar	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.28	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_20	SELECTABLE_CELESTIAL_SLOT	okoldy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.29	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_21	SELECTABLE_CELESTIAL_SLOT	ykchdy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.30	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_22	SELECTABLE_CELESTIAL_SLOT	oeeody	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.31	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_23	SELECTABLE_CELESTIAL_SLOT	ocphy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.32	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_24	SELECTABLE_CELESTIAL_SLOT	okeeodal	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.33	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_25	SELECTABLE_CELESTIAL_SLOT	okshor	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.34	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_26	SELECTABLE_CELESTIAL_SLOT	osdaiin	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.35	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_27	SELECTABLE_CELESTIAL_SLOT	otochedy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.36	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_28	SELECTABLE_CELESTIAL_SLOT	dolchedy	lokale Etikette im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	NONE
f68r1	f68r1.37	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	oky okchdy okardy qear oygy	lokale Etikette im ungeloeste Zentrallegende	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	NONE
f69v	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	lokale Etikette im mittleres Wolken-, Wellen- oder Himmelszustandsrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	NONE
f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	lokale Etikette im rechtes Gesichts-, Licht- oder Planetenrad	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	NONE
f69v	f69v.4	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_01	SELECTABLE_CELESTIAL_SLOT	okeey sar	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.5	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_02	SELECTABLE_CELESTIAL_SLOT	okeo dy	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.6	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_03	SELECTABLE_CELESTIAL_SLOT	ochoyk	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.7	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_04	SELECTABLE_CELESTIAL_SLOT	ykeey	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.8	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_05	SELECTABLE_CELESTIAL_SLOT	ytory	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.9	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_06	SELECTABLE_CELESTIAL_SLOT	oeesy	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.10	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_07	SELECTABLE_CELESTIAL_SLOT	ytody	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.11	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_08	SELECTABLE_CELESTIAL_SLOT	okody	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.12	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_09	SELECTABLE_CELESTIAL_SLOT	otody	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.13	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_10	SELECTABLE_CELESTIAL_SLOT	okeal	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.14	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_11	SELECTABLE_CELESTIAL_SLOT	okeod	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.15	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_12	SELECTABLE_CELESTIAL_SLOT	oteeys	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.16	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_13	SELECTABLE_CELESTIAL_SLOT	oteol	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.17	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_14	SELECTABLE_CELESTIAL_SLOT	ykeydy	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.18	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_15	SELECTABLE_CELESTIAL_SLOT	okeod	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.19	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_16	SELECTABLE_CELESTIAL_SLOT	saral	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
f69v	f69v.20	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_17	SELECTABLE_CELESTIAL_SLOT	saiir	lokale Etikette im linkes Rad mit lokalem Achtundzwanziger-Inventar	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	NONE
